track,type,shortcut,player,system_played,date,time_period,time,record_duration
Choco Mountain,Three Lap,No,Troy,NTSC,2005-03-19,1M 56.25S,116.25,2577
Choco Mountain,Three Lap,No,MJ,PAL,2012-04-08,1M 56.15S,116.15,602
Choco Mountain,Three Lap,No,MR,PAL,2013-12-01,1M 56.14S,116.14,963
Choco Mountain,Three Lap,No,MR,PAL,2016-07-21,1M 56.08S,116.08,919
Choco Mountain,Three Lap,No,Dan,PAL,2019-01-26,1M 56.05S,116.05,53
Choco Mountain,Three Lap,No,MR,PAL,2019-03-20,1M 56.05S,116.05,0
Choco Mountain,Three Lap,No,MR,PAL,2019-03-20,1M 56S,116,449
Choco Mountain,Three Lap,No,Dan,PAL,2020-06-11,1M 55.97S,115.97,33
Choco Mountain,Three Lap,No,MR,PAL,2020-07-12,1M 55.97S,115.97,2
Choco Mountain,Three Lap,No,MR,PAL,2020-07-14,1M 55.93S,115.93,227
Choco Mountain,Single Lap,No,Gregg G,NTSC,1997-03-10,42.04S,42.04,78
Choco Mountain,Single Lap,No,Launspach,NTSC,1997-05-27,40.47S,40.47,95
Choco Mountain,Single Lap,No,Jason E,NTSC,1997-08-30,39.63S,39.63,7
Choco Mountain,Single Lap,No,Booth,NTSC,1997-09-06,39.57S,39.57,188
Choco Mountain,Single Lap,No,Booth,NTSC,1998-03-13,39.41S,39.41,118
Choco Mountain,Single Lap,No,Booth,NTSC,1998-07-09,39.31S,39.31,42
Choco Mountain,Single Lap,No,Peter E,PAL,1998-08-20,39.23S,39.23,6
Choco Mountain,Single Lap,No,Penev,PAL,1998-08-26,39.06S,39.06,36
Choco Mountain,Single Lap,No,Penev,PAL,1998-10-01,39.02S,39.02,0
Choco Mountain,Single Lap,No,Penev,PAL,1998-10-01,39.01S,39.01,2
Choco Mountain,Single Lap,No,Penev,PAL,1998-10-03,38.98S,38.98,5
Choco Mountain,Single Lap,No,Penev,PAL,1998-10-08,38.95S,38.95,9
Choco Mountain,Single Lap,No,Penev,PAL,1998-10-17,38.93S,38.93,59
Choco Mountain,Single Lap,No,Penev,PAL,1998-12-15,38.91S,38.91,0
Choco Mountain,Single Lap,No,Penev,PAL,1998-12-15,38.71S,38.71,30
Choco Mountain,Single Lap,No,Penev,PAL,1999-01-14,38.69S,38.69,0
Choco Mountain,Single Lap,No,Penev,PAL,1999-01-14,38.59S,38.59,15
Choco Mountain,Single Lap,No,Penev,PAL,1999-01-29,38.53S,38.53,136
Choco Mountain,Single Lap,No,Penev,PAL,1999-06-14,38.43S,38.43,10
Choco Mountain,Single Lap,No,Penev,PAL,1999-06-24,38.29S,38.29,2036
Choco Mountain,Single Lap,No,Troy,NTSC,2004-11-09,38.28S,38.28,71
Choco Mountain,Single Lap,No,Troy,NTSC,2005-01-19,38.24S,38.24,44
Choco Mountain,Single Lap,No,Troy,NTSC,2005-03-04,38.19S,38.19,2589
Choco Mountain,Single Lap,No,MJ,PAL,2011-08-16,38.19S,38.19,233
Choco Mountain,Single Lap,No,MR,PAL,2012-03-21,38.19S,38.19,15
Choco Mountain,Single Lap,No,MJ,PAL,2012-04-05,38.14S,38.14,592
Choco Mountain,Single Lap,No,MR,PAL,2013-11-18,38.12S,38.12,1339
Choco Mountain,Single Lap,No,Marcos,PAL,2017-07-19,38.1S,38.1,195
Choco Mountain,Single Lap,No,MR,PAL,2018-01-30,38.08S,38.08,863
Choco Mountain,Single Lap,No,Dan,PAL,2020-06-11,38.07S,38.07,36
Choco Mountain,Single Lap,No,MR,PAL,2020-07-17,38.07S,38.07,0
Choco Mountain,Single Lap,No,MR,PAL,2020-07-17,38.02S,38.02,224
Choco Mountain,Three Lap,Yes,Wonn,NTSC,1997-04-10,1M 51.26S,111.25999999999999,0
Choco Mountain,Three Lap,Yes,Booth,NTSC,1997-04-10,1M 48.62S,108.62,21
Choco Mountain,Three Lap,Yes,Booth,NTSC,1997-05-01,1M 47S,107,31
Choco Mountain,Three Lap,Yes,ABE,NTSC,1997-06-01,1M 39.79S,99.78999999999999,23
Choco Mountain,Three Lap,Yes,Wonn,NTSC,1997-06-24,1M 29.6S,89.6,67
Choco Mountain,Three Lap,Yes,Wonn,NTSC,1997-08-30,1M 27.14S,87.14,404
Choco Mountain,Three Lap,Yes,Jonathan,PAL,1998-10-08,1M 23.53S,83.53,0
Choco Mountain,Three Lap,Yes,Penev,PAL,1998-10-08,1M 23.52S,83.52,54
Choco Mountain,Three Lap,Yes,Penev,PAL,1998-12-01,1M 23.3S,83.3,175
Choco Mountain,Three Lap,Yes,Penev,PAL,1999-05-25,1M 22.18S,82.18,10
Choco Mountain,Three Lap,Yes,Penev,PAL,1999-06-04,1M 21.66S,81.66,98
Choco Mountain,Three Lap,Yes,Penev,PAL,1999-09-10,1M 21.64S,81.64,234
Choco Mountain,Three Lap,Yes,Mike S,NTSC,2000-05-01,1M 21.23S,81.23,846
Choco Mountain,Three Lap,Yes,Penev,PAL,2002-08-25,1M 21.12S,81.12,9
Choco Mountain,Three Lap,Yes,Penev,PAL,2002-09-03,1M 21.1S,81.1,0
Choco Mountain,Three Lap,Yes,Penev,PAL,2002-09-03,1M 20.94S,80.94,1203
Choco Mountain,Three Lap,Yes,Karlo,NTSC,2005-12-19,1M 20.21S,80.21000000000001,80
Choco Mountain,Three Lap,Yes,Myles,NTSC,2006-03-09,1M 19.11S,79.11,1
Choco Mountain,Three Lap,Yes,Karlo,NTSC,2006-03-10,1M 18.97S,78.97,109
Choco Mountain,Three Lap,Yes,Karlo,NTSC,2006-06-27,1M 18.53S,78.53,0
Choco Mountain,Three Lap,Yes,Karlo,NTSC,2006-06-27,1M 17.66S,77.66,292
Choco Mountain,Three Lap,Yes,VAJ,PAL,2007-04-15,1M 15.1S,75.1,13
Choco Mountain,Three Lap,Yes,Karlo,NTSC,2007-04-28,1M 12.99S,72.99,10
Choco Mountain,Three Lap,Yes,VAJ,PAL,2007-05-08,1M 12.5S,72.5,2742
Choco Mountain,Three Lap,Yes,abney317,PAL,2014-11-09,1M 11.54S,71.53999999999999,1
Choco Mountain,Three Lap,Yes,abney317,PAL,2014-11-10,1M 3.18S,63.18,67
Choco Mountain,Three Lap,Yes,abney317,PAL,2015-01-16,53.18S,53.18,431
Choco Mountain,Three Lap,Yes,abney317,NTSC,2016-03-22,52.57S,52.57,523
Choco Mountain,Three Lap,Yes,abney317,NTSC,2017-08-27,51.44S,51.44,10
Choco Mountain,Three Lap,Yes,abney317,NTSC,2017-09-06,50.49S,50.49,8
Choco Mountain,Three Lap,Yes,abney317,NTSC,2017-09-14,50.09S,50.09,7
Choco Mountain,Three Lap,Yes,abney317,NTSC,2017-09-21,48.85S,48.85,18
Choco Mountain,Three Lap,Yes,abney317,NTSC,2017-10-09,40.81S,40.81,4
Choco Mountain,Three Lap,Yes,abney317,NTSC,2017-10-13,39.98S,39.98,13
Choco Mountain,Three Lap,Yes,abney317,NTSC,2017-10-26,39.32S,39.32,3
Choco Mountain,Three Lap,Yes,abney317,NTSC,2017-10-29,19.7S,19.7,854
Choco Mountain,Three Lap,Yes,abney317,PAL,2020-03-01,17.55S,17.55,189
Choco Mountain,Three Lap,Yes,abney317,NTSC,2020-09-06,17.31S,17.31,150
Choco Mountain,Three Lap,Yes,abney317,NTSC,2021-02-03,17.29S,17.29,23
Choco Mountain,Single Lap,Yes,Gregg G,NTSC,1997-03-10,42.04S,42.04,78
Choco Mountain,Single Lap,Yes,Launspach,NTSC,1997-05-27,40.47S,40.47,95
Choco Mountain,Single Lap,Yes,Jason E,NTSC,1997-08-30,39.63S,39.63,7
Choco Mountain,Single Lap,Yes,Booth,NTSC,1997-09-06,39.57S,39.57,188
Choco Mountain,Single Lap,Yes,Booth,NTSC,1998-03-13,39.41S,39.41,118
Choco Mountain,Single Lap,Yes,Booth,NTSC,1998-07-09,39.31S,39.31,42
Choco Mountain,Single Lap,Yes,Peter E,PAL,1998-08-20,39.23S,39.23,6
Choco Mountain,Single Lap,Yes,Penev,PAL,1998-08-26,39.06S,39.06,36
Choco Mountain,Single Lap,Yes,Penev,PAL,1998-10-01,39.02S,39.02,0
Choco Mountain,Single Lap,Yes,Penev,PAL,1998-10-01,39.01S,39.01,2
Choco Mountain,Single Lap,Yes,Penev,PAL,1998-10-03,38.98S,38.98,5
Choco Mountain,Single Lap,Yes,Penev,PAL,1998-10-08,38.95S,38.95,9
Choco Mountain,Single Lap,Yes,Penev,PAL,1998-10-17,38.93S,38.93,59
Choco Mountain,Single Lap,Yes,Penev,PAL,1998-12-15,38.91S,38.91,0
Choco Mountain,Single Lap,Yes,Penev,PAL,1998-12-15,38.71S,38.71,30
Choco Mountain,Single Lap,Yes,Penev,PAL,1999-01-14,38.69S,38.69,0
Choco Mountain,Single Lap,Yes,Penev,PAL,1999-01-14,38.59S,38.59,15
Choco Mountain,Single Lap,Yes,Penev,PAL,1999-01-29,38.53S,38.53,136
Choco Mountain,Single Lap,Yes,Penev,PAL,1999-06-14,38.43S,38.43,10
Choco Mountain,Single Lap,Yes,Penev,PAL,1999-06-24,38.29S,38.29,2036
Choco Mountain,Single Lap,Yes,Troy,NTSC,2004-11-09,38.28S,38.28,71
Choco Mountain,Single Lap,Yes,Troy,NTSC,2005-01-19,38.24S,38.24,44
Choco Mountain,Single Lap,Yes,Troy,NTSC,2005-03-04,38.19S,38.19,2589
Choco Mountain,Single Lap,Yes,MJ,PAL,2011-08-16,38.19S,38.19,233
Choco Mountain,Single Lap,Yes,MR,PAL,2012-03-21,38.19S,38.19,15
Choco Mountain,Single Lap,Yes,MJ,PAL,2012-04-05,38.14S,38.14,592
Choco Mountain,Single Lap,Yes,MR,PAL,2013-11-18,38.12S,38.12,1339
Choco Mountain,Single Lap,Yes,Marcos,PAL,2017-07-19,38.1S,38.1,195
Choco Mountain,Single Lap,Yes,MR,PAL,2018-01-30,38.08S,38.08,863
Choco Mountain,Single Lap,Yes,Dan,PAL,2020-06-11,38.07S,38.07,36
Choco Mountain,Single Lap,Yes,MR,PAL,2020-07-17,38.07S,38.07,0
Choco Mountain,Single Lap,Yes,MR,PAL,2020-07-17,38.02S,38.02,224
Mario Raceway,Three Lap,No,Gregg G,NTSC,1997-03-10,1M 35.06S,95.06,78
Mario Raceway,Three Lap,No,Launspach,NTSC,1997-05-27,1M 32.98S,92.97999999999999,92
Mario Raceway,Three Lap,No,Jonathan,NTSC,1997-08-27,1M 31.74S,91.74,76
Mario Raceway,Three Lap,No,Zwartjes,PAL,1997-11-11,1M 31.41S,91.41,8
Mario Raceway,Three Lap,No,Zwartjes,PAL,1997-11-19,1M 31.19S,91.19,47
Mario Raceway,Three Lap,No,Zwartjes,PAL,1998-01-05,1M 30.9S,90.9,32
Mario Raceway,Three Lap,No,Zwartjes,PAL,1998-02-06,1M 30.68S,90.68,30
Mario Raceway,Three Lap,No,Peter E,PAL,1998-03-08,1M 30.62S,90.62,130
Mario Raceway,Three Lap,No,Lachlan B,PAL,1998-07-16,1M 30.39S,90.39,78
Mario Raceway,Three Lap,No,Peter E,PAL,1998-10-02,1M 30.26S,90.26,55
Mario Raceway,Three Lap,No,Penev,PAL,1998-11-26,1M 29.96S,89.96000000000001,19
Mario Raceway,Three Lap,No,Penev,PAL,1998-12-15,1M 29.92S,89.92,77
Mario Raceway,Three Lap,No,Penev,PAL,1999-03-02,1M 29.5S,89.5,193
Mario Raceway,Three Lap,No,Zwartjes,PAL,1999-09-11,1M 29.31S,89.31,171
Mario Raceway,Three Lap,No,Zwartjes,PAL,2000-02-29,1M 29.22S,89.22,246
Mario Raceway,Three Lap,No,Sami,PAL,2000-11-01,1M 29.09S,89.09,343
Mario Raceway,Three Lap,No,Lacey,PAL,2001-10-10,1M 29.01S,89.01,131
Mario Raceway,Three Lap,No,Lacey,PAL,2002-02-18,1M 28.98S,88.98,8
Mario Raceway,Three Lap,No,Lacey,PAL,2002-02-26,1M 28.95S,88.95,180
Mario Raceway,Three Lap,No,Lacey,PAL,2002-08-25,1M 28.87S,88.87,226
Mario Raceway,Three Lap,No,Lacey,PAL,2003-04-08,1M 28.81S,88.81,16
Mario Raceway,Three Lap,No,MJ,PAL,2003-04-24,1M 28.73S,88.73,69
Mario Raceway,Three Lap,No,Sami,PAL,2003-07-02,1M 28.57S,88.57,5
Mario Raceway,Three Lap,No,MJ,PAL,2003-07-07,1M 28.44S,88.44,396
Mario Raceway,Three Lap,No,Luke B,NTSC,2004-08-06,1M 28.36S,88.36,31
Mario Raceway,Three Lap,No,MJ,PAL,2004-09-06,1M 28.34S,88.34,364
Mario Raceway,Three Lap,No,Lacey,PAL,2005-09-05,1M 28.31S,88.31,139
Mario Raceway,Three Lap,No,MJ,PAL,2006-01-22,1M 28.22S,88.22,442
Mario Raceway,Three Lap,No,MJ,PAL,2007-04-09,1M 28.11S,88.11,66
Mario Raceway,Three Lap,No,Lucas O,PAL,2007-06-14,1M 28.1S,88.1,55
Mario Raceway,Three Lap,No,Lucas O,PAL,2007-08-08,1M 28.05S,88.05,18
Mario Raceway,Three Lap,No,Lucas O,PAL,2007-08-26,1M 28.02S,88.02,1451
Mario Raceway,Three Lap,No,MJ,PAL,2011-08-16,1M 27.97S,87.97,881
Mario Raceway,Three Lap,No,MR,PAL,2013-11-17,1M 27.97S,87.97,57
Mario Raceway,Three Lap,No,MR,PAL,2014-01-13,1M 27.96S,87.96000000000001,614
Mario Raceway,Three Lap,No,Dan,PAL,2015-04-19,1M 27.96S,87.96000000000001,153
Mario Raceway,Three Lap,No,MR,PAL,2015-09-19,1M 27.89S,87.89,313
Mario Raceway,Three Lap,No,Dan,PAL,2016-04-03,1M 27.89S,87.89,116
Mario Raceway,Three Lap,No,Dan,PAL,2016-07-28,1M 27.86S,87.86,70
Mario Raceway,Three Lap,No,MR,PAL,2016-10-06,1M 27.85S,87.85,10
Mario Raceway,Three Lap,No,Dan,PAL,2016-10-16,1M 27.81S,87.81,26
Mario Raceway,Three Lap,No,MR,PAL,2016-10-26,1M 27.81S,87.81,16
Mario Raceway,Three Lap,No,Dan,PAL,2016-11-11,1M 27.74S,87.74,440
Mario Raceway,Three Lap,No,MR,PAL,2018-01-25,1M 27.72S,87.72,0
Mario Raceway,Three Lap,No,Dan,PAL,2018-01-25,1M 27.69S,87.69,1
Mario Raceway,Three Lap,No,Dan,PAL,2018-01-26,1M 27.65S,87.65,40
Mario Raceway,Three Lap,No,MR,PAL,2018-03-07,1M 27.64S,87.64,827
Mario Raceway,Three Lap,No,Dan,PAL,2019-02-10,1M 27.64S,87.64,487
Mario Raceway,Three Lap,No,Dan,PAL,2020-06-11,1M 27.63S,87.63,44
Mario Raceway,Three Lap,No,Dan,PAL,2020-07-25,1M 27.58S,87.58,2
Mario Raceway,Three Lap,No,Dan,PAL,2020-07-27,1M 27.55S,87.55,17
Mario Raceway,Three Lap,No,Dan,PAL,2020-08-13,1M 27.51S,87.51,197
Mario Raceway,Single Lap,No,Gregg G,NTSC,1997-03-10,30.02S,30.02,78
Mario Raceway,Single Lap,No,Launspach,NTSC,1997-05-27,29.23S,29.23,95
Mario Raceway,Single Lap,No,Launspach,NTSC,1997-08-30,28.86S,28.86,195
Mario Raceway,Single Lap,No,Jonathan,NTSC,1998-03-13,28.63S,28.63,118
Mario Raceway,Single Lap,No,Booth,NTSC,1998-07-09,28.61S,28.61,55
Mario Raceway,Single Lap,No,Penev,PAL,1998-09-02,28.31S,28.31,20
Mario Raceway,Single Lap,No,Penev,PAL,1998-09-22,28.25S,28.25,25
Mario Raceway,Single Lap,No,Penev,PAL,1998-10-17,28.2S,28.2,3
Mario Raceway,Single Lap,No,Penev,PAL,1998-10-20,28.19S,28.19,37
Mario Raceway,Single Lap,No,Penev,PAL,1998-11-26,27.97S,27.97,200
Mario Raceway,Single Lap,No,Penev,PAL,1999-06-14,27.94S,27.94,260
Mario Raceway,Single Lap,No,Zwartjes,PAL,2000-02-29,27.91S,27.91,1131
Mario Raceway,Single Lap,No,Lacey,PAL,2003-04-05,27.88S,27.88,20
Mario Raceway,Single Lap,No,Lacey,PAL,2003-04-25,27.85S,27.85,6
Mario Raceway,Single Lap,No,Lacey,PAL,2003-05-01,27.82S,27.82,63
Mario Raceway,Single Lap,No,MJ,PAL,2003-07-03,27.81S,27.81,394
Mario Raceway,Single Lap,No,Luke B,NTSC,2004-07-31,27.79S,27.79,564
Mario Raceway,Single Lap,No,Greg L,PAL,2005-10-09,27.79S,27.79,129
Mario Raceway,Single Lap,No,MJ,PAL,2006-01-26,27.79S,27.79,20
Mario Raceway,Single Lap,No,Luke B,NTSC,2006-02-15,27.78S,27.78,460
Mario Raceway,Single Lap,No,Lucas O,PAL,2007-04-04,27.78S,27.78,47
Mario Raceway,Single Lap,No,Luke B,NTSC,2007-05-21,27.75S,27.75,7
Mario Raceway,Single Lap,No,Lucas O,PAL,2007-05-28,27.74S,27.74,289
Mario Raceway,Single Lap,No,Luke B,NTSC,2008-03-12,27.72S,27.72,2501
Mario Raceway,Single Lap,No,MR,PAL,2013-11-11,27.72S,27.72,426
Mario Raceway,Single Lap,No,Dan,PAL,2015-01-11,27.71S,27.71,5
Mario Raceway,Single Lap,No,MR,PAL,2015-01-16,27.71S,27.71,0
Mario Raceway,Single Lap,No,MR,PAL,2015-01-16,27.7S,27.7,61
Mario Raceway,Single Lap,No,Dan,PAL,2015-03-18,27.68S,27.68,500
Mario Raceway,Single Lap,No,MR,PAL,2015-11-20,27.68S,27.68,253
Mario Raceway,Single Lap,No,Dan,PAL,2016-07-30,27.67S,27.67,98
Mario Raceway,Single Lap,No,MR,PAL,2016-10-23,27.67S,27.67,13
Mario Raceway,Single Lap,No,Dan,PAL,2016-11-05,27.66S,27.66,430
Mario Raceway,Single Lap,No,Dan,PAL,2018-01-09,27.64S,27.64,218
Mario Raceway,Single Lap,No,MR,PAL,2018-03-09,27.64S,27.64,159
Mario Raceway,Single Lap,No,Dan,PAL,2018-08-15,27.63S,27.63,895
Mario Raceway,Single Lap,No,MR,PAL,2018-11-22,27.63S,27.63,796
Mario Raceway,Single Lap,No,Dan,PAL,2021-01-26,27.62S,27.62,31
Mario Raceway,Single Lap,No,MR,PAL,2021-02-20,27.62S,27.62,6
Mario Raceway,Three Lap,Yes,Michael P,NTSC,1997-05-15,1M 7.92S,67.92,107
Mario Raceway,Three Lap,Yes,Jonathan,NTSC,1997-08-30,1M 4.89S,64.89,106
Mario Raceway,Three Lap,Yes,Zwartjes,PAL,1997-12-14,1M 3.86S,63.86,308
Mario Raceway,Three Lap,Yes,Jonathan,NTSC,1998-10-18,1M 3.81S,63.81,33
Mario Raceway,Three Lap,Yes,Mike S,NTSC,1998-11-20,1M 3.7S,63.7,24
Mario Raceway,Three Lap,Yes,Penev,PAL,1998-12-14,1M 3.42S,63.42,10
Mario Raceway,Three Lap,Yes,Jonathan,NTSC,1998-12-24,1M 3.39S,63.39,92
Mario Raceway,Three Lap,Yes,LPS,NTSC,1999-03-26,1M 2.93S,62.93,91
Mario Raceway,Three Lap,Yes,Mike S,NTSC,1999-06-25,1M 2.8S,62.8,2
Mario Raceway,Three Lap,Yes,Mike S,NTSC,1999-06-27,1M 2.74S,62.74,12
Mario Raceway,Three Lap,Yes,Mike S,NTSC,1999-07-09,1M 2.49S,62.49,18
Mario Raceway,Three Lap,Yes,Mike S,NTSC,1999-07-27,1M 2S,62,1478
Mario Raceway,Three Lap,Yes,LPS,NTSC,2003-08-12,1M 2S,62,1
Mario Raceway,Three Lap,Yes,LPS,NTSC,2003-08-13,1M 1.97S,61.97,119
Mario Raceway,Three Lap,Yes,Steven G,NTSC,2003-12-10,1M 1.96S,61.96,4
Mario Raceway,Three Lap,Yes,Steven G,NTSC,2003-12-14,1M 1.89S,61.89,3
Mario Raceway,Three Lap,Yes,Steven G,NTSC,2003-12-17,1M 1.79S,61.79,0
Mario Raceway,Three Lap,Yes,Steven G,NTSC,2003-12-17,1M 1.71S,61.71,620
Mario Raceway,Three Lap,Yes,Karlo,NTSC,2005-08-28,1M 1.64S,61.64,377
Mario Raceway,Three Lap,Yes,VAJ,PAL,2006-09-09,1M 1.5S,61.5,1028
Mario Raceway,Three Lap,Yes,Maurice,PAL,2009-07-03,1M 1.49S,61.49,5
Mario Raceway,Three Lap,Yes,VAJ,PAL,2009-07-08,1M 1.43S,61.43,10
Mario Raceway,Three Lap,Yes,Maurice,PAL,2009-07-18,1M 1.26S,61.26,201
Mario Raceway,Three Lap,Yes,VAJ,PAL,2010-02-04,1M 1.13S,61.13,943
Mario Raceway,Three Lap,Yes,Greg I,PAL,2012-09-04,1M 1.12S,61.12,3
Mario Raceway,Three Lap,Yes,Greg I,PAL,2012-09-07,1M 1.02S,61.02,362
Mario Raceway,Three Lap,Yes,Zoran,PAL,2013-09-04,1M 0.91S,60.91,330
Mario Raceway,Three Lap,Yes,Lacey,PAL,2014-07-31,1M 0.81S,60.81,1198
Mario Raceway,Three Lap,Yes,abney317,PAL,2017-11-10,1M 0.65S,60.65,1203
Mario Raceway,Three Lap,Yes,abney317,PAL,2021-02-25,58.49S,58.49,1
Mario Raceway,Single Lap,Yes,Gregg G,NTSC,1997-03-10,30.02S,30.02,78
Mario Raceway,Single Lap,Yes,Launspach,NTSC,1997-05-27,29.23S,29.23,95
Mario Raceway,Single Lap,Yes,Launspach,NTSC,1997-08-30,28.86S,28.86,195
Mario Raceway,Single Lap,Yes,Jonathan,NTSC,1998-03-13,28.63S,28.63,118
Mario Raceway,Single Lap,Yes,Booth,NTSC,1998-07-09,28.61S,28.61,55
Mario Raceway,Single Lap,Yes,Penev,PAL,1998-09-02,28.31S,28.31,20
Mario Raceway,Single Lap,Yes,Penev,PAL,1998-09-22,28.25S,28.25,25
Mario Raceway,Single Lap,Yes,Penev,PAL,1998-10-17,28.2S,28.2,3
Mario Raceway,Single Lap,Yes,Penev,PAL,1998-10-20,28.19S,28.19,37
Mario Raceway,Single Lap,Yes,Penev,PAL,1998-11-26,27.97S,27.97,200
Mario Raceway,Single Lap,Yes,Penev,PAL,1999-06-14,27.94S,27.94,260
Mario Raceway,Single Lap,Yes,Zwartjes,PAL,2000-02-29,27.91S,27.91,1131
Mario Raceway,Single Lap,Yes,Lacey,PAL,2003-04-05,27.88S,27.88,20
Mario Raceway,Single Lap,Yes,Lacey,PAL,2003-04-25,27.85S,27.85,6
Mario Raceway,Single Lap,Yes,Lacey,PAL,2003-05-01,27.82S,27.82,63
Mario Raceway,Single Lap,Yes,MJ,PAL,2003-07-03,27.81S,27.81,394
Mario Raceway,Single Lap,Yes,Luke B,NTSC,2004-07-31,27.79S,27.79,564
Mario Raceway,Single Lap,Yes,Greg L,PAL,2005-10-09,27.79S,27.79,129
Mario Raceway,Single Lap,Yes,MJ,PAL,2006-01-26,27.79S,27.79,20
Mario Raceway,Single Lap,Yes,Luke B,NTSC,2006-02-15,27.78S,27.78,460
Mario Raceway,Single Lap,Yes,Lucas O,PAL,2007-04-04,27.78S,27.78,47
Mario Raceway,Single Lap,Yes,Luke B,NTSC,2007-05-21,27.75S,27.75,7
Mario Raceway,Single Lap,Yes,Lucas O,PAL,2007-05-28,27.74S,27.74,289
Mario Raceway,Single Lap,Yes,Luke B,NTSC,2008-03-12,27.72S,27.72,2501
Mario Raceway,Single Lap,Yes,MR,PAL,2013-11-11,27.72S,27.72,426
Mario Raceway,Single Lap,Yes,Dan,PAL,2015-01-11,27.71S,27.71,5
Mario Raceway,Single Lap,Yes,MR,PAL,2015-01-16,27.71S,27.71,0
Mario Raceway,Single Lap,Yes,MR,PAL,2015-01-16,27.7S,27.7,61
Mario Raceway,Single Lap,Yes,Dan,PAL,2015-03-18,27.68S,27.68,500
Mario Raceway,Single Lap,Yes,MR,PAL,2015-11-20,27.68S,27.68,253
Mario Raceway,Single Lap,Yes,Dan,PAL,2016-07-30,27.67S,27.67,98
Mario Raceway,Single Lap,Yes,MR,PAL,2016-10-23,27.67S,27.67,13
Mario Raceway,Single Lap,Yes,Dan,PAL,2016-11-05,27.66S,27.66,430
Mario Raceway,Single Lap,Yes,Dan,PAL,2018-01-09,27.64S,27.64,218
Mario Raceway,Single Lap,Yes,MR,PAL,2018-03-09,27.64S,27.64,159
Mario Raceway,Single Lap,Yes,Dan,PAL,2018-08-15,27.63S,27.63,895
Mario Raceway,Single Lap,Yes,MR,PAL,2018-11-22,27.63S,27.63,796
Mario Raceway,Single Lap,Yes,Dan,PAL,2021-01-26,27.62S,27.62,31
Mario Raceway,Single Lap,Yes,MR,PAL,2021-02-20,27.62S,27.62,6
Wario Stadium,Three Lap,No,Launspach,NTSC,1997-05-27,4M 40.34S,280.34000000000003,76
Wario Stadium,Three Lap,No,Launspach,NTSC,1997-08-11,4M 36.34S,276.34000000000003,138
Wario Stadium,Three Lap,No,Peter E,PAL,1997-12-27,4M 34.9S,274.9,76
Wario Stadium,Three Lap,No,Booth,NTSC,1998-03-13,4M 34.05S,274.05,130
Wario Stadium,Three Lap,No,Penev,PAL,1998-07-21,4M 33.65S,273.65,10
Wario Stadium,Three Lap,No,Peter E,PAL,1998-07-31,4M 32.93S,272.93,0
Wario Stadium,Three Lap,No,Peter E,PAL,1998-07-31,4M 31.26S,271.26,20
Wario Stadium,Three Lap,No,Peter E,PAL,1998-08-20,4M 31.1S,271.1,12
Wario Stadium,Three Lap,No,Peter E,PAL,1998-09-01,4M 30.79S,270.79,5
Wario Stadium,Three Lap,No,Penev,PAL,1998-09-06,4M 30.75S,270.75,5
Wario Stadium,Three Lap,No,Penev,PAL,1998-09-11,4M 29.61S,269.61,11
Wario Stadium,Three Lap,No,Penev,PAL,1998-09-22,4M 29.44S,269.44,16
Wario Stadium,Three Lap,No,Penev,PAL,1998-10-08,4M 29.11S,269.11,16
Wario Stadium,Three Lap,No,Penev,PAL,1998-10-24,4M 28.28S,268.28,33
Wario Stadium,Three Lap,No,Penev,PAL,1998-11-26,4M 27.56S,267.56,87
Wario Stadium,Three Lap,No,Penev,PAL,1999-02-21,4M 27.44S,267.44,6
Wario Stadium,Three Lap,No,Penev,PAL,1999-02-27,4M 27.05S,267.05,66
Wario Stadium,Three Lap,No,Penev,PAL,1999-05-04,4M 26.5S,266.5,192
Wario Stadium,Three Lap,No,Zwartjes,PAL,1999-11-12,4M 25.72S,265.72,802
Wario Stadium,Three Lap,No,Sami,PAL,2002-01-22,4M 25.64S,265.64,19
Wario Stadium,Three Lap,No,Sami,PAL,2002-02-10,4M 25S,265,0
Wario Stadium,Three Lap,No,Sami,PAL,2002-02-10,4M 24.52S,264.52,856
Wario Stadium,Three Lap,No,Luke B,NTSC,2004-06-15,4M 24.34S,264.34,2
Wario Stadium,Three Lap,No,Luke B,NTSC,2004-06-17,4M 24.11S,264.11,0
Wario Stadium,Three Lap,No,Luke B,NTSC,2004-06-17,4M 23.99S,263.99,85
Wario Stadium,Three Lap,No,MJ,PAL,2004-09-10,4M 23.73S,263.73,5
Wario Stadium,Three Lap,No,Luke B,NTSC,2004-09-15,4M 23.57S,263.57,147
Wario Stadium,Three Lap,No,MJ,PAL,2005-02-09,4M 23.33S,263.33,56
Wario Stadium,Three Lap,No,Troy,NTSC,2005-04-06,4M 23.25S,263.25,8
Wario Stadium,Three Lap,No,MJ,PAL,2005-04-14,4M 23.17S,263.17,1536
Wario Stadium,Three Lap,No,Lacey,PAL,2009-06-28,4M 23.12S,263.12,7
Wario Stadium,Three Lap,No,MJ,PAL,2009-07-05,4M 23S,263,570
Wario Stadium,Three Lap,No,MR,PAL,2011-01-25,4M 23S,263,1
Wario Stadium,Three Lap,No,TJL,PAL,2011-01-26,4M 23S,263,0
Wario Stadium,Three Lap,No,TJL,PAL,2011-01-26,4M 22.9S,262.9,1
Wario Stadium,Three Lap,No,MR,PAL,2011-01-27,4M 22.67S,262.67,3
