category,medicine_name,therapeutic_area,common_name,active_substance,product_number,patient_safety,authorisation_status,atc_code,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_date,date_of_refusal_of_marketing_authorisation,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,date_of_opinion,decision_date,revision_number,condition_indication,species,first_published,revision_date,url
human,Sepioglin,"Diabetes Mellitus, Type 2",pioglitazone,pioglitazone hydrochloride,002021,FALSE,withdrawn,A10BG03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2012-03-09,NA,Vaia S.A.,Drugs used in diabetes,NA,2013-06-06,1,"Pioglitazone is indicated as second- or third-line treatment of type-2 diabetes mellitus as described below:as monotherapy:in adult patients (particularly overweight patients) inadequately controlled by diet and exercise for whom metformin is inappropriate because of contraindications or intolerance;as dual oral therapy in combination with:metformin, in adult patients (particularly overweight patients) with insufficient glycaemic control despite maximal tolerated dose of monotherapy with metformin;a sulphonylurea, only in adult patients who show intolerance to metformin or for whom metformin is contraindicated, with insufficient glycaemic control despite maximal tolerated dose of monotherapy with a sulphonylurea;as triple oral therapy in combination with:metformin and a sulphonylurea, in adult patients (particularly overweight patients) with insufficient glycaemic control despite dual oral therapy. Pioglitazone is also indicated for combination with insulin in type-2-diabetes-mellitus adult patients with insufficient glycaemic control on insulin for whom metformin is inappropriate because of contraindications or intolerance (see section 4.4).After initiation of therapy with pioglitazone, patients should be reviewed after three to six months to assess adequacy of response to treatment (e.g. reduction in HbA1c). In patients who fail to show an adequate response, pioglitazone should be discontinued. In light of potential risks with prolonged therapy, prescribers should confirm at subsequent routine reviews that the benefit of pioglitazone is maintained (see section 4.4).",NA,2013-06-06T00:00:00Z,2013-07-18T13:45:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/sepioglin
veterinary,Ibaflin,NA,ibafloxacin,ibafloxacin,000052,FALSE,withdrawn,QJ01MA96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2000-06-13,NA,Intervet International BV,Antibacterials for systemic use,NA,2010-05-26,7,"Dogs:Ibaflin is indicated for the treatment of the following conditions in dogs:dermal infections (pyoderma - superficial and deep, wounds, abscesses) caused by susceptible strains of Staphylococci, Escherichia coli and Proteus mirabilis;acute, uncomplicated urinary-tract infections, caused by susceptible strains of Staphylococci, Proteus species, Enterobacter spp., E. coli and Klebsiella spp.;respiratory-tract infections (upper tract) caused by susceptible strains of Staphylococci, E. coli, and Klebsiella spp.Ibaflin gel is indicated in dogs for the treatment of the following conditions:dermal infections (pyoderma - superficial and deep, wounds, abscesses) caused by susceptible pathogens such as Staphylococcus spp., E. coli and P. mirabilis.Cats:Ibaflin gel is indicated in cats for treatment of the following conditions:dermal infections (soft-tissue infections - wounds, abscesses) caused by susceptible pathogens such as Staphylococcus spp., E. coli, Proteus spp. and Pasteurella spp.;upper respiratory-tract infections caused by susceptible pathogens such as Staphylococcus spp., E. coli, Klebsiella spp. and Pasteurella spp.",Dogs; Cats,2010-05-26T00:00:00Z,2013-07-10T00:00:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/ibaflin
human,Daronrix,"Influenza, Human;  Immunization;  Disease Outbreaks","pandemic influenza vaccine (whole virion, inactivated, adjuvanted)","whole virion, inactivated, containing antigen*: a/vietnam/1194/2004 (h5n1)* produced in eggs",000706,FALSE,withdrawn,J07BB01,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2007-03-21,NA,GlaxoSmithKline Biologicals S.A.,"Vaccines,",NA,2007-03-21,0,Prophylaxis of influenza in an officially declared pandemic situation. Pandemic influenza vaccine should be used in accordance with official guidance.,NA,2007-03-21T01:00:00Z,2013-07-02T00:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/daronrix
human,Kynamro,Hypercholesterolemia,mipomersen sodium,mipomersen sodium,002429,FALSE,refused,C10AX11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2013-05-29,Genzyme Europe BV,Cardiovascular system,2013-03-21,2012-12-14,0,"treatment of cholesterol and hypercholesterolaemia,",NA,2012-12-14T13:06:00Z,2013-06-17T15:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/kynamro
human,Qsiva,Obesity,"phentermine, topiramate","phentermine, topiramate",002350,FALSE,refused,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2013-05-14,Vivus BV,NA,2013-02-21,2013-05-14,0,NA,NA,2013-05-14T00:00:00Z,2013-06-13T10:10:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/qsiva
veterinary,Nobivac Piro,NA,vaccine against babesiosis in dogs,"babesia canis, inactivated, babesia rossi, inactivated",000084,FALSE,withdrawn,QI07AO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2004-09-02,NA,Intervet International BV,Immunologicals for canidae,NA,2013-05-22,4,For active immunisation of dogs of six months of age or older against Babesia canis to reduce the severity of clinical signs associated with acute babesiosis (B. canis) and anaemia as measured by packed cell volume.Onset of immunity: Three weeks after the basic vaccination course.Duration of immunity: Six months after the last (re-)vaccination.,Dogs,2013-05-22T00:00:00Z,2013-05-30T00:00:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/nobivac-piro
human,Trevaclyn,Dyslipidemias,"laropiprant, nicotinic acid","laropiprant, nicotinic acid",000897,FALSE,withdrawn,C10AD52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-07-03,NA,Merck Sharp  Dohme Ltd,Lipid modifying agents,NA,2013-04-10,11,"Trevaclyn is indicated for the treatment of dyslipidaemia, particularly in patients with combined mixed dyslipidaemia (characterised by elevated levels of low-density-lipoprotein (LDL) cholesterol and triglycerides and low high-density-lipoprotein (HDL) cholesterol) and in patients with primary hypercholesterolaemia (heterozygous familial and non-familial).Trevaclyn should be used in patients in combination with 3-hydroxy-3-methyl-glutaryl-co-enzyme-A (HMG-CoA)-reductase inhibitors (statins), when the cholesterol-lowering effect of HMG-CoA-reductase-inhibitor monotherapy is inadequate. It can be used as monotherapy only in patients in whom HMG-CoA-reductase inhibitors are considered inappropriate or not tolerated. Diet and other non-pharmacological treatments (e.g. exercise, weight reduction) should be continued during therapy with Trevaclyn.",NA,2013-04-10T02:00:00Z,2013-05-16T12:30:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/trevaclyn
human,Pelzont,Dyslipidemias,"laropiprant, nicotinic acid","laropiprant, nicotinic acid",000903,FALSE,withdrawn,C10AD52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-07-03,NA,Merck Sharp  Dohme Ltd,Lipid modifying agents,NA,2013-04-10,11,"Pelzont is indicated for the treatment of dyslipidaemia, particularly in patients with combined mixed dyslipidaemia (characterised by elevated levels of low-density-lipoprotein (LDL) cholesterol and triglycerides and low high-density-lipoprotein (HDL)cholesterol) and in patients with primary hypercholesterolaemia (heterozygous familial and non-familial).Pelzont should be used in patients in combination with 3-hydroxy-3-methylglutaryl-coenzyme-A (HMG-CoA)-reductase inhibitors (statins), when the cholesterol lowering effect of HMG-CoA-reductase inhibitor monotherapy is inadequate. It can be used as monotherapy only in patients in whom HMG-CoA-reductase inhibitors are considered inappropriate or not tolerated. Diet and other non-pharmacological treatments (e.g. exercise, weight reduction) should be continued during therapy with Pelzont.",NA,2013-04-10T00:00:00Z,2013-05-16T12:02:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/pelzont
human,Tredaptive,Dyslipidemias,"laropiprant, nicotinic acid","laropiprant, nicotinic acid",000889,FALSE,withdrawn,C10AD52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-07-03,NA,Merck Sharp  Dohme Ltd.,Lipid modifying agents,NA,2013-04-10,11,"Tredaptive is indicated for the treatment of dyslipidaemia, particularly in patients with combined mixed dyslipidaemia (characterised by elevated levels of low-density-lipoprotein (LDL) cholesterol and triglycerides and low high-density-lipoprotein (HDL) cholesterol) and in patients with primary hypercholesterolaemia (heterozygous familial and non-familial).Tredaptive should be used in patients in combination with 3-hydroxy-3-methyl-glutaryl-co-enzyme-A (HMG-CoA)-reductase inhibitors (statins), when the cholesterol-lowering effect of HMG-CoA-reductase inhibitor monotherapy is inadequate. It can be used as monotherapy only in patients in whom HMG-CoA-reductase inhibitors are considered inappropriate or not tolerated. Diet and other non-pharmacological treatments (e.g. exercise, weight reduction) should be continued during therapy with Tredaptive.",NA,2013-04-10T00:09:00Z,2013-05-16T11:20:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/tredaptive
human,Bondenza (previously Ibandronic Acid Roche),"Osteoporosis, Postmenopausal",ibandronic acid,ibandronic acid,000502,FALSE,withdrawn,M05BA06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2004-02-23,NA,Roche Registration Ltd.,Drugs for treatment of bone diseases,NA,2012-11-15,16,Treatment of osteoporosis in post-menopausal women at increased risk of fracture.A reduction in the risk of vertebral fractures has been demonstrated. Efficacy on femoral-neck fractures has not been established.,NA,2012-11-15T01:09:21Z,2013-05-13T17:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/bondenza-previously-ibandronic-acid-roche
human,Ribavirin BioPartners,"Hepatitis C, Chronic",ribavirin,ribavirin,001184,FALSE,withdrawn,J05AB04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2010-04-06,NA,BioPartners GmbH,Antivirals for systemic use,NA,2012-11-21,2,"Ribavirin BioPartners is indicated for the treatment of chronic hepatitis-C-virus (HCV) infection in adults, children three years of age and older and adolescents and must only be used as part of a combination regimen with interferon alfa-2b. Ribavirin monotherapy must not be used. There is no safety or efficacy information on the use of ribavirin with other forms of interferon (i.e. not alfa-2b).Naïve patientsAdult patientsRibavirin BioPartners is indicated, in combination with interferon alfa-2b, for the treatment of adult patients with all types of chronic hepatitis C except genotype 1, not previously treated, without liver decompensation, with elevated alanine aminotransferase (ALT), who are positive for hepatitis C viral ribonucleic acid (HCV-RNA) (see section 4.4)Children three years of age and older and adolescentsRibavirin BioPartners is intended for use, in a combination regimen with interferon alfa-2b, for the treatment of children three years of age and older and adolescents, who have all types of chronic hepatitis C except genotype 1, not previously treated, without liver decompensation, and who are positive for HCV-RNA.When deciding to not to defer treatment until adulthood, it is important to consider that the combination therapy induced a growth inhibition. The reversibility of growth inhibition is uncertain. The decision to treat should be made on a case by case basis (see section 4.4).Previous-treatment-failure patientsAdult patientsRibavirin BioPartners is indicated, in combination with interferon alfa-2b, for the treatment of adult patients with chronic hepatitis C who have previously responded (with normalisation of ALT at the end of treatment) to interferon alfa monotherapy but who have subsequently relapsed (see section 5.1).",NA,2012-11-21T01:00:00Z,2013-05-06T10:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/ribavirin-biopartners
human,Possia,Peripheral Vascular Diseases;  Acute Coronary Syndrome,ticagrelor,ticagrelor,002303,FALSE,withdrawn,B01AC24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2010-12-03,NA,AstraZeneca AB,Antithrombotic agents,NA,2012-10-24,2,"Possia, co-administered with acetylsalicylic acid (ASA), is indicated for the prevention of atherothrombotic events in adult patients with acute coronary syndromes (unstable angina, non-ST-elevation myocardial infarction [NSTEMI] or ST-elevation myocardial infarction [STEMI]); including patients managed medically, and those who are managed with percutaneous coronary intervention (PCI) or coronary artery by-pass grafting (CABG).",NA,2012-10-24T15:55:41Z,2013-04-22T17:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/possia
human,Labazenit,Asthma,"budesonide, salmeterol","budesonide, salmeterol",002201,FALSE,refused,R03AK06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2013-09-06,Laboratoires SMB S.A.  ,NA,2013-06-27,2013-03-22,0,treatment of asthma,NA,2013-03-22T13:12:00Z,2013-03-22T13:12:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/labazenit
human,Istodax,"Lymphoma, Non-Hodgkin",romidepsin,romidepsin,002122,FALSE,refused,L01XX39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,2013-02-12,Celgene Europe Ltd.,Antineoplastic agents,2012-11-15,2012-07-20,0,"treatment of peripheral T-cell lymphoma (PTCL),",NA,2012-07-20T15:02:00Z,2013-03-14T10:08:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/istodax
human,Acrescent,Alzheimer Disease,"memantine hydrochloride, donepezil hydrochloride","memantine hydrochloride, donepezil hydrochloride",002424,FALSE,refused,N06D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2013-02-20,H. Lundbeck A/S,NA,2012-10-18,2012-10-18,0,Treatment of Alzheimers disease,NA,2012-10-18T12:33:00Z,2013-03-11T10:55:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/acrescent
human,Balaxur,Alzheimer Disease,"memantine hydrochloride, donepezil hydrochloride","memantine hydrochloride, donepezil hydrochloride",002708,FALSE,refused,N06DA52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2013-02-20,Merz Pharmaceuticals GmbH,NA,2012-10-18,2012-10-18,0,NA,NA,2012-10-18T12:33:00Z,2013-03-11T10:52:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/balaxur
human,Riprazo,Hypertension,aliskiren,aliskiren,000853,FALSE,withdrawn,C09XA02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2007-08-22,NA,Novartis Europharm Ltd.,Agents acting on the renin-angiotensin system,NA,2012-08-17,8,Treatment of essential hypertension.,NA,2012-08-17T00:00:00Z,2013-03-01T16:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/riprazo
human,Duloxetine Boehringer Ingelheim,Diabetic Neuropathies,duloxetine,duloxetine,001007,FALSE,withdrawn,N06AX21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-10-08,NA,Boehringer Ingelheim International GmbH,"Psychoanaleptics,",NA,2009-12-07,2,Treatment of diabetic peripheral neuropathic pain in adults.,NA,2009-12-07T02:00:00Z,2013-01-17T18:20:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/duloxetine-boehringer-ingelheim
human,Elelyso,Gaucher Disease,taliglucerase alfa,taliglucerase alfa,002250,FALSE,refused,A16AB11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,2012-10-25,Pfizer Ltd.   ,NA,2012-07-03,2012-10-29,0,"treatment of Gaucher disease,",NA,2012-10-29T13:07:00Z,2012-11-23T15:34:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/elelyso
human,Rilonacept Regeneron (previously Arcalyst),Cryopyrin-Associated Periodic Syndromes,rilonacept,rilonacept,001047,FALSE,withdrawn,L04AC08,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2009-10-23,NA,Regeneron UK Limited,Immunosuppressants,NA,2012-06-28,5,"Rilonacept Regeneron is indicated for the treatment of cryopyrin-associated periodic syndromes (CAPS) with severe symptoms, including familial cold auto-inflammatory syndrome (FCAS) and Muckle-Wells syndrome (MWS), in adults and children aged 12 years and older.",NA,2012-06-28T00:00:00Z,2012-10-30T14:30:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/rilonacept-regeneron-previously-arcalyst
human,Imprida HCT,Hypertension,"amlodipine, valsartan, hydrochlorothiazide","amlodipine, valsartan, hydrochlorothiazide",001161,FALSE,withdrawn,C09DX01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-10-15,NA,Novartis Europharm Ltd.,"Angiotensin II antagonists, plain, Angiotensin II antagonists, combinations",NA,2012-10-20,3,"Treatment of essential hypertension as substitution therapy in adult patients whose blood pressure is adequately controlled on the combination of amlodipine, valsartan and hydrochlorothiazide (HCT), taken either as three single-component formulations or as a dual-component and a single-component formulation.",NA,2012-10-20T00:00:00Z,2012-10-22T09:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/imprida-hct
human,Zerene,Sleep Initiation and Maintenance Disorders,zaleplon,zaleplon,000228,FALSE,withdrawn,N05CF03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1999-03-12,NA,Meda AB,"Psycholeptics,",NA,2012-08-23,13,"Zerene is indicated for the treatment of patients with insomnia who have difficulty falling asleep. It is indicated only when the disorder is severe, disabling or subjecting the individual to extreme distress.",NA,2012-08-23T15:49:21Z,2012-10-15T14:22:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/zerene
human,Rivastigmine Teva,Dementia;  Alzheimer Disease;  Parkinson Disease,rivastigmine,rivastigmine,001044,FALSE,withdrawn,N06DA03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-04-17,NA,Teva Pharma B.V.,Anticholinesterases,NA,2012-09-10,4,Symptomatic treatment of mild to moderately severe Alzheimer's dementia.Symptomatic treatment of mild to moderately severe dementia in patients with idiopathic Parkinson's disease.,NA,2012-09-10T02:09:21Z,2012-09-27T18:29:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-teva
human,Rasitrio,Hypertension,"aliskiren, amlodipine, hydrochlorothiazide","aliskiren, amlodipine, hydrochlorothiazide",002017,FALSE,withdrawn,C09XA54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2011-11-22,NA,Novartis Europharm Ltd.,Cardiovascular system,NA,2013-10-03,1,"Rasitrio is indicated for the treatment of essential hypertension as substitution therapy in adult patients whose blood pressure is adequately controlled on the combination of aliskiren, amlodipine and hydrochlorothiazide given concurrently at the same dose level as in the combination.",NA,2013-10-03T15:30:00Z,2012-09-20T18:37:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/rasitrio
human,Riprazo HCT,Hypertension,"aliskiren, hydrochlorothiazide","aliskiren, hydrochlorothiazide",002420,FALSE,withdrawn,C09XA52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2011-04-13,NA,Novartis Europharm Ltd.,Agents acting on the renin-angiotensin system,NA,2012-08-30,0,"Treatment of essential hypertension in adults.Riprazo HCT is indicated in patients whose blood pressure is not adequately controlled on aliskiren or hydrochlorothiazide used alone.Rirpozo HCT is indicated as substitution therapy in patients adequately controlled with aliskiren and hydrochlorothiazide, given concurrently, at the same dose level as in the combination.",NA,2012-08-30T11:21:00Z,2012-09-20T11:59:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/riprazo-hct
human,Sprimeo HCT,Hypertension,"aliskiren, hydrochlorothiazide","aliskiren, hydrochlorothiazide",002421,FALSE,withdrawn,C09XA52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2011-06-23,NA,Novartis Europharm Ltd.,Agents acting on the renin-angiotensin system,NA,2012-07-06,0,"Treatment of essential hypertension in adults.Sprimeo HCT is indicated in patients whose blood pressure is not adequately controlled on aliskiren or hydrochlorothiazide used alone.Sprimeo HCT is indicated as substitution therapy in patients adequately controlled with aliskiren and hydrochlorothiazide, given concurrently, at the same dose level as in the combination.",NA,2012-07-06T00:00:00Z,2012-08-28T17:04:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/sprimeo-hct
human,Exalief,Epilepsy,eslicarbazepine acetate,eslicarbazepine acetate,000987,FALSE,withdrawn,N03AF04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-04-21,NA,"BIAL - Portela  Ca, S.A.","Antiepileptics,",NA,2012-04-21,5,Exalief is indicated as adjunctive therapy in adults with partial-onset seizures with or without secondary generalisation.,NA,2012-04-21T00:00:00Z,2012-08-16T15:10:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/exalief
human,Hexavac,"Hepatitis B;  Tetanus;  Immunization;  Meningitis, Haemophilus;  Whooping Cough;  Poliomyelitis;  Diphtheria","diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis b (recombinant) and haemophilus influenzae type b conjugate vaccine, adjuvanted","purified diphtheria toxoid, purified tetanus toxoid, purified pertussis toxoid, purified pertussis filamentous haemagglutinin, hepatitis b surface antigen, inactivated type 1 poliovirus (mahoney), inactivated type 2 poliovirus (mef 1), inactivated type 3 poliovirus (saukett), haemophilus influenzae type b polysaccharide",000298,FALSE,withdrawn,J07CA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2000-10-23,NA,"Sanofi Pasteur MSD, SNC","Vaccines,",NA,2012-06-28,0,"This combined vaccine is indicated for primary and booster vaccination of children against diphtheria, tetanus, pertussis, hepatitis B caused by all known subtypes of viruses, poliomyelitis and invasive infections caused by Haemophilus influenzae type b.",NA,2012-06-28T00:00:00Z,2012-08-16T15:06:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac
human,Regranex,Wound Healing;  Skin Ulcer,becaplermin,becaplermin,000212,FALSE,withdrawn,D03AX06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1999-03-29,NA,Janssen-Cilag International NV,Preparations for treatment of wounds and ulcers,NA,2010-10-11,18,"Regranex is indicated, in association with other good wound care measures, to promote granulation and thereby the healing of full-thickness, neuropathic, chronic, diabetic ulcers less than or equal to 5 cm2.",NA,2010-10-11T00:00:00Z,2012-08-15T14:50:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/regranex
human,MabCampath,"Leukemia, Lymphocytic, Chronic, B-Cell",alemtuzumab,alemtuzumab,000353,FALSE,withdrawn,L01XC04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2001-07-06,NA,Genzyme Europe B.V.,Antineoplastic agents,NA,2001-07-06,14,MabCampath is indicated for the treatment of patients with B-cell chronic lymphocytic leukaemia (BCLL) for whom fludarabine combination chemotherapy is not appropriate.,NA,2001-07-06T02:09:21Z,2012-08-15T13:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/mabcampath
veterinary,Gonazon,NA,azagly-nafarelin,azagly-nafarelin,000075,FALSE,withdrawn,QH01CA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2003-07-20,NA,Intervet International BV,Pituitary and hypothalamic hormones and analogues,NA,2009-07-22,7,"Female salmonid fish such as Atlantic salmon (Salmo salar), rainbow trout (Oncorhynchus mykiss), brown trout (Salmo trutta) and Arctic charr (Salvelinus alpinus)Induction and synchronisation of ovulation for the production of eyed-eggs and fry.Dogs (bitches)Prevention of gonadal function in bitches via long term blockade of gonadotrophin synthesis.",Dogs; Salmonidae (Salmonid fish),2009-07-22T00:00:00Z,2012-08-15T10:20:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/gonazon
human,Valtropin,"Turner Syndrome;  Dwarfism, Pituitary",somatropin,somatropin,000602,FALSE,withdrawn,H01AC01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2006-04-24,NA,BioPartners GmbH,Pituitary and hypothalamic hormones and analogues,NA,2012-05-10,5,"Paediatric poulationLong-term treatment of children (2 to 11 years old) and adolescents (12 to 18 years old) with growth failure due to an inadequate secretion of normal endogenous growth hormone.Treatment of short stature in children with Turner syndrome, confirmed by chromosome analysis.Treatment of growth retardation in pre-pubertal children with chronic renal insufficiency.Adult patientsReplacement therapy in adults with pronounced growth hormone deficiency of either childhood- or adult-onset aetiology.Patients with severe growth hormone deficiency in adulthood are defined as patients with known hypothalamic-pituitary pathology and at least one additional known deficiency of a pituitary hormone not being prolactin. These patients should undergo a single dynamic test in order to diagnose or exclude a growth hormone deficiency. In patients with childhood-onset isolated growth hormone deficiency (no evidence of hypothalamic-pituitary disease or cranial irradiation), two dynamic tests should be recommended, except for those having low insulin-like growth factor-1 (IGF-1) concentrations (< 2 standard deviation score (SDS)), who may be considered for one test. The cut-off point of the dynamic test should be strict.",NA,2012-05-10T00:00:00Z,2012-08-14T16:45:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/valtropin
human,Teslascan,Magnetic Resonance Imaging,mangafodipir,mangafodipir trisodium,000137,FALSE,withdrawn,V08CA05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1997-05-22,NA,GE Healthcare AS,Contrast media,NA,2009-10-23,9,This medicinal product is for diagnostic use only.Contrast medium for diagnostic magnetic resonance imaging (MRI) for the detection of lesions of the liver suspected to be due to metastatic disease or hepatocellular carcinomas. As an adjunct to MRI to aid in the investigation of focal pancreatic lesions.,NA,2009-10-23T00:09:21Z,2012-08-02T14:35:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/teslascan
human,Refludan,Thromboembolism;  Thrombocytopenia,lepirudin,lepirudin,000122,FALSE,withdrawn,B01AE02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1997-03-13,NA,Celgene Europe Ltd.,Antithrombotic agents,NA,2012-04-24,15,Anticoagulation in adult patients with heparin-induced thrombocytopenia type II and thromboembolic disease mandating parenteral antithrombotic therapy.The diagnosis should be confirmed by the heparin-induced platelet activation assay or an equivalent test.,NA,2012-04-24T00:00:00Z,2012-07-27T15:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/refludan
human,Clopidogrel Acino Pharma GmbH,Peripheral Vascular Diseases;  Stroke;  Myocardial Infarction,clopidogrel,clopidogrel,001175,FALSE,withdrawn,B01AC04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-09-21,NA,Acino Pharma GmbH,Antithrombotic agents,NA,2012-02-13,1,"Clopidogrel is indicated in adults for the prevention of atherothrombotic events in:patients suffering from myocardial infarction (from a few days until less than 35 days), ischaemic stroke (from 7 days until less than 6 months) or established peripheral arterial disease.For further information please refer to section 5.1.",NA,2012-02-13T01:00:00Z,2012-07-26T16:45:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-acino-pharma-gmbh
human,Clopidogrel Acino Pharma,Peripheral Vascular Diseases;  Stroke;  Myocardial Infarction,clopidogrel,clopidogrel,001172,FALSE,withdrawn,B01AC04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-09-21,NA,Acino Pharma GmbH,Antithrombotic agents,NA,2012-02-09,1,"Clopidogrel is indicated in adults for the prevention of atherothrombotic events in:patients suffering from myocardial infarction (from a few days until less than 35 days), ischaemic stroke (from 7 days until less than 6 months) or established peripheral arterial disease.For further information please refer to section 5.1.",NA,2012-02-09T01:09:21Z,2012-07-26T16:44:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-acino-pharma
human,Clopidogrel Hexal,Peripheral Vascular Diseases;  Acute Coronary Syndrome;  Myocardial Infarction;  Stroke,clopidogrel,clopidogrel,001139,FALSE,withdrawn,B01AC04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-07-28,NA,Acino Pharma GmbH,Antithrombotic agents,NA,2012-02-09,2,"Clopidogrel is indicated in adults for the prevention of atherothrombotic events in:patients suffering from myocardial infarction (from a few days until less than 35 days), ischaemic stroke (from 7 days until less than 6 months) or established peripheral arterial disease;patients suffering from acute coronary syndrome:-          Non-ST segment elevation acute coronary syndrome (unstable angina or non-Q-wave myocardial infarction), including patients undergoing a stent placement following percutaneous coronary intervention, in combination with acetylsalicylic acid (ASA);-          ST segment elevation acute myocardial infarction, in combination with ASA in medically treated patients eligible for thrombolytic therapy.For further information please refer to section 5.1.",NA,2012-02-09T01:00:00Z,2012-07-26T16:19:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-hexal
