entity,code,year,human_food,animal_feed,processed
Solomon Islands,SLB,1988,0,NA,NA
Solomon Islands,SLB,1989,0,NA,NA
Solomon Islands,SLB,1990,0,NA,NA
Solomon Islands,SLB,1991,0,NA,NA
Solomon Islands,SLB,1992,0,NA,NA
Solomon Islands,SLB,1993,0,NA,NA
Solomon Islands,SLB,1994,0,NA,NA
Solomon Islands,SLB,1995,0,NA,NA
Solomon Islands,SLB,1996,0,NA,NA
Solomon Islands,SLB,1997,0,NA,NA
Solomon Islands,SLB,1998,0,NA,NA
Solomon Islands,SLB,1999,0,NA,NA
Solomon Islands,SLB,2000,0,NA,NA
Solomon Islands,SLB,2001,0,NA,NA
Solomon Islands,SLB,2002,0,NA,NA
Solomon Islands,SLB,2003,0,NA,NA
Solomon Islands,SLB,2004,0,NA,NA
Solomon Islands,SLB,2005,0,NA,NA
Solomon Islands,SLB,2006,0,NA,NA
Solomon Islands,SLB,2007,0,NA,NA
Solomon Islands,SLB,2008,0,NA,NA
Solomon Islands,SLB,2009,0,NA,NA
Solomon Islands,SLB,2010,0,NA,NA
Solomon Islands,SLB,2011,0,NA,NA
Solomon Islands,SLB,2012,0,NA,NA
Solomon Islands,SLB,2013,0,NA,NA
South Africa,ZAF,1961,0,0,2000
South Africa,ZAF,1962,0,0,2000
South Africa,ZAF,1963,0,0,2000
South Africa,ZAF,1964,0,0,3000
South Africa,ZAF,1965,0,0,3000
South Africa,ZAF,1966,0,0,2000
South Africa,ZAF,1967,0,0,4000
South Africa,ZAF,1968,0,0,3000
South Africa,ZAF,1969,0,0,6000
South Africa,ZAF,1970,0,0,6000
South Africa,ZAF,1971,0,0,2000
South Africa,ZAF,1972,0,0,4000
South Africa,ZAF,1973,0,0,3000
South Africa,ZAF,1974,1000,0,16000
South Africa,ZAF,1975,2000,1000,15000
South Africa,ZAF,1976,3000,2000,13000
South Africa,ZAF,1977,3000,3000,15000
South Africa,ZAF,1978,3000,4000,23000
South Africa,ZAF,1979,3000,4000,21000
South Africa,ZAF,1980,3000,4000,27000
South Africa,ZAF,1981,4000,4000,21000
South Africa,ZAF,1982,6000,4000,17000
South Africa,ZAF,1983,8000,4000,17000
South Africa,ZAF,1984,12000,4000,17000
South Africa,ZAF,1985,9000,4000,24000
South Africa,ZAF,1986,13000,4000,21000
South Africa,ZAF,1987,15000,4000,13000
South Africa,ZAF,1988,16000,4000,41000
South Africa,ZAF,1989,15000,4000,54000
South Africa,ZAF,1990,19000,4000,90000
South Africa,ZAF,1991,18000,4000,110000
South Africa,ZAF,1992,16000,4000,200000
South Africa,ZAF,1993,16000,4000,222000
South Africa,ZAF,1994,15000,4000,157000
South Africa,ZAF,1995,16000,4000,201000
South Africa,ZAF,1996,18000,4000,97000
South Africa,ZAF,1997,16000,4000,130000
South Africa,ZAF,1998,23000,4000,147000
South Africa,ZAF,1999,27000,4000,162000
South Africa,ZAF,2000,28000,4000,199000
South Africa,ZAF,2001,40000,4000,177000
South Africa,ZAF,2002,42000,5000,179000
South Africa,ZAF,2003,30000,4000,129000
South Africa,ZAF,2004,45000,6000,132000
South Africa,ZAF,2005,47000,7000,191000
South Africa,ZAF,2006,50000,7000,346000
South Africa,ZAF,2007,58000,7000,144000
South Africa,ZAF,2008,56000,7000,149000
South Africa,ZAF,2009,56000,7000,128000
South Africa,ZAF,2010,57000,7000,201000
South Africa,ZAF,2011,57000,7000,267000
South Africa,ZAF,2012,57000,10000,448000
South Africa,ZAF,2013,67000,8000,611000
South America,NA,1961,4000,46000,173000
South America,NA,1962,5000,65000,213000
South America,NA,1963,5000,80000,237000
South America,NA,1964,8000,68000,298000
South America,NA,1965,16000,69000,372000
South America,NA,1966,16000,61000,478000
South America,NA,1967,18000,50000,491000
South America,NA,1968,20000,90000,596000
South America,NA,1969,23000,93000,736000
South America,NA,1970,28000,67000,1194000
South America,NA,1971,36000,134000,1709000
South America,NA,1972,51000,128000,2393000
South America,NA,1973,65000,141000,3187000
South America,NA,1974,106000,116000,4738000
South America,NA,1975,127000,130000,6778000
South America,NA,1976,161000,229000,8365000
South America,NA,1977,171000,348000,8948000
South America,NA,1978,188000,342000,9981000
South America,NA,1979,186000,360000,10082000
South America,NA,1980,255000,381000,13182000
South America,NA,1981,293000,352000,15159000
South America,NA,1982,264000,344000,14680000
South America,NA,1983,276000,332000,15500000
South America,NA,1984,254000,322000,16125000
South America,NA,1985,288000,343000,17819000
South America,NA,1986,266000,576000,17124000
South America,NA,1987,300000,724000,19557000
South America,NA,1988,290000,823000,20447000
South America,NA,1989,325000,1062000,21928000
South America,NA,1990,314000,1067000,22595000
South America,NA,1991,269000,1074000,21387000
South America,NA,1992,305000,1163000,24277000
South America,NA,1993,336000,1148000,25631000
South America,NA,1994,377000,670000,28775000
South America,NA,1995,421000,644000,31262000
South America,NA,1996,459000,675000,32063000
South America,NA,1997,434000,721000,30894000
South America,NA,1998,484000,731000,38699000
South America,NA,1999,467000,744000,39904000
South America,NA,2000,497000,688000,40023000
South America,NA,2001,546000,598000,43347000
South America,NA,2002,617000,650000,49706000
South America,NA,2003,629000,604000,55551000
South America,NA,2004,620000,641000,56569000
South America,NA,2005,638000,1024000,61276000
South America,NA,2006,623000,973000,63892000
South America,NA,2007,684000,1106000,70741000
South America,NA,2008,708000,1252000,66737000
South America,NA,2009,677000,876000,63687000
South America,NA,2010,782000,1102000,75677000
South America,NA,2011,814000,1358000,78315000
South America,NA,2012,811000,1053000,72766000
South America,NA,2013,819000,1926000,75405000
South Eastern Asia,NA,1961,191000,0,251000
South Eastern Asia,NA,1962,183000,0,242000
South Eastern Asia,NA,1963,139000,0,257000
South Eastern Asia,NA,1964,179000,0,250000
South Eastern Asia,NA,1965,194000,0,252000
South Eastern Asia,NA,1966,181000,0,265000
South Eastern Asia,NA,1967,195000,0,262000
South Eastern Asia,NA,1968,197000,0,259000
South Eastern Asia,NA,1969,180000,0,257000
South Eastern Asia,NA,1970,226000,0,312000
South Eastern Asia,NA,1971,248000,0,311000
South Eastern Asia,NA,1972,250000,0,329000
South Eastern Asia,NA,1973,242000,0,351000
South Eastern Asia,NA,1974,249000,0,421000
South Eastern Asia,NA,1975,251000,0,442000
South Eastern Asia,NA,1976,299000,0,500000
South Eastern Asia,NA,1977,292000,0,424000
South Eastern Asia,NA,1978,290000,0,562000
South Eastern Asia,NA,1979,324000,0,624000
South Eastern Asia,NA,1980,302000,0,640000
South Eastern Asia,NA,1981,396000,0,970000
South Eastern Asia,NA,1982,308000,0,923000
South Eastern Asia,NA,1983,287000,0,797000
South Eastern Asia,NA,1984,310000,0,1188000
South Eastern Asia,NA,1985,267000,0,1369000
South Eastern Asia,NA,1986,293000,0,1800000
South Eastern Asia,NA,1987,301000,0,1753000
South Eastern Asia,NA,1988,318000,0,2130000
South Eastern Asia,NA,1989,325000,0,2209000
South Eastern Asia,NA,1990,387000,0,2553000
South Eastern Asia,NA,1991,384000,0,2830000
South Eastern Asia,NA,1992,466000,0,3129000
South Eastern Asia,NA,1993,454000,0,3014000
South Eastern Asia,NA,1994,484000,0,2999000
South Eastern Asia,NA,1995,453000,0,3000000
South Eastern Asia,NA,1996,466000,0,3177000
South Eastern Asia,NA,1997,437000,0,3002000
South Eastern Asia,NA,1998,422000,0,2912000
South Eastern Asia,NA,1999,543000,0,4099000
South Eastern Asia,NA,2000,475000,59000,3654000
South Eastern Asia,NA,2001,442000,72000,3626000
South Eastern Asia,NA,2002,473000,110000,3808000
South Eastern Asia,NA,2003,476000,134000,3468000
South Eastern Asia,NA,2004,464000,132000,3985000
South Eastern Asia,NA,2005,511000,130000,3777000
South Eastern Asia,NA,2006,537000,110000,3165000
South Eastern Asia,NA,2007,688000,112000,4447000
South Eastern Asia,NA,2008,594000,145000,3610000
South Eastern Asia,NA,2009,641000,132000,3844000
South Eastern Asia,NA,2010,827000,121000,4474000
South Eastern Asia,NA,2011,957000,97000,5083000
South Eastern Asia,NA,2012,1022000,100000,4723000
South Eastern Asia,NA,2013,1047000,95000,4411000
South Korea,KOR,1961,146000,5000,0
South Korea,KOR,1962,139000,5000,0
South Korea,KOR,1963,136000,5000,0
South Korea,KOR,1964,149000,5000,0
South Korea,KOR,1965,156000,4000,0
South Korea,KOR,1966,141000,4000,0
South Korea,KOR,1967,206000,5000,0
South Korea,KOR,1968,228000,5000,0
South Korea,KOR,1969,226000,5000,0
South Korea,KOR,1970,242000,4000,0
South Korea,KOR,1971,241000,5000,30000
South Korea,KOR,1972,207000,3000,35000
South Korea,KOR,1973,260000,3000,39000
South Korea,KOR,1974,331000,3000,18000
South Korea,KOR,1975,321000,2000,30000
South Korea,KOR,1976,328000,2000,100000
South Korea,KOR,1977,323000,4000,110000
South Korea,KOR,1978,333000,5000,180000
South Korea,KOR,1979,363000,18000,291000
South Korea,KOR,1980,434000,8000,298000
South Korea,KOR,1981,341000,6000,388000
South Korea,KOR,1982,362000,9000,431000
South Korea,KOR,1983,304000,11000,550000
South Korea,KOR,1984,386000,11000,560000
South Korea,KOR,1985,334000,10000,740000
South Korea,KOR,1986,306000,10000,850000
South Korea,KOR,1987,457000,10000,834000
South Korea,KOR,1988,432000,10000,806000
South Korea,KOR,1989,416000,10000,862000
South Korea,KOR,1990,480000,10000,741000
South Korea,KOR,1991,256000,10000,954000
South Korea,KOR,1992,354000,10000,1065000
South Korea,KOR,1993,336000,10000,951000
South Korea,KOR,1994,297000,16000,1134000
South Korea,KOR,1995,272000,16000,1200000
South Korea,KOR,1996,282000,25000,1356000
South Korea,KOR,1997,351000,25000,1113000
South Korea,KOR,1998,362000,26000,1081000
South Korea,KOR,1999,390000,21000,1342000
South Korea,KOR,2000,358000,28000,1075000
South Korea,KOR,2001,333000,27000,1199000
South Korea,KOR,2002,354000,30000,1211000
South Korea,KOR,2003,436000,31000,1089000
South Korea,KOR,2004,354000,30000,1000000
South Korea,KOR,2005,349000,30000,875000
South Korea,KOR,2006,348000,28000,964000
South Korea,KOR,2007,359000,28000,900000
South Korea,KOR,2008,367000,28000,900000
South Korea,KOR,2009,368000,28000,921000
South Korea,KOR,2010,325000,30000,962000
South Korea,KOR,2011,382000,28000,853000
South Korea,KOR,2012,409000,28000,812000
South Korea,KOR,2013,411000,30000,814000
Southern Africa,NA,1961,0,0,2000
Southern Africa,NA,1962,0,0,2000
Southern Africa,NA,1963,0,0,2000
Southern Africa,NA,1964,0,0,3000
Southern Africa,NA,1965,0,0,3000
Southern Africa,NA,1966,0,0,2000
Southern Africa,NA,1967,0,0,4000
Southern Africa,NA,1968,0,0,3000
Southern Africa,NA,1969,0,0,6000
Southern Africa,NA,1970,0,0,6000
Southern Africa,NA,1971,0,0,2000
Southern Africa,NA,1972,0,0,4000
Southern Africa,NA,1973,0,0,3000
Southern Africa,NA,1974,1000,0,16000
Southern Africa,NA,1975,2000,1000,15000
Southern Africa,NA,1976,3000,2000,13000
Southern Africa,NA,1977,3000,3000,15000
Southern Africa,NA,1978,3000,4000,23000
Southern Africa,NA,1979,3000,4000,21000
Southern Africa,NA,1980,3000,4000,27000
Southern Africa,NA,1981,4000,4000,21000
Southern Africa,NA,1982,6000,4000,17000
Southern Africa,NA,1983,8000,4000,17000
Southern Africa,NA,1984,12000,4000,17000
Southern Africa,NA,1985,9000,4000,24000
Southern Africa,NA,1986,13000,4000,21000
Southern Africa,NA,1987,15000,4000,13000
Southern Africa,NA,1988,16000,4000,41000
Southern Africa,NA,1989,15000,4000,54000
Southern Africa,NA,1990,19000,4000,90000
Southern Africa,NA,1991,18000,4000,110000
Southern Africa,NA,1992,17000,4000,200000
Southern Africa,NA,1993,16000,4000,222000
Southern Africa,NA,1994,16000,4000,157000
Southern Africa,NA,1995,17000,4000,201000
Southern Africa,NA,1996,19000,4000,97000
Southern Africa,NA,1997,17000,4000,130000
Southern Africa,NA,1998,24000,4000,147000
Southern Africa,NA,1999,29000,4000,162000
Southern Africa,NA,2000,30000,4000,199000
Southern Africa,NA,2001,43000,4000,177000
Southern Africa,NA,2002,44000,5000,179000
Southern Africa,NA,2003,33000,4000,129000
Southern Africa,NA,2004,46000,6000,132000
Southern Africa,NA,2005,48000,7000,191000
Southern Africa,NA,2006,51000,7000,346000
Southern Africa,NA,2007,60000,7000,144000
Southern Africa,NA,2008,59000,7000,149000
Southern Africa,NA,2009,64000,7000,128000
Southern Africa,NA,2010,62000,7000,201000
Southern Africa,NA,2011,61000,7000,267000
Southern Africa,NA,2012,61000,10000,448000
Southern Africa,NA,2013,70000,8000,611000
Southern Asia,NA,1961,2000,0,5000
Southern Asia,NA,1962,2000,0,5000
Southern Asia,NA,1963,2000,0,8000
Southern Asia,NA,1964,2000,0,9000
Southern Asia,NA,1965,14000,0,8000
Southern Asia,NA,1966,3000,0,9000
Southern Asia,NA,1967,5000,0,10000
Southern Asia,NA,1968,5000,0,10000
Southern Asia,NA,1969,7000,0,10000
Southern Asia,NA,1970,4000,0,14000
Southern Asia,NA,1971,4000,0,14000
Southern Asia,NA,1972,14000,0,28000
Southern Asia,NA,1973,22000,0,26000
Southern Asia,NA,1974,22000,0,52000
Southern Asia,NA,1975,15000,0,114000
Southern Asia,NA,1976,7000,0,223000
Southern Asia,NA,1977,7000,0,233000
Southern Asia,NA,1978,23000,0,296000
Southern Asia,NA,1979,5000,0,363000
Southern Asia,NA,1980,172000,0,277000
Southern Asia,NA,1981,114000,0,239000
Southern Asia,NA,1982,175000,1000,355000
Southern Asia,NA,1983,211000,1000,429000
Southern Asia,NA,1984,101000,1000,585000
Southern Asia,NA,1985,50000,0,1027000
Southern Asia,NA,1986,72000,0,855000
Southern Asia,NA,1987,38000,0,830000
Southern Asia,NA,1988,74000,0,1431000
Southern Asia,NA,1989,20000,0,1645000
Southern Asia,NA,1990,50000,0,2340000
Southern Asia,NA,1991,9000,1000,2216000
Southern Asia,NA,1992,50000,0,2788000
Southern Asia,NA,1993,35000,0,4107000
Southern Asia,NA,1994,37000,1000,3486000
Southern Asia,NA,1995,58000,0,4700000
Southern Asia,NA,1996,15000,0,4957000
Southern Asia,NA,1997,31000,0,5872000
Southern Asia,NA,1998,77000,0,6639000
Southern Asia,NA,1999,71000,0,6760000
Southern Asia,NA,2000,34000,0,5355000
Southern Asia,NA,2001,75000,0,6035000
Southern Asia,NA,2002,82000,0,4950000
Southern Asia,NA,2003,28000,0,7731000
Southern Asia,NA,2004,142000,0,7113000
Southern Asia,NA,2005,195000,1000,8615000
Southern Asia,NA,2006,203000,1000,9086000
Southern Asia,NA,2007,249000,0,10805000
Southern Asia,NA,2008,165000,1000,10017000
Southern Asia,NA,2009,213000,1000,9919000
Southern Asia,NA,2010,219000,0,12443000
Southern Asia,NA,2011,236000,0,11628000
Southern Asia,NA,2012,549000,0,13039000
Southern Asia,NA,2013,580000,1000,9764000
Southern Europe,NA,1961,0,2000,228000
Southern Europe,NA,1962,0,5000,361000
Southern Europe,NA,1963,0,11000,354000
Southern Europe,NA,1964,0,12000,389000
Southern Europe,NA,1965,0,8000,797000
Southern Europe,NA,1966,0,6000,1177000
Southern Europe,NA,1967,0,2000,1412000
Southern Europe,NA,1968,0,0,1544000
Southern Europe,NA,1969,0,2000,1653000
Southern Europe,NA,1970,0,2000,2128000
Southern Europe,NA,1971,0,2000,2270000
Southern Europe,NA,1972,0,11000,2289000
Southern Europe,NA,1973,0,13000,1761000
Southern Europe,NA,1974,0,4000,2961000
Southern Europe,NA,1975,0,1000,3065000
Southern Europe,NA,1976,0,4000,3285000
Southern Europe,NA,1977,0,1000,3361000
Southern Europe,NA,1978,0,2000,4028000
Southern Europe,NA,1979,0,0,4564000
Southern Europe,NA,1980,0,0,5117000
Southern Europe,NA,1981,0,1000,4766000
Southern Europe,NA,1982,0,2000,5536000
Southern Europe,NA,1983,0,2000,5788000
Southern Europe,NA,1984,0,0,4921000
Southern Europe,NA,1985,0,0,5645000
Southern Europe,NA,1986,0,110000,5490000
Southern Europe,NA,1987,0,478000,5899000
Southern Europe,NA,1988,0,695000,5046000
Southern Europe,NA,1989,0,746000,5047000
Southern Europe,NA,1990,0,747000,5219000
Southern Europe,NA,1991,0,827000,5098000
Southern Europe,NA,1992,5000,813000,4873000
Southern Europe,NA,1993,1000,554000,4026000
Southern Europe,NA,1994,1000,597000,4201000
Southern Europe,NA,1995,2000,633000,4994000
Southern Europe,NA,1996,2000,508000,4969000
Southern Europe,NA,1997,2000,780000,4947000
Southern Europe,NA,1998,1000,845000,5398000
Southern Europe,NA,1999,1000,768000,5407000
Southern Europe,NA,2000,2000,643000,5002000
Southern Europe,NA,2001,2000,584000,5752000
Southern Europe,NA,2002,9000,1086000,5958000
Southern Europe,NA,2003,3000,546000,6199000
Southern Europe,NA,2004,6000,529000,5590000
Southern Europe,NA,2005,4000,587000,5830000
Southern Europe,NA,2006,6000,519000,5655000
Southern Europe,NA,2007,5000,278000,6269000
Southern Europe,NA,2008,9000,280000,6874000
Southern Europe,NA,2009,7000,169000,6083000
Southern Europe,NA,2010,8000,145000,6444000
Southern Europe,NA,2011,7000,155000,5913000
Southern Europe,NA,2012,7000,118000,6176000
Southern Europe,NA,2013,10000,223000,6209000
Spain,ESP,1961,0,2000,15000
Spain,ESP,1962,0,5000,16000
Spain,ESP,1963,0,11000,15000
Spain,ESP,1964,0,12000,55000
Spain,ESP,1965,0,8000,339000
Spain,ESP,1966,0,6000,637000
Spain,ESP,1967,0,2000,812000
Spain,ESP,1968,0,0,921000
Spain,ESP,1969,0,2000,1025000
Spain,ESP,1970,0,2000,1228000
Spain,ESP,1971,0,2000,1312000
Spain,ESP,1972,0,11000,1429000
Spain,ESP,1973,0,12000,843000
Spain,ESP,1974,0,0,1624000
Spain,ESP,1975,0,1000,1715000
Spain,ESP,1976,0,4000,1896000
Spain,ESP,1977,0,1000,1822000
Spain,ESP,1978,0,2000,2177000
Spain,ESP,1979,0,0,2221000
Spain,ESP,1980,0,0,3220000
Spain,ESP,1981,0,1000,2969000
Spain,ESP,1982,0,2000,3094000
Spain,ESP,1983,0,2000,2854000
Spain,ESP,1984,0,0,2007000
Spain,ESP,1985,0,0,2248000
Spain,ESP,1986,0,24000,2369000
Spain,ESP,1987,0,206000,2570000
Spain,ESP,1988,0,303000,1780000
Spain,ESP,1989,0,352000,1852000
Spain,ESP,1990,0,350000,1950000
Spain,ESP,1991,0,362000,2056000
Spain,ESP,1992,0,384000,2203000
Spain,ESP,1993,0,267000,1512000
Spain,ESP,1994,0,394000,1680000
Spain,ESP,1995,0,305000,2294000
Spain,ESP,1996,0,261000,2405000
Spain,ESP,1997,0,351000,2610000
Spain,ESP,1998,0,359000,2881000
Spain,ESP,1999,0,329000,2663000
Spain,ESP,2000,0,242000,2521000
Spain,ESP,2001,0,260000,2771000
Spain,ESP,2002,0,549000,2777000
Spain,ESP,2003,0,349000,2799000
Spain,ESP,2004,0,246000,2335000
Spain,ESP,2005,1000,289000,2335000
Spain,ESP,2006,1000,226000,2025000
Spain,ESP,2007,1000,120000,2539000
Spain,ESP,2008,1000,130000,3140000
Spain,ESP,2009,1000,16000,2913000
Spain,ESP,2010,1000,16000,3222000
Spain,ESP,2011,1000,16000,3160000
Spain,ESP,2012,1000,16000,3282000
Spain,ESP,2013,1000,16000,3300000
Sri Lanka,LKA,1961,0,0,0
Sri Lanka,LKA,1962,0,0,0
Sri Lanka,LKA,1963,0,0,0
Sri Lanka,LKA,1964,0,0,0
Sri Lanka,LKA,1965,0,0,0
Sri Lanka,LKA,1966,0,0,0
Sri Lanka,LKA,1967,0,0,0
Sri Lanka,LKA,1968,0,0,0
Sri Lanka,LKA,1969,0,0,0
Sri Lanka,LKA,1970,0,0,0
Sri Lanka,LKA,1971,0,0,0
Sri Lanka,LKA,1972,0,0,0
Sri Lanka,LKA,1973,0,0,0
Sri Lanka,LKA,1974,0,0,1000
Sri Lanka,LKA,1975,0,0,1000
Sri Lanka,LKA,1976,0,0,1000
Sri Lanka,LKA,1977,0,0,1000
Sri Lanka,LKA,1978,0,0,2000
Sri Lanka,LKA,1979,0,0,1000
Sri Lanka,LKA,1980,0,0,1000
Sri Lanka,LKA,1981,0,0,1000
Sri Lanka,LKA,1982,0,1000,9000
Sri Lanka,LKA,1983,0,1000,9000
Sri Lanka,LKA,1984,0,1000,7000
Sri Lanka,LKA,1985,0,0,2000
Sri Lanka,LKA,1986,0,0,4000
Sri Lanka,LKA,1987,0,0,3000
Sri Lanka,LKA,1988,0,0,1000
Sri Lanka,LKA,1989,0,0,1000
Sri Lanka,LKA,1990,0,0,3000
Sri Lanka,LKA,1991,0,1000,4000
Sri Lanka,LKA,1992,0,0,1000
Sri Lanka,LKA,1993,0,0,3000
Sri Lanka,LKA,1994,0,1000,11000
Sri Lanka,LKA,1995,0,0,2000
Sri Lanka,LKA,1996,0,0,1000
Sri Lanka,LKA,1997,0,0,1000
Sri Lanka,LKA,1998,0,0,1000
Sri Lanka,LKA,1999,0,0,2000
Sri Lanka,LKA,2000,0,0,3000
Sri Lanka,LKA,2001,0,0,3000
Sri Lanka,LKA,2002,0,0,4000
Sri Lanka,LKA,2003,0,0,4000
Sri Lanka,LKA,2004,0,0,3000
Sri Lanka,LKA,2005,0,1000,5000
Sri Lanka,LKA,2006,0,1000,4000
Sri Lanka,LKA,2007,0,0,4000
Sri Lanka,LKA,2008,0,1000,5000
Sri Lanka,LKA,2009,0,1000,4000
Sri Lanka,LKA,2010,0,0,4000
Sri Lanka,LKA,2011,0,0,3000
Sri Lanka,LKA,2012,0,0,4000
Sri Lanka,LKA,2013,0,1000,12000
Sudan,SDN,2012,NA,2000,NA
Sudan,SDN,2013,NA,2000,NA
Sudan (former),NA,1961,0,0,NA
Sudan (former),NA,1962,0,0,NA
Sudan (former),NA,1963,0,0,NA
Sudan (former),NA,1964,0,0,NA
Sudan (former),NA,1965,0,0,NA
Sudan (former),NA,1966,0,0,NA
Sudan (former),NA,1967,0,0,NA
Sudan (former),NA,1968,0,0,NA
Sudan (former),NA,1969,0,0,NA
Sudan (former),NA,1970,0,0,NA
Sudan (former),NA,1971,0,0,NA
Sudan (former),NA,1972,0,0,NA
Sudan (former),NA,1973,0,0,NA
Sudan (former),NA,1974,0,0,NA
Sudan (former),NA,1975,0,0,NA
Sudan (former),NA,1976,0,0,NA
Sudan (former),NA,1977,0,0,NA
Sudan (former),NA,1978,0,0,NA
Sudan (former),NA,1979,0,0,NA
Sudan (former),NA,1980,0,0,NA
Sudan (former),NA,1981,0,0,NA
Sudan (former),NA,1982,0,0,NA
Sudan (former),NA,1983,0,0,NA
Sudan (former),NA,1984,0,0,NA
Sudan (former),NA,1985,0,0,NA
Sudan (former),NA,1986,0,0,NA
Sudan (former),NA,1987,0,0,NA
Sudan (former),NA,1988,0,0,NA
Sudan (former),NA,1989,0,0,NA
Sudan (former),NA,1990,0,0,NA
Sudan (former),NA,1991,0,0,NA
Sudan (former),NA,1992,0,0,NA
Sudan (former),NA,1993,0,0,NA
Sudan (former),NA,1994,0,0,NA
Sudan (former),NA,1995,0,0,NA
Sudan (former),NA,1996,0,0,NA
Sudan (former),NA,1997,0,0,NA
Sudan (former),NA,1998,0,0,NA
Sudan (former),NA,1999,0,0,NA
Sudan (former),NA,2000,0,0,NA
Sudan (former),NA,2001,0,0,NA
Sudan (former),NA,2002,0,0,NA
Sudan (former),NA,2003,0,0,NA
Sudan (former),NA,2004,0,0,NA
Sudan (former),NA,2005,0,0,NA
Sudan (former),NA,2006,0,0,NA
Sudan (former),NA,2007,0,1000,NA
Sudan (former),NA,2008,0,0,NA
Sudan (former),NA,2009,0,0,NA
Sudan (former),NA,2010,0,0,NA
Sudan (former),NA,2011,0,0,NA
Suriname,SUR,1961,0,NA,NA
Suriname,SUR,1962,0,NA,NA
Suriname,SUR,1963,0,NA,NA
Suriname,SUR,1964,0,NA,NA
Suriname,SUR,1965,0,NA,NA
Suriname,SUR,1966,0,NA,NA
Suriname,SUR,1967,0,NA,NA
Suriname,SUR,1968,0,NA,NA
Suriname,SUR,1969,0,NA,NA
Suriname,SUR,1970,0,NA,NA
Suriname,SUR,1971,0,NA,NA
Suriname,SUR,1972,0,NA,NA
Suriname,SUR,1973,0,NA,NA
Suriname,SUR,1974,0,NA,NA
Suriname,SUR,1975,0,NA,NA
Suriname,SUR,1976,0,NA,NA
Suriname,SUR,1977,0,NA,NA
Suriname,SUR,1978,0,NA,NA
Suriname,SUR,1979,0,NA,NA
Suriname,SUR,1980,0,NA,NA
Suriname,SUR,1981,0,NA,NA
Suriname,SUR,1982,0,NA,NA
Suriname,SUR,1983,0,NA,NA
Suriname,SUR,1984,0,NA,NA
Suriname,SUR,1985,0,NA,NA
Suriname,SUR,1986,0,NA,NA
Suriname,SUR,1987,0,NA,NA
Suriname,SUR,1988,0,NA,NA
Suriname,SUR,1989,0,NA,NA
Suriname,SUR,1990,0,NA,NA
Suriname,SUR,1991,0,NA,NA
Suriname,SUR,1992,0,NA,NA
Suriname,SUR,1993,0,NA,NA
Suriname,SUR,1994,0,NA,NA
Suriname,SUR,1995,0,NA,NA
Suriname,SUR,1996,0,NA,NA
Suriname,SUR,1997,0,NA,NA
Suriname,SUR,1998,0,NA,NA
Suriname,SUR,1999,0,NA,NA
Suriname,SUR,2000,0,NA,NA
Suriname,SUR,2001,0,NA,NA
Suriname,SUR,2002,0,NA,NA
Suriname,SUR,2003,0,NA,NA
Suriname,SUR,2004,0,NA,NA
Suriname,SUR,2005,0,NA,NA
Suriname,SUR,2006,0,NA,NA
Suriname,SUR,2007,0,NA,NA
Suriname,SUR,2008,0,NA,NA
Suriname,SUR,2009,0,NA,NA
Suriname,SUR,2010,0,NA,NA
Suriname,SUR,2011,0,NA,NA
Suriname,SUR,2012,0,NA,NA
Suriname,SUR,2013,0,NA,NA
Sweden,SWE,1961,0,NA,3000
Sweden,SWE,1962,0,NA,11000
Sweden,SWE,1963,0,NA,0
Sweden,SWE,1964,0,NA,0
Sweden,SWE,1965,0,NA,5000
Sweden,SWE,1966,0,NA,0
Sweden,SWE,1967,0,NA,0
Sweden,SWE,1968,0,NA,1000
Sweden,SWE,1969,0,NA,1000
Sweden,SWE,1970,0,NA,3000
Sweden,SWE,1971,0,NA,9000
Sweden,SWE,1972,0,NA,7000
Sweden,SWE,1973,0,NA,1000
Sweden,SWE,1974,0,NA,1000
Sweden,SWE,1975,0,NA,1000
Sweden,SWE,1976,0,NA,2000
Sweden,SWE,1977,0,NA,3000
Sweden,SWE,1978,0,NA,3000
Sweden,SWE,1979,0,NA,3000
Sweden,SWE,1980,0,NA,3000
Sweden,SWE,1981,0,NA,3000
Sweden,SWE,1982,0,NA,5000
Sweden,SWE,1983,0,NA,2000
Sweden,SWE,1984,0,NA,2000
Sweden,SWE,1985,0,NA,0
Sweden,SWE,1986,0,NA,3000
Sweden,SWE,1987,0,NA,4000
Sweden,SWE,1988,0,NA,7000
Sweden,SWE,1989,0,NA,7000
Sweden,SWE,1990,0,NA,7000
Sweden,SWE,1991,0,NA,4000
Sweden,SWE,1992,0,NA,7000
Sweden,SWE,1993,1000,NA,7000
Sweden,SWE,1994,1000,NA,7000
Sweden,SWE,1995,1000,NA,4000
Sweden,SWE,1996,1000,NA,1000
Sweden,SWE,1997,1000,NA,2000
Sweden,SWE,1998,1000,NA,1000
Sweden,SWE,1999,1000,NA,2000
Sweden,SWE,2000,1000,NA,7000
Sweden,SWE,2001,1000,NA,13000
Sweden,SWE,2002,1000,NA,3000
Sweden,SWE,2003,1000,NA,4000
Sweden,SWE,2004,1000,NA,2000
Sweden,SWE,2005,1000,NA,1000
Sweden,SWE,2006,1000,NA,2000
Sweden,SWE,2007,1000,NA,2000
Sweden,SWE,2008,1000,NA,19000
Sweden,SWE,2009,1000,NA,13000
Sweden,SWE,2010,1000,NA,25000
Sweden,SWE,2011,1000,NA,19000
