year,month,service,departure_station,arrival_station,journey_time_avg,total_num_trips,num_of_canceled_trains,comment_cancellations,num_late_at_departure,avg_delay_late_at_departure,avg_delay_all_departing,comment_delays_at_departure,num_arriving_late,avg_delay_late_on_arrival,avg_delay_all_arriving,comment_delays_on_arrival,delay_cause_external_cause,delay_cause_rail_infrastructure,delay_cause_traffic_management,delay_cause_rolling_stock,delay_cause_station_management,delay_cause_travelers,num_greater_15_min_late,avg_delay_late_greater_15_min,num_greater_30_min_late,num_greater_60_min_late
2018,7,NA,VALENCE ALIXAN TGV,PARIS LYON,133.37962963,325,1,NA,262,16.4205470738,13.3063271605,NA,118,44.2758474576,17.0819958848,"10:Incendie important aux abords de la gare de Marseille au PK 860 (St Barthélémy),",0.202127659574,0.297872340426,0.276595744681,0.13829787234,0.031914893617,0.0531914893617,94,17.0819958848,52,29
2018,7,NA,MARSEILLE ST CHARLES,LYON PART DIEU,105.192100539,589,32,NA,183,13.7142076503,4.53459006583,NA,169,29.2540433925,10.7664871335,"10:Incendie important aux abords de la gare de Marseille au PK 860 (St Barthélémy),",0.160714285714,0.190476190476,0.327380952381,0.190476190476,0.047619047619,0.0833333333333,116,10.7664871335,43,15
2018,8,NA,ANGOULEME,PARIS MONTPARNASSE,132.662037037,220,4,NA,123,5.31056910569,3.10848765432,NA,42,26.355952381,7.18564814815,NA,0.119047619048,0.285714285714,0.166666666667,0.309523809524,0,0.119047619048,30,7.18564814815,6,2
2018,7,NA,BARCELONA,PARIS LYON,316.889516129,124,0,NA,53,5.07547169811,1.32258064516,NA,37,48.1184684685,16.4954301075,NA,NA,NA,NA,NA,NA,NA,37,16.4954301075,16,10
2018,7,NA,PARIS EST,FRANCFORT,108.738690476,170,2,NA,38,8.60131578947,1.95873015873,NA,19,37,4.33928571429,NA,NA,NA,NA,NA,NA,NA,12,4.33928571429,5,3
2018,7,NA,PARIS EST,STUTTGART,117.971777778,150,0,NA,33,6.78585858586,1.567,NA,12,28.3333333333,3.28666666667,NA,NA,NA,NA,NA,NA,NA,8,3.28666666667,4,1
2018,7,NA,LAUSANNE,PARIS LYON,182.366901408,145,3,NA,68,10.1029411765,4.38028169014,NA,37,40.6554054054,12.9455399061,NA,NA,NA,NA,NA,NA,NA,37,12.9455399061,17,8
2018,10,NA,ANGERS SAINT LAUD,PARIS MONTPARNASSE,99.0857908847,373,0,NA,196,4.82406462585,2.66957104558,NA,47,17.875177305,3.78418230563,NA,0.0697674418605,0.348837209302,0.325581395349,0.186046511628,0.0232558139535,0.046511627907,20,3.78418230563,6,1
2018,10,NA,BORDEAUX ST JEAN,PARIS MONTPARNASSE,146.812578616,797,2,NA,230,9.20086956522,2.54605870021,NA,117,23.9945868946,5.01670859539,NA,0.153153153153,0.36036036036,0.27027027027,0.108108108108,0.0720720720721,0.036036036036,66,5.01670859539,22,6
2018,10,NA,PARIS MONTPARNASSE,LA ROCHELLE VILLE,171.464454976,211,0,NA,27,5.88024691358,0.453317535545,NA,14,22.7142857143,2.81042654028,NA,0.0714285714286,0.5,0.142857142857,0.142857142857,0,0.142857142857,12,2.81042654028,3,0
2018,10,NA,NANTES,PARIS MONTPARNASSE,135.536585366,494,2,NA,157,5.30870488323,1.66046747967,NA,61,23.2021857923,4.68340108401,NA,0.0819672131148,0.311475409836,0.360655737705,0.196721311475,0.016393442623,0.032786885245899997,30,4.68340108401,12,4
2018,10,NA,PARIS MONTPARNASSE,RENNES,103.709618875,554,3,NA,74,7.41328828829,0.616908650938,NA,42,29.5015873016,3.11842105263,NA,0.358974358974,0.179487179487,0.0769230769231,0.25641025641,0.128205128205,0,26,3.11842105263,13,5
2018,10,NA,PARIS MONTPARNASSE,TOULOUSE MATABIAU,262.31547619,168,0,NA,16,7.58645833333,0.437003968254,NA,23,53.7768115942,9.00148809524,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
- du 1er au 12 octobre : une limitation de vitesse entre Montauban et Agen suite à des travaux sur la zone (14 TGV pour 286 minutes perdues),
- le 10 : une défaillance électrique entre Massy et Marcoussis (23 TGV retardés pour  308 minutes perdues) , 
- le 11 : une restitution tardive de travaux suite à la panne d'un train de travaux sur la ligne à grande vitesse Atlantique (21 TGV pour 431 minutes perdues),  
- le 15 : une personne dans les voies à St-Cyr  du Gaultsur la ligne à grande vitesse Atlantique nécessite l'interruption des circulations ( 32 TGV pour 620 minutes perdues),  
- le 24 : un défaut d'alimentation électrique sur la ligne à grande vitesse Atlantique (40 TGV pour 1025 minutes perdues).",0.454545454545,0.136363636364,0.181818181818,0.181818181818,0,0.0454545454545,23,9.00148809524,13,6
2018,10,NA,TOULOUSE MATABIAU,PARIS MONTPARNASSE,263.446327684,179,2,NA,17,10.8823529412,0.65131826742,NA,24,46.08125,7.84011299435,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
- du 1er au 12 octobre : une limitation de vitesse entre Montauban et Agen suite à des travaux sur la zone (14 TGV pour 286 minutes perdues),
- le 10 : une  absence de défaillance électrique entre Massy et Marcoussis (23 TGV retardés pour  308 minutes perdues) , 
- le 11 : une restitution tardive de travaux suite à la panne d'un train de travaux sur la ligne à grande vitesse Atlantique (21 TGV pour 431 minutes perdues),  
- le 15 : une personne dans les voies à St-Cyr  du Gaultsur la ligne à grande vitesse Atlantique nécessite l'interruption des circulations ( 32 TGV pour 620 minutes perdues),  
- le 24 : un défaut d'alimentation électrique sur la ligne à grande vitesse Atlantique (40 TGV pour 1025 minutes perdues).",0.208333333333,0.416666666667,0.166666666667,0.125,0.0833333333333,0,24,7.84011299435,11,5
2018,10,NA,LYON PART DIEU,LILLE,187.313953488,261,3,NA,222,12.0533033033,10.4275839793,NA,81,35.5709876543,13.6120801034,"l’incident caténaire de Fresnoy ce jeudi 11  en début d’après-midi a perturbé fortement le plan de transport, avec  un pendule qui casse et la  caténaire qui se détend sur  1500 mètres. Cet incident a concerné 57 TGV Voyages pour 2439 minutes perdues (147 trains et 3848 min au total), et un coût de 1,5 point  pour la régularité composite mensuelle.
L’autre évènement phare du mois s’est déroulé le dernier dimanche avec le heurt d’un sanglier par le TGV 7187 à Fresnoy, un incident très coûteux en régularité car il a touché 32 Tgv Voyages pour 2036 minutes perdues,  et en totalité 67 trains pour 3529 minutes. Le prix en matière de régularité composite pour ce heurt d’animal précité correspond aussi à 1,5 point.",0.234567901235,0.259259259259,0.345679012346,0.0493827160494,0.0740740740741,0.037037037037,73,13.6120801034,23,10
2018,10,NA,MARSEILLE ST CHARLES,LILLE,301.5,169,3,NA,54,6.42283950617,2.08072289157,NA,52,40.0756410256,14.9059236948,"l’incident caténaire de Fresnoy ce jeudi 11  en début d’après-midi a perturbé fortement le plan de transport, avec  un pendule qui casse et la  caténaire qui se détend sur  1500 mètres. Cet incident a concerné 57 TGV Voyages pour 2439 minutes perdues (147 trains et 3848 min au total), et un coût de 1,5 point  pour la régularité composite mensuelle.
L’autre évènement phare du mois s’est déroulé le dernier dimanche avec le heurt d’un sanglier par le TGV 7187 à Fresnoy, un incident très coûteux en régularité car il a touché 32 Tgv Voyages pour 2036 minutes perdues,  et en totalité 67 trains pour 3529 minutes. Le prix en matière de régularité composite pour ce heurt d’animal précité correspond aussi à 1,5 point.",0.230769230769,0.269230769231,0.346153846154,0.0576923076923,0.0576923076923,0.0384615384615,52,14.9059236948,17,8
2018,10,NA,LILLE,MARSEILLE ST CHARLES,304.885542169,167,1,NA,43,6.65620155039,1.76576305221,NA,40,43.0370833333,12.809437751,"l’incident caténaire de Fresnoy ce jeudi 11  en début d’après-midi a perturbé fortement le plan de transport, avec  un pendule qui casse et la  caténaire qui se détend sur  1500 mètres. Cet incident a concerné 57 TGV Voyages pour 2439 minutes perdues (147 trains et 3848 min au total), et un coût de 1,5 point  pour la régularité composite mensuelle.
L’autre évènement phare du mois s’est déroulé le dernier dimanche avec le heurt d’un sanglier par le TGV 7187 à Fresnoy, un incident très coûteux en régularité car il a touché 32 Tgv Voyages pour 2036 minutes perdues,  et en totalité 67 trains pour 3529 minutes. Le prix en matière de régularité composite pour ce heurt d’animal précité correspond aussi à 1,5 point.",0.2,0.225,0.225,0.2,0.1,0.05,40,12.809437751,15,7
2018,10,NA,PARIS VAUGIRARD,BORDEAUX ST JEAN,170.285714286,56,0,NA,5,2.03,-0.308035714286,NA,2,10.1583333333,0.406547619048,NA,0,0.5,0.5,0,0,0,0,0.406547619048,0,0
2018,10,NA,ANNECY,PARIS LYON,224.032258065,186,0,NA,12,11.9166666667,0.755107526882,NA,33,46.5252525253,10.4921146953,"2 accidents de personne, 2 LTV impactantes Lapeyrouse et Venissieux, 3 incidents marériel important sur LN1, 3 dérangements (aiguillage et caténaire) sur LN1",0.212121212121,0.212121212121,0.393939393939,0.121212121212,0.030303030303,0.030303030303,33,10.4921146953,15,6
2018,10,NA,AVIGNON TGV,PARIS LYON,160.423300971,518,3,NA,290,9.69344827586,5.4545631068,NA,114,38.5745614035,9.64213592233,NA,0.175438596491,0.333333333333,0.298245614035,0.122807017544,0.0438596491228,0.0263157894737,80,9.64213592233,44,16
2018,10,NA,PARIS LYON,BELLEGARDE (AIN),160.47029703,202,0,NA,25,8.77933333333,0.778135313531,NA,34,24.3205882353,5.62037953795,NA,0.147058823529,0.352941176471,0.323529411765,0.117647058824,0.0294117647059,0.0294117647059,24,5.62037953795,9,2
2018,10,NA,PARIS LYON,CHAMBERY CHALLES LES EAUX,181.447674419,173,1,NA,45,13.9085185185,3.44428294574,NA,42,33.526984127,10.0899224806,NA,0.121951219512,0.170731707317,0.414634146341,0.219512195122,0.0731707317073,0,30,10.0899224806,17,5
2018,10,NA,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.0612244898,196,0,NA,20,10.9175,0.75731292517,NA,29,17.4994252874,3.2125,NA,0.125,0.125,0.25,0.4375,0.0625,0,11,3.2125,4,2
2018,10,NA,MACON LOCHE,PARIS LYON,100.218905473,202,1,NA,153,11.6050108932,8.85182421227,NA,41,33.5760162602,7.41243781095,NA,0.19512195122,0.268292682927,0.341463414634,0.146341463415,0.0487804878049,0,25,7.41243781095,12,5
2018,10,NA,MULHOUSE VILLE,PARIS LYON,171.798076923,314,2,NA,154,5.64329004329,2.7906517094,NA,32,21.8234375,2.98269230769,NA,0.142857142857,0.142857142857,0.392857142857,0.107142857143,0.107142857143,0.107142857143,15,2.98269230769,5,2
2018,10,NA,PERPIGNAN,PARIS LYON,302.434482759,156,11,NA,51,9.18366013072,3.30011494253,NA,26,80.6929487179,15.913908046,"2 accidents de personne, 2 LTV impactantes Lapeyrouse et Venissieux, 3 incidents marériel important sur LN1, 3 dérangements (aiguillage et caténaire) sur LN1, une alerte vent violent à lapalud",0.346153846154,0.5,0.0769230769231,0.0769230769231,0,0,26,15.913908046,19,11
2018,10,NA,PARIS LYON,TOULON,238.328431373,209,5,NA,40,13.63125,2.34272875817,NA,33,37.5585858586,7.15449346405,NA,0.272727272727,0.121212121212,0.121212121212,0.393939393939,0.0606060606061,0.030303030303,33,7.15449346405,16,4
2018,10,NA,FRANCFORT,PARIS EST,226.405524345,178,0,NA,64,5.68020833333,2.33146067416,NA,26,30.3974358974,6.87799625468,NA,0.36,0.08,0.12,0.2,0.12,0.12,26,6.87799625468,11,2
2018,10,NA,GENEVE,PARIS LYON,194.971408046,232,0,NA,149,3.1937360179,2.31199712644,NA,20,35.525,3.47737068966,NA,0.15,0.5,0.25,0,0.1,0,20,3.47737068966,7,4
2018,10,NA,PARIS LYON,LAUSANNE,224.479460094,142,0,NA,20,15.4208333333,1.85997652582,NA,17,40.7019607843,7.82253521127,NA,0.117647058824,0.117647058824,0.176470588235,0.588235294118,0,0,17,7.82253521127,11,2
2018,10,NA,MARSEILLE ST CHARLES,MADRID,452.497849462,32,1,NA,10,13.5916666667,4.46559139785,NA,8,49.625,12.7741935484,NA,0.375,0.375,0.125,0.125,0,0,8,12.7741935484,6,2
2018,11,NA,QUIMPER,PARIS MONTPARNASSE,224.725806452,248,0,NA,7,5.85714285714,0.165322580645,NA,35,30.9738095238,7.53884408602,NA,0.393939393939,0.212121212121,0.181818181818,0.212121212121,0,0,35,7.53884408602,12,2
2018,10,NA,DUNKERQUE,PARIS NORD,117.0125,241,1,NA,7,6.21428571429,0.220972222222,NA,26,28.2891025641,4.09451388889,NA,0.115384615385,0.384615384615,0.269230769231,0.115384615385,0.115384615385,0,14,4.09451388889,8,3
2018,10,NA,MARSEILLE ST CHARLES,TOURCOING,298.285714286,29,1,NA,4,2.37916666667,-0.0809523809524,NA,5,80.4,16.8571428571,"2 accidents de personne, 2 LTV impactantes Lapeyrouse et Venissieux, 3 incidents marériel important sur LN1, 3 dérangements (aiguillage et caténaire) sur LN1, une alerte vent violent à lapalud",0.2,0.6,0.2,0,0,0,5,16.8571428571,3,3
2018,10,NA,PARIS VAUGIRARD,NANTES,145.928571429,56,0,NA,8,2.95,-0.0467261904762,NA,9,31.7611111111,7.43392857143,NA,0.222222222222,0.666666666667,0.111111111111,0,0,0,5,7.43392857143,4,1
2018,10,NA,RENNES,PARIS VAUGIRARD,116,30,0,NA,3,8.85,0.895555555556,NA,1,12.6833333333,0.647222222222,NA,0,0,1,0,0,0,0,0.647222222222,0,0
2018,10,NA,PARIS LYON,GRENOBLE,184.548523207,239,2,NA,42,17.3611111111,2.77053445851,NA,40,40.1,10.3670886076,"2 accidents de personne, 2 LTV impactantes Lapeyrouse et Venissieux, 3 incidents marériel important sur LN1, 3 dérangements (aiguillage et caténaire) sur LN1",0.205128205128,0.102564102564,0.230769230769,0.384615384615,0.0512820512821,0.025641025641,40,10.3670886076,21,6
2018,10,NA,GRENOBLE,PARIS LYON,183.652542373,236,0,NA,37,3.38153153153,0.532062146893,NA,22,51.7098484848,6.33700564972,"2 accidents de personne, 2 LTV impactantes Lapeyrouse et Venissieux, 3 incidents marériel important sur LN1, 3 dérangements (aiguillage et caténaire) sur LN1",0.272727272727,0.227272727273,0.227272727273,0.136363636364,0.136363636364,0,22,6.33700564972,13,8
2018,10,NA,LYON PART DIEU,PARIS LYON,120.669407895,609,1,NA,377,5.66918656057,3.60789473684,NA,83,30.0222891566,4.77664473684,NA,0.1625,0.25,0.2875,0.1375,0.1125,0.05,46,4.77664473684,22,12
2018,10,NA,PARIS LYON,MACON LOCHE,95.671875,192,0,NA,41,13.3959349593,2.72630208333,NA,21,37.4777777778,4.83125,NA,0.238095238095,0.238095238095,0.142857142857,0.333333333333,0.047619047619,0,18,4.83125,10,4
2018,10,NA,MARSEILLE ST CHARLES,PARIS LYON,197.920454545,440,0,NA,114,9.4216374269,2.33829545455,NA,61,56.806557377,9.60537878788,"2 accidents de personne, 2 LTV impactantes Lapeyrouse et Venissieux, 3 incidents marériel important sur LN1, 3 dérangements (aiguillage et caténaire) sur LN1, une alerte vent violent à lapalud",0.147540983607,0.409836065574,0.245901639344,0.147540983607,0.032786885245899997,0.016393442623,61,9.60537878788,35,15
2018,10,NA,PARIS LYON,MULHOUSE VILLE,167.909722222,290,2,NA,43,17.9484496124,2.41875,NA,46,29.3757246377,5.55792824074,NA,0.282608695652,0.0869565217391,0.195652173913,0.282608695652,0.108695652174,0.0434782608696,33,5.55792824074,15,5
2018,10,NA,PARIS LYON,NICE VILLE,349.453333333,155,5,NA,29,13.4028735632,2.248,NA,28,34.8535714286,8.12811111111,NA,0.321428571429,0.178571428571,0.214285714286,0.25,0,0.0357142857143,28,8.12811111111,14,4
2018,10,NA,NIMES,PARIS LYON,176.821782178,316,13,NA,217,12.4467741935,9.01320132013,NA,76,56.4135964912,14.6146314631,"2 accidents de personne, 2 LTV impactantes Lapeyrouse et Venissieux, 3 incidents marériel important sur LN1, 3 dérangements (aiguillage et caténaire) sur LN1, une alerte vent violent à lapalud",0.355263157895,0.421052631579,0.118421052632,0.0526315789474,0.0526315789474,0,60,14.6146314631,36,20
2018,10,NA,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,168.009090909,112,2,NA,11,5.68787878788,-0.00560606060606,NA,13,19.6615384615,3.96560606061,NA,0.0769230769231,0.307692307692,0.153846153846,0.153846153846,0.307692307692,0,9,3.96560606061,2,0
2018,10,NA,VALENCE ALIXAN TGV,PARIS LYON,132.696629213,275,8,NA,179,16.0837988827,10.829463171,NA,60,51.9413888889,11.8001248439,"2 accidents de personne, 2 LTV impactantes Lapeyrouse et Venissieux, 3 incidents marériel important sur LN1, 3 dérangements (aiguillage et caténaire) sur LN1, une alerte vent violent à lapalud",0.3,0.383333333333,0.166666666667,0.0833333333333,0.0666666666667,0,49,11.8001248439,28,14
2018,10,NA,MARSEILLE ST CHARLES,LYON PART DIEU,102.85770751,514,8,NA,156,8.4764957265,2.63376152833,NA,143,26.8114219114,10.6436758893,NA,0.125874125874,0.230769230769,0.405594405594,0.0979020979021,0.111888111888,0.027972027972,90,10.6436758893,27,12
2018,10,NA,PARIS LYON,ITALIE,427.395789474,96,1,NA,27,15.2135802469,4.09719298246,NA,21,62.1904761905,13.3421052632,NA,0.2,0.05,0.35,0.35,0.05,0,21,13.3421052632,10,6
2018,10,NA,ZURICH,PARIS LYON,247.752955083,141,0,NA,73,1.63310502283,1.22411347518,NA,2,27.7916666667,1.33817966903,NA,0,0,0.5,0,0,0.5,2,1.33817966903,1,0
2018,10,NA,BARCELONA,PARIS LYON,378.116397849,65,3,NA,24,4.54166666667,1.72580645161,NA,15,85.1533333333,21.1403225806,NA,0.4,0.4,0.0666666666667,0.133333333333,0,0,14,21.1403225806,11,6
2018,10,NA,PARIS LYON,BARCELONA,387.013978495,65,3,NA,13,28.441025641,5.76075268817,NA,17,48.7058823529,15.9032258065,NA,0.588235294118,0.294117647059,0,0.0588235294118,0,0.0588235294118,17,15.9032258065,7,5
2018,11,NA,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.6873315364,375,4,NA,45,7.34962962963,0.455615453729,NA,46,14.1626811594,2.65714285714,NA,0.2,0.228571428571,0.257142857143,0.285714285714,0.0285714285714,0,16,2.65714285714,2,0
2018,11,NA,LA ROCHELLE VILLE,PARIS MONTPARNASSE,168.211267606,215,2,NA,13,5,0.305164319249,NA,38,19.9824561404,5.77582159624,NA,0.0666666666667,0.166666666667,0.4,0.2,0.0666666666667,0.1,24,5.77582159624,7,0
2018,11,NA,LAVAL,PARIS MONTPARNASSE,90,196,4,NA,110,4.57984848485,2.66128472222,NA,31,16.8021505376,5.27881944444,NA,0.260869565217,0.130434782609,0.304347826087,0.130434782609,0.0869565217391,0.0869565217391,20,5.27881944444,5,2
2018,11,NA,PARIS MONTPARNASSE,NANTES,129.287449393,501,7,NA,48,7.15069444444,0.31383265857,NA,53,19.0937106918,3.35006747638,NA,0.207547169811,0.22641509434,0.433962264151,0.11320754717,0.0188679245283,0,32,3.35006747638,3,0
2018,11,NA,PARIS MONTPARNASSE,QUIMPER,222.90625,256,0,NA,22,6.95909090909,0.0621744791667,NA,20,38.65,4.84375,NA,0.263157894737,0.315789473684,0.157894736842,0.210526315789,0,0.0526315789474,20,4.84375,9,3
2018,11,NA,PARIS MONTPARNASSE,RENNES,99.9335664336,578,6,NA,51,8.79477124183,0.308741258741,NA,71,18.2981220657,3.31142191142,NA,0.24,0.3,0.22,0.12,0.08,0.04,31,3.31142191142,11,1
2018,11,NA,ST MALO,PARIS MONTPARNASSE,170.444444444,73,1,NA,11,3.2803030303,0.602083333333,NA,11,26.7636363636,5.86041666667,NA,0.0909090909091,0.454545454545,0.181818181818,0.181818181818,0,0.0909090909091,7,5.86041666667,3,1
2018,11,NA,PARIS MONTPARNASSE,TOURS,74.5409836066,184,1,NA,14,4.55357142857,-0.162932604736,NA,40,12.8391666667,3.56967213115,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
- le 5 : un choc anormal sur la ligne à grande vitesse Atlantique (29 TGV retardés pour 746 minutes perdues), 
- le 6 : la panne d'un train de marchandises à St-Pierre-des-Corps (12 TGV retardés  pour 434 minutes perdues),
- le 9 : le heurt d'un animal entre Angoulême et Poitiers (9 TGV retardés pour 577 minutes perdues), 
- le 13 : des tirs de projectiles à l'entré de Paris-Montparnasse nécessitant l'interruption des circulations (13 TGV retardés pour 572 minutes perdues), 
- le 14 : la panne d'un TGV sur la ligne à grande vitesse Atlantique (23 TGV retardés pour 319 minutes perdues), 
- le 21 : une fuite de matières dangereuses sur un train de marchandises à Angoulême entraînant l'interruption des circulations (9 TGV retardés pour 294 minutes perdues), 
- le 30 : un incident caténaire sur la ligne à grande vitesse Atlantique (40 TGV pour 1041 minutes perdues) et l'incendie d'un camion citerne avec un risque d'explosion à proximité de la ligne à grande vitesse Atlantique (25 TGV retardés pour 829 minutes perdues).",0.181818181818,0.181818181818,0.363636363636,0.272727272727,0,0,10,3.56967213115,2,0
2018,11,NA,PARIS MONTPARNASSE,VANNES,153.776923077,260,0,NA,23,7.08550724638,0.0862820512821,NA,30,25.7,4.42243589744,NA,0.275862068966,0.275862068966,0.137931034483,0.137931034483,0.0344827586207,0.137931034483,19,4.42243589744,8,1
2018,11,NA,METZ,PARIS EST,85.8266666667,302,2,NA,129,6.89289405685,2.97527777778,NA,64,14.1072916667,3.6155,"01/11: 2877→Retard sur un autre réseau (41‘)
05/11: Retard sur un autre réseau→2865 (6’) + 2853 (30’) et 2855→Csq LTV 40 (8’)
06/11: 2660→Attente ADC à Metz (22’)
07/11: 2853→Arrêt sous la section de séparation Metz Bellecroix (25’) + 2869→Retard sur un autre réseau (6’) + 2855→Incident en chantier de production EF (6’)
08/11: 2881→Difficultés d’accroche à Metz (6’) + Retard sur un autre réseau→ 2881 (9’) + 2869 (6’)
09/11: Retard sur un autre réseau→ 2877 (21’) + 2869 (11’) + 2853 (8’) + 2881 (7’)
10/11: 2672→Raté d’ouverture PN (6’)
11/11: 2869→Retard sur un autre réseau (11’)
12/11: Retard autre réseau→ 2853 (16’) + 2881 (11’)
13/11: 2881→Problème matériel (7’)
14/11: Dérangement d’installation à Metz→ 2853 (35’) + 2855 (26’) et 2865→ Retard sur un autre réseau (10’)
15/11: 2881→ Incident en chantier de production EF (10’) + 2650→Départ retardé pour mise dans l'horaire du 2852 supprimé (27’)
16/11: Retard autre réseau→ 2877 (16’) + 2869 (11’)
17/11: 2676→ Attente ADC dû aux manifestations des gilets jaunes (20’) + 2855→ Retard autre réseau (14’)
18/11: 2865→ Retard autre réseau (8’)
19/11: Absence de tension d’alimentation sur la zone CHL→ 2869 (24’) + 2676 (6’) + 2881→ Obstacle sur les voies à Maizières les Metz (heurt animal) (54’)
20/11: Retard autre réseau→ 2881 (6’) + 2853 (10’) + 2890→ Rétention voie 4 Chauconin suite à présomption de heurt au Raincy (21’) + Répétition signal fermé à  Lunel (19‘) + 2855→Taxi en retard suite blocage par gilet jaune (6’)
21/11: 2855→Non-respect marché tracé (6’)
22/11: Retard sur un autre réseau→ 2881 (14’) + 2865→ Raté de formation pour un itinéraire au départ de la voie 9 (26‘)
23/11: Retard sur un autre réseau→ 2865 (10’) + 2853 (20‘) et 2853→ Soin matériel roulant (15‘) + 2855→ Csq malaise voyageur (12‘) + 2877→ Raté ouverture PN (6‘)
25/11: 2893→Retard sur un autre réseau (24‘)
26/11: 2865→Retard sur un autre réseau (13‘)
27/11: 2855→Retard sur un autre réseau (6‘)
28/11: Signal d'alarme et présomption de descente de voyageurs dans les voies à Chelles → 2891 (6’) et 2881 (6’)
29/11: 2891→ Agression sur la voie 2EO (6’) + 2855→ Zone en non libération (13’) + 2853→Retard sur un autre réseau (7‘)
30/11: Retard autre réseau→ 2877 (19’) + 2881(27’) + 2869 (7’) + 2865 (17’) + 2891 (13’) et 2855→ Alarme DBC simple (7‘)",0.0350877192982,0.140350877193,0.508771929825,0.140350877193,0.157894736842,0.0175438596491,21,3.6155,6,0
2018,11,NA,STRASBOURG,PARIS EST,112.849673203,464,5,NA,219,6.80525114155,3.16659404503,NA,50,26.5756666667,3.68994190269,NA,0.224489795918,0.163265306122,0.285714285714,0.204081632653,0,0.122448979592,35,3.68994190269,15,1
2018,11,NA,DUNKERQUE,PARIS NORD,116.620408163,246,1,NA,9,4.11111111111,0.19387755102,NA,23,16.7688405797,2.7868707483,NA,0.173913043478,0.304347826087,0.391304347826,0.0434782608696,0.0869565217391,0,10,2.7868707483,1,0
2018,11,NA,PARIS VAUGIRARD,BORDEAUX ST JEAN,166.666666667,60,0,NA,10,13.4366666667,1.55666666667,NA,5,28.2066666667,2.3775,NA,0.2,0.2,0.2,0.4,0,0,5,2.3775,2,0
2018,11,NA,MARNE LA VALLEE,MARSEILLE ST CHARLES,213.66229508200001,308,3,NA,162,7.92026748971,4.2781420765,NA,48,41.0930555556,9.15,NA,0.255319148936,0.148936170213,0.255319148936,0.234042553191,0.063829787234,0.0425531914894,48,9.15,23,8
2018,11,NA,AVIGNON TGV,PARIS LYON,160.478846154,522,2,NA,267,8.11685393258,4.13189102564,NA,95,44.5507017544,9.03814102564,NA,0.305263157895,0.263157894737,0.2,0.157894736842,0.0421052631579,0.0315789473684,64,9.03814102564,45,23
2018,11,NA,PARIS LYON,GRENOBLE,185.097959184,246,1,NA,35,20.7457142857,2.5256462585,NA,39,49.2435897436,8.63673469388,NA,0.315789473684,0.236842105263,0.184210526316,0.210526315789,0.0526315789474,0,39,8.63673469388,27,11
2018,11,NA,PARIS LYON,LYON PART DIEU,119.469255663,619,1,NA,70,12.8078571429,0.946467098166,NA,58,41.6373563218,4.1774811219,NA,0.368421052632,0.19298245614,0.157894736842,0.210526315789,0.0701754385965,0,44,4.1774811219,31,14
2018,11,NA,LYON PART DIEU,PARIS LYON,120.609324759,625,3,NA,451,5.14726533629,3.87837620579,NA,75,30.0368888889,4.34608788853,NA,0.281690140845,0.239436619718,0.12676056338,0.183098591549,0.0704225352113,0.0985915492958,55,4.34608788853,24,8
2018,11,NA,PARIS LYON,MONTPELLIER,212.733050847,241,5,NA,34,20.9406862745,2.55593220339,NA,52,40.7153846154,12.8235875706,NA,0.21568627451,0.490196078431,0.0980392156863,0.176470588235,0.0196078431373,0,52,12.8235875706,20,8
2018,11,NA,NICE VILLE,PARIS LYON,345.259668508,184,3,NA,49,11.8292517007,3.12909760589,NA,39,70.6188034188,16.2079189687,NA,0.461538461538,0.205128205128,0.128205128205,0.153846153846,0.025641025641,0.025641025641,39,16.2079189687,31,17
2018,11,NA,PARIS LYON,NIMES,177.30943396200001,270,5,NA,41,21.6158536585,2.89987421384,NA,56,33.4925595238,8.1958490566,NA,0.207547169811,0.283018867925,0.207547169811,0.245283018868,0.0188679245283,0.0377358490566,41,8.1958490566,22,6
2018,11,NA,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,168.086206897,116,0,NA,11,11.7878787879,0.45158045977,NA,26,26.7243589744,7.93793103448,NA,0.230769230769,0.0769230769231,0.423076923077,0.192307692308,0.0384615384615,0.0384615384615,12,7.93793103448,7,3
2018,11,NA,TOULON,PARIS LYON,238.356321839,264,3,NA,76,16.5519736842,4.88869731801,NA,51,61.5166666667,13.1523627075,NA,0.411764705882,0.235294117647,0.117647058824,0.117647058824,0.0588235294118,0.0588235294118,51,13.1523627075,35,19
2018,11,NA,LYON PART DIEU,MONTPELLIER,119.017921147,286,7,NA,201,8.23333333333,6.09289127838,NA,119,25.4120448179,13.1191158901,NA,0.216216216216,0.387387387387,0.252252252252,0.0810810810811,0.027027027027,0.036036036036,75,13.1191158901,21,9
2018,11,NA,STUTTGART,PARIS EST,190.885446009,146,4,NA,133,5.3179197995,5.00211267606,NA,18,35.4212962963,6.60669014085,NA,0.235294117647,0.176470588235,0.176470588235,0.176470588235,0,0.235294117647,16,6.60669014085,11,2
