issue,costume,character,speech,thought,narrative,depicted
244,Non-Costume,Gambit = Name Unknown,0,0,0,0
245,Costume,Editor narration,0,0,0,0
245,Costume,Omnipresent narration,0,0,0,0
245,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
245,Costume,Wolverine = Logan,15,0,0,12
245,Costume,Cyclops = Scott Summers,0,0,0,0
245,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
245,Costume,Storm = Ororo Munroe,23,0,0,9
245,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
245,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
245,Costume,Banshee = Sean Cassidy,0,0,0,0
245,Costume,Angel = Warren Worthington,0,0,0,0
245,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
245,Costume,Magneto = Erik Magnus*,0,0,0,0
245,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
245,Costume,Rogue = Name Unknown,3,0,0,2
245,Costume,Mystique = Name Unknown*,0,0,0,0
245,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
245,Costume,Longshot = (unknown real name),0,0,0,0
245,Costume,Dazzler = Alison Blaire,0,0,0,0
245,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
245,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
245,Costume,Havok = Alex Summers,0,0,0,0
245,Costume,Jubilee = Jubilation Lee,0,0,0,0
245,Costume,Forge = Name Unknown*,0,0,0,0
245,Costume,Gambit = Name Unknown,0,0,0,0
245,Non-Costume,Editor narration,0,0,1,0
245,Non-Costume,Omnipresent narration,0,0,18,0
245,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
245,Non-Costume,Wolverine = Logan,51,0,2,24
245,Non-Costume,Cyclops = Scott Summers,0,0,0,0
245,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
245,Non-Costume,Storm = Ororo Munroe,6,0,0,6
245,Non-Costume,Colossus = Peter (Piotr) Rasputin,31,0,0,27
245,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
245,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
245,Non-Costume,Angel = Warren Worthington,0,0,0,0
245,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
245,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
245,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
245,Non-Costume,Rogue = Name Unknown,0,0,0,1
245,Non-Costume,Mystique = Name Unknown*,0,0,0,0
245,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
245,Non-Costume,Longshot = (unknown real name),25,0,0,27
245,Non-Costume,Dazzler = Alison Blaire,15,5,0,9
245,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
245,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
245,Non-Costume,Havok = Alex Summers,53,12,0,35
245,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
245,Non-Costume,Forge = Name Unknown*,0,0,0,0
245,Non-Costume,Gambit = Name Unknown,0,0,0,0
246,Costume,Editor narration,0,0,0,0
246,Costume,Omnipresent narration,0,0,0,0
246,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
246,Costume,Wolverine = Logan,0,0,0,0
246,Costume,Cyclops = Scott Summers,0,0,0,0
246,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
246,Costume,Storm = Ororo Munroe,0,0,0,0
246,Costume,Colossus = Peter (Piotr) Rasputin,14,0,0,8
246,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
246,Costume,Banshee = Sean Cassidy,0,0,0,0
246,Costume,Angel = Warren Worthington,0,0,0,0
246,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
246,Costume,Magneto = Erik Magnus*,0,0,0,0
246,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
246,Costume,Rogue = Name Unknown,0,0,0,0
246,Costume,Mystique = Name Unknown*,0,0,0,0
246,Costume,Binary/Ms Marvel = Carol Danvers*,9,30,0,12
246,Costume,Longshot = (unknown real name),6,0,0,7
246,Costume,Dazzler = Alison Blaire,11,0,0,6
246,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
246,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
246,Costume,Havok = Alex Summers,12,11,0,10
246,Costume,Jubilee = Jubilation Lee,0,0,0,0
246,Costume,Forge = Name Unknown*,0,0,0,0
246,Costume,Gambit = Name Unknown,0,0,0,0
246,Non-Costume,Editor narration,0,0,0,0
246,Non-Costume,Omnipresent narration,0,0,27,0
246,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
246,Non-Costume,Wolverine = Logan,23,0,0,12
246,Non-Costume,Cyclops = Scott Summers,0,0,0,0
246,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
246,Non-Costume,Storm = Ororo Munroe,13,0,0,8
246,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
246,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
246,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
246,Non-Costume,Angel = Warren Worthington,0,0,0,0
246,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
246,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
246,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
246,Non-Costume,Rogue = Name Unknown,0,0,0,0
246,Non-Costume,Mystique = Name Unknown*,0,0,0,0
246,Non-Costume,Binary/Ms Marvel = Carol Danvers*,52,6,0,24
246,Non-Costume,Longshot = (unknown real name),0,0,0,0
246,Non-Costume,Dazzler = Alison Blaire,17,36,0,18
246,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,32,0,0,13
246,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
246,Non-Costume,Havok = Alex Summers,0,0,0,0
246,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
246,Non-Costume,Forge = Name Unknown*,0,0,0,0
246,Non-Costume,Gambit = Name Unknown,0,0,0,0
247,Costume,Editor narration,0,0,0,0
247,Costume,Omnipresent narration,0,0,0,0
247,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
247,Costume,Wolverine = Logan,0,0,0,0
247,Costume,Cyclops = Scott Summers,0,0,0,0
247,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
247,Costume,Storm = Ororo Munroe,19,9,0,18
247,Costume,Colossus = Peter (Piotr) Rasputin,19,4,0,20
247,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
247,Costume,Banshee = Sean Cassidy,0,0,0,0
247,Costume,Angel = Warren Worthington,0,0,0,0
247,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
247,Costume,Magneto = Erik Magnus*,0,0,0,0
247,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
247,Costume,Rogue = Name Unknown,0,0,0,0
247,Costume,Mystique = Name Unknown*,0,0,0,0
247,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
247,Costume,Longshot = (unknown real name),9,0,0,18
247,Costume,Dazzler = Alison Blaire,41,6,0,27
247,Costume,Psylocke = Elizabeth (Betsy) Braddock,23,0,0,20
247,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
247,Costume,Havok = Alex Summers,21,3,0,17
247,Costume,Jubilee = Jubilation Lee,0,0,0,0
247,Costume,Forge = Name Unknown*,0,0,0,0
247,Costume,Gambit = Name Unknown,0,0,0,0
247,Non-Costume,Editor narration,0,0,3,0
247,Non-Costume,Omnipresent narration,0,0,7,0
247,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
247,Non-Costume,Wolverine = Logan,0,0,0,0
247,Non-Costume,Cyclops = Scott Summers,0,0,0,0
247,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
247,Non-Costume,Storm = Ororo Munroe,0,0,0,0
247,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,2
247,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
247,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
247,Non-Costume,Angel = Warren Worthington,0,0,0,0
247,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
247,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
247,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
247,Non-Costume,Rogue = Name Unknown,51,16,0,26
247,Non-Costume,Mystique = Name Unknown*,0,0,0,0
247,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
247,Non-Costume,Longshot = (unknown real name),0,0,0,0
247,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
247,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
247,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
247,Non-Costume,Havok = Alex Summers,0,0,0,0
247,Non-Costume,Jubilee = Jubilation Lee,65,0,0,13
247,Non-Costume,Forge = Name Unknown*,0,0,0,0
247,Non-Costume,Gambit = Name Unknown,0,0,0,0
248,Costume,Editor narration,0,0,0,0
248,Costume,Omnipresent narration,0,0,0,0
248,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
248,Costume,Wolverine = Logan,0,0,0,0
248,Costume,Cyclops = Scott Summers,0,0,0,0
248,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
248,Costume,Storm = Ororo Munroe,36,16,0,25
248,Costume,Colossus = Peter (Piotr) Rasputin,20,9,0,25
248,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
248,Costume,Banshee = Sean Cassidy,0,0,0,0
248,Costume,Angel = Warren Worthington,0,0,0,0
248,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
248,Costume,Magneto = Erik Magnus*,0,0,0,0
248,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
248,Costume,Rogue = Name Unknown,0,0,0,0
248,Costume,Mystique = Name Unknown*,0,0,0,0
248,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
248,Costume,Longshot = (unknown real name),0,0,0,0
248,Costume,Dazzler = Alison Blaire,0,0,0,0
248,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
248,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
248,Costume,Havok = Alex Summers,0,0,0,0
248,Costume,Jubilee = Jubilation Lee,0,0,0,0
248,Costume,Forge = Name Unknown*,0,0,0,0
248,Costume,Gambit = Name Unknown,0,0,0,0
248,Non-Costume,Editor narration,0,0,1,0
248,Non-Costume,Omnipresent narration,0,0,18,0
248,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
248,Non-Costume,Wolverine = Logan,0,0,0,0
248,Non-Costume,Cyclops = Scott Summers,0,0,0,0
248,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
248,Non-Costume,Storm = Ororo Munroe,0,0,0,0
248,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
248,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
248,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
248,Non-Costume,Angel = Warren Worthington,0,0,0,0
248,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
248,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
248,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
248,Non-Costume,Rogue = Name Unknown,0,0,0,0
248,Non-Costume,Mystique = Name Unknown*,0,0,0,0
248,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
248,Non-Costume,Longshot = (unknown real name),55,0,0,27
248,Non-Costume,Dazzler = Alison Blaire,18,0,0,15
248,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,18,1,0,7
248,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
248,Non-Costume,Havok = Alex Summers,22,5,0,18
248,Non-Costume,Jubilee = Jubilation Lee,11,0,0,6
248,Non-Costume,Forge = Name Unknown*,0,0,0,0
248,Non-Costume,Gambit = Name Unknown,0,0,0,0
249,Costume,Editor narration,0,0,0,0
249,Costume,Omnipresent narration,0,0,0,0
249,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
249,Costume,Wolverine = Logan,0,0,0,0
249,Costume,Cyclops = Scott Summers,0,0,0,0
249,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
249,Costume,Storm = Ororo Munroe,0,0,0,1
249,Costume,Colossus = Peter (Piotr) Rasputin,17,1,0,33
249,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
249,Costume,Banshee = Sean Cassidy,0,0,0,0
249,Costume,Angel = Warren Worthington,0,0,0,0
249,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
249,Costume,Magneto = Erik Magnus*,0,0,0,0
249,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
249,Costume,Rogue = Name Unknown,0,0,0,0
249,Costume,Mystique = Name Unknown*,0,0,0,0
249,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
249,Costume,Longshot = (unknown real name),0,0,0,0
249,Costume,Dazzler = Alison Blaire,19,7,0,18
249,Costume,Psylocke = Elizabeth (Betsy) Braddock,33,0,0,23
249,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
249,Costume,Havok = Alex Summers,82,0,0,28
249,Costume,Jubilee = Jubilation Lee,0,0,0,0
249,Costume,Forge = Name Unknown*,0,0,0,0
249,Costume,Gambit = Name Unknown,0,0,0,0
249,Non-Costume,Editor narration,0,0,1,0
249,Non-Costume,Omnipresent narration,0,0,12,0
249,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
249,Non-Costume,Wolverine = Logan,0,0,0,0
249,Non-Costume,Cyclops = Scott Summers,0,0,0,0
249,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
249,Non-Costume,Storm = Ororo Munroe,0,0,0,0
249,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
249,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
249,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
249,Non-Costume,Angel = Warren Worthington,0,0,0,0
249,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
249,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
249,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
249,Non-Costume,Rogue = Name Unknown,0,0,0,0
249,Non-Costume,Mystique = Name Unknown*,0,0,0,0
249,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
249,Non-Costume,Longshot = (unknown real name),0,0,0,0
249,Non-Costume,Dazzler = Alison Blaire,0,0,0,2
249,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,23,0,0,12
249,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
249,Non-Costume,Havok = Alex Summers,34,4,0,18
249,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
249,Non-Costume,Forge = Name Unknown*,0,0,0,0
249,Non-Costume,Gambit = Name Unknown,0,0,0,0
250,Costume,Editor narration,0,0,0,0
250,Costume,Omnipresent narration,0,0,0,0
250,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
250,Costume,Wolverine = Logan,0,0,0,0
250,Costume,Cyclops = Scott Summers,0,0,0,0
250,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
250,Costume,Storm = Ororo Munroe,0,0,0,0
250,Costume,Colossus = Peter (Piotr) Rasputin,27,10,0,24
250,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
250,Costume,Banshee = Sean Cassidy,0,0,0,0
250,Costume,Angel = Warren Worthington,0,0,0,0
250,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
250,Costume,Magneto = Erik Magnus*,0,0,0,0
250,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
250,Costume,Rogue = Name Unknown,0,0,0,0
250,Costume,Mystique = Name Unknown*,0,0,0,0
250,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
250,Costume,Longshot = (unknown real name),0,0,0,0
250,Costume,Dazzler = Alison Blaire,26,8,0,20
250,Costume,Psylocke = Elizabeth (Betsy) Braddock,62,7,0,23
250,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
250,Costume,Havok = Alex Summers,0,0,0,0
250,Costume,Jubilee = Jubilation Lee,0,0,0,0
250,Costume,Forge = Name Unknown*,0,0,0,0
250,Costume,Gambit = Name Unknown,0,0,0,0
250,Non-Costume,Editor narration,0,0,1,0
250,Non-Costume,Omnipresent narration,0,0,39,0
250,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
250,Non-Costume,Wolverine = Logan,0,0,0,0
250,Non-Costume,Cyclops = Scott Summers,0,0,0,0
250,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
250,Non-Costume,Storm = Ororo Munroe,0,0,0,0
250,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
250,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
250,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
250,Non-Costume,Angel = Warren Worthington,0,0,0,0
250,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
250,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
250,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
250,Non-Costume,Rogue = Name Unknown,0,0,0,0
250,Non-Costume,Mystique = Name Unknown*,0,0,0,0
250,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
250,Non-Costume,Longshot = (unknown real name),0,0,0,0
250,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
250,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,6,15,0,9
250,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
250,Non-Costume,Havok = Alex Summers,16,25,0,28
250,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
250,Non-Costume,Forge = Name Unknown*,0,0,0,0
250,Non-Costume,Gambit = Name Unknown,0,0,0,0
251,Costume,Editor narration,0,0,0,0
251,Costume,Omnipresent narration,0,0,0,0
251,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
251,Costume,Wolverine = Logan,0,0,0,0
251,Costume,Cyclops = Scott Summers,0,0,0,0
251,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
251,Costume,Storm = Ororo Munroe,0,0,0,0
251,Costume,Colossus = Peter (Piotr) Rasputin,6,0,0,7
251,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
251,Costume,Banshee = Sean Cassidy,0,0,0,0
251,Costume,Angel = Warren Worthington,0,0,0,0
251,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
251,Costume,Magneto = Erik Magnus*,0,0,0,0
251,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
251,Costume,Rogue = Name Unknown,0,0,0,0
251,Costume,Mystique = Name Unknown*,0,0,0,0
251,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
251,Costume,Longshot = (unknown real name),0,0,0,0
251,Costume,Dazzler = Alison Blaire,8,0,0,4
251,Costume,Psylocke = Elizabeth (Betsy) Braddock,17,0,0,17
251,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
251,Costume,Havok = Alex Summers,0,0,0,0
251,Costume,Jubilee = Jubilation Lee,0,0,0,0
251,Costume,Forge = Name Unknown*,0,0,0,0
251,Costume,Gambit = Name Unknown,0,0,0,0
251,Non-Costume,Editor narration,0,0,0,0
251,Non-Costume,Omnipresent narration,0,0,0,0
251,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
251,Non-Costume,Wolverine = Logan,65,0,48,63
251,Non-Costume,Cyclops = Scott Summers,0,0,0,0
251,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
251,Non-Costume,Storm = Ororo Munroe,0,0,0,0
251,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
251,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
251,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
251,Non-Costume,Angel = Warren Worthington,0,0,0,0
251,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
251,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
251,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
251,Non-Costume,Rogue = Name Unknown,0,0,0,0
251,Non-Costume,Mystique = Name Unknown*,0,0,0,0
251,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
251,Non-Costume,Longshot = (unknown real name),0,0,0,0
251,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
251,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
251,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
251,Non-Costume,Havok = Alex Summers,37,0,0,7
251,Non-Costume,Jubilee = Jubilation Lee,1,39,0,13
251,Non-Costume,Forge = Name Unknown*,0,0,0,0
251,Non-Costume,Gambit = Name Unknown,0,0,0,0
252,Costume,Editor narration,0,0,0,0
252,Costume,Omnipresent narration,0,0,0,0
252,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
252,Costume,Wolverine = Logan,0,0,0,0
252,Costume,Cyclops = Scott Summers,0,0,0,0
252,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
252,Costume,Storm = Ororo Munroe,0,0,0,0
252,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
252,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
252,Costume,Banshee = Sean Cassidy,0,0,0,0
252,Costume,Angel = Warren Worthington,0,0,0,0
252,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
252,Costume,Magneto = Erik Magnus*,0,0,0,0
252,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
252,Costume,Rogue = Name Unknown,0,0,0,0
252,Costume,Mystique = Name Unknown*,0,0,0,0
252,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
252,Costume,Longshot = (unknown real name),0,0,0,0
252,Costume,Dazzler = Alison Blaire,0,0,0,0
252,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
252,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
252,Costume,Havok = Alex Summers,0,0,0,0
252,Costume,Jubilee = Jubilation Lee,0,0,0,0
252,Costume,Forge = Name Unknown*,0,0,0,0
252,Costume,Gambit = Name Unknown,0,0,0,0
252,Non-Costume,Editor narration,0,0,0,0
252,Non-Costume,Omnipresent narration,0,0,6,0
252,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
252,Non-Costume,Wolverine = Logan,45,0,0,37
252,Non-Costume,Cyclops = Scott Summers,0,0,0,0
252,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
252,Non-Costume,Storm = Ororo Munroe,0,0,0,0
252,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
252,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
252,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
252,Non-Costume,Angel = Warren Worthington,0,0,0,0
252,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
252,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
252,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
252,Non-Costume,Rogue = Name Unknown,0,0,0,0
252,Non-Costume,Mystique = Name Unknown*,0,0,0,0
252,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
252,Non-Costume,Longshot = (unknown real name),0,0,0,0
252,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
252,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
252,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
252,Non-Costume,Havok = Alex Summers,0,0,0,0
252,Non-Costume,Jubilee = Jubilation Lee,89,48,0,40
252,Non-Costume,Forge = Name Unknown*,0,0,0,0
252,Non-Costume,Gambit = Name Unknown,0,0,0,0
253,Costume,Editor narration,0,0,0,0
253,Costume,Omnipresent narration,0,0,0,0
253,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
253,Costume,Wolverine = Logan,0,0,0,0
253,Costume,Cyclops = Scott Summers,0,0,0,0
253,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
253,Costume,Storm = Ororo Munroe,0,0,0,0
253,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
253,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
253,Costume,Banshee = Sean Cassidy,0,0,0,3
253,Costume,Angel = Warren Worthington,0,0,0,0
253,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
253,Costume,Magneto = Erik Magnus*,39,0,0,15
253,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
253,Costume,Rogue = Name Unknown,0,0,0,0
253,Costume,Mystique = Name Unknown*,0,0,0,0
253,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
253,Costume,Longshot = (unknown real name),0,0,0,0
253,Costume,Dazzler = Alison Blaire,0,0,0,0
253,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
253,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
253,Costume,Havok = Alex Summers,0,0,0,0
253,Costume,Jubilee = Jubilation Lee,0,0,0,0
253,Costume,Forge = Name Unknown*,0,0,0,0
253,Costume,Gambit = Name Unknown,0,0,0,0
253,Non-Costume,Editor narration,0,0,4,0
253,Non-Costume,Omnipresent narration,0,0,36,0
253,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
253,Non-Costume,Wolverine = Logan,0,0,0,1
253,Non-Costume,Cyclops = Scott Summers,0,0,0,0
253,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
253,Non-Costume,Storm = Ororo Munroe,0,0,0,19
253,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
253,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
253,Non-Costume,Banshee = Sean Cassidy,22,0,0,13
253,Non-Costume,Angel = Warren Worthington,0,0,0,0
253,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
253,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
253,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
253,Non-Costume,Rogue = Name Unknown,0,0,0,0
253,Non-Costume,Mystique = Name Unknown*,0,0,0,0
253,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
253,Non-Costume,Longshot = (unknown real name),0,0,0,0
253,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
253,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
253,Non-Costume,Moira MacTaggert (scientist helper)*,36,0,0,19
253,Non-Costume,Havok = Alex Summers,0,0,0,0
253,Non-Costume,Jubilee = Jubilation Lee,0,0,0,1
253,Non-Costume,Forge = Name Unknown*,3,21,0,11
253,Non-Costume,Gambit = Name Unknown,0,0,0,0
254,Costume,Editor narration,0,0,0,0
254,Costume,Omnipresent narration,0,0,0,0
254,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
254,Costume,Wolverine = Logan,0,0,0,0
254,Costume,Cyclops = Scott Summers,0,0,0,0
254,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
254,Costume,Storm = Ororo Munroe,0,0,0,0
254,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
