datastore_row_id,condominium_id,condominium_name_th,building_name_th,province_code,province_name_th,district_code,district_name_th,subdistrict_code_source,subdistrict_name_th_source,land_office_branch_code,land_office_branch_name_th,floor_or_range_source,floor_value_has_thai_month_token,use_category_th,assessed_value_thb_per_sqm,duplicate_of_datastore_row_id,value_basis
120686,34628,บ้านไม้ขาว,C,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"2,3",False,พื้นที่ระเบียง,47750,,official_statutory_assessment_rate_not_market_price
120687,34628,บ้านไม้ขาว,C,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"2,3",False,อาศัยตากอากาศดูเพล็กซ์ควบ2ชั้น,95500,,official_statutory_assessment_rate_not_market_price
120688,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,ห้องชุดพักอาศัยตากอากาศ,94000,,official_statutory_assessment_rate_not_market_price
120689,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่ระเบียง,47000,,official_statutory_assessment_rate_not_market_price
120690,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,ห้องชุดพักอาศัยตากอากาศ,94500,,official_statutory_assessment_rate_not_market_price
120691,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,5,False,ห้องชุดพักอาศัยตากอากาศ,96000,,official_statutory_assessment_rate_not_market_price
120692,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,5,False,พื้นที่ระเบียง,48000,,official_statutory_assessment_rate_not_market_price
120693,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"4,5",False,พื้นที่ระเบียง,48250,,official_statutory_assessment_rate_not_market_price
120694,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"4,5",False,อาศัยตากอากาศดูเพล็กซ์ควบ2ชั้น,96500,,official_statutory_assessment_rate_not_market_price
120695,34628,บ้านไม้ขาว,G,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,ห้องชุดพักอาศัยตากอากาศ,94000,,official_statutory_assessment_rate_not_market_price
120696,34628,บ้านไม้ขาว,G,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่ระเบียง,47000,,official_statutory_assessment_rate_not_market_price
120697,34628,บ้านไม้ขาว,G,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,ห้องชุดพักอาศัยตากอากาศ,94500,,official_statutory_assessment_rate_not_market_price
120698,34628,บ้านไม้ขาว,G,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,พื้นที่ระเบียง,47250,,official_statutory_assessment_rate_not_market_price
120699,34628,บ้านไม้ขาว,G,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,ห้องชุดพักอาศัยตากอากาศ,95000,,official_statutory_assessment_rate_not_market_price
120700,34628,บ้านไม้ขาว,G,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พื้นที่ระเบียง,47500,,official_statutory_assessment_rate_not_market_price
120701,34628,บ้านไม้ขาว,G,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"1,2",False,พื้นที่ระเบียง,47500,,official_statutory_assessment_rate_not_market_price
120702,34628,บ้านไม้ขาว,G,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"1,2",False,อาศัยตากอากาศดูเพล็กซ์ควบ2ชั้น,95000,,official_statutory_assessment_rate_not_market_price
120703,34628,บ้านไม้ขาว,G,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"2,3",False,พื้นที่ระเบียง,47750,,official_statutory_assessment_rate_not_market_price
120704,34628,บ้านไม้ขาว,G,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"2,3",False,อาศัยตากอากาศดูเพล็กซ์ควบ2ชั้น,95500,,official_statutory_assessment_rate_not_market_price
120705,34628,บ้านไม้ขาว,H,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,ห้องชุดพักอาศัยตากอากาศ,94000,,official_statutory_assessment_rate_not_market_price
120706,34628,บ้านไม้ขาว,H,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่ระเบียง,47000,,official_statutory_assessment_rate_not_market_price
120707,34628,บ้านไม้ขาว,H,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,ห้องชุดพักอาศัยตากอากาศ,94500,,official_statutory_assessment_rate_not_market_price
120708,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,พื้นที่ระเบียง,47250,,official_statutory_assessment_rate_not_market_price
120709,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,ห้องชุดพักอาศัยตากอากาศ,95000,,official_statutory_assessment_rate_not_market_price
120710,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พื้นที่ระเบียง,47500,,official_statutory_assessment_rate_not_market_price
120711,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,4,False,ห้องชุดพักอาศัยตากอากาศ,95500,,official_statutory_assessment_rate_not_market_price
120712,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,4,False,พื้นที่ระเบียง,47750,,official_statutory_assessment_rate_not_market_price
120713,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,5,False,ห้องชุดพักอาศัยตากอากาศ,96000,,official_statutory_assessment_rate_not_market_price
120714,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,5,False,พื้นที่ระเบียง,48000,,official_statutory_assessment_rate_not_market_price
120715,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"4,5",False,พื้นที่ระเบียง,48250,,official_statutory_assessment_rate_not_market_price
120716,34628,บ้านไม้ขาว,D,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"4,5",False,อาศัยตากอากาศดูเพล็กซ์ควบ2ชั้น,96500,,official_statutory_assessment_rate_not_market_price
120717,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,ห้องชุดพักอาศัยตากอากาศ,94000,,official_statutory_assessment_rate_not_market_price
120718,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่ระเบียง,47000,,official_statutory_assessment_rate_not_market_price
120719,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,ห้องชุดพักอาศัยตากอากาศ,94500,,official_statutory_assessment_rate_not_market_price
120720,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,พื้นที่ระเบียง,47250,,official_statutory_assessment_rate_not_market_price
120721,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,ห้องชุดพักอาศัยตากอากาศ,95000,,official_statutory_assessment_rate_not_market_price
120722,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พื้นที่ระเบียง,47500,,official_statutory_assessment_rate_not_market_price
120723,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,4,False,ห้องชุดพักอาศัยตากอากาศ,95500,,official_statutory_assessment_rate_not_market_price
120724,34628,บ้านไม้ขาว,F,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,4,False,พื้นที่ระเบียง,47750,,official_statutory_assessment_rate_not_market_price
120725,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พื้นที่ระเบียง,61750,,official_statutory_assessment_rate_not_market_price
120726,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พื้นที่ระเบียง,62250,,official_statutory_assessment_rate_not_market_price
120727,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,ห้องชุดพักอาศัยตากอากาศ,94000,,official_statutory_assessment_rate_not_market_price
120728,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่ระเบียง,47000,,official_statutory_assessment_rate_not_market_price
120729,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,ห้องชุดพักอาศัยตากอากาศ,94500,,official_statutory_assessment_rate_not_market_price
120730,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,พื้นที่ระเบียง,47250,,official_statutory_assessment_rate_not_market_price
120731,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,ห้องชุดพักอาศัยตากอากาศ,95000,,official_statutory_assessment_rate_not_market_price
120732,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พื้นที่ระเบียง,47500,,official_statutory_assessment_rate_not_market_price
120733,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,4,False,ห้องชุดพักอาศัยตากอากาศ,95500,,official_statutory_assessment_rate_not_market_price
120734,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,4,False,พื้นที่ระเบียง,47750,,official_statutory_assessment_rate_not_market_price
120735,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,5,False,ห้องชุดพักอาศัยตากอากาศ,96000,,official_statutory_assessment_rate_not_market_price
120736,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,5,False,พื้นที่ระเบียง,48000,,official_statutory_assessment_rate_not_market_price
120737,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"4,5",False,พื้นที่ระเบียง,48250,,official_statutory_assessment_rate_not_market_price
120738,34628,บ้านไม้ขาว,อาคารE,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"4,5",False,อาศัยตากอากาศดูเพล็กซ์ควบ2ชั้น,96500,,official_statutory_assessment_rate_not_market_price
120739,34628,บ้านไม้ขาว,H,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,พื้นที่ระเบียง,47250,,official_statutory_assessment_rate_not_market_price
120740,34628,บ้านไม้ขาว,H,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,ห้องชุดพักอาศัยตากอากาศ,95000,,official_statutory_assessment_rate_not_market_price
120741,34628,บ้านไม้ขาว,H,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พื้นที่ระเบียง,47500,,official_statutory_assessment_rate_not_market_price
120742,34628,บ้านไม้ขาว,H,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"1,2",False,พื้นที่ระเบียง,47500,,official_statutory_assessment_rate_not_market_price
120743,34628,บ้านไม้ขาว,H,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"1,2",False,อาศัยตากอากาศดูเพล็กซ์ควบ2ชั้น,95000,,official_statutory_assessment_rate_not_market_price
120744,34628,บ้านไม้ขาว,H,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"2,3",False,พื้นที่ระเบียง,47750,,official_statutory_assessment_rate_not_market_price
120745,34628,บ้านไม้ขาว,H,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"2,3",False,อาศัยตากอากาศดูเพล็กซ์ควบ2ชั้น,95500,,official_statutory_assessment_rate_not_market_price
120746,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,ห้องชุดพักอาศัยตากอากาศ,122500,,official_statutory_assessment_rate_not_market_price
120747,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พักอาศัยตากอากาศเพ้นท์เฮ้าส์,123500,,official_statutory_assessment_rate_not_market_price
120748,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่ระเบียง,61250,,official_statutory_assessment_rate_not_market_price
120749,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่ระเบียง,61750,,official_statutory_assessment_rate_not_market_price
120750,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,ห้องชุดพักอาศัยตากอากาศ,123000,,official_statutory_assessment_rate_not_market_price
120751,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,พักอาศัยตากอากาศเพ้นท์เฮ้าส์,124000,,official_statutory_assessment_rate_not_market_price
120752,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,พื้นที่ระเบียง,61500,,official_statutory_assessment_rate_not_market_price
120753,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,พื้นที่ระเบียง,62000,,official_statutory_assessment_rate_not_market_price
120754,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,ห้องชุดพักอาศัยตากอากาศ,123500,,official_statutory_assessment_rate_not_market_price
120755,34628,บ้านไม้ขาว,I,83,ภูเก็ต,3,ถลาง,5,ไม้ขาว,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พักอาศัยตากอากาศเพ้นท์เฮ้าส์,124500,,official_statutory_assessment_rate_not_market_price
120756,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,ห้องชุดพักอาศัยตากอากาศ,91000,,official_statutory_assessment_rate_not_market_price
120757,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่ระเบียง,45500,,official_statutory_assessment_rate_not_market_price
120758,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่สระว่ายน้ำ,45500,,official_statutory_assessment_rate_not_market_price
120759,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม),109000,,official_statutory_assessment_rate_not_market_price
120760,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่ระเบียง,54500,,official_statutory_assessment_rate_not_market_price
120761,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,ห้องชุดพักอาศัยตากอากาศ,90500,,official_statutory_assessment_rate_not_market_price
120762,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,พื้นที่ระเบียง,45250,,official_statutory_assessment_rate_not_market_price
120763,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,ห้องชุดพักอาศัยตากอากาศ,90000,,official_statutory_assessment_rate_not_market_price
120764,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พื้นที่ระเบียง,45000,,official_statutory_assessment_rate_not_market_price
120765,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พื้นทีสวน,45000,,official_statutory_assessment_rate_not_market_price
120766,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,4,False,ห้องชุดพักอาศัยตากอากาศ,89500,,official_statutory_assessment_rate_not_market_price
120767,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,4,False,พื้นที่ระเบียง,44750,,official_statutory_assessment_rate_not_market_price
120768,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"1,2",False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม),109000,,official_statutory_assessment_rate_not_market_price
120769,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"1,2",False,พื้นที่ระเบียง,54500,,official_statutory_assessment_rate_not_market_price
120770,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"1,2",False,พื้นที่สระว่ายน้ำ,54500,,official_statutory_assessment_rate_not_market_price
120771,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"3,4",False,ห้องชุดพักอาศัยตากอากาศแบบเพนท์เฮ้าส์,91000,,official_statutory_assessment_rate_not_market_price
120772,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"3,4",False,พื้นที่ระเบียง,45500,,official_statutory_assessment_rate_not_market_price
120773,34608,เพิร์ล ออฟ ในทอน,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,"3,4",False,พื้นทีสวน,45500,,official_statutory_assessment_rate_not_market_price
120774,34592,เดอะ แฮปปี้เพลส คอนโด,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3-เม.ย.,True,พื้นที่ระเบียง,24750,,official_statutory_assessment_rate_not_market_price
120775,34592,เดอะ แฮปปี้เพลส คอนโด,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,5-มิ.ย.,True,ห้องชุดพักอาศัย,50000,,official_statutory_assessment_rate_not_market_price
120776,34592,เดอะ แฮปปี้เพลส คอนโด,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,5-มิ.ย.,True,พื้นที่ระเบียง,25000,,official_statutory_assessment_rate_not_market_price
120777,34593,เดอะ ในทอน คอนโดมิเนียม 1,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,ห้องชุดพักอาศัยตากอากาศ,40500,,official_statutory_assessment_rate_not_market_price
120778,34593,เดอะ ในทอน คอนโดมิเนียม 1,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,พื้นที่ระเบียง,20250,,official_statutory_assessment_rate_not_market_price
120779,34593,เดอะ ในทอน คอนโดมิเนียม 1,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,ห้องชุดพักอาศัยตากอากาศ,41000,,official_statutory_assessment_rate_not_market_price
120780,34593,เดอะ ในทอน คอนโดมิเนียม 1,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,พื้นที่ระเบียง,20500,,official_statutory_assessment_rate_not_market_price
120781,34593,เดอะ ในทอน คอนโดมิเนียม 1,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,ห้องชุดพักอาศัยตากอากาศ,41500,,official_statutory_assessment_rate_not_market_price
120782,34593,เดอะ ในทอน คอนโดมิเนียม 1,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,3,False,พื้นที่ระเบียง,20750,,official_statutory_assessment_rate_not_market_price
120783,34593,เดอะ ในทอน คอนโดมิเนียม 1,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,4,False,ห้องชุดพักอาศัยตากอากาศ,42000,,official_statutory_assessment_rate_not_market_price
120784,34593,เดอะ ในทอน คอนโดมิเนียม 1,-,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,4,False,พื้นที่ระเบียง,21000,,official_statutory_assessment_rate_not_market_price
120785,34594,เดอะ ในทอน คอนโดมิเนียม 2,B,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,1,False,ห้องชุดพักอาศัยตากอากาศ/พื้นทีระเบียง,41300,,official_statutory_assessment_rate_not_market_price
120786,34594,เดอะ ในทอน คอนโดมิเนียม 2,B,83,ภูเก็ต,3,ถลาง,6,สาคู,83010000,สำนักงานที่ดินจังหวัดภูเก็ต สาขาถลาง,2,False,ห้องชุดพักอาศัยตากอากาศ/พื้นทีระเบียง,41900,,official_statutory_assessment_rate_not_market_price
