ParkCode,ParkName,CategoryName,Order,Family,TaxonRecordStatus,SciName,CommonNames,Synonyms,ParkAccepted,Sensitive,RecordStatus,Occurrence,OccurrenceTags,Nativeness,NativenessTags,Abundance,NPSTags,ParkTags,References,Observations,Vouchers,ExternalLinks,TEStatus,StateStatus,OzoneSensitiveStatus,GRank,SRank
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Echium vulgare,Blueweed,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Rare,NA,Life form: Forbs,0,2,2,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Mertensia paniculata var. borealis,Tall bluebell,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,1,2,18,NA,NA,NA,NA,G5T3T4,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Mertensia platyphylla var. subcordata,broadleaf bluebells,,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,1,0,0,NA,NA,NA,NA,G3?TNR,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Myosotis arvensis,field forget-me-not,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Uncommon,NA,Life form: Forbs,0,1,2,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Myosotis discolor,Yellow and blue forget-me-not,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,3,0,NA,NA,NA,NA,G5,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Myosotis latifolia,Broad-leaved forget-me-not,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Unknown,NA,Life form: Forbs,0,1,2,NA,NA,NA,NA,G4,NA
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Myosotis laxa,Lax forget-me-not,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,0,3,0,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Myosotis scorpioides,Common forget-me-not,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Uncommon,NA,Life form: Forbs,0,2,2,NA,NA,NA,NA,G5,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Myosotis stricta,Small flowered forget-me-not,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Plagiobothrys scouleri var. scouleri,Scouler's popcornflower,,TRUE,FALSE,Approved,Present,NA,Native,NA,Unknown,NA,Life form: Forbs,0,0,2,NA,NA,NA,NA,G5TNR,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Symphytum asperum,Rough comfrey,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Boraginales,Boraginaceae,Active,Symphytum officinale,common comfrey,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,0,1,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Active,Hydrophyllum fendleri var. albifrons,Fendler's waterleaf,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,1,5,NA,NA,NA,NA,G5T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Active,Hydrophyllum tenuipes,Slender stem waterleaf,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,1,2,9,NA,NA,NA,NA,G4G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Active,Nemophila parviflora var. parviflora,Small flowered nemophila,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,1,4,NA,NA,NA,NA,G5T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Active,Phacelia leptosepala,Narrow-sepaled phacelia,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,2,6,NA,NA,NA,NA,G4G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Active,Phacelia linearis,"linearleaf phacelia, threadleaf phacelia",,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Active,Phacelia nemoralis ssp. oregonensis,Woodland phacelia,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,1,1,11,NA,NA,NA,NA,G4T3T4,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Active,Phacelia sericea ssp. sericea,Silky phacelia,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,1,1,13,NA,NA,NA,NA,G5T4T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Active,Romanzoffia sitchensis,Sitka mistmaiden,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,1,6,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Active,Romanzoffia tracyi,Tracy's mistmaiden,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,1,26,0,NA,NA,NA,NA,G4,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabidopsis thaliana,Thale cress,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Unknown,NA,Life form: Forbs,0,0,1,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis drummondii,"Canadian rockcress, Drummond rockcress, Drummond's rockcress",,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,0,9,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis eschscholtziana,Eschscholtz's hairy rockcress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Unknown,NA,Life form: Forbs,0,0,1,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis furcata,Columbia Gorge rockcress,,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,0,1,NA,NA,NA,NA,G4,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis glabra,"tower rockcress, tower-mustard",,TRUE,FALSE,Approved,Present,NA,Native,NA,Unknown,NA,Life form: Forbs,0,1,3,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis hirsuta var. glabrata,Hairy rockcress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,1,1,14,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis holboellii var. holboellii,Holboell's rockcress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,0,2,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis holboellii var. pendulocarpa,Holboell's rockcress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,0,14,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis holboellii var. retrofracta,Holboell's rockcress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,0,5,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis lemmonii var. lemmonii,Lemmon's rockcress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,0,11,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis lyallii var. lyallii,Lyall's rockcress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,0,33,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Arabis X divaricarpa,"spreading rockcress, spreadingpod rockcress",,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,0,8,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Athysanus pusillus var. pusillus,dwarf athysanus,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,2,1,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Barbarea orthoceras,American wintercress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,1,2,2,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Barbarea vulgaris,Bitter wintercress,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,3,0,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Brassica rapa var. rapa,Bird's rape,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,1,1,1,NA,NA,NA,NA,GNRTNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cakile edentula var. edentula,American searocket,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,2,2,0,NA,NA,NA,NA,G5T5,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cakile maritima,European searocket,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,1,2,0,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Capsella bursa-pastoris,"shepherdspurse, shepherd's-purse",,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,3,0,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cardamine angulata,seaside bittercress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,0,3,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cardamine bellidifolia var. bellidifolia,alpine bittercress,,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,0,0,NA,NA,NA,NA,G5T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cardamine breweri var. orbicularis,Brewer's bittercress,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,0,1,1,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cardamine nuttallii var. nuttallii,Slender bittercress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,1,3,NA,NA,NA,NA,G5T4T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cardamine occidentalis,Western bittercress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,0,2,NA,NA,NA,NA,G3G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cardamine oligosperma,"Idaho bittercress, little western bittercress",,TRUE,FALSE,Approved,Present,NA,Native,NA,Unknown,NA,Life form: Forbs,0,1,5,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cardamine oligosperma var. kamtschatica,Little western bittercress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,1,3,NA,NA,NA,NA,G5T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cardamine oligosperma var. oligosperma,little western bittercress,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,0,2,0,NA,NA,NA,NA,G5T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cardamine pensylvanica,"Pennsylvania bittercress, Quaker bittercress",,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,2,6,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Cochlearia groenlandica,Greenland scurvy grass,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,0,9,0,NA,NA,WA: S,NA,G5,WA: S1S2
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba,whitlowgrass,,FALSE,FALSE,In Review,NA,NA,NA,NA,NA,NA,Life form: Forbs,0,0,2,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba albertina,Alberta draba,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,0,2,NA,NA,NA,NA,"G4,G5?",WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba cana,Hoary draba,,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,3,0,NA,NA,WA: S,NA,G5,WA: S1
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba crassifolia,"Rocky Mountain draba, snowbed draba, snowbed whitlowgrass, snowbed whitlow-grass",,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,0,1,NA,NA,WA: X,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba incerta,Yellowstone draba,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,1,17,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba juvenilis,longstalk draba,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,0,2,0,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba lonchocarpa,lancepod draba,,TRUE,FALSE,Approved,Present,NA,Native,NA,Unknown,NA,Life form: Forbs,0,1,27,NA,NA,NA,NA,"G5,G5?",WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba lonchocarpa var. lonchocarpa,Lance fruited draba,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,0,8,NA,NA,NA,NA,G5T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba lonchocarpa var. vestita,Lance fruited draba,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,1,1,1,NA,NA,NA,NA,G5T3Q,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba nemorosa,"woodland draba, woodland whitlowgrass, woods draba",,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,0,1,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba paysonii var. paysonii,Payson's draba,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,1,7,NA,NA,NA,NA,G5T3,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba praealta,Tall draba,,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,0,0,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba stenoloba var. stenoloba,Slender draba,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,3,4,NA,NA,NA,NA,G5TNR,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Draba verna,"spring draba, spring whitlowgrass",,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,2,0,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Erysimum asperum,western wallflower,,TRUE,FALSE,Approved,Present,NA,Native,NA,Unknown,NA,Life form: Forbs,0,0,4,NA,NA,NA,NA,G5,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Erysimum capitatum ssp. arenicola,NA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Unknown,NA,Life form: Forbs,2,2,29,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Lepidium,pepperweed,,FALSE,FALSE,In Review,NA,NA,NA,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Lepidium heterophyllum,Varied leaf peppregrass,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,GNR,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Lunaria annua,Honesty,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Rorippa curvisiliqua,curvepod yellowcress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,1,5,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Rorippa curvisiliqua var. curvisiliqua,Western yellowcress,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,0,0,1,NA,NA,NA,NA,G5TNR,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Rorippa curvisiliqua var. procumbens,Western yellowcress,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,G5TNR,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Rorippa nasturtium-aquaticum,watercress,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Rorippa palustris,"bog marshcress, bog yellowcress, common yellowcress, marsh yellowcress, marshcress, yellow watercress",,TRUE,FALSE,Approved,Present,NA,Native,NA,Unknown,NA,Life form: Forbs,0,1,4,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Rorippa palustris ssp. hispida,Marsh yellowcress,,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,0,0,NA,NA,NA,NA,G5T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Rorippa palustris ssp. occidentalis,Marsh yellowcress,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,0,1,1,NA,NA,NA,NA,G5TNR,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Rorippa sylvestris,"creeping yellow cress, creeping yellowcress, keek, yellow fieldcress",,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,G5,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Sisymbrium officinale,"hairypod hedgemustard, hedge mustard, hedge tumblemustard, hedgemustard, hedge-mustard, hedgeweed, wild mustard",,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Smelowskia calycina var. americana,Alpine smelowskia,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,1,1,14,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Subularia aquatica var. americana,"American awlwort, American waterawlwort",,TRUE,FALSE,Approved,Present,NA,Native,NA,Unknown,NA,Life form: Forbs,0,2,6,NA,NA,NA,NA,G5T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Thlaspi arvense,"fanweed, field pennycress, Frenchweed, pennycress, stinkweed",,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Thlaspi montanum var. montanum,Mountain pennycress,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,1,7,NA,NA,NA,NA,G5T4T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Brassicales,Brassicaceae,Active,Thysanocarpus curvipes,"lacepod mustard, sand fringepod, sand lacepod",,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,0,1,4,NA,NA,NA,NA,G4G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Aizoaceae,Active,Tetragonia tetragonioides,"New Zealand spinach, New Zealand-spinach",,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,2,0,NA,NA,NA,NA,GNR,NA
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Active,Amaranthus powellii,"Powell's amaranth, Powell's pigweed",,TRUE,FALSE,Approved,Unconfirmed,NA,Non-native,NA,NA,NA,Life form: Forbs,0,0,0,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Active,Atriplex gmelinii,Pacific orache,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,0,1,0,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Active,Atriplex patula ssp. patula,Spearscale orache,,TRUE,FALSE,Approved,Probably Present,NA,Native,NA,NA,NA,Life form: Forbs,1,1,0,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Active,Chenopodium album,Lambs quarter,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,2,0,NA,NA,NA,NA,G5,"WA: SNR,SNA"
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Active,Chenopodium botrys,Jerusalem oak,,TRUE,FALSE,Approved,Unconfirmed,NA,Non-native,NA,NA,NA,Life form: Forbs,0,0,0,NA,NA,NA,NA,GNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Active,Chenopodium chenopodioides,"buttered goosefoot, low goosefoot",,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,0,0,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Active,Chenopodium leptophyllum,Slimleaf goosefoot,,TRUE,FALSE,Approved,Unconfirmed,NA,Non-native,NA,NA,NA,Life form: Forbs,0,0,0,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Active,Salicornia virginica,Woody glasswort,,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,0,0,NA,NA,NA,NA,G5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Active,Arenaria capillaris ssp. americana,Thread leaf sandwort,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,Life form: Forbs,2,1,19,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Active,Arenaria paludicola,Swamp sandwort,,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,0,0,NA,E,WA: X,NA,G1,WA: SX
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Active,Arenaria serpyllifolia ssp. serpyllifolia,thymeleaf sandwort,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Unknown,NA,Life form: Forbs,0,1,1,NA,NA,NA,NA,NA,NA
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Active,Cardionema ramosissimum,Sandmat cardionema,,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,Life form: Forbs,0,0,0,NA,NA,NA,NA,G5?,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Active,Cerastium arvense ssp. strictum,"field chickweed, field mouse-ear chickweed",,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,Life form: Forbs,2,2,19,NA,NA,NA,NA,G5T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Active,Cerastium beeringianum ssp. earlei,Alpine chickweed,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,Life form: Forbs,0,1,12,NA,NA,NA,NA,G5T5,WA: SNR
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Active,Cerastium fontanum ssp. vulgare,Common chickweed,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Common,NA,Life form: Forbs,0,2,7,NA,NA,NA,NA,GNRTNR,WA: SNA
OLYM,Olympic National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Active,Cerastium glomeratum,sticky chickweed,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,Life form: Forbs,0,3,1,NA,NA,NA,NA,GNR,WA: SNA
