ISO3,Year,Month,Total,Domestic,International,Total_OS
NOR,2012,4,2654.649,1131.791,1522.858,3715.143
NOR,2012,5,3063.575,1374.171,1689.404,4349.384
NOR,2012,6,3242.581,1283.919,1958.662,4465.761
NOR,2012,7,3457.613,1095,2362.613,4475.469
NOR,2012,8,3215.461,1257.308,1958.153,4421.045
NOR,2012,9,3207.642,1329.288,1878.354,4479.387
NOR,2012,10,3179.052,1402.222,1776.83,4484.219
NOR,2012,11,2754.849,1322.665,1432.184,4001.761
NOR,2012,12,2354.976,1039.91,1315.066,3345.692
NOR,2013,1,2353.346,1100.242,1253.104,3493.804
NOR,2013,2,2481.438,1136.93,1344.508,3647.016
NOR,2013,3,2787.842,1198.467,1589.375,4014.078
NOR,2013,4,2967.096,1334.811,1632.285,4352.557
NOR,2013,5,3200.069,1328.268,1871.801,4567.067
NOR,2013,6,3562.969,1357.775,2205.194,4948.305
NOR,2013,7,3794.724,1100.563,2694.161,4910.774
NOR,2013,8,3458.703,1249.303,2209.4,4737.165
NOR,2013,9,3393.453,1383.45,2010.003,4806.156
NOR,2013,10,3347.082,1432.39,1914.692,4811.178
NOR,2013,11,2826.119,1312.197,1513.922,4159.716
NOR,2013,12,2513.523,1077.692,1435.831,3610.166
NOR,2014,1,2495.009,1134.024,1360.985,3685.989
NOR,2014,2,2539.066,1131.343,1407.723,3725.729
NOR,2014,3,2957.999,1321.278,1636.721,4336.706
NOR,2014,4,3067.109,1265.62,1801.489,4404.912
NOR,2014,5,3256.373,1342.241,1914.132,4669.974
NOR,2014,6,3781.196,1451.492,2329.704,5306.121
NOR,2014,7,3832.517,1116.66,2715.857,5025.193
NOR,2014,8,3510.699,1265.887,2244.812,4840.781
NOR,2014,9,3448.621,1387.525,2061.096,4906.703
NOR,2014,10,3393.742,1433.62,1960.122,4888.725
NOR,2014,11,2809.41,1289.432,1519.978,4149.704
NOR,2014,12,2511.454,1075.043,1436.411,3658.42
NOR,2015,1,2424.874,1071.358,1353.516,3529.673
NOR,2015,2,2556.072,1122.487,1433.585,3710.428
NOR,2015,3,2932.322,1290.187,1642.135,4251.958
NOR,2015,4,2983.248,1245.829,1737.419,4260.747
NOR,2015,5,3274.36,1325.626,1948.734,4636.784
NOR,2015,6,3702.865,1432.537,2270.328,5174.409
NOR,2015,7,3860.82,1145.571,2715.249,5050.062
NOR,2015,8,3538.347,1268.949,2269.398,4846.126
NOR,2015,9,3460.537,1370.528,2090.009,4866.535
NOR,2015,10,3380.538,1400.898,1979.64,4815.127
NOR,2015,11,2861.991,1319.721,1542.27,4209.244
NOR,2015,12,2527.078,1070.676,1456.402,3632.035
NOR,2016,1,2463.567,1086.712,1376.855,3580.202
NOR,2016,2,2687.167,1202.056,1485.111,3906.308
NOR,2016,3,2985.088,1247.846,1737.242,4262.804
NOR,2016,4,2943.188,1263.112,1680.076,4225.676
NOR,2016,5,3330.222,1354.238,1975.984,4714.507
NOR,2016,6,3672.794,1415.679,2257.115,5119.111
NOR,2016,7,3779.389,1099.229,2680.16,4956.704
NOR,2016,8,3535.817,1293.806,2242.011,4905.45
NOR,2016,9,3441.932,1425.855,2016.077,4926.381
NOR,2016,10,3431.93,1389.49,2042.44,4846.823
NOR,2016,11,2848.087,1301.402,1546.685,4162.351
NOR,2016,12,2608.365,1102.924,1505.441,3733.679
NOR,2017,1,2559.648,1137.687,1421.961,3717.808
NOR,2017,2,2631.931,1167.136,1464.795,3814.625
NOR,2017,3,3089.413,1390.427,1698.986,4500.903
NOR,2017,4,3058.976,1225.205,1833.771,4325.418
NOR,2017,5,3362.704,1397.179,1965.525,4807.612
NOR,2017,6,3770.376,1458.488,2311.888,5277.654
NOR,2017,7,3940.583,1152.761,2787.822,5143.15
NOR,2017,8,3675.007,1333.111,2341.896,5060.443
NOR,2017,9,3535.065,1413.16,2121.905,4986.67
NOR,2017,10,3507.313,1452.907,2054.406,4949.971
NOR,2017,11,2943.422,1350.008,1593.414,4311.514
NOR,2017,12,2665.34,1113.066,1552.274,3813.707
NOR,2018,1,2630.822,1153.23,1477.592,NA
NOR,2018,2,2733.297,1191.879,1541.418,NA
NOR,2018,3,3130.773,1305.05,1825.723,NA
NOR,2018,4,3239.034,1379.696,1859.338,NA
NOR,2018,5,3500.881,1404.315,2096.566,NA
NOR,2018,6,3820.443,1440.067,2380.376,NA
NOR,2018,7,4104.197,1207.977,2896.22,NA
NOR,2018,8,3817.279,1391.818,2425.461,NA
NOR,2018,9,3646.874,1452.017,2194.857,NA
NOR,2018,10,3596.184,1487.855,2108.329,NA
NOR,2018,11,3055.466,1382.33,1673.136,NA
NOR,2018,12,2754.855,1132.055,1622.8,NA
NZL,2014,1,NA,NA,NA,2386.248
NZL,2014,2,NA,NA,NA,2282.814
NZL,2014,3,NA,NA,NA,2396.97
NZL,2014,4,NA,NA,NA,2289.104
NZL,2014,5,NA,NA,NA,2151.33
NZL,2014,6,NA,NA,NA,2029.599
NZL,2014,7,NA,NA,NA,2389.964
NZL,2014,8,NA,NA,NA,2289.493
NZL,2014,9,NA,NA,NA,2251.802
NZL,2014,10,NA,NA,NA,2430.835
NZL,2014,11,NA,NA,NA,2394.32
NZL,2014,12,NA,NA,NA,2585.846
NZL,2015,1,NA,NA,NA,2517.83
NZL,2015,2,NA,NA,NA,2396.61
NZL,2015,3,NA,NA,NA,2581.519
NZL,2015,4,NA,NA,NA,2493.684
NZL,2015,5,NA,NA,NA,2215.74
NZL,2015,6,NA,NA,NA,2121.806
NZL,2015,7,NA,NA,NA,2518.881
NZL,2015,8,NA,NA,NA,2399.107
NZL,2015,9,NA,NA,NA,2374.395
NZL,2015,10,NA,NA,NA,2568.735
NZL,2015,11,NA,NA,NA,2586.289
NZL,2015,12,NA,NA,NA,2837.437
NZL,2016,1,NA,NA,NA,2715.197
NZL,2016,2,NA,NA,NA,2736.318
NZL,2016,3,NA,NA,NA,2850.331
NZL,2016,4,NA,NA,NA,2713.143
NZL,2016,5,NA,NA,NA,2423.921
NZL,2016,6,NA,NA,NA,2348.328
NZL,2016,7,NA,NA,NA,2759.642
NZL,2016,8,NA,NA,NA,2613.084
NZL,2016,9,NA,NA,NA,2633.249
NZL,2016,10,NA,NA,NA,2807.12
NZL,2016,11,NA,NA,NA,2788.986
NZL,2016,12,NA,NA,NA,3093.259
NZL,2017,1,NA,NA,NA,2933.936
NZL,2017,2,NA,NA,NA,2794.158
NZL,2017,3,NA,NA,NA,3016.922
NZL,2017,4,NA,NA,NA,2916.924
NZL,2017,5,NA,NA,NA,2601.706
NZL,2017,6,NA,NA,NA,2525.505
NZL,2017,7,NA,NA,NA,2974.599
NZL,2017,8,NA,NA,NA,2729.133
NZL,2017,9,NA,NA,NA,2704.317
NZL,2017,10,NA,NA,NA,3001.099
NZL,2017,11,NA,NA,NA,3011.313
NZL,2017,12,NA,NA,NA,3264.527
OMN,2014,1,NA,NA,NA,848.404
OMN,2014,2,NA,NA,NA,757.072
OMN,2014,3,NA,NA,NA,801.023
OMN,2014,4,NA,NA,NA,809.108
OMN,2014,5,NA,NA,NA,791.093
OMN,2014,6,NA,NA,NA,810.571
OMN,2014,7,NA,NA,NA,739.855
OMN,2014,8,NA,NA,NA,930.706
OMN,2014,9,NA,NA,NA,760.434
OMN,2014,10,NA,NA,NA,778.651
OMN,2014,11,NA,NA,NA,715.924
OMN,2014,12,NA,NA,NA,819.305
OMN,2015,1,NA,NA,NA,933.465
OMN,2015,2,NA,NA,NA,810.142
OMN,2015,3,NA,NA,NA,884.16
OMN,2015,4,NA,NA,NA,889.574
OMN,2015,5,NA,NA,NA,888.517
OMN,2015,6,NA,NA,NA,874.058
OMN,2015,7,NA,NA,NA,967.133
OMN,2015,8,NA,NA,NA,1158.942
OMN,2015,9,NA,NA,NA,986.014
OMN,2015,10,NA,NA,NA,940.305
OMN,2015,11,NA,NA,NA,933.008
OMN,2015,12,NA,NA,NA,1077.44
OMN,2016,1,NA,NA,NA,1117.081
OMN,2016,2,NA,NA,NA,982.124
OMN,2016,3,NA,NA,NA,1054.698
OMN,2016,4,NA,NA,NA,1057.987
OMN,2016,5,NA,NA,NA,1050.335
OMN,2016,6,NA,NA,NA,959.113
OMN,2016,7,NA,NA,NA,1218.091
OMN,2016,8,NA,NA,NA,1380.708
OMN,2016,9,NA,NA,NA,1118.707
OMN,2016,10,NA,NA,NA,1024.64
OMN,2016,11,NA,NA,NA,1068.208
OMN,2016,12,NA,NA,NA,1199.455
OMN,2017,1,NA,NA,NA,1279.658
OMN,2017,2,NA,NA,NA,1153.536
OMN,2017,3,NA,NA,NA,1241.415
OMN,2017,4,NA,NA,NA,1258.256
OMN,2017,5,NA,NA,NA,1196.239
OMN,2017,6,NA,NA,NA,1141.703
OMN,2017,7,NA,NA,NA,1532.559
OMN,2017,8,NA,NA,NA,1590.14
PAN,2010,1,NA,NA,NA,423.539
PAN,2010,2,NA,NA,NA,395.727
PAN,2010,3,NA,NA,NA,435.151
PAN,2010,4,NA,NA,NA,382.444
PAN,2010,5,NA,NA,NA,388.152
PAN,2010,6,NA,NA,NA,388.56
PAN,2010,7,NA,NA,NA,473.107
PAN,2010,8,NA,NA,NA,438.974
PAN,2010,9,NA,NA,NA,360.705
PAN,2010,10,NA,NA,NA,425.99
PAN,2010,11,NA,NA,NA,444.269
PAN,2010,12,NA,NA,NA,485.792
PAN,2011,1,NA,NA,NA,505.344
PAN,2011,2,NA,NA,NA,437.979
PAN,2011,3,NA,NA,NA,481.22
PAN,2011,4,NA,NA,NA,433.622
PAN,2011,5,NA,NA,NA,451.908
PAN,2011,6,NA,NA,NA,462.424
PAN,2011,7,NA,NA,NA,535.604
PAN,2011,8,NA,NA,NA,499.392
PAN,2011,9,NA,NA,NA,463.078
PAN,2011,10,NA,NA,NA,507.678
PAN,2011,11,NA,NA,NA,507.726
PAN,2011,12,NA,NA,NA,558.586
PAN,2012,1,NA,NA,NA,596.192
PAN,2012,2,NA,NA,NA,548.606
PAN,2012,3,NA,NA,NA,569.964
PAN,2012,4,NA,NA,NA,539.73
PAN,2012,5,NA,NA,NA,523.857
PAN,2012,6,NA,NA,NA,557.618
PAN,2012,7,NA,NA,NA,632.68
PAN,2012,8,NA,NA,NA,599.396
PAN,2012,9,NA,NA,NA,564.064
PAN,2012,10,NA,NA,NA,570.387
PAN,2012,11,NA,NA,NA,603.558
PAN,2012,12,NA,NA,NA,656.556
PAN,2013,1,NA,NA,NA,695.752
PAN,2013,2,NA,NA,NA,609.32
PAN,2013,3,NA,NA,NA,643.229
PAN,2013,4,NA,NA,NA,588.644
PAN,2013,5,NA,NA,NA,609.1
PAN,2013,6,NA,NA,NA,620.046
PAN,2013,7,NA,NA,NA,688.438
PAN,2013,8,NA,NA,NA,676.086
PAN,2013,9,NA,NA,NA,619.521
PAN,2013,10,NA,NA,NA,639.27
PAN,2013,11,NA,NA,NA,661.304
PAN,2013,12,NA,NA,NA,733.618
PAN,2014,1,NA,NA,NA,1118.237
PAN,2014,2,NA,NA,NA,968.39
PAN,2014,3,NA,NA,NA,1016.152
PAN,2014,4,NA,NA,NA,993.021
PAN,2014,5,NA,NA,NA,1026.43
PAN,2014,6,NA,NA,NA,1062.805
PAN,2014,7,NA,NA,NA,1155.316
PAN,2014,8,NA,NA,NA,1158.92
PAN,2014,9,NA,NA,NA,986.829
PAN,2014,10,NA,NA,NA,1069.406
PAN,2014,11,NA,NA,NA,1055.247
PAN,2014,12,NA,NA,NA,1171.414
PAN,2015,1,NA,NA,NA,1219.661
PAN,2015,2,NA,NA,NA,1066.613
PAN,2015,3,NA,NA,NA,1112.482
PAN,2015,4,NA,NA,NA,1057.828
PAN,2015,5,NA,NA,NA,1091.2
PAN,2015,6,NA,NA,NA,1095.146
PAN,2015,7,NA,NA,NA,1209.128
PAN,2015,8,NA,NA,NA,1155.243
PAN,2015,9,NA,NA,NA,1016.785
PAN,2015,10,NA,NA,NA,1066.121
PAN,2015,11,NA,NA,NA,1085.222
PAN,2015,12,NA,NA,NA,1259.244
PAN,2016,1,NA,NA,NA,1303.426
PAN,2016,2,NA,NA,NA,1134.77
PAN,2016,3,NA,NA,NA,1172.352
PAN,2016,4,NA,NA,NA,1092.054
PAN,2016,5,NA,NA,NA,1114.575
PAN,2016,6,NA,NA,NA,1185.675
PAN,2016,7,NA,NA,NA,1402.701
PAN,2016,8,NA,NA,NA,1327.024
PAN,2016,9,NA,NA,NA,1192.54
PAN,2016,10,NA,NA,NA,1261.504
PAN,2016,11,NA,NA,NA,1211.557
PAN,2016,12,NA,NA,NA,1343.759
PAN,2017,1,NA,NA,NA,1384.999
PAN,2017,2,NA,NA,NA,1160.173
PAN,2017,3,NA,NA,NA,1238.165
PAN,2017,4,NA,NA,NA,1231.828
PAN,2017,5,NA,NA,NA,1237.592
PAN,2017,6,NA,NA,NA,1293.752
PAN,2017,7,NA,NA,NA,1458.204
PAN,2017,8,NA,NA,NA,1415.032
PAN,2017,9,NA,NA,NA,1244.025
PAN,2017,10,NA,NA,NA,1303.717
PAN,2017,11,NA,NA,NA,1271.41
PAN,2017,12,NA,NA,NA,1377.168
PER,2010,1,NA,NA,NA,1216.921
PER,2010,2,NA,NA,NA,1116.428
PER,2010,3,NA,NA,NA,1144.068
PER,2010,4,NA,NA,NA,1123.416
PER,2010,5,NA,NA,NA,1273.039
PER,2010,6,NA,NA,NA,1243.353
PER,2010,7,NA,NA,NA,1382.833
PER,2010,8,NA,NA,NA,1466.937
PER,2010,9,NA,NA,NA,1300.114
PER,2010,10,NA,NA,NA,1471.976
PER,2010,11,NA,NA,NA,1369.746
PER,2010,12,NA,NA,NA,1370.072
PER,2011,1,NA,NA,NA,1455.089
PER,2011,2,NA,NA,NA,1329.741
PER,2011,3,NA,NA,NA,1362.17
PER,2011,4,NA,NA,NA,1326.818
PER,2011,5,NA,NA,NA,1447.697
PER,2011,6,NA,NA,NA,1383.478
PER,2011,7,NA,NA,NA,1640.488
PER,2011,8,NA,NA,NA,1667.828
PER,2011,9,NA,NA,NA,1199.735
PER,2011,10,NA,NA,NA,1542.622
PER,2011,11,NA,NA,NA,1438.858
PER,2011,12,NA,NA,NA,1489.642
PER,2012,1,NA,NA,NA,1553.87
PER,2012,2,NA,NA,NA,1579.699
PER,2012,3,NA,NA,NA,1602.95
PER,2012,4,NA,NA,NA,1566.498
PER,2012,5,NA,NA,NA,1664.535
PER,2012,6,NA,NA,NA,1590.197
PER,2012,7,NA,NA,NA,1748.763
PER,2012,8,NA,NA,NA,1808.177
PER,2012,9,NA,NA,NA,2249.508
PER,2012,10,NA,NA,NA,1761.371
PER,2012,11,NA,NA,NA,1654.844
PER,2012,12,NA,NA,NA,1697.307
PER,2013,1,NA,NA,NA,161.256
PER,2013,2,NA,NA,NA,156.183
PER,2013,3,NA,NA,NA,174.48
PER,2013,4,NA,NA,NA,170.85
PER,2013,5,NA,NA,NA,200.533
PER,2013,6,NA,NA,NA,188.009
PER,2013,7,NA,NA,NA,220.168
PER,2013,8,NA,NA,NA,233.525
PER,2013,9,NA,NA,NA,202.157
PER,2013,10,NA,NA,NA,227.59
PER,2013,11,NA,NA,NA,184.889
PER,2013,12,NA,NA,NA,175.63
PER,2014,1,NA,NA,NA,1996.185
PER,2014,2,NA,NA,NA,1924.886
PER,2014,3,NA,NA,NA,1976.743
PER,2014,4,NA,NA,NA,1913.366
PER,2014,5,NA,NA,NA,2065.642
PER,2014,6,NA,NA,NA,1973.033
PER,2014,7,NA,NA,NA,2237.33
PER,2014,8,NA,NA,NA,2389.89
PER,2014,9,NA,NA,NA,2191.807
PER,2014,10,NA,NA,NA,2330.686
PER,2014,11,NA,NA,NA,2146.778
PER,2014,12,NA,NA,NA,2173.427
PER,2015,1,NA,NA,NA,2206.021
PER,2015,2,NA,NA,NA,2139.82
PER,2015,3,NA,NA,NA,2142.851
PER,2015,4,NA,NA,NA,2096.367
PER,2015,5,NA,NA,NA,2291.267
PER,2015,6,NA,NA,NA,2139.536
PER,2015,7,NA,NA,NA,2441.965
PER,2015,8,NA,NA,NA,2626.9154
PER,2015,9,NA,NA,NA,2387.96
PER,2015,10,NA,NA,NA,2579.08
PER,2015,11,NA,NA,NA,2316.718
PER,2015,12,NA,NA,NA,2351.843
PER,2016,1,NA,NA,NA,2402.608
PER,2016,2,NA,NA,NA,2379.368
PER,2016,3,NA,NA,NA,2355.08
PER,2016,4,NA,NA,NA,2210.981
PER,2016,5,NA,NA,NA,2549.033
PER,2016,6,NA,NA,NA,2409.529
PER,2016,7,NA,NA,NA,2768.223
PER,2016,8,NA,NA,NA,2855.061
PER,2016,9,NA,NA,NA,2557.139
PER,2016,10,NA,NA,NA,2750.47
PER,2016,11,NA,NA,NA,2477.123
PER,2016,12,NA,NA,NA,2509.074
PER,2017,1,NA,NA,NA,2577.19
PER,2017,2,NA,NA,NA,2426.982
PER,2017,3,NA,NA,NA,2465.488
PER,2017,4,NA,NA,NA,2418.518
PER,2017,5,NA,NA,NA,2589.592
PER,2017,6,NA,NA,NA,2660.045
PER,2017,7,NA,NA,NA,2987.064
PER,2017,8,NA,NA,NA,3177.901
PER,2017,9,NA,NA,NA,2855.437
PER,2017,10,NA,NA,NA,3055.658
PER,2017,11,NA,NA,NA,2791.029
PER,2017,12,NA,NA,NA,2890.248
PHL,2014,1,NA,NA,NA,3121.603
PHL,2014,2,NA,NA,NA,2669.706
PHL,2014,3,NA,NA,NA,3028.643
PHL,2014,4,NA,NA,NA,3369.345
PHL,2014,5,NA,NA,NA,3447.172
PHL,2014,6,NA,NA,NA,2875.374
PHL,2014,7,NA,NA,NA,2662.423
PHL,2014,8,NA,NA,NA,2732.742
PHL,2014,9,NA,NA,NA,2450.581
PHL,2014,10,NA,NA,NA,2751.661
PHL,2014,11,NA,NA,NA,2742.966
PHL,2014,12,NA,NA,NA,3085.063
PHL,2015,1,NA,NA,NA,3200.531
PHL,2015,2,NA,NA,NA,2768.217
PHL,2015,3,NA,NA,NA,3192.221
PHL,2015,4,NA,NA,NA,3414.912
PHL,2015,5,NA,NA,NA,3584.662
PHL,2015,6,NA,NA,NA,3029.239
PHL,2015,7,NA,NA,NA,2996.116
PHL,2015,8,NA,NA,NA,3069.788
PHL,2015,9,NA,NA,NA,2770.923
PHL,2015,10,NA,NA,NA,2813.748
PHL,2015,11,NA,NA,NA,2713.497
PHL,2015,12,NA,NA,NA,3249.779
PHL,2016,1,NA,NA,NA,3548.584
PHL,2016,2,NA,NA,NA,3234.338
PHL,2016,3,NA,NA,NA,3440.369
PHL,2016,4,NA,NA,NA,3674.448
PHL,2016,5,NA,NA,NA,3715.637
PHL,2016,6,NA,NA,NA,3378.647
PHL,2016,7,NA,NA,NA,3327.505
PHL,2016,8,NA,NA,NA,3197.257
PHL,2016,9,NA,NA,NA,2914.638
PHL,2016,10,NA,NA,NA,3145.692
PHL,2016,11,NA,NA,NA,3237.463
PHL,2016,12,NA,NA,NA,3652.936
PHL,2017,1,NA,NA,NA,3865.861
PHL,2017,2,NA,NA,NA,3323.033
PHL,2017,3,NA,NA,NA,3604.743
PHL,2017,4,NA,NA,NA,3981.616
PHL,2017,5,NA,NA,NA,4007.391
PHL,2017,6,NA,NA,NA,3507.847
PHL,2017,7,NA,NA,NA,3582.72
PHL,2017,8,NA,NA,NA,3526.445
PHL,2017,9,NA,NA,NA,3149.045
PHL,2017,10,NA,NA,NA,3489.588
PHL,2017,11,NA,NA,NA,3526.816
PHL,2017,12,NA,NA,NA,3971.937
POL,2010,1,1102.669,65.126,1037.543,1209.078
POL,2010,2,1080.644,61.782,1018.862,1180.787
POL,2010,3,1303.859,72.882,1230.977,1424.958
POL,2010,4,1139.301,52.542,1086.759,1239.613
POL,2010,5,1643.95,77.015,1566.935,1787.826
POL,2010,6,1901.034,85.635,1815.399,2072.044
POL,2010,7,2144.399,94.841,2049.558,2341.109
POL,2010,8,2113.598,91.047,2022.551,2306.907
POL,2010,9,1902.745,87.046,1815.699,2110.952
POL,2010,10,1639.194,97.286,1541.908,1807.364
POL,2010,11,1240.583,81.514,1159.069,1363.544
POL,2010,12,1171.139,76.135,1095.004,1288.705
POL,2011,1,1248.411,73.738,1174.673,1312.655
POL,2011,2,1153.059,68.887,1084.172,1212.761
POL,2011,3,1376.838,88.01,1288.828,1457.093
POL,2011,4,1544.777,85.835,1458.942,1621.714
POL,2011,5,1831.676,96.546,1735.13,1921.844
POL,2011,6,2067.128,97.262,1969.866,2157.48
POL,2011,7,2331.393,101.113,2230.28,2417.748
POL,2011,8,2313.378,99.299,2214.079,2396.636
POL,2011,9,2216.804,119.206,2097.598,2322.185
POL,2011,10,1769.415,102.522,1666.893,1875.217
POL,2011,11,1404.737,91.567,1313.17,1486.422
POL,2011,12,1378.056,95.511,1282.545,1456.317
POL,2012,1,1333.854,87.57,1246.284,1431.388
POL,2012,2,1280.964,91.794,1189.17,1381.352
POL,2012,3,1485.978,110.628,1375.35,1606.69
POL,2012,4,1790.288,173.068,1617.22,1961.723
POL,2012,5,2084.217,224.932,1859.285,2364.978
POL,2012,6,2339.536,254.041,2085.495,2668.084
POL,2012,7,2541.746,240.605,2301.141,2866.956
POL,2012,8,2326.622,137.396,2189.226,2641.589
POL,2012,9,2160.44,139.822,2020.618,2486.749
POL,2012,10,1761.707,128.424,1633.283,2071.445
POL,2012,11,1326.305,101.149,1225.156,1597.125
POL,2012,12,1369.108,90.048,1279.06,1592.452
POL,2013,1,1400.616,87.922,1312.694,1507.392
POL,2013,2,1347.05,84.6,1262.45,1451.471
POL,2013,3,1576.466,95.833,1480.633,1694.129
POL,2013,4,1861.526,91.646,1769.88,1977.48
POL,2013,5,2139.072,101.799,2037.273,2271.463
POL,2013,6,2343.424,109.844,2233.58,2499.344
POL,2013,7,2647.047,112.845,2534.202,2789.686
POL,2013,8,2624.66,106.468,2518.192,2767.563
POL,2013,9,2440.27,120.072,2320.198,2591.486
POL,2013,10,1946.844,117.312,1829.532,2239.006
POL,2013,11,1509.086,99.201,1409.885,1743.582
POL,2013,12,1438.423,89.995,1348.428,1653.807
POL,2014,1,1512.769,90.098,1422.671,1607.757
POL,2014,2,1454.63,87.1,1367.53,1558.917
POL,2014,3,1679.867,102.972,1576.895,1790.018
POL,2014,4,1916.665,115.249,1801.416,2037.746
POL,2014,5,2274.462,130.616,2143.846,2412.399
POL,2014,6,2611.773,137.218,2474.555,2755.488
POL,2014,7,2896.96,149.978,2746.982,3054.793
POL,2014,8,2917.421,141.58,2775.841,3034.206
POL,2014,9,2685.396,142.823,2542.573,2841.179
POL,2014,10,2218.452,135.639,2082.813,2355.11
POL,2014,11,1811.495,128.438,1683.057,1944.185
POL,2014,12,1734.532,116.469,1618.063,1854.269
POL,2015,1,1718.995,101.604,1617.391,1824.461
POL,2015,2,1701.417,103.451,1597.966,1808.247
POL,2015,3,1957.806,127.396,1830.41,2090.502
POL,2015,4,2213.72,123.202,2090.518,2349.077
POL,2015,5,2565.308,142.438,2422.87,2717.602
POL,2015,6,2967.02,154.769,2812.251,3137.631
POL,2015,7,3254.547,160.957,3093.59,3425.83
POL,2015,8,3186.422,157.372,3029.05,3355.249
POL,2015,9,2927.441,147.618,2779.823,3086.423
POL,2015,10,2427.35,136.348,2291.002,2568.27
POL,2015,11,2004.618,119.546,1885.072,2127.097
POL,2015,12,1982.795,112.949,1869.846,2073.677
POL,2016,1,1955.253,105.217,1850.036,2065.601
POL,2016,2,1949.7,114.985,1834.715,2067.343
POL,2016,3,2204.92,132.88,2072.04,2339.175
POL,2016,4,2439.266,165.752,2273.514,2571.908
POL,2016,5,2797.539,169.351,2628.188,2935.368
POL,2016,6,3171.901,168.23,3003.671,3357.269
POL,2016,7,3502.298,166.977,3335.321,3681.662
POL,2016,8,3482.817,167.774,3315.043,3663.461
POL,2016,9,3284.762,167.317,3117.445,3462.402
POL,2016,10,2761.278,157.834,2603.444,2936.426
POL,2016,11,2359.552,163.366,2196.186,2507.562
POL,2016,12,2357.456,154.454,2203.002,2539.055
POL,2017,1,2309.994,142.441,2167.553,2454.661
POL,2017,2,2222.509,147.627,2074.882,2372.285
POL,2017,3,2560.537,171.974,2388.563,2734.935
POL,2017,4,2817.652,179.269,2638.383,3005.327
POL,2017,5,3221.586,205.794,3015.792,3424.038
POL,2017,6,3687.329,209.884,3477.445,3644.214
POL,2017,7,4120.443,221.368,3899.075,4076.883
POL,2017,8,4090.307,212.891,3877.416,4046.661
POL,2017,9,3848.917,216.776,3632.141,3847.649
POL,2017,10,3309.933,211.834,3098.099,3270.282
POL,2017,11,2754.558,149.935,2604.623,2674.758
POL,2017,12,2740.903,142.296,2598.607,2656.273
POL,2018,1,2714.128,130.176,2583.952,NA
POL,2018,2,2607.804,130.157,2477.647,NA
POL,2018,3,2987.001,151.055,2835.946,NA
POL,2018,4,3338.71,151.653,3187.057,NA
POL,2018,5,3802.3,163.239,3639.061,NA
POL,2018,6,4387.537,169.342,4218.195,NA
POL,2018,7,4847.39,171.122,4676.268,NA
POL,2018,8,4836.935,167.491,4669.444,NA
POL,2018,9,4485.095,178.145,4306.95,NA
POL,2018,10,3741.323,182.49,3558.833,NA
POL,2018,11,3030.334,154.03,2876.304,NA
POL,2018,12,2976.977,160.747,2816.23,NA
PRT,2010,1,1472.232,204.91,1267.322,1628.838
PRT,2010,2,1433.205,172.897,1260.308,1561.083
PRT,2010,3,1772.63,210.073,1562.557,1929.69
PRT,2010,4,1917.346,252.717,1664.629,2116.701
PRT,2010,5,2250.234,244.779,2005.455,2450.472
PRT,2010,6,2404.705,261.178,2143.527,2613.376
PRT,2010,7,2925.232,327.044,2598.188,3183.088
PRT,2010,8,3161.435,395.044,2766.391,3476.467
PRT,2010,9,2681.895,296.025,2385.87,2921.694
PRT,2010,10,2431.524,252.131,2179.393,2631.236
PRT,2010,11,1620.822,186.705,1434.117,1768.094
PRT,2010,12,1664.24,210.738,1453.502,1833.622
PRT,2011,1,1592.77,189.047,1403.723,1739.465
PRT,2011,2,1453.116,155.447,1297.669,1573.727
PRT,2011,3,1891.305,207.046,1684.259,2049.282
PRT,2011,4,2444.347,275.826,2168.521,2660.845
PRT,2011,5,2535.168,259.867,2275.301,2742.799
PRT,2011,6,2635.513,263.78,2371.733,2840.849
PRT,2011,7,3128.15,319.435,2808.715,3371.501
PRT,2011,8,3260.928,363.268,2897.66,3542.652
PRT,2011,9,2865.02,284.524,2580.496,3090.075
PRT,2011,10,2529.331,226.588,2302.743,2720.893
PRT,2011,11,1585.061,168.004,1417.057,1722.774
PRT,2011,12,1658.998,186.542,1472.456,1814.826
PRT,2012,1,1598.125,186.118,1412.007,1739.157
PRT,2012,2,1553.792,162.791,1391.001,1685.49
PRT,2012,3,1911.105,196.305,1714.8,2064.303
PRT,2012,4,2425.516,247.419,2178.097,2621.697
PRT,2012,5,2522.044,233.99,2288.054,2705.151
PRT,2012,6,2708.721,250.084,2458.637,2907.569
PRT,2012,7,3204.945,310.578,2894.367,3442.435
PRT,2012,8,3315.357,354.615,2960.742,3590.898
PRT,2012,9,2941.023,284.807,2656.216,3168.996
PRT,2012,10,2574.315,228.041,2346.274,2761.751
PRT,2012,11,1716.05,171.574,1544.476,1849.916
PRT,2012,12,1715.261,185.357,1529.904,1863.091
PRT,2013,1,1616.042,178.033,1438.009,1754.998
PRT,2013,2,1555.465,156.557,1398.908,1626.201
PRT,2013,3,2025.485,196.475,1829.01,1930.497
PRT,2013,4,2425.026,226.492,2198.534,2379.149
PRT,2013,5,2766.882,245.978,2520.904,2728.256
PRT,2013,6,2869.982,259.596,2610.386,2839.152
PRT,2013,7,3343.127,315.657,3027.47,3296.794
PRT,2013,8,3515.661,359.794,3155.867,3461.731
PRT,2013,9,3095.8,283.309,2812.491,3055.261
PRT,2013,10,2756.451,233.027,2523.424,2729.699
