0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4,state
60.3,d_20140801,2.3,0.1,0,0,0,0,37.2,16.5,3.9,1.7,0,kentucky
74.4,d_20140901,16.3,4.6,0.3,0,0,0,9.3,3.3,1.2,0.2,0,kentucky
40,d_20141001,0.6,0,0,0,0,0,59.3,30,9.9,5.7,1.9,kentucky
67.8,d_20141101,3.2,1.2,0,0,0,0,29.1,17.7,6.8,3.1,0.9,kentucky
59.1,d_20141201,1.4,0.3,0,0,0,0,39.5,22.8,5.7,2.4,0.4,kentucky
35.9,d_20150101,46.3,24.4,2,0,0,0,17.7,8.2,2,0.1,0,kentucky
37.9,d_20150201,42.5,18.9,1,0.1,0,0,19.6,12.7,3,0.8,0,kentucky
60.7,d_20150301,17.4,1.3,0,0,0,0,21.9,16.9,5.6,2,0.1,kentucky
33.6,d_20150401,0,0,0,0,0,0,66.5,45.7,18.3,8.4,2.2,kentucky
64,d_20150501,2.7,0,0,0,0,0,33.3,13.4,0.4,0,0,kentucky
38.9,d_20150601,0,0,0,0,0,0,61.1,32.9,3.6,0.1,0,kentucky
23,d_20150701,0.1,0,0,0,0,0,77,57.8,21.4,5.9,0,kentucky
14.1,d_20150801,0,0,0,0,0,0,85.9,67.7,32.3,14.1,0.5,kentucky
14,d_20150901,0,0,0,0,0,0,85.9,70.1,36.5,16.4,1.1,kentucky
1.7,d_20151001,0,0,0,0,0,0,98.3,92,69.3,50.2,24.1,kentucky
0.8,d_20151101,0,0,0,0,0,0,99.3,96.8,78.4,57.7,27.4,kentucky
0.3,d_20151201,0,0,0,0,0,0,99.7,98.6,81.1,59.9,28,kentucky
12.8,d_20160101,0.6,0.1,0,0,0,0,86.6,57.9,12.5,0.1,0,kentucky
1.4,d_20160201,0,0,0,0,0,0,98.6,92.2,57.2,24.2,5.4,kentucky
7.5,d_20160301,0,0,0,0,0,0,92.7,69.6,26.5,10.4,1.2,kentucky
61.7,d_20160401,3,0.4,0,0,0,0,35.3,19.1,0.4,0,0,kentucky
39.8,d_20160501,0.2,0,0,0,0,0,60,32.5,2.2,0,0,kentucky
43,d_20160601,0.8,0,0,0,0,0,56.2,33.3,4.2,0.1,0,kentucky
24.5,d_20160701,0,0,0,0,0,0,75.5,52.1,29.1,13,1.2,kentucky
10.2,d_20160801,0,0,0,0,0,0,89.8,68.3,34.8,17.1,2.7,kentucky
43.4,d_20160901,2.5,0.7,0,0,0,0,54.1,32.7,8.8,1.6,0,kentucky
38,d_20161001,2.5,0.5,0,0,0,0,59.5,37.4,11.4,5.1,0.1,kentucky
60.8,d_20161101,13.5,5.1,0.8,0,0,0,25.7,14.8,2.4,0.3,0,kentucky
41.2,d_20161201,1.4,0.5,0,0,0,0,57.3,27,3,0.9,0,kentucky
36.7,d_20170101,0.9,0.1,0,0,0,0,62.3,36,5.6,1.9,0.1,kentucky
73.8,d_20170201,6.4,0.6,0,0,0,0,19.9,9.1,1.1,0,0,kentucky
79.7,d_20170301,1.9,0,0,0,0,0,18.4,7.2,1.4,0.3,0,kentucky
63,d_20170401,34.5,4.9,0,0,0,0,2.5,0.6,0,0,0,kentucky
63.1,d_20170501,27.5,9.8,0.2,0,0,0,9.4,3.1,0,0,0,kentucky
72.8,d_20170601,10.7,2.3,0.1,0,0,0,16.4,6.5,0,0,0,kentucky
65.4,d_20170701,2.3,0.9,0,0,0,0,32.4,18.8,6,1,0,kentucky
38.9,d_20170801,1.1,0.4,0,0,0,0,59.8,44.2,14.8,6.5,0.2,kentucky
34.4,d_20170901,3.5,0,0,0,0,0,62.2,31.5,5,1.1,0,kentucky
15.9,d_20171001,0,0,0,0,0,0,84.1,70.7,18.5,6.6,0,kentucky
15.7,d_20171101,0,0,0,0,0,0,84.2,70.9,21.1,7,0.1,kentucky
22.1,d_20171201,0.2,0,0,0,0,0,77.8,49.2,9.8,0.9,0,kentucky
44.5,d_20180101,2.9,0.2,0,0,0,0,52.6,18.3,0.7,0,0,kentucky
9.2,d_20180201,0,0,0,0,0,0,90.8,68.2,27.6,7.1,0.5,kentucky
12.5,d_20180301,0,0,0,0,0,0,87.5,70.2,15.7,2.6,0.1,kentucky
11.9,d_20180401,0,0,0,0,0,0,88.1,67.7,20.7,2.6,0,kentucky
16.5,d_20180501,0,0,0,0,0,0,83.5,57.1,23,4.6,0,kentucky
8.8,d_20180601,0,0,0,0,0,0,91.1,65.7,28.4,9.3,0.3,kentucky
40.3,d_20180701,0,0,0,0,0,0,59.7,38,9.6,2,0,kentucky
15.1,d_20180801,0,0,0,0,0,0,84.9,64.6,32.8,18.4,5.2,kentucky
0.2,d_20180901,0,0,0,0,0,0,99.8,93.9,75.1,58.1,42,kentucky
0.1,d_20181001,0,0,0,0,0,0,99.9,98.4,84.2,71.3,56,kentucky
4.3,d_20181101,0,0,0,0,0,0,95.6,85.9,62.3,53.4,36.3,kentucky
2,d_20181201,0,0,0,0,0,0,98,92.4,67.1,56.4,38.4,kentucky
2.2,d_20190101,0,0,0,0,0,0,97.8,89.6,69.1,59.5,40.1,kentucky
0,d_20190201,0,0,0,0,0,0,100,100,99.3,91.3,73.2,kentucky
0,d_20190301,0,0,0,0,0,0,100,99.8,90.5,70.1,53.6,kentucky
0,d_20190401,0,0,0,0,0,0,100,100,97.9,91.5,59.7,kentucky
0,d_20190501,0,0,0,0,0,0,99.9,99.9,95.6,80.6,55.5,kentucky
0,d_20190601,0,0,0,0,0,0,100,99.8,90.2,79.6,43.8,kentucky
0.1,d_20190701,0,0,0,0,0,0,99.8,99,92.3,81.6,50.3,kentucky
0,d_20190801,0,0,0,0,0,0,100,98.8,87.6,63.1,35,kentucky
6.8,d_20190901,0,0,0,0,0,0,93.3,76.1,40.3,20.4,0.4,kentucky
0.8,d_20191001,0,0,0,0,0,0,99.3,95.6,76.3,55.5,17.8,kentucky
17.1,d_20191101,0.5,0,0,0,0,0,82.3,64.6,19.6,2.2,0,kentucky
4.2,d_20191201,0,0,0,0,0,0,95.8,86.8,57.2,28,2.5,kentucky
4.9,d_20200101,0,0,0,0,0,0,95.2,84.8,50.3,16.9,1.5,kentucky
0,d_20200201,0,0,0,0,0,0,100,98.7,73.4,55.3,26.3,kentucky
5.8,d_20200301,0,0,0,0,0,0,94.2,86.4,52.2,33,11.9,kentucky
5.5,d_20200401,0,0,0,0,0,0,94.5,79.8,56.8,36.7,14.7,kentucky
3,d_20200501,0,0,0,0,0,0,97,84.2,63.8,48.3,24.5,kentucky
0,d_20200601,0,0,0,0,0,0,100,99.8,82,69.5,50.7,kentucky
0.2,d_20200701,0,0,0,0,0,0,99.8,96.6,77.3,47,31.8,kentucky
0,d_20200801,0,0,0,0,0,0,99.9,97.6,83,61.5,38.9,kentucky
0,d_20200901,0,0,0,0,0,0,100,98.1,65.8,51.2,28.1,kentucky
0,d_20201001,0,0,0,0,0,0,100,100,92.5,70.7,41.7,kentucky
1.3,d_20201101,0,0,0,0,0,0,98.7,91.8,49.5,24.1,6.1,kentucky
16.5,d_20201201,0,0,0,0,0,0,83.6,55,15.8,6.9,1.2,kentucky
20.8,d_20210101,0,0,0,0,0,0,79.2,38.4,4.2,1.3,0,kentucky
22.2,d_20210201,0,0,0,0,0,0,77.8,41.7,5,0,0,kentucky
50.1,d_20210301,0.1,0,0,0,0,0,49.9,14.8,0,0,0,kentucky
33.7,d_20210401,0.1,0,0,0,0,0,66.2,29.1,2.4,0,0,kentucky
70.2,d_20210501,0.8,0,0,0,0,0,29,6.6,0,0,0,kentucky
72.6,d_20210601,1.1,0,0,0,0,0,26.4,2.1,0,0,0,kentucky
59.9,d_20210701,5.8,1.4,0,0,0,0,34.5,10.6,0.5,0,0,kentucky
24.9,d_20210801,2,0.6,0,0,0,0,73.2,52,12.9,3.2,0,kentucky
18.5,d_20210901,1,0,0,0,0,0,80.5,64.4,37.7,9.8,0.4,kentucky
13,d_20211001,0.6,0,0,0,0,0,86.5,73.1,50.4,30.4,3.7,kentucky
26.5,d_20211101,2.2,0.8,0,0,0,0,71.3,55.8,20.7,4.2,0.1,kentucky
40.5,d_20211201,6.3,1.9,0,0,0,0,53.2,36.7,6.6,0,0,kentucky
27.2,d_20220101,1.2,0.1,0,0,0,0,71.4,54.8,20.2,4.6,0.1,kentucky
7.7,d_20220201,0,0,0,0,0,0,92.3,82.2,58.6,43.5,16,kentucky
11.9,d_20220301,0,0,0,0,0,0,88,67.5,31.8,14.1,0.3,kentucky
21.3,d_20220401,0,0,0,0,0,0,78.7,51.3,15.2,3.4,0,kentucky
0,d_18950101,0,0,0,0,0,100,0,0,0,0,0,louisiana
0,d_18950201,0,0,0,0,0,100,0,0,0,0,0,louisiana
0,d_18950301,0,0,0,0,0,100,0,0,0,0,0,louisiana
0,d_18950401,0,0,0,0,0,100,0,0,0,0,0,louisiana
0,d_18950501,0,0,0,0,0,100,0,0,0,0,0,louisiana
0,d_18950601,0,0,0,0,0,100,0,0,0,0,0,louisiana
0,d_18950701,0,0,0,0,0,100,0,0,0,0,0,louisiana
0,d_18950801,0,0,0,0,0,100,0,0,0,0,0,louisiana
74.4,d_18950901,25.5,0.8,0,0,0,0,0.1,0,0,0,0,louisiana
87,d_18951001,13,0.3,0,0,0,0,0,0,0,0,0,louisiana
93.4,d_18951101,6.1,0.2,0,0,0,0,0.6,0,0,0,0,louisiana
87,d_18951201,13.1,0.2,0,0,0,0,0,0,0,0,0,louisiana
80.1,d_18960101,19.8,4.1,0,0,0,0,0,0,0,0,0,louisiana
56.2,d_18960201,23.9,15.9,1.1,0,0,0,19.9,3.1,0,0,0,louisiana
70.3,d_18960301,28.6,18.9,0.8,0,0,0,1.1,0,0,0,0,louisiana
60.9,d_18960401,39,22.4,10,0.7,0,0,0,0,0,0,0,louisiana
35.3,d_18960501,64.7,45.4,21.8,11.3,0.7,0,0,0,0,0,0,louisiana
44.6,d_18960601,55.3,38.5,5.7,0,0,0,0,0,0,0,0,louisiana
33.5,d_18960701,66.5,52.5,19.9,3.2,0,0,0,0,0,0,0,louisiana
14.8,d_18960801,85.2,58.7,25.8,8.4,0,0,0,0,0,0,0,louisiana
3.9,d_18960901,96,71.1,27.9,14.1,0.2,0,0,0,0,0,0,louisiana
38.6,d_18961001,61.5,35.1,9.2,0.8,0,0,0,0,0,0,0,louisiana
20.5,d_18961101,79.5,51.3,10.3,3.9,0.4,0,0,0,0,0,0,louisiana
0,d_18961201,99.9,91.2,49.4,20.9,7.6,0,0,0,0,0,0,louisiana
0.1,d_18970101,99.8,90.7,22.1,9.8,3.4,0,0,0,0,0,0,louisiana
18,d_18970201,82.1,62.4,10.1,3.4,0.6,0,0,0,0,0,0,louisiana
22.6,d_18970301,77.4,39.1,2.1,0.2,0,0,0,0,0,0,0,louisiana
66.3,d_18970401,33.6,11.6,0.3,0,0,0,0.2,0,0,0,0,louisiana
63.9,d_18970501,36.1,16.8,1.5,0,0,0,0.1,0,0,0,0,louisiana
58.4,d_18970601,41.5,13.4,0.4,0,0,0,0.1,0,0,0,0,louisiana
31.4,d_18970701,68.7,54.6,3.6,0.2,0,0,0,0,0,0,0,louisiana
30.9,d_18970801,69.2,52.9,14.9,0.8,0,0,0,0,0,0,0,louisiana
35.2,d_18970901,64.8,42.9,2.4,0,0,0,0,0,0,0,0,louisiana
31.8,d_18971001,68.1,51.4,7.9,0.1,0,0,0,0,0,0,0,louisiana
28.1,d_18971101,72,58.4,10.9,0.5,0,0,0,0,0,0,0,louisiana
37.4,d_18971201,62.7,33,1.9,0.1,0,0,0,0,0,0,0,louisiana
74.5,d_18980101,25.6,16.7,6.3,0.6,0,0,0,0,0,0,0,louisiana
80.9,d_18980201,11,1.7,0.1,0,0,0,8.1,0,0,0,0,louisiana
81.5,d_18980301,10.7,3.9,0.3,0.1,0,0,7.8,0.7,0,0,0,louisiana
81.9,d_18980401,9,1.8,0.2,0,0,0,9.1,0,0,0,0,louisiana
53.9,d_18980501,46,21.3,1.8,0.6,0.1,0,0,0,0,0,0,louisiana
84.5,d_18980601,8.1,3,0.4,0.1,0,0,7.4,0,0,0,0,louisiana
82.8,d_18980701,8.5,1.9,0.1,0,0,0,8.7,0,0,0,0,louisiana
61.2,d_18980801,0.2,0,0,0,0,0,38.6,5.1,0,0,0,louisiana
25,d_18980901,0,0,0,0,0,0,75,38.2,0.9,0,0,louisiana
38.4,d_18981001,0,0,0,0,0,0,61.5,28.6,0.1,0,0,louisiana
10.4,d_18981101,0,0,0,0,0,0,89.5,55.6,3.2,0,0,louisiana
29.9,d_18981201,0,0,0,0,0,0,70.2,45.1,9,0.2,0,louisiana
4.3,d_18990101,0,0,0,0,0,0,95.7,81.6,38.4,11.1,0,louisiana
2.8,d_18990201,0,0,0,0,0,0,97.2,84.4,66.7,40.7,10.8,louisiana
19.6,d_18990301,0.4,0,0,0,0,0,80,70.6,16.8,4.7,0,louisiana
35.2,d_18990401,2.3,0,0,0,0,0,62.5,46.5,7.7,0,0,louisiana
70.7,d_18990501,10.8,0,0,0,0,0,18.4,0,0,0,0,louisiana
55.8,d_18990601,44.3,10.1,0,0,0,0,0,0,0,0,0,louisiana
14.4,d_18990701,85.7,59.3,1.3,0,0,0,0,0,0,0,0,louisiana
0.6,d_18990801,99.3,90.2,54.1,6.8,0,0,0,0,0,0,0,louisiana
1,d_18990901,98.9,86.7,52.8,12.6,0,0,0,0,0,0,0,louisiana
0,d_18991001,100,100,95.7,64.2,25.4,0,0,0,0,0,0,louisiana
0,d_18991101,100,100,97.2,74.2,29.2,0,0,0,0,0,0,louisiana
0.1,d_18991201,99.8,95.4,75,53.1,11.6,0,0,0,0,0,0,louisiana
0.4,d_19000101,99.7,93.8,67.4,44.2,4.7,0,0,0,0,0,0,louisiana
45.7,d_19000201,54.3,37.2,11.4,1.6,0,0,0,0,0,0,0,louisiana
42,d_19000301,58,36.7,4.7,0.1,0,0,0,0,0,0,0,louisiana
39.8,d_19000401,14.8,9,1.1,0,0,0,45.4,15.6,0,0,0,louisiana
43.1,d_19000501,13.6,7.7,0,0,0,0,43.3,3.2,0,0,0,louisiana
16.9,d_19000601,5.6,0.2,0,0,0,0,77.5,70.3,30.5,2.3,0,louisiana
13.3,d_19000701,2.1,0,0,0,0,0,84.6,79,61.2,20.5,1.1,louisiana
12.8,d_19000801,0.2,0,0,0,0,0,87,82.2,71.4,47.9,9.2,louisiana
12.9,d_19000901,0,0,0,0,0,0,87.2,82.1,42.5,14.6,1.6,louisiana
12.1,d_19001001,0,0,0,0,0,0,88,84.2,57.3,20.8,2.5,louisiana
18.8,d_19001101,0,0,0,0,0,0,81.2,64.8,12.7,1.2,0,louisiana
17.7,d_19001201,3.9,0,0,0,0,0,78.3,63.2,20.1,4.3,0.3,louisiana
57.3,d_19010101,12.8,3.4,0,0,0,0,29.9,9.4,0.2,0,0,louisiana
57.2,d_19010201,7.7,0,0,0,0,0,35,10.7,0.1,0,0,louisiana
62.2,d_19010301,37.4,19.4,0,0,0,0,0.4,0.1,0,0,0,louisiana
40.8,d_19010401,59.2,32.9,5.5,0.1,0,0,0,0,0,0,0,louisiana
5.3,d_19010501,94.7,66.1,2.9,0,0,0,0,0,0,0,0,louisiana
3.9,d_19010601,96.1,70.9,17.8,2.9,0,0,0,0,0,0,0,louisiana
26.9,d_19010701,73,61.3,9.1,0.5,0,0,0,0,0,0,0,louisiana
33.7,d_19010801,66.2,55.8,5.3,0,0,0,0,0,0,0,0,louisiana
30.5,d_19010901,69.5,36.8,6.7,0.7,0,0,0,0,0,0,0,louisiana
37.3,d_19011001,62.7,37.3,6.7,1,0,0,0,0,0,0,0,louisiana
12,d_19011101,88,54.4,29.6,10.6,1,0,0,0,0,0,0,louisiana
36,d_19011201,64.1,44.6,14.5,5,0.3,0,0,0,0,0,0,louisiana
3,d_19020101,97.1,81.8,41.2,19.5,9.8,0,0,0,0,0,0,louisiana
6.2,d_19020201,93.8,73.8,23.3,10.9,2.7,0,0,0,0,0,0,louisiana
39.5,d_19020301,59.8,37.2,18.6,10.9,3,0,0.6,0,0,0,0,louisiana
15.4,d_19020401,84.6,67.1,33,19.2,4.3,0,0,0,0,0,0,louisiana
17.8,d_19020501,82.1,72.1,30.8,14.1,0,0,0,0,0,0,0,louisiana
6.9,d_19020601,93,85.6,69.9,40.9,16.6,0,0,0,0,0,0,louisiana
14.4,d_19020701,82.9,75.8,63.8,42.3,12.6,0,2.8,1.6,0.1,0,0,louisiana
13.8,d_19020801,83.7,76.1,57.7,34.3,8.9,0,2.4,1.3,0,0,0,louisiana
19.4,d_19020901,73.6,69.4,59.9,34.8,6.3,0,7.1,4.2,1.8,0.9,0,louisiana
20.9,d_19021001,68.9,62.9,28.2,9.6,0.4,0,10.3,7.1,2.2,0.8,0,louisiana
21.3,d_19021101,61.5,48.1,15.5,6.7,0,0,17.1,10.9,4.9,2.4,0.7,louisiana
23.5,d_19021201,66.1,45.5,8.7,3.1,0,0,10.4,7.7,3.4,1.9,0.3,louisiana
34.1,d_19030101,55.3,25.5,5.3,0.1,0,0,10.4,7.7,3.5,2.1,0.9,louisiana
59.4,d_19030201,11.1,2.2,0,0,0,0,29.4,14.5,8.3,5.1,2.2,louisiana
14.3,d_19030301,0,0,0,0,0,0,85.8,75.5,26.4,10.2,1.7,louisiana
39.6,d_19030401,0,0,0,0,0,0,60.4,39.4,3,0,0,louisiana
46.9,d_19030501,0,0,0,0,0,0,53.1,23.9,0,0,0,louisiana
70.4,d_19030601,0.1,0,0,0,0,0,29.5,3.3,0,0,0,louisiana
56.6,d_19030701,0,0,0,0,0,0,43.3,20,0,0,0,louisiana
63.9,d_19030801,0,0,0,0,0,0,36.1,8.3,0,0,0,louisiana
72.7,d_19030901,3.6,0,0,0,0,0,23.7,4.2,0,0,0,louisiana
77.2,d_19031001,14.3,6.2,0,0,0,0,8.5,0.1,0,0,0,louisiana
8.6,d_19031101,91.4,74.4,40.9,13.3,0,0,0,0,0,0,0,louisiana
0,d_19031201,100,100,97.4,89.2,37,0,0,0,0,0,0,louisiana
0,d_19040101,100,100,98.7,84.1,23,0,0,0,0,0,0,louisiana
0,d_19040201,100,100,96.8,84,25,0,0,0,0,0,0,louisiana
0,d_19040301,100,100,96.4,82.1,19,0,0,0,0,0,0,louisiana
0,d_19040401,100,100,100,99.5,72.4,0,0,0,0,0,0,louisiana
0,d_19040501,99.9,99.9,99.9,99.9,85.6,0,0,0,0,0,0,louisiana
0,d_19040601,99.9,99.9,98.5,90.2,60.6,0,0,0,0,0,0,louisiana
0,d_19040701,100,100,80.9,43.5,7.3,0,0,0,0,0,0,louisiana
5.3,d_19040801,94.6,76,31.5,4.2,0,0,0,0,0,0,0,louisiana
9.1,d_19040901,91,73.5,21.4,2.8,0.1,0,0,0,0,0,0,louisiana
5.4,d_19041001,94.6,74.5,32.3,9.1,0,0,0,0,0,0,0,louisiana
2.3,d_19041101,97.8,62.7,34.3,14.9,0,0,0,0,0,0,0,louisiana
28.8,d_19041201,71.2,60.6,39.4,22.7,8.3,0,0,0,0,0,0,louisiana
34.9,d_19050101,65,54.1,23.4,9.2,2.5,0,0,0,0,0,0,louisiana
74.4,d_19050201,25.3,15.6,4.1,0.1,0,0,0.2,0,0,0,0,louisiana
74.2,d_19050301,12.5,4.8,0,0,0,0,13.2,0,0,0,0,louisiana
39.9,d_19050401,5.7,0,0,0,0,0,54.5,29,1.2,0,0,louisiana
45.4,d_19050501,0.4,0,0,0,0,0,54.2,27.9,0,0,0,louisiana
24.6,d_19050601,0,0,0,0,0,0,75.5,59,6.5,1.2,0,louisiana
14,d_19050701,0,0,0,0,0,0,86,77.6,59.6,36.8,11.6,louisiana
5.7,d_19050801,0,0,0,0,0,0,94.3,83.9,69.3,55.4,25.4,louisiana
1.3,d_19050901,0,0,0,0,0,0,98.7,93.8,77.6,60.9,32.6,louisiana
1.3,d_19051001,0,0,0,0,0,0,98.7,96.9,81.6,57.4,25.6,louisiana
2.1,d_19051101,0,0,0,0,0,0,97.9,95,60.3,40,10.5,louisiana
3.9,d_19051201,0,0,0,0,0,0,96.1,92.6,54.2,29.3,9.6,louisiana
28.8,d_19060101,2.7,1,0,0,0,0,68.7,49.7,14.6,4.6,1.4,louisiana
43.4,d_19060201,3.3,1.7,0,0,0,0,53.3,33.1,4.7,0.8,0,louisiana
46.5,d_19060301,6.4,3.7,1.3,0,0,0,47,29.3,8.3,4.3,0.7,louisiana
44.4,d_19060401,37.3,16.1,0,0,0,0,18.3,7.3,0.1,0,0,louisiana
39.1,d_19060501,54.6,29.1,2.2,0,0,0,6.4,0.2,0,0,0,louisiana
26.4,d_19060601,73.6,45.8,7.1,0,0,0,0,0,0,0,0,louisiana
50.3,d_19060701,49.1,22.5,0.5,0,0,0,0.7,0,0,0,0,louisiana
27.3,d_19060801,72.4,50,16.7,7,0.2,0,0.3,0,0,0,0,louisiana
