"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre"
"5978","12/19/2002","25th Hour",4500000,13084595,25344490,"19.0","2002.0","Action"
"5979","12/19/2002","25th Hour",4500000,13084595,25344490,"Walt Disney","R","Drama"
"5980","9/13/1985","After Hours",4500000,10609321,10609321,"13.0","1985.0","Action"
"5981","9/13/1985","After Hours",4500000,10609321,10609321,"Warner Bros.",NA,"Comedy"
"5982","1/1/1956","Moby Dick",4500000,10400000,10400000,"1.0","1956.0","Action"
"5983","1/1/1956","Moby Dick",4500000,10400000,10400000,NA,"Not Rated","Adventure"
"5984","3/25/2016","The Lobster",4500000,9196278,18050296,"25.0","2016.0","Action"
"5985","10/4/1996","Bound",4500000,3802260,7011317,"4.0","1996.0","Action"
"5986","10/6/2000","Requiem for a Dream",4500000,3635482,7389233,"6.0","2000.0","Action"
"5987","10/6/2000","Requiem for a Dream",4500000,3635482,7389233,"Artisan","Open","Drama"
"5988","3/9/1962","State Fair",4500000,3500000,3500000,"9.0","1962.0","Action"
"5989","10/24/2008","Låt den rätte komma in",4500000,2122085,12247682,"24.0","2008.0","Action"
"5990","10/24/2008","Låt den rätte komma in",4500000,2122085,12247682,"Magnolia Pictures","R","Horror"
"5991","2/12/1999","Tango",4500000,1687311,5428387,"12.0","1999.0","Action"
"5992","2/12/1999","Tango",4500000,1687311,5428387,"Sony Pictures Classics","PG-13","Drama"
"5993","4/23/1986","Salvador",4500000,1500000,1500000,"23.0","1986.0","Action"
"5994","4/23/1986","Salvador",4500000,1500000,1500000,"Hemdale",NA,"Drama"
"5995","10/26/2001","Donnie Darko",4500000,1480006,7510877,"26.0","2001.0","Action"
"5996","10/26/2001","Donnie Darko",4500000,1480006,7510877,"Newmarket Films","R","Drama"
"5997","9/2/2011","Salvando al Soldado Perez",4500000,1400726,9330465,"Lionsgate","PG-13","Action"
"5998","9/2/2011","Salvando al Soldado Perez",4500000,1400726,9330465,"2.0","2011.0","Action"
"5999","3/27/1998","Karakter",4500000,713413,713413,"27.0","1998.0","Action"
"6000","3/27/1998","Karakter",4500000,713413,713413,"Sony Pictures Classics","R","Drama"
"6001","8/19/2011","Nannerl la soeur de Mozart",4500000,707885,2404639,"19.0","2011.0","Action"
"6002","8/19/2011","Nannerl la soeur de Mozart",4500000,707885,2404639,"Music Box Films","Not Rated","Drama"
"6003","3/14/2003","Spun",4500000,410241,1022649,"14.0","2003.0","Action"
"6004","7/23/2010","Life During Wartime",4500000,281447,281447,"23.0","2010.0","Action"
"6005","5/4/2006","Chinjeolhan geumjassi",4500000,211667,23471871,"4.0","2006.0","Action"
"6006","10/7/2011","Blackthorn",4500000,200558,1217307,"7.0","2011.0","Action"
"6007","10/7/2011","Blackthorn",4500000,200558,1217307,"Magnolia Pictures","R","Adventure"
"6008","5/8/2015","Maggie",4500000,187112,664346,"8.0","2015.0","Action"
"6009","5/8/2015","Maggie",4500000,187112,664346,"Roadside Attractions","PG-13","Drama"
"6010","4/18/2003","Lilja 4-ever",4500000,181655,4556982,"18.0","2003.0","Action"
"6011","4/18/2003","Lilja 4-ever",4500000,181655,4556982,"Newmarket Films","R","Drama"
"6012","4/9/2010","After.Life",4500000,108596,2481925,"9.0","2010.0","Action"
"6013","4/9/2010","After.Life",4500000,108596,2481925,NA,"R","Horror"
"6014","2/22/2002","Mean Machine",4500000,92723,92723,"22.0","2002.0","Action"
"6015","8/31/2007","Fong juk",4500000,51957,51957,"Magnolia Pictures","Not Rated","Action"
"6016","8/31/2007","Fong juk",4500000,51957,51957,"31.0","2007.0","Action"
"6017","7/23/2010","Spoken Word",4500000,32961,32961,"23.0","2010.0","Action"
"6018","7/23/2010","Spoken Word",4500000,32961,32961,"Variance Films","Not Rated","Drama"
"6019","3/1/2013","The Sweeney",4500000,26345,8000366,"Entertainment One","R","Action"
"6020","3/1/2013","The Sweeney",4500000,26345,8000366,"1.0","2013.0","Action"
"6021","9/4/2014","Falcon Rising",4500000,11774,11774,"4.0","2014.0","Action"
"6022","9/4/2014","Falcon Rising",4500000,11774,11774,"Freestyle Releasing","R","Adventure"
"6023","12/1/2017","Daisy Winters",4500000,0,0,"Hannover House","PG-13","Drama"
"6024","11/19/1975","One Flew Over the Cuckoo's Nest",4400000,108981275,108997629,"MGM","R","Drama"
"6025","6/25/1976","Silent Movie",4400000,36145695,36145695,"25.0","1976.0","Action"
"6026","6/25/1976","Silent Movie",4400000,36145695,36145695,"20th Century Fox",NA,"Comedy"
"6027","12/31/2016","Airlift (2016)",4400000,0,9969237,"31.0","2016.0","Action"
"6028","6/6/2014","Anna",4357373,0,1200000,"6.0","2014.0","Action"
"6029","6/6/2003","Whale Rider",4300000,20779666,39374600,"6.0","2003.0","Action"
"6030","6/6/2003","Whale Rider",4300000,20779666,39374600,"Newmarket Films","PG-13","Drama"
"6031","6/13/2001","Sexy Beast",4300000,6946056,10158355,"13.0","2001.0","Action"
"6032","6/13/2001","Sexy Beast",4300000,6946056,10158355,"Fox Searchlight","R","Drama"
"6033","12/4/2009","Paa",4300000,199228,9791282,"4.0","2009.0","Action"
"6034","7/11/2012","Snabba Cash",4300000,188870,10212403,"11.0","2012.0","Action"
"6035","10/19/1990","Night of the Living Dead",4200000,5835247,5835247,"1.0","1968.0","Action"
"6036","10/19/1990","Night of the Living Dead",4200000,5835247,5835247,"19.0","1990.0","Action"
"6037","10/19/1990","Night of the Living Dead",4200000,5835247,5835247,"Walter Reade Organi…","Not Rated","Horror"
"6038","10/19/1990","Night of the Living Dead",4200000,5835247,5835247,"Sony Pictures","R","Horror"
"6039","2/17/2006","Nochnoy dozor",4200000,1502188,33913542,"Fox Searchlight","Not Rated","Action"
"6040","2/17/2006","Nochnoy dozor",4200000,1502188,33913542,"17.0","2006.0","Action"
"6041","8/13/2010","Animal Kingdom",4200000,1044039,8078683,"13.0","2010.0","Action"
"6042","8/13/2010","Animal Kingdom",4200000,1044039,8078683,"Sony Pictures Classics","R","Drama"
"6043","5/28/2010","George A. Romero's Survival of the Dead",4200000,101740,101740,"28.0","2010.0","Action"
"6044","10/21/2011","Cargo",4200000,0,313230,"21.0","2011.0","Action"
"6045","10/21/2011","Cargo",4200000,0,313230,"Persona Films","R","Drama"
"6046","3/6/1998","Love and Death on Long Island",4030000,2542264,2542264,"6.0","1998.0","Action"
"6047","3/6/1998","Love and Death on Long Island",4030000,2542264,2542264,"Lionsgate","PG-13","Drama"
"6048","3/19/1982","Porky's",4e+06,109492484,109492484,"20th Century Fox","R","Comedy"
"6049","2/5/1953","Peter Pan",4e+06,87400000,87400000,"RKO Radio Pictures","PG","Adventure"
"6050","2/5/1953","Peter Pan",4e+06,87400000,87400000,"Universal","PG","Adventure"
"6051","11/25/1992","The Crying Game",4e+06,62546695,62546695,"25.0","1992.0","Action"
"6052","11/25/1992","The Crying Game",4e+06,62546695,62546695,"Miramax","R","Drama"
"6053","9/12/2003","Lost in Translation",4e+06,44585453,117085297,"Focus Features","R","Drama"
"6054","4/20/1977","Annie Hall",4e+06,38251425,38251425,"20.0","1977.0","Action"
"6055","4/20/1977","Annie Hall",4e+06,38251425,38251425,"United Artists",NA,"Comedy"
"6056","1/23/2015","The Boy Next Door",4e+06,36006065,53401938,"23.0","2015.0","Action"
"6057","1/10/1952","The Greatest Show on Earth",4e+06,3.6e+07,3.6e+07,"10.0","1952.0","Action"
"6058","10/27/1995","Leaving Las Vegas",4e+06,31983777,49800000,"27.0","1995.0","Action"
"6059","10/27/1995","Leaving Las Vegas",4e+06,31983777,49800000,"MGM","R","Drama"
"6060","12/26/2001","Monster's Ball",4e+06,31273922,43766463,"26.0","2001.0","Action"
"6061","12/26/2001","Monster's Ball",4e+06,31273922,43766463,"Lionsgate","R","Drama"
"6062","7/11/2014","Boyhood",4e+06,25379975,57273049,"11.0","2014.0","Action"
"6063","7/11/2014","Boyhood",4e+06,25379975,57273049,"IFC Films","R","Drama"
"6064","12/15/1960","Exodus",4e+06,21750000,21750000,"15.0","1960.0","Action"
"6065","7/9/2010","The Kids Are All Right",4e+06,20811365,36275469,"9.0","2010.0","Action"
"6066","7/9/2010","The Kids Are All Right",4e+06,20811365,36275469,"Focus Features","R","Comedy"
"6067","8/17/1979","Life of Brian",4e+06,20008693,20008693,"17.0","1979.0","Action"
"6068","8/17/1979","Life of Brian",4e+06,20008693,20008693,"Warner Bros.","R","Comedy"
"6069","4/18/2014","A Haunted House 2",4e+06,17329487,21206861,"18.0","2014.0","Action"
"6070","4/18/2014","A Haunted House 2",4e+06,17329487,21206861,"Open Road","R","Comedy"
"6071","3/1/2013","The Last Exorcism Part II",4e+06,15179303,25448707,"1.0","2013.0","Action"
"6072","3/1/2013","The Last Exorcism Part II",4e+06,15179303,25448707,"CBS Films","PG-13","Horror"
"6073","12/17/1974","The Front Page",4e+06,1.5e+07,1.5e+07,"17.0","1974.0","Action"
"6074","12/17/1974","The Front Page",4e+06,1.5e+07,1.5e+07,NA,"Not Rated","Comedy"
"6075","12/17/1974","The Front Page",4e+06,1.5e+07,1.5e+07,"Universal",NA,"Comedy"
"6076","1/1/1956","Trapeze",4e+06,14400000,14400000,"1.0","1956.0","Action"
"6077","1/1/1956","Trapeze",4e+06,14400000,14400000,NA,"Not Rated","Drama"
"6078","8/16/1985","The Return of the Living Dead",4e+06,14237880,14237880,"16.0","1985.0","Action"
"6079","8/16/1985","The Return of the Living Dead",4e+06,14237880,14237880,"Orion Pictures","R","Horror"
"6080","11/4/1988","They Live",4e+06,1.3e+07,1.3e+07,"4.0","1988.0","Action"
"6081","8/4/2000","Saving Grace",4e+06,12178602,27786849,"4.0","2000.0","Action"
"6082","8/4/2000","Saving Grace",4e+06,12178602,27786849,"Fine Line","R","Comedy"
"6083","8/8/1963","The Great Escape",4e+06,11744471,11744471,"8.0","1963.0","Action"
"6084","8/8/1963","The Great Escape",4e+06,11744471,11744471,"MGM",NA,"Drama"
"6085","2/6/2004","What the #$'! Do We Know",4e+06,10941801,10941801,"6.0","2004.0","Action"
"6086","5/13/2016","The Darkness",4e+06,10753574,10898293,"13.0","2016.0","Action"
"6087","5/13/2016","The Darkness",4e+06,10753574,10898293,"High Top Releasing","PG-13","Horror"
"6088","7/28/2006","Scoop",4e+06,10525717,40103262,"28.0","2006.0","Action"
"6089","11/14/2001","The Wash",4e+06,10097096,10097096,"14.0","2001.0","Action"
"6090","11/14/2001","The Wash",4e+06,10097096,10097096,"Lionsgate","R","Comedy"
"6091","3/1/2000","3 Strikes",4e+06,9821335,9821335,"1.0","2000.0","Action"
"6092","3/1/2000","3 Strikes",4e+06,9821335,9821335,"MGM","R","Comedy"
"6093","4/11/2008","The Visitor",4e+06,9427026,19174817,"11.0","2008.0","Action"
"6094","4/11/2008","The Visitor",4e+06,9427026,19174817,"Overture Films","PG-13","Comedy"
"6095","11/26/2003","The Cooler",4e+06,8291572,11131455,"26.0","2003.0","Action"
"6096","11/26/2003","The Cooler",4e+06,8291572,11131455,"Lionsgate","R","Drama"
"6097","1/1/1961","The Misfits",4e+06,8200000,8200000,"1.0","1961.0","Action"
"6098","8/4/2006","The Night Listener",4e+06,7836393,10770993,"4.0","2006.0","Action"
"6099","8/4/2006","The Night Listener",4e+06,7836393,10770993,"Miramax","R","Drama"
"6100","2/3/1995","The Jerky Boys",4e+06,7555256,7555256,"3.0","1995.0","Action"
"6101","2/3/1995","The Jerky Boys",4e+06,7555256,7555256,"Walt Disney","R","Comedy"
"6102","12/28/2007","El orfanato",4e+06,7159147,79250193,"28.0","2007.0","Action"
"6103","12/28/2007","El orfanato",4e+06,7159147,79250193,"Picturehouse","R","Horror"
"6104","5/25/2007","Bug",4e+06,7006708,8302995,"25.0","2007.0","Action"
"6105","5/25/2007","Bug",4e+06,7006708,8302995,"Lionsgate","R","Drama"
"6106","10/11/2002","The Rules of Attraction",4e+06,6525762,11799060,"11.0","2002.0","Action"
"6107","12/19/1969","Topaz",4e+06,6e+06,6e+06,"19.0","1969.0","Action"
"6108","11/17/2006","Let's Go to Prison",4e+06,4630045,4630045,"17.0","2006.0","Action"
"6109","11/17/2006","Let's Go to Prison",4e+06,4630045,4630045,"Universal","R","Comedy"
"6110","12/25/1995","Four Rooms",4e+06,4301000,4301000,"25.0","1995.0","Action"
"6111","12/25/1995","Four Rooms",4e+06,4301000,4301000,"Miramax","R","Comedy"
"6112","9/20/2002","Secretary",4e+06,4046737,9413956,"20.0","2002.0","Action"
"6113","9/20/2002","Secretary",4e+06,4046737,9413956,"Lionsgate","R","Drama"
"6114","4/25/2003","The Real Cancun",4e+06,3816594,3816594,"25.0","2003.0","Action"
"6115","12/1/1988","Talk Radio",4e+06,3468572,3468572,"1.0","1988.0","Action"
"6116","12/1/1988","Talk Radio",4e+06,3468572,3468572,"Universal",NA,"Drama"
"6117","1/31/1997","Waiting for Guffman",4e+06,2922988,2922988,"31.0","1997.0","Action"
"6118","1/31/1997","Waiting for Guffman",4e+06,2922988,2922988,"Sony Pictures Classics","R","Comedy"
"6119","9/10/1999","Love Stinks",4e+06,2793776,2793776,"10.0","1999.0","Action"
"6120","9/10/1999","Love Stinks",4e+06,2793776,2793776,"Independent Artists","R","Comedy"
"6121","8/24/2012","Samsara",4e+06,2672413,5966671,"24.0","2012.0","Action"
"6122","6/22/2007","You Kill Me",4e+06,2426851,3858964,"22.0","2007.0","Action"
"6123","6/17/2011","The Art of Getting By",4e+06,1430241,1989035,"17.0","2011.0","Action"
"6124","9/16/2005","Thumbsucker",4e+06,1328679,1919197,"16.0","2005.0","Action"
"6125","9/16/2005","Thumbsucker",4e+06,1328679,1919197,"Sony Pictures Classics","R","Comedy"
"6126","9/23/2011","Red State",4e+06,1065429,1983596,"23.0","2011.0","Action"
"6127","9/23/2011","Red State",4e+06,1065429,1983596,"Smodshow Productions","R","Horror"
"6128","9/30/2005","MirrorMask",4e+06,864959,973613,"30.0","2005.0","Action"
"6129","9/30/2005","MirrorMask",4e+06,864959,973613,"Samuel Goldwyn Films","PG","Drama"
"6130","3/31/1987","The Barbarians",4e+06,8e+05,8e+05,"31.0","1987.0","Action"
"6131","10/17/2012","Holy Motors",4e+06,641054,4230426,"17.0","2012.0","Action"
"6132","10/17/2012","Holy Motors",4e+06,641054,4230426,"Indomina Releasing","Not Rated","Drama"
"6133","6/13/2014","The Signal",4e+06,600896,2665322,"13.0","2014.0","Action"
"6134","6/13/2014","The Signal",4e+06,600896,2665322,"22.0","2008.0","Action"
"6135","6/13/2014","The Signal",4e+06,600896,2665322,"Magnolia Pictures","R","Horror"
"6136","2/28/2003","Poolhall Junkies",4e+06,563711,563711,"28.0","2003.0","Action"
"6137","2/28/2003","Poolhall Junkies",4e+06,563711,563711,"Gold Circle Films","R","Drama"
"6138","5/28/1999","The Loss of Sexual Innocence",4e+06,399793,399793,"28.0","1999.0","Action"
"6139","3/7/2014","The Face of Love",4e+06,385069,1158877,"7.0","2014.0","Action"
"6140","3/7/2014","The Face of Love",4e+06,385069,1158877,"IFC Films","PG-13","Drama"
"6141","4/11/2014","Joe",4e+06,373375,373375,"11.0","2014.0","Action"
"6142","4/11/2014","Joe",4e+06,373375,373375,"Roadside Attractions","R","Drama"
"6143","3/4/1988","Prison",4e+06,354704,354704,"4.0","1988.0","Action"
"6144","3/4/1988","Prison",4e+06,354704,354704,"Empire Pictures",NA,"Horror"
"6145","5/1/1998","Shooting Fish",4e+06,302204,302204,"1.0","1998.0","Action"
"6146","5/8/2009","Adoration",4e+06,294244,384244,"8.0","2009.0","Action"
"6147","5/8/2009","Adoration",4e+06,294244,384244,"Sony Pictures Classics","R","Drama"
"6148","8/4/2000","Psycho Beach Party",4e+06,267972,267972,"4.0","2000.0","Action"
"6149","8/4/2000","Psycho Beach Party",4e+06,267972,267972,NA,"Not Rated","Comedy"
"6150","1/28/2000","The Big Tease",4e+06,185577,185577,"28.0","2000.0","Action"
"6151","1/28/2000","The Big Tease",4e+06,185577,185577,"Warner Bros.","R","Comedy"
"6152","8/25/2017","Polina danser sa vie",4e+06,165203,949224,"25.0","2017.0","Action"
"6153","8/25/2017","Polina danser sa vie",4e+06,165203,949224,"Oscilloscope Pictures","Not Rated","Drama"
"6154","4/10/2015","Desert Dancer",4e+06,155271,338109,"10.0","2015.0","Action"
"6155","4/10/2015","Desert Dancer",4e+06,155271,338109,"Relativity","PG-13","Drama"
"6156","1/30/2015","Guten Tag, Ramon",4e+06,154356,4854356,"30.0","2015.0","Action"
"6157","1/30/2015","Guten Tag, Ramon",4e+06,154356,4854356,"20th Century Fox","PG-13","Drama"
"6158","7/25/2003","Mondays in the Sun",4e+06,146402,146402,"25.0","2003.0","Action"
"6159","6/19/2015","Manglehorn",4e+06,132270,797439,"19.0","2015.0","Action"
"6160","6/19/2015","Manglehorn",4e+06,132270,797439,"IFC Films","PG-13","Drama"
"6161","4/2/2010","Tau ming chong",4e+06,129078,38899792,NA,"R","Action"
"6162","4/2/2010","Tau ming chong",4e+06,129078,38899792,NA,"R","Action"
"6163","4/1/2011","Trust",4e+06,120016,120016,"1.0","2011.0","Action"
"6164","4/1/2011","Trust",4e+06,120016,120016,"Alchemy","R","Drama"
"6165","12/22/2000","An Everlasting Piece",4e+06,75078,75078,"22.0","2000.0","Action"
"6166","12/22/2000","An Everlasting Piece",4e+06,75078,75078,"Dreamworks SKG","R","Comedy"
"6167","3/26/1999","Among Giants",4e+06,64359,64359,"26.0","1999.0","Action"
"6168","7/16/1999","The Velocity of Gary",4e+06,34145,34145,"16.0","1999.0","Action"
"6169","4/22/2011","Stake Land",4e+06,33245,679482,"22.0","2011.0","Action"
"6170","4/22/2011","Stake Land",4e+06,33245,679482,"IFC Films","R","Horror"
"6171","2/27/2015","Praia do Futuro",4e+06,20620,760678,"27.0","2015.0","Action"
"6172","2/27/2015","Praia do Futuro",4e+06,20620,760678,"Strand","Not Rated","Drama"
"6173","12/27/2002","Sonny",4e+06,17639,17639,"27.0","2002.0","Action"
"6174","12/27/2002","Sonny",4e+06,17639,17639,NA,"R","Drama"
"6175","6/20/1997","The Last Time I Committed Suicide",4e+06,12836,12836,"20.0","1997.0","Action"
"6176","11/18/2011","Another Happy Day",4e+06,9120,978527,"18.0","2011.0","Action"
"6177","11/18/2011","Another Happy Day",4e+06,9120,978527,"Phase 4 Films","R","Drama"
"6178","2/22/2013","Inescapable",4e+06,4327,4327,"22.0","2013.0","Action"
"6179","12/31/2017","Perfectos Desconocidos",4e+06,0,26238328,"31.0","2017.0","Action"
"6180","12/31/2013","Geograf globus propil",4e+06,0,4454853,"31.0","2013.0","Action"
"6181","3/20/2012","A Lonely Place to Die",4e+06,0,442550,"20.0","2012.0","Action"
"6182","12/31/2003","Nothing",4e+06,0,63180,"31.0","2003.0","Action"
"6183","6/1/2012","The Loved Ones",4e+06,0,12302,"1.0","2012.0","Action"
"6184","6/1/2012","The Loved Ones",4e+06,0,12302,"Paramount Pictures","R","Horror"
"6185","12/31/2015","The Veil",4e+06,0,0,"Vertical Entertainment",NA,"Adventure"
"6186","7/11/2014","The Perfect Wave",4e+06,0,0,NA,"PG","Drama"
"6187","12/15/1939","Gone with the Wind",3900000,198680470,390525192,"MGM","G","Drama"
"6188","12/12/1966","A Man for All Seasons",3900000,28350000,28350000,"12.0","1966.0","Action"
"6189","12/30/1925","Ben-Hur: A Tale of the Christ",3900000,9e+06,9e+06,"30.0","1925.0","Action"
"6190","12/30/1925","Ben-Hur: A Tale of the Christ",3900000,9e+06,9e+06,"MGM","Not Rated","Adventure"
"6191","1/1/1976","Network",3800000,23689877,23689877,"1.0","1976.0","Action"
"6192","1/1/1976","Network",3800000,23689877,23689877,"MGM",NA,"Drama"
"6193","1/14/2011","Down for Life",3800000,41914,41914,"14.0","2011.0","Action"
"6194","1/14/2011","Down for Life",3800000,41914,41914,"B.D. Fox Independent","R","Drama"
"6195","4/30/2010","The Good Heart",3800000,20930,340930,"30.0","2010.0","Action"
"6196","4/30/2010","The Good Heart",3800000,20930,340930,"Magnolia Pictures","R","Drama"
"6197","4/7/1965","Major Dundee",3800000,14873,14873,"7.0","1965.0","Action"
"6198","10/5/2018","Hevi reissu",3800000,9079,9079,"Music Box Films",NA,"Comedy"
"6199","5/17/1950","Annie Get Your Gun",3768785,8e+06,8e+06,"17.0","1950.0","Action"
"6200","8/11/2006","Casa de Areia",3750000,539285,1178175,"11.0","2006.0","Action"
"6201","8/11/2006","Casa de Areia",3750000,539285,1178175,"Sony Pictures Classics","R","Drama"
"6202","11/5/2010","Four Lions",3750000,310007,2436111,"5.0","2010.0","Action"
"6203","2/19/2010","Defendor",3750000,44462,44462,"19.0","2010.0","Action"
"6204","2/19/2010","Defendor",3750000,44462,44462,NA,"R","Drama"
"6205","5/13/1970","The Ballad of Cable Hogue",3716946,3500000,5e+06,"13.0","1970.0","Action"
"6206","1/1/1948","The Pirate",3700000,2956000,2956000,"1.0","1948.0","Action"
"6207","11/21/2006","The History Boys",3700000,2730296,13447998,"21.0","2006.0","Action"
"6208","11/21/2006","The History Boys",3700000,2730296,13447998,"Fox Searchlight","R","Comedy"
"6209","11/3/2006","Unknown",3700000,26403,3355048,"3.0","2006.0","Action"
"6210","5/25/1969","Midnight Cowboy",3600000,44785053,44785053,"25.0","1969.0","Action"
"6211","10/10/2008","Billy: The Early Years of Billy Graham",3600000,320896,320896,"10.0","2008.0","Action"
"6212","7/4/1980","Airplane!",3500000,83453539,83453539,"4.0","1980.0","Action"
"6213","7/4/1980","Airplane!",3500000,83453539,83453539,"Paramount Pictures","PG","Comedy"
"6214","1/1/1970","M*A*S*H",3500000,81600000,81600000,"1.0","1970.0","Action"
"6215","8/13/1997","The Full Monty",3500000,45950122,261249383,"Fox Searchlight","R","Comedy"
"6216","5/26/1993","Menace II Society",3500000,27731527,27731527,"New Line","R","Action"
"6217","5/26/1993","Menace II Society",3500000,27731527,27731527,"26.0","1993.0","Action"
"6218","4/26/1995","Friday",3500000,27467564,27936778,"26.0","1995.0","Action"
"6219","4/26/1995","Friday",3500000,27467564,27936778,"New Line","R","Comedy"
"6220","2/19/2016","The Witch",3500000,25138705,40454520,"19.0","2016.0","Action"
"6221","2/19/2016","The Witch",3500000,25138705,40454520,"A24","R","Horror"
"6222","2/2/2018","Winchester",3500000,25091816,44378040,"2.0","2018.0","Action"
"6223","12/6/2002","Empire",3500000,17504595,18495444,"6.0","2002.0","Action"
"6224","12/6/2002","Empire",3500000,17504595,18495444,"Universal","R","Drama"
"6225","2/22/2013","Dark Skies",3500000,17418667,27704111,"22.0","2013.0","Action"
"6226","1/19/2018","Forever My Girl",3500000,16376066,16376066,"19.0","2018.0","Action"
"6227","1/19/2018","Forever My Girl",3500000,16376066,16376066,"Roadside Attractions","PG","Drama"
"6228","5/1/1987","Creepshow 2",3500000,1.4e+07,1.4e+07,"1.0","1987.0","Action"
"6229","5/1/1987","Creepshow 2",3500000,1.4e+07,1.4e+07,"New World","R","Horror"
"6230","1/1/1967","In Cold Blood",3500000,1.3e+07,13007551,"1.0","1967.0","Action"
"6231","1/1/1967","In Cold Blood",3500000,1.3e+07,13007551,NA,"R","Drama"
"6232","1/1/1959","The Nun's Story",3500000,12800000,12800000,"1.0","1959.0","Action"
"6233","6/21/1972","Frenzy",3500000,12600000,12600000,"21.0","1972.0","Action"
"6234","2/23/1966","Harper",3500000,1.2e+07,1.2e+07,"23.0","1966.0","Action"
"6235","5/27/1998","I Got the Hook-Up!",3500000,10317779,10317779,"27.0","1998.0","Action"
"6236","5/27/1998","I Got the Hook-Up!",3500000,10317779,10317779,"Miramax","R","Comedy"
"6237","8/23/1996","She's the One",3500000,9482579,13795053,"23.0","1996.0","Action"
"6238","1/1/1980","Terror Train",3500000,8e+06,8e+06,"1.0","1980.0","Action"
"6239","11/6/1998","Gods and Monsters",3500000,6451628,6451628,"6.0","1998.0","Action"
"6240","11/6/1998","Gods and Monsters",3500000,6451628,6451628,"Lionsgate","R","Drama"
"6241","4/16/2010","El secreto de sus ojos",3500000,6391436,40527719,"16.0","2010.0","Action"
"6242","3/13/1987","Evil Dead II",3500000,5923044,5923044,"13.0","1987.0","Action"
"6243","3/13/1987","Evil Dead II",3500000,5923044,5923044,"Rosebud Releasing",NA,"Horror"
"6244","6/30/1985","Day of the Dead",3500000,5804262,34004262,"30.0","1985.0","Action"
"6245","6/30/1985","Day of the Dead",3500000,5804262,34004262,"United Film Distrib…","Not Rated","Horror"
"6246","6/29/2001","Pootie Tang",3500000,3293258,3293258,"29.0","2001.0","Action"
"6247","6/29/2001","Pootie Tang",3500000,3293258,3293258,"Paramount Pictures","PG-13","Comedy"
"6248","12/2/2016","Believe",3500000,890303,890303,"Smith Global Media","PG","Drama"
"6249","12/2/2016","Believe",3500000,890303,890303,"Kaleidoscope Pictures","PG","Comedy"
"6250","4/19/2000","La otra conquista",3500000,886410,886410,"19.0","2000.0","Action"
"6251","4/19/2000","La otra conquista",3500000,886410,886410,"Hombre de Oro","R","Drama"
"6252","9/30/2016","American Honey",3500000,663247,2611750,"A24","R","Drama"
"6253","6/10/2011","Trolljegeren",3500000,253444,5706638,"10.0","2011.0","Action"
"6254","6/10/2011","Trolljegeren",3500000,253444,5706638,"Magnet Pictures","PG","Horror"
"6255","9/14/2007","Ira and Abby",3500000,221096,221096,"14.0","2007.0","Action"
"6256","9/14/2007","Ira and Abby",3500000,221096,221096,"Magnolia Pictures","R","Comedy"
"6257","1/8/2016","The Masked Saint",3500000,182695,182695,"Freestyle Releasing","PG-13","Action"
"6258","1/8/2016","The Masked Saint",3500000,182695,182695,"8.0","2016.0","Action"
"6259","2/17/2006","Winter Passing",3500000,107492,113783,"17.0","2006.0","Action"
"6260","2/17/2006","Winter Passing",3500000,107492,113783,"Focus Features","R","Drama"
"6261","3/25/2005","D.E.B.S.",3500000,96793,96793,"Samuel Goldwyn Films","PG-13","Action"
"6262","3/25/2005","D.E.B.S.",3500000,96793,96793,"25.0","2005.0","Action"
"6263","6/3/2016","Time to Choose",3500000,29233,29233,"3.0","2016.0","Action"
"6264","6/26/2009","Surveillance",3500000,27349,1396395,"26.0","2009.0","Action"
"6265","9/17/1999","Taxman",3500000,9871,9871,"17.0","1999.0","Action"
"6266","9/17/1999","Taxman",3500000,9871,9871,NA,NA,"Comedy"
"6267","12/31/2011","The Kick",3500000,0,40622,"31.0","2011.0","Action"
"6268","6/5/2015","Dawn Patrol",3500000,0,0,"Alchemy","Not Rated","Drama"
"6269","5/17/2013","Jagten",3450000,687185,18309793,"17.0","2013.0","Action"
"6270","5/17/2013","Jagten",3450000,687185,18309793,"Magnolia Pictures","R","Drama"
"6271","12/23/1977","High Anxiety",3400000,31063038,31063038,"23.0","1977.0","Action"
"6272","10/21/2011","Margin Call",3400000,5353586,20433227,"21.0","2011.0","Action"
"6273","10/21/2011","Margin Call",3400000,5353586,20433227,"Roadside Attractions","R","Drama"
"6274","9/26/2008","Choke",3400000,2926565,4124277,"26.0","2008.0","Action"
"6275","9/26/2008","Choke",3400000,2926565,4124277,"Fox Searchlight","R","Comedy"
"6276","7/11/2008","August",3400000,12636,12636,"11.0","2008.0","Action"
"6277","7/11/2008","August",3400000,12636,12636,"Goldwyn Entertainment","PG","Drama"
"6278","7/11/2008","August",3400000,12636,12636,"First Look","R","Drama"
"6279","2/16/1956","Carousel",3380000,0,3220,"16.0","1956.0","Action"
"6280","2/16/1956","Carousel",3380000,0,3220,"20th Century Fox",NA,"Drama"
"6281","10/10/2014","Whiplash",3300000,13092006,37825230,"10.0","2014.0","Action"
"6282","10/10/2014","Whiplash",3300000,13092006,37825230,"Sony Pictures Classics","R","Drama"
"6283","10/26/2007","Bella",3300000,8093373,12405473,"26.0","2007.0","Action"
"6284","10/26/2007","Bella",3300000,8093373,12405473,"Roadside Attractions","PG-13","Drama"
