year	week	rank	title_id	title	author
2000	2000-12-10	10	4603	THE BEAR AND THE DRAGON	Tom Clancy
2000	2000-12-10	11	2969	MERRICK	Anne Rice
2000	2000-12-10	12	6124	THE RESCUE	Nicholas Sparks
2000	2000-12-10	13	7335	WISH YOU WELL	David Baldacci
2000	2000-12-10	14	4071	SHOPGIRL	Steve Martin
2000	2000-12-10	15	4763	THE CAROUSEL	Richard Paul Evans
2000	2000-12-17	1	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2000	2000-12-17	2	3866	ROSES ARE RED	James Patterson
2000	2000-12-17	3	1392	DECK THE HALLS	Mary Higgins Clark and Carol Higgins Clark
2000	2000-12-17	4	2508	JOURNEY	Danielle Steel
2000	2000-12-17	5	6067	THE PROMETHEUS DECEPTION	Robert Ludlum
2000	2000-12-17	6	7330	WINTER'S HEART	Robert Jordan
2000	2000-12-17	7	3638	PRODIGAL SUMMER	Barbara Kingsolver
2000	2000-12-17	8	1557	DROWNING RUTH	Christina Schwarz
2000	2000-12-17	9	5605	THE LAST PRECINCT	Patricia Cornwell
2000	2000-12-17	10	4603	THE BEAR AND THE DRAGON	Tom Clancy
2000	2000-12-17	11	2969	MERRICK	Anne Rice
2000	2000-12-17	12	6124	THE RESCUE	Nicholas Sparks
2000	2000-12-17	13	4071	SHOPGIRL	Steve Martin
2000	2000-12-17	14	7335	WISH YOU WELL	David Baldacci
2000	2000-12-17	15	4763	THE CAROUSEL	Richard Paul Evans
2000	2000-12-24	1	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2000	2000-12-24	2	3866	ROSES ARE RED	James Patterson
2000	2000-12-24	3	1392	DECK THE HALLS	Mary Higgins Clark and Carol Higgins Clark
2000	2000-12-24	4	5605	THE LAST PRECINCT	Patricia Cornwell
2000	2000-12-24	5	2508	JOURNEY	Danielle Steel
2000	2000-12-24	6	3638	PRODIGAL SUMMER	Barbara Kingsolver
2000	2000-12-24	7	6067	THE PROMETHEUS DECEPTION	Robert Ludlum
2000	2000-12-24	8	1091	CODE TO ZERO	Ken Follett
2000	2000-12-24	9	4603	THE BEAR AND THE DRAGON	Tom Clancy
2000	2000-12-24	10	7330	WINTER'S HEART	Robert Jordan
2000	2000-12-24	11	1557	DROWNING RUTH	Christina Schwarz
2000	2000-12-24	12	1521	DR. DEATH	Jonathan Kellerman
2000	2000-12-24	13	2969	MERRICK	Anne Rice
2000	2000-12-24	14	6124	THE RESCUE	Nicholas Sparks
2000	2000-12-24	15	4071	SHOPGIRL	Steve Martin
2000	2000-12-31	1	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2000	2000-12-31	2	3866	ROSES ARE RED	James Patterson
2000	2000-12-31	3	1091	CODE TO ZERO	Ken Follett
2000	2000-12-31	4	4603	THE BEAR AND THE DRAGON	Tom Clancy
2000	2000-12-31	5	3638	PRODIGAL SUMMER	Barbara Kingsolver
2000	2000-12-31	6	2508	JOURNEY	Danielle Steel
2000	2000-12-31	7	1392	DECK THE HALLS	Mary Higgins Clark and Carol Higgins Clark
2000	2000-12-31	8	5605	THE LAST PRECINCT	Patricia Cornwell
2000	2000-12-31	9	1521	DR. DEATH	Jonathan Kellerman
2000	2000-12-31	10	6067	THE PROMETHEUS DECEPTION	Robert Ludlum
2000	2000-12-31	11	1557	DROWNING RUTH	Christina Schwarz
2000	2000-12-31	12	7330	WINTER'S HEART	Robert Jordan
2000	2000-12-31	13	6124	THE RESCUE	Nicholas Sparks
2000	2000-12-31	14	2969	MERRICK	Anne Rice
2000	2000-12-31	15	4884	THE CONSTANT GARDENER	John le Carré
2001	2001-01-07	1	4603	THE BEAR AND THE DRAGON	Tom Clancy
2001	2001-01-07	2	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-01-07	3	3866	ROSES ARE RED	James Patterson
2001	2001-01-07	4	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-01-07	5	1392	DECK THE HALLS	Mary Higgins Clark and Carol Higgins Clark
2001	2001-01-07	6	2508	JOURNEY	Danielle Steel
2001	2001-01-07	7	5605	THE LAST PRECINCT	Patricia Cornwell
2001	2001-01-07	8	4884	THE CONSTANT GARDENER	John le Carré
2001	2001-01-07	9	1091	CODE TO ZERO	Ken Follett
2001	2001-01-07	10	6067	THE PROMETHEUS DECEPTION	Robert Ludlum
2001	2001-01-07	11	2969	MERRICK	Anne Rice
2001	2001-01-07	12	6124	THE RESCUE	Nicholas Sparks
2001	2001-01-07	13	7330	WINTER'S HEART	Robert Jordan
2001	2001-01-07	14	1557	DROWNING RUTH	Christina Schwarz
2001	2001-01-07	15	4071	SHOPGIRL	Steve Martin
2001	2001-01-14	1	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-01-14	2	3866	ROSES ARE RED	James Patterson
2001	2001-01-14	3	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-01-14	4	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-01-14	5	4603	THE BEAR AND THE DRAGON	Tom Clancy
2001	2001-01-14	6	1091	CODE TO ZERO	Ken Follett
2001	2001-01-14	7	1521	DR. DEATH	Jonathan Kellerman
2001	2001-01-14	8	4884	THE CONSTANT GARDENER	John le Carré
2001	2001-01-14	9	5605	THE LAST PRECINCT	Patricia Cornwell
2001	2001-01-14	10	3651	PROTECT AND DEFEND	Richard North Patterson
2001	2001-01-14	11	6067	THE PROMETHEUS DECEPTION	Robert Ludlum
2001	2001-01-14	12	4071	SHOPGIRL	Steve Martin
2001	2001-01-14	13	7330	WINTER'S HEART	Robert Jordan
2001	2001-01-14	14	1392	DECK THE HALLS	Mary Higgins Clark and Carol Higgins Clark
2001	2001-01-14	15	2508	JOURNEY	Danielle Steel
2001	2001-01-21	1	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-01-21	2	3866	ROSES ARE RED	James Patterson
2001	2001-01-21	3	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-01-21	4	3804	RILEY IN THE MORNING	Sandra Brown
2001	2001-01-21	5	4028	SHADOW OF THE HEGEMON	Orson Scott Card
2001	2001-01-21	6	1091	CODE TO ZERO	Ken Follett
2001	2001-01-21	7	4884	THE CONSTANT GARDENER	John le Carré
2001	2001-01-21	8	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-01-21	9	1521	DR. DEATH	Jonathan Kellerman
2001	2001-01-21	10	3651	PROTECT AND DEFEND	Richard North Patterson
2001	2001-01-21	11	5605	THE LAST PRECINCT	Patricia Cornwell
2001	2001-01-21	12	4071	SHOPGIRL	Steve Martin
2001	2001-01-21	13	5469	THE INDWELLING	Tim LaHaye and Jerry B. Jenkins
2001	2001-01-21	14	4603	THE BEAR AND THE DRAGON	Tom Clancy
2001	2001-01-21	15	1557	DROWNING RUTH	Christina Schwarz
2001	2001-01-28	1	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-01-28	2	3866	ROSES ARE RED	James Patterson
2001	2001-01-28	3	3804	RILEY IN THE MORNING	Sandra Brown
2001	2001-01-28	4	4884	THE CONSTANT GARDENER	John le Carré
2001	2001-01-28	5	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-01-28	6	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-01-28	7	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-01-28	8	1091	CODE TO ZERO	Ken Follett
2001	2001-01-28	9	4028	SHADOW OF THE HEGEMON	Orson Scott Card
2001	2001-01-28	10	5605	THE LAST PRECINCT	Patricia Cornwell
2001	2001-01-28	11	4071	SHOPGIRL	Steve Martin
2001	2001-01-28	12	5532	THE KILL ARTIST	Daniel Silva
2001	2001-01-28	13	1521	DR. DEATH	Jonathan Kellerman
2001	2001-01-28	14	3651	PROTECT AND DEFEND	Richard North Patterson
2001	2001-01-28	15	4603	THE BEAR AND THE DRAGON	Tom Clancy
2001	2001-02-04	1	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-02-04	2	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-02-04	3	4240	SPECIAL OPS	W. E. B. Griffin
2001	2001-02-04	4	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-02-04	5	2786	LOST AND FOUND	Jayne Ann Krentz
2001	2001-02-04	6	3804	RILEY IN THE MORNING	Sandra Brown
2001	2001-02-04	7	3866	ROSES ARE RED	James Patterson
2001	2001-02-04	8	4884	THE CONSTANT GARDENER	John le Carré
2001	2001-02-04	9	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-02-04	10	1091	CODE TO ZERO	Ken Follett
2001	2001-02-04	11	4028	SHADOW OF THE HEGEMON	Orson Scott Card
2001	2001-02-04	12	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-02-04	13	3651	PROTECT AND DEFEND	Richard North Patterson
2001	2001-02-04	14	4071	SHOPGIRL	Steve Martin
2001	2001-02-04	15	5605	THE LAST PRECINCT	Patricia Cornwell
2001	2001-02-11	1	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-02-11	2	86	A DARKNESS MORE THAN NIGHT	Michael Connelly
2001	2001-02-11	3	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-02-11	4	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-02-11	5	4240	SPECIAL OPS	W. E. B. Griffin
2001	2001-02-11	6	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-02-11	7	2786	LOST AND FOUND	Jayne Ann Krentz
2001	2001-02-11	8	2182	HIDDEN PASSIONS	Alice Alfonsi
2001	2001-02-11	9	3651	PROTECT AND DEFEND	Richard North Patterson
2001	2001-02-11	10	3866	ROSES ARE RED	James Patterson
2001	2001-02-11	11	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-02-11	12	4883	THE CONSTANT GARDENER	John le Carre
2001	2001-02-11	13	3804	RILEY IN THE MORNING	Sandra Brown
2001	2001-02-11	14	1091	CODE TO ZERO	Ken Follett
2001	2001-02-11	15	4071	SHOPGIRL	Steve Martin
2001	2001-02-18	1	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-02-18	2	4784	THE CAT WHO SMELLED A RAT	Lilian Jackson Braun
2001	2001-02-18	3	86	A DARKNESS MORE THAN NIGHT	Michael Connelly
2001	2001-02-18	4	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-02-18	5	2182	HIDDEN PASSIONS	Alice Alfonsi
2001	2001-02-18	6	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-02-18	7	4240	SPECIAL OPS	W. E. B. Griffin
2001	2001-02-18	8	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-02-18	9	1303	DARTH MAUL: Shadow Hunter	Michael Reaves
2001	2001-02-18	10	3158	MYSTIC RIVER	Dennis Lehane
2001	2001-02-18	11	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-02-18	12	2786	LOST AND FOUND	Jayne Ann Krentz
2001	2001-02-18	13	3866	ROSES ARE RED	James Patterson
2001	2001-02-18	14	752	BLOOD LURE	Nevada Barr
2001	2001-02-18	15	4883	THE CONSTANT GARDENER	John le Carre
2001	2001-02-25	1	182	A PAINTED HOUSE	John Grisham
2001	2001-02-25	2	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-02-25	3	86	A DARKNESS MORE THAN NIGHT	Michael Connelly
2001	2001-02-25	4	4784	THE CAT WHO SMELLED A RAT	Lilian Jackson Braun
2001	2001-02-25	5	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-02-25	6	2182	HIDDEN PASSIONS	Alice Alfonsi
2001	2001-02-25	7	6806	THIS HEART OF MINE	Susan Elizabeth Phillips
2001	2001-02-25	8	4240	SPECIAL OPS	W. E. B. Griffin
2001	2001-02-25	9	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-02-25	10	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-02-25	11	1303	DARTH MAUL: Shadow Hunter	Michael Reaves
2001	2001-02-25	12	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-02-25	13	3158	MYSTIC RIVER	Dennis Lehane
2001	2001-02-25	14	3866	ROSES ARE RED	James Patterson
2001	2001-02-25	15	752	BLOOD LURE	Nevada Barr
2001	2001-02-25	16	4883	THE CONSTANT GARDENER	John le Carre
2001	2001-03-04	1	182	A PAINTED HOUSE	John Grisham
2001	2001-03-04	2	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-03-04	3	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-03-04	4	2182	HIDDEN PASSIONS	Alice Alfonsi
2001	2001-03-04	5	86	A DARKNESS MORE THAN NIGHT	Michael Connelly
2001	2001-03-04	6	4784	THE CAT WHO SMELLED A RAT	Lilian Jackson Braun
2001	2001-03-04	7	3158	MYSTIC RIVER	Dennis Lehane
2001	2001-03-04	8	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-03-04	9	1303	DARTH MAUL: Shadow Hunter	Michael Reaves
2001	2001-03-04	10	6806	THIS HEART OF MINE	Susan Elizabeth Phillips
2001	2001-03-04	11	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-03-04	12	4240	SPECIAL OPS	W. E. B. Griffin
2001	2001-03-04	13	3866	ROSES ARE RED	James Patterson
2001	2001-03-04	14	752	BLOOD LURE	Nevada Barr
2001	2001-03-04	15	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-03-11	1	182	A PAINTED HOUSE	John Grisham
2001	2001-03-11	2	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-03-11	3	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-03-11	4	1608	EDGE OF DANGER	Jack Higgins
2001	2001-03-11	5	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-03-11	6	86	A DARKNESS MORE THAN NIGHT	Michael Connelly
2001	2001-03-11	7	2182	HIDDEN PASSIONS	Alice Alfonsi
2001	2001-03-11	8	3158	MYSTIC RIVER	Dennis Lehane
2001	2001-03-11	9	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-03-11	10	4784	THE CAT WHO SMELLED A RAT	Lilian Jackson Braun
2001	2001-03-11	11	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-03-11	12	1303	DARTH MAUL: Shadow Hunter	Michael Reaves
2001	2001-03-11	13	6806	THIS HEART OF MINE	Susan Elizabeth Phillips
2001	2001-03-11	14	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-03-11	15	3140	MY DREAM OF YOU	Nuala O'Faolain
2001	2001-03-11	16	4240	SPECIAL OPS	W. E. B. Griffin
2001	2001-03-18	1	182	A PAINTED HOUSE	John Grisham
2001	2001-03-18	2	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-03-18	3	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-03-18	4	1608	EDGE OF DANGER	Jack Higgins
2001	2001-03-18	5	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-03-18	6	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-03-18	7	6605	THE VENDETTA DEFENSE	Lisa Scottoline
2001	2001-03-18	8	2182	HIDDEN PASSIONS	Alice Alfonsi
2001	2001-03-18	9	86	A DARKNESS MORE THAN NIGHT	Michael Connelly
2001	2001-03-18	10	3158	MYSTIC RIVER	Dennis Lehane
2001	2001-03-18	11	4784	THE CAT WHO SMELLED A RAT	Lilian Jackson Braun
2001	2001-03-18	12	1130	COMMITMENTs	Barbara Delinsky
2001	2001-03-18	13	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-03-18	14	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-03-18	15	1076	CLAWS AND EFFECT	Rita Mae Brown and Sneaky Pie Brown
2001	2001-03-25	1	28	1ST TO DIE	James Patterson
2001	2001-03-25	2	182	A PAINTED HOUSE	John Grisham
2001	2001-03-25	3	3943	SCARLET FEATHER	Maeve Binchy
2001	2001-03-25	4	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-03-25	5	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-03-25	6	1608	EDGE OF DANGER	Jack Higgins
2001	2001-03-25	7	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-03-25	8	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-03-25	9	6605	THE VENDETTA DEFENSE	Lisa Scottoline
2001	2001-03-25	10	3158	MYSTIC RIVER	Dennis Lehane
2001	2001-03-25	11	86	A DARKNESS MORE THAN NIGHT	Michael Connelly
2001	2001-03-25	12	2182	HIDDEN PASSIONS	Alice Alfonsi
2001	2001-03-25	13	3531	PLAIN JANE	Fern Michaels
2001	2001-03-25	14	1940	FROM THE CORNER OF HIS EYE	Dean Koontz
2001	2001-03-25	15	2608	KRONDOR: Tear of the Gods	Raymond E. Feist
2001	2001-03-25	16	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-04-01	1	28	1ST TO DIE	James Patterson
2001	2001-04-01	2	182	A PAINTED HOUSE	John Grisham
2001	2001-04-01	3	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-04-01	4	3943	SCARLET FEATHER	Maeve Binchy
2001	2001-04-01	5	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-04-01	6	3158	MYSTIC RIVER	Dennis Lehane
2001	2001-04-01	7	6605	THE VENDETTA DEFENSE	Lisa Scottoline
2001	2001-04-01	8	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-04-01	9	1608	EDGE OF DANGER	Jack Higgins
2001	2001-04-01	10	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-04-01	11	4976	THE DEVIL'S OWN	Sandra Brown
2001	2001-04-01	12	3140	MY DREAM OF YOU	Nuala O'Faolain
2001	2001-04-01	13	3638	PRODIGAL SUMMER	Barbara Kingsolver
2001	2001-04-01	14	3531	PLAIN JANE	Fern Michaels
2001	2001-04-01	15	86	A DARKNESS MORE THAN NIGHT	Michael Connelly
2001	2001-04-08	1	1543	DREAMCATCHER	Stephen King
2001	2001-04-08	2	6614	THE VILLA	Nora Roberts
2001	2001-04-08	3	28	1ST TO DIE	James Patterson
2001	2001-04-08	4	182	A PAINTED HOUSE	John Grisham
2001	2001-04-08	5	3943	SCARLET FEATHER	Maeve Binchy
2001	2001-04-08	6	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-04-08	7	3581	POTSHOT	Robert B. Parker
2001	2001-04-08	8	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-04-08	9	3158	MYSTIC RIVER	Dennis Lehane
2001	2001-04-08	10	3531	PLAIN JANE	Fern Michaels
2001	2001-04-08	11	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-04-08	12	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-04-08	13	1608	EDGE OF DANGER	Jack Higgins
2001	2001-04-08	14	6605	THE VENDETTA DEFENSE	Lisa Scottoline
2001	2001-04-08	15	3140	MY DREAM OF YOU	Nuala O'Faolain
2001	2001-04-15	1	1543	DREAMCATCHER	Stephen King
2001	2001-04-15	2	28	1ST TO DIE	James Patterson
2001	2001-04-15	3	6614	THE VILLA	Nora Roberts
2001	2001-04-15	4	182	A PAINTED HOUSE	John Grisham
2001	2001-04-15	5	3943	SCARLET FEATHER	Maeve Binchy
2001	2001-04-15	6	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-04-15	7	3581	POTSHOT	Robert B. Parker
2001	2001-04-15	8	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-04-15	9	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-04-15	10	3158	MYSTIC RIVER	Dennis Lehane
2001	2001-04-15	11	5148	THE FIRST COUNSEL	Brad Meltzer
2001	2001-04-15	12	6605	THE VENDETTA DEFENSE	Lisa Scottoline
2001	2001-04-15	13	6556	THE TRIUMPH OF KATIE BYRNE	Barbara Taylor Bradford
2001	2001-04-15	14	5621	THE LAST TIME THEY MET	Anita Shreve
2001	2001-04-15	15	1608	EDGE OF DANGER	Jack Higgins
2001	2001-04-15	16	4372	SUMMER ISLAND	Kristin Hannah
2001	2001-04-22	1	1543	DREAMCATCHER	Stephen King
2001	2001-04-22	2	28	1ST TO DIE	James Patterson
2001	2001-04-22	3	182	A PAINTED HOUSE	John Grisham
2001	2001-04-22	4	6614	THE VILLA	Nora Roberts
2001	2001-04-22	5	3943	SCARLET FEATHER	Maeve Binchy
2001	2001-04-22	6	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-04-22	7	6325	THE SKIES OF PERN	Anne McCaffrey
2001	2001-04-22	8	4152	SLIGHTLY SHADY	Amanda Quick
2001	2001-04-22	9	4319	STICKS & SCONES	Diane Mott Davidson
2001	2001-04-22	10	3581	POTSHOT	Robert B. Parker
2001	2001-04-22	11	5766	THE MARK	Tim LaHaye and Jerry B. Jenkins
2001	2001-04-22	12	87	A DAY LATE AND A DOLLAR SHORT	Terry McMillan
2001	2001-04-22	13	5621	THE LAST TIME THEY MET	Anita Shreve
2001	2001-04-22	14	6556	THE TRIUMPH OF KATIE BYRNE	Barbara Taylor Bradford
2001	2001-04-22	15	3140	MY DREAM OF YOU	Nuala O'Faolain
2001	2001-04-29	1	73	A COMMON LIFE	Jan Karon
2001	2001-04-29	2	1543	DREAMCATCHER	Stephen King
2001	2001-04-29	3	2750	LONE EAGLE	Danielle Steel
2001	2001-04-29	4	28	1ST TO DIE	James Patterson
2001	2001-04-29	5	182	A PAINTED HOUSE	John Grisham
2001	2001-04-29	6	6614	THE VILLA	Nora Roberts
2001	2001-04-29	7	1369	DEATH IN HOLY ORDERS	P. D. James
2001	2001-04-29	8	3943	SCARLET FEATHER	Maeve Binchy
2001	2001-04-29	9	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-04-29	10	6325	THE SKIES OF PERN	Anne McCaffrey
2001	2001-04-29	11	5621	THE LAST TIME THEY MET	Anita Shreve
2001	2001-04-29	12	1533	DRAGONS OF A LOST STAR	Margaret Weis and Tracy Hickman
2001	2001-04-29	13	4319	STICKS & SCONES	Diane Mott Davidson
2001	2001-04-29	14	3581	POTSHOT	Robert B. Parker
2001	2001-04-29	15	4152	SLIGHTLY SHADY	Amanda Quick
2001	2001-05-06	1	3367	ON THE STREET WHERE YOU LIVE	Mary Higgins Clark
2001	2001-05-06	2	2750	LONE EAGLE	Danielle Steel
2001	2001-05-06	3	73	A COMMON LIFE	Jan Karon
2001	2001-05-06	4	1543	DREAMCATCHER	Stephen King
2001	2001-05-06	5	28	1ST TO DIE	James Patterson
2001	2001-05-06	6	182	A PAINTED HOUSE	John Grisham
2001	2001-05-06	7	1369	DEATH IN HOLY ORDERS	P. D. James
2001	2001-05-06	8	6614	THE VILLA	Nora Roberts
2001	2001-05-06	9	5621	THE LAST TIME THEY MET	Anita Shreve
2001	2001-05-06	10	3943	SCARLET FEATHER	Maeve Binchy
2001	2001-05-06	11	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-05-06	12	6325	THE SKIES OF PERN	Anne McCaffrey
2001	2001-05-06	13	4152	SLIGHTLY SHADY	Amanda Quick
2001	2001-05-06	14	4319	STICKS & SCONES	Diane Mott Davidson
2001	2001-05-06	15	3581	POTSHOT	Robert B. Parker
2001	2001-05-06	16	1533	DRAGONS OF A LOST STAR	Margaret Weis and Tracy Hickman
2001	2001-05-13	1	3367	ON THE STREET WHERE YOU LIVE	Mary Higgins Clark
2001	2001-05-13	2	73	A COMMON LIFE	Jan Karon
2001	2001-05-13	3	2750	LONE EAGLE	Danielle Steel
2001	2001-05-13	4	1543	DREAMCATCHER	Stephen King
2001	2001-05-13	5	28	1ST TO DIE	James Patterson
2001	2001-05-13	6	182	A PAINTED HOUSE	John Grisham
2001	2001-05-13	7	1369	DEATH IN HOLY ORDERS	P. D. James
2001	2001-05-13	8	1099	COLD PARADISE	Stuart Woods
2001	2001-05-13	9	2136	HEART OF A WARRIOR	Johanna Lindsey
2001	2001-05-13	10	5621	THE LAST TIME THEY MET	Anita Shreve
2001	2001-05-13	11	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-05-13	12	6614	THE VILLA	Nora Roberts
2001	2001-05-13	13	3943	SCARLET FEATHER	Maeve Binchy
2001	2001-05-13	14	6325	THE SKIES OF PERN	Anne McCaffrey
2001	2001-05-13	15	2768	LOOKING BACK	Belva Plain
2001	2001-05-13	16	4541	THE AMAZING ADVENTURES OF KAVALIER & CLAY	Michael Chabon
2001	2001-05-20	1	3367	ON THE STREET WHERE YOU LIVE	Mary Higgins Clark
2001	2001-05-20	2	73	A COMMON LIFE	Jan Karon
2001	2001-05-20	3	2750	LONE EAGLE	Danielle Steel
2001	2001-05-20	4	1543	DREAMCATCHER	Stephen King
2001	2001-05-20	5	182	A PAINTED HOUSE	John Grisham
2001	2001-05-20	6	1099	COLD PARADISE	Stuart Woods
2001	2001-05-20	7	1369	DEATH IN HOLY ORDERS	P. D. James
2001	2001-05-20	8	5621	THE LAST TIME THEY MET	Anita Shreve
2001	2001-05-20	9	28	1ST TO DIE	James Patterson
2001	2001-05-20	10	2778	LORD OF THE SILENT	Elizabeth Peters
2001	2001-05-20	11	6435	THE SUMMERHOUSE	Jude Deveraux
2001	2001-05-20	12	567	BACK WHEN WE WERE GROWNUPS	Anne Tyler
2001	2001-05-20	13	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-05-20	14	4663	THE BLUE NOWHERE	Jeffery Deaver
2001	2001-05-20	15	2136	HEART OF A WARRIOR	Johanna Lindsey
2001	2001-05-27	1	3367	ON THE STREET WHERE YOU LIVE	Mary Higgins Clark
2001	2001-05-27	2	1043	CHOSEN PREY	John Sandford
2001	2001-05-27	3	2750	LONE EAGLE	Danielle Steel
2001	2001-05-27	4	73	A COMMON LIFE	Jan Karon
2001	2001-05-27	5	1543	DREAMCATCHER	Stephen King
2001	2001-05-27	6	182	A PAINTED HOUSE	John Grisham
2001	2001-05-27	7	1369	DEATH IN HOLY ORDERS	P. D. James
2001	2001-05-27	8	567	BACK WHEN WE WERE GROWNUPS	Anne Tyler
2001	2001-05-27	9	6435	THE SUMMERHOUSE	Jude Deveraux
2001	2001-05-27	10	5621	THE LAST TIME THEY MET	Anita Shreve
2001	2001-05-27	11	4678	THE BONESETTER'S DAUGHTER	Amy Tan
2001	2001-05-27	12	28	1ST TO DIE	James Patterson
2001	2001-05-27	13	1099	COLD PARADISE	Stuart Woods
2001	2001-05-27	14	2778	LORD OF THE SILENT	Elizabeth Peters
2001	2001-05-27	15	3943	SCARLET FEATHER	Maeve Binchy
2001	2001-06-03	1	1043	CHOSEN PREY	John Sandford
2001	2001-06-03	2	3367	ON THE STREET WHERE YOU LIVE	Mary Higgins Clark
2001	2001-06-03	3	1543	DREAMCATCHER	Stephen King
2001	2001-06-03	4	2750	LONE EAGLE	Danielle Steel
2001	2001-06-03	5	567	BACK WHEN WE WERE GROWNUPS	Anne Tyler
2001	2001-06-03	6	73	A COMMON LIFE	Jan Karon
2001	2001-06-03	7	6435	THE SUMMERHOUSE	Jude Deveraux
2001	2001-06-03	8	182	A PAINTED HOUSE	John Grisham
2001	2001-06-03	9	1369	DEATH IN HOLY ORDERS	P. D. James
2001	2001-06-03	10	5621	THE LAST TIME THEY MET	Anita Shreve
2001	2001-06-03	11	7177	WARRIOR CLASS	Dale Brown
