year,sample_size,wage,at_cap,union_wage,nonunion_wage,union_wage_premium_raw,union_wage_premium_adjusted,facet
2012,55018,19.595970153808594,0.01359056681394577,24.488086700439453,18.985462188720703,0.28983357548713684,0.130937859416008,demographics: female
2013,53090,19.98477554321289,0.014768616296350956,25.16605567932129,19.334840774536133,0.30159103870391846,0.12958543002605438,demographics: female
2014,52174,20.56907844543457,0.0167170912027359,25.168846130371094,19.9940185546875,0.25881877541542053,0.1203271895647049,demographics: female
2015,50138,21.276466369628906,0.01901242323219776,26.09600067138672,20.65375328063965,0.2634992003440857,0.11668302863836288,demographics: female
2016,50634,21.863330841064453,0.0195881687104702,26.69320297241211,21.255809783935547,0.25580739974975586,0.1481042057275772,demographics: female
2017,50326,22.751049041748047,0.023465191945433617,27.521652221679688,22.181543350219727,0.24074558913707733,0.11806033551692963,demographics: female
2018,48611,23.656831741333008,0.026525387540459633,28.02143096923828,23.14385414123535,0.21075041592121124,0.11504323035478592,demographics: female
2019,46661,24.642593383789063,0.029032224789261818,28.995763778686523,24.128173828125,0.2017388492822647,0.10255232453346252,demographics: female
2020,41868,26.71274185180664,0.03594280406832695,30.402008056640625,26.234174728393555,0.1588703840970993,0.08665499836206436,demographics: female
2021,41103,27.99495506286621,0.04146639630198479,32.159217834472656,27.490182876586914,0.16984371840953827,0.06532469391822815,demographics: female
2022,41224,29.64537239074707,0.045991573482751846,32.95841598510742,29.273828506469727,0.12586626410484314,0.08197994530200958,demographics: female
1973,21341,4.714578151702881,0.0018717050552368164,5.044418811798096,4.568397045135498,0.10419885814189911,0.1703234314918518,demographics: white male
1974,20147,5.072781085968018,0.0028729764744639397,5.4486823081970215,4.908905982971191,0.10995858162641525,0.16893234848976135,demographics: white male
1975,19856,5.49431848526001,0.003768377238884568,5.866601467132568,5.34834098815918,0.09690116345882416,0.17435064911842346,demographics: white male
1976,19649,5.827586650848389,0.005451137199997902,6.330801486968994,5.631481170654297,0.12418053299188614,0.1951247751712799,demographics: white male
1977,23831,6.260964393615723,0.006589776370674372,6.981509685516357,5.957604885101318,0.17186518013477325,0.20918837189674377,demographics: white male
1978,22508,6.6752400398254395,0.007327135652303696,7.407864093780518,6.37667179107666,0.16171324253082275,0.19927780330181122,demographics: white male
1979,22520,7.572649002075195,0.009531538002192974,8.071782112121582,7.349873065948486,0.09822061657905579,0.1460759937763214,demographics: white male
1980,27915,8.249116897583008,0.012911252677440643,8.698467254638672,8.061695098876953,0.07898737490177155,0.1425989270210266,demographics: white male
1981,6053,8.362719535827637,0.014429571107029915,9.449748992919922,7.955092906951904,0.18788668513298035,0.16509847342967987,demographics: white male
1983,70501,9.655561447143555,0.032496511936187744,10.935239791870117,9.246115684509277,0.18268471956253052,0.22058738768100739,demographics: white male
1984,70871,10.050434112548828,0.03985017538070679,11.288968086242676,9.6865386962890625,0.16542847454547882,0.22069373726844788,demographics: white male
1985,71861,10.53740406036377,0.04689696803689003,11.853700637817383,10.170740127563477,0.16547079384326935,0.22188106179237366,demographics: white male
1986,73339,10.999619483947754,0.0556863434612751,12.278244972229004,10.65396785736084,0.15245747566223145,0.2037636935710907,demographics: white male
1987,70908,11.323659896850586,0.06365913152694702,12.675796508789063,10.96894359588623,0.15560777485370636,0.20322032272815704,demographics: white male
1988,67391,11.866929054260254,0.07636841386556625,13.394187927246094,11.480793952941895,0.16666042804718018,0.19405770301818848,demographics: white male
1989,68317,12.201757431030273,0.010687682777643204,13.936389923095703,11.780645370483398,0.18299035727977753,0.21068014204502106,demographics: white male
1990,71218,12.671186447143555,0.012724295258522034,14.476560592651367,12.255457878112793,0.18123376369476318,0.2114410102367401,demographics: white male
1991,68414,13.103436470031738,0.014889691025018692,14.84398078918457,12.703112602233887,0.16853100061416626,0.20377424359321594,demographics: white male
1992,66982,13.333104133605957,0.015522807836532593,15.323513984680176,12.889226913452148,0.188862144947052,0.20290130376815796,demographics: white male
1993,64439,13.725543975830078,0.017986413091421127,15.868844032287598,13.25515079498291,0.19718320667743683,0.22095194458961487,demographics: white male
1994,74374,14.358877182006836,0.021400120109319687,16.34243392944336,13.945191383361816,0.17190459370613098,0.2639138400554657,demographics: white male
1995,73549,14.802837371826172,0.023625731468200684,16.766395568847656,14.408700942993164,0.1636299192905426,0.2383100986480713,demographics: white male
1996,52459,15.003783226013184,0.024680446833372116,17.577116012573242,14.49901294708252,0.21229742467403412,0.22288167476654053,demographics: white male
1997,53203,15.594515800476074,0.02815324254333973,18.17497444152832,15.090850830078125,0.2043704241514206,0.22964011132717133,demographics: white male
1998,52701,16.30073356628418,0.010973884724080563,18.847591400146484,15.81832504272461,0.1915036141872406,0.22716407477855682,demographics: white male
1999,50725,17.20801544189453,0.013244221918284893,19.568572998046875,16.76464080810547,0.16725274920463562,0.22016474604606628,demographics: white male
2000,49425,17.906801223754883,0.014911456033587456,20.08555793762207,17.517303466796875,0.14661243557929993,0.2104676514863968,demographics: white male
2001,51986,18.92237663269043,0.017129231244325638,20.957244873046875,18.562700271606445,0.12899763882160187,0.20784468948841095,demographics: white male
2002,56114,19.46796989440918,0.01929129660129547,21.72747802734375,19.08242416381836,0.1386120468378067,0.20754723250865936,demographics: white male
2003,53130,19.89732551574707,0.020961998030543327,22.414371490478516,19.477832794189453,0.1507631093263626,0.22075532376766205,demographics: white male
2004,52626,20.34147071838379,0.022157147526741028,23.10700225830078,19.88884925842285,0.1618068963289261,0.20320814847946167,demographics: white male
2005,53734,20.970436096191406,0.024777308106422424,23.864532470703125,20.513729095458984,0.16334442794322968,0.21353381872177124,demographics: white male
2006,53408,21.589458465576172,0.02695266343653202,24.37656021118164,21.166139602661133,0.1516771912574768,0.18819959461688995,demographics: white male
2007,53240,22.337169647216797,0.029632512480020523,25.094507217407227,21.913057327270508,0.14518512785434723,0.1930408477783203,demographics: white male
2008,52245,23.505918502807617,0.03439783677458763,26.167343139648438,23.082178115844727,0.13366004824638367,0.1939060539007187,demographics: white male
2009,50532,23.996841430664063,0.03703448176383972,26.645278930664063,23.574054718017578,0.13027983903884888,0.18377208709716797,demographics: white male
2010,47472,24.120208740234375,0.03861948475241661,27.43001937866211,23.61745834350586,0.1614297777414322,0.19709265232086182,demographics: white male
2011,46391,24.292184829711914,0.039216298609972,27.662431716918945,23.8016414642334,0.16220688819885254,0.19531133770942688,demographics: white male
2012,47158,25.06049919128418,0.04250643774867058,27.912412643432617,24.652393341064453,0.1322394609451294,0.18891309201717377,demographics: white male
2013,45823,25.61217498779297,0.04674406349658966,28.66468620300293,25.186464309692383,0.1380988508462906,0.19979333877563477,demographics: white male
2014,45273,25.94820213317871,0.046799685806035995,29.116926193237305,25.5047607421875,0.14162710309028625,0.2014194279909134,demographics: white male
2015,42788,27.25275230407715,0.05355650559067726,30.227439880371094,26.852466583251953,0.12568578124046326,0.19014529883861542,demographics: white male
2016,43619,28.290170669555664,0.05811237916350365,31.383831024169922,27.878311157226563,0.12574362754821777,0.2038140594959259,demographics: white male
2017,42892,28.93208122253418,0.059850819408893585,32.25962448120117,28.47309112548828,0.132986381649971,0.2090221345424652,demographics: white male
2018,41768,30.569719314575195,0.06905406713485718,33.175048828125,30.210317611694336,0.09813638031482697,0.2077297568321228,demographics: white male
2019,40352,31.7210693359375,0.0732465609908104,34.46734619140625,31.363697052001953,0.09895673394203186,0.17714998126029968,demographics: white male
2020,36278,34.25998306274414,0.08302335441112518,36.23297119140625,34.00160217285156,0.06562540680170059,0.15857572853565216,demographics: white male
2021,35302,35.821800231933594,0.08831623196601868,37.06022262573242,35.664127349853516,0.03914564475417137,0.14204613864421844,demographics: white male
2022,35022,38.5484504699707,0.10310748219490051,38.942935943603516,38.49993896484375,0.011506433598697186,0.15270298719406128,demographics: white male
1973,14393,3.0253872871398926,1.339587033726275e-4,3.4956469535827637,2.952671527862549,0.18389293551445007,0.1640234887599945,demographics: white female
1974,13888,3.2619876861572266,6.612824654439464e-5,3.950235366821289,3.15657639503479,0.25143030285835266,0.1781247854232788,demographics: white female
1975,14036,3.5506207942962646,1.4259759336709976e-4,4.37656307220459,3.426577091217041,0.277240514755249,0.19285880029201508,demographics: white female
1976,14286,3.824179172515869,2.0790076814591885e-4,4.635375022888184,3.704122543334961,0.25140973925590515,0.18549183011054993,demographics: white female
1977,17815,4.039612293243408,3.2532066688872874e-4,5.11663293838501,3.854795455932617,0.32734227180480957,0.2016124427318573,demographics: white female
1978,17241,4.318153381347656,1.2834435619879514e-4,5.500511646270752,4.117620468139648,0.3358471691608429,0.19395680725574493,demographics: white female
1979,16709,4.93591833114624,2.107489126501605e-4,5.862853527069092,4.760622978210449,0.23153074085712433,0.1641981452703476,demographics: white female
1980,21481,5.382073879241943,7.039657793939114e-4,6.3716936111450195,5.20369291305542,0.22445611655712128,0.15289625525474548,demographics: white female
1981,4986,5.524374008178711,6.093055126257241e-4,6.991636753082275,5.288101673126221,0.32214492559432983,0.19553814828395844,demographics: white female
1983,61166,6.479531764984131,0.0024437783285975456,8.309893608093262,6.189774990081787,0.34251949191093445,0.1935972273349762,demographics: white female
1984,61705,6.750289440155029,0.004048647824674845,8.724961280822754,6.4593963623046875,0.35073941946029663,0.20334523916244507,demographics: white female
1985,63250,7.105891227722168,0.005557899829000235,9.155488967895508,6.817996978759766,0.3428414463996887,0.19945749640464783,demographics: white female
1986,65740,7.427222728729248,0.006950679700821638,9.5756254196167,7.13210391998291,0.342608779668808,0.2021389901638031,demographics: white female
1987,64748,7.779117107391357,0.009249098598957062,10.164604187011719,7.457163333892822,0.36306577920913696,0.19865545630455017,demographics: white female
1988,61610,8.157038688659668,0.011221807450056076,10.70056438446045,7.81878662109375,0.3685709834098816,0.19022364914417267,demographics: white female
1989,62752,8.76523494720459,9.207875118590891e-4,11.382302284240723,8.409904479980469,0.35344013571739197,0.1950099766254425,demographics: white female
1990,65656,9.228376388549805,0.001352955587208271,12.027585983276367,8.852165222167969,0.35871684551239014,0.18870565295219421,demographics: white female
1991,63976,9.700905799865723,0.0019168987637385726,12.498634338378906,9.33077335357666,0.3395068049430847,0.16897521913051605,demographics: white female
1992,63046,10.119569778442383,0.0026021425146609545,13.016505241394043,9.728118896484375,0.33802899718284607,0.17182795703411102,demographics: white female
1993,61656,10.49026107788086,0.002925793407484889,13.561131477355957,10.059713363647461,0.3480634093284607,0.17755357921123505,demographics: white female
1994,69742,10.979192733764648,0.0045400564558804035,14.354302406311035,10.512824058532715,0.3654087781906128,0.19988472759723663,demographics: white female
1995,68709,11.20048713684082,0.004537737928330898,14.52251148223877,10.77118968963623,0.3482736647129059,0.19866761565208435,demographics: white female
1996,49732,11.555717468261719,0.0050976877100765705,15.208962440490723,11.069037437438965,0.37400949001312256,0.19351725280284882,demographics: white female
1997,50653,11.979711532592773,0.006714768707752228,15.732348442077637,11.495340347290039,0.36858484148979187,0.18778349459171295,demographics: white female
1998,50171,12.522582054138184,0.0024556084536015987,16.083364486694336,12.071614265441895,0.3323292136192322,0.184400737285614,demographics: white female
1999,48391,13.138800621032715,0.0024286271072924137,16.974613189697266,12.63395881652832,0.34357041120529175,0.18470393121242523,demographics: white female
2000,47212,13.762155532836914,0.0028316485695540905,17.33463478088379,13.294816017150879,0.3038642108440399,0.1632818877696991,demographics: white female
2001,49648,14.572473526000977,0.003791749244555831,18.10728645324707,14.10526180267334,0.28372564911842346,0.17351703345775604,demographics: white female
2002,54441,15.117643356323242,0.004604213871061802,18.895231246948242,14.61789608001709,0.29260948300361633,0.155365988612175,demographics: white female
2003,51977,15.545485496520996,0.004474882502108812,19.236047744750977,15.060454368591309,0.27725547552108765,0.1498279720544815,demographics: white female
2004,51119,15.959155082702637,0.005063627380877733,20.12763214111328,15.421136856079102,0.30519768595695496,0.13815616071224213,demographics: white female
2005,51798,16.509416580200195,0.005843848455697298,20.346830368041992,16.00994300842285,0.2708871066570282,0.12891371548175812,demographics: white female
2006,51078,17.05291175842285,0.007289940025657415,21.006881713867188,16.54762077331543,0.26948049664497375,0.14319124817848206,demographics: white female
2007,51075,17.65521812438965,0.008609486743807793,21.94792366027832,17.096586227416992,0.28376057744026184,0.13460351526737213,demographics: white female
2008,50682,18.49197769165039,0.00942299421876669,22.82957649230957,17.90509033203125,0.27503275871276855,0.13296285271644592,demographics: white female
2009,49873,18.7541561126709,0.01021350547671318,23.421009063720703,18.1132869720459,0.29302921891212463,0.13246361911296844,demographics: white female
2010,46874,19.06625747680664,0.011726216413080692,23.890045166015625,18.419076919555664,0.2970272898674011,0.13312867283821106,demographics: white female
2011,45468,19.620473861694336,0.012714319862425327,24.466161727905273,18.98036766052246,0.2890246510505676,0.12926414608955383,demographics: white female
2012,45561,19.888660430908203,0.014108030125498772,24.695737838745117,19.301197052001953,0.2794925570487976,0.12894636392593384,demographics: white female
2013,43829,20.173233032226563,0.014791104942560196,25.262914657592773,19.55085563659668,0.292164146900177,0.12246923893690109,demographics: white female
2014,42899,20.77059555053711,0.017201900482177734,25.256790161132813,20.22551155090332,0.24875903129577637,0.11260150372982025,demographics: white female
2015,40772,21.491390228271484,0.018986564129590988,26.25925636291504,20.894001007080078,0.25678449869155884,0.11102066934108734,demographics: white female
2016,41250,22.0887451171875,0.019669242203235626,27.108264923095703,21.480390548706055,0.26200056076049805,0.14448155462741852,demographics: white female
2017,40983,23.027606964111328,0.02376944199204445,27.729074478149414,22.47933006286621,0.2335365116596222,0.10710793733596802,demographics: white female
2018,39496,23.879058837890625,0.026328308507800102,28.55890655517578,23.33897590637207,0.22365722060203552,0.10986167192459106,demographics: white female
2019,37864,24.571630477905273,0.027411896735429764,28.91303062438965,24.068180084228516,0.20129692554473877,0.09296708554029465,demographics: white female
2020,33967,26.597089767456055,0.034290727227926254,30.14493179321289,26.144807815551758,0.15299879014492035,0.08446337282657623,demographics: white female
2021,33122,27.966489791870117,0.04024587199091911,32.23641586303711,27.45207405090332,0.17427979409694672,0.06804569065570831,demographics: white female
2022,33007,29.524824142456055,0.04429968446493149,33.35258483886719,29.09861183166504,0.14619161188602448,0.08685362339019775,demographics: white female
1973,1852,3.7164862155914307,0,4.266418933868408,3.379014015197754,0.2626224458217621,0.2281111776828766,demographics: black male
1974,1766,3.8724260330200195,0,4.5944013595581055,3.452843189239502,0.33061397075653076,0.24037039279937744,demographics: black male
1975,1683,4.3094658851623535,0.001654274994507432,5.092207431793213,3.845803737640381,0.3240944743156433,0.23429910838603973,demographics: black male
1976,1682,4.6172685623168945,0,5.722235679626465,3.9200551509857178,0.4597334563732147,0.30552244186401367,demographics: black male
1977,1950,4.806190013885498,3.8886870606802404e-4,5.995530605316162,4.117744445800781,0.4560230076313019,0.26351863145828247,demographics: black male
1978,1864,5.306643962860107,0.0010874834842979908,6.45278787612915,4.667919158935547,0.3823692500591278,0.25949305295944214,demographics: black male
1979,1910,6.0189924240112305,0.0025909419637173414,6.807372093200684,5.502412796020508,0.2371612936258316,0.1335163414478302,demographics: black male
1980,2337,6.426798343658447,0.0013719274429604411,7.384402751922607,5.853451251983643,0.2615468204021454,0.15631313621997833,demographics: black male
1981,499,6.51947546005249,0.0024077820125967264,7.780219554901123,5.851917266845703,0.32951632142066956,0.17006957530975342,demographics: black male
1983,5833,7.417083263397217,0.006511949002742767,9.330302238464355,6.529408931732178,0.42896583676338196,0.22220757603645325,demographics: black male
1984,5925,7.651393890380859,0.010258792899549007,9.778688430786133,6.751194477081299,0.44843825697898865,0.25986620783805847,demographics: black male
1985,6172,7.781437397003174,0.009596077725291252,10.02050495147705,6.948877334594727,0.44203221797943115,0.26325684785842896,demographics: black male
1986,6709,8.196937561035156,0.0114598935469985,10.574459075927734,7.288571834564209,0.45082730054855347,0.2482978105545044,demographics: black male
1987,6521,8.4764556884765625,0.015494821593165398,10.974574089050293,7.605244159698486,0.44302719831466675,0.22751620411872864,demographics: black male
1988,5989,8.898489952087402,0.019697964191436768,11.603550910949707,7.955930709838867,0.4584781229496002,0.2642793357372284,demographics: black male
1989,6021,9.269157409667969,8.468463784083724e-4,12.514603614807129,8.229248046875,0.5207469463348389,0.2741249203681946,demographics: black male
1990,6053,9.645071983337402,0.001644757459871471,12.531397819519043,8.761242866516113,0.43032193183898926,0.2574739158153534,demographics: black male
1991,5672,9.940951347351074,0.002318020910024643,12.846906661987305,9.050559997558594,0.41945984959602356,0.22562186419963837,demographics: black male
1992,5497,10.200641632080078,0.0026956768706440926,13.34488582611084,9.22791862487793,0.4461425542831421,0.24476225674152374,demographics: black male
1993,5489,10.536198616027832,0.0031378287822008133,13.809550285339355,9.56798267364502,0.44330844283103943,0.2777838408946991,demographics: black male
1994,7054,11.22527027130127,0.007678121328353882,13.952518463134766,10.397298812866211,0.341936856508255,0.25528663396835327,demographics: black male
1995,7219,11.366302490234375,0.004145558457821608,14.033074378967285,10.58786678314209,0.3253920376300812,0.257750928401947,demographics: black male
1996,4201,11.55063247680664,0.0052400617860257626,14.795548439025879,10.648289680480957,0.3894765079021454,0.2772206962108612,demographics: black male
1997,4238,12.10985279083252,0.007125577889382839,15.912928581237793,11.131227493286133,0.4295753538608551,0.25657838582992554,demographics: black male
1998,4428,12.63471794128418,0.00254779658280313,16.087608337402344,11.72610855102539,0.3719477653503418,0.2537921667098999,demographics: black male
1999,4219,13.347816467285156,0.003965412732213736,16.85287857055664,12.466876983642578,0.35181236267089844,0.2556757926940918,demographics: black male
2000,4268,14.030743598937988,0.005596228409558535,17.133100509643555,13.286694526672363,0.2894930839538574,0.24935370683670044,demographics: black male
2001,4123,14.968494415283203,0.005018977448344231,19.136474609375,13.961357116699219,0.37067440152168274,0.2638694643974304,demographics: black male
2002,4371,14.870570182800293,0.0032066076528280973,18.52220344543457,14.055541038513184,0.3177865743637085,0.2667880952358246,demographics: black male
2003,3982,15.481056213378906,0.00465686758980155,20.008947372436523,14.418116569519043,0.3877643048763275,0.2569654881954193,demographics: black male
2004,3831,15.858780860900879,0.006207932718098164,19.696107864379883,15.059167861938477,0.30791476368904114,0.2273413985967636,demographics: black male
2005,3888,16.16412925720215,0.00667938869446516,20.465938568115234,15.337218284606934,0.33439701795578003,0.2044089436531067,demographics: black male
2006,3982,16.580474853515625,0.0055577103048563,21.06411361694336,15.683857917785645,0.3430441617965698,0.22709457576274872,demographics: black male
2007,4199,16.942047119140625,0.005019232630729675,21.385011672973633,16.05120277404785,0.3322996497154236,0.26703473925590515,demographics: black male
2008,4192,17.679582595825195,0.010763387195765972,20.969640731811523,17.041711807250977,0.2304891049861908,0.2012207955121994,demographics: black male
2009,3960,17.74959373474121,0.008467740379273891,22.195383071899414,16.90033721923828,0.31331005692481995,0.24362055957317352,demographics: black male
2010,4087,18.445127487182617,0.009634289890527725,24.278470993041992,17.35051918029785,0.3992936313152313,0.29739004373550415,demographics: black male
2011,3944,18.43209457397461,0.01283797062933445,24.650541305541992,17.302650451660156,0.4246685206890106,0.23029285669326782,demographics: black male
2012,3990,19.454477310180664,0.016767404973506927,24.852571487426758,18.40477752685547,0.3503326177597046,0.19636966288089752,demographics: black male
2013,3888,19.636384963989258,0.01845579780638218,24.289186477661133,18.79383087158203,0.29240208864212036,0.18260791897773743,demographics: black male
2014,3933,19.73346710205078,0.01673811860382557,25.83393096923828,18.63129425048828,0.38658809661865234,0.21749864518642426,demographics: black male
2015,4166,20.682504653930664,0.020409097895026207,25.77507972717285,19.760475158691406,0.3043754994869232,0.16885431110858917,demographics: black male
2016,4176,21.60079574584961,0.02421535551548004,25.325428009033203,20.95821189880371,0.20837731659412384,0.15666146576404572,demographics: black male
2017,3984,21.986595153808594,0.023334434255957603,25.55683135986328,21.342134475708008,0.19748245179653168,0.1685400754213333,demographics: black male
2018,3761,22.60976219177246,0.023606428876519203,26.627912521362305,21.948232650756836,0.2132144272327423,0.1609928458929062,demographics: black male
2019,3607,23.724979400634766,0.02696504257619381,30.110122680664063,22.7430419921875,0.32392680644989014,0.17447826266288757,demographics: black male
2020,3137,26.1961727142334,0.03562040999531746,31.188817977905273,25.37674331665039,0.2290315479040146,0.14525319635868073,demographics: black male
2021,3294,26.970903396606445,0.040493596345186234,31.662118911743164,26.249561309814453,0.2061961144208908,0.1318691372871399,demographics: black male
2022,3327,29.404804229736328,0.04635922983288765,36.53215408325195,28.21885108947754,0.29460105299949646,0.2002483457326889,demographics: black male
1973,1720,2.7948672771453857,0,3.5489814281463623,2.6174371242523193,0.3558993935585022,0.12127641588449478,demographics: black female
1974,1710,3.0260679721832275,0,3.9658408164978027,2.818372964859009,0.4071384072303772,0.20434243977069855,demographics: black female
1975,1714,3.3778486251831055,8.085860754363239e-4,4.569094657897949,3.099726438522339,0.47403156757354736,0.18207807838916779,demographics: black female
1976,1711,3.651418447494507,0,4.6742963790893555,3.388378858566284,0.37950819730758667,0.12901601195335388,demographics: black female
1977,1982,3.9139649868011475,0,4.955318927764893,3.5778918266296387,0.3849828839302063,0.15628963708877563,demographics: black female
1978,1952,4.133720397949219,8.915176149457693e-4,5.301670074462891,3.7761712074279785,0.4039803147315979,0.16021111607551575,demographics: black female
1979,1980,4.682554244995117,4.757338610943407e-4,5.624183177947998,4.316545486450195,0.3029361665248871,0.1255558431148529,demographics: black female
1980,2529,5.093448162078857,0,6.142275333404541,4.720732688903809,0.301127552986145,0.1286430060863495,demographics: black female
1981,585,5.337592601776123,0,7.199645519256592,4.813590049743652,0.4956914484500885,0.18219105899333954,demographics: black female
1983,6746,6.048905849456787,0.0011373893357813358,7.860552787780762,5.517394065856934,0.4246857762336731,0.17385265231132507,demographics: black female
1984,6981,6.233882904052734,0.0020555451046675444,8.284798622131348,5.675426006317139,0.45976683497428894,0.2039068639278412,demographics: black female
1985,7433,6.619032859802246,0.0038723121397197247,8.8146820068359375,6.029322147369385,0.4619689881801605,0.17899209260940552,demographics: black female
1986,7936,6.816320419311523,0.0025715914089232683,9.135884284973145,6.245398044586182,0.46281856298446655,0.18461795151233673,demographics: black female
1987,7812,7.088196277618408,0.005736000370234251,9.698345184326172,6.457400321960449,0.5018962025642395,0.20345088839530945,demographics: black female
1988,7399,7.449137210845947,0.007751258555799723,10.15290641784668,6.77766752243042,0.49799415469169617,0.2155989110469818,demographics: black female
1989,7345,8.112665176391602,3.5463087260723114e-4,10.729172706604004,7.481134414672852,0.4341638684272766,0.18450982868671417,demographics: black female
1990,7660,8.28797721862793,3.92022542655468e-4,11.40339469909668,7.634130477905273,0.4937385022640228,0.1952202171087265,demographics: black female
1991,7314,8.770380020141602,7.508713169954717e-4,11.848613739013672,8.109004020690918,0.461167573928833,0.18731288611888885,demographics: black female
1992,7224,9.08314037322998,9.058061987161636e-4,11.97191047668457,8.43842887878418,0.41873690485954285,0.16431082785129547,demographics: black female
1993,6898,9.480693817138672,8.879814413376153e-4,12.878376007080078,8.717827796936035,0.4772459864616394,0.17715023458003998,demographics: black female
1994,8950,9.847967147827148,0.0033206110820174217,12.706297874450684,9.212035179138184,0.37931495904922485,0.16615712642669678,demographics: black female
1995,8961,10.053606033325195,0.0028259085956960917,13.154478073120117,9.388463973999023,0.40113207697868347,0.21072852611541748,demographics: black female
1996,5708,10.282120704650879,0.002552590798586607,14.252984046936035,9.4741363525390625,0.5044098496437073,0.23879140615463257,demographics: black female
1997,5893,10.446821212768555,0.0021167832892388105,14.554606437683105,9.657647132873535,0.5070551037788391,0.23219284415245056,demographics: black female
1998,5870,11.081436157226563,0.0011352843139320612,15.364978790283203,10.303620338439941,0.4912213683128357,0.2283644676208496,demographics: black female
1999,5746,11.637065887451172,0.0013727695913985372,16.06298065185547,10.864197731018066,0.4785243272781372,0.23265300691127777,demographics: black female
2000,5576,12.170368194580078,0.0013820012100040913,16.46431541442871,11.365829467773438,0.44858017563819885,0.17299731075763702,demographics: black female
2001,5624,12.611433029174805,0.001157311606220901,16.2402400970459,11.926913261413574,0.36164653301239014,0.150626078248024,demographics: black female
2002,5890,13.21616268157959,0.0021810352336615324,17.461280822753906,12.394571304321289,0.40878456830978394,0.19818514585494995,demographics: black female
2003,5440,13.793523788452148,0.002185136079788208,18.241252899169922,12.928467750549316,0.41093695163726807,0.1872922033071518,demographics: black female
2004,5177,13.95124626159668,0.0024386572185903788,18.8430233001709,13.153801918029785,0.43251535296440125,0.18408401310443878,demographics: black female
2005,5155,14.227682113647461,0.0017500272952020168,18.958820343017578,13.407965660095215,0.41399678587913513,0.15213827788829803,demographics: black female
2006,5517,14.958616256713867,0.0036736736074090004,19.61639404296875,14.168750762939453,0.3844829499721527,0.17166486382484436,demographics: black female
2007,5718,15.39181137084961,0.004523831885308027,19.762615203857422,14.689848899841309,0.3453246057033539,0.12391356378793716,demographics: black female
2008,5570,15.741147994995117,0.004090652335435152,19.943628311157227,15.059685707092285,0.3243057429790497,0.18056701123714447,demographics: black female
2009,5438,16.186689376831055,0.006922630127519369,20.583189010620117,15.494760513305664,0.3283967077732086,0.1108165979385376,demographics: black female
2010,5347,16.37868309020996,0.005705871619284153,21.463619232177734,15.606180191040039,0.3753281831741333,0.13611142337322235,demographics: black female
2011,5141,16.93923568725586,0.007219135761260986,22.30738639831543,16.09429931640625,0.3860427141189575,0.15825872123241425,demographics: black female
2012,5297,16.8010311126709,0.006853950209915638,22.61634063720703,15.974297523498535,0.41579562425613403,0.17477275431156158,demographics: black female
2013,5119,17.507293701171875,0.00970922689884901,23.57767105102539,16.5981388092041,0.42050090432167053,0.16797477006912231,demographics: black female
2014,5135,17.580045700073242,0.009203038178384304,23.49478530883789,16.72443962097168,0.40481749176979065,0.16801191866397858,demographics: black female
2015,5262,18.245075225830078,0.011862664483487606,23.8016300201416,17.36248207092285,0.3708656430244446,0.1595819741487503,demographics: black female
2016,5260,18.429141998291016,0.009474553167819977,23.43981170654297,17.608999252319336,0.3311268389225006,0.16424144804477692,demographics: black female
2017,5069,19.302776336669922,0.01340948324650526,24.83223533630371,18.520999908447266,0.34076106548309326,0.14635926485061646,demographics: black female
2018,4849,20.39054298400879,0.01867685280740261,23.86361312866211,19.903671264648438,0.19895534217357635,0.12287179380655289,demographics: black female
2019,4577,21.966066360473633,0.02158115804195404,26.775239944458008,21.295921325683594,0.25729426741600037,0.14210088551044464,demographics: black female
2020,4096,23.419212341308594,0.021353179588913918,27.98909568786621,22.724151611328125,0.23168936371803284,0.08117111027240753,demographics: black female
2021,4128,24.081209182739258,0.023962602019309998,29.120988845825195,23.38270378112793,0.24540725350379944,0.04708673804998398,demographics: black female
2022,4081,26.027318954467773,0.028849752619862556,28.65113639831543,25.698183059692383,0.11490903049707413,0.06708071380853653,demographics: black female
1973,1101,3.544548273086548,0,4.128298759460449,3.2110133171081543,0.2856685221195221,0.23185908794403076,demographics: hispanic male
1974,1141,3.986651659011841,0,4.752025127410889,3.6420297622680664,0.30477383732795715,0.2294449508190155,demographics: hispanic male
1975,1079,4.212137222290039,0,4.974093437194824,3.893327474594116,0.2775944173336029,0.22229422628879547,demographics: hispanic male
1976,1022,4.5435261726379395,0,5.27680778503418,4.219090938568115,0.2506978213787079,0.2416175901889801,demographics: hispanic male
1977,1333,4.948530197143555,4.981508245691657e-4,6.025094509124756,4.438969135284424,0.3573184013366699,0.24282923340797424,demographics: hispanic male
1978,1305,5.111186504364014,2.5147554697468877e-4,6.01820182800293,4.6561360359191895,0.2925313711166382,0.20257437229156494,demographics: hispanic male
1979,1307,5.748507499694824,0,6.744143009185791,5.302778720855713,0.2718130052089691,0.18779204785823822,demographics: hispanic male
1980,1629,6.330472946166992,0.0042394837364554405,7.268342971801758,5.884236812591553,0.2352227121591568,0.17770731449127197,demographics: hispanic male
1981,406,6.658328056335449,0.005685786250978708,8.52405834197998,6.08262825012207,0.40137749910354614,0.2131619155406952,demographics: hispanic male
1983,4532,7.274463176727295,0.008789646439254284,9.254246711730957,6.674004554748535,0.3866107761859894,0.26800844073295593,demographics: hispanic male
