qid,name,category,country,iso,lat,lon,year,year_approx,century,wikipedia,image,sitelinks,pageviews,fame_rank
Q12723639,Castelul din Zau de Câmpie,castle,Romania,RO,46.60768,24.13323,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_Ugron_din_Zau_de_C%C3%A2mpie,https://commons.wikimedia.org/wiki/Special:FilePath/RO%20MS%20Castelul%20Ugron%20din%20Zau%20de%20Campie%20%281%29.JPG?width=1280,3,0,5498
Q12723861,Bologa Castle,castle,Romania,RO,46.88608,22.88439,NA,0,NA,https://ro.wikipedia.org/wiki/Cetatea_Bologa,https://commons.wikimedia.org/wiki/Special:FilePath/Ruinele%20cet%C4%83%C8%9Bii%20Bologa%2C%20vedere%20Vestic%C4%83.jpg?width=1280,3,0,5500
Q12723872,Cetatea Fetei,ruin,Romania,RO,46.75396,23.48569,NA,0,NA,https://ro.wikipedia.org/wiki/Cetatea_Fetei,https://commons.wikimedia.org/wiki/Special:FilePath/Leanyvar%202.jpg?width=1280,3,0,5502
Q541105,Liteni Castle,ruin,Romania,RO,46.60815,23.43419,NA,0,NA,https://ro.wikipedia.org/wiki/Cetatea_Liteni,https://commons.wikimedia.org/wiki/Special:FilePath/Cetatea%20liteni.jpg?width=1280,3,0,5413
Q852867,Cetatea Unguraș,ruin,Romania,RO,47.10508,24.06942,NA,0,NA,https://ro.wikipedia.org/wiki/Cetatea_Ungura%C8%99,https://commons.wikimedia.org/wiki/Special:FilePath/B%C3%A1lv%C3%A1nyosv%C3%A1ra%20-%20Cetatea%20Ungurasului%202018.jpg?width=1280,3,0,5422
Q794171,Bethlen Castle (Criș),castle,Romania,RO,46.14324,24.69254,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_Bethlen_din_Cri%C8%99,https://commons.wikimedia.org/wiki/Special:FilePath/Castelul%20Bethlen%2007797.JPG?width=1280,3,0,5419
Q250883,Dăbâca Fortress,fortress,Romania,RO,46.97647,23.67136,NA,0,NA,https://ro.wikipedia.org/wiki/Cetatea_D%C4%83b%C3%A2ca,https://commons.wikimedia.org/wiki/Special:FilePath/Cetatea%20Dabaca%20%2825%29.JPG?width=1280,3,0,5409
Q12272950,Conacul Banffy din Turea,castle,Romania,RO,46.84955,23.35236,NA,0,NA,https://ro.wikipedia.org/wiki/Conacul_Banffy_din_Turea,https://commons.wikimedia.org/wiki/Special:FilePath/Coloane%20intrare%20conacul%20Banffy%202018.jpg?width=1280,3,0,5494
Q12723881,Șcheia Fortress,fortress,Romania,RO,47.66139,26.24125,NA,0,NA,https://ro.wikipedia.org/wiki/Cetatea_%C8%98cheia,https://commons.wikimedia.org/wiki/Special:FilePath/Cetatea%20%C5%9Echeia17.jpg?width=1280,3,0,5503
Q18538880,Slimnic fortress,fortress,Romania,RO,45.91982,24.15876,NA,0,NA,https://ro.wikipedia.org/wiki/Cetatea_din_Slimnic,https://commons.wikimedia.org/wiki/Special:FilePath/Cetatea%20Slimnicului%20%28Stolzenburg%29%20vedere%20aeriana.JPG?width=1280,3,0,5535
Q18547580,Severin Medieval Fortress,fortress,Romania,RO,44.62258,22.65636,1233,0,13th century,https://en.wikipedia.org/wiki/Severin_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Cetatea%20Severinului.jpg?width=1280,3,932,4606
Q42872564,Ladislaus Fortress,fortress,Romania,RO,44.67305,21.68056,1427,0,15th century,https://ro.wikipedia.org/wiki/Cetatea_Ladislau_(Donjonul_de_la_Coronini),https://commons.wikimedia.org/wiki/Special:FilePath/Cetatea%20Ladislau.jpg?width=1280,3,0,5569
Q21870728,Apafi castle in Dumbrăveni,castle,Romania,RO,46.225,24.5775,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_Apafi_din_Dumbr%C4%83veni,https://commons.wikimedia.org/wiki/Special:FilePath/Dumbraveni%20Castelul%20%281%29.JPG?width=1280,3,0,5545
Q28044453,Mansion of András Bethlen,castle,Romania,RO,47.18104,24.1782,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_Bethlen_din_Beclean,https://commons.wikimedia.org/wiki/Special:FilePath/Andras%20Betlen%20Castle%20in%20Beclean.jpg?width=1280,3,0,5557
Q12723631,"Pogany mansion in Păclișa, Hunedoara",castle,Romania,RO,45.5625,22.88056,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_Pog%C3%A1ny_din_P%C4%83cli%C8%99a,https://commons.wikimedia.org/wiki/Special:FilePath/P%C4%83cli%C8%99aHD%20%288%29.JPG?width=1280,3,0,5495
Q12723637,"Teleki castle in Comlod, Bistrița-Năsăud",castle,Romania,RO,46.85858,24.43777,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_Teleki_din_Comlod,https://commons.wikimedia.org/wiki/Special:FilePath/CastelulTelekiComlod%20%289%29.JPG?width=1280,3,0,5497
Q104523299,"Gődény Castle, Balkány",castle,Hungary,HU,47.76667,21.86667,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_G%C5%91d%C3%A9ny_de_la_Balk%C3%A1ny,https://commons.wikimedia.org/wiki/Special:FilePath/Balk%C3%A1ny%20g%C5%91d%C3%A9ny.jpg?width=1280,3,0,5582
Q1108883,Kinizsi Castle,castle,Hungary,HU,46.98487,17.69568,NA,0,NA,https://hu.wikipedia.org/wiki/Kinizsi-v%C3%A1r,https://commons.wikimedia.org/wiki/Special:FilePath/Nagyvazsony%20Kinizsi%20var.JPG?width=1280,3,0,5430
Q1111307,Castle of Kisnána,ruin,Hungary,HU,47.85139,20.14417,NA,0,NA,https://hu.wikipedia.org/wiki/Kisn%C3%A1nai_v%C3%A1r,https://commons.wikimedia.org/wiki/Special:FilePath/Kisn%C3%A1na1.jpg?width=1280,3,0,5431
Q1125474,Körmend Castle,castle,Hungary,HU,47.00929,16.60665,NA,0,NA,https://hu.wikipedia.org/wiki/K%C3%B6rmendi_v%C3%A1rkast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6rmendkast%C3%A9ly2.jpg?width=1280,3,0,5432
Q851689,Buják Castle,ruin,Hungary,HU,47.89583,19.53056,NA,0,NA,https://hu.wikipedia.org/wiki/Buj%C3%A1ki_v%C3%A1r,https://commons.wikimedia.org/wiki/Special:FilePath/Buj%C3%A1k%20v%C3%A1r%C3%A1nak%20romja%20%286546.%20sz%C3%A1m%C3%BA%20m%C5%B1eml%C3%A9k%29%205.jpg?width=1280,3,0,5421
Q1212476,Castle of Máré,castle,Hungary,HU,46.225,18.32222,NA,0,NA,https://hu.wikipedia.org/wiki/M%C3%A1r%C3%A9v%C3%A1r,https://commons.wikimedia.org/wiki/Special:FilePath/CivertanMarevara.jpg?width=1280,3,0,5436
Q1297564,Szerencs Castle,castle,Hungary,HU,48.16139,21.20222,NA,0,NA,https://hu.wikipedia.org/wiki/Szerencs_v%C3%A1ra,https://commons.wikimedia.org/wiki/Special:FilePath/Castle%20of%20Szerencs%2C%20Hungary%2010.jpg?width=1280,3,0,5447
Q1298163,Castle of Szigetvár,castle,Hungary,HU,46.05111,17.79583,NA,0,NA,https://hu.wikipedia.org/wiki/Szigetv%C3%A1ri_v%C3%A1r,https://commons.wikimedia.org/wiki/Special:FilePath/Szigetv%C3%A1r%20-%20Castle.jpg?width=1280,3,0,5448
Q1299808,Szolnok Castle,ruin,Hungary,HU,47.1738,20.2043,NA,0,NA,https://en.wikipedia.org/wiki/Szolnok_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Szolnok1617.jpg?width=1280,3,1085,4528
Q1326433,Tátika Castle,castle,Hungary,HU,46.90611,17.25972,NA,0,NA,https://hu.wikipedia.org/wiki/T%C3%A1tika-v%C3%A1r,https://commons.wikimedia.org/wiki/Special:FilePath/Zalasz%C3%A1nt%C3%B3%2C%20T%C3%A1tika%20v%C3%A1ra%20-%20panoramio.jpg?width=1280,3,0,5452
Q904581,Castle of Devecser,castle,Hungary,HU,47.10606,17.43793,NA,0,NA,https://hu.wikipedia.org/wiki/Devecseri_v%C3%A1r,https://commons.wikimedia.org/wiki/Special:FilePath/Devecser%20-%20Palace.jpg?width=1280,3,0,5427
Q853797,"Pusztapalota-várrom, Várpalota",ruin,Hungary,HU,47.22694,18.09389,NA,0,NA,https://hu.wikipedia.org/wiki/B%C3%A1tork%C5%91,https://commons.wikimedia.org/wiki/Special:FilePath/Pusztapalota%20EK2.jpg?width=1280,3,0,5423
Q1241872,Mágóchy–Alaghy–Sennyei Castle,castle,Hungary,HU,48.33018,21.82873,NA,0,NA,https://hu.wikipedia.org/wiki/P%C3%A1cini_v%C3%A1rkast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/P%C3%A1cin%20-%20Palace.jpg?width=1280,3,0,5443
Q15633755,Castle of Chora of Kalymnos,castle,Greece,GR,36.96782,26.96089,NA,0,NA,https://el.wikipedia.org/wiki/%CE%9C%CE%B5%CE%B3%CE%AC%CE%BB%CE%BF_%CE%BA%CE%AC%CF%83%CF%84%CF%81%CE%BF_%CF%84%CE%B7%CF%82_%CE%A7%CF%8E%CF%81%CE%B1%CF%82_%CE%9A%CE%B1%CE%BB%CF%8D%CE%BC%CE%BD%CE%BF%CF%85,https://commons.wikimedia.org/wiki/Special:FilePath/Kastro%20tou%20Choriou.JPG?width=1280,3,0,5521
Q18692192,Mylopotamos Castle,castle,Greece,GR,36.24561,22.93446,NA,0,NA,https://el.wikipedia.org/wiki/%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF_%CE%9C%CF%85%CE%BB%CE%BF%CF%80%CE%BF%CF%84%CE%AC%CE%BC%CE%BF%CF%85_%CE%9A%CF%85%CE%B8%CE%AE%CF%81%CF%89%CE%BD,https://commons.wikimedia.org/wiki/Special:FilePath/%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF%20%CE%9C%CF%85%CE%BB%CE%BF%CF%80%CE%BF%CF%84%CE%AC%CE%BC%CE%BF%CF%85%20%CE%9A%CF%85%CE%B8%CE%AE%CF%81%CF%89%CE%BD%204.jpg?width=1280,3,0,5537
Q15633758,Chrysocheria Castle,castle,Greece,GR,36.95501,26.96998,NA,0,NA,https://el.wikipedia.org/wiki/%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF_%CE%A7%CF%81%CF%85%CF%83%CE%BF%CF%87%CE%B5%CF%81%CE%B9%CE%AC%CF%82,https://commons.wikimedia.org/wiki/Special:FilePath/Chrysocheria%20Castle%20%28Kalymnos%29%202023%20-%20004.jpg?width=1280,3,0,5522
Q38279805,Medieval Castle of Levadia,castle,Greece,GR,38.43165,22.87211,NA,0,NA,https://el.wikipedia.org/wiki/%CE%9C%CE%B5%CF%83%CE%B1%CE%B9%CF%89%CE%BD%CE%B9%CE%BA%CF%8C_%CE%BA%CE%AC%CF%83%CF%84%CF%81%CE%BF_%CE%9B%CE%B9%CE%B2%CE%B1%CE%B4%CE%B5%CE%B9%CE%AC%CF%82,https://commons.wikimedia.org/wiki/Special:FilePath/%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF%20%CE%9B%CE%B9%CE%B2%CE%B1%CE%B4%CE%B5%CE%B9%CE%AC%CF%82%201774.jpg?width=1280,3,0,5562
Q38283760,Nafpaktos castle,castle,Greece,GR,38.39633,21.82486,5,0,1st century,https://el.wikipedia.org/wiki/%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF_%CE%9D%CE%B1%CF%85%CF%80%CE%AC%CE%BA%CF%84%CE%BF%CF%85,https://commons.wikimedia.org/wiki/Special:FilePath/%CE%95%CE%B9%CF%83%CE%BF%CE%B4%CE%BF%CF%82-%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF%20%CE%9D%CE%B1%CF%85%CF%80%CE%AC%CE%BA%CF%84%CE%BF%CF%85.jpg?width=1280,3,0,5564
Q12878515,Castle of Kythira,castle,Greece,GR,36.14619,22.99146,NA,0,NA,https://el.wikipedia.org/wiki/%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF_%CE%A7%CF%8E%CF%81%CE%B1%CF%82_%CE%9A%CF%85%CE%B8%CE%AE%CF%81%CF%89%CE%BD,https://commons.wikimedia.org/wiki/Special:FilePath/Castle%20of%20Kythira%20by%20night.jpg?width=1280,3,0,5508
Q7044423,No Man's Land Fort,fortress,England,GB-ENG,50.7401,-1.09493,1867,0,19th century,https://en.wikipedia.org/wiki/No_Man%27s_Land_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/No%20Mans%20Land%20Fort%20Geograph%201263735%2087977ef9.jpg?width=1280,3,23294,2960
Q5470853,Fort Brockhurst,fortress,England,GB-ENG,50.8151,-1.1553,1858,0,19th century,https://en.wikipedia.org/wiki/Fort_Brockhurst,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Brockhurst%2C%20Gosport.jpg?width=1280,3,2618,3980
Q5189558,Crownhill Fort,fortress,England,GB-ENG,50.414,-4.13042,1865,1,19th century,https://en.wikipedia.org/wiki/Crownhill_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Crownhill%20Fort%20main%20entrance.jpg?width=1280,3,1730,4238
Q5472216,Fort Vasquez,fortress,United States,US,40.19444,-104.82028,1835,0,19th century,https://en.wikipedia.org/wiki/Fort_Vasquez,https://commons.wikimedia.org/wiki/Special:FilePath/Insidefrvasquez2.jpg?width=1280,3,2531,3991
Q11426463,Kii Castle,ruin,Japan,JP,33.445,130.51306,665,0,7th century,https://en.wikipedia.org/wiki/Kii_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/%E5%9F%BA%E5%B1%B1%20%E5%B1%B1%E9%A0%82.JPG?width=1280,3,1093,4519
Q11382803,Saiki Castle,ruin,Japan,JP,32.96023,131.88982,1606,0,17th century,https://en.wikipedia.org/wiki/Saiki_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Saiki%20castle%2005.jpg?width=1280,3,727,4774
Q11432542,Ōuchi-shi Yakata,ruin,Japan,JP,34.18411,131.48044,NA,0,NA,https://en.wikipedia.org/wiki/%C5%8Cuchi-shi_Yakata,https://commons.wikimedia.org/wiki/Special:FilePath/West%20gate%20of%20Ouchi%27s%20mansion.jpg?width=1280,3,853,4642
Q28683391,Genbao Castle,ruin,Japan,JP,35.59839,136.17639,NA,0,NA,https://en.wikipedia.org/wiki/Genbao_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Genbao%20Castle%2020050605-2.jpg?width=1280,3,616,4856
Q11486526,Nobeoka Castle,castle,Japan,JP,32.58056,131.66297,NA,0,NA,https://en.wikipedia.org/wiki/Nobeoka_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Nobeoka%20castle%20ishigaki1.JPG?width=1280,3,465,4933
Q11584656,Chiran Castle,ruin,Japan,JP,31.36744,130.44372,NA,0,NA,https://en.wikipedia.org/wiki/Chiran_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Ruins%20of%20Chiran%20Castle%20Minamikyushu%20Kagoshima.jpg?width=1280,3,548,4895
Q11400421,Shōzui Castle,ruin,Japan,JP,34.1326,134.52293,NA,0,NA,https://en.wikipedia.org/wiki/Sh%C5%8Dzui_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Shozuijo12.jpg?width=1280,3,653,4827
Q11355537,Miharu Castle,castle,Japan,JP,37.44256,140.4965,1504,0,16th century,https://en.wikipedia.org/wiki/Miharu_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/%E8%97%A9%E6%A0%A1%E6%98%8E%E5%BE%B3%E5%A0%82%E8%A1%A8%E9%96%80.JPG?width=1280,3,672,4813
Q11416034,Mukaihaguroyama Castle,castle,Japan,JP,37.44539,139.9,1668,0,17th century,https://en.wikipedia.org/wiki/Mukaihaguroyama_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Mukaihaguro-yamasiroato.jpg?width=1280,3,1623,4278
Q11630769,Tsunomure Castle,ruin,Japan,JP,33.30936,131.1545,1280,0,13th century,https://en.wikipedia.org/wiki/Tsunomure_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Tunomure%20Castle%201.jpg?width=1280,3,353,4987
Q11674175,Samegao Castle,ruin,Japan,JP,37.05111,138.23,NA,0,NA,https://en.wikipedia.org/wiki/Samegao_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Samegao%20Castle%20ruins.jpg?width=1280,3,788,4667
Q11675141,Torigoe Castle,ruin,Japan,JP,36.36611,136.60111,1580,0,16th century,https://en.wikipedia.org/wiki/Torigoe_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Torigoe01.jpg?width=1280,3,473,4927
Q11558405,Namioka Castle,ruin,Japan,JP,40.71694,140.60444,1373,0,14th century,https://en.wikipedia.org/wiki/Namioka_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Namioka%20Castle%20site.jpg?width=1280,3,898,4621
Q11411030,Furumiya Castle,ruin,Japan,JP,34.97244,137.42756,1571,0,16th century,https://en.wikipedia.org/wiki/Furumiya_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Furumiyajyo.jpg?width=1280,3,230,5116
Q16627739,Komakiyama Castle,castle,Japan,JP,35.2925,136.91361,1563,0,16th century,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Komakiyama,https://commons.wikimedia.org/wiki/Special:FilePath/%E5%B0%8F%E7%89%A7%E5%B1%B1%E3%83%BB%E5%B0%8F%E7%89%A7%E5%B1%B1%E5%9F%8E.jpg?width=1280,3,0,5528
Q28001024,Liman Castle,ruin,Turkey,TR,36.27823,33.83563,NA,0,NA,https://de.wikipedia.org/wiki/Liman_Kalesi,https://commons.wikimedia.org/wiki/Special:FilePath/LimanKalesi1.jpg?width=1280,3,0,5556
Q1408849,Askana Fortress,fortress,Georgia,GE,41.93199,42.17378,350,1,4th century,https://de.wikipedia.org/wiki/Festung_Askana,https://commons.wikimedia.org/wiki/Special:FilePath/Fridrich%20Dubois%20de%20Montpereux.%20Askani%20fortress.jpg?width=1280,3,0,5453
Q1408938,Likhauri Fortress,fortress,Georgia,GE,41.87211,41.99611,1150,1,12th century,https://de.wikipedia.org/wiki/Festung_Lichauri,https://commons.wikimedia.org/wiki/Special:FilePath/LIkhauri%20fortress%2C%20inside.jpg?width=1280,3,0,5454
Q261319,Fort Buckley,fortress,New Zealand,NZ,-41.2607,174.7879,1885,0,19th century,https://en.wikipedia.org/wiki/Fort_Buckley,https://commons.wikimedia.org/wiki/Special:FilePath/FortBuckleyEasternGunpit.jpg?width=1280,3,1016,4557
Q15110844,Fort Klapperkop,fortress,South Africa,ZA,-25.7803,28.21,1898,0,19th century,https://de.wikipedia.org/wiki/Fort_Klapperkop,https://commons.wikimedia.org/wiki/Special:FilePath/South%20Africa-Gauteng-Fort%20Klapperkop005.jpg?width=1280,3,0,5519
Q2445825,Totleben,fortress,Russia,RU,60.08528,29.84861,1896,0,19th century,https://de.wikipedia.org/wiki/Totleben_(Insel),https://commons.wikimedia.org/wiki/Special:FilePath/%D0%A2%D0%BE%D1%82%D0%BB%D0%B5%D0%B1%D0%B5%D0%BD.jpg?width=1280,3,0,5460
Q10283664,Forte Duque de Caxias,fortress,Brazil,BR,-22.96324,-43.1623,NA,0,NA,https://de.wikipedia.org/wiki/Fort_Duque_de_Caxias,https://commons.wikimedia.org/wiki/Special:FilePath/Morro%20do%20leme%20rj%20brasil%20%282%29.JPG?width=1280,3,0,5483
Q3196065,Khanderao Market,castle,India,IN,22.2966,73.2015,1906,0,20th century,https://en.wikipedia.org/wiki/Khanderao_Market,https://commons.wikimedia.org/wiki/Special:FilePath/Baroda%20KM.jpg?width=1280,3,2790,3940
Q3078426,Fortaleza de Nossa Senhora da Conceição de Araçatuba,castle,Brazil,BR,-27.84139,-48.57417,NA,0,NA,https://fr.wikipedia.org/wiki/Forteresse_de_Nossa_Senhora_da_Concei%C3%A7%C3%A3o_de_Ara%C3%A7atuba,https://commons.wikimedia.org/wiki/Special:FilePath/Fortaleza%20de%20Nossa%20Senhora%20da%20Concei%C3%A7%C3%A3o%20de%20Ara%C3%A7atuba%2C%20Florian%C3%B3polis%2C%20SC%2C%20Brasil.JPG?width=1280,3,0,5464
Q3078438,Fortress of Santo Antônio de Ratones,fortress,Brazil,BR,-27.47333,-48.56222,1740,0,18th century,https://fr.wikipedia.org/wiki/Forteresse_de_Santo_Ant%C3%B4nio_de_Ratones,https://commons.wikimedia.org/wiki/Special:FilePath/1998%20fort%20s%20a%20ratones%202.jpg?width=1280,3,0,5465
Q4244866,Kuznetsk Fortress,fortress,Russia,RU,53.77457,87.18384,1800,0,18th century,https://fr.wikipedia.org/wiki/Forteresse_de_Kouznetsk,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BA%D0%B0%D1%8F%20%D0%BA%D1%80%D0%B5%D0%BF%D0%BE%D1%81%D1%82%D1%8C.jpg?width=1280,3,0,5471
Q87745203,Byzantine Fort in Timgad,fortress,Algeria,DZ,35.47974,6.46852,539,0,6th century,https://fr.wikipedia.org/wiki/Forteresse_byzantine_de_Timgad,https://commons.wikimedia.org/wiki/Special:FilePath/Forteresse%20byzantine%20de%20Timgad.jpg?width=1280,3,0,5579
Q109313042,Temzezdekt,fortress,Algeria,DZ,36.67052,4.8692,1327,0,14th century,https://fr.wikipedia.org/wiki/Temzezdekt_(B%C3%A9ja%C3%AFa),https://commons.wikimedia.org/wiki/Special:FilePath/Timzizdekt%2C%20citadelle%20zianide%20de%201326%20vue%20globale.jpg?width=1280,3,0,5586
Q2970621,Castle of Saint Anthony of Salgar,castle,Colombia,CO,11.0182,-74.9417,NA,0,NA,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_San_Antonio_de_Salgar,https://commons.wikimedia.org/wiki/Special:FilePath/Castillo%20de%20San%20Antonio%20de%20Salgar%2004-017.jpg?width=1280,3,0,5461
Q3077989,Fort Queenscliff,fortress,Australia,AU,-38.27226,144.66028,1891,0,19th century,https://en.wikipedia.org/wiki/Fort_Queenscliff,https://commons.wikimedia.org/wiki/Special:FilePath/The%20Old%20Fort.jpg?width=1280,3,3874,3749
Q21619233,Sqala of Kasbah,fortress,Morocco,MA,31.51537,-9.77214,NA,0,NA,https://fr.wikipedia.org/wiki/Sqala_de_la_Kasbah,https://commons.wikimedia.org/wiki/Special:FilePath/Skala%20de%20Ville.jpg?width=1280,3,0,5544
Q17354602,Fort Gouraya,fortress,Algeria,DZ,36.7667,5.08333,NA,0,NA,https://fr.wikipedia.org/wiki/Fort_de_Gouraya,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Gouraya.JPG?width=1280,3,0,5532
Q5472361,Fort Wint,fortress,Philippines,PH,14.76966,120.22786,1910,0,20th century,https://en.wikipedia.org/wiki/Fort_Wint,https://commons.wikimedia.org/wiki/Special:FilePath/Grande%20Island.JPEG?width=1280,3,3786,3767
Q28969684,Fort Elize Carthago,ruin,Ghana,GH,4.895,-2.268,1702,0,18th century,https://en.wikipedia.org/wiki/Fort_Elize_Carthago,https://commons.wikimedia.org/wiki/Special:FilePath/AMH-7678-NA%20Floor%20plan%20of%20Ankobra%20Fort..jpg?width=1280,3,480,4925
Q42754740,Tabarka Fort,fortress,Tunisia,TN,36.9653,8.75872,1600,0,16th century,https://fr.wikipedia.org/wiki/Fort_de_Tabarka,https://commons.wikimedia.org/wiki/Special:FilePath/Tabarka%20tunisie%203.jpg?width=1280,3,0,5567
Q3078239,Forte de Santa Bárbara da Vila,fortress,Brazil,BR,-27.60056,-48.54917,NA,0,NA,https://fr.wikipedia.org/wiki/Fort_de_Santa_B%C3%A1rbara_da_Vila,https://commons.wikimedia.org/wiki/Special:FilePath/1998%20s%20barbara%20vila%201.jpg?width=1280,3,0,5462
Q3078241,Forte de Santana do Estreito,fortress,Brazil,BR,-27.59333,-48.56389,NA,0,NA,https://fr.wikipedia.org/wiki/Fort_de_Santana_do_Estreito,https://commons.wikimedia.org/wiki/Special:FilePath/1998%20f%20santana%203.jpg?width=1280,3,0,5463
Q109017607,El Mokrani Fort,fortress,Algeria,DZ,36.06667,4.76667,NA,0,NA,https://fr.wikipedia.org/wiki/Bordj_El_Mokrani,https://commons.wikimedia.org/wiki/Special:FilePath/Bordj%20El%20Mokrani%20%D8%A8%D8%B1%D8%AC%20%D8%A7%D9%84%D9%85%D9%82%D8%B1%D8%A7%D9%86%D9%8A%20-%20%D8%A8%D8%B1%D8%AC%20%D8%A8%D9%88%D8%B9%D8%B1%D9%8A%D8%B1%D9%8A%D8%AC.jpg?width=1280,3,0,5585
Q131555082,Petra Mlakou Castle,castle,Algeria,DZ,36.5208,4.6249,NA,0,NA,https://en.wikipedia.org/wiki/Petra_Mlakou_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Petra%20Maklou.jpg?width=1280,3,302,5112
Q28163226,Brunet Castle,castle,Chile,CL,-33.02178,-71.56206,NA,0,NA,https://en.wikipedia.org/wiki/Brunet_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Castillo%20Brunet%2C%20Vi%C3%B1a%20del%20Mar%2020230907.jpg?width=1280,3,1001,4567
Q75146166,Castillo de Dorión,castle,Guatemala,GT,14.48193,-90.58752,1938,0,20th century,https://es.wikipedia.org/wiki/Castillo_de_Dori%C3%B3n,https://commons.wikimedia.org/wiki/Special:FilePath/Castillo%20Dori%C3%B3n%2C%20Departamento%20de%20Guatemala.jpg?width=1280,3,0,5577
Q3798489,Castelo Montebello,castle,Brazil,BR,-22.40672,-42.96762,NA,0,NA,https://es.wikipedia.org/wiki/Castillo_Montebello_Medieval,https://commons.wikimedia.org/wiki/Special:FilePath/Castelomontebello.jpg?width=1280,3,0,5466
Q16490490,Castillo de Santa Cecilia,castle,Mexico,MX,21.03,-101.25889,NA,0,NA,https://es.wikipedia.org/wiki/Castillo_Santa_Cecilia,https://commons.wikimedia.org/wiki/Special:FilePath/CastillaSantaCecelia.JPG?width=1280,3,0,5526
Q106691421,Prince of Oldenburg Castle,castle,Russia,RU,43.32552,40.22568,1902,0,20th century,https://es.wikipedia.org/wiki/Palacio_del_Pr%C3%ADncipe_de_Oldemburgo,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B0%D0%BC%D0%BE%D0%BA%20%D0%BF%D1%80%D0%B8%D0%BD%D1%86%D0%B0%20%D0%9E%D0%BB%D1%8C%D0%B4%D0%B5%D0%BD%D0%B1%D1%83%D1%80%D0%B3%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%2001.jpg?width=1280,3,0,5584
Q10284012,Fortress of São João,fortress,Brazil,BR,-20.32081,-40.32539,NA,0,NA,https://es.wikipedia.org/wiki/Fuerte_de_S%C3%A3o_Jo%C3%A3o_(Esp%C3%ADrito_Santo),https://commons.wikimedia.org/wiki/Special:FilePath/ForteSaoJoao.jpg?width=1280,3,0,5485
Q10283637,Fortaleza de São Francisco Xavier da Ilha de Villegagnon,castle,Brazil,BR,-22.91389,-43.15972,NA,0,NA,https://es.wikipedia.org/wiki/Fortaleza_de_San_Francisco_Xavier_de_la_Isla_de_Villegagnon,https://commons.wikimedia.org/wiki/Special:FilePath/Escola%20Naval%202.jpeg?width=1280,3,0,5482
Q97217604,Torres de Katej,castle,Azerbaijan,AZ,41.66062,46.56239,NA,0,NA,https://es.wikipedia.org/wiki/Torres_de_Katej,https://commons.wikimedia.org/wiki/Special:FilePath/Katex%20Qalas%C4%B1%20%28yandan%20g%C3%B6r%C3%BCn%C3%BC%C5%9F%29.jpg?width=1280,3,0,5580
Q10283996,Fort São Joaquim do Rio Branco,ruin,Brazil,BR,3.04056,-60.48694,NA,0,NA,https://es.wikipedia.org/wiki/Fuerte_de_S%C3%A3o_Joaquim_do_Rio_Branco,https://commons.wikimedia.org/wiki/Special:FilePath/Forte%20S%C3%A3o%20Joaquim.png?width=1280,3,0,5484
