id,title,original_title,original_language,overview,release_date,popularity,vote_average,vote_count,adult,video,genre_ids 
616991,Lesbian MILFs Dominate First Timers,Lesbian MILFs Dominate First Timers,en,Horny MILFs are eager to dominate these sexy first timers. These babes can't wait for the true MILF lesbian experience.,2019-06-04,0.6,0.0,0,True,False,[]
616638,Bullied Bi Cuckolds 37,Bullied Bi Cuckolds 37,en,"It's not gay if your wife makes you suck another man's cock. Right? Because it's for her pleasure. She gets a perverse thrill from watching you demean yourself. You're supposed to make your wife happy, right? You're a broke mope so you can't keep her happy with your money. So start sucking that big cock, it's the only thing you can do that she will enjoy.",2016-07-26,0.6,0.0,0,True,False,[]
616255,Beast,Séptimo,sv,"Vincent has a secret that forces him to stay away from the people he loves. But when he meets Gustav, love strikes Vincent. As their love grows, so does his fear of letting his secret destroy his new lover.",2011-01-30,0.6,4.0,2,False,False,"[18, 10749]"
616253,According to Mateo,Según Mateo,es,"Mateo and his boyfriend, Marc, arrive home after a night out with Luke, a guy they've just met. After an argument, Mateo leaves the flat and bumps into Jon, a drug dealer they have called. Mateo convinces Jon to take him to his house where he discovers he can't feel anything if it's not through pain.",2017-11-07,0.6,3.7,3,False,False,"[18, 53]"
616252,Cherry-Red,Kirschrot,de,"Anna and Marie are two women who could possibly love each other. Marie wants to be open to this new overwhelming feeling, even if she has to throw away all that she has ever held to be right. Anna on the other hand, enjoys the attention from this gentle soft girl Marie, who seems to love her, not in spite of but also because of her sharp edges. It could all be so easy if it weren't for Zoe, the woman who has been at Anna's side for years.",2007-10-30,0.6,5.5,4,False,False,"[18, 10749]"
616160,Home,Home,en,"Luke longs for a meaningful connection, but the man he has fallen for torments him with acts of impulsive intimacy and spontaneous selfish thoughtlessness.",2012-06-02,0.6,0.0,0,False,False,[]
616068,Lesbian Office Seductions 11,Lesbian Office Seductions 11,en,"Gianna and Autumn are involved in a secret relationship at work, but when HR sends out a notice that sexual behavior in the work place is prohibited, Autumn freaks out. Luckily for them, their boss is out of town and Gianna knows exactly what to do calm her down. Karma lost a file for a big case so she asks her assistant Jade to reprint it for her. Unfortunately for her, it will take an hour to finish. Karma decides to release some stress by masturbating, but just before she orgasms, Jade comes back with the file. This embarrassing situation arouses the young assistant and pushes her to make a move on her boss.",2019-07-16,0.6,0.0,0,True,False,[10749]
616019,Moms Lick Teens 6,Moms Lick Teens 6,en,Moms seducing their step-daughters and friends into lesbian sex! Over three hours of moms who love to teach teens!,2017-01-30,0.6,10.0,2,True,False,[]
616017,Lesbian PsychoDramas 33,Lesbian PsychoDramas 33,en,Tainted passion turns into obsessed lust. Drama to the highest degree.,2019-06-14,0.6,0.0,0,True,False,[]
615943,All of This Is Gone,Passou,pt,"In the end, one is dead and the others are alone, although the truth is that they were already alone long before his death. Now all of this is gone and there is no point in looking back.",2020-08-21,0.6,7.0,1,False,False,"[18, 10749]"
615927,The Dirty Facts of Life,The Dirty Facts of Life,en,The girls of Eastwood School get scared when they suspect long time lesbian and den mother Mrs. Gariss of going straight after a visit by the plumber. Together they devise a plan to win her back to the gay side by seducing her.,2008-12-15,0.6,0.0,0,True,False,[]
615703,One Night Only,One Night Only,en,"In this defiantly affirming queer tale, a gorgeously decked-out Australian calls out his date for chastising his ""femme"" qualities.",2017-07-23,0.6,8.0,1,False,False,[18]
615697,Walk With Me,Walk With Me,en,"​While walking his dog, Eric bumps into the confident and carefree Ryan. Taking a nervous leap, Eric accepts Ryan’s invitation to walk through the city en route to a concert. In the next six blocks, the two men discover that intimacy through anonymity also exposes one another’s flaws and insecurities. Will they make it to the concert in one piece?",2018-11-12,0.6,0.0,0,False,False,[18]
615499,Lesbian Public Sex Fetish 2,Lesbian Public Sex Fetish 2,en,"Provocative, beautiful performer/director Dana Vespoli brings us along on fun-but-risky dates with natural-bodied, friendly cuties in “Lesbian Public Sex Fetish 2.” The director and her play partners are casual and natural, enjoying arousing conversation, dirty memories and sexy misbehavior in daylight, just beyond the prying eyes of passersby. Much of the movie is a reminder of the fun that can be had in the back seat of a car.",2015-02-18,0.6,0.0,0,True,False,[]
615404,Head Film,Head Film,en,"An experimental and humorous rainy day romp involving director Wakefield Poole's beloved Warhol Marilyns, his boyfriend Peter Fisk, Julia Child and the kitchen sink (literally and figuratively). The film creates whimsy by incorporating household film footage, pop culture references from TV, and Poole's eclectic and sometimes campy use of music.",1971-01-01,0.6,0.0,0,False,False,[]
615403,A Gift,A Gift,en,"Shot in the Fire Island Pines during the same summer Poole filmed the first segment of his debut feature film ""Boys in the Sand,"" this short was made in collaboration with the director's close friend and visual artist Ed Parente. The film serves as a visual love letter to Parente's boyfriend Fred, who was often away while the two spent time filming on the island.",1971-01-01,0.6,0.0,0,False,False,[]
615305,Lesbian Crime Stories 4,Lesbian Crime Stories 4,en,Bad girls living a life on the run have to take care of each others' needs or nobody else will. Watch as they seek comfort in one another's sweet embrace.,2019-07-12,0.6,0.0,0,True,False,[10749]
615261,Marie,Marie,pt,"Mário returns to his hometown after 15 years to bury his father. But he returns as Marie, a trans woman. There she finds her childhood best friend Estevão and her past with him. With Estevão's help, Marie sets out on a journey to bury her father in the city of Crato.",2019-08-29,0.6,2.0,1,False,False,[18]
615252,Sapphic Erotica 4,Sapphic Erotica 4,en,These gorgeous women have all the sex-perience they need to make each other crazy with lust and then get each other off with unbelievably sexy results.,2016-12-13,0.6,1.0,1,True,False,[]
615240,Lesbian Bush Worship,Lesbian Bush Worship,en,"True desire erupts when a girl finally gets a mouthful of the sweetest, most fragrant muff! Play with her hair while you savor her succulence!",2015-03-23,0.6,0.0,0,True,False,[]
615236,High Contrast,High Contrast,en,High quality High Contrast action between beautiful dark skinned women and their pale pussy eating partners!,2014-05-29,0.6,0.0,0,True,False,[]
615235,Fuck My Ass 4,Fuck My Ass 4,en,"Director Christoph Clark’s “Fuck My Ass #4” pairs glamorous, bubbly Mea Melone with sexy vixens for all-girl encounters featuring lots of anal fun.",2015-02-18,0.6,0.0,0,True,False,[]
615170,Lesbian Cuckold Affairs,Lesbian Cuckold Affairs,en,These poor guys have to sit on the sidelines while their wives get the real pleasure they've been seeking... from another woman! Watch as these gorgeous girls satisfy one another as only another girl can!,2018-03-29,0.6,0.0,0,True,False,[]
615105,Bonds,Bonds,fr,"«Bonds» is an experiment between two creatures who explores the bonds that ties them together through bondage. It explores how queer intimacy, consent and eroticism intersects with power play, the relation to the camera and d.i.y feminist filmmaking.",2018-06-13,0.6,0.0,0,False,False,[99]
615103,La Bruja de Texcoco,La bruja de Texcoco,es,"After a mysterious encounter with a shaman in Texcoco, Mexico, Octavio Mendoza, a Mexico City based musician, starts a journey to reconcile with his femininity through his music, in order to become “La Bruja de Texcoco”.",2019-02-13,0.6,0.0,0,False,False,[99]
615101,La otra orilla,La otra orilla,es,"The town of Jalcomulco is known for adventure tourism and for being a reference for social struggle. The LGBT community tells us about the experience of being born, growing up and living in a peaceful, hardworking, but above all, solidary people.",2018-10-15,0.6,0.0,0,False,False,[99]
615099,Midnight,Doppio sei,it,"Fiumicino. 1996. Two lovers, one game. The violent end of a relationship through the faces of a dice.",2018-06-30,0.6,0.0,0,False,False,[18]
615092,Realness,Realness,es,"Realness’ is a study on gender identity and sexual orientation in the teen stage. We follow Javier, a boy who has doubts about his sexuality.",2018-10-18,0.6,0.0,0,False,False,[18]
615089,Because You're Mine,À l'orée,fr,"Torn by the farewell letter of his boyfriend, Samuel tries to change his ideas in nature. The forest will bring him a strange and sensual consolation…",2018-10-15,0.6,1.0,1,False,False,"[18, 14]"
615034,The Last Kiss,The Last Kiss,en,"Ant and Tremor meet up in a hotel lobby in downtown Chicago. Tremor is moving to Florida tomorrow, so this is the last chance they have to express their feelings for each other.",2018-05-09,0.6,2.5,2,False,False,[18]
615033,The Space Between Us,The Space Between Us,en,"In a motel room, a teenage boy and a much older man discuss love, sex and life in an intimate moment of honesty between two strangers.",2018-12-31,0.6,2.0,2,False,False,[18]
614852,Visibles,Visibles,es,"Society has created a stereotype of the LGTBQ collective in which its members are young people who are fashionable, who have money, who have a lot of fun and who never pass the age of forty. But where are the older ones? When they reach that age, do they evaporate? This documentary makes visible a little-discussed topic: old age.",2018-07-17,0.6,0.0,0,False,False,[99]
614619,Michel's Mouse,Tapette,fr,"Just when he is about to move in with his girlfriend, Michel is overcome with anxiety. To avoid commitment, he'll convince himself he's homosexual.",2016-11-12,0.6,1.0,1,False,False,[35]
614379,Thoo-a-sin Lang In-ian,戲說台灣之兔兒神弄姻緣,zh,"Zhou Huiting (Chen Xinyi) and Zhou Huiqing (Zhou Junyi) are sisters of the same brothers and sisters. They have a very good relationship with each other. Zhou Huiting is the long-term sister who cares for Zhou Huiqing, and Zhou Huiqing is dependent on her sister and does not allow any man to come close. The appearance of Ayi (Zhang Weixi) gave Zhou Huiqing a warning light in his heart. In order to obstruct his relationship with his sister, Zhou Huiqing even deceived him with Ayi to worship the rabbit god (Chen Weihan). What the two did not think was that they were thus sucked into the world ruled by the rabbit god, where men and men were together, women and women were together, heterosexuality was regarded as heresy and would be met by rabbits. God’s punishment, this cola is badly wanted to occupy the sister’s Zhou Huiqing. In this world, Ayi complained bitterly, because his brother-in-law had a passionate pursuit of himself.",,0.6,0.0,0,False,False,"[18, 14]"
614028,Playing the Innocent Girl,Playing the Innocent Girl,en,"Georgia Jones, the hot substitute teacher, catches Bobbi Dylan showing Emily Willis proof of where she's seen her before -- in a sexy online video! Mrs Jones starts unbuttoning her shirt, showing off her tits. The girls are unable to do or say anything, as they stare at Georgia's glorious breasts. After agreeing with her friend Nia Nacci that it's really hot, Gia Derza mischievously grins as she approaches the thermostat and ups the temperature instead of turning it down. The only thing that she wants right now is to get naked with her friend in her bedroom. Chloe Cherry is hesitant at playing spin-the-bottle, admitting to her friend, Jane Wilde, that she is the only person she's ever kissed before. Jane tells her to relax and enjoy their college experience.",2019-07-03,0.6,0.0,0,True,False,[]
613557,Tempted by Mommy 8,Tempted by Mommy 8,en,Let mommy kiss it. She'll make it all better. Mommy eats mommy! Mommy's ass is so sweet! Mommy loves dark meat! Give Mommy a kiss! If only all therapy was like this!,2018-12-18,0.6,0.0,0,True,False,[]
613445,Mother-Daughter Exchange Club 30,Mother-Daughter Exchange Club 30,en,Simply the most realistic sex in lesbian adult video!,2013-12-06,0.6,0.0,0,True,False,[10749]
613026,Sluts of St. Clifford,Sluts of St. Clifford,en,"They love flirting, and we know where that leads. They experiment, surprise each other and try new things. What's sex with another girl like? Is kissing another girl the same as kissing a boy? These rampant British slutty schoolgirls will have their lesbian fun while they have the chance, and we're quite sure they'll be back for more after the holidays.",2015-05-11,0.6,0.0,0,True,False,[]
612171,Been Too Long at the Fair,Been Too Long at the Fair,en,"The Fair theater in Jackson Heights, Queens is one of the oldest continually running gay establishments in New York City. A loyal patron of the Fair tells the history of this gay porno theater and how it has managed to stay open while all the other gay porno theaters in New York City shut down. The narrator recalls the sexual encounters he had there over the last 35 years.",2015-07-13,0.6,2.0,1,False,False,[18]
612136,Lesbian Love Stories 9: Tempted,Lesbian Love Stories 9: Tempted,en,Simply the most realistic sex in lesbian adult video!,2019-01-11,0.6,0.0,0,True,False,[10749]
612135,Lesbian Strap-On Bosses 2,Lesbian Strap-On Bosses 2,en,"Miscreant girls get put in their place by hot lesbians in charge. In the second edition of Sweetheart’s new popular strap-on series, beautiful lesbians enjoy being strapped and gently dominated.",2017-10-17,0.6,0.0,0,True,False,[]
612019,Tomgirl,Tomgirl,en,A young Filipino boy in Western Sydney gets an enchanting crash-course in his homeland culture when his uncle reveals himself to be a cross-dresser in the ‘Bakla’ tradition.,2018-04-19,0.6,0.0,0,False,False,[35]
611818,He Doesn't Drive,Nacho no conduce,es,"Nacho has been working away from Málaga, his hometown, for a year. He comes back to take his driving test for the eighth time. He is so ashamed that he has only told his best friend, Jorge. But this is not the only secret Nacho has kept from his friends.",2018-10-23,0.6,6.0,1,False,False,"[35, 18]"
611711,She Kissed a Girl ...And She Liked It,She Kissed a Girl ...And She Liked It,en,"Sorry, you won't find Katy Perry in this movie... but what you WILL find is 10 super hot and horny girls, eager to please each other for your viewing pleasure! Enjoy!",2019-05-13,0.6,0.0,0,True,False,[]
611514,Lesbian Anal Trainers 2,Lesbian Anal Trainers 2,en,"Lesbians love ANAL, and they LOVE to train their girlfriends with ANAL toys! Enjoy the sequel to the hit Lesbian Anal Trainers and watch these Butthole Babes practice anal reaming and have their first anal orgasms! Real lesbians, real anal and real orgasms . . . over and over and over with Lesbian Anal Trainers! Anal in EVERY scene!",2017-12-18,0.6,0.0,0,True,False,[]
611513,Lesbian Anal Trainers,Lesbian Anal Trainers,en,"Lesbians always want ANAL! And they LOVE to train their girlfriends with ANAL toys! Watch these butthole babes practice anal reaming and have their first ANAL ORGASMS! Real lesbians, real anal and real orgasms . . . over and over and over with LESBIAN ANAL TRAINERS! Anal in EVERY scene!",2017-04-24,0.6,0.0,0,True,False,[]
611383,You Will Be a Man,Serás hombre,es,"This documentary is about sexism and masculinity. It’s also a journey through reflections on male condition, an attempt to strip away beliefs, myths and prejudices about masculinity. Why is there violence against women? We try to answer that by the hand of a former pimp trapped by his past and an artist, son of a prostitute, who transforms his pain into provocative performances. In parallel, the class of a high school teacher and a team of publicists become debate scenarios on the same theme, while interspersed reflections of several influential men who address the issue of masculinity from multiple points of view. A rich and complex approach that invites us to reflect on our own gender related education and socialization.",2018-10-21,0.6,6.0,1,False,False,[99]
610910,Prison Lesbians 2,Prison Lesbians 2,en,"Sweetheart proudly presents the second volume of this new, intriguing series about hot ladies in trouble with the law. Eight gorgeous ladies work their way through some sticky situations in 4 hot and heavy scenarios.",2015-06-02,0.6,0.0,0,True,False,[]
610907,Prison Lesbians,Prison Lesbians,en,"Sweetheart proudly presents a brand new series that explores the popular theme of lesbians in lock up. Each story is unique, and captures the urgency, passion and hunger of gorgeous lesbians in trouble.",2014-11-18,0.6,0.0,0,True,False,[]
610864,The Boy Who Was Gay,Drengen der sprang ud,da,"A portrait for the condition of a gay teenager, rejected by family and relying on friends.",2016-05-20,0.6,5.3,3,False,False,[18]
610534,Lesbians at Work,Lesbians at Work,en,"Lesbians in general are hard workers, but Penthouse Lesbians work even harder when they take a break from their jobs. Dedicated, determined and dirty all great qualities that will help get the job done right! So get to work, and watch, Penthouse's lesbians at work!",2019-04-01,0.6,10.0,2,True,False,[]
610344,Ants Pact,Ameisenpakt,de,"Paul is 16 years old and earns his pocket money working the streets. But there is something special about Paul. He has made a pact with some ants, which questions the strict patterns of our reality.",2014-06-01,0.6,4.3,4,False,False,[18]
610202,María Bonita,María Bonita,es,"A documentary short movie that sends us to Cabaret times in Colima viewed through the eyes of those who lived the era, it's also a portrait of femminity and carnal pleasures from the exotic dances, wherre the colors, sensuality and character production gives the public an authentic cabaret show in Colima",2017-01-01,0.6,0.0,0,False,False,[99]
609998,The Destruction of Briana Banks,The Destruction of Briana Banks,en,"There's a fine line between good & evil, she's about to experience both!",2017-04-03,0.6,0.0,0,True,False,[]
609698,The Goodbye,The Goodbye,en,A young man has to come to terms with the fact that he has 6 months left to live.,2018-12-04,0.6,8.0,2,False,False,"[35, 18]"
609621,New Queer Visions: Men from the Boys,New Queer Visions: Men from the Boys,en,"A compilation of 7 short films exploring first love, revenge, new beginnings and more are unwrapped in this exciting collection from first-time directors from Portugal, Taiwan, Belgium, the UK and the USA.  Includes: Gypsy [Cigano] (2013), Talking To My Mother (2014), Dawn (2012), Spilt Milk (2016), Dinner Confession [亲密告白] (2015), Pittsburgh (2013), Kiss Me Softly [Kus me zachtjes] (2012).",2017-09-01,0.6,0.0,0,False,False,"[18, 10749]"
609530,Mixed Messages,Mixed Messages,en,"Ever since they both turned 18, Kristen Scott has been getting mixed signals. She's finally going to make a move on her cute best friend Ivy Wolfe. Tiffany Watson can't believe she got ditched, but her stepsister Nina North is doing her best to console her. When she asked who her date was, she realized that Tiffany is into girls, just like her. April O'Neil has her suspicions on her wife Angela White. When she gets back home, she tells her that she went out and the girls hired some strippers. By the time Angela is done recounting her night of passion, April is so turned on that she doesn't care about her wife's minor indiscretions.",2019-06-14,0.6,8.5,2,True,False,[]
608729,Lesbian Triangles 32,Lesbian Triangles 32,en,"The tawdry story continues as women seduce other women, make love to them and leave them for others!",2015-11-06,0.6,0.0,0,True,False,[10749]
608625,Hot Teens Kissing 3,Hot Teens Kissing 3,en,The Hotties with a taste for juicy lips are back in another installment of Hot Teens Kissing. Some of today's hot young teens make an appearance and two little teens get their first taste of another girl.,2009-09-09,0.6,0.0,0,True,False,[]
607626,Riot Not Diet,Riot Not Diet,en,"A golden summer dress in XXL, the ice-lolly drips slowly onto the hot ground. RIOT NOT DIET creates a queer feminist utopia far away from BMI norms and male* gaze. The fat women* and queers in this movie are not ashamed of their expansive body dimensions, but confidently claim space for themselves. They use their bodies to blow up patriarchal structures and enjoy their corporeality beyond the neoliberal logic of exploitation. In times of self-optimization, your belly is a statement!",2018-06-06,0.6,0.0,0,False,False,[99]
607585,Bosom Buddies 5,Bosom Buddies 5,en,Their favorite color is deep pink. Their lust for bust drives them wild. The final word in Lezzie seduction. Six horny stories. Twelve fantastic females.,2002-01-01,0.6,0.0,0,True,False,[]
607167,Testosterone: Volume Two,Testosterone: Volume Two,en,"The second collection of this hot boys shorts series takes us deep into hidden psyches, revelations of long-held secrets, to boys boarding school for the birth of a love affair, inside an explosive internet encounter, and at the center of a teen party where infatuations quickly turn lives upside down.  Includes: Beyond Plain Sight (2014); Like Father (2017); Lost Years (2016); Salt [Sal.] (2016); Sign (2016); Turn It Around (2017).",2019-01-22,0.6,7.0,1,False,True,"[18, 53, 10749]"
607079,The Opposite Sex: Jamie's Story,The Opposite Sex: Jamie's Story,en,"Forty-seven-year-old Jim Alter pursued manly roles so successfully for so long -- playing football, starting a family, running auto-shop and construction businesses, hanging with the guys -- that the shock was total when he announced he would now cross-dress (and, eventually, undergo sex-change surgery) as a woman. Reactions range from his mother's earnest bewilderment to the scandalized fury of in-laws. Only wife of 25 years Brenda retrospectively sees signs she'd ignored of the cross-dressing, then hormone-taking ""alter ego"" he managed to keep secret for decades.",2004-06-07,0.6,0.0,0,False,False,[99]
606820,Ace,Ace,en,"Set within the embrace of an intimate group of friends in college, Ace follows the emotional journey of a shy newcomer who discovers an attraction to longstanding group-member Z that he can neither ignore nor fully embrace. As the connection between Ace and Z intensifies, so to does the silence that both illuminates their fears and fuels their insecurities. Though the attraction between them appears unmistakable, their inability to acknowledge and express their feelings for each other openly threatens to sever the powerful bond that draws them instinctively to each other.",2018-10-07,0.6,0.0,0,False,False,[18]
606716,Lesbian Analingus 5,Lesbian Analingus 5,en,The fifth volume of this popular series continues with eight stunning girls indulging in the pleasure of sensual ass licking in four passionate vignettes.,2014-09-03,0.6,0.0,0,True,False,[]
606637,Women Seeking Women 167,Women Seeking Women 167,en,Restless hearts searching for that perfect woman.,2019-06-03,0.6,0.0,0,True,False,[10749]
606504,Green Line,Green Line,xx,"In the Montreal metro, two young men exchange furtive glances.",2010-04-01,0.6,10.0,1,False,False,[10749]
606461,Sex & Water,Sex & Water,en,"In this experimental film, a young documentarian works on a school project about gay sex and romance, going back to the 1950s. He interviews two seniors about their past experiences, as told through flashbacks to the past.",2018-11-20,0.6,1.0,1,False,False,[18]
606438,Fun in Boys Shorts,Fun in Boys Shorts,en,"The misadventures of the gay experience come to life in these 7 award-winning shorts—from awkward threesomes to dubious dating etiquette to the trials and tribulations of shopping excursions. Includes: Alaska Is a Drag (2012); Bald Guy [Skallamann] (2011); Housebroken (2013); P.D.A. (2013); Sabbatical (2012); Spooners (2013); Unanimated [Desanimado] (2011).",2014-06-19,0.6,0.0,0,False,False,"[18, 35, 10749]"
606197,Pixelia,Pixelia,ml,"Kumar, a bachelor in his thirties leaves his corporate job in Kochi to become a graphic novelist. He embarks on a new life as an Uber driver in Kochi while working on his graphic novel titled ‘Pixelia’. One day a transgender named Mandakini gets into his cab and that day changes Kumar’s life forever. Kumar and Mandakini spend the whole day where they open each other’s minds. Mandakini shares her past life and her desire to adopt a child while Kumar narrates the story of his graphic novel to her. Gradually a bonding ensues between Kumar and Mandakini making Kumar realise about his queer identity. As they start a relationship, Kumar gets into deeper conflicts regarding adopting a child, as adoption by queer parents is realistically difficult in a country like India. Pixelia, a movie with a stylistic blend of documentary and magical realism talks about the fragmentation in our daily lives.",2018-11-14,0.6,0.0,0,False,False,[]
606159,Skin Deep,Skin Deep,en,"Alex is busy trying to make a film involving tattoos. She hires the androgynous Chris, who has a troubled past. Her assistant, Montana, breaks off their lesbian relationship after Montana warns Alex that Chris has a fixation on her.",1995-06-13,0.6,1.0,1,False,False,[53]
605877,Rough Trade,Rough Trade,en,"The Stud spends his nights hustling neon-lit streets. He gets picked up by a john with a fetish for branding and begins to realize it's not just another night on the town. When the john invites him to join a cult, the Stud must decide to go back to the street or start a new life in leather.",2014-01-19,0.6,1.0,1,False,False,[18]
605737,Mom Knows Best 10,Mom Knows Best 10,en,Never underestimate the the overall influence of a sexually masterful MILF. Horny moms take these these young-lings into their association and give them the assurance and know-how to provide and achieve the most exquisite orgasms through lesbian sex!,2019-01-29,0.6,0.0,0,True,False,[]
605134,Pérolas,Pérolas,pt,"A couple in a bed. The young man wakes up, coughs a razor, leaves to shave then coughs up makeup and puts on makeup. The transformation can take place.",2008-11-19,0.6,2.0,1,False,False,[18]
604781,Are You Hungry?,Onko sulla nälkä?,fi,"A single mother struggles to connect with her adopted son, who she believes is gay.  Her assumptions about her son's needs and desires lead to a cascading series of calamities.",2019-09-10,0.6,6.1,4,False,False,[35]
604629,Net Skirts 10.0,Net Skirts 10.0,en,Simply the most realistic sex in lesbian adult video!,2013-04-29,0.6,0.0,0,True,False,[]
604416,From Us To Me / Vom Wir zum Ich,"Diese Briten, diese Deutschen",de,"This first co-production between the GDR and Great Britain is intended to contribute to an understanding of the situation and attitudes of millions of working people in opposing social orders. Using the example of shipyard workers, fishermen, the brigade and family of a trade union active cook and unemployed person of various ages and professions in Newcastle on the one hand and a brigade of crane operators of the Warnowwerft and fishermen of the Warnemünde cooperative on the other hand, insights into the way of life and attitudes of people of our time are to be conveyed.",1988-11-29,0.6,8.0,1,False,False,[99]
604414,Finding the L in Love,Finding the L in Love,en,Follow Karlie as she explores her desires with other beautiful women.,2012-04-27,0.6,0.0,0,True,False,[10749]
604344,Top 3,Topp 3,sv,"In this funny, bittersweet romantic comedy from Sweden, perpetual list-maker Anton falls in love with David, but things start to go awry when Anton realizes that his dreams in life might be in direct opposition to David's.",2019-06-29,0.6,6.7,3,False,False,"[16, 35]"
604161,"Out of the Closet, Off the Screen: The Life of William Haines","Out of the Closet, Off the Screen: The Life of William Haines",en,"Chronicles the life of William Haines, Hollywood's first openly gay movie star, who sacrificed his career to live openly with his lover.",2001-06-13,0.6,5.8,5,False,False,[99]
604152,Siempre Dani,Siempre Dani,es,"Jaime is a family father that recently found out that his son, Dani, is transgender. In the process of trying to understand the situation, Jaime battles with his own identity crisis.",2019-03-11,0.6,0.0,0,False,False,[18]
604008,Lesbian Analingus,Lesbian Analingus,en,Gorgeous women explore the sensual teasing of seductive ass-play.,2013-01-30,0.6,0.0,0,True,False,[]
603686,Maman et Eve,Maman et Eve,fr,"Offers a candid portrait of four French Canadian women who adopt surprising new roles as they approach their 50s. Leaving behind husbands and children, these women discuss the courage it took to embark on their quests for lesbian lifestyles",1996-09-10,0.6,0.0,0,False,False,[99]
603412,A Stable For Disabled Horses,A Stable For Disabled Horses,en,"Two friends find themselves lost in life, lost in love, and lost in translation.",2012-04-01,0.6,6.7,3,False,False,[]
603307,Love Man Love Woman,Love Man Love Woman,en,"Through Master Luu Ngoc Duc, one of the most prominent spirit mediums in Hanoi, and his vibrant community, the film explores how effeminate and gay men in homophobic Vietnam have traditionally found community and expression in the country’s popular Mother Goddess Religion, Đạo Mẫu.",2007-01-01,0.6,1.0,1,False,False,[99]
602053,Mother-Daughter Exchange Club 45,Mother-Daughter Exchange Club 45,en,Moms and their daughters mix with other romance-minded mom-daughter pairs when they join Mother-Daughter Exchange Club.,2016-11-04,0.6,0.0,0,True,False,[10749]
602044,Lesbian Babysitters 3,Lesbian Babysitters 3,en,"Sexy career-woman Michelle ""brings home the bacon,"" but lesbian housewife Zoey is too tired and depressed to ""fry it up in the pan."" Concerned, Michelle suggests they hire a babysitter so they can have more time together, and Zoe opts for hot young teenager Kasey Chase. But Kasey is a lesbian with a taste for older women, and she soon sets her sights on the sensitive, lonely Zoey. Can Michelle stop her lover from being seduced by a hot, romantically-delusional teen?",2010-11-09,0.6,0.0,0,True,False,[]
601885,Death on the Beach,Muerte en la playa,es,"The son of a wealthy businesswoman returns home from boarding school. His mother, always busy with business and with her ambitious lover, realizes that her son suffers for being a homosexual. Having killed a teacher who abused him, the trauma makes him keep killing.",1991-04-18,0.6,4.0,4,False,False,"[18, 27]"
601577,Naughty in Bed,Naughty in Bed,en,"After all being grounded, Adria Rae and Jill Kassidy start to make out on the bed while Paige Owens exclaims that she's not having fun. They make their reluctant friend melt beneath their sensual touches. Kristen Scott knocks on the door to a suburban home and says that she baked some treats to welcome the new family to the neighborhood. Sabina Rouge leads her to the bedroom and invites her to get comfortable. Sitting next to each other in the bedroom, Lilly Ford admits she's never kissed a guy before. Scarlett Sage can't believe it! They kiss, slowly and gently.",2019-05-09,0.6,9.0,1,True,False,[]
601139,Her First MILF 27,Her First MILF 27,en,"Watch experienced MILFs show younger beauties exactly what it takes to please a woman! Enjoy wet pussies, and intense explosive orgasms!",2019-05-08,0.6,0.0,0,True,False,[]
599943,Kattumaram,Kattumaram,ta,"Conservative middle-aged fisherman Singaram cares for his orphaned niece and nephew who he loves deeply. As Singaram works hard to provide for his family, he also tries to arrange a groom for his niece. But she rejects the many suitors he brings, and he soon learns that his niece is in love with her fellow female teacher. Ostracized by his community, Singaram tries to come to terms with his niece being a lesbian and through the process he learns to empathize with the plight of the village barber Alankaram, who is transgender.",2018-01-01,0.6,0.0,0,False,False,[18]
599712,The Dilemma,La disyuntiva,es,"Two men walk agitatedly on a dirt road, between underbrush and large trees. One follows the other: both inspect the place. After a while, they stop in the middle of the foliage.",2018-05-23,0.6,5.5,2,False,False,[18]
599515,Infinite While It Lasts,Infinito Enquanto Dure,pt,"At a party, Danny and Seiji fall in love. However, Danny believes the differences between them can prove stronger than their feelings.",2019-05-26,0.6,1.0,1,False,False,[10749]
598949,Axel Braun's Girlfest 2,Axel Braun's Girlfest 2,en,Axel Braun dives back into the world of sapphic pleasures with another sensual journey to the realm of girl-on-girl sex.,2019-04-29,0.6,0.0,0,True,False,[]
598848,Anal Taste Test,Anal Taste Test,en,"When Reena Sky's husband cancels date night, the perfect wife and homemaker takes the news in stride and sets the dinner table for her teenage daughter Serena Blair and her friend from college Eliza Jane. Riley Reyes has a new fantasy she wants to try out but she's not sure if she can ask her girlfriend. Uma Jolie is outside in the backyard catching some rays. She hears noises from inside the house and goes in to investigate. Carter Cruise's boyfriend starts kissing her but she stops him to remind him of her promise to God and wait until they're married. She calls her best friend Karlee Grey to ask her what to do. Abella Danger and Emily Addison are at it again, making out in their bedroom. Spending an afternoon lying in bed, the girls explore more than just each other's bodies.",2018-09-21,0.6,0.0,0,True,False,[]
598604,Sorority Splash,Sorority Splash,en,Wild college coeds are spending a bikini party by the pool together and having a contest to see who can handle the most extreme sex toy insertions. They've got a collection of toys and they are stuffing each other to the max! It's a wild lesbian fuck fest!,2004-06-07,0.6,0.0,0,True,False,[]
598565,Hollywood Cowboy,Hollywood Cowboy,en,"New to Hollywood, a young cowboy wants to be a star. He meets an exiled director and the cowboy vows to help him regain his status. However, the Cowboy has to do a thing or two out of the ordinary to raise the budget for the film.",1972-01-01,0.6,6.5,2,True,False,[18]
