occurrenceID,eventID,decimalLatitude,decimalLongitude,scientificName,eventDate,eventTime,timezone,coordinateUncertaintyInMeters,recordedBy,stateProvince
949096,599243,-36.5688,143.267,Crinia parinsignifera,2023-10-08,00:10:20,UTC,6,23548,Victoria
949097,599244,-37.94076275836257,145.22424364929944,Crinia signifera,2023-10-08,01:54:49,UTC,4.874513282908135,35320,Victoria
949098,599245,-36.5705,143.275,Crinia parinsignifera,2023-10-08,01:54:36,UTC,29.649999618530273,23548,Victoria
949099,599247,-37.93953078358828,145.222521346707,Limnodynastes peronii,2023-10-08,01:58:41,UTC,4.948525873731555,35320,Victoria
949100,599247,-37.93953078358828,145.222521346707,Crinia signifera,2023-10-08,01:58:41,UTC,4.948525873731555,35320,Victoria
949101,599248,-37.93931130755418,145.2224516841882,Limnodynastes tasmaniensis,2023-10-08,01:59:44,UTC,4.863413420129578,35320,Victoria
949102,599248,-37.93931130755418,145.2224516841882,Crinia signifera,2023-10-08,01:59:44,UTC,4.863413420129578,35320,Victoria
949103,599248,-37.93931130755418,145.2224516841882,Limnodynastes peronii,2023-10-08,01:59:44,UTC,4.863413420129578,35320,Victoria
949104,599249,-37.93801926079959,146.95779045126116,Litoria verreauxii,2023-10-08,00:45:30,UTC,4.63553020767865,840408,Victoria
949105,599249,-37.93801926079959,146.95779045126116,Limnodynastes tasmaniensis,2023-10-08,00:45:30,UTC,4.63553020767865,840408,Victoria
949106,599250,-37.93908332356262,145.22224047547886,Crinia signifera,2023-10-08,02:01:00,UTC,5.003057558002252,35320,Victoria
949107,599250,-37.93908332356262,145.22224047547886,Limnodynastes tasmaniensis,2023-10-08,02:01:00,UTC,5.003057558002252,35320,Victoria
949108,599250,-37.93908332356262,145.22224047547886,Limnodynastes peronii,2023-10-08,02:01:00,UTC,5.003057558002252,35320,Victoria
949109,599251,-36.4003,145.38,Crinia signifera,2023-10-08,02:06:20,UTC,8,826839,Victoria
949110,599251,-36.4003,145.38,Limnodynastes tasmaniensis,2023-10-08,02:06:20,UTC,8,826839,Victoria
949111,599254,-37.93890969138661,145.22203905017236,Limnodynastes tasmaniensis,2023-10-08,02:12:05,UTC,15.86734867327945,35320,Victoria
949112,599254,-37.93890969138661,145.22203905017236,Crinia signifera,2023-10-08,02:12:05,UTC,15.86734867327945,35320,Victoria
949113,599254,-37.93890969138661,145.22203905017236,Limnodynastes peronii,2023-10-08,02:12:05,UTC,15.86734867327945,35320,Victoria
949114,599255,-37.8678,148.045,Limnodynastes tasmaniensis,2023-10-08,00:25:01,UTC,13.699999809265137,24613,Victoria
949115,599255,-37.8678,148.045,Crinia signifera,2023-10-08,00:25:01,UTC,13.699999809265137,24613,Victoria
949116,599255,-37.8678,148.045,Limnodynastes peronii,2023-10-08,00:25:01,UTC,13.699999809265137,24613,Victoria
949117,599255,-37.8678,148.045,Limnodynastes dumerilii,2023-10-08,00:25:01,UTC,13.699999809265137,24613,Victoria
949118,599256,-37.8684,148.044,Limnodynastes peronii,2023-10-08,00:14:58,UTC,8.5,24613,Victoria
949119,599256,-37.8684,148.044,Limnodynastes dumerilii,2023-10-08,00:14:58,UTC,8.5,24613,Victoria
949120,599256,-37.8684,148.044,Crinia signifera,2023-10-08,00:14:58,UTC,8.5,24613,Victoria
949121,599257,-37.939860990678206,145.22342070970487,Limnodynastes tasmaniensis,2023-10-08,02:16:11,UTC,4.95430845751781,35320,Victoria
949122,599257,-37.939860990678206,145.22342070970487,Crinia signifera,2023-10-08,02:16:11,UTC,4.95430845751781,35320,Victoria
949123,599257,-37.939860990678206,145.22342070970487,Limnodynastes peronii,2023-10-08,02:16:11,UTC,4.95430845751781,35320,Victoria
949124,599259,-37.93986990720934,145.22378077270315,Limnodynastes tasmaniensis,2023-10-08,02:17:27,UTC,4.997937278410539,35320,Victoria
949125,599259,-37.93986990720934,145.22378077270315,Crinia signifera,2023-10-08,02:17:27,UTC,4.997937278410539,35320,Victoria
949126,599259,-37.93986990720934,145.22378077270315,Limnodynastes peronii,2023-10-08,02:17:27,UTC,4.997937278410539,35320,Victoria
949127,599262,-37.94014863781063,145.2245859036899,Crinia signifera,2023-10-08,02:19:24,UTC,5.034844479380572,35320,Victoria
949128,599262,-37.94014863781063,145.2245859036899,Limnodynastes peronii,2023-10-08,02:19:24,UTC,5.034844479380572,35320,Victoria
949129,599264,-37.83416895188215,144.9062228640406,Crinia signifera,2023-10-08,01:23:35,UTC,4.735964279791364,810534,Victoria
949130,599267,-37.97636642589976,146.7642511335637,Crinia signifera,2023-10-08,02:50:45,UTC,5,805418,Victoria
949131,599267,-37.97636642589976,146.7642511335637,Limnodynastes tasmaniensis,2023-10-08,02:50:45,UTC,5,805418,Victoria
949132,599267,-37.97636642589976,146.7642511335637,Limnodynastes dumerilii,2023-10-08,02:50:45,UTC,5,805418,Victoria
949133,599269,-38.497,146.383,Crinia signifera,2023-10-08,01:49:23,UTC,3.7899999618530273,12315,Victoria
949134,599270,-37.763401978778255,145.64158347622205,Crinia signifera,2023-10-08,03:00:49,UTC,4.751098426194496,6975,Victoria
949135,599270,-37.763401978778255,145.64158347622205,Limnodynastes peronii,2023-10-08,03:00:49,UTC,4.751098426194496,6975,Victoria
949136,599270,-37.763401978778255,145.64158347622205,Limnodynastes tasmaniensis,2023-10-08,03:00:49,UTC,4.751098426194496,6975,Victoria
949137,599274,-37.84427810929528,147.58805969743764,Crinia signifera,2023-10-08,03:05:47,UTC,4.56297853656485,837178,Victoria
949138,599274,-37.84427810929528,147.58805969743764,Limnodynastes tasmaniensis,2023-10-08,03:05:47,UTC,4.56297853656485,837178,Victoria
949139,599274,-37.84427810929528,147.58805969743764,Limnodynastes dumerilii,2023-10-08,03:05:47,UTC,4.56297853656485,837178,Victoria
949140,599276,-37.9157,147.738,Crinia signifera,2023-10-08,03:11:10,UTC,6.75,831452,Victoria
949141,599276,-37.9157,147.738,Limnodynastes dumerilii,2023-10-08,03:11:10,UTC,6.75,831452,Victoria
949142,599277,-38.02200961861575,146.67715687318395,Crinia signifera,2023-10-08,03:21:27,UTC,6.486515523412317,831415,Victoria
949143,599277,-38.02200961861575,146.67715687318395,Limnodynastes tasmaniensis,2023-10-08,03:21:27,UTC,6.486515523412317,831415,Victoria
949144,599278,-36.4156,146.478,Limnodynastes tasmaniensis,2023-10-08,03:27:49,UTC,64,7216,Victoria
949145,599279,-37.83758725750569,147.95085235448556,Litoria verreauxii,2023-10-08,03:10:59,UTC,4.758005079136235,833191,Victoria
949146,599279,-37.83758725750569,147.95085235448556,Litoria ewingii,2023-10-08,03:10:59,UTC,4.758005079136235,833191,Victoria
949147,599279,-37.83758725750569,147.95085235448556,Crinia signifera,2023-10-08,03:10:59,UTC,4.758005079136235,833191,Victoria
949148,599279,-37.83758725750569,147.95085235448556,Limnodynastes peronii,2023-10-08,03:10:59,UTC,4.758005079136235,833191,Victoria
949153,599282,-36.416,146.478,Crinia parinsignifera,2023-10-08,03:31:50,UTC,32,7216,Victoria
949154,599282,-36.416,146.478,Crinia signifera,2023-10-08,03:31:50,UTC,32,7216,Victoria
949155,599282,-36.416,146.478,Limnodynastes tasmaniensis,2023-10-08,03:31:50,UTC,32,7216,Victoria
949156,599283,-37.4327293938116,144.5922163651074,Crinia signifera,2023-10-08,03:37:31,UTC,6.000906205260658,22153,Victoria
949157,599284,-37.558423575049986,144.71320006239634,Crinia signifera,2023-10-08,03:41:47,UTC,40,815655,Victoria
949158,599284,-37.558423575049986,144.71320006239634,Limnodynastes tasmaniensis,2023-10-08,03:41:47,UTC,40,815655,Victoria
949159,599285,-37.91504702068671,145.22753044045086,Limnodynastes tasmaniensis,2023-10-08,03:50:40,UTC,5,804860,Victoria
949160,599285,-37.91504702068671,145.22753044045086,Crinia signifera,2023-10-08,03:50:40,UTC,5,804860,Victoria
949161,599285,-37.91504702068671,145.22753044045086,Limnodynastes peronii,2023-10-08,03:50:40,UTC,5,804860,Victoria
949162,599289,-37.5727592534691,144.7075174194803,Limnodynastes dumerilii,2023-10-08,04:04:00,UTC,46,819638,Victoria
949163,599296,-38.3787,145.566,Crinia signifera,2023-10-07,11:04:07,UTC,5.086999893188477,817417,Victoria
949164,599296,-38.3787,145.566,Litoria ewingii,2023-10-07,11:04:07,UTC,5.086999893188477,817417,Victoria
949165,599296,-38.3787,145.566,Paracrinia haswelli,2023-10-07,11:04:07,UTC,5.086999893188477,817417,Victoria
949166,599296,-38.3787,145.566,Litoria verreauxii,2023-10-07,11:04:07,UTC,5.086999893188477,817417,Victoria
949167,599299,-36.5496210381729,146.07420139959646,Limnodynastes tasmaniensis,2023-10-08,04:49:56,UTC,3.789935336049177,4613,Victoria
949168,599299,-36.5496210381729,146.07420139959646,Crinia parinsignifera,2023-10-08,04:49:56,UTC,3.789935336049177,4613,Victoria
949169,599299,-36.5496210381729,146.07420139959646,Crinia signifera,2023-10-08,04:49:56,UTC,3.789935336049177,4613,Victoria
949170,599300,-37.65275462214396,145.4937838905248,Limnodynastes peronii,2023-10-08,05:00:22,UTC,4.73771737279604,835543,Victoria
949171,599300,-37.65275462214396,145.4937838905248,Limnodynastes tasmaniensis,2023-10-08,05:00:22,UTC,4.73771737279604,835543,Victoria
949172,599300,-37.65275462214396,145.4937838905248,Crinia signifera,2023-10-08,05:00:22,UTC,4.73771737279604,835543,Victoria
949173,599301,-37.512598070350954,145.12390237315103,Crinia signifera,2023-10-08,05:03:03,UTC,5,810179,Victoria
949174,599306,-37.6465,142.35,Limnodynastes dumerilii,2023-10-08,05:12:50,UTC,8,826608,Victoria
949175,599307,-37.67133326114458,145.53422179084183,Crinia signifera,2023-10-08,05:12:43,UTC,20.49801618158017,20699,Victoria
949176,599307,-37.67133326114458,145.53422179084183,Limnodynastes peronii,2023-10-08,05:12:43,UTC,20.49801618158017,20699,Victoria
949177,599307,-37.67133326114458,145.53422179084183,Limnodynastes tasmaniensis,2023-10-08,05:12:43,UTC,20.49801618158017,20699,Victoria
949178,599309,-37.22169972767351,144.47590510393673,Crinia signifera,2023-10-08,05:17:05,UTC,4.736868138014059,831598,Victoria
949179,599317,-36.05505817889301,146.38312797989985,Crinia signifera,2023-10-08,05:31:10,UTC,4.793475334949144,829691,Victoria
949180,599317,-36.05505817889301,146.38312797989985,Limnodynastes tasmaniensis,2023-10-08,05:31:10,UTC,4.793475334949144,829691,Victoria
949181,599319,-37.69600328851252,145.1763978644169,Limnodynastes tasmaniensis,2023-10-08,05:45:59,UTC,12.16898519446381,31355,Victoria
949182,599319,-37.69600328851252,145.1763978644169,Crinia signifera,2023-10-08,05:45:59,UTC,12.16898519446381,31355,Victoria
949183,599319,-37.69600328851252,145.1763978644169,Limnodynastes dumerilii,2023-10-08,05:45:59,UTC,12.16898519446381,31355,Victoria
949184,599322,-37.69483744610568,144.95645258729513,Crinia signifera,2023-10-08,05:49:11,UTC,4.763063765516047,809315,Victoria
949185,599323,-38.64399297748349,145.9232282349021,Crinia signifera,2023-10-08,05:55:32,UTC,4.839161769934774,806521,Victoria
949186,599323,-38.64399297748349,145.9232282349021,Limnodynastes peronii,2023-10-08,05:55:32,UTC,4.839161769934774,806521,Victoria
949187,599325,-37.8441,145.315,Crinia signifera,2023-10-08,06:02:51,UTC,5.10699987411499,15012,Victoria
949188,599325,-37.8441,145.315,Limnodynastes tasmaniensis,2023-10-08,06:02:51,UTC,5.10699987411499,15012,Victoria
949189,599326,-37.833282519167135,145.1995446906846,Limnodynastes peronii,2023-10-08,05:59:49,UTC,3.535533905932737,813693,Victoria
949190,599333,-37.58635894398911,145.1168303938071,Crinia signifera,2023-10-08,06:17:45,UTC,10,810179,Victoria
949191,599335,-36.176055908203125,146.3148812112829,Crinia parinsignifera,2023-10-08,06:18:49,UTC,796.0100927719685,815730,Victoria
949192,599335,-36.176055908203125,146.3148812112829,Limnodynastes tasmaniensis,2023-10-08,06:18:49,UTC,796.0100927719685,815730,Victoria
949193,599339,-34.188190903559516,142.1831872509079,Limnodynastes fletcheri,2023-10-08,06:30:17,UTC,4.731870320030946,809139,Victoria
949194,599339,-34.188190903559516,142.1831872509079,Litoria peronii,2023-10-08,06:30:17,UTC,4.731870320030946,809139,Victoria
949195,599339,-34.188190903559516,142.1831872509079,Limnodynastes tasmaniensis,2023-10-08,06:30:17,UTC,4.731870320030946,809139,Victoria
949196,599342,-36.46752853046855,145.00486849030568,Limnodynastes tasmaniensis,2023-10-08,06:41:50,UTC,4.786215979611028,836534,Victoria
949197,599352,-37.80758173518456,145.20484223078958,Limnodynastes peronii,2023-10-08,04:46:48,UTC,12.00181241052132,718,Victoria
949198,599353,-38.095995378716154,147.08863036720743,Crinia signifera,2023-10-08,07:12:13,UTC,4.562243804549075,832077,Victoria
949199,599359,-36.971383482752096,144.1319753125547,Crinia signifera,2023-08-20,10:19:27,UTC,293.7000781244687,1778,Victoria
949200,599359,-36.971383482752096,144.1319753125547,Crinia parinsignifera,2023-08-20,10:19:27,UTC,293.7000781244687,1778,Victoria
949201,599359,-36.971383482752096,144.1319753125547,Limnodynastes tasmaniensis,2023-08-20,10:19:27,UTC,293.7000781244687,1778,Victoria
949202,599365,-37.861,148.029,Limnodynastes dumerilii,2023-10-08,07:26:36,UTC,68.4000015258789,25367,Victoria
949203,599366,-37.1024,145.724,Crinia signifera,2023-10-08,07:08:32,UTC,4.046000003814697,830073,Victoria
949204,599366,-37.1024,145.724,Limnodynastes tasmaniensis,2023-10-08,07:08:32,UTC,4.046000003814697,830073,Victoria
949205,599370,-37.713,144.992,Crinia signifera,2023-10-08,07:36:12,UTC,12,809913,Victoria
949206,599375,-37.52454485685141,142.04509293315223,Limnodynastes tasmaniensis,2023-10-06,10:24:52,UTC,4.742343134058219,839496,Victoria
949207,599375,-37.52454485685141,142.04509293315223,Crinia signifera,2023-10-06,10:24:52,UTC,4.742343134058219,839496,Victoria
949208,599375,-37.52454485685141,142.04509293315223,Litoria ewingii,2023-10-06,10:24:52,UTC,4.742343134058219,839496,Victoria
949209,599382,-38.95212108116163,146.3042539935187,Crinia signifera,2023-10-08,01:54:03,UTC,6.000906205260658,7838,Victoria
949210,599382,-38.95212108116163,146.3042539935187,Limnodynastes peronii,2023-10-08,01:54:03,UTC,6.000906205260658,7838,Victoria
949211,599383,-37.10013367230735,147.5889381483789,Litoria verreauxii,2023-09-01,08:25:05,UTC,6.000906205260658,7838,Victoria
949212,599383,-37.10013367230735,147.5889381483789,Crinia signifera,2023-09-01,08:25:05,UTC,6.000906205260658,7838,Victoria
949213,599385,-36.561362506181936,145.23213433578775,Crinia signifera,2023-10-08,08:13:08,UTC,4.835458561113664,29880,Victoria
949214,599385,-36.561362506181936,145.23213433578775,Limnodynastes tasmaniensis,2023-10-08,08:13:08,UTC,4.835458561113664,29880,Victoria
949215,599385,-36.561362506181936,145.23213433578775,Limnodynastes dumerilii,2023-10-08,08:13:08,UTC,4.835458561113664,29880,Victoria
949216,599386,-36.560880521376006,145.23279085402987,Crinia signifera,2023-10-08,08:16:04,UTC,4.817073496804498,29880,Victoria
949217,599386,-36.560880521376006,145.23279085402987,Limnodynastes dumerilii,2023-10-08,08:16:04,UTC,4.817073496804498,29880,Victoria
949218,599386,-36.560880521376006,145.23279085402987,Limnodynastes tasmaniensis,2023-10-08,08:16:04,UTC,4.817073496804498,29880,Victoria
949219,599392,-36.55938433400595,145.23362244864117,Crinia parinsignifera,2023-10-08,08:22:42,UTC,18.90242161265031,29880,Victoria
949220,599392,-36.55938433400595,145.23362244864117,Crinia signifera,2023-10-08,08:22:42,UTC,18.90242161265031,29880,Victoria
949221,599392,-36.55938433400595,145.23362244864117,Limnodynastes tasmaniensis,2023-10-08,08:22:42,UTC,18.90242161265031,29880,Victoria
949222,599392,-36.55938433400595,145.23362244864117,Limnodynastes dumerilii,2023-10-08,08:22:42,UTC,18.90242161265031,29880,Victoria
949223,599408,-37.876,145.287,Litoria ewingii,2023-10-08,08:50:50,UTC,37.84000015258789,840415,Victoria
949224,599413,-37.8755,145.288,Litoria ewingii,2023-10-08,08:54:35,UTC,82.5,840420,Victoria
949225,599418,-36.5218,146.767,Crinia signifera,2023-10-08,09:08:01,UTC,85.0999984741211,25455,Victoria
949226,599418,-36.5218,146.767,Limnodynastes tasmaniensis,2023-10-08,09:08:01,UTC,85.0999984741211,25455,Victoria
949227,599434,-38.1938,146.246,Litoria verreauxii,2023-10-08,09:19:46,UTC,11.812000274658203,807692,Victoria
949228,599434,-38.1938,146.246,Crinia signifera,2023-10-08,09:19:46,UTC,11.812000274658203,807692,Victoria
949229,599434,-38.1938,146.246,Limnodynastes tasmaniensis,2023-10-08,09:19:46,UTC,11.812000274658203,807692,Victoria
949230,599435,-38.2608,146.694,Litoria verreauxii,2023-10-08,09:20:42,UTC,9.5,813334,Victoria
949231,599435,-38.2608,146.694,Litoria ewingii,2023-10-08,09:20:42,UTC,9.5,813334,Victoria
949232,599435,-38.2608,146.694,Crinia signifera,2023-10-08,09:20:42,UTC,9.5,813334,Victoria
949233,599435,-38.2608,146.694,Limnodynastes dumerilii,2023-10-08,09:20:42,UTC,9.5,813334,Victoria
949234,599436,-38.3171,146.721,Litoria verreauxii,2023-10-08,09:02:51,UTC,10.5,813334,Victoria
949235,599436,-38.3171,146.721,Crinia signifera,2023-10-08,09:02:51,UTC,10.5,813334,Victoria
949236,599436,-38.3171,146.721,Litoria ewingii,2023-10-08,09:02:51,UTC,10.5,813334,Victoria
949237,599441,-38.260744290217424,146.69424815430807,Litoria verreauxii,2023-10-08,09:24:34,UTC,4.802985482644778,825958,Victoria
949238,599441,-38.260744290217424,146.69424815430807,Crinia signifera,2023-10-08,09:24:34,UTC,4.802985482644778,825958,Victoria
949239,599441,-38.260744290217424,146.69424815430807,Limnodynastes dumerilii,2023-10-08,09:24:34,UTC,4.802985482644778,825958,Victoria
949240,599441,-38.260744290217424,146.69424815430807,Litoria ewingii,2023-10-08,09:24:34,UTC,4.802985482644778,825958,Victoria
949241,599442,-38.2608,146.694,Limnodynastes tasmaniensis,2023-10-08,09:24:05,UTC,10.5,813334,Victoria
949242,599442,-38.2608,146.694,Litoria verreauxii,2023-10-08,09:24:05,UTC,10.5,813334,Victoria
949243,599442,-38.2608,146.694,Crinia signifera,2023-10-08,09:24:05,UTC,10.5,813334,Victoria
949244,599442,-38.2608,146.694,Limnodynastes dumerilii,2023-10-08,09:24:05,UTC,10.5,813334,Victoria
949245,599442,-38.2608,146.694,Litoria ewingii,2023-10-08,09:24:05,UTC,10.5,813334,Victoria
949246,599446,-37.68056589771312,143.8399596778192,Litoria verreauxii,2023-10-08,09:27:06,UTC,6.000906205260658,37995,Victoria
949247,599446,-37.68056589771312,143.8399596778192,Limnodynastes tasmaniensis,2023-10-08,09:27:06,UTC,6.000906205260658,37995,Victoria
949248,599446,-37.68056589771312,143.8399596778192,Crinia signifera,2023-10-08,09:27:06,UTC,6.000906205260658,37995,Victoria
949249,599446,-37.68056589771312,143.8399596778192,Litoria ewingii,2023-10-08,09:27:06,UTC,6.000906205260658,37995,Victoria
949250,599451,-38.2627,146.691,Litoria verreauxii,2023-10-08,09:31:24,UTC,8.5,813334,Victoria
949251,599451,-38.2627,146.691,Crinia signifera,2023-10-08,09:31:24,UTC,8.5,813334,Victoria
949252,599451,-38.2627,146.691,Paracrinia haswelli,2023-10-08,09:31:24,UTC,8.5,813334,Victoria
949253,599451,-38.2627,146.691,Litoria ewingii,2023-10-08,09:31:24,UTC,8.5,813334,Victoria
949254,599453,-38.262598968278915,146.69032397363904,Litoria verreauxii,2023-10-08,09:32:39,UTC,9.919588730331542,825958,Victoria
949255,599453,-38.262598968278915,146.69032397363904,Paracrinia haswelli,2023-10-08,09:32:39,UTC,9.919588730331542,825958,Victoria
949256,599453,-38.262598968278915,146.69032397363904,Crinia signifera,2023-10-08,09:32:39,UTC,9.919588730331542,825958,Victoria
949257,599453,-38.262598968278915,146.69032397363904,Litoria ewingii,2023-10-08,09:32:39,UTC,9.919588730331542,825958,Victoria
949258,599455,-37.79186725010757,145.29041597155808,Litoria ewingii,2023-10-08,09:34:19,UTC,35,809166,Victoria
949259,599459,-38.2628,146.69,Litoria verreauxii,2023-10-08,09:35:34,UTC,13,813334,Victoria
949260,599459,-38.2628,146.69,Limnodynastes peronii,2023-10-08,09:35:34,UTC,13,813334,Victoria
949261,599459,-38.2628,146.69,Crinia signifera,2023-10-08,09:35:34,UTC,13,813334,Victoria
949262,599459,-38.2628,146.69,Paracrinia haswelli,2023-10-08,09:35:34,UTC,13,813334,Victoria
949263,599459,-38.2628,146.69,Litoria ewingii,2023-10-08,09:35:34,UTC,13,813334,Victoria
949264,599462,-36.36086935575517,146.33265078774593,Crinia parinsignifera,2023-10-08,09:41:32,UTC,48.00000000000001,831384,Victoria
949265,599462,-36.36086935575517,146.33265078774593,Crinia signifera,2023-10-08,09:41:32,UTC,48.00000000000001,831384,Victoria
949266,599462,-36.36086935575517,146.33265078774593,Limnodynastes tasmaniensis,2023-10-08,09:41:32,UTC,48.00000000000001,831384,Victoria
949267,599465,-37.69952566093918,145.1449560806879,Litoria ewingii,2023-10-08,09:48:16,UTC,19.75681470664225,29784,Victoria
949268,599466,-36.31290757033064,146.51707310037827,Crinia parinsignifera,2023-10-08,09:48:46,UTC,5.331298383463223,838993,Victoria
949269,599466,-36.31290757033064,146.51707310037827,Limnodynastes tasmaniensis,2023-10-08,09:48:46,UTC,5.331298383463223,838993,Victoria
949270,599466,-36.31290757033064,146.51707310037827,Litoria peronii,2023-10-08,09:48:46,UTC,5.331298383463223,838993,Victoria
949271,599467,-38.01810012484707,145.35011681474674,Litoria verreauxii,2023-10-08,09:36:45,UTC,47,840359,Victoria
949272,599467,-38.01810012484707,145.35011681474674,Limnodynastes peronii,2023-10-08,09:36:45,UTC,47,840359,Victoria
949273,599467,-38.01810012484707,145.35011681474674,Litoria ewingii,2023-10-08,09:36:45,UTC,47,840359,Victoria
949274,599472,-37.79224087989644,145.2669703016866,Litoria ewingii,2023-10-08,09:55:37,UTC,23.69191272217478,826015,Victoria
949275,599474,-37.578367629851456,143.89465685450534,Crinia signifera,2023-10-08,10:07:48,UTC,12.00181241052132,16514,Victoria
949276,599474,-37.578367629851456,143.89465685450534,Litoria ewingii,2023-10-08,10:07:48,UTC,12.00181241052132,16514,Victoria
949277,599475,-37.8854,145.507,Litoria verreauxii,2023-10-08,10:07:11,UTC,20.399999618530273,825919,Victoria
949278,599475,-37.8854,145.507,Crinia signifera,2023-10-08,10:07:11,UTC,20.399999618530273,825919,Victoria
949279,599475,-37.8854,145.507,Litoria ewingii,2023-10-08,10:07:11,UTC,20.399999618530273,825919,Victoria
949280,599476,-38.31702481048024,146.7212963221842,Litoria verreauxii,2023-10-08,09:05:31,UTC,4.68209389820912,825958,Victoria
949281,599476,-38.31702481048024,146.7212963221842,Crinia signifera,2023-10-08,09:05:31,UTC,4.68209389820912,825958,Victoria
949282,599476,-38.31702481048024,146.7212963221842,Litoria ewingii,2023-10-08,09:05:31,UTC,4.68209389820912,825958,Victoria
949283,599477,-38.25810045429406,146.69805576944532,Litoria verreauxii,2023-10-08,09:50:10,UTC,4.776187106504661,825958,Victoria
949284,599477,-38.25810045429406,146.69805576944532,Crinia signifera,2023-10-08,09:50:10,UTC,4.776187106504661,825958,Victoria
949285,599477,-38.25810045429406,146.69805576944532,Limnodynastes dumerilii,2023-10-08,09:50:10,UTC,4.776187106504661,825958,Victoria
949286,599477,-38.25810045429406,146.69805576944532,Litoria ewingii,2023-10-08,09:50:10,UTC,4.776187106504661,825958,Victoria
949287,599478,-38.2583,146.712,Litoria verreauxii,2023-10-08,10:10:27,UTC,13,813334,Victoria
949288,599478,-38.2583,146.712,Crinia signifera,2023-10-08,10:10:27,UTC,13,813334,Victoria
949289,599478,-38.2583,146.712,Limnodynastes tasmaniensis,2023-10-08,10:10:27,UTC,13,813334,Victoria
949290,599478,-38.2583,146.712,Limnodynastes dumerilii,2023-10-08,10:10:27,UTC,13,813334,Victoria
949291,599478,-38.2583,146.712,Litoria ewingii,2023-10-08,10:10:27,UTC,13,813334,Victoria
949292,599479,-38.2581,146.698,Litoria verreauxii,2023-10-08,09:50:44,UTC,9,813334,Victoria
949293,599479,-38.2581,146.698,Crinia signifera,2023-10-08,09:50:44,UTC,9,813334,Victoria
949294,599479,-38.2581,146.698,Limnodynastes tasmaniensis,2023-10-08,09:50:44,UTC,9,813334,Victoria
949295,599479,-38.2581,146.698,Limnodynastes dumerilii,2023-10-08,09:50:44,UTC,9,813334,Victoria
949296,599479,-38.2581,146.698,Litoria ewingii,2023-10-08,09:50:44,UTC,9,813334,Victoria
949297,599480,-38.2581,146.698,Limnodynastes tasmaniensis,2023-10-08,09:47:44,UTC,7.5,813334,Victoria
949298,599480,-38.2581,146.698,Litoria verreauxii,2023-10-08,09:47:44,UTC,7.5,813334,Victoria
949299,599480,-38.2581,146.698,Crinia signifera,2023-10-08,09:47:44,UTC,7.5,813334,Victoria
949300,599480,-38.2581,146.698,Limnodynastes dumerilii,2023-10-08,09:47:44,UTC,7.5,813334,Victoria
949301,599480,-38.2581,146.698,Litoria ewingii,2023-10-08,09:47:44,UTC,7.5,813334,Victoria
949302,599485,-38.258315664385265,146.71225153230458,Litoria verreauxii,2023-10-08,10:11:46,UTC,47.78261142740574,825958,Victoria
949303,599485,-38.258315664385265,146.71225153230458,Crinia signifera,2023-10-08,10:11:46,UTC,47.78261142740574,825958,Victoria
949304,599485,-38.258315664385265,146.71225153230458,Limnodynastes tasmaniensis,2023-10-08,10:11:46,UTC,47.78261142740574,825958,Victoria
949305,599485,-38.258315664385265,146.71225153230458,Limnodynastes dumerilii,2023-10-08,10:11:46,UTC,47.78261142740574,825958,Victoria
949306,599485,-38.258315664385265,146.71225153230458,Litoria ewingii,2023-10-08,10:11:46,UTC,47.78261142740574,825958,Victoria
949307,599528,-37.207126008243065,145.03314302363708,Crinia parinsignifera,2023-10-08,11:25:40,UTC,17.30662628895425,833995,Victoria
949308,599528,-37.207126008243065,145.03314302363708,Crinia signifera,2023-10-08,11:25:40,UTC,17.30662628895425,833995,Victoria
949309,599528,-37.207126008243065,145.03314302363708,Limnodynastes tasmaniensis,2023-10-08,11:25:40,UTC,17.30662628895425,833995,Victoria
949310,599542,-38.15690436270542,147.0845684164738,Limnodynastes tasmaniensis,2023-10-08,12:26:12,UTC,12.58511440040159,23583,Victoria
949311,599542,-38.15690436270542,147.0845684164738,Litoria verreauxii,2023-10-08,12:26:12,UTC,12.58511440040159,23583,Victoria
949312,599542,-38.15690436270542,147.0845684164738,Limnodynastes peronii,2023-10-08,12:26:12,UTC,12.58511440040159,23583,Victoria
949313,599542,-38.15690436270542,147.0845684164738,Limnodynastes dumerilii,2023-10-08,12:26:12,UTC,12.58511440040159,23583,Victoria
949314,599542,-38.15690436270542,147.0845684164738,Litoria ewingii,2023-10-08,12:26:12,UTC,12.58511440040159,23583,Victoria
949315,599543,-38.1543,145.213,Crinia signifera,2023-10-08,12:25:47,UTC,77.5999984741211,805208,Victoria
949316,599543,-38.1543,145.213,Litoria verreauxii,2023-10-08,12:25:47,UTC,77.5999984741211,805208,Victoria
949317,599543,-38.1543,145.213,Limnodynastes peronii,2023-10-08,12:25:47,UTC,77.5999984741211,805208,Victoria
949318,599543,-38.1543,145.213,Limnodynastes tasmaniensis,2023-10-08,12:25:47,UTC,77.5999984741211,805208,Victoria
949319,599543,-38.1543,145.213,Litoria ewingii,2023-10-08,12:25:47,UTC,77.5999984741211,805208,Victoria
949320,599544,-38.1548,145.212,Limnodynastes peronii,2023-10-08,12:30:11,UTC,92.9000015258789,805208,Victoria
949321,599544,-38.1548,145.212,Litoria ewingii,2023-10-08,12:30:11,UTC,92.9000015258789,805208,Victoria
