latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-34.888,150.428,341.2,1.1,1,2020-01-04,0405,A,71,6.0NRT,314.6,20.6,D
-34.938,150.112,344.2,1.1,1,2020-01-04,0405,A,87,6.0NRT,313,30.9,D
-34.94,150.1,348.3,1.1,1,2020-01-04,0405,A,91,6.0NRT,313.7,41.1,D
-34.953,150.02,346.6,1.1,1,2020-01-04,0405,A,89,6.0NRT,313.5,33.9,D
-34.954,150.008,367,1,1,2020-01-04,0405,A,100,6.0NRT,316.6,86.4,D
-34.956,149.997,398.8,1,1,2020-01-04,0405,A,100,6.0NRT,321.5,233.9,D
-34.958,149.985,396.5,1,1,2020-01-04,0405,A,100,6.0NRT,326.8,218.6,D
-34.96,149.974,378.9,1,1,2020-01-04,0405,A,100,6.0NRT,322,130.7,D
-35.26,147.953,387.5,1,1,2020-01-04,0405,A,100,6.0NRT,326.7,149.3,D
-35.261,147.941,418.7,1,1,2020-01-04,0405,A,100,6.0NRT,336.7,346.8,D
-35.263,147.93,384.4,1,1,2020-01-04,0405,A,100,6.0NRT,327.9,135.3,D
-35.264,147.919,413.7,1,1,2020-01-04,0405,A,100,6.0NRT,327,310.7,D
-35.266,147.908,459.7,1,1,2020-01-04,0405,A,100,6.0NRT,337.4,816.1,D
-35.268,147.897,365.7,1,1,2020-01-04,0405,A,100,6.0NRT,320.7,69.8,D
-35.269,147.886,347.5,1,1,2020-01-04,0405,A,89,6.0NRT,316.9,24.5,D
-35.271,147.875,362.9,1,1,2020-01-04,0405,A,100,6.0NRT,320,63,D
-35.272,147.864,378.2,1,1,2020-01-04,0405,A,100,6.0NRT,322.3,115.5,D
-35.274,147.853,380.4,1,1,2020-01-04,0405,A,100,6.0NRT,322.6,124.3,D
-35.275,147.842,392.6,1,1,2020-01-04,0405,A,100,6.0NRT,330.7,179.7,D
-35.277,147.831,364.9,1,1,2020-01-04,0405,A,100,6.0NRT,327,67.3,D
-34.876,150.437,369.3,1.1,1,2020-01-04,0405,A,87,6.0NRT,312.9,98.5,D
-34.878,150.425,346,1.1,1,2020-01-04,0405,A,88,6.0NRT,314.3,30.4,D
-34.884,150.39,342.2,1.1,1,2020-01-04,0405,A,60,6.0NRT,313.2,20.4,D
-34.886,150.378,355.6,1.1,1,2020-01-04,0405,A,96,6.0NRT,314.9,49.6,D
-34.888,150.366,342.2,1.1,1,2020-01-04,0405,A,42,6.0NRT,315.2,19.9,D
-34.927,150.121,356.4,1.1,1,2020-01-04,0405,A,97,6.0NRT,315.2,60.2,D
-34.947,149.994,348.5,1,1,2020-01-04,0405,A,89,6.0NRT,316.2,33,D
-34.949,149.983,347.7,1,1,2020-01-04,0405,A,90,6.0NRT,316.7,34,D
-34.951,149.971,386.9,1,1,2020-01-04,0405,A,100,6.0NRT,321.8,166.5,D
-34.952,149.96,346.7,1,1,2020-01-04,0405,A,89,6.0NRT,316.6,31.1,D
-35.252,147.94,342.8,1,1,2020-01-04,0405,A,65,6.0NRT,323.5,10.8,D
-35.254,147.929,346.8,1,1,2020-01-04,0405,A,85,6.0NRT,323.7,17.2,D
-35.255,147.917,370.3,1,1,2020-01-04,0405,A,100,6.0NRT,323.9,77.5,D
-35.257,147.906,466.3,1,1,2020-01-04,0405,A,100,6.0NRT,340.7,918.4,D
-35.258,147.895,414.5,1,1,2020-01-04,0405,A,100,6.0NRT,333,320.5,D
-35.26,147.884,418.7,1,1,2020-01-04,0405,A,100,6.0NRT,332.9,354.8,D
-35.262,147.873,461.3,1,1,2020-01-04,0405,A,100,6.0NRT,400.1,843.9,D
-35.263,147.862,441.9,1,1,2020-01-04,0405,A,100,6.0NRT,400.1,584.4,D
-35.265,147.851,398.6,1,1,2020-01-04,0405,A,100,6.0NRT,327.5,215.7,D
-35.266,147.84,352.8,1,1,2020-01-04,0405,A,94,6.0NRT,319.9,36.8,D
-34.867,150.435,374,1.1,1,2020-01-04,0405,A,87,6.0NRT,309.8,115.7,D
-34.869,150.423,364.9,1.1,1,2020-01-04,0405,A,100,6.0NRT,313.8,80.1,D
-34.871,150.411,338.1,1.1,1,2020-01-04,0405,A,24,6.0NRT,313.8,13,D
-34.875,150.388,376.3,1.1,1,2020-01-04,0405,A,100,6.0NRT,316.4,120.9,D
-34.877,150.376,448.2,1.1,1,2020-01-04,0405,A,100,6.0NRT,336.5,729.7,D
-34.879,150.364,400.9,1.1,1,2020-01-04,0405,A,100,6.0NRT,326.3,251.7,D
-34.918,150.119,353.8,1.1,1,2020-01-04,0405,A,95,6.0NRT,314.2,55.2,D
-34.92,150.108,339.4,1.1,1,2020-01-04,0405,A,75,6.0NRT,311.8,21.2,D
-34.941,149.969,380.5,1,1,2020-01-04,0405,A,100,6.0NRT,324,137.6,D
-34.943,149.958,366,1,1,2020-01-04,0405,A,100,6.0NRT,321.2,81.9,D
-35.248,147.905,354.2,1,1,2020-01-04,0405,A,95,6.0NRT,321.8,36.9,D
-35.249,147.893,443.3,1,1,2020-01-04,0405,A,100,6.0NRT,337.9,598.4,D
-35.251,147.882,436.2,1,1,2020-01-04,0405,A,100,6.0NRT,400.1,519.7,D
-35.252,147.871,373.1,1,1,2020-01-04,0405,A,100,6.0NRT,326.3,95.6,D
-35.254,147.86,341.7,1,1,2020-01-04,0405,A,60,6.0NRT,320.1,16.1,D
-35.256,147.849,336.6,1,1,2020-01-04,0405,A,32,6.0NRT,318.1,8.6,D
-34.856,150.445,437.7,1.1,1,2020-01-04,0405,A,0,6.0NRT,306.5,606.7,D
-34.858,150.433,484.4,1.1,1,2020-01-04,0405,A,94,6.0NRT,338.2,1393.7,D
-34.86,150.421,492.4,1.1,1,2020-01-04,0405,A,100,6.0NRT,400.1,1574.7,D
-34.862,150.409,366,1.1,1,2020-01-04,0405,A,100,6.0NRT,318.7,84,D
-34.865,150.385,344.5,1.1,1,2020-01-04,0405,A,86,6.0NRT,316.5,20.6,D
-34.867,150.374,382.1,1.1,1,2020-01-04,0405,A,100,6.0NRT,322.8,144.6,D
-34.869,150.362,360.9,1.1,1,2020-01-04,0405,A,100,6.0NRT,320.1,62.1,D
-34.927,150.001,350.3,1,1,2020-01-04,0405,A,93,6.0NRT,314.8,42.5,D
-34.929,149.99,362.4,1,1,2020-01-04,0405,A,100,6.0NRT,317.2,74,D
-34.932,149.967,338,1,1,2020-01-04,0405,A,29,6.0NRT,308.2,15,D
-35.24,147.892,343.7,1,1,2020-01-04,0405,A,48,6.0NRT,322.1,16.9,D
-35.242,147.881,342,1,1,2020-01-04,0405,A,59,6.0NRT,320.9,15.3,D
-34.849,150.431,429.9,1.1,1,2020-01-04,0405,A,100,6.0NRT,329,513.7,D
-34.85,150.419,404.6,1.1,1,2020-01-04,0405,A,100,6.0NRT,328.8,285.2,D
-34.852,150.407,383.9,1.1,1,2020-01-04,0405,A,100,6.0NRT,324.7,158,D
-34.854,150.395,357.1,1.1,1,2020-01-04,0405,A,98,6.0NRT,317.9,53.6,D
-34.856,150.383,346.8,1.1,1,2020-01-04,0405,A,89,6.0NRT,317,25.4,D
-34.858,150.372,346.8,1.1,1,2020-01-04,0405,A,89,6.0NRT,317.3,24.4,D
-34.86,150.36,343.1,1.1,1,2020-01-04,0405,A,85,6.0NRT,317.9,15.6,D
-34.899,150.114,344.4,1.1,1,2020-01-04,0405,A,76,6.0NRT,298.9,33.3,D
-34.901,150.103,371.5,1.1,1,2020-01-04,0405,A,100,6.0NRT,313,107.9,D
-34.903,150.092,338,1.1,1,2020-01-04,0405,A,65,6.0NRT,311.3,20.9,D
-34.837,150.44,453,1.1,1,2020-01-04,0405,A,75,6.0NRT,326.7,816.2,D
-34.839,150.428,441.1,1.1,1,2020-01-04,0405,A,94,6.0NRT,329.2,647.5,D
-34.841,150.417,405.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,324.7,293.4,D
-34.843,150.405,402.8,1.1,1,2020-01-04,0405,A,100,6.0NRT,328.3,271.3,D
-34.845,150.393,386.4,1.1,1,2020-01-04,0405,A,100,6.0NRT,324.2,169.2,D
-34.847,150.381,394.6,1.1,1,2020-01-04,0405,A,100,6.0NRT,328.1,212.1,D
-34.849,150.369,378,1.1,1,2020-01-04,0405,A,100,6.0NRT,325.4,123,D
-34.851,150.358,344.8,1.1,1,2020-01-04,0405,A,87,6.0NRT,317.9,18.1,D
-34.892,150.1,353.1,1.1,1,2020-01-04,0405,A,95,6.0NRT,308.4,52.4,D
-34.894,150.09,335.8,1.1,1,2020-01-04,0405,A,71,6.0NRT,304.2,17.1,D
-34.83,150.426,439.2,1.1,1,2020-01-04,0405,A,87,6.0NRT,318.3,623.4,D
-34.832,150.414,419.4,1.1,1,2020-01-04,0405,A,100,6.0NRT,323.9,407.3,D
-34.834,150.402,405.5,1.1,1,2020-01-04,0405,A,94,6.0NRT,322.5,290.8,D
-34.836,150.391,386.9,1.1,1,2020-01-04,0405,A,94,6.0NRT,310,171.6,D
-34.838,150.379,380.3,1.1,1,2020-01-04,0405,A,94,6.0NRT,315.6,138.4,D
-34.839,150.367,381.1,1.1,1,2020-01-04,0405,A,100,6.0NRT,324.6,136.2,D
-34.841,150.355,368.6,1.1,1,2020-01-04,0405,A,100,6.0NRT,322.7,84.7,D
-34.881,150.11,337.2,1.1,1,2020-01-04,0405,A,50,6.0NRT,302.8,21.3,D
-34.883,150.098,349,1.1,1,2020-01-04,0405,A,91,6.0NRT,300.3,42.5,D
-34.885,150.087,332.5,1.1,1,2020-01-04,0405,A,63,6.0NRT,301.7,12.3,D
-34.826,150.42,403.3,1.1,1,2020-01-04,0405,A,0,6.0NRT,310,280.9,D
-34.828,150.408,394.1,1.1,1,2020-01-04,0405,A,75,6.0NRT,317,219.8,D
-34.83,150.396,368.1,1.1,1,2020-01-04,0405,A,0,6.0NRT,303.1,95.9,D
-34.834,150.372,365.3,1.1,1,2020-01-04,0405,A,87,6.0NRT,312.5,83.3,D
-34.836,150.361,366.1,1.1,1,2020-01-04,0405,A,100,6.0NRT,322.9,84.2,D
-34.838,150.349,346.3,1.1,1,2020-01-04,0405,A,51,6.0NRT,319.5,29,D
-34.875,150.115,334.3,1.1,1,2020-01-04,0405,A,39,6.0NRT,307.3,12.3,D
-34.877,150.103,337.4,1.1,1,2020-01-04,0405,A,78,6.0NRT,294.8,19.4,D
-34.878,150.091,335.9,1.1,1,2020-01-04,0405,A,76,6.0NRT,299.5,18.2,D
-34.825,150.37,378.2,1.1,1,2020-01-04,0405,A,75,6.0NRT,299.8,133.3,D
-34.827,150.358,389.3,1.1,1,2020-01-04,0405,A,100,6.0NRT,325.4,185.6,D
-34.828,150.346,364.8,1.1,1,2020-01-04,0405,A,100,6.0NRT,321.1,79.4,D
-34.864,150.124,339.4,1.1,1,2020-01-04,0405,A,76,6.0NRT,305,19,D
-34.866,150.112,344.2,1.1,1,2020-01-04,0405,A,87,6.0NRT,305,30.2,D
-34.867,150.101,370.4,1.1,1,2020-01-04,0405,A,100,6.0NRT,311.7,104.7,D
-34.869,150.089,342.9,1.1,1,2020-01-04,0405,A,86,6.0NRT,307.9,30.6,D
-34.815,150.368,384.1,1.1,1,2020-01-04,0405,A,87,6.0NRT,304.3,159.2,D
-34.817,150.356,397.9,1.1,1,2020-01-04,0405,A,100,6.0NRT,329.1,235.1,D
-34.819,150.344,385.2,1.1,1,2020-01-04,0405,A,100,6.0NRT,327.1,163.1,D
-34.821,150.332,366.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,320.6,83.8,D
-34.823,150.32,359.4,1.1,1,2020-01-04,0405,A,99,6.0NRT,318.4,54.4,D
-34.825,150.308,365.9,1.1,1,2020-01-04,0405,A,100,6.0NRT,321.7,75.1,D
-34.853,150.133,342,1.1,1,2020-01-04,0405,A,67,6.0NRT,314.6,21.8,D
-34.855,150.122,354.7,1.1,1,2020-01-04,0405,A,96,6.0NRT,312.6,53.3,D
-34.856,150.11,368.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,314.2,97.6,D
-34.858,150.099,399.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,320.7,250.7,D
-34.86,150.087,337.1,1.1,1,2020-01-04,0405,A,68,6.0NRT,310.1,20.4,D
-34.806,150.365,406.9,1.1,1,2020-01-04,0405,A,94,6.0NRT,323.1,300.2,D
-34.808,150.354,409.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,333.5,320,D
-34.81,150.342,393.3,1.1,1,2020-01-04,0405,A,100,6.0NRT,328.8,206.2,D
-34.812,150.33,387.4,1.1,1,2020-01-04,0405,A,100,6.0NRT,327.7,171.7,D
-34.814,150.318,389,1.1,1,2020-01-04,0405,A,100,6.0NRT,323.4,175.4,D
-34.816,150.306,385.6,1.1,1,2020-01-04,0405,A,100,6.0NRT,324.4,155.8,D
-34.836,150.178,338,1.1,1,2020-01-04,0405,A,57,6.0NRT,314.3,14.4,D
-34.843,150.131,361.1,1.1,1,2020-01-04,0405,A,100,6.0NRT,313.5,70.2,D
-34.845,150.12,385.2,1.1,1,2020-01-04,0405,A,100,6.0NRT,318.8,165.1,D
-34.847,150.108,371,1.1,1,2020-01-04,0405,A,100,6.0NRT,316.3,106.6,D
-34.849,150.096,377.6,1.1,1,2020-01-04,0405,A,100,6.0NRT,315.3,134.6,D
-34.851,150.085,350.5,1.1,1,2020-01-04,0405,A,92,6.0NRT,312,47.8,D
-34.795,150.375,434.4,1.1,1,2020-01-04,0405,A,94,6.0NRT,314.9,561.8,D
-34.797,150.363,438.1,1.1,1,2020-01-04,0405,A,100,6.0NRT,330.1,605.4,D
-34.799,150.351,423.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,334.4,444.1,D
-34.801,150.34,397.2,1.1,1,2020-01-04,0405,A,100,6.0NRT,321.9,229,D
-34.802,150.328,390.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,322.8,187.8,D
-34.804,150.316,376.4,1.1,1,2020-01-04,0405,A,100,6.0NRT,321.3,116.8,D
-34.806,150.304,358.9,1.1,1,2020-01-04,0405,A,99,6.0NRT,317.7,51.8,D
-34.808,150.292,341.8,1.1,1,2020-01-04,0405,A,81,6.0NRT,317,9.8,D
-34.827,150.176,341.2,1.1,1,2020-01-04,0405,A,69,6.0NRT,311.3,23.3,D
-34.832,150.141,344,1.1,1,2020-01-04,0405,A,71,6.0NRT,314.1,28.1,D
-34.834,150.13,346.9,1.1,1,2020-01-04,0405,A,79,6.0NRT,312.6,34.2,D
-34.836,150.117,363,1.1,1,2020-01-04,0405,A,94,6.0NRT,312.1,79.6,D
-34.838,150.106,363.7,1.1,1,2020-01-04,0405,A,87,6.0NRT,305.3,83.4,D
-34.84,150.094,345.8,1.1,1,2020-01-04,0405,A,77,6.0NRT,288.8,38.1,D
-34.786,150.373,347.7,1.1,1,2020-01-04,0405,A,82,6.0NRT,308.1,33.4,D
-34.787,150.361,371.8,1.1,1,2020-01-04,0405,A,100,6.0NRT,310.3,107.7,D
-34.789,150.349,425.8,1.1,1,2020-01-04,0405,A,100,6.0NRT,323.9,466,D
-34.791,150.337,419.5,1.1,1,2020-01-04,0405,A,100,6.0NRT,325.2,404,D
-34.793,150.326,401.3,1.1,1,2020-01-04,0405,A,100,6.0NRT,322,255.9,D
-34.795,150.314,378.8,1.1,1,2020-01-04,0405,A,100,6.0NRT,314.8,128.1,D
-34.797,150.302,371.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,314.8,98,D
-34.799,150.29,367.4,1.1,1,2020-01-04,0405,A,100,6.0NRT,318.5,78.7,D
-34.801,150.278,365.8,1.1,1,2020-01-04,0405,A,100,6.0NRT,321.3,71.4,D
-34.814,150.197,344.7,1.1,1,2020-01-04,0405,A,77,6.0NRT,311.7,32.2,D
-34.821,150.151,354.1,1.1,1,2020-01-04,0405,A,96,6.0NRT,311.5,53.5,D
-34.823,150.139,364,1.1,1,2020-01-04,0405,A,100,6.0NRT,314.1,82,D
-34.825,150.128,350.1,1.1,1,2020-01-04,0405,A,92,6.0NRT,313.3,45.1,D
-34.778,150.358,336.4,1.1,1,2020-01-04,0405,A,35,6.0NRT,316.6,13.5,D
-34.78,150.347,349.9,1.1,1,2020-01-04,0405,A,92,6.0NRT,315.8,38.9,D
-34.782,150.335,418.3,1.1,1,2020-01-04,0405,A,100,6.0NRT,326.1,394.9,D
-34.784,150.323,439.1,1.1,1,2020-01-04,0405,A,100,6.0NRT,337.2,612.2,D
-34.786,150.312,401.2,1.1,1,2020-01-04,0405,A,100,6.0NRT,310.5,255,D
-34.788,150.3,369.4,1.1,1,2020-01-04,0405,A,100,6.0NRT,296.4,92.9,D
-34.79,150.288,379.9,1.1,1,2020-01-04,0405,A,100,6.0NRT,317.3,130.3,D
-34.791,150.276,357.5,1.1,1,2020-01-04,0405,A,92,6.0NRT,318.1,52.5,D
-34.793,150.265,358.3,1.1,1,2020-01-04,0405,A,92,6.0NRT,316.7,54.1,D
-34.795,150.253,348.2,1.1,1,2020-01-04,0405,A,37,6.0NRT,312.6,32.2,D
-34.773,150.333,342,1.1,1,2020-01-04,0405,A,72,6.0NRT,315,24.1,D
-34.775,150.321,352.1,1.1,1,2020-01-04,0405,A,89,6.0NRT,313.6,45.2,D
-34.776,150.31,413.3,1.1,1,2020-01-04,0405,A,87,6.0NRT,316,349.8,D
-34.778,150.298,473.1,1.1,1,2020-01-04,0405,A,87,6.0NRT,331.9,1141.9,D
-34.78,150.286,493.8,1.1,1,2020-01-04,0405,A,94,6.0NRT,400.1,1589,D
-34.782,150.274,399.1,1.1,1,2020-01-04,0405,A,100,6.0NRT,332.2,242.7,D
-34.784,150.263,400,1.1,1,2020-01-04,0405,A,100,6.0NRT,323.3,249,D
-34.786,150.251,369.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,315.4,99.4,D
-34.771,150.284,496.7,1.1,1,2020-01-04,0405,A,75,6.0NRT,341.6,1665.7,D
-34.773,150.272,440.4,1.1,1,2020-01-04,0405,A,94,6.0NRT,333.6,629.6,D
-34.775,150.26,359.9,1.1,1,2020-01-04,0405,A,99,6.0NRT,314.8,70.6,D
-34.764,150.269,345.3,1.1,1,2020-01-04,0405,A,83,6.0NRT,314.3,33.1,D
-34.766,150.258,331.8,1.1,1,2020-01-04,0405,A,34,6.0NRT,313.3,10.9,D
-34.385,150.385,354.3,1.1,1,2020-01-04,0405,A,83,6.0NRT,305.6,65,D
-34.372,150.407,347,1.1,1,2020-01-04,0405,A,80,6.0NRT,308.9,47.2,D
-34.374,150.395,403.3,1.1,1,2020-01-04,0405,A,100,6.0NRT,319.6,292.3,D
-34.376,150.383,391,1.1,1,2020-01-04,0405,A,94,6.0NRT,317.1,211.9,D
-34.378,150.371,339.9,1.1,1,2020-01-04,0405,A,68,6.0NRT,304.8,30.8,D
-34.367,150.399,358.7,1.1,1,2020-01-04,0405,A,99,6.0NRT,312.3,76.7,D
-34.369,150.387,363.4,1.1,1,2020-01-04,0405,A,94,6.0NRT,314.1,89.6,D
-34.371,150.375,345.2,1.1,1,2020-01-04,0405,A,76,6.0NRT,301.5,40.2,D
-34.373,150.363,331.5,1.1,1,2020-01-04,0405,A,18,6.0NRT,300,14,D
-34.366,150.349,342.5,1.1,1,2020-01-04,0405,A,85,6.0NRT,305.3,32.3,D
-34.368,150.337,351.5,1.1,1,2020-01-04,0405,A,94,6.0NRT,308,54.5,D
-34.37,150.325,340.5,1.1,1,2020-01-04,0405,A,65,6.0NRT,306.2,30,D
-34.358,150.335,353.7,1.1,1,2020-01-04,0405,A,95,6.0NRT,311.8,58.7,D
-34.36,150.323,355,1.1,1,2020-01-04,0405,A,96,6.0NRT,309.7,64.8,D
-34.351,150.321,353.8,1.1,1,2020-01-04,0405,A,95,6.0NRT,310,59.7,D
-34.353,150.309,338.2,1.1,1,2020-01-04,0405,A,50,6.0NRT,304.6,26.4,D
-34.34,150.331,367.9,1.1,1,2020-01-04,0405,A,100,6.0NRT,316.9,101,D
-34.342,150.319,342.4,1.1,1,2020-01-04,0405,A,34,6.0NRT,309.6,30.2,D
-34.326,150.352,337.1,1.1,1,2020-01-04,0405,A,43,6.0NRT,315.9,17.4,D
-34.328,150.34,367.5,1.1,1,2020-01-04,0405,A,100,6.0NRT,318.9,95.7,D
-34.33,150.328,356,1.1,1,2020-01-04,0405,A,91,6.0NRT,314.2,60,D
-34.317,150.35,358,1.1,1,2020-01-04,0405,A,98,6.0NRT,316.8,63.6,D
-34.319,150.338,379,1.1,1,2020-01-04,0405,A,100,6.0NRT,322.7,140.8,D
-34.364,150.059,359.2,1.1,1,2020-01-04,0405,A,93,6.0NRT,303.9,66.2,D
-34.366,150.047,422.4,1.1,1,2020-01-04,0405,A,100,6.0NRT,325.8,427.5,D
-34.368,150.036,398.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,325.3,240.1,D
-34.31,150.337,356.3,1.1,1,2020-01-04,0405,A,97,6.0NRT,316,58.8,D
-34.312,150.325,347.6,1.1,1,2020-01-04,0405,A,64,6.0NRT,314.3,36.9,D
-34.34,150.148,428.3,1.1,1,2020-01-04,0405,A,94,6.0NRT,324.6,497.6,D
-34.342,150.137,392.8,1.1,1,2020-01-04,0405,A,94,6.0NRT,322.1,214.4,D
-34.351,150.08,347.8,1.1,1,2020-01-04,0405,A,75,6.0NRT,306.8,38.9,D
-34.353,150.068,374.8,1.1,1,2020-01-04,0405,A,100,6.0NRT,312.9,121.3,D
-34.355,150.057,370.1,1.1,1,2020-01-04,0405,A,100,6.0NRT,302.8,101.3,D
-34.357,150.045,386.1,1.1,1,2020-01-04,0405,A,100,6.0NRT,318.9,169.4,D
-34.358,150.034,394.5,1.1,1,2020-01-04,0405,A,100,6.0NRT,322.4,217.4,D
-34.36,150.022,361.1,1.1,1,2020-01-04,0405,A,94,6.0NRT,306.1,71.9,D
-34.298,150.346,342.4,1.1,1,2020-01-04,0405,A,72,6.0NRT,317.2,24.8,D
-34.3,150.334,339.8,1.1,1,2020-01-04,0405,A,28,6.0NRT,314.6,18.4,D
-34.302,150.322,396.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,321.9,235.6,D
-34.304,150.31,377.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,321.1,136.2,D
-34.314,150.251,379.6,1.1,1,2020-01-04,0405,A,100,6.0NRT,320.4,143.1,D
-34.329,150.158,351.5,1.1,1,2020-01-04,0405,A,76,6.0NRT,308.1,49.4,D
-34.331,150.146,432.6,1.1,1,2020-01-04,0405,A,87,6.0NRT,312.4,544.1,D
-34.333,150.135,381.7,1.1,1,2020-01-04,0405,A,0,6.0NRT,296.7,154,D
-34.344,150.066,347.1,1.1,1,2020-01-04,0405,A,80,6.0NRT,313.1,33.8,D
-34.346,150.054,353.5,1.1,1,2020-01-04,0405,A,95,6.0NRT,313.3,47.4,D
-34.347,150.043,353.1,1.1,1,2020-01-04,0405,A,87,6.0NRT,312.5,46.7,D
-34.349,150.031,372.8,1.1,1,2020-01-04,0405,A,94,6.0NRT,311.6,113.2,D
-34.289,150.344,348.9,1.1,1,2020-01-04,0405,A,91,6.0NRT,319,38.2,D
-34.291,150.331,347,1.1,1,2020-01-04,0405,A,83,6.0NRT,316.4,32.8,D
-34.293,150.319,344.7,1.1,1,2020-01-04,0405,A,68,6.0NRT,316.3,28.7,D
-34.295,150.308,360.1,1.1,1,2020-01-04,0405,A,100,6.0NRT,318,69.7,D
-34.304,150.249,375.8,1.1,1,2020-01-04,0405,A,100,6.0NRT,321.5,126,D
-34.306,150.238,346.2,1.1,1,2020-01-04,0405,A,89,6.0NRT,315.6,34.7,D
-34.334,150.064,343.4,1.1,1,2020-01-04,0405,A,73,6.0NRT,316.3,26,D
-34.336,150.052,372,1.1,1,2020-01-04,0405,A,100,6.0NRT,317.5,106.7,D
-34.338,150.04,368.6,1.1,1,2020-01-04,0405,A,94,6.0NRT,311.2,95.6,D
-34.34,150.029,339.4,1.1,1,2020-01-04,0405,A,54,6.0NRT,288.2,23.5,D
-34.286,150.337,338.4,1.1,1,2020-01-04,0405,A,69,6.0NRT,317.1,21.7,D
-34.288,150.325,343.9,1.1,1,2020-01-04,0405,A,83,6.0NRT,316.5,32.1,D
-34.299,150.254,366.6,1.1,1,2020-01-04,0405,A,75,6.0NRT,320.4,88.4,D
-34.301,150.243,359.8,1.1,1,2020-01-04,0405,A,75,6.0NRT,321.2,64.3,D
-34.28,150.311,337.8,1.1,1,2020-01-04,0405,A,60,6.0NRT,314.7,21.3,D
-34.282,150.299,340.8,1.1,1,2020-01-04,0405,A,70,6.0NRT,315.2,25.6,D
-34.284,150.287,339.1,1.1,1,2020-01-04,0405,A,51,6.0NRT,316.7,19.6,D
-34.29,150.253,364.3,1.1,1,2020-01-04,0405,A,100,6.0NRT,318.4,79.8,D
-34.291,150.241,340.8,1.1,1,2020-01-04,0405,A,44,6.0NRT,316.3,19.5,D
-34.312,150.112,363.8,1.1,1,2020-01-04,0405,A,0,6.0NRT,305.4,82,D
-34.314,150.101,350.5,1.1,1,2020-01-04,0405,A,78,6.0NRT,315.7,46.5,D
-34.28,150.251,344.2,1.1,1,2020-01-04,0405,A,87,6.0NRT,315.6,26.6,D
-34.271,150.248,339.8,1.1,1,2020-01-04,0405,A,81,6.0NRT,316.7,19.1,D
-34.26,150.258,336.1,1.1,1,2020-01-04,0405,A,65,6.0NRT,315.9,11,D
-34.304,149.979,361.2,1.1,1,2020-01-04,0405,A,100,6.0NRT,318.1,73.2,D
-34.306,149.967,380.7,1.1,1,2020-01-04,0405,A,100,6.0NRT,320.8,144,D
-34.247,150.279,437.2,1.1,1,2020-01-04,0405,A,94,6.0NRT,320.1,602.9,D
-34.248,150.268,426.6,1.1,1,2020-01-04,0405,A,100,6.0NRT,333.7,479.7,D
-34.299,149.953,355.9,1.1,1,2020-01-04,0405,A,97,6.0NRT,315,58.6,D
-34.301,149.942,334.6,1.1,1,2020-01-04,0405,A,34,6.0NRT,314.6,16,D
-34.237,150.277,364.7,1.1,1,2020-01-04,0405,A,87,6.0NRT,303.4,87.8,D
-34.226,150.226,337.4,1.1,1,2020-01-04,0405,A,62,6.0NRT,316.5,16,D
-34.219,150.211,336.6,1.1,1,2020-01-04,0405,A,50,6.0NRT,314.6,16.4,D
-34.199,150.237,339.7,1.1,1,2020-01-04,0405,A,53,6.0NRT,315.1,23.9,D
-34.201,150.225,343.7,1.1,1,2020-01-04,0405,A,76,6.0NRT,315.9,32.1,D
-33.925,150.429,385.8,1.1,1,2020-01-04,0405,A,75,6.0NRT,311.1,190.1,D
-33.933,150.259,343.3,1.1,1,2020-01-04,0405,A,86,6.0NRT,314.8,34.1,D
-33.903,150.417,337.8,1.1,1,2020-01-04,0405,A,41,6.0NRT,296.4,31.2,D
-33.905,150.406,352.7,1.1,1,2020-01-04,0405,A,0,6.0NRT,315.3,61.3,D
-33.928,150.265,335.1,1.1,1,2020-01-04,0405,A,56,6.0NRT,314.6,18.3,D
-33.894,150.415,349,1.1,1,2020-01-04,0405,A,65,6.0NRT,292.5,53.7,D
-33.887,150.401,332,1.1,1,2020-01-04,0405,A,41,6.0NRT,304.5,19.3,D
-33.853,150.308,352.2,1.1,1,2020-01-04,0405,A,94,6.0NRT,314.7,54.8,D
-33.793,150.164,351.6,1.1,1,2020-01-04,0405,A,69,6.0NRT,315.2,52.9,D
-33.782,150.174,340.1,1.1,1,2020-01-04,0405,A,52,6.0NRT,312.8,27.3,D
-33.784,150.162,343,1.1,1,2020-01-04,0405,A,40,6.0NRT,313.3,33.5,D
-33.176,150.11,367,1.1,1,2020-01-04,0405,A,87,6.0NRT,301.9,97.4,D
-33.17,150.085,356,1.1,1,2020-01-04,0405,A,84,6.0NRT,302.3,60.1,D
-33.172,150.073,358.6,1.1,1,2020-01-04,0405,A,99,6.0NRT,319.5,66.3,D
