id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
148157,529,220,Carl Carlson: That's the missing page from the saga. That's what I spent our lottery money on.,912000,TRUE,170,4229,Carl Carlson,Icelandic Restaurant,That's the missing page from the saga. That's what I spent our lottery money on.,thats the missing page from the saga thats what i spent our lottery money on,15
148158,529,221,Lenny Leonard: Then this belongs to us!,915000,TRUE,165,4229,Lenny Leonard,Icelandic Restaurant,Then this belongs to us!,then this belongs to us,5
148159,529,222,"Carl Carlson: Please, give it back! Please! It'll restore my family's honor!",917000,TRUE,170,4229,Carl Carlson,Icelandic Restaurant,"Please, give it back! Please! It'll restore my family's honor!",please give it back please itll restore my familys honor,10
148160,529,223,"Lenny Leonard: Maybe we'd give it back to our friend, but we're not friends, remember?",920000,TRUE,165,4229,Lenny Leonard,Icelandic Restaurant,"Maybe we'd give it back to our friend, but we're not friends, remember?",maybe wed give it back to our friend but were not friends remember,13
148161,529,224,"Homer Simpson: Sorry, Carl. It's World War II all over again -- America kicks Iceland's ass.",924000,TRUE,2,4229,Homer Simpson,Icelandic Restaurant,"Sorry, Carl. It's World War II all over again -- America kicks Iceland's ass.",sorry carl its world war ii all over again -- america kicks icelands ass,14
148162,529,225,Carl Carlson: Nooo!,930000,TRUE,170,4229,Carl Carlson,Icelandic Restaurant,Nooo!,nooo,1
148163,529,226,(REYKJAVIK STREETS: ext. reykjavik streets - day),931000,FALSE,NA,4230,NA,REYKJAVIK STREETS,NA,NA,NA
148164,529,227,"Homer Simpson: Guys, do you think Carl was right? What if we're not real friends? Maybe we are just lonely guys who do... guy stuff...",931000,TRUE,2,4230,Homer Simpson,REYKJAVIK STREETS,"Guys, do you think Carl was right? What if we're not real friends? Maybe we are just lonely guys who do... guy stuff...",guys do you think carl was right what if were not real friends maybe we are just lonely guys who do guy stuff,23
148165,529,228,(Simpson Home: int. simpson house - master bedroom - intercut),964000,FALSE,NA,5,NA,Simpson Home,NA,NA,NA
148166,529,229,"Marge Simpson: Hi, Homie! Did you get the money? The kids have been stocking up on pool noodles!",964000,TRUE,1,5,Marge Simpson,Simpson Home,"Hi, Homie! Did you get the money? The kids have been stocking up on pool noodles!",hi homie did you get the money the kids have been stocking up on pool noodles,16
148167,529,230,Homer Simpson: Put the noodles in the shed. There isn't gonna be a swimming pool.,971000,TRUE,2,5,Homer Simpson,Simpson Home,Put the noodles in the shed. There isn't gonna be a swimming pool.,put the noodles in the shed there isnt gonna be a swimming pool,13
148168,529,231,Marge Simpson: (CONFUSED NOISE),971000,FALSE,1,5,Marge Simpson,Simpson Home,NA,NA,NA
148169,529,232,Homer Simpson: Carl spent all our money on this stupid page from a stupid saga.,975000,TRUE,2,5,Homer Simpson,Simpson Home,Carl spent all our money on this stupid page from a stupid saga.,carl spent all our money on this stupid page from a stupid saga,13
148170,529,233,Moe Szyslak: I say we make it into saga soup and have ourselves a soup sip.,980000,TRUE,17,5,Moe Szyslak,Simpson Home,I say we make it into saga soup and have ourselves a soup sip.,i say we make it into saga soup and have ourselves a soup sip,14
148171,529,234,Lenny Leonard: That'll show Carl for de-friending us in real life!,986000,TRUE,165,5,Lenny Leonard,Simpson Home,That'll show Carl for de-friending us in real life!,thatll show carl for de-friending us in real life,9
148172,529,235,"Marge Simpson: I know Carl did you wrong, but is destroying something he cares that much about really going to make you feel good?",989000,TRUE,1,5,Marge Simpson,Simpson Home,"I know Carl did you wrong, but is destroying something he cares that much about really going to make you feel good?",i know carl did you wrong but is destroying something he cares that much about really going to make you feel good,22
148173,529,236,"Homer Simpson: Well, we won't know that till after.",996000,TRUE,2,5,Homer Simpson,Simpson Home,"Well, we won't know that till after.",well we wont know that till after,7
148174,529,237,Marge Simpson: Just read the saga and see what it says.,998000,TRUE,1,5,Marge Simpson,Simpson Home,Just read the saga and see what it says.,just read the saga and see what it says,9
148175,529,238,Homer Simpson: But how can we learn to read ancient Icelandic?,1002000,TRUE,2,5,Homer Simpson,Simpson Home,But how can we learn to read ancient Icelandic?,but how can we learn to read ancient icelandic,9
148176,529,239,(Icelandic Library: int. icelandic library - day),1010000,FALSE,NA,4231,NA,Icelandic Library,NA,NA,NA
148177,529,240,Moe Szyslak: Thorn?,1010000,TRUE,17,4231,Moe Szyslak,Icelandic Library,Thorn?,thorn,1
148178,529,241,Homer Simpson: Yes!,1011000,TRUE,2,4231,Homer Simpson,Icelandic Library,Yes!,yes,1
148179,529,242,Homer Simpson: Forvitinn.,1012000,TRUE,2,4231,Homer Simpson,Icelandic Library,Forvitinn.,forvitinn,1
148180,529,243,Lenny Leonard: I can't do this! I CAN'T DO THIS!,1014000,TRUE,165,4231,Lenny Leonard,Icelandic Library,I can't do this! I CAN'T DO THIS!,i cant do this i cant do this,8
148181,529,244,Homer Simpson: You can't not do it!,1016000,TRUE,2,4231,Homer Simpson,Icelandic Library,You can't not do it!,you cant not do it,5
148182,529,245,"Homer Simpson: Okay, let's see what this thing says.",1018000,TRUE,2,4231,Homer Simpson,Icelandic Library,"Okay, let's see what this thing says.",okay lets see what this thing says,7
148183,529,246,(MEDIEVAL ICELAND: EXT. MEDIEVAL ICELAND - day),1021000,FALSE,NA,4232,NA,MEDIEVAL ICELAND,NA,NA,NA
148184,529,247,"Homer Simpson: ""When the barbarian invaders came, the Carlsons met them with their weapons ready""...",1021000,TRUE,2,4232,Homer Simpson,MEDIEVAL ICELAND,"""When the barbarian invaders came, the Carlsons met them with their weapons ready""...",when the barbarian invaders came the carlsons met them with their weapons ready,13
148185,529,248,"Lenny Leonard: Wow, Carl's family really was brave!",1021000,TRUE,165,4232,Lenny Leonard,MEDIEVAL ICELAND,"Wow, Carl's family really was brave!",wow carls family really was brave,6
148186,529,249,"Homer Simpson: ...""weapons which they immediately threw down in surrender. The Carlsons then let the barbarians in the back gate and joined in the sacking, the looting...and the volcano-ing of the village elders.",1028000,TRUE,2,4232,Homer Simpson,MEDIEVAL ICELAND,"...""weapons which they immediately threw down in surrender. The Carlsons then let the barbarians in the back gate and joined in the sacking, the looting...and the volcano-ing of the village elders.",weapons which they immediately threw down in surrender the carlsons then let the barbarians in the back gate and joined in the sacking the lootingand the volcano-ing of the village elders,31
148187,529,250,"Homer Simpson: The Carlsons then wrote down this saga so no one would ever forget their treachery and cowardice.""",1039000,TRUE,2,4232,Homer Simpson,MEDIEVAL ICELAND,"The Carlsons then wrote down this saga so no one would ever forget their treachery and cowardice.""",the carlsons then wrote down this saga so no one would ever forget their treachery and cowardice,17
148188,529,251,Homer Simpson: (REALIZING) Carl's family was even worse than people thought.,1039000,TRUE,2,4232,Homer Simpson,MEDIEVAL ICELAND,Carl's family was even worse than people thought.,carls family was even worse than people thought,8
148189,529,252,Moe Szyslak: They were the original ultimate scumbags!,1049000,TRUE,17,4232,Moe Szyslak,MEDIEVAL ICELAND,They were the original ultimate scumbags!,they were the original ultimate scumbags,6
148190,529,253,"Lenny Leonard: Carl betrayed his friends, blew the lottery money... all for nothing.",1051000,TRUE,165,4232,Lenny Leonard,MEDIEVAL ICELAND,"Carl betrayed his friends, blew the lottery money... all for nothing.",carl betrayed his friends blew the lottery money all for nothing,11
148191,529,254,Moe Szyslak: Hey guys... I think I feel bad for Carl.,1054000,TRUE,17,4232,Moe Szyslak,MEDIEVAL ICELAND,Hey guys... I think I feel bad for Carl.,hey guys i think i feel bad for carl,9
148192,529,255,Homer Simpson: Yieg err meth frau-baii-rr-a hoo-g-minn-d.,1063000,TRUE,2,4232,Homer Simpson,MEDIEVAL ICELAND,Yieg err meth frau-baii-rr-a hoo-g-minn-d.,yieg err meth frau-baii-rr-a hoo-g-minn-d,5
148193,529,256,Moe Szyslak: (SPEAKING ICELANDIC),1063000,FALSE,17,4232,Moe Szyslak,MEDIEVAL ICELAND,NA,NA,NA
148194,529,257,(REYKJAVIK: EXT. REYKJAVIK - DAY),1063000,FALSE,NA,4228,NA,REYKJAVIK,NA,NA,NA
148195,529,258,Homer Simpson: (OVER PA) Attention everyone in Iceland! We have an important announcement!,1063000,TRUE,2,4228,Homer Simpson,REYKJAVIK,Attention everyone in Iceland! We have an important announcement!,attention everyone in iceland we have an important announcement,9
148196,529,259,Moe Szyslak: Take a break from your dreary lives to hear Americans lecture you!,1067000,TRUE,17,4228,Moe Szyslak,REYKJAVIK,Take a break from your dreary lives to hear Americans lecture you!,take a break from your dreary lives to hear americans lecture you,12
148197,529,260,Icelanders: (VERY EXCITED NOISES),1067000,FALSE,6354,4228,Icelanders,REYKJAVIK,NA,NA,NA
148198,529,261,(REYKJAVIK TOWN SQUARE: EXT. REYKJAVIK TOWN SQUARE - LATER),1073000,FALSE,NA,4233,NA,REYKJAVIK TOWN SQUARE,NA,NA,NA
148199,529,262,Homer Simpson: Is this everyone?,1073000,TRUE,2,4233,Homer Simpson,REYKJAVIK TOWN SQUARE,Is this everyone?,is this everyone,3
148200,529,263,Male Icelander: No.,1074000,TRUE,6352,4233,Male Icelander,REYKJAVIK TOWN SQUARE,No.,no,1
148201,529,264,Male Icelander: Yes.,1075000,TRUE,6352,4233,Male Icelander,REYKJAVIK TOWN SQUARE,Yes.,yes,1
148202,529,265,"Homer Simpson: I've learned something about the people of Iceland. You've endured barbarian invasions, total financial collapse, and a lesbian prime minister.",1077000,TRUE,2,4233,Homer Simpson,REYKJAVIK TOWN SQUARE,"I've learned something about the people of Iceland. You've endured barbarian invasions, total financial collapse, and a lesbian prime minister.",ive learned something about the people of iceland youve endured barbarian invasions total financial collapse and a lesbian prime minister,20
148203,529,266,"Homer Simpson: You've managed to survive on a craphole island that looks like the moon and smells like rotten eggs. And to do that, you have to be stubborn.",1085000,TRUE,2,4233,Homer Simpson,REYKJAVIK TOWN SQUARE,"You've managed to survive on a craphole island that looks like the moon and smells like rotten eggs. And to do that, you have to be stubborn.",youve managed to survive on a craphole island that looks like the moon and smells like rotten eggs and to do that you have to be stubborn,27
148204,529,267,Homer Simpson: But I ask you to put aside your stubbornness while I tell you about Carl Carlson...,1095000,TRUE,2,4233,Homer Simpson,REYKJAVIK TOWN SQUARE,But I ask you to put aside your stubbornness while I tell you about Carl Carlson...,but i ask you to put aside your stubbornness while i tell you about carl carlson,16
148205,529,268,Male Icelander: Shame on Carl's family!,1100000,TRUE,6352,4233,Male Icelander,REYKJAVIK TOWN SQUARE,Shame on Carl's family!,shame on carls family,4
148206,529,269,Female Icelander: The blood of a thousand tiny horses is on their hands!,1102000,TRUE,6355,4233,Female Icelander,REYKJAVIK TOWN SQUARE,The blood of a thousand tiny horses is on their hands!,the blood of a thousand tiny horses is on their hands,11
148207,529,270,Homer Simpson: It doesn't matter what happened a thousand years ago. For Carl Carlson's honor has been redeemed by the deeds of Carl Carlson.,1106000,TRUE,2,4233,Homer Simpson,REYKJAVIK TOWN SQUARE,It doesn't matter what happened a thousand years ago. For Carl Carlson's honor has been redeemed by the deeds of Carl Carlson.,it doesnt matter what happened a thousand years ago for carl carlsons honor has been redeemed by the deeds of carl carlson,22
148208,529,271,"Lenny Leonard: Carl Carlson who helped me move, even though I moved the week before.",1113000,TRUE,165,4233,Lenny Leonard,REYKJAVIK TOWN SQUARE,"Carl Carlson who helped me move, even though I moved the week before.",carl carlson who helped me move even though i moved the week before,13
148209,529,272,Icelanders: (SMALL IMPRESSED NOISES),1113000,FALSE,6354,4233,Icelanders,REYKJAVIK TOWN SQUARE,NA,NA,NA
148210,529,273,"Moe Szyslak: Yeah, and when we were painting my house, Carl Carlson brought that blue tape, you know that really makes you look like you know what you're doing. You peel it off, and you got that super-straight line there.",1119000,TRUE,17,4233,Moe Szyslak,REYKJAVIK TOWN SQUARE,"Yeah, and when we were painting my house, Carl Carlson brought that blue tape, you know that really makes you look like you know what you're doing. You peel it off, and you got that super-straight line there.",yeah and when we were painting my house carl carlson brought that blue tape you know that really makes you look like you know what youre doing you peel it off and you got that super-straight line there,38
148211,529,274,Icelanders: (BIGGER IMPRESSED NOISES),1119000,FALSE,6354,4233,Icelanders,REYKJAVIK TOWN SQUARE,NA,NA,NA
148212,529,275,"Homer Simpson: And when he brings a six-pack to my house, he doesn't take the extras home with him. Carl Carlson leaves them in the fridge.",1129000,TRUE,2,4233,Homer Simpson,REYKJAVIK TOWN SQUARE,"And when he brings a six-pack to my house, he doesn't take the extras home with him. Carl Carlson leaves them in the fridge.",and when he brings a six-pack to my house he doesnt take the extras home with him carl carlson leaves them in the fridge,24
148213,529,276,Icelanders: (HUGE IMPRESSED NOISES),1129000,FALSE,6354,4233,Icelanders,REYKJAVIK TOWN SQUARE,NA,NA,NA
148214,529,277,Lenny Leonard: Carl Carlson is our friend. Even if he doesn't believe it.,1137000,TRUE,165,4233,Lenny Leonard,REYKJAVIK TOWN SQUARE,Carl Carlson is our friend. Even if he doesn't believe it.,carl carlson is our friend even if he doesnt believe it,11
148246,530,12,"Homer Simpson: Aww... thanks, Flanders. Gotta warn ya, he doesn't talk much.",69000,TRUE,2,4234,Homer Simpson,OUTDOOR MALL,"Aww... thanks, Flanders. Gotta warn ya, he doesn't talk much.",aww thanks flanders gotta warn ya he doesnt talk much,10
148247,530,13,1-Year-Old Bart: Daddy!,73000,TRUE,6359,4234,1-Year-Old Bart,OUTDOOR MALL,Daddy!,daddy,1
148215,529,278,"Moe Szyslak: If we can forgive Carl for stealing our lottery winnings, maybe youse can find it in youse's hearts to forgive his ancestors.",1142000,TRUE,17,4233,Moe Szyslak,REYKJAVIK TOWN SQUARE,"If we can forgive Carl for stealing our lottery winnings, maybe youse can find it in youse's hearts to forgive his ancestors.",if we can forgive carl for stealing our lottery winnings maybe youse can find it in youses hearts to forgive his ancestors,22
148216,529,279,Wise Old Icelander: The many small kindnesses of Carl Carlson have redeemed his family forever!,1150000,TRUE,6356,4233,Wise Old Icelander,REYKJAVIK TOWN SQUARE,The many small kindnesses of Carl Carlson have redeemed his family forever!,the many small kindnesses of carl carlson have redeemed his family forever,12
148217,529,280,"Carl Carlson: Mom, Dad, our family can show our face in public for the first time in a thousand years.",1158000,TRUE,170,4233,Carl Carlson,REYKJAVIK TOWN SQUARE,"Mom, Dad, our family can show our face in public for the first time in a thousand years.",mom dad our family can show our face in public for the first time in a thousand years,18
148218,529,281,Carl's Father: How can you say these men are not your true friends?,1171000,TRUE,6357,4233,Carl's Father,REYKJAVIK TOWN SQUARE,How can you say these men are not your true friends?,how can you say these men are not your true friends,11
148219,529,282,Carl Carlson: (BREAKS DOWN) I-- I can't! (SOBS) I can't!,1176000,TRUE,170,4233,Carl Carlson,REYKJAVIK TOWN SQUARE,I-- I can't! I can't!,i-- i cant i cant,5
148220,529,283,Everyone In Iceland: (TOUCHED) Ai...,1182000,TRUE,6358,4233,Everyone In Iceland,REYKJAVIK TOWN SQUARE,Ai...,ai,1
148221,529,284,(REYKJAVIK: ext. reykjavik - blue lagoon - night),1189000,FALSE,NA,4228,NA,REYKJAVIK,NA,NA,NA
148222,529,285,"Carl Carlson: Guys, thanks for teaching me the true meaning of male friendship: the stuff that comes from in here... (POINTS TO HEART) that is guy stuff.",1189000,TRUE,170,4228,Carl Carlson,REYKJAVIK,"Guys, thanks for teaching me the true meaning of male friendship: the stuff that comes from in here... that is guy stuff.",guys thanks for teaching me the true meaning of male friendship the stuff that comes from in here that is guy stuff,22
148223,529,286,Homer Simpson: We don't get together to share our emotions. We get together to escape them.,1197000,TRUE,2,4228,Homer Simpson,REYKJAVIK,We don't get together to share our emotions. We get together to escape them.,we dont get together to share our emotions we get together to escape them,14
148224,529,287,"Moe Szyslak: Yeah, I'd tell you guys I love you, but, uh, I don't wanna say it, and you don't wanna hear it...",1202000,TRUE,17,4228,Moe Szyslak,REYKJAVIK,"Yeah, I'd tell you guys I love you, but, uh, I don't wanna say it, and you don't wanna hear it...",yeah id tell you guys i love you but uh i dont wanna say it and you dont wanna hear it,21
148225,529,288,Lenny Leonard: (TOASTING) To nothing!,1207000,TRUE,165,4228,Lenny Leonard,REYKJAVIK,To nothing!,to nothing,2
148226,529,289,(Simpson Home: ext. simpson house - backyard - day),1221000,FALSE,NA,5,NA,Simpson Home,NA,NA,NA
148227,529,290,"Homer Simpson: Okay everyone, get ready to see your brand new...",1221000,TRUE,2,5,Homer Simpson,Simpson Home,"Okay everyone, get ready to see your brand new...",okay everyone get ready to see your brand new,9
148228,529,291,Lisa Simpson: (EXCITED NOISES),1221000,FALSE,9,5,Lisa Simpson,Simpson Home,NA,NA,NA
148229,529,292,Lisa Simpson: What is it? What is it? What is it?,1224000,TRUE,9,5,Lisa Simpson,Simpson Home,What is it? What is it? What is it?,what is it what is it what is it,9
148230,529,293,Homer Simpson: ...keg-pools!,1226000,TRUE,2,5,Homer Simpson,Simpson Home,...keg-pools!,keg-pools,1
148231,529,294,Lisa Simpson: Yay!,1227000,TRUE,9,5,Lisa Simpson,Simpson Home,Yay!,yay,1
148232,529,295,Lisa Simpson: (LAUGHS),1227000,FALSE,9,5,Lisa Simpson,Simpson Home,NA,NA,NA
148233,529,296,"Homer Simpson: (STRUGGLING NOISES, THEN, EMBARRASSED) Fine, I'm going home.",1239000,TRUE,2,5,Homer Simpson,Simpson Home,"Fine, I'm going home.",fine im going home,4
148234,530,0,(OUTDOOR MALL: Ext. outdoor mall - establishing),20000,FALSE,NA,4234,NA,OUTDOOR MALL,NA,NA,NA
148235,530,1,Marge Simpson: (LOVING) Our first anniversary.,20000,TRUE,1,4234,Marge Simpson,OUTDOOR MALL,Our first anniversary.,our first anniversary,3
148236,530,2,"Homer Simpson: And we're more in love than ever. (DEFIANT) In your face, people who said it wouldn't last a year!",23000,TRUE,2,4234,Homer Simpson,OUTDOOR MALL,"And we're more in love than ever. In your face, people who said it wouldn't last a year!",and were more in love than ever in your face people who said it wouldnt last a year,18
148237,530,3,Grampa Simpson: I stand by my wedding toast!,28000,TRUE,31,4234,Grampa Simpson,OUTDOOR MALL,I stand by my wedding toast!,i stand by my wedding toast,6
148238,530,4,"Marge Simpson: Let's just enjoy our happiness, Homie. Accidental motherhood is the greatest thing that can happen to a woman. And I think Bart's finally outgrown his misbehavior.",30000,TRUE,1,4234,Marge Simpson,OUTDOOR MALL,"Let's just enjoy our happiness, Homie. Accidental motherhood is the greatest thing that can happen to a woman. And I think Bart's finally outgrown his misbehavior.",lets just enjoy our happiness homie accidental motherhood is the greatest thing that can happen to a woman and i think barts finally outgrown his misbehavior,26
148239,530,5,Homer Simpson: (SHRIEKS),30000,FALSE,2,4234,Homer Simpson,OUTDOOR MALL,NA,NA,NA
148240,530,6,Homer Simpson: (SHRIEKS),30000,FALSE,2,4234,Homer Simpson,OUTDOOR MALL,NA,NA,NA
148241,530,7,Homer Simpson: Better clean that off.,48000,TRUE,2,4234,Homer Simpson,OUTDOOR MALL,Better clean that off.,better clean that off,4
148242,530,8,"Homer Simpson: (CLEANING NOISES, THEN TO MANNEQUIN) You have a great day, ma'am. (GOES BACK TO MARGE)",54000,TRUE,2,4234,Homer Simpson,OUTDOOR MALL,"You have a great day, ma'am.",you have a great day maam,6
148243,530,9,Marge Simpson: (SIGHS) Wish I could get a little of that attention.,58000,TRUE,1,4234,Marge Simpson,OUTDOOR MALL,Wish I could get a little of that attention.,wish i could get a little of that attention,9
148244,530,10,Homer Simpson: (ANNOYED NOISE),58000,FALSE,2,4234,Homer Simpson,OUTDOOR MALL,NA,NA,NA
148245,530,11,"Ned Flanders: Hey, Simpsons! Don't mean to be a pesto, but I'll be happy to watch your scampy shrimp.",65000,TRUE,11,4234,Ned Flanders,OUTDOOR MALL,"Hey, Simpsons! Don't mean to be a pesto, but I'll be happy to watch your scampy shrimp.",hey simpsons dont mean to be a pesto but ill be happy to watch your scampy shrimp,17
148248,530,14,"Homer Simpson: (FRUSTRATED NOISE, THEN GENTLY) He's not your daddy.",74000,TRUE,2,4234,Homer Simpson,OUTDOOR MALL,He's not your daddy.,hes not your daddy,4
148249,530,15,1-Year-Old Bart: (LOOKING AT FLANDERS) Nice Daddy. Moustache Daddy. Good Daddy no-yell.,76000,TRUE,6359,4234,1-Year-Old Bart,OUTDOOR MALL,Nice Daddy. Moustache Daddy. Good Daddy no-yell.,nice daddy moustache daddy good daddy no-yell,7
148250,530,16,1-Year-Old Bart: (LOOKING AT HOMER) Fat daddy smell like beer!,81000,TRUE,6359,4234,1-Year-Old Bart,OUTDOOR MALL,Fat daddy smell like beer!,fat daddy smell like beer,5
148251,530,17,Homer Simpson: (MUTTERING ANGRILY) I'll teach you to speak in complete sentences.,83000,TRUE,2,4234,Homer Simpson,OUTDOOR MALL,I'll teach you to speak in complete sentences.,ill teach you to speak in complete sentences,8
148252,530,18,"Homer Simpson: (HEADING TO ESCALATOR WITH MARGE) But first, m'lady, let me escort you to Heaven -- the fancy Swiss chocolate store on level three!",87000,TRUE,2,4234,Homer Simpson,OUTDOOR MALL,"But first, m'lady, let me escort you to Heaven -- the fancy Swiss chocolate store on level three!",but first mlady let me escort you to heaven -- the fancy swiss chocolate store on level three,18
148253,530,19,"Marge Simpson: (ROMANTIC GASP) Homer, you're the anchor store of my heart!",94000,TRUE,1,4234,Marge Simpson,OUTDOOR MALL,"Homer, you're the anchor store of my heart!",homer youre the anchor store of my heart,8
148254,530,20,"Homer Simpson: Just call me Borders Books, 'cause I'll always be here.",98000,TRUE,2,4234,Homer Simpson,OUTDOOR MALL,"Just call me Borders Books, 'cause I'll always be here.",just call me borders books cause ill always be here,10
148255,530,21,1-Year-Old Nelson: Haw haw!,113000,TRUE,6360,4234,1-Year-Old Nelson,OUTDOOR MALL,Haw haw!,haw haw,2
148256,530,22,Mrs. Muntz: His first word!,115000,TRUE,2660,4234,Mrs. Muntz,OUTDOOR MALL,His first word!,his first word,3
148257,530,23,"Marge Simpson: Oh Homie, what a wonderful anniversary!",133000,TRUE,1,4234,Marge Simpson,OUTDOOR MALL,"Oh Homie, what a wonderful anniversary!",oh homie what a wonderful anniversary,6
148258,530,24,"Homer Simpson: Yep, we've got something money can't buy - love on a train. And I promise each anniversary will be better and better...",137000,TRUE,2,4234,Homer Simpson,OUTDOOR MALL,"Yep, we've got something money can't buy - love on a train. And I promise each anniversary will be better and better...",yep weve got something money cant buy - love on a train and i promise each anniversary will be better and better,22
148259,530,25,Marge Simpson: (TOUCHED NOISE),137000,FALSE,1,4234,Marge Simpson,OUTDOOR MALL,NA,NA,NA
148260,530,26,Squeaky-Voiced Teen: (REACHING FOR CONTROL) They have to get off and get back on.,148000,TRUE,923,4234,Squeaky-Voiced Teen,OUTDOOR MALL,They have to get off and get back on.,they have to get off and get back on,9
148261,530,27,Supervisor: (GRUFF) Sometimes you have to say to hell with rules.,150000,TRUE,296,4234,Supervisor,OUTDOOR MALL,Sometimes you have to say to hell with rules.,sometimes you have to say to hell with rules,9
148262,530,28,(THE SAME MALL: Ext. the same mall - day),157000,FALSE,NA,4235,NA,THE SAME MALL,NA,NA,NA
148263,530,29,Homer Simpson: (CONCERNED) But somehow our anniversaries didn't get better than that first one on the train.,157000,TRUE,2,4235,Homer Simpson,THE SAME MALL,But somehow our anniversaries didn't get better than that first one on the train.,but somehow our anniversaries didnt get better than that first one on the train,14
148264,530,30,Lisa Simpson: Wait... you named me after a train?,162000,TRUE,9,4235,Lisa Simpson,THE SAME MALL,Wait... you named me after a train?,wait you named me after a train,7
148265,530,31,"Homer Simpson: Yeah, just like we did with Bart. Anyway, this year I'm gonna recreate our magical first anniversary, ending with a romantic ride on that... (GASPS)",166000,TRUE,2,4235,Homer Simpson,THE SAME MALL,"Yeah, just like we did with Bart. Anyway, this year I'm gonna recreate our magical first anniversary, ending with a romantic ride on that...",yeah just like we did with bart anyway this year im gonna recreate our magical first anniversary ending with a romantic ride on that,24
148266,530,32,Homer Simpson: Why are you taking away the train?,168000,TRUE,2,4235,Homer Simpson,THE SAME MALL,Why are you taking away the train?,why are you taking away the train,7
148267,530,33,Worker: (WISEGUY) I'm afraid no one rides it anymore despite millions in government subsidies. So we're replacing it with something that makes money and sends people to the food court.,178000,TRUE,534,4235,Worker,THE SAME MALL,I'm afraid no one rides it anymore despite millions in government subsidies. So we're replacing it with something that makes money and sends people to the food court.,im afraid no one rides it anymore despite millions in government subsidies so were replacing it with something that makes money and sends people to the food court,28
148268,530,34,"Hippie-looking Guy: (HIPPIE CARNY BARKER VOICE) Step right up! Medical marijuana! You got nausea, my friend? Everyone's got nausea!",187000,TRUE,6361,4235,Hippie-looking Guy,THE SAME MALL,"Step right up! Medical marijuana! You got nausea, my friend? Everyone's got nausea!",step right up medical marijuana you got nausea my friend everyones got nausea,13
148269,530,35,"Hippie-looking Guy: And what is your malady, my son?",193000,TRUE,6361,4235,Hippie-looking Guy,THE SAME MALL,"And what is your malady, my son?",and what is your malady my son,7
148270,530,36,"Otto Mann: Uh... I had one, but I forgot it.",195000,TRUE,52,4235,Otto Mann,THE SAME MALL,"Uh... I had one, but I forgot it.",uh i had one but i forgot it,8
148271,530,37,Hippie-looking Guy: Memory loss! Could be a brain tumor! Take this and go see Fantasia!,198000,TRUE,6361,4235,Hippie-looking Guy,THE SAME MALL,Memory loss! Could be a brain tumor! Take this and go see Fantasia!,memory loss could be a brain tumor take this and go see fantasia,13
148272,530,38,"Homer Simpson: Kids, I've only had three great ideas: marrying your mother, using a hot dog as a straw, and this romantic train ride anniversary. (TO WORKER) Sir, I need this train!",205000,TRUE,2,4235,Homer Simpson,THE SAME MALL,"Kids, I've only had three great ideas: marrying your mother, using a hot dog as a straw, and this romantic train ride anniversary. Sir, I need this train!",kids ive only had three great ideas marrying your mother using a hot dog as a straw and this romantic train ride anniversary sir i need this train,28
148273,530,39,"Worker: (SHRUGS) Take it home, it's yours.",216000,TRUE,534,4235,Worker,THE SAME MALL,"Take it home, it's yours.",take it home its yours,5
148360,530,126,"Marge Simpson: (PANICKED) Oooohhh, I'm going to Hell!",582000,TRUE,1,381,Marge Simpson,Supermarket,"Oooohhh, I'm going to Hell!",oooohhh im going to hell,5
148274,530,40,Lisa Simpson: Are you sure mom is really gonna want a rusted-out kiddy train?,218000,TRUE,9,4235,Lisa Simpson,THE SAME MALL,Are you sure mom is really gonna want a rusted-out kiddy train?,are you sure mom is really gonna want a rusted-out kiddy train,12
148275,530,41,Homer Simpson: She won't see it like this. I'll make this train look as beautiful as it did when this mall was young.,221000,TRUE,2,4235,Homer Simpson,THE SAME MALL,She won't see it like this. I'll make this train look as beautiful as it did when this mall was young.,she wont see it like this ill make this train look as beautiful as it did when this mall was young,21
148276,530,42,"Lisa Simpson: (TOUCHED) Aww, Dad, I just got a little twinge in my heart.",227000,TRUE,9,4235,Lisa Simpson,THE SAME MALL,"Aww, Dad, I just got a little twinge in my heart.",aww dad i just got a little twinge in my heart,11
148277,530,43,Otto Mann: Try this.,230000,TRUE,52,4235,Otto Mann,THE SAME MALL,Try this.,try this,2
148278,530,44,Homer Simpson: You stay away from my kids unless you're driving them to school!,231000,TRUE,2,4235,Homer Simpson,THE SAME MALL,You stay away from my kids unless you're driving them to school!,you stay away from my kids unless youre driving them to school,12
148279,530,45,Otto Mann: So I'm not babysitting tomorrow night?,234000,TRUE,52,4235,Otto Mann,THE SAME MALL,So I'm not babysitting tomorrow night?,so im not babysitting tomorrow night,6
148280,530,46,"Homer Simpson: (QUICKLY) Oh, we're still on for tomorrow night.",237000,TRUE,2,4235,Homer Simpson,THE SAME MALL,"Oh, we're still on for tomorrow night.",oh were still on for tomorrow night,7
148281,530,47,(Street: Ext. street - a little later),242000,FALSE,NA,1,NA,Street,NA,NA,NA
148282,530,48,Lisa Simpson: (CALLING OUT FROM TRAIN CAR) Dad! Do we have to ride like this?,242000,TRUE,9,1,Lisa Simpson,Street,Dad! Do we have to ride like this?,dad do we have to ride like this,8
