race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants
16853,Chiemgauer 100,100 Mile,Bergen,Germany,2017-07-28,14:00:00,Solo,0,0,-0,9,150
22779,Garmin Runfire Salt Lake Ultra Trail,Ultra Trail,ulukisla,Turkey,2017-07-28,18:00:00,solo,161.4,610,-610,18,0
21269,High Lonesome 100,100M,Nathrop,United States,2017-07-28,06:00:00,solo,160.2,7710,-7720,12,75
24615,LAKELAND,LAKELAND 100,NA,United Kingdom,2017-07-28,00:00:00,solo,161,6300,-6300,0,0
16701,Montreux Trail Festival,MXtreme 160,Savigny,Switzerland,2017-07-28,06:00:00,solo,162.6,11530,-11520,15,300
22019,YOU YANGS Hardcore 100Miler,100 MI,LittleRiver,Australia,2017-07-22,09:00:00,solo,164.2,3280,-3280,2,21
24033,OSJ Ontake 100,100 Miles,Otaki,Japan,2017-07-15,20:00:00,solo,155.7,5270,-5280,6,0
13873,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2017-07-15,05:00:00,solo,160.4,6140,-6140,0,250
21185,Vermont 100 Endurance Race,100M,WestWindsor,United States,2017-07-15,04:00:00,solo,157.5,4860,-4870,19,325
23341,Columbia 168 Ultra-Trail® Challenge Chongli,168km,Chongli,China,2017-07-14,16:00:00,solo,168.9,7340,-7330,16,150
17791,Sinister 7 Ultra,Solo,Blairmore,Canada,2017-07-08,07:00:00,solo,159.5,5770,-5790,15,1600
17709,The GAX 100 Miles,The GAX 100 Miles,Ystad,Sweden,2017-07-08,08:00:00,solo,161.2,1640,-1640,3,70
23919,Andorra Ultra Trail Vallnord,Ronda dels cims,Ordino,Andorra,2017-07-07,00:00:00,solo,170,13500,-13500,0,0
16503,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2017-07-07,18:00:00,solo,170.7,10160,-10160,15,515
23697,HARDROCK 100 ENDURANCE RUN,100Mi CC,NA,United States,2017-07-07,00:00:00,solo,161.8,10365,-10365,0,0
21659,Aktivitus Trailrace,Ultra-Trail®,Jonsered,Sweden,2017-07-01,04:15:00,solo,160.4,2620,-2620,8,50
15071,Ultra-Trail® du Mont-Albert,Grande Traversée Ultra-Trail®,Sainte-Anne-des-Monts,Canada,2017-06-30,06:00:00,solo,167.3,7340,-7170,14,150
22919,100 Mile Spa,100 Mile Spa,Spa,Belgium,2017-06-24,13:00:00,solo,156.9,3820,-3870,5,150
22953,MONTANE® Spine® Summer Races,Flare,Edale,United Kingdom,2017-06-24,08:00:00,solo,174.8,4200,-4200,6,50
18229,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2017-06-24,00:00:00,solo,161.6,5370,-6890,21,0
18025,South Wales 100,South Wales 100,Cardiff,United Kingdom,2017-06-23,19:00:00,solo,165.9,6270,-6280,11,100
20219,Ultra Coahuila,100M,Arteaga,Mexico,2017-06-23,14:00:00,solo,160,6090,-6090,12,30
34957,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2017-06-17,00:00:00,solo,0,0,-0,0,0
19895,Ultra-Trail® Gaspesia 100,100 miles,Percé,Canada,2017-06-17,05:00:00,solo,158.4,3860,-3970,21,25
22579,XTRAIL 100,Xtrail Kanas 168km Trail Run,Burjin,China,2017-06-17,09:00:00,solo,165.5,5950,-5950,10,1
24589,Bighorn Trail Run,100M,Sheridan,United States,2017-06-16,11:00:00,solo,167.3,6740,-6800,7,360
16103,Bryce Canyon,100 Mile,Hatch,United States,2017-06-16,00:00:00,solo,159.4,4800,-4800,13,150
18109,Festiwal Biegu Rzeznika,Bieg Rzeznika Ultra 160K,Cisna,Poland,2017-06-16,00:00:00,solo,159.8,5250,-5250,12,150
13863,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2017-06-10,06:00:00,solo,156.7,3400,-3460,14,300
17097,SAN DIEGO 100,San Diego 100,Oceanside,United States,2017-06-09,06:00:00,solo,158,4020,-4030,15,230
19563,Kettle Moraine 100,100 Mile,LaGrange,United States,2017-06-03,06:00:00,solo,161.1,2570,-2570,12,400
22771,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,NA,United States,2017-06-03,00:00:00,solo,161,4270,-4270,0,0
15399,The Arctic Triple Lofoten Ultra-Trail®,100 Miles,SVOLVÆR,Norway,2017-06-02,12:00:00,solo,165.6,6680,-6690,10,0
15555,5th Elton Volgabus Ultra-Trail®,Ultimate 100 miles,Eltonvillage,Russia,2017-05-27,20:00:00,solo,163.6,250,-250,8,86
17725,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2017-05-27,10:00:00,solo,168.1,3350,-3840,3,200
26699,Sulphur Springs Trail Run,100 MILES,Ancaster,Canada,2017-05-27,00:00:00,solo,161,3220,-3220,0,0
19881,Chicamocha Canyon Race,164 Km,SanGil,Colombia,2017-05-26,22:00:00,solo,165.5,8560,-8560,14,100
15209,NUTS Karhunkierros,160k,Kuusamo,Finland,2017-05-26,12:00:00,solo,163.2,3650,-3640,7,82
22851,Trainic-World in Sainokuni,100mile,Ogose,Japan,2017-05-20,07:00:00,solo,166.3,9670,-9670,16,200
19045,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles Trail Ultramarathon,Kayapa,Philippines,2017-05-19,00:00:00,solo,163.7,11840,-11860,11,100
18887,Ultra-Trail® Malopolska,UTM 170,KasinkaMala,Poland,2017-05-19,20:00:00,solo,173.8,8450,-8450,11,100
19105,Cruel Jewel,Cruel Jewel 100,Blairsville,United States,2017-05-13,12:00:00,solo,174.2,8660,-8650,11,125
17713,Penang Eco 100,100 miles,BukitMertajam,Malaysia,2017-05-13,04:00:00,solo,164.6,4080,-4080,15,30
22543,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2017-05-06,00:00:00,solo,162.5,5420,-5420,0,0
15901,Salomon Hammer Trail,100 Miles,allinge,Denmark,2017-05-05,10:00:00,solo,161.5,5840,-5840,12,500
14011,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2017-04-29,10:00:00,solo,160.7,1880,-1850,13,300
21897,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2017-04-22,10:00:00,solo,160.3,1780,-1780,13,150
18865,Mustang Trail Race,Mustang Trail Race,Kathmandu,Nepal,2017-04-18,08:00:00,solo,164.8,8660,-7980,8,30
13476,100 Miles Of Istria,100 Miles,Umag,Croatia,2017-04-07,16:00:00,Solo,170.4,7100,-7390,12,0
15959,Zion,100 Mile,Virgin,United States,2017-04-07,06:00:00,solo,161.1,3800,-3800,15,200
36573,Zumbro Endurance Run,Zumbro 100 Mile Endurance Run,Theilman,United States,2017-04-07,08:00:00,solo,159.7,4250,-4250,22,0
15891,Ultra Fiord,100 Miles,PuertoNatales,Chile,2017-04-06,22:00:00,solo,166.3,5400,-5480,14,150
21605,UMSTEAD 100,UMSTEAD 100,NA,United States,2017-04-01,00:00:00,solo,161,2450,-2450,0,0
16065,Badger Mountain Challenge,100 Mile,Kennewick,United States,2017-03-24,07:00:00,solo,156.7,4760,-4750,15,65
17181,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2017-03-18,06:00:00,solo,162.5,10020,-10020,12,50
17313,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2017-03-17,00:00:00,solo,0,0,-0,17,75
15344,Addo Elephant Trail Run,100 Mile,Addo,South Africa,2017-03-10,14:00:00,solo,161.2,5640,-5170,16,0
19461,ULTRA-TRAIL® SIERRAS DEL BANDOLERO,ULTRA-TRAIL® SIERRAS DEL BANDOLERO,PradodelRey,Spain,2017-03-03,18:00:00,solo,163.4,6640,-6640,14,400
15245,La Mision,160 Km,SanMartíndelosAndes,Argentina,2017-02-23,12:00:00,solo,162.5,6480,-6480,1,300
26349,La Mision,160 km Equipos,SanMartíndelosAndes,Argentina,2017-02-23,09:00:00,team,163.9,6810,-6800,2,30
16689,Arctic Ultra,100 Miles,Arvika,Sweden,2017-02-18,07:00:00,solo,159.6,2780,-2780,14,0
13291,Run The Rann,RTR 161 Km,Dholavira,India,2017-02-11,07:00:00,solo,159,2230,-2220,10,30
17681,Run of Kutch,160 Km,Bangalore,India,2017-02-10,06:00:00,solo,169.5,110,-110,12,10
15771,Rocky Raccoon,100 Mile,Huntsville,United States,2017-02-04,00:00:00,solo,158.6,1970,-1970,19,500
16705,Coldwater Rumble,100 Miles,Goodyear,United States,2017-01-21,07:00:00,solo,161.9,1750,-1750,16,500
19971,HURT 100,HURT 100 MILE ENDURANCE RUN,NA,United States,2017-01-15,00:00:00,solo,161,8200,-8200,0,0
14745,Montane Spine Races,Challenger,Edale,United Kingdom,2017-01-14,08:00:00,solo,172.8,4900,-4900,4,120
14829,Montane Spine Races,Montane Spine MRT Challenge,Edale,United Kingdom,2017-01-14,11:00:00,solo,172.8,4900,-4900,4,0
18833,Brazil 135+ Ultramarathon,Maratona 4,SãoJoãodaBoaVista,Brazil,2017-01-12,08:00:00,solo,166.9,4940,-4800,0,50
31715,Croom zoom,100mi,Brooksville,"FL, United States",2017-01-07,00:00:00,solo,0,0,-0,0,0
11758,S1 Trail La Corsa Della Bora,S1 Ipertrail,TRIESTE,Italy,2017-01-05,06:00:00,solo,163.7,6610,-6610,4,50
15413,S1 Trail La Corsa Della Bora,S1 Ipertrail Team,TRIESTE,Italy,2017-01-05,01:00:00,team,163.7,6610,-6610,1,0
14357,UTSZ Autumn Trail Races,100Miles,shenzhen,China,2016-12-17,05:30:00,solo,161.6,7150,-7120,16,40
18529,Brazos Bend 100,100M,Needville,United States,2016-12-10,00:00:00,solo,158.5,1400,-1400,0,200
16363,The Hitchcock Experience,100 Mile,HoneyCreek,United States,2016-12-10,11:00:00,solo,157.1,3620,-3630,21,50
20919,Prazska Stovka,151 Km,Praha,Czech Republic,2016-12-09,23:00:00,solo,155,4640,-4810,8,0
14437,Ultra-Trail® Panoramic,100Miles,AmphurMuang,Thailand,2016-12-09,00:00:00,solo,158.2,6400,-6810,10,0
16487,Wicklow Way 50 Miles,100 Miles,Wicklow,Ireland,2016-12-02,14:00:00,solo,161.6,6800,-6800,6,50
12410,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2016-11-26,04:30:00,solo,157,7220,-7220,4,100
14393,Ultra-Trail® Three Gorges,172 Km,Yichang,China,2016-11-25,08:00:00,solo,167.2,10150,-10010,17,0
16155,Mt.Gaoligong Ultra,160 Km,Tengchong,China,2016-11-18,07:35:00,solo,163,8130,-8180,18,200
20589,CHIMERA 100,CHIMERA 100 MILES,NA,United States,2016-11-12,00:00:00,solo,155,6520,-6520,0,0
28009,Tunnel Hill  100 & 50 mile runs,100mi,Vienna,United States,2016-11-12,07:00:00,solo,0,0,-0,21,0
15809,Desafio Extremo Estrada Real 100 Milhas De Sabarabuçu,160 Km,Caete,Brazil,2016-11-05,07:30:00,solo,159.3,4750,-4490,7,100
16161,HK168,Full 168,TaiMeiTuk,"Hong Kong, China",2016-11-05,08:00:00,solo,169.7,7830,-7660,15,150
12519,Oman Desert Marathon,Oman Desert Marathon,Bidiyah,Oman,2016-11-05,10:00:00,solo,166.2,1960,-2300,14,99
20601,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2016-11-05,00:00:00,solo,161,4500,-4500,12,0
17215,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2016-11-05,00:00:00,solo,161.9,4930,-5060,0,0
17233,RIO DEL LAGO 100,100 MILES,NA,United States,2016-11-05,00:00:00,solo,166.9,3300,-3300,19,0
11780,Bromo Tengger Semeru 100 Ultra,BTS 170K,Bogor,Indonesia,2016-11-04,00:00:00,solo,171.7,8570,-8560,15,40
11591,White Rose Ultra,100 Mile,Huddersfield,United Kingdom,2016-10-30,00:00:00,solo,161.2,4610,-4810,5,0
11955,Javelina Jundred,100 Miles,FortMcDowell,United States,2016-10-29,06:00:00,solo,159.4,1760,-1760,26,799
11920,Ultra Sovev Emek,166 Km,36581,NA,2016-10-26,07:00:00,solo,165.9,2620,-2620,9,0
16971,Cactus Rose,100 Mile,Bandera,United States,2016-10-22,00:00:00,solo,161,4400,-4400,20,0
16703,Autumn Asylum,March Extended,Rajamäki,Finland,2016-10-21,20:00:00,solo,160.5,2100,-2100,2,50
12923,Dalmacija Ultra-Trail®,Sky Dut,Omiš,Croatia,2016-10-21,13:00:00,solo,161.4,5960,-5930,12,100
18115,Rodopi Advendurun,100 miles,Haidou,Greece,2016-10-21,06:00:00,solo,164.1,6610,-6610,6,200
15338,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2016-10-20,22:00:00,solo,167.5,10100,-10060,0,2500
11352,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2016-10-15,10:00:00,solo,162.4,2130,-2140,14,300
15665,Hume And Hovell Ultra,100 Mile,Tumbarumba,Australia,2016-10-15,06:00:00,solo,160,3990,-4000,10,100
13431,Raleigh Challenge - Wilson Trail,Round Trip,HongKong,"Hong Kong, China",2016-10-15,08:00:00,team,155.5,7390,-7390,9,50
14429,The Cederberg Traverse,100 Mile,Cederberg,South Africa,2016-10-15,05:30:00,solo,166.1,7390,-7390,3,50
15939,The North Face Endurance Challenge Chile,160 Km,Huechuraba,Chile,2016-10-15,00:00:00,solo,160.1,8970,-8720,16,70
13273,Salomon Bhatti Lakes,160 Km,Faridabad,India,2016-10-14,06:00:00,solo,158.3,2390,-2370,0,20
13014,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,KwasniówDolny,Poland,2016-10-14,20:00:00,solo,161.8,2780,-2760,7,0
12788,Virgin Forest Trail,Ultra-Trail®,PARANESTI,Greece,2016-10-14,00:00:00,solo,165.2,7580,-7580,15,150
17345,OSJ Koumi,100 Miles,KoumiTown,Japan,2016-10-09,05:00:00,solo,166.6,8510,-8520,4,0
13501,Bromont Ultra,160km,Bromont,Canada,2016-10-08,07:30:00,solo,162.5,6240,-6240,17,0
32381,Oil Creek 100 Trail Runs,100 MILES,NA,United States,2016-10-08,00:00:00,solo,0,0,-0,0,0
12179,100 Miles Sud De France,100 Miles,bolquere,France,2016-10-07,10:00:00,solo,164.3,8060,-9800,15,500
21799,Grindstone 100,Grindstone 100,Swoope,United States,2016-10-07,00:00:00,solo,159.6,6980,-6980,15,0
11193,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2016-10-07,00:00:00,solo,168,6610,-6610,15,0
11638,Cloudsplitter 100,100 Mile,Norton,United States,2016-10-01,08:00:00,solo,160.7,6930,-6930,10,50
16227,NERANG 100 miler 2016,NERANG 100 miler,Nerang,Australia,2016-10-01,07:00:00,solo,160,5550,-5550,6,0
12131,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2016-09-24,12:00:00,solo,166.7,4210,-4370,10,120
16107,Flagstaff To Grand Canyon Stagecoach Line,100 MILE ULTRA SOLO,NA,United States,2016-09-24,00:00:00,solo,160.93,2134,-0,0,0
13173,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2016-09-24,00:00:00,solo,169.7,6020,-6020,13,150
11239,St Oswald's Ultra,100 Mile,Chollerford,United Kingdom,2016-09-24,00:00:00,solo,164.4,2160,-2200,13,0
13213,Waterous Trail On Foot,WTF 100,Dwellingup,Australia,2016-09-24,06:00:00,solo,161.6,3190,-3190,9,30
14133,BEAR 100,BEAR 100,Smithfield,United States,2016-09-23,00:00:00,solo,161.1,5620,-5620,13,0
12087,Black River Run,100 Miles,Västerås,Sweden,2016-09-17,10:00:00,solo,161.2,1040,-1050,9,200
16439,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 Mile,NA,United States,2016-09-17,00:00:00,solo,0,0,-0,0,0
11776,Mark Twain Endurance Races,100 Mile,Berryman,United States,2016-09-17,06:00:00,solo,156.4,2530,-2530,6,0
14247,Kodiak Ultra Marathons,Kodiak 100 Mi,BigBearLake,United States,2016-09-16,12:00:00,solo,163.8,5140,-5140,16,60
15859,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,NA,United States,2016-09-16,00:00:00,solo,165.8,6160,-6160,0,0
15779,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,NA,United States,2016-09-10,00:00:00,solo,161,6120,-6120,0,0
15643,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2016-09-10,00:00:00,solo,164.2,7767,-7765,0,0
12869,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2016-09-10,00:00:00,Solo,170.6,5530,-5530,6,200
18059,Vadrózsa,Vadrózsa 160,Rózsaszentmárton,Hungary,2016-09-10,00:00:00,solo,158.8,6680,-6680,17,100
15769,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,NA,United States,2016-09-09,00:00:00,solo,161,8215,-7965,0,0
12711,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2016-08-26,00:00:00,solo,163.3,9590,-9590,0,0
11263,UTMB®,UTMB®,Chamonix,France,2016-08-26,00:00:00,solo,171,10080,-10080,16,2300
15427,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,NA,United States,2016-08-20,00:00:00,solo,161,6700,-6700,0,0
15375,LEADVILLE TRAIL 100 RUN,100 MILE TRAIL RUN,Leadville,United States,2016-08-20,00:00:00,solo,0,0,-0,0,0
12089,Persenk Ultra,PERSENK ULTRA,Asenovgrad,Bulgaria,2016-08-19,18:00:00,solo,157.1,7130,-7130,13,100
11310,Ultra Tour Des 4 Massifs,Ut4M160 Xtrem,Grenoble,France,2016-08-19,07:00:00,Solo,163.2,10530,-10530,15,500
10900,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2016-08-06,05:00:00,solo,160.8,6350,-7770,15,270
11982,Burning River Endurance Run,100 Mile,Hudson,United States,2016-08-06,04:00:00,solo,163,2470,-2470,20,0
11486,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2016-08-06,06:00:00,solo,170.2,3490,-3520,14,300
12989,Silverheels Endurance Run,100 Mile,Fairplay,United States,2016-08-06,04:00:00,solo,168.2,5450,-5450,16,300
13366,Ouray 100 Mile Endurance Run,100 Mile,Ouray,United States,2016-08-05,08:00:00,solo,167.2,11420,-11420,15,0
11549,SALOMON ALPEN X 100 Powered By LED LENSER,100 Miles,Seefeld,Austria,2016-08-05,22:00:00,solo,163.9,10230,-10860,11,0
12166,Chiemgauer 100,100 Mile,Bergen,Germany,2016-07-29,14:00:00,Solo,160,7500,-7500,9,150
10911,The GAX 100 Miles,The GAX 100 Miles,Ystad,Sweden,2016-07-23,08:00:00,solo,160.7,1600,-1590,5,70
16935,LAKELAND,LAKELAND 100,NA,United Kingdom,2016-07-22,00:00:00,solo,161,6300,-6300,0,0
13867,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2016-07-16,00:00:00,solo,162.7,6140,-6140,0,0
14465,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325
13454,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21
15015,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0
10563,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0
11468,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400
10953,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500
14723,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0
13460,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0
14675,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0
14585,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0
11981,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369
14329,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0
14291,Bighorn Trail Run,100M,Sheridan,United States,2016-06-17,11:00:00,solo,167.3,6740,-6800,7,360
10802,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2016-06-11,06:00:00,solo,156.7,3390,-3440,14,300
13257,Chicamocha Canyon Race,165 Km,SanGil,Colombia,2016-06-04,10:00:00,solo,164.6,8690,-8690,6,700
12217,Kettle Moraine 100,100 Mile,LaGrange,United States,2016-06-04,00:00:00,solo,160.9,2650,-2650,12,350
14245,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,NA,United States,2016-06-04,00:00:00,solo,161,4270,-4270,0,0
12004,Bryce Canyon,100 Mile,Hatch,United States,2016-06-03,00:00:00,solo,159.4,4800,-4800,13,90
11158,Oh Meu Deus,K 160+,Seia,Portugal,2016-06-03,00:00:00,solo,159.6,7730,-7730,12,0
10071,SAN DIEGO 100,San Diego 100,Oceanside,United States,2016-06-03,00:00:00,solo,158,4020,-4030,15,250
12661,The Arctic Triple Lofoten Ultra-Trail®,100 Miles,SVOLVÆR,Norway,2016-06-02,12:00:00,solo,166.2,6690,-6690,10,0
14689,SULPHUR SPRINGS,100 MILES,Ancaster,Canada,2016-05-28,00:00:00,solo,161,3220,-3220,0,0
11465,Borås Ultra Marathon,BUM 100 Miles,Borås,Sweden,2016-05-27,18:00:00,solo,158.8,3100,-3180,10,30
10935,NUTS Karhunkierros,160k,Kuusamo,Finland,2016-05-27,12:00:00,solo,162.4,1730,-1720,7,60
13799,The Himalayan Crossing and The Spiti,The Spiti,Kaza,India,2016-05-27,00:00:00,solo,171.6,4970,-4670,6,0
10476,Hardcore Hundred Miles Trail Ultramarathon,100 MILES - H1,Kayapa,Philippines,2016-05-20,00:00:00,solo,155.3,10095,-10101,11,100
12526,Cruel Jewel,Cruel Jewel 100,Blairsville,United States,2016-05-14,12:00:00,solo,174.2,8520,-8510,11,125
12804,Malaysia Eco 100,100 miles,BukitMertajam,Malaysia,2016-05-14,04:00:00,solo,164.7,4340,-4300,15,30
13745,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2016-05-14,00:00:00,solo,162.5,5420,-5420,0,0
11321,Salomon Hammer Trail,100 Miles,allinge,Denmark,2016-05-06,11:00:00,solo,161.5,5840,-5840,12,500
10686,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2016-04-30,00:00:00,solo,166.9,1532,-1502,13,300
12535,Mustang Trail Race,Mustang Trail Race,Kathmandu,Nepal,2016-04-19,09:00:00,solo,167.7,8850,-8110,8,30
10990,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2016-04-16,10:00:00,solo,158.2,1540,-1540,13,250
12001,Zion,100 Mile,Virgin,United States,2016-04-16,06:00:00,solo,156.7,3690,-3690,14,0
9994,100 Miles Of Istria,100 Miles,Umag,Croatia,2016-04-15,00:00:00,Solo,170.9,7120,-7400,12,0
13226,UMSTEAD 100,UMSTEAD 100,NA,United States,2016-04-02,00:00:00,solo,161,2450,-2450,0,0
11275,Badger Mountain Challenge,100 Mile,Kennewick,United States,2016-03-25,07:00:00,solo,156.7,4760,-4750,15,65
11003,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2016-03-19,06:00:00,solo,155.8,8230,-8230,12,50
13118,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2016-03-18,00:00:00,solo,160.1,2791,-2800,17,75
11292,Addo Elephant Trail Run,100 Mile,Addo,South Africa,2016-02-26,14:00:00,solo,161.2,5640,-5170,16,0
11200,Ultra Desafio Passa Quatro - MG,160 Km,PASSAQUATRO,Brazil,2016-02-26,22:00:00,solo,158.4,5440,-5420,10,200
10295,Run The Rann,Ultra Trail 161 Km,Dholavira,India,2016-02-20,07:00:00,solo,155.5,670,-650,12,30
10494,Ultra Trail Hong Kong,UTHK 170,HongKong,"Hong Kong, China",2016-02-19,13:00:00,solo,157.7,7600,-7630,13,300
11947,Coldwater Rumble,100 Miles,Goodyear,United States,2016-01-23,07:00:00,solo,161.2,1620,-1620,19,500
12320,HURT 100,HURT 100 MILE ENDURANCE RUN,NA,United States,2016-01-16,00:00:00,solo,161,8200,-8200,0,0
14747,Montane Spine Races,Challenger,Edale,United Kingdom,2016-01-09,08:00:00,solo,170.5,4750,-4750,4,100
14757,Montane Spine Races,Montane Spine MRT Challenge,Edale,United Kingdom,2016-01-09,10:00:00,solo,170.5,4750,-4750,4,30
10404,UTSZ,100 Miles,Shenzhen,China,2015-12-12,04:00:00,solo,165.1,7946,-7866,16,200
10302,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2015-11-28,04:30:00,solo,161.4,7302,-7321,4,100
10836,HK168,Full 168,TaiMeiTuk,"Hong Kong, China",2015-11-28,08:00:00,solo,170.4,8100,-8290,16,150
10969,Ultra-Trail® Three Gorges,100 Miles,Yichang,China,2015-11-27,08:00:00,solo,174.1,9080,-9100,17,0
11702,CHIMERA 100,CHIMERA 100 MILES,NA,United States,2015-11-14,00:00:00,solo,155,6520,-6520,0,0
28011,Tunnel Hill  100 & 50 mile runs,100mi,Vienna,United States,2015-11-14,07:00:00,solo,0,0,-0,21,0
11705,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2015-11-07,00:00:00,solo,161,4500,-4500,12,0
11449,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2015-11-07,00:00:00,solo,161.9,4930,-5060,0,0
11450,RIO DEL LAGO 100,RIO DEL LAGO 100 MILES,NA,United States,2015-11-07,00:00:00,solo,166.9,3300,-3300,19,0
9201,Bromo Tengger Semeru 100 Ultra,BTS 170K,Bogor,Indonesia,2015-11-06,00:00:00,solo,171.7,8570,-8560,15,0
8753,White Rose Ultra,100 Mile,Huddersfield,United Kingdom,2015-11-01,00:00:00,solo,161.2,4610,-4810,5,0
9703,Javelina Jundred,100 Miles,FortMcDowell,United States,2015-10-31,00:00:00,solo,163.4,1850,-1850,26,0
11422,Cactus Rose,100 Mile,Bandera,United States,2015-10-24,00:00:00,solo,161,4400,-4400,20,0
9086,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2015-10-22,00:00:00,solo,160.8,10410,-10360,0,0
8966,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2015-10-17,00:00:00,solo,162.4,2130,-2140,15,240
10573,The North Face Endurance Challenge Chile,160 Km,Huechuraba,Chile,2015-10-17,00:00:00,solo,161.7,7612,-7330,16,0
11924,Rodopi Advendurun,100 miles,Haidou,Greece,2015-10-16,06:00:00,solo,164.1,6610,-6610,0,159
10902,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,KwasniówDolny,Poland,2015-10-16,20:00:00,solo,161.3,2160,-2142,7,0
11731,OSJ Koumi,100 Miles,KoumiTown,Japan,2015-10-10,05:00:00,solo,166.6,8510,-8520,4,0
