"id","chapter","title","date","location","year"
"250612806","rladies-buenos-aires","Taller ""R desde cero"" + Charla ""Indicadores de desigualdad de género"" ","2018-05-19","inperson",2018
"250458216","rladies-la","R Markdown: blogdown and plotly","2018-05-19","inperson",2018
"250297581","rladies-tampa","Intro to the Tidyverse!","2018-05-19","inperson",2018
"250289004","rladies-louisville","R-Ladies Louisville Meeting","2018-05-18","inperson",2018
"248613750","rladies-montreal","R-Ladies Meeting: R Markdown for reproducible reports","2018-05-17","inperson",2018
"249894304","rladies-cape-town","Network visualisations in R","2018-05-17","inperson",2018
"250389638","rladies-tc","Springtime with R","2018-05-16","inperson",2018
"249822921","rladies-irvine","R-Ladies Irvine Kickoff!","2018-05-16","inperson",2018
"250279457","rladies-philly","Git happieR with GitHub","2018-05-16","inperson",2018
"250031700","rladies-budapest","party_after","2018-05-16","inperson",2018
"250303941","rladies-loughborough","Introduction to tidy data","2018-05-16","inperson",2018
"250552987","rladies-dublin","Women in Tech Meet Up Summit","2018-05-15","inperson",2018
"250581022","rladies-san-jose","R-Ladies / Dplyr ","2018-05-15","inperson",2018
"250068352","rladies-nashville","Dynamically Generated Tables in Shiny with Judy Lewis","2018-05-14","inperson",2018
"250571825","rladies-istanbul","Mayıs Etkinliği-II: R ile Mekansal Veri Analizi  ","2018-05-12","inperson",2018
"250537046","rladies-tiruchirappalli","R Ladies Trichy First Meetup!!!","2018-05-12","inperson",2018
"250025279","rladies-san-francisco","R-Ladies + Hadley Wickham: Making your R code purrr with functional programming","2018-05-11","inperson",2018
"249718844","rladies-dublin","How to do Sentiment Analysis in R? ","2018-05-10","inperson",2018
"249434632","rladies-columbus","Data visualization with ggplot2 📊📈","2018-05-10","inperson",2018
"250066996","rladies-san-diego","Book Club: ""R for Data Science"" Chapters 26 - 30","2018-05-09","inperson",2018
"249873160","rladies-newyork","Introduction to Shiny Apps using NBA data","2018-05-08","inperson",2018
"249681375","rladies-addis-ababa","7th Monthly Meeting","2018-05-08","inperson",2018
"250205098","rladies-istanbul","Mayıs Etkinliği: Finansal Modelleme Uygulaması: Oynaklık Tahmini ve Simülasyonu","2018-05-05","inperson",2018
"249545456","rladies-dallas","Filling your data science backpack: applying statistical models to data with R","2018-05-05","inperson",2018
"248905839","rladies-seattle","Happy Hour!","2018-05-04","inperson",2018
"249702082","rladies-copenhagen","From scientist to data scientist +  Level-up your clustering with shape analysis","2018-05-03","inperson",2018
"250066876","rladies-rtp","Book Club","2018-05-02","inperson",2018
"249193218","rladies-charlottesville","Using Git + GitHub with R","2018-05-01","inperson",2018
"249889482","rladies-taipei","[Special Case Series] 組織內推動數據趨動決策 Data Science & Data Driven Approach","2018-04-30","inperson",2018
"249296340","rladies-newyork","R-Ladies Book Club: Story Telling with data","2018-04-28","inperson",2018
"249194462","rladies-la","purrr: Functional programming in R at the April RLadies meetup","2018-04-28","inperson",2018
"248929862","rladies-mendoza","R-Ladies workshop en FLISOL","2018-04-28","inperson",2018
"249730574","rladies-lima","Análisis de redes sociales para mejorar el rendimiento de tarjetas de crédito","2018-04-27","inperson",2018
"248918148","rladies-brussels","Introduction to Roxygen2 and Lavaan packages ","2018-04-26","inperson",2018
"249814648","rladies-chicago","Introduction to Spatial Data Analysis and Mapping in R with Angela Li","2018-04-26","inperson",2018
"248969186","rladies-st-louis","Intro to R Part 2","2018-04-26","inperson",2018
"248468976","rladies-orlando","Advanced Data Wrangling with dplyr: Part I","2018-04-25","inperson",2018
"249914891","rladies-austin","Lightning Talks: Joint Meetup with Austin R User Group at Dell Med","2018-04-25","inperson",2018
"249399458","rladies-boston","R Ladies - Purely Project Night","2018-04-25","inperson",2018
"249942453","rladies-scl","Taller de visualización de datos con ggplot2","2018-04-25","inperson",2018
"249443183","rladies-san-francisco","Introduction to Deep Learning with R using Keras and TensorFlow","2018-04-25","inperson",2018
"249669794","rladies-rabat","R from Scratch: Introduction and basics","2018-04-25","inperson",2018
"250112735","rladies-bogota","Este sábado 28 de abril empieza el primer tiempo del Mundial de la Igualdad","2018-04-25","inperson",2018
"249924960","rladies-milan","Risk management based on Bayesian Networks ","2018-04-24","inperson",2018
"249469003","rladies-san-diego","Mini-hackathon on San Diego Traffic Data","2018-04-24","inperson",2018
"248695902","rladies-london","R-ladies Lightening Talks April 2018","2018-04-24","inperson",2018
"248981886","rladies-taipei","[Container Series] 學習 Kubernetes 之前的兩三事","2018-04-23","inperson",2018
"248905800","rladies-seattle","Spatial Data Visualizations","2018-04-23","inperson",2018
"248941990","rladies-auckland","Is Collaboration in Science split along Gender Lines? Network Analysis in R","2018-04-23","inperson",2018
"248335129","rladies-oslo","Adding external images to plots - First RLadies Oslo meetup!","2018-04-23","inperson",2018
"249124106","rladies-loughborough","Introduction to R","2018-04-22","inperson",2018
"249296205","rladies-newyork","Tidy evaluation: Programming with ggplot2 and dplyr","2018-04-19","inperson",2018
"248167766","rladies-austin","R Ladies Book Club: Everybody Lies","2018-04-19","inperson",2018
"249421718","rladies-boston","Shiny DevOps with Laura Stone","2018-04-19","inperson",2018
"249207164","rladies-philly","Introduction to Text Mining with R","2018-04-19","inperson",2018
"249035405","rladies-la-plata","Primer encuentro de R-Ladies La Plata","2018-04-19","inperson",2018
"248613747","rladies-montreal","R-Ladies Meeting: ggplot2 workshop","2018-04-19","inperson",2018
"249829537","rladies-santa-rosa","Charlando sobre brecha de género en STEM: AgroInformática y R-Ladies","2018-04-19","inperson",2018
"248889676","rladies-tc","Web scraping in R","2018-04-18","inperson",2018
"248456720","rladies-rtp","tidytext with Julia Silge","2018-04-18","inperson",2018
"249403645","rladies-louisville","Inaugural R-Ladies Louisville Meetup","2018-04-18","inperson",2018
"249700370","rladies-addis-ababa","Inauguration of R-Ladies Addis Sister Organisation in Dilla","2018-04-18","inperson",2018
"248898933","rladies-berlin","The Beauty of R Programming","2018-04-17","inperson",2018
"248802264","rladies-cape-town","Docker for Data Science","2018-04-17","inperson",2018
"248749787","rladies-melbourne","More than words - text analysis in R","2018-04-17","inperson",2018
"248922652","rladies-porto-alegre","1º Meetup R-Ladies Porto Alegre","2018-04-16","inperson",2018
"249456968","rladies-budapest","group","2018-04-16","inperson",2018
"249251833","rladies-vancouver","Learn R! - Complete Beginner's workshop","2018-04-14","inperson",2018
"248953093","rladies-tampa","R-Ladies Tampa Meet and Greet","2018-04-14","inperson",2018
"249206967","rladies-mendoza","Presentando R-Ladies Mendoza","2018-04-13","inperson",2018
"248694983","rladies-lausanne","R and Bayesian statistics ","2018-04-13","inperson",2018
"249484328","rladies-cdmx","Cuarto Meetup de RLadies: 20 funciones para perderle el miedo a R ","2018-04-12","inperson",2018
"248994756","rladies-montevideo","Primer encuentro del 2018!","2018-04-12","inperson",2018
"248764069","rladies-amsterdam","Launching R- Ladies Amsterdam!","2018-04-12","inperson",2018
"249536919","rladies-tbilisi","Data wrangling","2018-04-11","inperson",2018
"249019028","rladies-san-diego","Book Club: ""R for Data Science"" Chapters 22 - 25","2018-04-11","inperson",2018
"249416605","rladies-leuven","R-Ladies Leuven April Meetup","2018-04-11","inperson",2018
"247879884","rladies-orlando","Patchwork Orlando","2018-04-11","inperson",2018
"249427547","rladies-san-jose"," R-Ladies / Aplicaciones en Shiny","2018-04-10","inperson",2018
"247270603","rladies-santa-barbara","R-Ladies Santa Barbara Chapter Kick-Off Meeting","2018-04-10","inperson",2018
"249131755","rladies-addis-ababa","6th Monthly Meeting","2018-04-10","inperson",2018
"249222640","rladies-istanbul","Nisan Etkinliği - I: Veri Gazeteciliği","2018-04-07","inperson",2018
"248961943","rladies-dallas","Conversations & coffee: getting RLadies Dallas up and running","2018-04-07","inperson",2018
"249009116","rladies-manchester","R over Coffee","2018-04-06","inperson",2018
"248905828","rladies-seattle","Happy Hour!","2018-04-06","inperson",2018
"249402011","rladies-scl","Taller: primeros pasos en R","2018-04-06","inperson",2018
"249225943","rladies-tbilisi","Machine learning with R","2018-04-04","inperson",2018
"249155188","rladies-ldnont","Use R-Shiny to perform interactive data analysis and visualization!","2018-04-03","inperson",2018
"249118875","rladies-rtp","Book Club","2018-04-02","inperson",2018
"248191826","rladies-strasbourg","Table ronde sur l'experience avec R et presentation sur ""Women in Data science"".","2018-03-28","inperson",2018
"247040703","rladies-austin","From Zero to Web App with Shiny!","2018-03-28","inperson",2018
"249000617","rladies-scl","¡Primer meetup de la temporada 2018!","2018-03-28","inperson",2018
"248935945","rladies-quito","Introducción a la Minería de Datos con R","2018-03-28","inperson",2018
"248439702","rladies-boston","Bring your problems: ggplot2 edition","2018-03-28","inperson",2018
"249131656","rladies-addis-ababa","Inauguration of R-Ladies Addis Sister Organisation in Hawassa","2018-03-28","inperson",2018
"248477959","rladies-san-diego","Exploring US Census Data","2018-03-27","inperson",2018
"248371845","rladies-buenos-aires","Segunda Temporada de Meetups de R-Ladies Buenos Aires","2018-03-27","inperson",2018
"248971667","rladies-dublin","Reproduce your analysis with R Markdown","2018-03-27","inperson",2018
"248982239","rladies-taipei","[Container Series] 學習 Kubernetes 之前的兩三事","2018-03-26","inperson",2018
"248790171","rladies-taipei","[Container Series] 學習 Kubernetes 之前的兩三事","2018-03-26","inperson",2018
"248764678","rladies-milan","Workshop: Regression analysis using R with practical project","2018-03-26","inperson",2018
"248657865","rladies-tbilisi","Creating a website/ blog","2018-03-26","inperson",2018
"248511842","rladies-madrid","Medio ambiente y salud: análisis con R","2018-03-22","inperson",2018
"247043426","rladies-vancouver","[Postponed]: Learn R - Beginner's workshop","2018-03-22","inperson",2018
"247712800","rladies-london","Dive into dplyr","2018-03-21","inperson",2018
"247926543","rladies-newyork","Parallelization of Simulations with the foreach Package and Missing Data in R","2018-03-20","inperson",2018
"248553588","rladies-seattle","Intro to Shiny and Web API Data","2018-03-19","inperson",2018
"248452181","rladies-nashville","Introduction to Data Cleaning with dataMaid","2018-03-19","inperson",2018
"247961620","rladies-miami","Handling missing data using R","2018-03-16","inperson",2018
"248467263","rladies-lima","¡Que empiece el juego! - Primeros pasos en R y RStudio.","2018-03-15","inperson",2018
"248425726","rladies-cape-town","R-Ladies satRday event: Blogs with R ","2018-03-15","inperson",2018
"247618957","rladies-montreal","R-Ladies Kick-off: Meet, greet, treat + code!","2018-03-15","inperson",2018
"248205555","rladies-melbourne","Parallel Programming in R!","2018-03-15","inperson",2018
"246638153","rladies-cape-town","Planning 2018 R-Ladies Meetups","2018-03-15","inperson",2018
"247934508","rladies-san-diego","Book Club: ""R for Data Science"" Chapters 17 - 21","2018-03-14","inperson",2018
"248025694","rladies-philly","Workflow optimization with RStudio Book Club","2018-03-14","inperson",2018
"247414318","rladies-lausanne","Building a web application with Shiny","2018-03-14","inperson",2018
"248235415","rladies-dublin","Learn to write packages in R","2018-03-13","inperson",2018
"248015897","rladies-berlin","The Magic of Bootstrapping with R","2018-03-13","inperson",2018
"248343529","rladies-tc","Git saving and collaborating with Git and Github","2018-03-12","inperson",2018
"248113719","rladies-vancouver","rOpenSci Community meetup","2018-03-12","inperson",2018
"248540354","rladies-belgrade","Igranje sa podacima: Eksplorativna analiza otvorenih setova podataka ","2018-03-11","inperson",2018
"248248263","rladies-rtp","Contributing to Open Source Software with Mara Averick!","2018-03-10","inperson",2018
"248186022","rladies-istanbul","Dünya Kadınlar Günü Etkinliği: Data Talks - III","2018-03-10","inperson",2018
"248233512","rladies-budapest","lapply timeseries^2)","2018-03-09","inperson",2018
"248167226","rladies-chicago","R-Ladies Chicago + Hadley Wickham: Introduction to tidy evaluation in R","2018-03-08","inperson",2018
"247538224","rladies-copenhagen","R vs Python battle, or not? + Customer segmentation using k-MEANS and SOM!","2018-03-08","inperson",2018
"248271548","rladies-ames","Community & Leadership in R","2018-03-08","inperson",2018
"248481714","rladies-melbourne","Let's celebrate International Women's Day over a breakfast!","2018-03-08","inperson",2018
"248027857","rladies-pdx","RStudio Show+Tell","2018-03-07","inperson",2018
"248271488","rladies-ames","Stats, Machine Learning & the Data Science Career - Gabriela de Queiroz","2018-03-07","inperson",2018
"244054797","rladies-paris","Données géographiques et cartographie sous R","2018-03-06","inperson",2018
"247842200","rladies-austin","ALL the Ladies in Tech Happy Hour: Spring Edition!","2018-03-06","inperson",2018
"248215076","rladies-san-jose","Cuarta reunión R-Ladies / shiny","2018-03-06","inperson",2018
"247877477","rladies-ldnont","Use RMarkdown to generate summary reports and journal articles!","2018-03-06","inperson",2018
"248220515","rladies-tbilisi","RMarkdown - Creating Documents in R","2018-03-05","inperson",2018
"248219409","rladies-madrid","Women Tech Communities Meetup","2018-03-05","inperson",2018
"247788924","rladies-rtp","Book Club","2018-03-05","inperson",2018
"248300572","rladies-orlando","Women in Data Science @UCF","2018-03-05","inperson",2018
"247229240","rladies-miami","Women in Data Science Conference - Miami","2018-03-05","inperson",2018
"248140525","rladies-seattle","Happy Hour with R-Ladies Taipei","2018-03-02","inperson",2018
"247590542","rladies-brussels","R-Ladies Brussels Workshop Series: Data visualization with ggplot2 ","2018-03-01","inperson",2018
"247732051","rladies-taipei","[Special Case Series] 資料與新聞","2018-02-26","inperson",2018
"247584795","rladies-budapest","webscraping <- function { }","2018-02-26","inperson",2018
"248092959","rladies-santa-rosa","Setup R Day","2018-02-26","inperson",2018
"246776180","rladies-rotterdam","First meetup of the R-Ladies Rotterdam","2018-02-24","inperson",2018
"246812701","rladies-st-louis","Intro to R with DataCamp Part 1","2018-02-24","inperson",2018
"247661003","rladies-dc","R-Ladies DC Hosts Hadley Wickham","2018-02-23","inperson",2018
"247189195","rladies-charlottesville","Let's make a website!","2018-02-22","inperson",2018
"246941188","rladies-orlando","Active Data Analysis","2018-02-21","inperson",2018
"247492507","rladies-london","R from Scratch","2018-02-21","inperson",2018
"242269635","rladies-austin","R for Data Science Workshop: Communicating Results with rmarkdown and ggplot2","2018-02-21","inperson",2018
"247849661","rladies-rtp","Exploring ggplot2","2018-02-21","inperson",2018
"247427255","rladies-tc","Analyzing Time Series Data with Fiona Lodge","2018-02-21","inperson",2018
"247236135","rladies-vancouver","Feb 2018: R session with Jenny Bryan @ Microsoft Garage","2018-02-21","inperson",2018
"247489521","rladies-auckland","Lessons and highlights from the rOpenSci project","2018-02-20","inperson",2018
"246643162","rladies-boston","Channeling Curiosity into R Data Visualization Projects - with Alex Albright","2018-02-20","inperson",2018
"247397540","rladies-melbourne","WORK SMARTER NOT HARDER: Melbourne Research Bazaar 2018","2018-02-20","inperson",2018
"247759121","rladies-austin","Happy Hour!","2018-02-19","inperson",2018
"247347882","rladies-istanbul","Şubat Etkinliği: Regresyon Analizi ve R Uygulamaları","2018-02-17","inperson",2018
"247435455","rladies-cdmx","Tercer Meetup en el encuentro de Usuarixs de R","2018-02-16","inperson",2018
"247304067","rladies-newyork","Create Websites in R and A Data Science Update.","2018-02-15","inperson",2018
"247149751","rladies-madrid","Graph Analytics + Neo4j gRaphs","2018-02-14","inperson",2018
"247642103","rladies-tbilisi","Caucasus Barometer 2017","2018-02-13","inperson",2018
"247031305","rladies-san-diego","Book Club: ""R for Data Science"" Chapters 9 - 16","2018-02-13","inperson",2018
"247550735","rladies-chicago","Make your own R package from scratch with Stephanie Kirmer","2018-02-13","inperson",2018
"247449551","rladies-belgrade","R Ladies Belgrade #2: Manipulacija podacima i vizualizacija ","2018-02-13","inperson",2018
"247352368","rladies-ames","A Galentine's Day Special Event: Plotting your data with ggplot2","2018-02-13","inperson",2018
"246597297","rladies-seattle","Kick-Off Meet and Greet!","2018-02-12","inperson",2018
"247262918","rladies-melbourne","Visualising Geospatial Data in R with Interactive Maps  ","2018-02-12","inperson",2018
"247326917","rladies-san-francisco","Beyond Bean Counting: Measuring Open Source Engagement Beyond Commits and Stars","2018-02-11","inperson",2018
"246555209","rladies-dc","Lightning Talk Writing Workshop","2018-02-10","inperson",2018
"247162977","rladies-auckland","Dive into dplyr","2018-02-08","inperson",2018
"246879184","rladies-philly","Data Visualization with ggplot2 Book Club","2018-02-07","inperson",2018
"247359894","rladies-quito","Los primeros pasos en R","2018-02-07","inperson",2018
"247384909","rladies-san-jose","Tercera reunión R-Ladies / R Markdown","2018-02-06","inperson",2018
"245595598","rladies-lausanne","Kickoff meeting R-ladies Lausanne","2018-02-01","inperson",2018
"247170738","rladies-lima","Primer meetup R-Ladies Lima","2018-01-31","inperson",2018
"244982738","rladies-austin","Book Club: Weapons of Math Destruction","2018-01-31","inperson",2018
"246972981","rladies-budapest","boost_and_control()           ","2018-01-31","inperson",2018
"246805612","rladies-tc","Project Progress","2018-01-31","inperson",2018
"246405037","rladies-san-diego","Jenny Bryan and Hadley Wickham on R","2018-01-30","inperson",2018
"245104372","rladies-ldnont","Lightning Talks","2018-01-30","inperson",2018
"246388989","rladies-taipei","[Visualization Series]地理圖形類特殊檔案","2018-01-29","inperson",2018
"247047719","rladies-tbilisi","Loops, if-else and apply functions","2018-01-29","inperson",2018
"246030346","rladies-rtp","Book Club","2018-01-29","inperson",2018
"246653961","rladies-pdx","RStudio Show + Tell & Github Tips + Tricks","2018-01-29","inperson",2018
"246298740","rladies-brussels","R-Ladies: Data science in R - lightning talks","2018-01-25","inperson",2018
"247052131","rladies-chicago","January R-Ladies Community Meetup","2018-01-25","inperson",2018
"246832095","rladies-manchester","Hands on Data Study Evening ","2018-01-25","inperson",2018
"246728508","rladies-columbus","Debugging in RStudio","2018-01-25","inperson",2018
"244717019","rladies-charlottesville","Lightning Talk Writing Workshop","2018-01-25","inperson",2018
"247039388","rladies-ames","R-Ladies Ames Social: New YeaR's Resolutions","2018-01-25","inperson",2018
"246476814","rladies-madrid","R-Ladies Madrid: Testeo y depuración con R","2018-01-24","inperson",2018
"246241644","rladies-orlando","Start 2018 with a bang! ","2018-01-24","inperson",2018
"244054651","rladies-paris","Analyse sentimentale de tweets + Introduction au web scraping avec rvest","2018-01-24","inperson",2018
"242269602","rladies-austin","R for Data Science Workshop: Modeling with modelr, purrr, and broom","2018-01-24","inperson",2018
"246106335","rladies-boston","purrr with Phoebe Wong","2018-01-23","inperson",2018
"245465157","rladies-newyork","R Ladies book club: Everybody Lies","2018-01-20","inperson",2018
"245727945","rladies-copenhagen","How to become a real-life data scientist ","2018-01-18","inperson",2018
"246072119","rladies-san-diego","Book Club: ""R for Data Science"" Chapters 1 - 8","2018-01-16","inperson",2018
"245934213","rladies-berlin","Kick off 2018","2018-01-16","inperson",2018
"246662797","rladies-san-jose","Segunda reunión R-Ladies / ggplot2","2018-01-15","inperson",2018
"246490030","rladies-quito","¡Primer Meetup del 2018!","2018-01-15","inperson",2018
"246531572","rladies-tc","Start Your New Year ""R"" Resolutions!","2018-01-13","inperson",2018
"245736195","rladies-newyork","R Ladies Workshop - Functional Programming with Purrr","2018-01-10","inperson",2018
"244909485","rladies-philly","New year, new R meetup!","2018-01-10","inperson",2018
"246030323","rladies-rtp","Book Club","2018-01-08","inperson",2018
"246037654","rladies-taipei","[請在accupass上報名 ]R Ladies Data Viz Open Hack","2018-01-07","inperson",2018
"246368407","rladies-istanbul","Ocak Etkinliği: UI ve UX Temelleri  + R ile Shiny Uygulamalarına Giriş","2018-01-06","inperson",2018
"245819613","rladies-dc","Rise & Shiny - googlesheets Integration","2018-01-06","inperson",2018
"246008595","rladies-tbilisi","Operators and loops in R - for beginners","2017-12-21","inperson",2017
"244770763","rladies-melbourne","Meetup Mixup Melbourne [$8.80]","2017-12-21","inperson",2017
"245460382","rladies-budapest","Data Christmas 2017","2017-12-20","inperson",2017
"245754113","rladies-london","End of Year Social","2017-12-20","inperson",2017
"245736068","rladies-london","End of Year Social","2017-12-20","inperson",2017
"245882301","rladies-belgrade","R-Ladies Belgrade: Networking and Social","2017-12-20","inperson",2017
"245628961","rladies-taipei","[語意分析] 語意角色標註","2017-12-18","inperson",2017
"245252807","rladies-rtp","Book Club","2017-12-18","inperson",2017
"245530331","rladies-istanbul","Aralık Etkinliği: ggplot2 ile Veri Görselleştirme + Yeni Yıla Erken Merhaba","2017-12-16","inperson",2017
"245645862","rladies-cdmx","¡Segunda reunión R-Ladies CDMX!","2017-12-14","inperson",2017
"245694374","rladies-tbilisi","Data types, indexing, cleaning and preparation - for beginners!","2017-12-14","inperson",2017
"245207806","rladies-berlin","End of the year Orga meeting","2017-12-14","inperson",2017
"245837809","rladies-bogota","Datos & Guaros Navideño","2017-12-13","inperson",2017
"245560636","rladies-montevideo","Último encuentro del 2017!!","2017-12-13","inperson",2017
"242269579","rladies-austin","Functions, Vectors, and Iteration","2017-12-13","inperson",2017
"245516334","rladies-chicago","Intro to R Markdown + Collaborative Coding Activity w/Kaylene McClanahan","2017-12-13","inperson",2017
"244750974","rladies-rtp","End of the Year Potluck with PyLadies RDU","2017-12-13","inperson",2017
"245658617","rladies-san-diego","Maps with ggplot2","2017-12-12","inperson",2017
"245064725","rladies-newyork","R in the world of Education","2017-12-12","inperson",2017
"245307502","rladies-budapest","lightning_talks","2017-12-12","inperson",2017
"242739422","rladies-boston","Holiday Exodus Pub Night","2017-12-12","inperson",2017
"245252742","rladies-rtp","Book Club","2017-12-11","inperson",2017
"245450756","rladies-melbourne","Christmas Party!","2017-12-11","inperson",2017
"245263160","rladies-tc","Communicating Your Data Science Results and Wrangling Data","2017-12-09","inperson",2017
"245414733","rladies-dc","Rise & Shiny - Interactive Maps","2017-12-09","inperson",2017
"245095439","rladies-taipei","R shiny with Azure ML（限制學生以表單報名）","2017-12-09","inperson",2017
"245641538","rladies-ames","The Life-Changing Magic of Tidying Data","2017-12-08","inperson",2017
"245593456","rladies-ames","LunchinatoRs","2017-12-08","inperson",2017
"245104057","rladies-brussels","Building Shiny apps","2017-12-07","inperson",2017
"244082002","rladies-dc","R Beginners - Third Session","2017-12-07","inperson",2017
"245261565","rladies-auckland","R-Ladies Launch with Hadley Wickham","2017-12-07","inperson",2017
"245217280","rladies-vancouver","Kick-starting R-Ladies Vancouver!!!!","2017-12-07","inperson",2017
"245361489","rladies-scl","Reunión de cierre año 2017","2017-12-07","inperson",2017
"244388617","rladies-st-louis","Rcpp Hands-on Workshop","2017-12-06","inperson",2017
"245523875","rladies-manchester","Let's get together and chat R and eat cake ","2017-12-06","inperson",2017
"245462083","rladies-madrid","Pubquiz navideño R-Ladies + PyLadies + OSWeekends + HaskellMAD","2017-12-05","inperson",2017
"244519503","rladies-austin","ALL the Ladies in Tech Happy Hour: Winter Edition","2017-12-05","inperson",2017
"245161189","rladies-charlottesville","Intro to dplyr & ggplot2 with Marieke Jones","2017-12-05","inperson",2017
"244885257","rladies-ldnont","Linear, Logistic, and Cox Regression: When and How to Run in RStudio","2017-12-05","inperson",2017
"245252673","rladies-rtp","Book Club","2017-12-04","inperson",2017
"245361788","rladies-cape-town","December R-Ladies Meetup: Regular Expressions","2017-12-04","inperson",2017
"245390719","rladies-ames","LunchinatoRs","2017-12-01","inperson",2017
"243331084","rladies-nashville","Play in the snow, then clean up your mess!","2017-12-01","inperson",2017
"244261258","rladies-pdx","November Meetup - All about Software/Data Carpentries + TidyText Group Activity","2017-11-30","inperson",2017
"245241105","rladies-milan","Beginner Statistic workshop in R","2017-11-29","inperson",2017
"244973204","rladies-tc","Building Interactive Plots with Shiny","2017-11-29","inperson",2017
"242269542","rladies-austin","R for Data Science Workshop: Data Wrangling in the Tidyverse","2017-11-29","inperson",2017
"244001325","rladies-dublin","R-Ladies November Meetup - My 1st Shiny App","2017-11-29","inperson",2017
"244054490","rladies-paris","Retour d'expérience : compétition Kaggle avec R","2017-11-28","inperson",2017
"244275904","rladies-london","R Lightening Talks by R-Ladies","2017-11-28","inperson",2017
"244744818","rladies-taipei","[Annual Party 周年慶] R-Laides Taipei 三歲了 Celebration for 3 years old!!!","2017-11-27","inperson",2017
"244563691","rladies-rtp","Working with web APIs in R","2017-11-27","inperson",2017
"244772792","rladies-buenos-aires","R Markdown y cierre del año!","2017-11-25","inperson",2017
"245274800","rladies-istanbul","Kasım Etkinliği: Araştırma Yöntemleri ve R ile Uygulamalar","2017-11-25","inperson",2017
"245214736","rladies-ames","LunchinatoRs","2017-11-24","inperson",2017
"244485597","rladies-rio","3º Meetup R-Ladies Rio","2017-11-23","inperson",2017
"244773109","rladies-melbourne","Introduction to R Shiny","2017-11-23","inperson",2017
"245159556","rladies-tbilisi","Creating an R package","2017-11-22","inperson",2017
"244763763","rladies-strasbourg","Fouille de textes avec R: expression régulier.","2017-11-22","inperson",2017
"244977342","rladies-scl","Tercera reunión de RLadies Santiago","2017-11-22","inperson",2017
"244796999","rladies-san-diego","Lightning Round Talks","2017-11-21","inperson",2017
"244898543","rladies-budapest","introduction <- function{}","2017-11-21","inperson",2017
"244893340","rladies-madrid","Intro R & Proyectos Rladies","2017-11-18","inperson",2017
"244973046","rladies-tc","Data Visualization","2017-11-18","inperson",2017
"243581459","rladies-ames","LunchinatoRs","2017-11-17","inperson",2017
"244984416","rladies-chicago","Tidy Data Workflows with Emily Riederer","2017-11-16","inperson",2017
"244126292","rladies-columbus","Machine Learning with R","2017-11-16","inperson",2017
"244081981","rladies-dc","R Beginners - Second Session","2017-11-16","inperson",2017
"244540521","rladies-montevideo","Visualización de datos con ggplot2","2017-11-15","inperson",2017
"244404113","rladies-milan","Real usecase of applying data science on real problem-Special guest: HeartInData","2017-11-15","inperson",2017
"243957217","rladies-boston","Writing reports with knitr","2017-11-15","inperson",2017
"244770307","rladies-san-jose","Introducción a R y R Studio","2017-11-14","inperson",2017
"244690945","rladies-charlottesville","Kickoff Meeting! ","2017-11-14","inperson",2017
"243331077","rladies-nashville","Introduction to purrr","2017-11-13","inperson",2017
"243581444","rladies-ames","LunchinatoRs","2017-11-10","inperson",2017
"244054604","rladies-paris","Data Visualization in R: from exploration to presentation","2017-11-09","inperson",2017
"244251534","rladies-brussels","First meetup of R-Ladies Brussels: networking and social","2017-11-09","inperson",2017
"244513964","rladies-manchester","Pre Manchester R meetup food and drink ","2017-11-09","inperson",2017
"244563633","rladies-rtp","RTP Happy Hour!","2017-11-09","inperson",2017
"244560135","rladies-tc","Come say hello!","2017-11-08","inperson",2017
"244054609","rladies-dc","Enron data series: Get your data into shape","2017-11-08","inperson",2017
"242315060","rladies-austin","Book Club: Dear Data","2017-11-08","inperson",2017
"244112001","rladies-berlin","#4 - Hands-on Shiny - Lets make your analysis interactive!","2017-11-07","inperson",2017
"244314493","rladies-ldnont","Intro to writing scripts in R and RStudio","2017-11-07","inperson",2017
"244306536","rladies-barcelona","Take your R scripts to a new planet: Jupyter notebooks with R!","2017-11-06","inperson",2017
"244450653","rladies-cape-town","Datavis with ggplot2 // What R-Ladies get up to in Tbilisi, Georgia","2017-11-04","inperson",2017
"243581483","rladies-ames","LunchinatoRs","2017-11-03","inperson",2017
"243587987","rladies-orlando","Data Transformation with dplyr Part 2","2017-11-02","inperson",2017
"242269470","rladies-austin","R for Data Science Workshop: Exploratory Data Analysis and Workflow","2017-11-01","inperson",2017
"243553846","rladies-boston","October Meetup & Pre-EARL Boston social event","2017-11-01","inperson",2017
"244168733","rladies-taipei","如何打場黑客松","2017-10-30","inperson",2017
"243919774","rladies-budapest","test_and_connect_th­e_dots()","2017-10-30","inperson",2017
"243719055","rladies-strasbourg","R-Ladies Strasbourg Introductory meetup","2017-10-30","inperson",2017
"244173468","rladies-istanbul","Ekim Etkinliği: Veri Tabanlarına Giriş, R ile Uygulama","2017-10-28","inperson",2017
"244050243","rladies-melbourne","Girls Coding Workshop","2017-10-28","inperson",2017
"244424428","rladies-tbilisi","სტატისტიკური ანალიზი","2017-10-27","inperson",2017
"243581487","rladies-ames","LunchinatoRs","2017-10-27","inperson",2017
"243768403","rladies-dublin","Linear regression with R","2017-10-26","inperson",2017
"244346483","rladies-chicago","Oktoberfest Edition: Beer-in-Hand Data Science","2017-10-26","inperson",2017
"243077939","rladies-rtp","Functional programming with purrr","2017-10-26","inperson",2017
