artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id,moma_count_to_year,whitney_count_to_year,artist_race_nwi
Joanne Leonard,3,1986,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.3051272585,211,0,0,White
Joanne Leonard,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.3088126687,211,0,0,White
Joanne Leonard,5,1995,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.29600477,211,0,0,White
Joanne Leonard,6,2001,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.2714620041,211,0,0,White
Johann Heinrich Wilhelm Tischbein,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.5389874941,212,0,0,White
John Cage,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.33507607,214,8,0,White
John Constable,1,1963,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.5740562101,215,1,0,White
John Constable,1.1,1969,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.5707751142,215,1,0,White
John Constable,2,1977,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.6288224922,215,1,0,White
John Constable,3,1986,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.4939835572,215,1,0,White
John Constable,4,1991,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.6410923794,215,1,0,White
John Constable,5,1995,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.228517594,215,1,0,White
John Constable,6,2001,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.00790504,215,1,0,White
John Constable,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.376203368,215,1,0,White
John Constable,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.8305287955,215,1,0,White
John Cotman,5,1995,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3559881154,216,0,0,White
John Cotman,6,2001,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3174404873,216,0,0,White
John Everett Millais,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3052481155,217,0,0,White
John Everett Millais,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3956456073,217,0,0,White
John Heartfield,3,1986,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2369104815,220,0,0,White
John Heartfield,4,1991,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2441932777,220,0,0,White
John Heartfield,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2298274921,220,0,0,White
John Heartfield,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2220193885,220,0,0,White
John Heartfield,7,2007,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.237019988,220,0,0,White
John Heartfield,8,2011,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2815296429,220,0,0,White
John Singer Sargent,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.403225,223,0,0,White
John Singer Sargent,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.5633862656,223,0,0,White
John Singleton Copley,1,1963,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4552859598,224,1,0,White
John Singleton Copley,1.1,1969,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4526837112,224,1,0,White
John Singleton Copley,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4747510841,224,1,0,White
John Singleton Copley,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.476106057,224,1,0,White
John Singleton Copley,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.5618485999,224,1,0,White
John Singleton Copley,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.529418223,224,1,0,White
John Singleton Copley,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.8339111216,224,1,0,White
John Thomson,7,2007,Scottish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3240027666,227,0,0,White
John Thomson,8,2011,Scottish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2398397132,227,0,0,White
José Clemente Orozco,1,1963,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.2075286633,228,3,0,White
José Clemente Orozco,1.1,1969,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.2063425051,228,3,0,White
José Clemente Orozco,2,1977,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.381714388,228,3,0,White
José Clemente Orozco,3,1986,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.3481407927,228,3,0,White
José Clemente Orozco,4,1991,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.3494548646,228,3,0,White
José Clemente Orozco,5,1995,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.3038286846,228,3,0,White
José Clemente Orozco,6,2001,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.3042138004,228,3,0,White
Josef Albers,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2648721097,232,30,13,White
Josef Albers,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.3231090675,232,33,13,White
Josef Sudek,5,1995,Czech,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3546841297,233,0,0,White
Josef Sudek,6,2001,Czech,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3375954389,233,0,0,White
Joseph Mallord William Turner,1,1963,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.9527162019,234,0,0,White
Joseph Mallord William Turner,1.1,1969,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.9472708235,234,1,0,White
Joseph Mallord William Turner,2,1977,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.006907789,234,1,0,White
Joseph Mallord William Turner,3,1986,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.9328560237,234,1,0,White
Joseph Mallord William Turner,4,1991,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.6339502362,234,1,0,White
Joseph Mallord William Turner,5,1995,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.9753813566,234,1,0,White
Joseph Mallord William Turner,6,2001,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.9510617775,234,1,0,White
Joseph Mallord William Turner,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.312340547,234,1,0,White
Joseph Mallord William Turner,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.407811704,234,1,0,White
Joseph Nicéphore Niépce,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.1720541369,235,0,0,White
Joseph Nicéphore Niépce,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.1989597039,235,0,0,White
Joseph Nicéphore Niépce,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.1806020293,235,0,0,White
Joseph Nicéphore Niépce,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2557159481,235,0,0,White
Joseph Stella,1,1963,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2014624408,237,1,4,White
Joseph Stella,1.1,1969,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.200310955,237,1,4,White
Joseph Stella,2,1977,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.6756707577,237,1,4,White
Joseph Stella,3,1986,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.6304171111,237,1,4,White
Joseph Stella,4,1991,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.25779736,237,1,4,White
Joseph Stella,5,1995,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3931517099,237,1,4,White
Joseph Stella,6,2001,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3797948688,237,1,4,White
Joseph Stella,7,2007,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.7605334403,237,1,5,White
Joseph Stella,8,2011,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,1.016253345,237,1,7,White
Joseph Wright of Derby,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.8465461508,238,0,0,White
Joseph Wright of Derby,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.5401706969,238,0,0,White
Julia Margaret Cameron,3,1986,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.1641571209,243,5,0,White
Julia Margaret Cameron,4,1991,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.234330318,243,5,0,White
Julia Margaret Cameron,5,1995,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.2296644939,243,6,0,White
Julia Margaret Cameron,6,2001,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.2122568338,243,7,0,White
Julia Margaret Cameron,7,2007,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.5522921411,243,7,0,White
Julia Margaret Cameron,8,2011,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.5375548582,243,7,0,White
Julian Schnabel,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.5310152614,244,0,6,White
Karel Appel,3,1986,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.828010534,247,8,0,White
Karel Appel,4,1991,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3081324646,247,11,0,White
Karel Appel,5,1995,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2862248767,247,14,0,White
Käthe Kollwitz,4,1991,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.2086526126,249,2,0,White
Käthe Kollwitz,5,1995,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.2063557482,249,3,0,White
Käthe Kollwitz,6,2001,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.2150911239,249,3,0,White
Käthe Kollwitz,7,2007,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.3388771451,249,4,0,White
Käthe Kollwitz,8,2011,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.3497049397,249,4,0,White
Kay WalkingStick,5,1995,American,American,Female,American Indian or Alaska Native,Not Hispanic or Latino origin,Janson,0.3970636672,251,0,0,Non-White
Kay WalkingStick,6,2001,American,American,Female,American Indian or Alaska Native,Not Hispanic or Latino origin,Janson,0.3835739222,251,0,0,Non-White
Kazimir Malevich,3,1986,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.4671000983,252,1,0,White
Kazimir Malevich,4,1991,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.6026608468,252,2,0,White
Kazimir Malevich,5,1995,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.5776656965,252,3,0,White
Kazimir Malevich,6,2001,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2998049047,252,3,0,White
Kazimir Malevich,7,2007,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.5144594828,252,3,0,White
Kazimir Malevich,8,2011,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.5885637133,252,3,0,White
Kenneth J. Butler,1.1,1969,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2145962053,254,0,0,White
Kenneth J. Butler,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2573355425,254,0,0,White
Larry Rivers,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.7535312551,257,0,14,White
Larry Rivers,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.779620308,257,1,14,White
Larry Rivers,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3040512399,257,1,14,White
Larry Rivers' family member,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.1966307478,258,0,0,White
László Moholy-Nagy,3,1986,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2822763184,259,4,1,White
László Moholy-Nagy,4,1991,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2856857287,259,4,1,White
László Moholy-Nagy,5,1995,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2627531328,259,4,1,White
László Moholy-Nagy,6,2001,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2468981568,259,4,1,White
Lee Krasner,3,1986,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.2123793253,260,3,3,White
Lee Krasner,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.2312693995,260,3,3,White
Lee Krasner,5,1995,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.2171136309,260,3,3,White
Lee Krasner,6,2001,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.2141463605,260,3,3,White
Leon Bakst,6,2001,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3262582787,261,10,0,White
Liubov Popova,3,1986,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.2762275402,264,0,0,White
Liubov Popova,4,1991,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.2584775641,264,1,0,White
Liubov Popova,5,1995,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.2389553925,264,1,0,White
Liubov Popova,6,2001,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.43081209,264,2,0,White
Liubov Popova,7,2007,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.2552896051,264,2,0,White
Liubov Popova,8,2011,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.7850785976,264,2,0,White
Louis Lumière,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.5336366591,266,0,0,White
Louis Lumière,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.4826048203,266,0,0,White
Louis Lumière,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.392499717,266,0,0,White
Louis Lumière,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.446873067,266,0,0,White
Louis-Jacques-Mandé Daguerre,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.1599565804,267,0,0,White
Louis-Jacques-Mandé Daguerre,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.1571271508,267,0,0,White
Louis-Jacques-Mandé Daguerre,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.1506103565,267,0,0,White
Louis-Jacques-Mandé Daguerre,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2468981568,267,0,0,White
Man Ray,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2246449034,269,5,0,White
Man Ray,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2214064398,269,5,0,White
Man Ray,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.1988578301,269,5,0,White
Man Ray,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2009196735,269,5,0,White
Man Ray,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.7330481756,269,5,2,White
Man Ray,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.7232794077,269,5,3,White
Manuel Álvarez Bravo,7,2007,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.3094517442,270,19,0,White
Manuel Álvarez Bravo,8,2011,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.322402123,270,19,0,White
Marc Chagall,1,1963,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1867757969,271,17,2,White
Marc Chagall,1.1,1969,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1857082546,271,20,2,White
Marc Chagall,2,1977,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.8036786942,271,25,2,White
Marc Chagall,3,1986,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.8226338423,271,31,2,White
Marc Chagall,4,1991,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2078023575,271,32,2,White
Marc Chagall,5,1995,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1946198763,271,33,2,White
Marc Chagall,6,2001,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2585502382,271,35,2,White
Marc Chagall,7,2007,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.4127640036,271,36,2,White
Marc Chagall,8,2011,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.4829492248,271,36,2,White
Marcantonio Raimondi,6,2001,Italian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.141084661,272,0,0,White
Marcel Duchamp,1,1963,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2490343959,273,2,0,White
Marcel Duchamp,1.1,1969,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.7910854196,273,4,0,White
Marcel Duchamp,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.6608244763,273,6,0,White
Marcel Duchamp,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.5383412644,273,6,0,White
Marcel Duchamp,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.5713714575,273,8,0,White
Marcel Duchamp,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.6252611772,273,9,0,White
Marcel Duchamp,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.5667635368,273,11,0,White
Marcel Duchamp,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.33093352,273,11,2,White
Marcel Duchamp,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.372007412,273,12,2,White
Margaret Bourke-White,3,1986,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.3105039503,274,5,0,White
Margaret Bourke-White,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.3101730769,274,5,0,White
Margaret Bourke-White,5,1995,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.2863878749,274,5,0,White
Margaret Bourke-White,6,2001,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.3385402023,274,5,0,White
Margaret Bourke-White,7,2007,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.2444571772,274,5,2,White
Margaret Bourke-White,8,2011,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.322402123,274,5,2,White
Mark Rothko,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.8934162167,276,3,5,White
Mark Rothko,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.9106771701,276,3,5,White
Mark Rothko,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3094928728,276,3,5,White
Mark Rothko,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2544402235,276,3,5,White
Mark Rothko,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.321849383,276,3,5,White
Mark Rothko,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4559320369,276,3,9,White
Mark Rothko,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4747747288,276,4,11,White
Mark Tansey,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3377323147,277,1,2,White
Mark Tansey,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2998049047,277,1,2,White
Mark Tobey,1,1963,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.1743240772,278,1,17,White
Mark Tobey,1.1,1969,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.1733277043,278,1,19,White
Mark Tobey,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.205868434,278,2,19,White
Marsden Hartley,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.281264402,279,3,8,White
Marsden Hartley,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2604711577,279,3,8,White
Marsden Hartley,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2457959329,279,3,8,White
Marsden Hartley,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3531048115,279,3,9,White
Marsden Hartley,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.5164646584,279,3,10,White
Mary Cassatt,3,1986,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.3481407927,282,2,0,White
Mary Cassatt,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.2503151147,282,3,0,White
Mary Cassatt,5,1995,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.2855728838,282,3,0,White
Mary Cassatt,6,2001,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.284688691,282,3,0,White
Mary Cassatt,7,2007,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.7120300321,282,3,0,White
Mary Cassatt,8,2011,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.6711261231,282,3,0,White
Max Beckmann,1,1963,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.7785517621,284,21,2,White
Max Beckmann,1.1,1969,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.7741018442,284,23,2,White
Max Beckmann,2,1977,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.8587748936,284,28,2,White
Max Beckmann,3,1986,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.8335552475,284,32,2,White
Max Beckmann,4,1991,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.7696509573,284,36,2,White
Max Beckmann,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.9840202623,284,40,2,White
Max Beckmann,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.9419290652,284,43,2,White
Max Beckmann,7,2007,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.7385452285,284,46,2,White
Max Beckmann,8,2011,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.8236622188,284,47,2,White
Max Ernst,1,1963,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.397177934,285,1,5,White
Max Ernst,1.1,1969,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.3949078098,285,3,5,White
Max Ernst,2,1977,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.3823742228,285,7,5,White
Max Ernst,3,1986,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.5504388209,285,7,5,White
Max Ernst,4,1991,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.5013104335,285,9,5,White
Max Ernst,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.4655229202,285,10,5,White
Max Ernst,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.4641937285,285,12,5,White
Max Ernst,7,2007,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.7184971532,285,12,5,White
Max Ernst,8,2011,German,German,Male,White,Not Hispanic or Latino origin,Janson,1.037343545,285,12,5,White
Max Klinger,7,2007,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2509242983,286,0,0,White
Minor White,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.291685529,288,2,0,White
Minor White,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2892568004,288,3,0,White
Minor White,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2863878749,288,3,0,White
Minor White,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2616994494,288,3,0,White
Morris Louis,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.8122565456,290,1,0,White
Morris Louis,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.8132246316,290,1,0,White
Morris Louis,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2370511344,290,2,0,White
Morris Louis,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2911148233,290,2,0,White
Nadar,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2002817688,310,0,0,White
Nadar,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2258277665,310,0,0,White
Nadar,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2176026255,310,0,0,White
Nadar,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2002898313,310,0,0,White
Nadar,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3531048115,310,0,0,White
Nadar,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.4043105731,310,0,0,White
Odilon Redon,1.1,1969,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2641184066,313,3,0,White
Odilon Redon,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2916469481,313,3,0,White
Odilon Redon,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3152085556,313,3,0,White
Odilon Redon,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3190157304,313,4,0,White
Odilon Redon,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2920928127,313,4,0,White
Odilon Redon,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.581186924,313,4,0,White
Odilon Redon,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3207692061,313,5,0,White
Odilon Redon,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3250179617,313,5,0,White
Oscar Gustave Rejlander,3,1986,Swedish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2799240158,314,0,0,White
Oscar Gustave Rejlander,4,1991,Swedish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2680004217,314,0,0,White
Oscar Gustave Rejlander,5,1995,Swedish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2568851969,314,0,0,White
Oscar Gustave Rejlander,6,2001,Swedish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2620143705,314,0,0,White
Oskar Kokoschka,1,1963,Austrian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1797517499,315,1,0,White
Oskar Kokoschka,1.1,1969,Austrian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1787243544,315,1,0,White
Oskar Kokoschka,2,1977,Austrian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1979504173,315,1,0,White
Oskar Kokoschka,3,1986,Austrian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1893603636,315,2,0,White
Oskar Kokoschka,4,1991,Austrian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.205081541,315,2,0,White
Oskar Kokoschka,5,1995,Austrian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.6148292909,315,2,0,White
Oskar Kokoschka,6,2001,Austrian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.6566105319,315,2,0,White
Oskar Kokoschka,7,2007,Austrian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.4501116279,315,2,0,White
Oskar Kokoschka,8,2011,Austrian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.642678877,315,2,0,White
Otto Dix,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2826389158,316,7,0,White
Otto Dix,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.3083077749,316,8,0,White
Pablo Picasso,1,1963,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,2.803871878,317,10,0,White
Pablo Picasso,1.1,1969,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,2.787845969,317,13,0,White
Pablo Picasso,2,1977,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,3.063777583,317,18,0,White
Pablo Picasso,3,1986,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,3.000025991,317,23,0,White
Pablo Picasso,4,1991,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,3.595048805,317,24,0,White
Pablo Picasso,5,1995,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,3.453280318,317,28,0,White
Pablo Picasso,6,2001,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,3.796689004,317,30,0,White
