tconst,title_type,primary_title,original_title,year,runtime_minutes,genres,simple_title,average_rating,num_votes
tt3124986,movie,Summer '82: When Zappa Came to Sicily,Summer '82: When Zappa Came to Sicily,2013,81,"Biography,Documentary,Music",summer 82 when zappa came to sicily,6.7,231
tt3128912,video,Zyuden Sentai Kyoryuger: It's Here! Armed on Midsummer Festival!!,Jûden Sentai Kyôryûjâ Detâ! Manatsu no Âmudo on Matsuri!!,2013,17,"Action,Short",zyuden sentai kyoryuger its here armed on midsummer festival,4.6,10
tt3137764,movie,Staten Island Summer,Staten Island Summer,2015,108,"Comedy,Drama",staten island summer,5.6,7352
tt3149536,tvMovie,A Fairly Odd Summer,A Fairly Odd Summer,2014,68,"Comedy,Family,Fantasy",a fairly odd summer,3.7,697
tt3160290,movie,Summer Times,Xia tian xie zou qu,2009,96,Romance,summer times,6.3,76
tt32135407,movie,Kyuka: Before Summer's End,Kyuka: Before Summer's End,2024,103,"Comedy,Drama",kyuka before summers end,7.9,16
tt32201950,movie,Manson: Summer of Blood,Manson: Summer of Blood,2024,NA,Thriller,manson summer of blood,6.8,17
tt32235713,movie,Ya Boy Kongming! Road to Summer Sonia,Ya Boy Kongming! Road to Summer Sonia,2024,119,"Animation,Comedy,Music",ya boy kongming road to summer sonia,7.2,13
tt3233548,movie,The Rolling Stones: Sweet Summer Sun - Hyde Park Live,The Rolling Stones: Sweet Summer Sun - Hyde Park Live,2013,121,"Documentary,Music",the rolling stones sweet summer sun  hyde park live,8,421
tt32622643,tvMovie,Strawberry Shortcake's Summer Vacation,Strawberry Shortcake's Summer Vacation,2024,45,NA,strawberry shortcakes summer vacation,6.8,11
tt3273932,movie,Last Summer,Last Summer,2014,94,Drama,last summer,5.9,236
tt3374966,movie,The Mafia Kills Only in Summer,La mafia uccide solo d'estate,2013,90,"Comedy,Crime,Drama",the mafia kills only in summer,7.1,8936
tt3399862,movie,My Summer as a Goth,My Summer as a Goth,2018,100,Drama,my summer as a goth,5,130
tt3416536,movie,Hot Summer Nights,Hot Summer Nights,2017,107,"Crime,Drama,Romance",hot summer nights,6.4,24005
tt3458196,movie,Freedom Summer,Freedom Summer,2014,113,"Documentary,History",freedom summer,7.8,233
tt3474600,movie,Little Forest: Summer/Autumn,Ritoru foresuto: Natsu/Aki,2014,111,Drama,little forest summerautumn,7.6,3526
tt3498918,movie,The Summer House,Das Sommerhaus,2014,95,Drama,the summer house,5.8,473
tt3523088,movie,"June, the Beginning of Summer","Birzelis, vasaros pradzia",1969,100,Drama,june the beginning of summer,6.9,38
tt3526924,movie,Summer Solstice,Letnie przesilenie,2015,96,"Drama,War",summer solstice,6.2,427
tt3533254,movie,A Dozen Summers,A Dozen Summers,2015,82,"Comedy,Drama,Family",a dozen summers,6.3,112
tt3623284,tvMovie,The Summers Sisters,The Summers Sisters,2014,29,Drama,the summers sisters,5.6,12
tt3625352,movie,Summer of Blood,Summer of Blood,2014,86,"Comedy,Horror",summer of blood,5.4,1231
tt3759430,movie,Summer Nights,Les nuits d'été,2014,104,Drama,summer nights,5.9,110
tt3808172,movie,A Midsummer's Fantasia,Han yeo-reum-ui pan-ta-ji-a,2014,96,Drama,a midsummers fantasia,6.6,233
tt3812730,movie,Julie Taymor's A Midsummer Night's Dream,A Midsummer Night's Dream,2014,144,Comedy,julie taymors a midsummer nights dream,7.4,370
tt3838694,video,Kasabian Summer Solstice,Kasabian Summer Solstice,2014,NA,Music,kasabian summer solstice,9.4,14
tt3883526,movie,Micky's Summer Resort,Micky's Summer Resort,2014,98,Comedy,mickys summer resort,6.6,16
tt3898504,movie,Persona 3 the Movie: #2 Midsummer Knight's Dream,Persona 3 the Movie: #2 Midsummer Knight's Dream,2014,93,"Action,Adventure,Animation",persona 3 the movie 2 midsummer knights dream,6.7,628
tt3906102,video,A Child's Time: A Child's Summer Time,Kodomo no jikan: Kodomo no natsu jikan,2011,23,"Animation,Comedy,Romance",a childs time a childs summer time,6.7,11
tt3914324,movie,Eternal Summer,Odödliga,2015,106,"Adventure,Comedy,Drama",eternal summer,6.1,813
tt3948080,movie,Sweet Sweet Summertime,Sweet Sweet Summertime,2017,82,Family,sweet sweet summertime,7.1,74
tt3979660,tvMovie,Journey to SummerSlam: The Destruction of the Shield,Journey to SummerSlam: The Destruction of the Shield,2014,69,"Biography,Documentary,Sport",journey to summerslam the destruction of the shield,7.7,111
tt3996544,tvMovie,Dragon Ball Z: Summer Vacation Special,Doragon bôru Z: Kyokugen batoru!! San dai sûpâ saiya-jin supesharu,1992,45,"Action,Animation,Comedy",dragon ball z summer vacation special,5.9,138
tt4009226,movie,5 Seconds of Summer: So Perfect,5 Seconds of Summer: So Perfect,2014,70,"Documentary,Music",5 seconds of summer so perfect,7.6,93
tt4021084,movie,This Summer Feeling,Ce sentiment de l'été,2015,106,Drama,this summer feeling,6.6,709
tt4074180,movie,Shakespeare's Globe: A Midsummer Night's Dream,Shakespeare's Globe: A Midsummer Night's Dream,2014,172,Comedy,shakespeares globe a midsummer nights dream,8.3,196
tt4080768,movie,Summertime,La belle saison,2015,105,"Drama,Romance",summertime,6.7,5747
tt4158862,movie,Last Summer. Zombie Town,Last Summer. Zombie Town,2008,58,Horror,last summer zombie town,8,35
tt4172146,movie,Summer of 8,Summer of 8,2016,88,"Comedy,Drama,Romance",summer of 8,5.5,1290
tt4182064,movie,Late Summer,Sensommer,2016,72,"Drama,Mystery,Thriller",late summer,5.1,372
tt4288750,movie,The Last Summer of the Rich,Der letzte Sommer der Reichen,2014,92,Drama,the last summer of the rich,5.9,42
tt4308718,movie,Summertime,Summertime,2006,105,Comedy,summertime,8.2,13
tt4354146,movie,Summerhouse Slaughter,Summerhouse Slaughter,2023,70,Horror,summerhouse slaughter,2.9,132
tt4357012,movie,16 Years till Summer,16 Years till Summer,2015,87,"Biography,Crime,Documentary",16 years till summer,6.6,19
tt4400040,tvMovie,A Summer in Barcelona,Ein Sommer in Barcelona,2015,88,Romance,a summer in barcelona,5.5,33
tt4464176,tvMovie,"The Summer of Rave, 1989","The Summer of Rave, 1989",2006,60,"Documentary,Music",the summer of rave 1989,6.5,41
tt4469200,movie,The Dog Who Saved Summer,The Dog Who Saved Summer,2015,89,Family,the dog who saved summer,4.6,252
tt4469246,tvMovie,Summer Vacation,Otpusk letom,2015,90,Drama,summer vacation,5.8,26
tt4590870,tvMovie,The Summer of the Cans,The Summer of the Cans,2014,59,"Crime,Documentary,History",the summer of the cans,8.1,20
tt4648826,movie,Summer Forever,Summer Forever,2015,95,Musical,summer forever,5.6,220
tt4650414,movie,Summertime,L'estate addosso,2016,103,Drama,summertime,6.2,1773
tt4672158,video,It's Summer! It's Swimsuits! It's Training Camp!,It's Summer! It's Swimsuits! It's Training Camp!,2012,24,"Animation,Comedy",its summer its swimsuits its training camp,8.3,34
tt4711486,movie,Summer on the Frontline,Soman kokkyô 15 sai no natsu,2015,94,Drama,summer on the frontline,4,10
tt4743250,tvMovie,Secret Summer,Secret Summer,2016,84,Family,secret summer,6.2,1004
tt4807910,movie,Summer Breakers,Natsuyasumi no kyoshô,2015,NA,Family,summer breakers,6.8,13
tt4833838,movie,Summer Issues,Summer Issues,2020,95,"Comedy,Drama",summer issues,6.5,59
tt4872210,movie,High Speed! Free! Starting Summer,Hai supîdo!: Free! Starting Days,2015,110,"Animation,Drama,Sport",high speed free starting summer,7.1,632
tt4873170,movie,Summer's Over,Vara s-a sfârsit,2016,105,Drama,summers over,6.9,291
tt4940526,movie,Summer Daydream,Technicolour Daydream,2018,90,Drama,summer daydream,6.5,66
tt4949272,movie,The Summer of Frozen Fountains,The Summer of Frozen Fountains,2015,103,"Comedy,Drama,Romance",the summer of frozen fountains,7,82
tt4981724,tvMovie,Hontô ni atta Kowai Hanashi Summer Special 2015,Hontô ni atta Kowai Hanashi Summer Special 2015,2015,130,Mystery,hontô ni atta kowai hanashi summer special 2015,6.5,15
tt4985108,movie,"A Summer Day, Your Voice","Natsu no hi, kimi no koe",2015,94,Drama,a summer day your voice,6.9,23
tt4997624,tvMovie,Summer Love,Summer Love,2016,83,"Drama,Romance",summer love,6.4,2255
tt5039930,movie,The Summer Project,The Summer Project,2015,105,Comedy,the summer project,7.5,13
tt5051278,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,2016,90,"Comedy,Fantasy,Romance",a midsummer nights dream,6.4,843
tt5062646,tvMovie,The Midsummer Wreath,Svatojánský venecek,2015,96,"Comedy,Family,Fantasy",the midsummer wreath,5.4,116
tt5078158,movie,The Summer of All My Parents,Juillet août,2016,96,"Comedy,Drama",the summer of all my parents,5.4,263
tt5174962,movie,Cyberteam in Akihabara: 2011 Summer Vacations,Cyber Team in Akihabara: The Movie,1999,60,"Adventure,Animation,Comedy",cyberteam in akihabara 2011 summer vacations,5,22
tt5192448,movie,Every Other Summer,Every Other Summer,2015,82,"Documentary,Music",every other summer,5.8,13
tt5213932,movie,The Summer Help,The Summer Help,2016,68,Documentary,the summer help,8.9,10
tt5220122,movie,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018,97,"Adventure,Animation,Comedy",hotel transylvania 3 summer vacation,6.3,86904
tt5222624,video,Five Seconds of Summer: How Did We End Up Here? Live at Wembley Arena,Five Seconds of Summer: How Did We End Up Here? Live at Wembley Arena,2015,95,Music,five seconds of summer how did we end up here live at wembley arena,9,104
tt5233554,movie,Before the Summer Crowds,Qabl Zahmat el-Saif,2015,90,Drama,before the summer crowds,5.3,638
tt5333848,video,Girls Gone Wild: Summer Sexfest,Girls Gone Wild: Summer Sexfest,2014,NA,Reality-TV,girls gone wild summer sexfest,6.8,16
tt5461628,movie,Bangkok Summer,Bangkok Summer,2011,150,"Action,Thriller",bangkok summer,3.5,27
tt5543584,movie,Summer Guard,Kesävartija,2016,55,Documentary,summer guard,6.5,20
tt5598212,movie,Midsummer in Newtown,Midsummer in Newtown,2016,81,"Documentary,Music",midsummer in newtown,6.8,44
tt5599332,movie,Red Summer,Verano rojo,2017,89,Horror,red summer,3.6,398
tt5605934,movie,Here Comes the Summer: The Undertones Story,Here Comes the Summer: The Undertones Story,2012,59,"Documentary,Music",here comes the summer the undertones story,6.2,12
tt5644394,movie,End of Summer,End of Summer,2017,85,"Drama,Family",end of summer,6.4,96
tt5659816,movie,A Midsummer Night's Dream,A Midsummer Night's Dream,2017,105,"Comedy,Fantasy",a midsummer nights dream,5.5,263
tt5670068,movie,Mr. Zhu's Summer,Mr. Zhu's Summer,2017,91,Comedy,mr zhus summer,5.9,37
tt5702328,movie,Hardball: The Girls of Summer,Hardball: The Girls of Summer,2019,75,Documentary,hardball the girls of summer,7,47
tt5734214,tvMovie,Summer in the City,Summer in the City,2016,83,"Comedy,Romance",summer in the city,6.3,1565
tt5740308,movie,One Summer Night,One Summer Night,2019,147,"Drama,Romance",one summer night,6.1,43
tt5744236,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,2016,45,"Comedy,Family",a midsummer nights dream,8.2,15
tt5755040,movie,A Midsummer Night's Dream,A Midsummer Night's Dream,2017,106,Comedy,a midsummer nights dream,6.7,16
tt5772798,tvMovie,Euro 96: The Summer Football Came Home,Euro 96: The Summer Football Came Home,2016,NA,"Documentary,Sport",euro 96 the summer football came home,7.9,25
tt5774450,movie,Summer of 84,Summer of 84,2018,105,"Horror,Mystery,Thriller",summer of 84,6.7,46770
tt5817498,tvMovie,Grandmother's Summer,Tabestane Aziz,2009,108,Drama,grandmothers summer,3.8,18
tt5828874,tvMovie,My Summer Prince,My Summer Prince,2016,87,"Comedy,Family,Romance",my summer prince,6.1,2482
tt5834762,tvMovie,A Summer in Southern France,Ein Sommer in Südfrankreich,2016,90,Romance,a summer in southern france,5.7,76
tt5885620,movie,Summer with Mica,Summer with Mica,2016,91,"Drama,Romance",summer with mica,6.2,17
tt5896568,movie,Age of Summer,Age of Summer,2018,88,"Comedy,Drama,Romance",age of summer,5.6,917
tt5897636,movie,Summer 1993,Estiu 1993,2017,97,"Drama,Family",summer 1993,7.1,8548
tt5900988,movie,Summer in the Forest,Summer in the Forest,2017,108,Documentary,summer in the forest,7.8,42
tt5922484,tvMovie,Summer Villa,Summer Villa,2016,85,"Comedy,Romance",summer villa,6.7,2791
tt5984586,tvMovie,Honto ni Atta Kowai Hanashi Summer Special 2016,Honto ni Atta Kowai Hanashi Summer Special 2016,2016,120,Mystery,honto ni atta kowai hanashi summer special 2016,7,19
tt6006234,tvMovie,Summer of '44,Die Freibadclique,2017,104,"Drama,War",summer of 44,5.7,334
tt6008686,tvMovie,Summer of Dreams,Summer of Dreams,2016,84,Drama,summer of dreams,6.1,910
tt6044548,movie,Summer Children,Sumarbörn,2017,85,"Drama,Family",summer children,6.2,69
tt6046754,movie,Three Summers,Three Summers,2017,95,Comedy,three summers,6.2,880
tt6060234,tvMovie,A Midsummer's Hawaiian Dream,A Midsummer's Hawaiian Dream,2016,84,"Comedy,Romance",a midsummers hawaiian dream,4.6,209
tt6075750,movie,Summer's Desire,Pao mo zhi xia,2016,98,Romance,summers desire,3.8,20
tt6097278,movie,Damned Summer,Verão Danado,2017,127,"Drama,Music",damned summer,5.2,330
tt6118258,movie,The Summer Is Gone,Ba yue,2016,106,Drama,the summer is gone,6.8,397
tt6133146,movie,Memories of Summer,Wspomnienie lata,2016,90,Drama,memories of summer,6.4,195
tt6150184,movie,Summer Snow,Mianhae saranghae gomaweo,2015,115,Drama,summer snow,6.5,60
tt6213850,movie,Searing Summer,Tabestan-e Dagh,2017,80,Drama,searing summer,5.6,614
tt6215166,tvMovie,A Midsummer's Nightmare,A Midsummer's Nightmare,2017,NA,"Drama,Thriller",a midsummers nightmare,6.8,54
tt6292622,movie,Summer Lights,Lumières d'été,2016,82,Drama,summer lights,6.6,107
tt6419470,movie,Three Summer Nights,Seuri seommeo nait,2015,108,Comedy,three summer nights,5.9,42
tt6435566,tvMovie,Playboy Mid Summer Night's Dream Party 1985,Playboy Midsummer Night's Dream Party 1985,1985,NA,Adventure,playboy mid summer nights dream party 1985,7,20
tt6464512,tvMovie,A summer in Cyprus,Ein Sommer auf Zypern,2017,90,Romance,a summer in cyprus,5.3,85
tt6536668,movie,Summer of '67,Summer of '67,2018,83,"Drama,History,Romance",summer of 67,4.9,199
tt6666116,movie,Summertime Dropouts,Summertime Dropouts,2021,92,"Comedy,Family",summertime dropouts,5.3,84
tt6715992,movie,Scream for Summer,Scream for Summer,2017,112,Horror,scream for summer,4.2,62
tt6742246,tvMovie,A Midsummer Night's Dream,Sen noci svatojánské,1973,75,"Comedy,Fantasy,Romance",a midsummer nights dream,6.2,21
tt6807046,tvMovie,"An American Girl Story: Summer Camp, Friends for Life","An American Girl Story: Summer Camp, Friends for Life",2017,32,Family,an american girl story summer camp friends for life,6.4,94
tt6839560,movie,The Rite of Summer,Le sacre de l'été,2018,80,"Comedy,Drama",the rite of summer,9.1,14
tt6841122,movie,Summerland,Summerland,2020,99,"Drama,Romance,War",summerland,7,9472
tt6851430,movie,My Extraordinary Summer with Tess,Mijn bijzonder rare week met Tess,2019,82,"Comedy,Drama,Family",my extraordinary summer with tess,7,1123
tt6917656,tvMovie,Nickelodeon's Sizzling Summer Camp Special,Nickelodeon's Sizzling Summer Camp Special,2017,60,Comedy,nickelodeons sizzling summer camp special,6.9,114
tt6926116,movie,A Midsummer Night's Dream,A Midsummer Night's Dream,2022,NA,"Comedy,Family,Fantasy",a midsummer nights dream,7.4,22
tt6929278,movie,Shashin Koshien Summer in 0.5 Seconds,Shashin kôshien 0.5 byô no natsu,2017,117,Drama,shashin koshien summer in 05 seconds,7.5,13
tt6982508,movie,The Long Summer of Theory,Der lange Sommer der Theorie,2017,82,Drama,the long summer of theory,6.2,103
tt7026270,movie,"Summer Days, Summer Nights",Summertime,2018,124,Drama,summer days summer nights,6.2,1005
tt7028250,movie,Before Summer Ends,Avant la fin de l'été,2017,80,"Comedy,Documentary",before summer ends,6.5,308
tt7042586,tvMovie,Summer in the Vineyard,Summer in the Vineyard,2017,82,Romance,summer in the vineyard,6.2,1428
tt7057306,movie,That Summer,Den sommaren,2017,80,Documentary,that summer,6.5,513
tt7085058,movie,Summer Blooms,Shigatsu no nagai yume,2017,93,"Drama,Romance",summer blooms,6.6,204
tt7123254,movie,Summer Palace,Summer Palace,2000,114,Horror,summer palace,3.3,24
tt7149192,tvMovie,The Summer of Love,The Summer of Love,2017,NA,"Documentary,History,Music",the summer of love,6.3,36
tt7216918,movie,The Summer House,Les estivants,2018,127,"Comedy,Drama",the summer house,5.3,647
tt7227024,video,Sakura Wars: The Gorgeous Blooming Cherry Blossoms Act 4: A Midsummer Night's Dream,Sakura Taisen Ôka Kenran: Dai Shi-maku: Manatsu no Yume no Yoru,1998,30,"Action,Animation,Sci-Fi",sakura wars the gorgeous blooming cherry blossoms act 4 a midsummer nights dream,7,15
tt7284204,movie,Summer '03,Summer '03,2018,95,"Comedy,Drama,Romance",summer 03,5.5,3956
tt7300458,video,SummerSlam's Greatest Hits,SummerSlam's Greatest Hits,1992,60,Sport,summerslams greatest hits,6,10
tt7343740,movie,Days of the Bagnold Summer,Days of the Bagnold Summer,2019,86,"Comedy,Drama,Music",days of the bagnold summer,6.5,2631
tt7346310,video,RiffTrax Live: Summer Shorts Beach Party,RiffTrax Live: Summer Shorts Beach Party,2017,118,Comedy,rifftrax live summer shorts beach party,7.4,161
tt7406704,movie,Last Summer,Last Summer,2018,97,Drama,last summer,6.2,374
tt7428820,movie,Summer Night,Summer Night,2019,98,"Comedy,Drama",summer night,4.8,1130
tt7476812,movie,One Summer Afternoon,One Summer Afternoon,2019,78,Drama,one summer afternoon,4.9,43
tt7481324,movie,Summer Holidays,Ta'tilat-e tabestani,1996,NA,NA,summer holidays,5.1,18
tt7502220,tvMovie,Alaskan Summer,Alaskan Summer,2017,60,Documentary,alaskan summer,7.2,32
tt7543058,movie,Best Summer Ever,Best Summer Ever,2020,72,Musical,best summer ever,5.2,174
tt7556356,movie,Summer in the Shade,Summer in the Shade,2020,84,"Drama,Mystery",summer in the shade,6.4,62
tt7591430,movie,Summer Survivors,Ishgyventi vasara,2018,91,Drama,summer survivors,7.5,1642
tt7612992,movie,A Long Hot Summer in Palestine,A Long Hot Summer in Palestine,2018,74,Documentary,a long hot summer in palestine,8.1,12
tt7679126,movie,The Best Summer of My Life,El mejor verano de mi vida,2018,91,"Comedy,Family",the best summer of my life,5.8,1650
tt7905318,movie,Summer Knight,Xia ye qi shi,2019,99,Drama,summer knight,6.5,34
tt7946114,movie,Summer of My Discontent,Summer of My Discontent,2018,75,Drama,summer of my discontent,6.5,11
tt7957694,movie,The Last Summer,The Last Summer,2019,109,"Comedy,Romance",the last summer,5.5,14433
tt8045100,movie,One Summer When You Went Away,One Summer When You Went Away,2021,90,Drama,one summer when you went away,8.2,37
tt8209898,movie,50 Summers,50 Summers,2018,98,"Documentary,Sport",50 summers,6.7,56
tt8312392,tvMovie,A Summer to Remember,A Summer to Remember,2018,82,"Comedy,Family,Romance",a summer to remember,6.4,1394
tt8380458,movie,Our Last Summer,Our Last Summer,2018,100,Comedy,our last summer,7.6,20
tt8396742,video,1982: One Amazing Summer!,1982: One Amazing Summer!,2017,28,Short,1982 one amazing summer,6.9,10
tt8400416,movie,Summer in Closed Eyes,Nham Mat Thay Mua He,2018,98,"Drama,Romance",summer in closed eyes,6.6,238
tt8414124,movie,Between Summer and Fall,Zwischen Sommer und Herbst,2018,102,"Drama,Romance",between summer and fall,6.9,354
tt8510070,movie,Summerland,Summerland,2020,80,"Comedy,Drama",summerland,6.5,97
tt8536058,tvMovie,A Summer in Oxford,Ein Sommer in Oxford,2018,90,"Drama,Romance",a summer in oxford,5.7,44
tt8571578,movie,Blue Summer,Ao-Natsu: Kimi ni Koi Shita 30-Nichi,2018,113,"Adventure,Comedy,Drama",blue summer,6,120
tt8628960,movie,Summerhouse,Ljetnikovac,2018,73,Drama,summerhouse,6.8,45
tt8660578,video,One Crazy Summer: A Look Back at Gravity Falls,One Crazy Summer: A Look Back at Gravity Falls,2018,105,Documentary,one crazy summer a look back at gravity falls,8.9,75
tt8723762,tvMovie,Endless Summer: 30 Years of Home and Away,Endless Summer: 30 Years of Home and Away,2018,47,Documentary,endless summer 30 years of home and away,9.2,11
tt8730658,movie,"Summer Soul, Sunshine Patriot, and the American Message","Summer Soul, Sunshine Patriot, and the American Message",2008,NA,Documentary,summer soul sunshine patriot and the american message,9,16
tt8774112,video,'Hocus Pocus' 25th Anniversary Panel at Midsummer,'Hocus Pocus' 25th Anniversary Panel at Midsummer,2018,80,Talk-Show,hocus pocus 25th anniversary panel at midsummer,7.8,16
tt8869128,movie,Summer Camp,Summer Camp,2018,128,"Comedy,Drama",summer camp,7.9,16
tt8998220,movie,Zulu Summer,Zulu Summer,2019,78,Documentary,zulu summer,8,52
tt9013026,movie,This Guest of Summer,This Guest of Summer,NA,NA,Horror,this guest of summer,7.9,179
tt9037708,movie,The Girls of Summer,The Girls of Summer,2020,94,Drama,the girls of summer,5.9,101
tt9174108,movie,60 Days of Summer,60 Days of Summer,2018,94,Drama,60 days of summer,6.2,40
tt9174120,movie,Passing Summer,Passing Summer,2018,93,Romance,passing summer,6,40
tt9185542,movie,An Almost Ordinary Summer,Croce e delizia,2019,100,"Comedy,Romance",an almost ordinary summer,6.2,999
tt9265856,movie,Nineteen Summers,Nineteen Summers,2019,118,Drama,nineteen summers,4.3,306
tt9272590,tvMovie,The Summer After Graduation,Sommer nach dem Abi,2019,88,Comedy,the summer after graduation,5.8,235
tt9315684,movie,Summerlight... and Then Comes the Night,Summerlight... and Then Comes the Night,2022,111,"Comedy,Drama",summerlight and then comes the night,6.9,147
tt9320170,movie,The Beautiful Summer,La bella estate,2023,111,Drama,the beautiful summer,5.4,443
tt9382076,movie,Summer Love,Summer Love,2019,NA,Romance,summer love,7.5,17
tt9430712,movie,Let the Summer Never Come Again,Lass den Sommer nie wieder kommen,2017,202,Drama,let the summer never come again,6.2,98
tt9530420,movie,Goodbye Summer,Goodbye Summer,2019,67,"Drama,Romance",goodbye summer,5.6,79
tt9716208,movie,Summer of Mesa,Summer of Mesa,2020,76,"Drama,Romance",summer of mesa,5.5,114
tt9842874,movie,Nothing Left - Just That Summer,Ein wilder Sommer - Die Wachausaga,2018,154,"Comedy,Drama,History",nothing left  just that summer,4.4,15
