Entity,Code,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare)
United Arab Emirates,ARE,2006,2.6,,22.8061,,26.2593,,,,,,17
United Arab Emirates,ARE,2007,3,,26.826600000000003,,26.2593,,,,7.9508,,17
United Arab Emirates,ARE,2008,3,,26.8301,,26.2593,,,,7.9545,,17
United Arab Emirates,ARE,2009,,,26.8249,,25.357100000000003,,,,7.987,,15
United Arab Emirates,ARE,2010,,,18.5582,,24.8111,,,,8.029200000000001,,14.6897
United Arab Emirates,ARE,2011,,,24.064300000000003,,23.335900000000002,,,,,,17.2023
United Arab Emirates,ARE,2012,,,12.112200000000001,,22.5117,,,,,,17.5287
United Arab Emirates,ARE,2013,,,36.761900000000004,,19.4348,,,,,,17.9935
United Arab Emirates,ARE,2014,,,14.2384,,14.5532,,,,7.9999,,18.203300000000002
United Arab Emirates,ARE,2015,,,35.2913,,29.9739,,,,8.0031,,18.5013
United Arab Emirates,ARE,2016,,,33.3965,,38.0156,,,,8.003400000000001,,18.375400000000003
United Arab Emirates,ARE,2017,,,30.8018,,25.6429,,,,8.0021,,18.611700000000003
United Arab Emirates,ARE,2018,,,28.4664,,25.055600000000002,,,,8.0029,,18.848000000000003
United Kingdom,GBR,1961,3.5372000000000003,,,,22.4785,,2.6503,,3.2624,,
United Kingdom,GBR,1962,4.3527000000000005,,,,22.7373,,2.9967,,3.6355,,
United Kingdom,GBR,1963,3.9051,,,,21.544900000000002,,2.75,,3.5155000000000003,,
United Kingdom,GBR,1964,4.2475000000000005,,,,22.5343,,3.0257,,3.6943,,
United Kingdom,GBR,1965,4.065300000000001,,,,25.3354,,3.3942,,3.7517,,
United Kingdom,GBR,1966,3.8355,,,,24.371000000000002,,3.1204,,3.5162,,
United Kingdom,GBR,1967,4.1832,,,,25.113,,4.0172,,3.7778,,
United Kingdom,GBR,1968,3.5471000000000004,,,,24.6542,,2.561,,3.4447,,
United Kingdom,GBR,1969,4.0383000000000004,,,,25.05,,2.9157,,3.5903,,
United Kingdom,GBR,1970,4.1939,,4,,27.636000000000003,,2.9578,,3.3566000000000003,,
United Kingdom,GBR,1971,4.389,,5,,28.895500000000002,,3.0129,,3.74,,
United Kingdom,GBR,1972,4.2412,,4,,27.785400000000003,,3.3476000000000004,,4.0403,,
United Kingdom,GBR,1973,4.3654,,4,,30.3034,,3.2685,,3.9722000000000004,,
United Kingdom,GBR,1974,4.9712000000000005,,3,,31.668100000000003,,3.56,,4.1246,,
United Kingdom,GBR,1975,4.3344000000000005,,3,,23.465700000000002,,2.922,,3.6303,,
United Kingdom,GBR,1976,3.8505000000000003,,2,,21.572100000000002,,2.621,,3.5050000000000003,,
United Kingdom,GBR,1977,4.9006,,3.2715,,28.538800000000002,,3.2568,,4.3872,,
United Kingdom,GBR,1978,5.2526,,3.0628,,34.241,,2.8159,,4.1883,,
United Kingdom,GBR,1979,5.2292000000000005,,1.79,,31.8673,,3.3214,,4.1064,,
United Kingdom,GBR,1980,5.8782000000000005,,1.57,,34.490300000000005,,3.3224,,4.4294,,
United Kingdom,GBR,1981,5.8417,,,,32.3141,,3.1071,,4.3962,,
United Kingdom,GBR,1982,6.2057,,,,35.807300000000005,,4.1905,,4.9325,,
United Kingdom,GBR,1983,6.371700000000001,,,,30.1795,,1.8085,,4.6549000000000005,,
United Kingdom,GBR,1984,7.7205,,,,37.0456,,3.0357000000000003,,5.5907,,
United Kingdom,GBR,1985,6.3333,,,,35.8585,,2.337,,4.9542,,
United Kingdom,GBR,1986,6.9659,,,,35.841300000000004,,3.6264000000000003,,5.223800000000001,,
United Kingdom,GBR,1987,5.988,,,,37.8288,,2.6587,,5.0437,,
United Kingdom,GBR,1988,6.2142,,,,38.074000000000005,,3.3771,,4.6379,,
United Kingdom,GBR,1989,6.7369,,,,35.8262,,3.2243,,4.883,,
United Kingdom,GBR,1990,6.9712000000000005,,,,36.5161,,4.1721,,5.2088,,
United Kingdom,GBR,1991,7.2519,,,,35.406800000000004,,3.5897,,5.4743,,
United Kingdom,GBR,1992,6.8194,,,,43.387,,3.3038000000000003,,5.6746,,
United Kingdom,GBR,1993,7.328200000000001,,,,41.579,,4.0988,,5.1873000000000005,,
United Kingdom,GBR,1994,7.352,,,,39.9956,,4.6835,,5.3752,,
United Kingdom,GBR,1995,7.6992,,,,37.4503,,3.7632000000000003,,5.7332,,
United Kingdom,GBR,1996,8.1315,,,,40.7441,,3.0380000000000003,,6.109500000000001,,
United Kingdom,GBR,1997,7.3776,,,,42.9656,,3.7935000000000003,,5.7601,,
United Kingdom,GBR,1998,7.554200000000001,,,,39.1347,,3.1703,,5.2857,,
United Kingdom,GBR,1999,8.0495,,,,40.1515,,3.9665000000000004,,5.5818,,
United Kingdom,GBR,2000,8.0075,,,,39.9759,,3.6962,,5.7553,,
United Kingdom,GBR,2001,7.0827,,,,40.297000000000004,,3.5254000000000003,,5.3494,,
United Kingdom,GBR,2002,8.0028,,,,44.0886,,3.4353000000000002,,5.5658,,
United Kingdom,GBR,2003,7.779800000000001,,,,40.8138,,3.9184,,5.9108,,
United Kingdom,GBR,2004,7.7754,,,,42.478100000000005,,3.45,,5.7587,,
United Kingdom,GBR,2005,7.9609000000000005,,,,43.5153,,3.7442,,5.8582,,
United Kingdom,GBR,2006,8.036100000000001,,,,41.5887,,3.2955,,5.9467,,
United Kingdom,GBR,2007,7.2244,,,,40.1926,,3.5135,,5.6559,,
United Kingdom,GBR,2008,8.2814,,,,41.6597,,3.0459,,5.9535,,
United Kingdom,GBR,2009,7.928400000000001,,,,44.4167,,3.6,,5.8338,,
United Kingdom,GBR,2010,7.674600000000001,,,,43.884100000000004,,3.5,,5.702500000000001,,
United Kingdom,GBR,2011,7.7471000000000005,,,,43.2192,,4.1000000000000005,,5.6639,,
United Kingdom,GBR,2012,6.657100000000001,,,,30.557000000000002,,2.4167,,5.511,,
United Kingdom,GBR,2013,7.3838,,,,40.899300000000004,,3.6897,,5.8467,,
United Kingdom,GBR,2014,8.5786,,,,41.922000000000004,,4,,6.399100000000001,,
United Kingdom,GBR,2015,8.976,,,,43.7519,,4.1000000000000005,,6.6939,,
United Kingdom,GBR,2016,7.8897,,,,38.8129,,3.6589,,5.9314,,
United Kingdom,GBR,2017,8.2796,,,,42.589,,3.9975,,6.0909,,
United Kingdom,GBR,2018,7.7546,,,,35.914300000000004,,2.8005,,5.7206,,
United States,USA,1961,1.607,3.8227,3.9184,1.6900000000000002,22.2021,1.5413000000000001,1.1873,,1.6489,,10.5447
United States,USA,1962,1.6809,4.1785000000000005,4.0621,1.6302,22.0346,1.4049,1.6584,,1.8839000000000001,,9.7139
United States,USA,1963,1.6949,4.4449000000000005,4.2596,1.6432,22.971,1.6153000000000002,1.7396,,1.8808,,9.1981
United States,USA,1964,1.7344000000000002,4.5906,3.9498,1.5309000000000001,21.2448,1.3886,2.0641000000000003,,2.0209,,11.466700000000001
United States,USA,1965,1.7853,4.7693,4.6492,1.6508,23.5879,1.2302,1.9469,,2.3071,,8.458300000000001
United States,USA,1966,1.7688000000000001,4.8442,4.5892,1.7087,23.5409,1.4835,1.6228,,2.0582000000000003,,9.7531
United States,USA,1967,1.7375,5.085100000000001,5.0265,1.6498000000000002,23.4712,1.3769,1.6309,,2.1785,,8.978
United States,USA,1968,1.9116000000000002,4.96,4.9891000000000005,1.7986,23.9308,1.3723,1.6895,,2.3557,,7.5825000000000005
United States,USA,1969,2.0580000000000003,4.8399,5.3908000000000005,1.8435000000000001,24.746000000000002,1.4431,1.8305,,2.4039,,7.444100000000001
United States,USA,1970,2.0865,5.1763,4.5439,1.7941,25.5609,1.3841,1.4481000000000002,,2.3049,,8.2338
United States,USA,1971,2.2829,5.288200000000001,5.527,1.8522,25.5955,1.3785,2.1749,,2.4617,,7.2765
United States,USA,1972,2.1983,5.2679,6.089700000000001,1.8706,26.3167,1.4702000000000002,1.7483000000000002,,2.3517,,7.9485
United States,USA,1973,2.1248,4.7911,5.7278,1.8696000000000002,25.6036,1.3697000000000001,1.3664,,2.1808,,11.2097
United States,USA,1974,1.8333000000000002,4.977,4.5119,1.5933000000000002,27.4345,1.5013,1.7009,,2.0263,,12.121500000000001
United States,USA,1975,2.0582000000000003,5.1086,5.4213000000000005,1.9421000000000002,28.5023,1.3335000000000001,1.6249,,2.3673,,11.0275
United States,USA,1976,2.0375,5.2268,5.5206,1.7543000000000002,29.0794,1.3424,1.9244,,2.4418,,10.148
United States,USA,1977,2.0629,4.945,5.7015,2.0552,29.129900000000003,1.4612,0.6874,,2.3659,,11.798200000000001
United States,USA,1978,2.1136,5.0257000000000005,6.3421,1.9741000000000002,29.718500000000002,1.4592,2.0063,,2.6456,,11.260900000000001
United States,USA,1979,2.298,5.1548,6.8734,2.1614,30.344,1.6599000000000002,1.9911,,2.7390000000000003,,10.16
United States,USA,1980,2.2513,4.9461,5.7118,1.7827000000000002,29.5245,1.6116000000000001,2.6417,,2.6762,,9.087
United States,USA,1981,2.3229,5.4015,6.838,2.0331,30.8199,1.6172,2.2969,,2.8187,,10.461500000000001
United States,USA,1982,2.3859,5.279100000000001,7.1082,2.1213,31.2544,1.6124,1.6860000000000002,,3.0797000000000003,,9.069
United States,USA,1983,2.6509,5.1532,5.089300000000001,1.7594,29.9754,1.5273,2.0506,,2.8101000000000003,,5.828600000000001
United States,USA,1984,2.6073,5.552300000000001,6.6981,1.893,31.1082,1.6171,1.588,,2.8678000000000003,,11.542900000000001
United States,USA,1985,2.5197000000000003,6.0704,7.4074,2.2923,33.368900000000004,1.6871,1.7481,,2.7393,,10.8824
United States,USA,1986,2.3167,6.3340000000000005,7.493,2.2411000000000003,33.054,1.7213,2.4014,,2.734,,11.0831
United States,USA,1987,2.533,6.2271,7.5225,2.2794000000000003,33.7394,1.7524000000000002,2.6497,,2.8178,,11.940000000000001
United States,USA,1988,2.2913,6.1801,5.3109,1.8155000000000001,31.7265,1.5951000000000002,3.1419,,2.0434,,13.8568
United States,USA,1989,2.2024,6.4466,7.2978000000000005,2.1783,32.4007,1.611,3.2193,,2.6159000000000003,,13.4321
United States,USA,1990,2.6567000000000003,6.197500000000001,7.438000000000001,2.2920000000000003,32.880900000000004,1.7416,2.2464,,3.0167,,14.238900000000001
United States,USA,1991,2.3038000000000003,6.423100000000001,6.8171,2.3029,34.057900000000004,1.9776,2.8673,,2.9693,,14.363900000000001
United States,USA,1992,2.6433,6.4294,8.252600000000001,2.5295,36.2533,1.6571,2.1706000000000003,,3.3609,,15.454500000000001
United States,USA,1993,2.5699,6.1763,6.321000000000001,2.1941,36.509100000000004,1.5144,3.0971,,3.1711,,15.922600000000001
United States,USA,1994,2.527,6.6851,8.6996,2.7813000000000003,37.9868,1.7719,2.5867,,3.0250000000000004,,17.584300000000002
United States,USA,1995,2.4065000000000003,6.3007,7.122800000000001,2.3759,36.2537,1.8139,3.2963,,3.0792,,16.573
United States,USA,1996,2.4389000000000003,6.8593,7.9773000000000005,2.5269,39.2447,1.7919,1.7547000000000001,,3.1479000000000004,,15.2062
United States,USA,1997,2.6574,6.6099000000000006,7.952100000000001,2.6164,38.6777,1.8714000000000002,2.6082,,3.1238,,16.1719
United States,USA,1998,2.9034,6.347300000000001,8.4382,2.6169000000000002,38.441900000000004,1.7778,2.3770000000000002,,3.2310000000000003,,16.5652
United States,USA,1999,2.8726000000000003,6.5753,8.3977,2.4634,40.2366,1.9756,2.3855,,3.2,,19.4052
United States,USA,2000,2.8238000000000003,7.039700000000001,8.5911,2.5614000000000003,42.716100000000004,1.8404,2.2124,,3.2881,,22.2572
United States,USA,2001,2.7018,7.2807,8.673300000000001,2.6639,40.1803,1.7584000000000002,2.1933000000000002,,3.1267,,21.063000000000002
United States,USA,2002,2.3567,7.373,8.118,2.5567,40.566900000000004,1.9538000000000002,1.8558000000000001,,2.9609,,16.858700000000002
United States,USA,2003,2.9712,7.4759,8.9246,2.2769,41.0985,1.8717000000000001,1.7749000000000001,,3.1673,,18.7747
United States,USA,2004,2.9026,7.832800000000001,10.0637,2.8405,43.815200000000004,1.6404,2.5204,,3.7429,,18.5926
United States,USA,2005,2.8231,7.4245,9.2852,2.8961,43.7303,1.9512,2.0492,,3.4873000000000003,,23.8791
United States,USA,2006,2.5986000000000002,7.7313,9.357700000000001,2.8817,44.0949,1.7677,1.6738000000000002,,3.2846,,19.037000000000003
United States,USA,2007,2.7046,8.091700000000001,9.4585,2.8067,44.433600000000006,1.9387,2.2501,,3.2279,,22.076
United States,USA,2008,3.0175,7.673100000000001,9.6209,2.6718,44.4373,1.9822000000000002,1.6231,,3.4072,,17.7303
United States,USA,2009,2.9897,7.9413,10.318100000000001,2.9595000000000002,46.4446,1.9429,2.2924,,3.915,,18.8539
United States,USA,2010,3.1167000000000002,7.5375000000000005,9.575700000000001,2.9243,44.9438,1.9343000000000001,2.2405,,3.9339000000000004,,18.143800000000002
United States,USA,2011,2.9422,7.9209000000000005,9.2146,2.8232,44.6923,1.9089,1.8392000000000002,,3.716,,19.4889
United States,USA,2012,3.1154,8.3651,7.727,2.6867,45.7762,2.1168,1.9842000000000002,,3.5986000000000002,,18.1845
United States,USA,2013,3.1673,8.6232,9.925600000000001,2.9615,46.3577,2.0927000000000002,2.1967000000000003,,3.8358000000000003,,18.1923
United States,USA,2014,2.9378,8.491900000000001,10.7326,3.1977,47.1507,1.9655,2.1376,,3.9115,,18.7701
United States,USA,2015,2.9299,8.372200000000001,10.5723,3.2289000000000003,46.900000000000006,1.9729,1.8915000000000002,,3.7083000000000004,,16.1994
United States,USA,2016,3.5408000000000004,8.1121,11.743300000000001,3.4936000000000003,48.640800000000006,2.0648,2.3382,,4.1931,,11.5204
United States,USA,2017,3.1175,8.4147,11.8754,3.3133000000000004,48.388200000000005,1.9927000000000001,1.5131000000000001,,3.9283,,15.8413
United States,USA,2018,3.1999,8.6211,11.863900000000001,3.4681,49.7624,2.0843000000000003,2.2099,,4.1637,,16.375600000000002
Uruguay,URY,1961,0.8523000000000001,3.5408000000000004,0.7864,1,6.0415,0.5853,1.7241000000000002,,0.6121,,
Uruguay,URY,1962,1.1289,3.4126000000000003,0.5806,1,4.4115,0.6,1.746,,0.8724000000000001,,
Uruguay,URY,1963,0.6683,3.6687000000000003,0.8707,1,4.9572,0.6,1.746,,0.3909,,
Uruguay,URY,1964,1.2252,2.293,0.5446,1,4.0520000000000005,0.5516,1.7333,,1.018,,
Uruguay,URY,1965,1.1342,3.2708000000000004,0.3275,1,4.8302000000000005,0.6,1.7333,,0.9835,,
Uruguay,URY,1966,0.8662000000000001,2.7459000000000002,0.789,1,5.570200000000001,0.6581,1.7976,,0.6534,,
Uruguay,URY,1967,0.6475000000000001,3.4029000000000003,0.517,1,4.7171,0.625,1.84,,0.45370000000000005,,
Uruguay,URY,1968,0.8829,3.3973,0.42800000000000005,1,3.5049,0.5882000000000001,1.8933,,1.2148,,
Uruguay,URY,1969,0.9921000000000001,3.9166000000000003,0.737,1,6.1748,0.5714,1.9733,,1.0942,,
Uruguay,URY,1970,1.1533,3.8836000000000004,0.8342,1,5.635000000000001,0.6416000000000001,2.0146,,1.0974000000000002,,
Uruguay,URY,1971,0.8881,3.8894,0.9213,1,6.2674,0.5714,2.0395000000000003,,0.6105,,
Uruguay,URY,1972,1.0083,4.109500000000001,0.7801,1.2,4.5597,0.5556,2,,0.9243,,
Uruguay,URY,1973,1.0482,3.964,1.0123,0.8889,5.4358,0.525,1.988,,0.9073,,
Uruguay,URY,1974,1.2253,3.7023,1.1693,0.8261000000000001,4.9726,0.525,2,,1.2650000000000001,,
Uruguay,URY,1975,0.9999,3.954,1.0278,1.7188,4.6892000000000005,0.55,2,,0.7546,,
Uruguay,URY,1976,0.9938,4.1378,1.2206000000000001,1.1500000000000001,6.4123,0.5682,2,,1.2237,,
Uruguay,URY,1977,0.539,4.0161,0.8766,1.4200000000000002,5.1085,0.5682,2,,0.8815000000000001,,
Uruguay,URY,1978,0.7952,3.8651,1.0519,1.3,5.2468,0.5778,2,,1.0083,,
Uruguay,URY,1979,1.3623,4.1322,0.7577,0.781,6.4157,0.5778,2,,1.5907,,
Uruguay,URY,1980,1.3485,4.2696000000000005,0.9538000000000001,1.2163000000000002,4.9762,0.5778,2,,1.5226000000000002,,
Uruguay,URY,1981,1.3107,5.3058000000000005,1.2365000000000002,1.4708,8.2972,0.5778,2,,1.362,,
Uruguay,URY,1982,1.5231000000000001,6.0315,1.0250000000000001,1.3462,7.0753,0.5870000000000001,2.0909,,1.7407000000000001,,
Uruguay,URY,1983,1.6565,4.605700000000001,1.114,1.3445,5.8452,0.6087,2.0909,,1.5994000000000002,,
Uruguay,URY,1984,1.5436,4.3133,1.3441,1.3193000000000001,7.758900000000001,0.617,2.0909,,1.6757000000000002,,
Uruguay,URY,1985,1.1627,4.9535,1.2066000000000001,1.4494,7.4991,0.617,2.0909,,1.2391,,
Uruguay,URY,1986,1.243,4.7842,0.9913000000000001,1.7621,6.3255,0.625,2.1818,,1.2351,,
Uruguay,URY,1987,1.8425,4.2253,1.185,1.72,8.3475,0.62,2.2727,,2.0142,,
Uruguay,URY,1988,2.341,4.7077,1.592,1.7021000000000002,7.399500000000001,0.617,2.0909,,2.4661,,
Uruguay,URY,1989,2.392,5.6445,1.2278,0.7000000000000001,8.5786,0.6122000000000001,2.2727,,2.2350000000000003,,
Uruguay,URY,1990,1.851,4.4474,1.851,1.2982,9.5,0.7052,1.7318,,1.8803,,
Uruguay,URY,1991,1.6135000000000002,4.7767,1.78,1.8333000000000002,10.174100000000001,0.617,2.1077,,1.6796,,
Uruguay,URY,1992,2.3035,4.7557,1.5613000000000001,1.9886000000000001,9.2262,0.6122000000000001,2.1084,,2.4663,,
Uruguay,URY,1993,1.6018000000000001,5.1717,1.9631,1.85,8.5938,0.61,2.1091,,1.4655,,
Uruguay,URY,1994,2.5653,4.9158,1.6279000000000001,1.5091,9.3306,0.6127,2.1097,,2.4249,,
Uruguay,URY,1995,2.3359,5.5099,2.4528000000000003,1.8235000000000001,10.0603,0.6129,2.1104000000000003,,2.5134000000000003,,
Uruguay,URY,1996,2.5957000000000003,6.4684,2.1712000000000002,1.7895,10.9417,0.6078,2.111,,2.3313,,
Uruguay,URY,1997,1.9843000000000002,6.583900000000001,2.6444,1.7333,15.088500000000002,0.6137,2.1113,,1.6703000000000001,,
Uruguay,URY,1998,2.8929,5.0862,3.3715,2.1111,15.753200000000001,0.6152000000000001,2.1635,,2.6923,,
Uruguay,URY,1999,1.9537,6.383,4.0894,2.111,16.3866,0.6154000000000001,2.2174,,2.0219,,
Uruguay,URY,2000,2.5344,6.384,1.5296,0.764,12.4074,0.625,2.0385,,2.4142,,
Uruguay,URY,2001,1.1488,6.7037,4.6643,2.3000000000000003,14.6493,0.6226,2.1667,,0.9124,,
Uruguay,URY,2002,2,5.8632,3.3552,2.4567,12.9399,0.6262,2.12,,2.1144000000000003,,
Uruguay,URY,2003,1.5011,5.9042,4.585500000000001,2.5475000000000003,16.2745,0.6296,2.0769,,2.7502,,
Uruguay,URY,2004,2.7698,6.7712,4.964,1.5263,15.9905,0.6262,2.12,,2.9758,,
Uruguay,URY,2005,2.9704,6.6005,4.141900000000001,1.8381,18.933,0.6481,2.0769,,3.1024000000000003,,
Uruguay,URY,2006,2.9583,7.289300000000001,4.1837,2.1899,17.2693,0.6262,2.12,,3.3890000000000002,,
Uruguay,URY,2007,3.1603000000000003,7.8796,5.7541,2.2233,14.935300000000002,0.6273000000000001,2.1144000000000003,,2.2446,,
Uruguay,URY,2008,2.842,7.8989,4.1526000000000005,1.6733,16.9299,0.625,2.0769,,3.1524,,
Uruguay,URY,2009,2.8560000000000003,8.01,3.0834,1.7802,16.1006,0.6283000000000001,2.0741,,3.3013000000000003,,
Uruguay,URY,2010,3.3583000000000003,7.095400000000001,5.5115,2.1124,20.0915,0.6304000000000001,2.1164,,3.0113000000000003,,
Uruguay,URY,2011,3.2196000000000002,8.3827,3.5377,1.7875,17.761,0.6317,2.1258,,3.1252,,
Uruguay,URY,2012,3.3979000000000004,7.8513,4.2615,2.3902,21.9891,0.6364000000000001,2.1667,,1.8755000000000002,,
Uruguay,URY,2013,2.1822,7.881200000000001,5.6309000000000005,2.6333,22.4434,0.6346,2.1538,,2.0131,,
Uruguay,URY,2014,3.3177000000000003,8.054400000000001,4.3059,2.3935,20.4308,0.6275000000000001,2.16,,2.4545,,
Uruguay,URY,2015,2.6967000000000003,8.0896,5.771100000000001,2.3306,17.2208,0.6303000000000001,2.1367000000000003,,3.8587000000000002,,
Uruguay,URY,2016,3.6082,8.0938,7.1364,1.9368,20.1175,0.6333000000000001,2.1341,,3.5684,,
Uruguay,URY,2017,3.5209,8.571100000000001,3.8625000000000003,1.1899,19.8019,0.6331,2.1359,,2.6736,,
Uruguay,URY,2018,2.3656,8.5,7.626200000000001,1.2138,20.8783,0.6335000000000001,2.1367000000000003,,3.8655000000000004,,
Uzbekistan,UZB,1992,1.6625,3.2029,3.7226000000000004,,8.5115,,0.4762,,1.4101000000000001,,
Uzbekistan,UZB,1993,1.3585,3.2191,3.841,,10.6157,,0.7895000000000001,,1.1573,,
Uzbekistan,UZB,1994,1.5150000000000001,3.1622000000000003,3.3978,,10.700000000000001,,0.7059000000000001,,1.1079,,
Uzbekistan,UZB,1995,2.1421,1.9747000000000001,3.5066,,9.5839,,0.8684000000000001,,1.3914,,
Uzbekistan,UZB,1996,2.0635,1.9249,3.4386,,11.5937,,0.8235,,1.3533000000000002,,
Uzbekistan,UZB,1997,2.1994000000000002,2.1347,2.8186,,12.0122,,1,,1.5256,,
Uzbekistan,UZB,1998,2.6334,2.5121,3.2493000000000003,,12.6399,,1.4231,,1.5426,,
Uzbekistan,UZB,1999,2.646,2.6973000000000003,2.956,,13.5629,,0.9,,2.0237000000000003,,
Uzbekistan,UZB,2000,2.7174,3.5224,2.6545,,14.005700000000001,,0.5556,,1.5099,,
Uzbekistan,UZB,2001,3.1509,2.3256,3.6512000000000002,,14.653500000000001,,0.6667000000000001,,1.7578,,
Uzbekistan,UZB,2002,4.041,5.2877,4.1909,,15.8937,,0.5385,,1.8213000000000001,,
Uzbekistan,UZB,2003,3.7315,10.1095,4.2161,,16.959300000000002,,0.7000000000000001,,1.4883000000000002,,
Uzbekistan,UZB,2004,3.7457000000000003,2.8453,4.4917,,17.1793,,0.7692,,1.4165,,
Uzbekistan,UZB,2005,4.2073,3.2717,4.8867,,18.554100000000002,,0.5333,,1.5647,,
Uzbekistan,UZB,2006,4.2108,3.6927000000000003,5.9162,,19.4141,,0.7692,,1.3127,,
Uzbekistan,UZB,2007,4.4786,4.1208,6.0643,,21.383100000000002,,0.6,,2.0264,,
Uzbekistan,UZB,2008,4.4771,3.3639,7.1455,,23.3506,,1.25,,1.4411,,
Uzbekistan,UZB,2009,4.9013,4.4656,7.667800000000001,,24.371000000000002,,1.6667,,1.4395,,
Uzbekistan,UZB,2010,4.6000000000000005,3.6098000000000003,8.1837,,23.971700000000002,,1.8333000000000002,,1.9135000000000002,,
Uzbekistan,UZB,2011,4.556,5.1843,9.6819,,25.307100000000002,,3,,1.2815,,
Uzbekistan,UZB,2012,4.7095,4.2689,8.0357,,27.0329,,2.8000000000000003,,1.6579000000000002,,
Uzbekistan,UZB,2013,4.7393,7.5773,10.619,,28.7407,,2.5,,1.4955,,
Uzbekistan,UZB,2014,4.7821,7.2971,11.5626,,30.5405,,2.5385,,1.514,,
Uzbekistan,UZB,2015,4.8175,6.0389,11.7842,,33.4605,,3.0833,,1.6306,,
Uzbekistan,UZB,2016,4.8023,6.2956,12.360700000000001,1.871,32.9901,,2.5504000000000002,,1.6248,,
Uzbekistan,UZB,2017,4.3165000000000004,5.5467,10.4078,2.5671,35.7016,,2.5672,,1.3491,,
Uzbekistan,UZB,2018,4.126,5.2464,10.377600000000001,1.9005,33.6862,,2.5768,,1.2386000000000001,,
Vanuatu,VUT,1961,,,0.5,,,,,,,0.51,12
Vanuatu,VUT,1962,,,0.5,,,,,,,0.5063,12.4
Vanuatu,VUT,1963,,,0.5,,,,,,,0.47000000000000003,11.875
Vanuatu,VUT,1964,,,0.5,,,,,,,0.515,12.25
Vanuatu,VUT,1965,,,0.5,,,,,,,0.49710000000000004,11.764700000000001
Vanuatu,VUT,1966,,,0.47140000000000004,,,,,,,0.5,12.2222
Vanuatu,VUT,1967,,,0.4667,,,,,,,0.5,12.1053
Vanuatu,VUT,1968,,,0.47500000000000003,,,,,,,0.5,12
Vanuatu,VUT,1969,,,0.5,,,,,,,0.5,11.8095
Vanuatu,VUT,1970,,,0.5294,,,,,,,0.3889,11.818200000000001
Vanuatu,VUT,1971,,,0.5,,,,,,,0.3,11.6667
Vanuatu,VUT,1972,,,0.5263,,,,,,,0.3478,11.5385
Vanuatu,VUT,1973,,,0.5,,,,,,,0.3043,12
Vanuatu,VUT,1974,,,0.5,,,,,,,0.3043,12
Vanuatu,VUT,1975,,,0.5,,,,,,,0.3043,12
Vanuatu,VUT,1976,,,0.5,,,,,,,0.3043,12
Vanuatu,VUT,1977,,,0.5,,,,,,,0.3043,12
Vanuatu,VUT,1978,,,0.5,,,,,,,0.3704,12
Vanuatu,VUT,1979,,,0.5,,,,,,,0.3704,12
Vanuatu,VUT,1980,,,0.52,,,,,,,0.2892,12
Vanuatu,VUT,1981,,,0.52,,,,,,,0.31,12.3636
Vanuatu,VUT,1982,,,0.52,,,,,,,0.2112,12.5
Vanuatu,VUT,1983,,,0.52,,,,,,,0.38680000000000003,12.769200000000001
Vanuatu,VUT,1984,,,0.52,,,,,,,0.4116,12.8571
Vanuatu,VUT,1985,,,0.5197,,,,,,,0.4922,12.5333
Vanuatu,VUT,1986,,,0.5154,,,,,,,0.6115,12.048200000000001
Vanuatu,VUT,1987,,,0.5077,,,,,,,0.5309,12
Vanuatu,VUT,1988,,,0.5,,,,,,,0.378,12
Vanuatu,VUT,1989,,,0.5077,,,,,,,0.4157,12
Vanuatu,VUT,1990,,,0.5109,,,,,,,0.43570000000000003,12
Vanuatu,VUT,1991,,,0.46380000000000005,,,,,,,0.5399,12
Vanuatu,VUT,1992,,,0.46940000000000004,,,,,,,0.5428000000000001,11.9686
Vanuatu,VUT,1993,,,0.4751,,,,,,,0.6051000000000001,11.9444
Vanuatu,VUT,1994,,,0.4808,,,,,,,0.3652,11.9048
Vanuatu,VUT,1995,,,0.4864,,,,,,,0.5735,11.8971
Vanuatu,VUT,1996,,,0.49210000000000004,,,,,,,0.5869,11.876800000000001
Vanuatu,VUT,1997,,,0.4978,,,,,,,0.5857,11.8572
Vanuatu,VUT,1998,,,0.5035000000000001,,,,,,,0.5769000000000001,11.8393
Vanuatu,VUT,1999,,,0.5091,,,,,,,0.5569000000000001,11.818200000000001
Vanuatu,VUT,2000,,,0.5148,,,,,,,0.5193,11.8027
Vanuatu,VUT,2001,,,0.5205000000000001,,,,,,,0.4994,11.7763
Vanuatu,VUT,2002,,,0.5262,,,,,,,0.49870000000000003,11.7391
Vanuatu,VUT,2003,,,0.5318,,,,,,,0.507,11.626000000000001
Vanuatu,VUT,2004,,,0.5324,,,,,,,0.5088,11.600000000000001
Vanuatu,VUT,2005,,,0.531,,,,,,,0.5144000000000001,11.5385
Vanuatu,VUT,2006,,,0.5357000000000001,,,,,,,0.4043,11.48
Vanuatu,VUT,2007,,,0.5517000000000001,,,,,,,0.3738,11.1538
Vanuatu,VUT,2008,,,0.5467000000000001,,,,,,,0.6,11.0068
Vanuatu,VUT,2009,,,0.5581,,,,,,,0.6,10.8527
