Entity,Code,Year,Arable land needed to produce a fixed quantity of crops ((1.0 = 1961))
Swaziland,SWZ,1961,1
Swaziland,SWZ,1962,1.139734626
Swaziland,SWZ,1963,1.001047481
Swaziland,SWZ,1964,0.934452248
Swaziland,SWZ,1965,0.885766971
Swaziland,SWZ,1966,0.784345496
Swaziland,SWZ,1967,0.682438063
Swaziland,SWZ,1968,0.717273348
Swaziland,SWZ,1969,0.646070624
Swaziland,SWZ,1970,0.557696342
Swaziland,SWZ,1971,0.552190003
Swaziland,SWZ,1972,0.581188074
Swaziland,SWZ,1973,0.598578142
Swaziland,SWZ,1974,0.484126266
Swaziland,SWZ,1975,0.512429989
Swaziland,SWZ,1976,0.483031585
Swaziland,SWZ,1977,0.469976841
Swaziland,SWZ,1978,0.508942029
Swaziland,SWZ,1979,0.527122572
Swaziland,SWZ,1980,0.439091386
Swaziland,SWZ,1981,0.288810547
Swaziland,SWZ,1982,0.298078292
Swaziland,SWZ,1983,0.305249922
Swaziland,SWZ,1984,0.33413212
Swaziland,SWZ,1985,0.302225946
Swaziland,SWZ,1986,0.277787701
Swaziland,SWZ,1987,0.311992636
Swaziland,SWZ,1988,0.320749878
Swaziland,SWZ,1989,0.346549945
Swaziland,SWZ,1990,0.313866211
Swaziland,SWZ,1991,0.329753873
Swaziland,SWZ,1992,0.346639423
Swaziland,SWZ,1993,0.374664265
Swaziland,SWZ,1994,0.36418663
Swaziland,SWZ,1995,0.389922731
Swaziland,SWZ,1996,0.357368717
Swaziland,SWZ,1997,0.338253463
Swaziland,SWZ,1998,0.346139314
Swaziland,SWZ,1999,0.313353484
Swaziland,SWZ,2000,0.351403038
Swaziland,SWZ,2001,0.351122012
Swaziland,SWZ,2002,0.324126869
Swaziland,SWZ,2003,0.325776019
Swaziland,SWZ,2004,0.311859053
Swaziland,SWZ,2005,0.297951621
Swaziland,SWZ,2006,0.312652184
Swaziland,SWZ,2007,0.317628252
Swaziland,SWZ,2008,0.310818261
Swaziland,SWZ,2009,0.301223465
Swaziland,SWZ,2010,0.286269311
Swaziland,SWZ,2011,0.277947988
Swaziland,SWZ,2012,0.271285023
Swaziland,SWZ,2013,0.264192759
Swaziland,SWZ,2014,0.26428519
Sweden,SWE,1961,1
Sweden,SWE,1962,1.01165043
Sweden,SWE,1963,0.906961856
Sweden,SWE,1964,0.814913151
Sweden,SWE,1965,0.823269723
Sweden,SWE,1966,1.045858962
Sweden,SWE,1967,0.815857632
Sweden,SWE,1968,0.765564653
Sweden,SWE,1969,1.01098984
Sweden,SWE,1970,0.790593815
Sweden,SWE,1971,0.773228794
Sweden,SWE,1972,0.783911199
Sweden,SWE,1973,0.833347738
Sweden,SWE,1974,0.642073337
Sweden,SWE,1975,0.782009591
Sweden,SWE,1976,0.734885864
Sweden,SWE,1977,0.715736505
Sweden,SWE,1978,0.687623128
Sweden,SWE,1979,0.720090106
Sweden,SWE,1980,0.738448926
Sweden,SWE,1981,0.68714056
Sweden,SWE,1982,0.673914609
Sweden,SWE,1983,0.71748052
Sweden,SWE,1984,0.578605164
Sweden,SWE,1985,0.688677082
Sweden,SWE,1986,0.672795135
Sweden,SWE,1987,0.799511399
Sweden,SWE,1988,0.745306489
Sweden,SWE,1989,0.650183793
Sweden,SWE,1990,0.588819554
Sweden,SWE,1991,0.774627177
Sweden,SWE,1992,0.857726585
Sweden,SWE,1993,0.679746317
Sweden,SWE,1994,0.823078453
Sweden,SWE,1995,0.785859737
Sweden,SWE,1996,0.68269265
Sweden,SWE,1997,0.673294466
Sweden,SWE,1998,0.690231192
Sweden,SWE,1999,0.748657554
Sweden,SWE,2000,0.688325125
Sweden,SWE,2001,0.704732646
Sweden,SWE,2002,0.695336938
Sweden,SWE,2003,0.712059498
Sweden,SWE,2004,0.658299611
Sweden,SWE,2005,0.708402452
Sweden,SWE,2006,0.811461334
Sweden,SWE,2007,0.722417516
Sweden,SWE,2008,0.69943977
Sweden,SWE,2009,0.662943025
Sweden,SWE,2010,0.765348152
Sweden,SWE,2011,0.700983387
Sweden,SWE,2012,0.664849372
Sweden,SWE,2013,0.677489316
Sweden,SWE,2014,0.597381797
Switzerland,CHE,1961,1
Switzerland,CHE,1962,0.923607786
Switzerland,CHE,1963,0.970835087
Switzerland,CHE,1964,0.913910968
Switzerland,CHE,1965,1.164433665
Switzerland,CHE,1966,0.955760986
Switzerland,CHE,1967,0.772057616
Switzerland,CHE,1968,0.90073278
Switzerland,CHE,1969,0.843299756
Switzerland,CHE,1970,0.918611748
Switzerland,CHE,1971,0.868435914
Switzerland,CHE,1972,1.068287537
Switzerland,CHE,1973,0.878874075
Switzerland,CHE,1974,1.049770335
Switzerland,CHE,1975,0.884441389
Switzerland,CHE,1976,0.991026857
Switzerland,CHE,1977,1.081640108
Switzerland,CHE,1978,0.970096556
Switzerland,CHE,1979,0.828844796
Switzerland,CHE,1980,1.006539566
Switzerland,CHE,1981,1.01220421
Switzerland,CHE,1982,0.747504511
Switzerland,CHE,1983,0.994456812
Switzerland,CHE,1984,0.884853556
Switzerland,CHE,1985,0.990998993
Switzerland,CHE,1986,0.951315011
Switzerland,CHE,1987,1.152438382
Switzerland,CHE,1988,0.84845611
Switzerland,CHE,1989,0.930869443
Switzerland,CHE,1990,0.965428133
Switzerland,CHE,1991,1.120150279
Switzerland,CHE,1992,0.879833375
Switzerland,CHE,1993,1.007069578
Switzerland,CHE,1994,1.125283058
Switzerland,CHE,1995,1.137856133
Switzerland,CHE,1996,0.966728712
Switzerland,CHE,1997,1.138172513
Switzerland,CHE,1998,0.952974703
Switzerland,CHE,1999,1.195479582
Switzerland,CHE,2000,0.977212825
Switzerland,CHE,2001,1.222974097
Switzerland,CHE,2002,1.132550528
Switzerland,CHE,2003,1.292793305
Switzerland,CHE,2004,1.062452335
Switzerland,CHE,2005,1.185709698
Switzerland,CHE,2006,1.226519512
Switzerland,CHE,2007,1.10918955
Switzerland,CHE,2008,1.13264842
Switzerland,CHE,2009,1.070212598
Switzerland,CHE,2010,1.2336564
Switzerland,CHE,2011,0.993963187
Switzerland,CHE,2012,1.157396411
Switzerland,CHE,2013,1.275203237
Switzerland,CHE,2014,1.057477428
Syria,SYR,1961,1
Syria,SYR,1962,0.716555228
Syria,SYR,1963,0.845264452
Syria,SYR,1964,0.747450917
Syria,SYR,1965,0.783810097
Syria,SYR,1966,0.923117296
Syria,SYR,1967,0.719398048
Syria,SYR,1968,0.716747539
Syria,SYR,1969,0.663466062
Syria,SYR,1970,0.83299468
Syria,SYR,1971,0.698215618
Syria,SYR,1972,0.518752008
Syria,SYR,1973,0.786967608
Syria,SYR,1974,0.480654703
Syria,SYR,1975,0.429986208
Syria,SYR,1976,0.376835173
Syria,SYR,1977,0.395785833
Syria,SYR,1978,0.353435588
Syria,SYR,1979,0.425600691
Syria,SYR,1980,0.296607836
Syria,SYR,1981,0.303662619
Syria,SYR,1982,0.287560175
Syria,SYR,1983,0.280938168
Syria,SYR,1984,0.316904529
Syria,SYR,1985,0.28487416
Syria,SYR,1986,0.257060293
Syria,SYR,1987,0.315139891
Syria,SYR,1988,0.211286971
Syria,SYR,1989,0.330211573
Syria,SYR,1990,0.271355164
Syria,SYR,1991,0.267166141
Syria,SYR,1992,0.207488622
Syria,SYR,1993,0.222677644
Syria,SYR,1994,0.212523138
Syria,SYR,1995,0.204882972
Syria,SYR,1996,0.173569649
Syria,SYR,1997,0.202662046
Syria,SYR,1998,0.156052668
Syria,SYR,1999,0.20117814
Syria,SYR,2000,0.160276468
Syria,SYR,2001,0.154331371
Syria,SYR,2002,0.127518092
Syria,SYR,2003,0.141953373
Syria,SYR,2004,0.143411545
Syria,SYR,2005,0.134359171
Syria,SYR,2006,0.127520668
Syria,SYR,2007,0.162135927
Syria,SYR,2008,0.165673963
Syria,SYR,2009,0.143288546
Syria,SYR,2010,0.15253927
Syria,SYR,2011,0.131006054
Syria,SYR,2012,0.145421686
Syria,SYR,2013,0.163785645
Syria,SYR,2014,0.243590127
Tanzania,TZA,1961,1
Tanzania,TZA,1962,0.927074605
Tanzania,TZA,1963,1.013146922
Tanzania,TZA,1964,0.98489011
Tanzania,TZA,1965,0.959652496
Tanzania,TZA,1966,0.854736979
Tanzania,TZA,1967,0.884133354
Tanzania,TZA,1968,0.919788217
Tanzania,TZA,1969,0.880540359
Tanzania,TZA,1970,0.982793241
Tanzania,TZA,1971,0.998036791
Tanzania,TZA,1972,0.964578485
Tanzania,TZA,1973,0.905124926
Tanzania,TZA,1974,0.909077437
Tanzania,TZA,1975,0.816952553
Tanzania,TZA,1976,0.787502995
Tanzania,TZA,1977,0.746632587
Tanzania,TZA,1978,0.84562312
Tanzania,TZA,1979,0.797754514
Tanzania,TZA,1980,0.848105553
Tanzania,TZA,1981,0.81725912
Tanzania,TZA,1982,0.787809775
Tanzania,TZA,1983,0.748033176
Tanzania,TZA,1984,0.72994322
Tanzania,TZA,1985,0.795905599
Tanzania,TZA,1986,0.766283649
Tanzania,TZA,1987,0.772397268
Tanzania,TZA,1988,0.799260901
Tanzania,TZA,1989,0.753093729
Tanzania,TZA,1990,0.73639623
Tanzania,TZA,1991,0.719410311
Tanzania,TZA,1992,0.73574945
Tanzania,TZA,1993,0.745095979
Tanzania,TZA,1994,0.775799072
Tanzania,TZA,1995,0.711742268
Tanzania,TZA,1996,0.684342353
Tanzania,TZA,1997,0.721627821
Tanzania,TZA,1998,0.648223167
Tanzania,TZA,1999,0.655517024
Tanzania,TZA,2000,0.660784428
Tanzania,TZA,2001,0.584438427
Tanzania,TZA,2002,0.460004395
Tanzania,TZA,2003,0.542892861
Tanzania,TZA,2004,0.499945953
Tanzania,TZA,2005,0.504329099
Tanzania,TZA,2006,0.459701552
Tanzania,TZA,2007,0.46357686
Tanzania,TZA,2008,0.522589446
Tanzania,TZA,2009,0.520839794
Tanzania,TZA,2010,0.449884344
Tanzania,TZA,2011,0.443077745
Tanzania,TZA,2012,0.459676839
Tanzania,TZA,2013,0.393411059
Tanzania,TZA,2014,0.36691154
Thailand,THA,1961,1
Thailand,THA,1962,0.948488404
Thailand,THA,1963,0.891501443
Thailand,THA,1964,0.938635037
Thailand,THA,1965,0.919271321
Thailand,THA,1966,0.788316996
Thailand,THA,1967,0.917859506
Thailand,THA,1968,0.862225771
Thailand,THA,1969,0.812594899
Thailand,THA,1970,0.804643603
Thailand,THA,1971,0.799771841
Thailand,THA,1972,0.888684667
Thailand,THA,1973,0.778691797
Thailand,THA,1974,0.834259821
Thailand,THA,1975,0.765047516
Thailand,THA,1976,0.720650839
Thailand,THA,1977,0.746263643
Thailand,THA,1978,0.654551527
Thailand,THA,1979,0.705753099
Thailand,THA,1980,0.645682735
Thailand,THA,1981,0.648084504
Thailand,THA,1982,0.663327696
Thailand,THA,1983,0.625141938
Thailand,THA,1984,0.611357286
Thailand,THA,1985,0.590750784
Thailand,THA,1986,0.633757472
Thailand,THA,1987,0.63005225
Thailand,THA,1988,0.547150867
Thailand,THA,1989,0.518046589
Thailand,THA,1990,0.567444373
Thailand,THA,1991,0.52057746
Thailand,THA,1992,0.494618302
Thailand,THA,1993,0.487876652
Thailand,THA,1994,0.467277673
Thailand,THA,1995,0.453288784
Thailand,THA,1996,0.429136572
Thailand,THA,1997,0.413254968
Thailand,THA,1998,0.416251204
Thailand,THA,1999,0.395900127
Thailand,THA,2000,0.349253727
Thailand,THA,2001,0.333938479
Thailand,THA,2002,0.32598564
Thailand,THA,2003,0.302689735
Thailand,THA,2004,0.303915683
Thailand,THA,2005,0.314221066
Thailand,THA,2006,0.305030583
Thailand,THA,2007,0.278621487
Thailand,THA,2008,0.280579825
Thailand,THA,2009,0.284806201
Thailand,THA,2010,0.289594609
Thailand,THA,2011,0.266891283
Thailand,THA,2012,0.255123131
Thailand,THA,2013,0.260760933
Thailand,THA,2014,0.265357094
Timor-Leste,,1961,1
Timor-Leste,,1962,0.987188963
Timor-Leste,,1963,0.987919132
Timor-Leste,,1964,1.025595086
Timor-Leste,,1965,1.000749251
Timor-Leste,,1966,0.946386396
Timor-Leste,,1967,0.811475825
Timor-Leste,,1968,0.906219374
Timor-Leste,,1969,0.809047158
Timor-Leste,,1970,0.836601622
Timor-Leste,,1971,0.82424642
Timor-Leste,,1972,0.82112759
Timor-Leste,,1973,0.800797047
Timor-Leste,,1974,0.818305223
Timor-Leste,,1975,0.799087347
Timor-Leste,,1976,0.791790542
Timor-Leste,,1977,0.746645963
Timor-Leste,,1978,0.787068789
Timor-Leste,,1979,0.81496095
Timor-Leste,,1980,0.805216727
Timor-Leste,,1981,0.810690513
Timor-Leste,,1982,0.817638297
Timor-Leste,,1983,0.807602386
Timor-Leste,,1984,0.770532469
Timor-Leste,,1985,0.787384555
Timor-Leste,,1986,0.790538008
Timor-Leste,,1987,0.775648471
Timor-Leste,,1988,0.791084261
Timor-Leste,,1989,0.807260713
Timor-Leste,,1990,0.793037064
Timor-Leste,,1991,0.788107258
Timor-Leste,,1992,0.836985848
Timor-Leste,,1993,0.785009012
Timor-Leste,,1994,0.793513695
Timor-Leste,,1995,0.785058701
Timor-Leste,,1996,0.788803416
Timor-Leste,,1997,0.848685834
Timor-Leste,,1998,0.990909451
Timor-Leste,,1999,0.871829275
Timor-Leste,,2000,0.781472452
Timor-Leste,,2001,0.932922815
Timor-Leste,,2002,0.871322096
Timor-Leste,,2003,0.919711715
Timor-Leste,,2004,1.049308358
Timor-Leste,,2005,0.957897993
Timor-Leste,,2006,0.920999973
Timor-Leste,,2007,0.916710754
Timor-Leste,,2008,0.817974202
Timor-Leste,,2009,0.701290746
Timor-Leste,,2010,0.669872724
Timor-Leste,,2011,0.85701453
Timor-Leste,,2012,0.813397615
Timor-Leste,,2013,0.799409213
Timor-Leste,,2014,0.793120842
Togo,TGO,1961,1
Togo,TGO,1962,0.978526774
Togo,TGO,1963,0.931677019
Togo,TGO,1964,0.898427751
Togo,TGO,1965,0.878691726
Togo,TGO,1966,0.868935554
Togo,TGO,1967,0.856938824
Togo,TGO,1968,0.826636051
Togo,TGO,1969,0.810810811
Togo,TGO,1970,0.769559641
Togo,TGO,1971,0.760135135
Togo,TGO,1972,0.807174888
Togo,TGO,1973,0.795755968
Togo,TGO,1974,0.803571429
Togo,TGO,1975,0.770547945
Togo,TGO,1976,0.812641084
Togo,TGO,1977,0.848656294
Togo,TGO,1978,0.828789531
Togo,TGO,1979,0.776273885
Togo,TGO,1980,0.755521116
Togo,TGO,1981,0.747699387
Togo,TGO,1982,0.768472906
Togo,TGO,1983,0.820016821
Togo,TGO,1984,0.791139241
Togo,TGO,1985,0.69881202
Togo,TGO,1986,0.683760684
Togo,TGO,1987,0.6802492
Togo,TGO,1988,0.661610457
Togo,TGO,1989,0.622343655
Togo,TGO,1990,0.616106792
Togo,TGO,1991,0.624071322
Togo,TGO,1992,0.648548487
Togo,TGO,1993,0.570687419
Togo,TGO,1994,0.560509554
Togo,TGO,1995,0.561869493
Togo,TGO,1996,0.484465508
Togo,TGO,1997,0.47137366
Togo,TGO,1998,0.490285831
Togo,TGO,1999,0.515400411
Togo,TGO,2000,0.55395524
Togo,TGO,2001,0.472741903
Togo,TGO,2002,0.473484848
Togo,TGO,2003,0.463693765
Togo,TGO,2004,0.446428571
Togo,TGO,2005,0.438550694
Togo,TGO,2006,0.419706206
Togo,TGO,2007,0.447848003
Togo,TGO,2008,0.421735604
Togo,TGO,2009,0.401740877
Togo,TGO,2010,0.403775133
Togo,TGO,2011,0.363555753
Togo,TGO,2012,0.393671544
Togo,TGO,2013,0.441005159
Togo,TGO,2014,0.37564675
Tonga,TON,1961,1
Tonga,TON,1962,1.269831058
Tonga,TON,1963,1.200815701
Tonga,TON,1964,1.222887696
Tonga,TON,1965,1.260346997
Tonga,TON,1966,1.131001902
Tonga,TON,1967,1.082560719
Tonga,TON,1968,1.16921612
Tonga,TON,1969,1.330670368
Tonga,TON,1970,1.492641801
Tonga,TON,1971,1.456853078
Tonga,TON,1972,1.336027666
Tonga,TON,1973,1.419089912
Tonga,TON,1974,1.324298052
Tonga,TON,1975,1.248707113
Tonga,TON,1976,1.19863809
Tonga,TON,1977,1.246168641
Tonga,TON,1978,1.441856061
Tonga,TON,1979,1.451858209
Tonga,TON,1980,1.340907089
Tonga,TON,1981,1.382547898
Tonga,TON,1982,1.760129472
Tonga,TON,1983,1.722787961
Tonga,TON,1984,1.716524337
Tonga,TON,1985,1.750114943
Tonga,TON,1986,1.613137333
Tonga,TON,1987,1.850116954
Tonga,TON,1988,2.042798685
Tonga,TON,1989,2.043209877
Tonga,TON,1990,2.073468832
Tonga,TON,1991,2.098329027
Tonga,TON,1992,2.100065515
Tonga,TON,1993,1.394897165
Tonga,TON,1994,1.875585119
Tonga,TON,1995,2.088184873
Tonga,TON,1996,2.078563872
Tonga,TON,1997,1.981107526
Tonga,TON,1998,2.031216649
Tonga,TON,1999,1.993349393
Tonga,TON,2000,2.022582359
Tonga,TON,2001,2.007859479
Tonga,TON,2002,1.941497501
Tonga,TON,2003,1.974120942
Tonga,TON,2004,1.962113402
Tonga,TON,2005,1.957270671
Tonga,TON,2006,1.919566314
Tonga,TON,2007,1.409129821
Tonga,TON,2008,1.437873315
Tonga,TON,2009,1.52882321
Tonga,TON,2010,1.532080877
Tonga,TON,2011,1.521919612
Tonga,TON,2012,1.642857143
Tonga,TON,2013,1.646172697
Tonga,TON,2014,1.640025851
Trinidad and Tobago,TTO,1961,1
Trinidad and Tobago,TTO,1962,1.093529789
Trinidad and Tobago,TTO,1963,1.016397197
Trinidad and Tobago,TTO,1964,1.05974212
Trinidad and Tobago,TTO,1965,0.962190522
Trinidad and Tobago,TTO,1966,1.01426025
Trinidad and Tobago,TTO,1967,1.038661362
Trinidad and Tobago,TTO,1968,0.944177339
Trinidad and Tobago,TTO,1969,0.978439153
Trinidad and Tobago,TTO,1970,0.949022794
Trinidad and Tobago,TTO,1971,1.058594551
Trinidad and Tobago,TTO,1972,0.981179795
Trinidad and Tobago,TTO,1973,1.349007657
Trinidad and Tobago,TTO,1974,1.368764704
Trinidad and Tobago,TTO,1975,1.324688599
Trinidad and Tobago,TTO,1976,1.147278701
Trinidad and Tobago,TTO,1977,1.307576413
Trinidad and Tobago,TTO,1978,1.511228804
Trinidad and Tobago,TTO,1979,1.458699926
Trinidad and Tobago,TTO,1980,1.392153726
Trinidad and Tobago,TTO,1981,1.40167701
Trinidad and Tobago,TTO,1982,1.268405048
Trinidad and Tobago,TTO,1983,1.274465886
Trinidad and Tobago,TTO,1984,1.404938272
Trinidad and Tobago,TTO,1985,1.219006319
Trinidad and Tobago,TTO,1986,1.156808951
Trinidad and Tobago,TTO,1987,1.13949261
Trinidad and Tobago,TTO,1988,1.115518021
Trinidad and Tobago,TTO,1989,1.109864462
Trinidad and Tobago,TTO,1990,0.987971833
Trinidad and Tobago,TTO,1991,1.140768558
Trinidad and Tobago,TTO,1992,1.139433056
Trinidad and Tobago,TTO,1993,1.174318044
Trinidad and Tobago,TTO,1994,1.075012535
Trinidad and Tobago,TTO,1995,1.128206301
Trinidad and Tobago,TTO,1996,1.095661126
Trinidad and Tobago,TTO,1997,0.994384633
Trinidad and Tobago,TTO,1998,1.194639017
Trinidad and Tobago,TTO,1999,1.100561557
Trinidad and Tobago,TTO,2000,1.030091672
Trinidad and Tobago,TTO,2001,1.055819353
Trinidad and Tobago,TTO,2002,0.873492909
Trinidad and Tobago,TTO,2003,1.123242324
Trinidad and Tobago,TTO,2004,1.060139351
Trinidad and Tobago,TTO,2005,1.091254035
Trinidad and Tobago,TTO,2006,0.843916998
Trinidad and Tobago,TTO,2007,0.862845278
Trinidad and Tobago,TTO,2008,1.447485832
Trinidad and Tobago,TTO,2009,1.587747918
Trinidad and Tobago,TTO,2010,1.615150139
Trinidad and Tobago,TTO,2011,1.611940168
Trinidad and Tobago,TTO,2012,1.588525337
Trinidad and Tobago,TTO,2013,1.60185891
Trinidad and Tobago,TTO,2014,1.584130003
Tunisia,TUN,1961,1
Tunisia,TUN,1962,0.882951654
Tunisia,TUN,1963,0.646010638
Tunisia,TUN,1964,0.691750103
Tunisia,TUN,1965,0.736530852
Tunisia,TUN,1966,0.989548797
Tunisia,TUN,1967,0.858905161
Tunisia,TUN,1968,0.846935374
Tunisia,TUN,1969,1.063649408
Tunisia,TUN,1970,0.73779711
Tunisia,TUN,1971,0.498777569
Tunisia,TUN,1972,0.653462765
Tunisia,TUN,1973,0.535829182
Tunisia,TUN,1974,0.542506553
Tunisia,TUN,1975,0.453171642
Tunisia,TUN,1976,0.601931211
Tunisia,TUN,1977,0.547784968
Tunisia,TUN,1978,0.593486606
Tunisia,TUN,1979,0.574545922
Tunisia,TUN,1980,0.432578357
Tunisia,TUN,1981,0.501382395
Tunisia,TUN,1982,0.601119909
Tunisia,TUN,1983,0.417007108
Tunisia,TUN,1984,0.463093572
Tunisia,TUN,1985,0.380736554
Tunisia,TUN,1986,0.414698972
Tunisia,TUN,1987,0.364156924
Tunisia,TUN,1988,0.538884531
Tunisia,TUN,1989,0.39489536
Tunisia,TUN,1990,0.305132832
Tunisia,TUN,1991,0.233434967
Tunisia,TUN,1992,0.298396898
Tunisia,TUN,1993,0.27116893
Tunisia,TUN,1994,0.395265942
Tunisia,TUN,1995,0.423757282
Tunisia,TUN,1996,0.2021579
Tunisia,TUN,1997,0.335975156
Tunisia,TUN,1998,0.254551547
Tunisia,TUN,1999,0.228688899
Tunisia,TUN,2000,0.286637193
Tunisia,TUN,2001,0.352108088
Tunisia,TUN,2002,0.339729711
Tunisia,TUN,2003,0.194268195
Tunisia,TUN,2004,0.238534418
Tunisia,TUN,2005,0.210809806
Tunisia,TUN,2006,0.202615273
Tunisia,TUN,2007,0.206284341
Tunisia,TUN,2008,0.203365346
Tunisia,TUN,2009,0.202006237
Tunisia,TUN,2010,0.211893581
Tunisia,TUN,2011,0.214388384
Tunisia,TUN,2012,0.187824746
Tunisia,TUN,2013,0.191540018
Tunisia,TUN,2014,0.21830054
Turkey,TUR,1961,1
Turkey,TUR,1962,0.984419189
Turkey,TUR,1963,0.967262015
Turkey,TUR,1964,0.933269864
Turkey,TUR,1965,0.959463573
Turkey,TUR,1966,0.875026563
Turkey,TUR,1967,0.848265165
Turkey,TUR,1968,0.81028764
Turkey,TUR,1969,0.877820834
Turkey,TUR,1970,0.795768103
Turkey,TUR,1971,0.757274057
Turkey,TUR,1972,0.744176638
Turkey,TUR,1973,0.83830972
Turkey,TUR,1974,0.735745463
Turkey,TUR,1975,0.686843607
Turkey,TUR,1976,0.622112035
Turkey,TUR,1977,0.638806643
Turkey,TUR,1978,0.603440485
Turkey,TUR,1979,0.613846541
Turkey,TUR,1980,0.581344347
Turkey,TUR,1981,0.592647973
Turkey,TUR,1982,0.523630776
Turkey,TUR,1983,0.523468033
Turkey,TUR,1984,0.524204305
Turkey,TUR,1985,0.51818372
Turkey,TUR,1986,0.480603514
Turkey,TUR,1987,0.486759435
Turkey,TUR,1988,0.44394762
Turkey,TUR,1989,0.481997881
Turkey,TUR,1990,0.433656961
Turkey,TUR,1991,0.434820438
Turkey,TUR,1992,0.426116359
Turkey,TUR,1993,0.426238678
Turkey,TUR,1994,0.430626305
Turkey,TUR,1995,0.419436319
Turkey,TUR,1996,0.386064913
Turkey,TUR,1997,0.401181776
Turkey,TUR,1998,0.354842473
Turkey,TUR,1999,0.375652817
Turkey,TUR,2000,0.345073172
Turkey,TUR,2001,0.374367454
Turkey,TUR,2002,0.344764372
Turkey,TUR,2003,0.342875303
Turkey,TUR,2004,0.347433719
Turkey,TUR,2005,0.324326171
Turkey,TUR,2006,0.308135167
Turkey,TUR,2007,0.318356291
Turkey,TUR,2008,0.295163031
Turkey,TUR,2009,0.285532819
Turkey,TUR,2010,0.281245495
Turkey,TUR,2011,0.257925625
Turkey,TUR,2012,0.252067403
Turkey,TUR,2013,0.24719527
Turkey,TUR,2014,0.262885159
Uganda,UGA,1961,1
Uganda,UGA,1962,1.014755751
Uganda,UGA,1963,0.914442558
Uganda,UGA,1964,1.024012824
Uganda,UGA,1965,1.161967914
Uganda,UGA,1966,1.121263302
Uganda,UGA,1967,0.95549601
Uganda,UGA,1968,0.901861812
Uganda,UGA,1969,0.785513514
Uganda,UGA,1970,0.625660161
Uganda,UGA,1971,0.650150818
Uganda,UGA,1972,0.643806486
Uganda,UGA,1973,0.650469993
Uganda,UGA,1974,0.630193203
Uganda,UGA,1975,0.603505807
Uganda,UGA,1976,0.664267798
Uganda,UGA,1977,0.658603265
Uganda,UGA,1978,0.671652869
Uganda,UGA,1979,0.964657647
Uganda,UGA,1980,0.975456053
Uganda,UGA,1981,0.900461121
Uganda,UGA,1982,0.827343973
Uganda,UGA,1983,0.864905988
Uganda,UGA,1984,0.968678915
Uganda,UGA,1985,0.967859793
Uganda,UGA,1986,0.970982769
Uganda,UGA,1987,0.912447257
Uganda,UGA,1988,0.871360935
Uganda,UGA,1989,0.819827505
Uganda,UGA,1990,0.800148004
Uganda,UGA,1991,0.784942155
Uganda,UGA,1992,0.805990017
Uganda,UGA,1993,0.754321308
Uganda,UGA,1994,0.755354215
Uganda,UGA,1995,0.723963115
Uganda,UGA,1996,0.737037973
Uganda,UGA,1997,0.736294053
Uganda,UGA,1998,0.679139137
Uganda,UGA,1999,0.642350115
Uganda,UGA,2000,0.660543189
Uganda,UGA,2001,0.633184221
Uganda,UGA,2002,0.632892373
Uganda,UGA,2003,0.659982393
Uganda,UGA,2004,0.675759068
Uganda,UGA,2005,0.683839894
Uganda,UGA,2006,0.717232474
Uganda,UGA,2007,0.709761061
Uganda,UGA,2008,0.737410785
Uganda,UGA,2009,0.740611014
Uganda,UGA,2010,0.798297785
Uganda,UGA,2011,0.865221042
Uganda,UGA,2012,0.946029482
Uganda,UGA,2013,0.936896633
Uganda,UGA,2014,0.932723863
United Arab Emirates,ARE,1961,1
United Arab Emirates,ARE,1962,0.934065934
United Arab Emirates,ARE,1963,0.87628866
United Arab Emirates,ARE,1964,0.825242718
United Arab Emirates,ARE,1965,0.817307692
United Arab Emirates,ARE,1966,0.728571429
United Arab Emirates,ARE,1967,0.671052632
United Arab Emirates,ARE,1968,0.607142857
United Arab Emirates,ARE,1969,0.523076923
United Arab Emirates,ARE,1970,0.526548673
United Arab Emirates,ARE,1971,0.46484375
United Arab Emirates,ARE,1972,0.528888889
United Arab Emirates,ARE,1973,0.509363296
United Arab Emirates,ARE,1974,0.352534562
United Arab Emirates,ARE,1975,0.410087719
United Arab Emirates,ARE,1976,0.352830189
United Arab Emirates,ARE,1977,0.323296355
United Arab Emirates,ARE,1978,0.232611174
United Arab Emirates,ARE,1979,0.191011236
United Arab Emirates,ARE,1980,0.220779221
United Arab Emirates,ARE,1981,0.22972973
United Arab Emirates,ARE,1982,0.167304538
United Arab Emirates,ARE,1983,0.188342967
United Arab Emirates,ARE,1984,0.219709208
United Arab Emirates,ARE,1985,0.232876712
United Arab Emirates,ARE,1986,0.26070862
United Arab Emirates,ARE,1987,0.272676991
United Arab Emirates,ARE,1988,0.206103679
United Arab Emirates,ARE,1989,0.171180556
United Arab Emirates,ARE,1990,0.19966443
United Arab Emirates,ARE,1991,0.154065251
United Arab Emirates,ARE,1992,0.126319906
United Arab Emirates,ARE,1993,0.124977026
United Arab Emirates,ARE,1994,0.123508044
United Arab Emirates,ARE,1995,0.103835227
United Arab Emirates,ARE,1996,0.10309822
United Arab Emirates,ARE,1997,0.078117022
United Arab Emirates,ARE,1998,0.061962134
United Arab Emirates,ARE,1999,0.044725893
United Arab Emirates,ARE,2000,0.050781639
United Arab Emirates,ARE,2001,0.106568956
United Arab Emirates,ARE,2002,0.120647237
United Arab Emirates,ARE,2003,0.114925531
United Arab Emirates,ARE,2004,0.101219166
United Arab Emirates,ARE,2005,0.11163689
