Entity,Code,Year,Tractors per 100 sq km arable land,Cereal yield (kilograms per hectare) (kg per hectare),Total population (Gapminder)
Sint Maarten (Dutch part),SXM,1968,,,6000
Sint Maarten (Dutch part),SXM,1969,,,6000
Sint Maarten (Dutch part),SXM,1970,,,7000
Sint Maarten (Dutch part),SXM,1971,,,7000
Sint Maarten (Dutch part),SXM,1972,,,8000
Sint Maarten (Dutch part),SXM,1973,,,8000
Sint Maarten (Dutch part),SXM,1974,,,9000
Sint Maarten (Dutch part),SXM,1975,,,10000
Sint Maarten (Dutch part),SXM,1976,,,10000
Sint Maarten (Dutch part),SXM,1977,,,11000
Sint Maarten (Dutch part),SXM,1978,,,11000
Sint Maarten (Dutch part),SXM,1979,,,12000
Sint Maarten (Dutch part),SXM,1980,,,13000
Sint Maarten (Dutch part),SXM,1981,,,14000
Sint Maarten (Dutch part),SXM,1982,,,15000
Sint Maarten (Dutch part),SXM,1983,,,16000
Sint Maarten (Dutch part),SXM,1984,,,18000
Sint Maarten (Dutch part),SXM,1985,,,19000
Sint Maarten (Dutch part),SXM,1986,,,21000
Sint Maarten (Dutch part),SXM,1987,,,23000
Sint Maarten (Dutch part),SXM,1988,,,25000
Sint Maarten (Dutch part),SXM,1989,,,27000
Sint Maarten (Dutch part),SXM,1990,,,29000
Sint Maarten (Dutch part),SXM,1991,,,30000
Sint Maarten (Dutch part),SXM,1992,,,30000
Sint Maarten (Dutch part),SXM,1993,,,31000
Sint Maarten (Dutch part),SXM,1994,,,31000
Sint Maarten (Dutch part),SXM,1995,,,31000
Sint Maarten (Dutch part),SXM,1996,,,31000
Sint Maarten (Dutch part),SXM,1997,,,32000
Sint Maarten (Dutch part),SXM,1998,,,32000
Sint Maarten (Dutch part),SXM,1999,,,32000
Sint Maarten (Dutch part),SXM,2000,,,33000
Sint Maarten (Dutch part),SXM,2001,,,33000
Sint Maarten (Dutch part),SXM,2002,,,33000
Sint Maarten (Dutch part),SXM,2003,,,33000
Sint Maarten (Dutch part),SXM,2004,,,33000
Sint Maarten (Dutch part),SXM,2005,,,33000
Sint Maarten (Dutch part),SXM,2006,,,33000
Sint Maarten (Dutch part),SXM,2007,,,33000
Sint Maarten (Dutch part),SXM,2008,,,33000
Sint Maarten (Dutch part),SXM,2009,,,34000
Sint Maarten (Dutch part),SXM,2010,,,34000
Sint Maarten (Dutch part),SXM,2011,,,35000
Sint Maarten (Dutch part),SXM,2012,,,36000
Sint Maarten (Dutch part),SXM,2013,,,38000
Sint Maarten (Dutch part),SXM,2014,,,39000
Sint Maarten (Dutch part),SXM,2015,,,40000
Sint Maarten (Dutch part),SXM,2016,,,41000
Sint Maarten (Dutch part),SXM,1950,,,1000
Sint Maarten (Dutch part),SXM,1951,,,2000
Sint Maarten (Dutch part),SXM,1952,,,2000
Sint Maarten (Dutch part),SXM,1953,,,2000
Sint Maarten (Dutch part),SXM,1954,,,2000
Sint Maarten (Dutch part),SXM,1955,,,2000
Sint Maarten (Dutch part),SXM,1956,,,2000
Sint Maarten (Dutch part),SXM,1957,,,2000
Sint Maarten (Dutch part),SXM,1958,,,2000
Sint Maarten (Dutch part),SXM,1959,,,3000
Sint Maarten (Dutch part),SXM,1960,,,3000
Sint Maarten (Dutch part),SXM,2017,,,41000
Sint Maarten (Dutch part),SXM,2018,,,42000
Sint Maarten (Dutch part),SXM,2019,,,42000
Slovakia,SVK,1961,,,4196000
Slovakia,SVK,1962,,,4249000
Slovakia,SVK,1963,,,4299000
Slovakia,SVK,1964,,,4343000
Slovakia,SVK,1965,,,4383000
Slovakia,SVK,1966,,,4418000
Slovakia,SVK,1967,,,4449000
Slovakia,SVK,1968,,,4477000
Slovakia,SVK,1969,,,4506000
Slovakia,SVK,1970,,,4539000
Slovakia,SVK,1971,,,4576000
Slovakia,SVK,1972,,,4616000
Slovakia,SVK,1973,,,4659000
Slovakia,SVK,1974,,,4705000
Slovakia,SVK,1975,,,4753000
Slovakia,SVK,1976,,,4802000
Slovakia,SVK,1977,,,4852000
Slovakia,SVK,1978,,,4903000
Slovakia,SVK,1979,,,4952000
Slovakia,SVK,1980,,,4997000
Slovakia,SVK,1981,,,5037000
Slovakia,SVK,1982,,,5074000
Slovakia,SVK,1983,,,5107000
Slovakia,SVK,1984,,,5138000
Slovakia,SVK,1985,,,5167000
Slovakia,SVK,1986,,,5194000
Slovakia,SVK,1987,,,5220000
Slovakia,SVK,1988,,,5244000
Slovakia,SVK,1989,,,5267000
Slovakia,SVK,1990,,,5288000
Slovakia,SVK,1991,,,5309000
Slovakia,SVK,1992,,,5329000
Slovakia,SVK,1993,197.509603072983,3775.8,5347000
Slovakia,SVK,1994,210.185778347213,4304.9,5363000
Slovakia,SVK,1995,178.20166987797,4116.5,5375000
Slovakia,SVK,1996,171.603348358017,4014.2,5385000
Slovakia,SVK,1997,165.974193548387,4388.2,5391000
Slovakia,SVK,1998,162.036199095023,4054.8,5395000
Slovakia,SVK,1999,155.380116959064,3857.4,5398000
Slovakia,SVK,2000,153.658376963351,2709.9,5399000
Slovakia,SVK,2001,160.208044382802,3889.7,5400000
Slovakia,SVK,2002,156.354609929078,3899.7,5400000
Slovakia,SVK,2003,160.049539985846,3136,5400000
Slovakia,SVK,2004,158.312993539124,4641.8,5399000
Slovakia,SVK,2005,156.987778576564,4511.8,5399000
Slovakia,SVK,2006,165.079825834543,3996.3,5399000
Slovakia,SVK,2007,153.827160493827,3561.2,5399000
Slovakia,SVK,2008,154.645441389291,5175.3,5399000
Slovakia,SVK,2009,,4331.5,5401000
Slovakia,SVK,2010,,3737.3,5404000
Slovakia,SVK,2011,,5009,5409000
Slovakia,SVK,2012,,3829.1,5415000
Slovakia,SVK,2013,,4490.4,5422000
Slovakia,SVK,2014,,6038.7,5429000
Slovakia,SVK,2015,,5079.6,5436000
Slovakia,SVK,2016,,6430.4,5442000
Slovakia,SVK,1800,,,2140651
Slovakia,SVK,1801,,,2140651
Slovakia,SVK,1802,,,2140651
Slovakia,SVK,1803,,,2140651
Slovakia,SVK,1804,,,2140651
Slovakia,SVK,1805,,,2140651
Slovakia,SVK,1806,,,2140651
Slovakia,SVK,1807,,,2140651
Slovakia,SVK,1808,,,2140651
Slovakia,SVK,1809,,,2140651
Slovakia,SVK,1810,,,2140651
Slovakia,SVK,1811,,,2141023
Slovakia,SVK,1812,,,2141768
Slovakia,SVK,1813,,,2142888
Slovakia,SVK,1814,,,2144383
Slovakia,SVK,1815,,,2146256
Slovakia,SVK,1816,,,2148508
Slovakia,SVK,1817,,,2151139
Slovakia,SVK,1818,,,2154152
Slovakia,SVK,1819,,,2157548
Slovakia,SVK,1820,,,2161328
Slovakia,SVK,1821,,,2165494
Slovakia,SVK,1822,,,2170047
Slovakia,SVK,1823,,,2174988
Slovakia,SVK,1824,,,2180319
Slovakia,SVK,1825,,,2186042
Slovakia,SVK,1826,,,2192157
Slovakia,SVK,1827,,,2198667
Slovakia,SVK,1828,,,2205572
Slovakia,SVK,1829,,,2212874
Slovakia,SVK,1830,,,2220574
Slovakia,SVK,1831,,,2228675
Slovakia,SVK,1832,,,2236805
Slovakia,SVK,1833,,,2244964
Slovakia,SVK,1834,,,2253154
Slovakia,SVK,1835,,,2261373
Slovakia,SVK,1836,,,2269622
Slovakia,SVK,1837,,,2277902
Slovakia,SVK,1838,,,2286211
Slovakia,SVK,1839,,,2294551
Slovakia,SVK,1840,,,2302921
Slovakia,SVK,1841,,,2311322
Slovakia,SVK,1842,,,2319754
Slovakia,SVK,1843,,,2328216
Slovakia,SVK,1844,,,2336709
Slovakia,SVK,1845,,,2345233
Slovakia,SVK,1846,,,2353788
Slovakia,SVK,1847,,,2362375
Slovakia,SVK,1848,,,2370992
Slovakia,SVK,1849,,,2379642
Slovakia,SVK,1850,,,2388322
Slovakia,SVK,1851,,,2396877
Slovakia,SVK,1852,,,2405463
Slovakia,SVK,1853,,,2414079
Slovakia,SVK,1854,,,2422726
Slovakia,SVK,1855,,,2431404
Slovakia,SVK,1856,,,2440114
Slovakia,SVK,1857,,,2448854
Slovakia,SVK,1858,,,2457626
Slovakia,SVK,1859,,,2466429
Slovakia,SVK,1860,,,2475264
Slovakia,SVK,1861,,,2484130
Slovakia,SVK,1862,,,2493028
Slovakia,SVK,1863,,,2501958
Slovakia,SVK,1864,,,2510920
Slovakia,SVK,1865,,,2519914
Slovakia,SVK,1866,,,2528940
Slovakia,SVK,1867,,,2537998
Slovakia,SVK,1868,,,2547089
Slovakia,SVK,1869,,,2556213
Slovakia,SVK,1870,,,2565369
Slovakia,SVK,1871,,,2574558
Slovakia,SVK,1872,,,2583779
Slovakia,SVK,1873,,,2592920
Slovakia,SVK,1874,,,2602207
Slovakia,SVK,1875,,,2611528
Slovakia,SVK,1876,,,2620882
Slovakia,SVK,1877,,,2630165
Slovakia,SVK,1878,,,2639586
Slovakia,SVK,1879,,,2649041
Slovakia,SVK,1880,,,2658529
Slovakia,SVK,1881,,,2667958
Slovakia,SVK,1882,,,2677514
Slovakia,SVK,1883,,,2687104
Slovakia,SVK,1884,,,2696646
Slovakia,SVK,1885,,,2706305
Slovakia,SVK,1886,,,2715998
Slovakia,SVK,1887,,,2725654
Slovakia,SVK,1888,,,2735417
Slovakia,SVK,1889,,,2745215
Slovakia,SVK,1890,,,2755048
Slovakia,SVK,1891,,,2764916
Slovakia,SVK,1892,,,2774819
Slovakia,SVK,1893,,,2784758
Slovakia,SVK,1894,,,2794732
Slovakia,SVK,1895,,,2804743
Slovakia,SVK,1896,,,2814789
Slovakia,SVK,1897,,,2824871
Slovakia,SVK,1898,,,2834989
Slovakia,SVK,1899,,,2845143
Slovakia,SVK,1900,,,2855334
Slovakia,SVK,1901,,,2865561
Slovakia,SVK,1902,,,2875761
Slovakia,SVK,1903,,,2886061
Slovakia,SVK,1904,,,2896399
Slovakia,SVK,1905,,,2906773
Slovakia,SVK,1906,,,2917184
Slovakia,SVK,1907,,,2927542
Slovakia,SVK,1908,,,2938028
Slovakia,SVK,1909,,,2948551
Slovakia,SVK,1910,,,2959112
Slovakia,SVK,1911,,,2969685
Slovakia,SVK,1912,,,2980321
Slovakia,SVK,1913,,,2990996
Slovakia,SVK,1914,,,3001709
Slovakia,SVK,1915,,,3012460
Slovakia,SVK,1916,,,3023250
Slovakia,SVK,1917,,,3034078
Slovakia,SVK,1918,,,3045213
Slovakia,SVK,1919,,,3056322
Slovakia,SVK,1920,,,3067471
Slovakia,SVK,1921,,,3078661
Slovakia,SVK,1922,,,3089892
Slovakia,SVK,1923,,,3101163
Slovakia,SVK,1924,,,3112476
Slovakia,SVK,1925,,,3123830
Slovakia,SVK,1926,,,3135226
Slovakia,SVK,1927,,,3146663
Slovakia,SVK,1928,,,3158141
Slovakia,SVK,1929,,,3169662
Slovakia,SVK,1930,,,3181225
Slovakia,SVK,1931,,,3192829
Slovakia,SVK,1932,,,3204476
Slovakia,SVK,1933,,,3216166
Slovakia,SVK,1934,,,3227898
Slovakia,SVK,1935,,,3239673
Slovakia,SVK,1936,,,3251491
Slovakia,SVK,1937,,,3263353
Slovakia,SVK,1938,,,3275257
Slovakia,SVK,1939,,,3287205
Slovakia,SVK,1940,,,3299196
Slovakia,SVK,1941,,,3311231
Slovakia,SVK,1942,,,3323310
Slovakia,SVK,1943,,,3335434
Slovakia,SVK,1944,,,3347601
Slovakia,SVK,1945,,,3359813
Slovakia,SVK,1946,,,3372069
Slovakia,SVK,1947,,,3384370
Slovakia,SVK,1948,,,3396716
Slovakia,SVK,1949,,,3409107
Slovakia,SVK,1950,,,3437000
Slovakia,SVK,1951,,,3511000
Slovakia,SVK,1952,,,3588000
Slovakia,SVK,1953,,,3665000
Slovakia,SVK,1954,,,3741000
Slovakia,SVK,1955,,,3815000
Slovakia,SVK,1956,,,3887000
Slovakia,SVK,1957,,,3955000
Slovakia,SVK,1958,,,4020000
Slovakia,SVK,1959,,,4081000
Slovakia,SVK,1960,,,4140000
Slovakia,SVK,2017,,,5448000
Slovakia,SVK,2018,,,5453000
Slovakia,SVK,2019,,,5457000
Slovenia,SVN,1961,,,1597000
Slovenia,SVN,1962,,,1606000
Slovenia,SVN,1963,,,1614000
Slovenia,SVN,1964,,,1622000
Slovenia,SVN,1965,,,1629000
Slovenia,SVN,1966,,,1637000
Slovenia,SVN,1967,,,1644000
Slovenia,SVN,1968,,,1651000
Slovenia,SVN,1969,,,1660000
Slovenia,SVN,1970,,,1670000
Slovenia,SVN,1971,,,1681000
Slovenia,SVN,1972,,,1695000
Slovenia,SVN,1973,,,1710000
Slovenia,SVN,1974,,,1726000
Slovenia,SVN,1975,,,1743000
Slovenia,SVN,1976,,,1760000
Slovenia,SVN,1977,,,1777000
Slovenia,SVN,1978,,,1796000
Slovenia,SVN,1979,,,1815000
Slovenia,SVN,1980,,,1836000
Slovenia,SVN,1981,,,1858000
Slovenia,SVN,1982,,,1881000
Slovenia,SVN,1983,,,1904000
Slovenia,SVN,1984,,,1925000
Slovenia,SVN,1985,,,1945000
Slovenia,SVN,1986,,,1963000
Slovenia,SVN,1987,,,1978000
Slovenia,SVN,1988,,,1991000
Slovenia,SVN,1989,,,2001000
Slovenia,SVN,1990,,,2006000
Slovenia,SVN,1991,,,2008000
Slovenia,SVN,1992,4000,3267.3,2005000
Slovenia,SVN,1993,4250,3765.1,2001000
Slovenia,SVN,1994,4438.77551020408,5023.8,1995000
Slovenia,SVN,1995,4555.25510204082,4998.1,1991000
Slovenia,SVN,1996,4674.50261780105,4857.9,1989000
Slovenia,SVN,1997,6054.9710982659,5632.3,1987000
Slovenia,SVN,1998,6220.93023255814,5793.1,1987000
Slovenia,SVN,1999,6491.22807017544,5186.4,1988000
Slovenia,SVN,2000,6600.46242774566,4803.1,1988000
Slovenia,SVN,2001,6252.36994219653,4734.5,1987000
Slovenia,SVN,2002,6438.45238095238,6117.9,1987000
Slovenia,SVN,2003,6167.63005780347,4011.5,1988000
Slovenia,SVN,2004,5980.11363636364,5826.1,1990000
Slovenia,SVN,2005,5895.22727272727,6006.3,1995000
Slovenia,SVN,2006,,5115.3,2002000
Slovenia,SVN,2007,,5340.4,2012000
Slovenia,SVN,2008,,5473.7,2023000
Slovenia,SVN,2009,,5267.1,2034000
Slovenia,SVN,2010,,5979.4,2043000
Slovenia,SVN,2011,,6371.9,2051000
Slovenia,SVN,2012,,5760,2058000
Slovenia,SVN,2013,,4613.9,2063000
Slovenia,SVN,2014,,6470.4,2067000
Slovenia,SVN,2015,,6282.5,2071000
Slovenia,SVN,2016,,6464.4,2074000
Slovenia,SVN,1800,,,469664
Slovenia,SVN,1801,,,469664
Slovenia,SVN,1802,,,469664
Slovenia,SVN,1803,,,469664
Slovenia,SVN,1804,,,469664
Slovenia,SVN,1805,,,469664
Slovenia,SVN,1806,,,469664
Slovenia,SVN,1807,,,469664
Slovenia,SVN,1808,,,469664
Slovenia,SVN,1809,,,469664
Slovenia,SVN,1810,,,469664
Slovenia,SVN,1811,,,469862
Slovenia,SVN,1812,,,470258
Slovenia,SVN,1813,,,470856
Slovenia,SVN,1814,,,471657
Slovenia,SVN,1815,,,472662
Slovenia,SVN,1816,,,473874
Slovenia,SVN,1817,,,475293
Slovenia,SVN,1818,,,476923
Slovenia,SVN,1819,,,478765
Slovenia,SVN,1820,,,480821
Slovenia,SVN,1821,,,483092
Slovenia,SVN,1822,,,485581
Slovenia,SVN,1823,,,488289
Slovenia,SVN,1824,,,491219
Slovenia,SVN,1825,,,494372
Slovenia,SVN,1826,,,497751
Slovenia,SVN,1827,,,501357
Slovenia,SVN,1828,,,505192
Slovenia,SVN,1829,,,509259
Slovenia,SVN,1830,,,513559
Slovenia,SVN,1831,,,518095
Slovenia,SVN,1832,,,522671
Slovenia,SVN,1833,,,527287
Slovenia,SVN,1834,,,531944
Slovenia,SVN,1835,,,536642
Slovenia,SVN,1836,,,541382
Slovenia,SVN,1837,,,546163
Slovenia,SVN,1838,,,550987
Slovenia,SVN,1839,,,555853
Slovenia,SVN,1840,,,560762
Slovenia,SVN,1841,,,565715
Slovenia,SVN,1842,,,570711
Slovenia,SVN,1843,,,575751
Slovenia,SVN,1844,,,580836
Slovenia,SVN,1845,,,585966
Slovenia,SVN,1846,,,591141
Slovenia,SVN,1847,,,596362
Slovenia,SVN,1848,,,601629
Slovenia,SVN,1849,,,606943
Slovenia,SVN,1850,,,612303
Slovenia,SVN,1851,,,617713
Slovenia,SVN,1852,,,623170
Slovenia,SVN,1853,,,628675
Slovenia,SVN,1854,,,634229
Slovenia,SVN,1855,,,639832
Slovenia,SVN,1856,,,645485
Slovenia,SVN,1857,,,651188
Slovenia,SVN,1858,,,656941
Slovenia,SVN,1859,,,662744
Slovenia,SVN,1860,,,668599
Slovenia,SVN,1861,,,674506
Slovenia,SVN,1862,,,680465
Slovenia,SVN,1863,,,686477
Slovenia,SVN,1864,,,692541
Slovenia,SVN,1865,,,698660
Slovenia,SVN,1866,,,704832
Slovenia,SVN,1867,,,711059
Slovenia,SVN,1868,,,717341
Slovenia,SVN,1869,,,723678
Slovenia,SVN,1870,,,730071
Slovenia,SVN,1871,,,736521
Slovenia,SVN,1872,,,743028
Slovenia,SVN,1873,,,749399
Slovenia,SVN,1874,,,756020
Slovenia,SVN,1875,,,762699
Slovenia,SVN,1876,,,769437
Slovenia,SVN,1877,,,776055
Slovenia,SVN,1878,,,782911
Slovenia,SVN,1879,,,789828
Slovenia,SVN,1880,,,796805
Slovenia,SVN,1881,,,803679
Slovenia,SVN,1882,,,810779
Slovenia,SVN,1883,,,817942
Slovenia,SVN,1884,,,825019
Slovenia,SVN,1885,,,832308
Slovenia,SVN,1886,,,839661
Slovenia,SVN,1887,,,846948
Slovenia,SVN,1888,,,854431
Slovenia,SVN,1889,,,861979
Slovenia,SVN,1890,,,869594
Slovenia,SVN,1891,,,877277
Slovenia,SVN,1892,,,885027
Slovenia,SVN,1893,,,892846
Slovenia,SVN,1894,,,900734
Slovenia,SVN,1895,,,908691
Slovenia,SVN,1896,,,916719
Slovenia,SVN,1897,,,924818
Slovenia,SVN,1898,,,932988
Slovenia,SVN,1899,,,941231
Slovenia,SVN,1900,,,949546
Slovenia,SVN,1901,,,957935
Slovenia,SVN,1902,,,966273
Slovenia,SVN,1903,,,974810
Slovenia,SVN,1904,,,983422
Slovenia,SVN,1905,,,992110
Slovenia,SVN,1906,,,1000875
Slovenia,SVN,1907,,,1009535
Slovenia,SVN,1908,,,1018454
Slovenia,SVN,1909,,,1027451
Slovenia,SVN,1910,,,1036528
Slovenia,SVN,1911,,,1045632
Slovenia,SVN,1912,,,1054869
Slovenia,SVN,1913,,,1064189
Slovenia,SVN,1914,,,1073590
Slovenia,SVN,1915,,,1083075
Slovenia,SVN,1916,,,1092644
Slovenia,SVN,1917,,,1102297
Slovenia,SVN,1918,,,1112031
Slovenia,SVN,1919,,,1121852
Slovenia,SVN,1920,,,1131760
Slovenia,SVN,1921,,,1141756
Slovenia,SVN,1922,,,1151840
Slovenia,SVN,1923,,,1162013
Slovenia,SVN,1924,,,1172275
Slovenia,SVN,1925,,,1182629
Slovenia,SVN,1926,,,1193073
Slovenia,SVN,1927,,,1203611
Slovenia,SVN,1928,,,1214241
Slovenia,SVN,1929,,,1224965
Slovenia,SVN,1930,,,1235783
Slovenia,SVN,1931,,,1246698
Slovenia,SVN,1932,,,1257708
Slovenia,SVN,1933,,,1268816
Slovenia,SVN,1934,,,1280022
Slovenia,SVN,1935,,,1291327
Slovenia,SVN,1936,,,1302732
Slovenia,SVN,1937,,,1314238
Slovenia,SVN,1938,,,1325845
Slovenia,SVN,1939,,,1337555
Slovenia,SVN,1940,,,1349368
Slovenia,SVN,1941,,,1361285
Slovenia,SVN,1942,,,1373308
Slovenia,SVN,1943,,,1385437
Slovenia,SVN,1944,,,1397673
Slovenia,SVN,1945,,,1410017
Slovenia,SVN,1946,,,1422470
Slovenia,SVN,1947,,,1435033
Slovenia,SVN,1948,,,1447707
Slovenia,SVN,1949,,,1460493
Slovenia,SVN,1950,,,1473000
Slovenia,SVN,1951,,,1482000
Slovenia,SVN,1952,,,1492000
Slovenia,SVN,1953,,,1503000
Slovenia,SVN,1954,,,1515000
Slovenia,SVN,1955,,,1527000
Slovenia,SVN,1956,,,1540000
Slovenia,SVN,1957,,,1552000
Slovenia,SVN,1958,,,1564000
Slovenia,SVN,1959,,,1576000
Slovenia,SVN,1960,,,1587000
Slovenia,SVN,2017,,,2076000
Slovenia,SVN,2018,,,2078000
Slovenia,SVN,2019,,,2079000
Small states,,1961,72.9930732774335,904.319105314546,
Small states,,1962,77.8189749182116,1041.68513705753,
Small states,,1963,84.1633248268319,1012.19179391773,
Small states,,1964,92.5582241630277,1008.67482428666,
Small states,,1965,101.287851149216,1079.97077274759,
Small states,,1966,112.535364526659,968.073824355811,
Small states,,1967,101.392587261605,947.530003385172,
Small states,,1968,108.541591645661,895.778161401169,
Small states,,1969,117.508430123642,927.187280438253,
Small states,,1970,119.91774163395,857.666472091881,
Small states,,1971,132.080696202532,998.907165420095,
Small states,,1972,139.51402607665,1010.46041185487,
Small states,,1973,144.268960125098,866.930751138936,
Small states,,1974,151.209109564238,1186.61564309563,
Small states,,1975,,1126.51978898736,
Small states,,1976,,1068.01900642729,
Small states,,1977,,1275.99711125708,
Small states,,1978,,1325.32243999767,
Small states,,1979,,1237.1041095463,
Small states,,1980,,1203.65823125413,
Small states,,1981,,1213.4061483088,
Small states,,1982,,1225.35435109076,
Small states,,1983,,1168.966125507,
Small states,,1984,,1331.09017661341,
Small states,,1985,,1345.42408430546,
Small states,,1986,,1289.85504686051,
Small states,,1987,,1221.34207257025,
Small states,,1988,,1190.63856611866,
Small states,,1989,,1179.20383036409,
Small states,,1990,,1180.06153942661,
Small states,,1991,,1256.64046688221,
Small states,,1992,,1392.39988966156,
Small states,,1993,,1615.44197182688,
Small states,,1994,,1249.04281011738,
Small states,,1995,,1461.71731865946,
Small states,,1996,,1469.74633937577,
Small states,,1997,,1452.95059990597,
Small states,,1998,,1473.27631203527,
Small states,,1999,,1338.85055905408,
Small states,,2000,,1383.8296027212,
Small states,,2001,,1519.98466158419,
Small states,,2002,,1345.46628742322,
Small states,,2003,,1471.41637824776,
Small states,,2004,,1513.46344695506,
Small states,,2005,,1604.45273313282,
Small states,,2006,,1492.05079756538,
Small states,,2007,,1648.61739238267,
Small states,,2008,,1584.04021758663,
Small states,,2009,,1617.14388684089,
Small states,,2010,,1637.1408042122,
Small states,,2011,,1689.22188983522,
Small states,,2012,,1771.16069588992,
Small states,,2013,,1999.54761517429,
Small states,,2014,,1608.92507332333,
Small states,,2015,,2077.8711366923,
Small states,,2016,,1731.39947975723,
Solomon Islands,SLB,1961,4,1739.1,121000
Solomon Islands,SLB,1962,4,1833.3,125000
Solomon Islands,SLB,1963,4,1920,129000
Solomon Islands,SLB,1964,4,2000,133000
Solomon Islands,SLB,1965,4,2074.1,137000
Solomon Islands,SLB,1966,4,2210.1,141000
Solomon Islands,SLB,1967,4,1085.7,145000
Solomon Islands,SLB,1968,4,2341,150000
Solomon Islands,SLB,1969,4,1388.7,155000
Solomon Islands,SLB,1970,4,2726,160000
Solomon Islands,SLB,1971,4,2626.6,166000
Solomon Islands,SLB,1972,4,3344.3,173000
Solomon Islands,SLB,1973,4,3093.9,179000
Solomon Islands,SLB,1974,4,3096.4,186000
Solomon Islands,SLB,1975,5,2065.1,193000
Solomon Islands,SLB,1976,5,2952.2,201000
Solomon Islands,SLB,1977,4.54545454545455,3231.4,208000
Solomon Islands,SLB,1978,4.16666666666667,2875.7,215000
Solomon Islands,SLB,1979,4.16666666666667,3411.4,223000
Solomon Islands,SLB,1980,5,3684.7,231000
Solomon Islands,SLB,1981,5,3441.5,238000
Solomon Islands,SLB,1982,4.61538461538462,3302.4,246000
Solomon Islands,SLB,1983,4.61538461538462,3693.4,255000
Solomon Islands,SLB,1984,4.61538461538462,2917.8,263000
Solomon Islands,SLB,1985,5.38461538461539,2743.8,271000
Solomon Islands,SLB,1986,5.38461538461539,2760.1,279000
Solomon Islands,SLB,1987,7,,287000
Solomon Islands,SLB,1988,7,,295000
Solomon Islands,SLB,1989,7.27272727272727,,303000
Solomon Islands,SLB,1990,7.27272727272727,3571.4,312000
Solomon Islands,SLB,1991,,4851.3,321000
Solomon Islands,SLB,1992,,4754.3,330000
Solomon Islands,SLB,1993,,4657.2,340000
Solomon Islands,SLB,1994,,4560.2,349000
Solomon Islands,SLB,1995,,4463.1,359000
Solomon Islands,SLB,1996,,4558.1,370000
Solomon Islands,SLB,1997,,3808.9,380000
Solomon Islands,SLB,1998,,3939.4,391000
Solomon Islands,SLB,1999,,4500,402000
Solomon Islands,SLB,2000,,4649.5,413000
Solomon Islands,SLB,2001,,4649.6,424000
Solomon Islands,SLB,2002,,4598.4,435000
Solomon Islands,SLB,2003,,3207.6,447000
Solomon Islands,SLB,2004,,3125,459000
Solomon Islands,SLB,2005,,3000,470000
Solomon Islands,SLB,2006,,3350.5,481000
Solomon Islands,SLB,2007,,3001.1,492000
Solomon Islands,SLB,2008,,2545.5,503000
Solomon Islands,SLB,2009,,2272.7,515000
Solomon Islands,SLB,2010,,2083.7,528000
Solomon Islands,SLB,2011,,2240.6,542000
Solomon Islands,SLB,2012,,2135.3,556000
Solomon Islands,SLB,2013,,2014.8,571000
Solomon Islands,SLB,2014,,1894.4,587000
Solomon Islands,SLB,2015,,1773.9,603000
Solomon Islands,SLB,2016,,1657,619000
Solomon Islands,SLB,1800,,,56998
Solomon Islands,SLB,1801,,,56998
Solomon Islands,SLB,1802,,,56998
Solomon Islands,SLB,1803,,,56998
Solomon Islands,SLB,1804,,,56998
Solomon Islands,SLB,1805,,,56998
Solomon Islands,SLB,1806,,,56998
Solomon Islands,SLB,1807,,,56998
Solomon Islands,SLB,1808,,,56998
Solomon Islands,SLB,1809,,,56998
Solomon Islands,SLB,1810,,,56998
Solomon Islands,SLB,1811,,,57010
Solomon Islands,SLB,1812,,,57035
Solomon Islands,SLB,1813,,,57072
Solomon Islands,SLB,1814,,,57121
Solomon Islands,SLB,1815,,,57183
Solomon Islands,SLB,1816,,,57257
Solomon Islands,SLB,1817,,,57344
Solomon Islands,SLB,1818,,,57444
Solomon Islands,SLB,1819,,,57556
Solomon Islands,SLB,1820,,,57682
Solomon Islands,SLB,1821,,,57820
Solomon Islands,SLB,1822,,,57970
Solomon Islands,SLB,1823,,,58134
Solomon Islands,SLB,1824,,,58311
Solomon Islands,SLB,1825,,,58501
Solomon Islands,SLB,1826,,,58704
Solomon Islands,SLB,1827,,,58920
Solomon Islands,SLB,1828,,,59149
Solomon Islands,SLB,1829,,,59392
Solomon Islands,SLB,1830,,,59648
Solomon Islands,SLB,1831,,,59917
Solomon Islands,SLB,1832,,,60188
Solomon Islands,SLB,1833,,,60460
Solomon Islands,SLB,1834,,,60733
Solomon Islands,SLB,1835,,,61007
Solomon Islands,SLB,1836,,,61283
Solomon Islands,SLB,1837,,,61560
Solomon Islands,SLB,1838,,,61838
Solomon Islands,SLB,1839,,,62117
Solomon Islands,SLB,1840,,,62398
Solomon Islands,SLB,1841,,,62680
Solomon Islands,SLB,1842,,,62963
Solomon Islands,SLB,1843,,,63247
Solomon Islands,SLB,1844,,,63533
Solomon Islands,SLB,1845,,,63820
Solomon Islands,SLB,1846,,,64108
Solomon Islands,SLB,1847,,,64398
Solomon Islands,SLB,1848,,,64689
Solomon Islands,SLB,1849,,,64981
Solomon Islands,SLB,1850,,,65274
Solomon Islands,SLB,1851,,,65412
Solomon Islands,SLB,1852,,,65550
Solomon Islands,SLB,1853,,,65688
Solomon Islands,SLB,1854,,,65825
Solomon Islands,SLB,1855,,,65963
Solomon Islands,SLB,1856,,,66100
Solomon Islands,SLB,1857,,,66237
Solomon Islands,SLB,1858,,,66374
