binomial_name,country,continent,group,year_last_seen,red_list_category,threat_type,threatened
Physalis tehuacanensis,Mexico,North America,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Physalis tehuacanensis,Mexico,North America,Flowering Plant,1960-1979,Extinct,Natural System Modifications,0
Physalis tehuacanensis,Mexico,North America,Flowering Plant,1960-1979,Extinct,Geological Events,0
Physalis tehuacanensis,Mexico,North America,Flowering Plant,1960-1979,Extinct,Unknown,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,1
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Biological Resource Use,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Climate Change,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Pollution,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Natural System Modifications,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Geological Events,0
Pimpinella robynsii,Burundi,Africa,Flowering Plant,1920-1939,Extinct,Unknown,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Climate Change,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Pollution,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Geological Events,0
Piper molliusculum,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Unknown,1
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Agriculture & Aquaculture,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Biological Resource Use,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Commercial Development,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Invasive Species,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Energy Production & Mining,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Climate Change,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Human Intrusions,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Pollution,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Transportation Corridor,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Natural System Modifications,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Geological Events,0
Pittosporum leroyanum,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Unknown,1
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Agriculture & Aquaculture,1
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Biological Resource Use,0
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Commercial Development,0
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Invasive Species,0
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Energy Production & Mining,0
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Climate Change,0
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Human Intrusions,0
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Pollution,0
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Transportation Corridor,0
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Natural System Modifications,0
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Geological Events,0
Plectranthus scopulicola,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Unknown,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Climate Change,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Pollution,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Geological Events,0
Pluchea glutinosa,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Unknown,1
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Agriculture & Aquaculture,1
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Biological Resource Use,1
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Commercial Development,0
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Invasive Species,0
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Energy Production & Mining,0
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Climate Change,0
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Human Intrusions,0
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Pollution,0
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Transportation Corridor,0
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Natural System Modifications,0
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Geological Events,0
Podocarpus perrieri,Madagascar,Africa,Conifer,1940-1959,Extinct,Unknown,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Climate Change,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Pollution,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Geological Events,0
Polygala quitensis,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Unknown,1
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Agriculture & Aquaculture,1
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Biological Resource Use,1
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Commercial Development,0
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Invasive Species,0
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Energy Production & Mining,0
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Climate Change,0
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Human Intrusions,0
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Pollution,0
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Transportation Corridor,0
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Natural System Modifications,0
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Geological Events,0
Polystachya acuminata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Unknown,0
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Agriculture & Aquaculture,1
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Biological Resource Use,0
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Commercial Development,1
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Invasive Species,0
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Energy Production & Mining,0
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Climate Change,0
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Human Intrusions,0
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Pollution,0
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Transportation Corridor,0
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Natural System Modifications,0
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Geological Events,0
Polystachya canaliculata,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Unknown,0
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Agriculture & Aquaculture,1
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Biological Resource Use,0
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Commercial Development,0
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Invasive Species,0
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Energy Production & Mining,0
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Climate Change,0
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Human Intrusions,1
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Pollution,0
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Transportation Corridor,0
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Natural System Modifications,0
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Geological Events,0
Polystachya erica-lanzae,Rwanda,Africa,Flowering Plant,1980-1999,Extinct,Unknown,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Agriculture & Aquaculture,1
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Biological Resource Use,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Commercial Development,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Invasive Species,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Energy Production & Mining,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Climate Change,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Human Intrusions,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Pollution,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Natural System Modifications,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Geological Events,0
Polystachya porphyrochila,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Unknown,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Agriculture & Aquaculture,1
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Biological Resource Use,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Commercial Development,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Invasive Species,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Energy Production & Mining,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Climate Change,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Human Intrusions,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Pollution,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Transportation Corridor,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Natural System Modifications,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Geological Events,0
Polystachya rugosilabia,Tanzania,Africa,Flowering Plant,1940-1959,Extinct,Unknown,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Agriculture & Aquaculture,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Biological Resource Use,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Commercial Development,1
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Invasive Species,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Energy Production & Mining,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Climate Change,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Human Intrusions,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Pollution,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Transportation Corridor,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Natural System Modifications,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Geological Events,0
Pouteria stenophylla,Brazil,South America,Flowering Plant,NA,Extinct,Unknown,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Climate Change,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Pollution,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Geological Events,0
Pradosia argentea,Peru,South America,Flowering Plant,Before 1900,Extinct,Unknown,1
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Agriculture & Aquaculture,1
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Biological Resource Use,1
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Commercial Development,1
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Invasive Species,0
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Energy Production & Mining,0
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Climate Change,0
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Human Intrusions,0
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Pollution,0
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Transportation Corridor,0
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Natural System Modifications,0
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Geological Events,0
Pradosia glaziovii,Brazil,South America,Flowering Plant,NA,Extinct,Unknown,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Agriculture & Aquaculture,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Biological Resource Use,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Commercial Development,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Invasive Species,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Energy Production & Mining,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Climate Change,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Human Intrusions,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Pollution,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Transportation Corridor,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Natural System Modifications,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Geological Events,0
Pradosia mutisii,Colombia,South America,Flowering Plant,NA,Extinct,Unknown,1
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,1
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Biological Resource Use,0
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Climate Change,0
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Pollution,0
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Natural System Modifications,1
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Geological Events,0
Premna aureolepidota,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Unknown,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Climate Change,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Pollution,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Geological Events,0
Prestonia schumanniana,Ecuador,South America,Flowering Plant,Before 1900,Extinct,Unknown,1
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Climate Change,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Pollution,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Geological Events,0
Psiadia schweinfurthii,Yemen,Asia,Flowering Plant,Before 1900,Extinct,Unknown,1
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Agriculture & Aquaculture,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Biological Resource Use,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Commercial Development,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Invasive Species,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Energy Production & Mining,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Climate Change,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Human Intrusions,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Pollution,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Natural System Modifications,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Geological Events,0
Psidium dumetorum,Jamaica,North America,Flowering Plant,1960-1979,Extinct,Unknown,1
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Agriculture & Aquaculture,0
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Biological Resource Use,0
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Commercial Development,0
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Invasive Species,0
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Energy Production & Mining,1
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Climate Change,0
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Human Intrusions,0
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Pollution,0
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Transportation Corridor,0
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Natural System Modifications,0
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Geological Events,0
Psychotria veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Unknown,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Biological Resource Use,1
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Commercial Development,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Climate Change,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Pollution,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Geological Events,0
Pterospermum elmeri,Philippines,Asia,Flowering Plant,1900-1919,Extinct,Unknown,0
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Agriculture & Aquaculture,0
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Biological Resource Use,1
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Commercial Development,0
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Invasive Species,0
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Energy Production & Mining,1
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Climate Change,0
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Human Intrusions,0
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Pollution,0
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Transportation Corridor,0
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Natural System Modifications,1
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Geological Events,0
Pterospermum havilandii,Malaysia,Asia,Flowering Plant,Before 1900,Extinct in the Wild,Unknown,0
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,1
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Biological Resource Use,0
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
