volcano_number,volcano_name,eruption_number,eruption_start_year,event_number,event_type,event_remarks,event_date_year,event_date_month,event_date_day
334070,Galapagos Rift,10347,1972,152556,VEI (Explosivity Index),NA,NA,NA,NA
290240,Sarychev Peak,18817,1986,152557,VEI (Explosivity Index),NA,NA,NA,NA
243040,Hunga Tonga-Hunga Ha'apai,20983,2014,152559,VEI (Explosivity Index),NA,NA,NA,NA
268060,Gamalama,20989,2014,152560,VEI (Explosivity Index),NA,NA,NA,NA
268060,Gamalama,21087,2015,152561,VEI (Explosivity Index),NA,NA,NA,NA
351020,"Ruiz, Nevado del",20995,2014,152562,VEI (Explosivity Index),NA,NA,NA,NA
233020,"Fournaise, Piton de la",20982,2015,152565,VEI (Explosivity Index),NA,NA,NA,NA
266030,Soputan,20988,2015,152566,VEI (Explosivity Index),NA,NA,NA,NA
266030,Soputan,22105,2016,152567,VEI (Explosivity Index),NA,NA,NA,NA
300260,Klyuchevskoy,20992,2015,152568,VEI (Explosivity Index),NA,NA,NA,NA
300260,Klyuchevskoy,21095,2015,152570,VEI (Explosivity Index),NA,NA,NA,NA
290360,Chikurachki,20990,2015,152571,VEI (Explosivity Index),NA,2015,2,17
290360,Chikurachki,22127,2016,152572,VEI (Explosivity Index),NA,2016,3,30
345070,Turrialba,20998,2015,152573,VEI (Explosivity Index),NA,NA,NA,NA
261140,Marapi,22111,2015,152576,VEI (Explosivity Index),NA,NA,NA,NA
358020,Calbuco,21076,2015,152579,VEI (Explosivity Index),NA,2015,4,23
273010,Bulusan,21072,2015,152580,VEI (Explosivity Index),NA,2015,6,19
344040,Telica,21074,2015,152581,VEI (Explosivity Index),NA,2015,5,26
344040,Telica,21097,2015,152582,VEI (Explosivity Index),NA,2015,9,26
353020,Wolf,21075,2015,152583,VEI (Explosivity Index),NA,2015,5,25
282050,Kuchinoerabujima,21073,2015,152584,VEI (Explosivity Index),NA,2015,5,29
283110,Asamayama,21081,2015,152587,VEI (Explosivity Index),Ashfall 4 km from crater,2015,6,16
283020,Hakoneyama,21080,2015,152588,VEI (Explosivity Index),NA,NA,NA,NA
344020,San Cristobal,22130,2016,152590,VEI (Explosivity Index),NA,2016,4,22
264270,Sirung,21086,2015,152592,VEI (Explosivity Index),NA,2015,7,7
354006,Sabancaya,21089,2015,152593,VEI (Explosivity Index),Only ash plume height reported,2015,8,26
360160,Kick 'em Jenny,21090,2015,152594,VEI (Explosivity Index),NA,NA,NA,NA
352050,Cotopaxi,21088,2015,152595,VEI (Explosivity Index),NA,NA,NA,NA
345020,Rincon de la Vieja,22132,2015,152596,VEI (Explosivity Index),NA,NA,NA,NA
264030,Rinjani,22104,2015,152597,VEI (Explosivity Index),NA,NA,NA,NA
355100,Lascar,22110,2015,152598,VEI (Explosivity Index),NA,2015,10,30
263310,Tengger Caldera,22103,2015,152599,VEI (Explosivity Index),NA,NA,NA,NA
272020,Kanlaon,22106,2015,152600,VEI (Explosivity Index),NA,NA,NA,NA
344090,Momotombo,22107,2015,152601,VEI (Explosivity Index),NA,2016,1,12
357070,"Chillan, Nevados de",22119,2016,152602,VEI (Explosivity Index),NA,2016,5,9
343100,San Miguel,22117,2016,152603,VEI (Explosivity Index),NA,2016,1,12
290390,Alaid,21096,2015,152604,VEI (Explosivity Index),"No plume heights reported, just downwind",NA,NA,NA
312030,Pavlof,22129,2016,152607,VEI (Explosivity Index),NA,NA,NA,NA
261170,Kerinci,22125,2016,152608,VEI (Explosivity Index),NA,2016,4,29
252010,Langila,22123,2016,152609,VEI (Explosivity Index),NA,NA,NA,NA
390080,Bristol Island,22133,2016,152610,VEI (Explosivity Index),NA,NA,NA,NA
353010,Fernandina,22135,1917,152611,VEI (Explosivity Index),NA,NA,NA,NA
353010,Fernandina,11658,1846,152612,Lava fountains,NA,NA,NA,NA
355100,Lascar,20789,2013,152613,Glow,NA,NA,NA,NA
272020,Kanlaon,22106,2015,152614,Phreatic activity,NA,2015,11,23
272020,Kanlaon,22106,2015,152615,Ash,First emissions with minor ash content,2015,11,24
272020,Kanlaon,22106,2015,152616,VEI (Explosivity Index),NA,2016,3,29
272020,Kanlaon,22106,2015,152617,Ash,NA,NA,NA,NA
272020,Kanlaon,22106,2015,152618,Explosion,NA,NA,NA,NA
272020,Kanlaon,22106,2015,152619,Phreatic activity,NA,NA,NA,NA
323200,Salton Buttes,22136,210,152620,Lava dome formation,NA,NA,NA,NA
323200,Salton Buttes,22136,210,152621,Explosion,NA,NA,NA,NA
323200,Salton Buttes,22136,210,152622,Pumice,NA,NA,NA,NA
323200,Salton Buttes,22137,-290,152623,Lava dome formation,NA,NA,NA,NA
323200,Salton Buttes,22137,-290,152624,Explosion,NA,NA,NA,NA
323200,Salton Buttes,22137,-290,152625,Tephra,NA,NA,NA,NA
312090,Aniakchak,22138,-5930,152626,Explosion,NA,NA,NA,NA
312090,Aniakchak,22138,-5930,152627,Pumice,NA,NA,NA,NA
312090,Aniakchak,22138,-5930,152628,Pyroclastic flow,NA,NA,NA,NA
312090,Aniakchak,20182,-1645,152629,Bombs,NA,NA,NA,NA
312090,Aniakchak,20183,-370,152630,Pumice,NA,NA,NA,NA
312090,Aniakchak,20188,1190,152631,Pumice,NA,NA,NA,NA
312090,Aniakchak,20189,1370,152632,Pumice,NA,NA,NA,NA
312090,Aniakchak,22139,1280,152633,Explosion,NA,NA,NA,NA
312090,Aniakchak,22139,1280,152634,Tephra,NA,NA,NA,NA
312090,Aniakchak,22140,1120,152635,Explosion,NA,NA,NA,NA
312090,Aniakchak,22140,1120,152636,Lapilli,NA,NA,NA,NA
344100,Masaya,22143,2012,152639,Ash,NA,NA,NA,NA
344100,Masaya,22143,2012,152640,VEI (Explosivity Index),NA,NA,NA,NA
344100,Masaya,22143,2012,152641,Lapilli,NA,NA,NA,NA
344100,Masaya,22143,2012,152642,Bombs,Up to 10 cm in diameter,NA,NA,NA
344100,Masaya,22143,2012,152643,Explosion,30 April-3 May had 68 explosions,NA,NA,NA
344100,Masaya,22143,2012,152644,Blocks,Largest blocks were 60 x 50 x 40 cm,2012,5,1
345020,Rincon de la Vieja,22161,2012,152646,Phreatic activity,NA,NA,NA,NA
345020,Rincon de la Vieja,22161,2012,152647,VEI (Explosivity Index),NA,NA,NA,NA
345020,Rincon de la Vieja,20961,2014,152648,Phreatic activity,NA,2014,10,24
345020,Rincon de la Vieja,20961,2014,152649,VEI (Explosivity Index),NA,2014,10,24
345020,Rincon de la Vieja,22132,2015,152650,Phreatic activity,NA,2015,6,16
345020,Rincon de la Vieja,22132,2015,152651,Phreatic activity,NA,2015,6,18
345020,Rincon de la Vieja,22132,2015,152652,Phreatic activity,NA,2015,8,21
345020,Rincon de la Vieja,22132,2015,152653,Phreatic activity,NA,2015,10,1
345020,Rincon de la Vieja,22132,2015,152654,Phreatic activity,NA,2015,10,4
345020,Rincon de la Vieja,22132,2015,152655,Phreatic activity,NA,2015,10,16
345020,Rincon de la Vieja,22132,2015,152656,Phreatic activity,Largest of 10 small to moderate phreatic eruptions in October 2015.,2015,10,21
357061,"Maule, Laguna del",22162,-4450,152657,Lava flow(s),NA,NA,NA,NA
357061,"Maule, Laguna del",22164,-250,152658,Lava flow(s),NA,NA,NA,NA
357061,"Maule, Laguna del",22163,-1550,152659,Lava flow(s),NA,NA,NA,NA
357061,"Maule, Laguna del",22165,-50,152660,Lava flow(s),NA,NA,NA,NA
357061,"Maule, Laguna del",22165,-50,152661,VEI (Explosivity Index),NA,NA,NA,NA
357061,"Maule, Laguna del",22164,-250,152662,VEI (Explosivity Index),NA,NA,NA,NA
357061,"Maule, Laguna del",22163,-1550,152663,VEI (Explosivity Index),NA,NA,NA,NA
357061,"Maule, Laguna del",22162,-4450,152664,VEI (Explosivity Index),NA,NA,NA,NA
357093,Tolhuaca,22169,-4000,152665,Lava flow(s),NA,NA,NA,NA
357093,Tolhuaca,22169,-4000,152666,VEI (Explosivity Index),NA,NA,NA,NA
357093,Tolhuaca,22166,-5857,152667,Explosion,NA,NA,NA,NA
357093,Tolhuaca,22166,-5857,152668,VEI (Explosivity Index),NA,NA,NA,NA
357093,Tolhuaca,22167,-5371,152669,Explosion,NA,NA,NA,NA
357093,Tolhuaca,22167,-5371,152670,VEI (Explosivity Index),NA,NA,NA,NA
357093,Tolhuaca,22168,-4885,152671,Explosion,NA,NA,NA,NA
357093,Tolhuaca,22168,-4885,152672,VEI (Explosivity Index),NA,NA,NA,NA
264030,Rinjani,22149,2016,152673,Explosion,NA,NA,NA,NA
264030,Rinjani,22149,2016,152674,VEI (Explosivity Index),NA,NA,NA,NA
264030,Rinjani,22149,2016,152675,Explosion,NA,NA,NA,NA
264030,Rinjani,22149,2016,152676,VEI (Explosivity Index),NA,NA,NA,NA
233020,"Fournaise, Piton de la",22145,2016,152677,Lava flow(s),NA,NA,NA,NA
233020,"Fournaise, Piton de la",22145,2016,152678,Lava fountains,NA,NA,NA,NA
233020,"Fournaise, Piton de la",22145,2016,152679,VEI (Explosivity Index),NA,NA,NA,NA
233020,"Fournaise, Piton de la",22144,2016,152680,Lava fountains,NA,NA,NA,NA
233020,"Fournaise, Piton de la",22144,2016,152681,Cinder cone formation,NA,NA,NA,NA
233020,"Fournaise, Piton de la",22144,2016,152682,VEI (Explosivity Index),NA,NA,NA,NA
241040,Whakaari/White Island,22147,2016,152683,VEI (Explosivity Index),NA,NA,NA,NA
252120,Ulawun,22171,2016,152685,VEI (Explosivity Index),NA,NA,NA,NA
261170,Kerinci,22172,2016,152687,VEI (Explosivity Index),NA,NA,NA,NA
268060,Gamalama,22150,2016,152688,VEI (Explosivity Index),NA,NA,NA,NA
273010,Bulusan,22151,2016,152689,VEI (Explosivity Index),NA,2016,12,29
290260,Chirinkotan,22175,2016,152690,VEI (Explosivity Index),NA,NA,NA,NA
290360,Chikurachki,22153,2016,152691,VEI (Explosivity Index),NA,NA,NA,NA
300120,Zhupanovsky,22177,2016,152692,VEI (Explosivity Index),NA,NA,NA,NA
290380,Ebeko,22176,2016,152693,VEI (Explosivity Index),NA,NA,NA,NA
300130,Karymsky,22178,2016,152694,VEI (Explosivity Index),NA,NA,NA,NA
342110,Pacaya,22157,2015,152696,VEI (Explosivity Index),NA,NA,NA,NA
343100,San Miguel,22154,2016,152697,VEI (Explosivity Index),NA,NA,NA,NA
354006,Sabancaya,22158,2016,152698,VEI (Explosivity Index),NA,NA,NA,NA
354020,Ubinas,22181,2016,152699,VEI (Explosivity Index),NA,NA,NA,NA
345040,Poas,22156,2016,152700,VEI (Explosivity Index),NA,NA,NA,NA
390130,Zavodovski,22159,2016,152701,VEI (Explosivity Index),NA,NA,NA,NA
311300,Bogoslof,22182,2016,152702,VEI (Explosivity Index),NA,NA,NA,NA
323160,Ubehebe Craters,20680,-150,152703,Phreatic activity,NA,NA,NA,NA
323160,Ubehebe Craters,20680,-150,152704,Phreatomagmatic eruption,NA,NA,NA,NA
323160,Ubehebe Craters,20680,-150,152705,Bombs,NA,NA,NA,NA
323160,Ubehebe Craters,20680,-150,152706,Scoria,NA,NA,NA,NA
244020,Tutuila,22183,440,152707,Ash,NA,NA,NA,NA
244020,Tutuila,22183,440,152708,VEI (Explosivity Index),NA,NA,NA,NA
327812,Red Hill,22193,-9850,152709,Explosion,NA,NA,NA,NA
327812,Red Hill,22193,-9850,152710,Ash,NA,NA,NA,NA
327812,Red Hill,22193,-9850,152711,Lapilli,NA,NA,NA,NA
327812,Red Hill,22193,-9850,152712,Scoria,NA,NA,NA,NA
327812,Red Hill,22193,-9850,152713,Lava flow(s),Lava flows from Cerro Pomo are visible in satellite imagery,NA,NA,NA
327812,Red Hill,22194,-9700,152714,Explosion,NA,NA,NA,NA
327812,Red Hill,22194,-9700,152715,Ash,NA,NA,NA,NA
327812,Red Hill,22194,-9700,152716,Lapilli,NA,NA,NA,NA
327812,Red Hill,22194,-9700,152717,Scoria,NA,NA,NA,NA
327812,Red Hill,22194,-9700,152718,Lava fountains,NA,NA,NA,NA
327812,Red Hill,22194,-9700,152719,Lava flow(s),NA,NA,NA,NA
327812,Red Hill,22194,-9700,152720,Bombs,NA,NA,NA,NA
344040,Telica,22195,2013,152721,Explosion,NA,2013,9,25
344040,Telica,22195,2013,152722,VEI (Explosivity Index),NA,NA,NA,NA
327812,Red Hill,22196,-9450,152723,Explosion,NA,NA,NA,NA
327812,Red Hill,22196,-9450,152724,Ash,NA,NA,NA,NA
327812,Red Hill,22196,-9450,152725,Lapilli,NA,NA,NA,NA
327812,Red Hill,22196,-9450,152726,Scoria,NA,NA,NA,NA
327812,Red Hill,22196,-9450,152727,Bombs,NA,NA,NA,NA
327812,Red Hill,22196,-9450,152728,Pyroclastic flow,NA,NA,NA,NA
327812,Red Hill,22196,-9450,152729,Cinder cone formation,NA,NA,NA,NA
327812,Red Hill,22196,-9450,152730,Phreatomagmatic eruption,NA,NA,NA,NA
327812,Red Hill,22196,-9450,152731,Crater formation,NA,NA,NA,NA
323160,Ubehebe Craters,20680,-150,152732,Lapilli,NA,NA,NA,NA
242050,Monowai,22197,2009,152733,VEI (Explosivity Index),NA,NA,NA,NA
242050,Monowai,22197,2009,152734,Observation,Discolored sea water,2009,10,27
272020,Kanlaon,22106,2015,152735,Explosion,NA,2016,6,18
272020,Kanlaon,22106,2015,152736,VEI (Explosivity Index),NA,NA,NA,NA
323120,Mono-Inyo Craters,20670,620,152751,Ash,NA,NA,NA,NA
323120,Mono-Inyo Craters,20670,620,152752,Lapilli,NA,NA,NA,NA
323120,Mono-Inyo Craters,20670,620,152753,Pumice,NA,NA,NA,NA
223020,Nyamuragira,22202,2016,152754,Lava lake,NA,NA,NA,NA
223020,Nyamuragira,22202,2016,152755,Thermal anomaly,NA,NA,NA,NA
223020,Nyamuragira,22202,2016,152756,VEI (Explosivity Index),NA,NA,NA,NA
282080,Aira,22203,2017,152757,Explosion,NA,NA,NA,NA
282080,Aira,22203,2017,152758,Pyroclastic flow,NA,NA,NA,NA
282080,Aira,22203,2017,152759,VEI (Explosivity Index),NA,NA,NA,NA
282080,Aira,22203,2017,152760,Ash,NA,NA,NA,NA
322040,Sand Mountain Field,22204,-950,152761,Explosion,NA,NA,NA,NA
322040,Sand Mountain Field,22204,-950,152762,Ash,NA,NA,NA,NA
322040,Sand Mountain Field,22204,-950,152763,Scoria,NA,NA,NA,NA
322040,Sand Mountain Field,22204,-950,152764,Phreatomagmatic eruption,NA,NA,NA,NA
322040,Sand Mountain Field,22204,-950,152765,Cinder cone formation,NA,NA,NA,NA
322040,Sand Mountain Field,22204,-950,152766,Lava flow(s),NA,NA,NA,NA
322040,Sand Mountain Field,22205,-5050,152768,Explosion,NA,NA,NA,NA
322040,Sand Mountain Field,22205,-5050,152769,Ash,NA,NA,NA,NA
322040,Sand Mountain Field,22205,-5050,152770,Scoria,NA,NA,NA,NA
322040,Sand Mountain Field,22205,-5050,152771,Cinder cone formation,NA,NA,NA,NA
322040,Sand Mountain Field,22205,-5050,152772,Lava flow(s),NA,NA,NA,NA
322060,Belknap,22206,-5050,152774,Lava flow(s),NA,NA,NA,NA
322040,Sand Mountain Field,22204,-950,152775,VEI (Explosivity Index),NA,NA,NA,NA
322040,Sand Mountain Field,22205,-5050,152776,VEI (Explosivity Index),NA,NA,NA,NA
342110,Pacaya,22213,2006,152777,VEI (Explosivity Index),NA,NA,NA,NA
352080,Tungurahua,22214,2011,152778,Ash,NA,NA,NA,NA
352080,Tungurahua,22214,2011,152779,VEI (Explosivity Index),NA,NA,NA,NA
352080,Tungurahua,22215,2011,152780,Ash,NA,NA,NA,NA
352080,Tungurahua,22215,2011,152781,VEI (Explosivity Index),NA,NA,NA,NA
352080,Tungurahua,22215,2011,152782,Pyroclastic flow,NA,NA,NA,NA
282110,Asosan,22174,2016,152783,Glow,NA,NA,NA,NA
282110,Asosan,22174,2016,152784,Ash,NA,NA,NA,NA
282110,Asosan,22174,2016,152785,Explosion,NA,NA,NA,NA
282110,Asosan,22174,2016,152786,VEI (Explosivity Index),NA,NA,NA,NA
261170,Kerinci,22216,2013,152787,Ash,NA,NA,NA,NA
261170,Kerinci,22216,2013,152788,VEI (Explosivity Index),NA,NA,NA,NA
261170,Kerinci,22217,2011,152789,Ash,NA,NA,NA,NA
261170,Kerinci,22217,2011,152790,VEI (Explosivity Index),NA,NA,NA,NA
243030,Unnamed,22185,2017,152791,VEI (Explosivity Index),NA,NA,NA,NA
290260,Chirinkotan,22223,2014,152792,VEI (Explosivity Index),NA,NA,NA,NA
290260,Chirinkotan,22223,2014,152793,Pyroclastic flow,NA,2015,8,10
290260,Chirinkotan,22223,2014,152794,Ash,NA,2015,7,26
386020,Bouvet,13148,-50,152795,VEI (Explosivity Index),NA,NA,NA,NA
343100,San Miguel,22233,2015,152796,VEI (Explosivity Index),NA,NA,NA,NA
343100,San Miguel,22233,2015,152797,Ash,NA,NA,NA,NA
352090,Sangay,22237,2016,152798,Thermal anomaly,NA,2016,10,10
263200,Dieng Volcanic Complex,22227,2017,152799,Phreatic activity,"A phreatic event from Sileri Crater at 1303 on 30 April 2017 ejected material 10 m high and 1 m past the crater edge, forming a 1-2 mm thick deposit.",2017,4,30
263200,Dieng Volcanic Complex,22227,2017,152800,Phreatic activity,Another emission at 0941 on 24 May consisted of gas and black “smoke” that rose 20 m.,2017,5,24
263200,Dieng Volcanic Complex,22227,2017,152801,Phreatic activity,"A phreatic eruption at the Sileri Crater lake occurred at 1154 on 2 July 2017, ejecting mud and material 150 m high, and 50 m to the N and S.",2017,7,2
263200,Dieng Volcanic Complex,22227,2017,152802,Evacuations,NA,2017,7,2
263200,Dieng Volcanic Complex,22227,2017,152803,VEI (Explosivity Index),NA,NA,NA,NA
256010,Tinakula,22239,2017,152804,Ash,NA,NA,NA,NA
256010,Tinakula,22239,2017,152805,VEI (Explosivity Index),NA,NA,NA,NA
257030,Ambae,22240,2017,152806,VEI (Explosivity Index),NA,NA,NA,NA
284140,Farallon de Pajaros,22243,1872,152807,Explosion,NA,NA,NA,NA
284140,Farallon de Pajaros,22243,1872,152808,Ash,NA,NA,NA,NA
284140,Farallon de Pajaros,22243,1872,152809,VEI (Explosivity Index),NA,NA,NA,NA
284096,Nishinoshima,22207,2017,152810,VEI (Explosivity Index),NA,NA,NA,NA
352080,Tungurahua,22215,2011,152813,VEI (Explosivity Index),NA,NA,NA,NA
243060,Tofua,22253,1847,152814,VEI (Explosivity Index),NA,NA,NA,NA
243060,Tofua,22253,1847,152815,Flames,NA,NA,NA,NA
243060,Tofua,22253,1847,152816,Volcanic smoke,NA,NA,NA,NA
243060,Tofua,22254,1845,152817,Lava flow(s),NA,NA,NA,NA
243061,Kao,22255,1847,152818,Volcanic smoke,NA,NA,NA,NA
243061,Kao,22255,1847,152819,VEI (Explosivity Index),NA,NA,NA,NA
311240,Cleveland,22128,2016,152820,VEI (Explosivity Index),NA,NA,NA,NA
360160,Kick 'em Jenny,22260,2017,152821,VEI (Explosivity Index),NA,NA,NA,NA
252120,Ulawun,22225,2017,152822,Ash,NA,NA,NA,NA
252120,Ulawun,22225,2017,152823,VEI (Explosivity Index),NA,NA,NA,NA
261230,Dempo,22248,2017,152824,VEI (Explosivity Index),NA,NA,NA,NA
357090,Copahue,22232,2017,152825,VEI (Explosivity Index),NA,NA,NA,NA
272020,Kanlaon,22249,2017,152826,Explosion,NA,NA,NA,NA
272020,Kanlaon,22249,2017,152827,VEI (Explosivity Index),NA,NA,NA,NA
272020,Kanlaon,22249,2017,152828,Ash,NA,NA,NA,NA
352090,Sangay,22235,2013,152829,VEI (Explosivity Index),NA,NA,NA,NA
285040,Shikotsu,18618,1885,152830,Explosion,NA,1885,1,8
285040,Shikotsu,18618,1885,152831,Explosion,NA,1885,1,10
285040,Shikotsu,18618,1885,152832,Explosion,NA,1885,3,26
285040,Shikotsu,18618,1885,152833,VEI (Explosivity Index),NA,1885,3,26
263250,Merapi,22264,2018,152834,VEI (Explosivity Index),NA,2018,5,11
300130,Karymsky,22230,2017,152835,VEI (Explosivity Index),NA,NA,NA,NA
233020,"Fournaise, Piton de la",22184,2017,152836,VEI (Explosivity Index),NA,NA,NA,NA
233020,"Fournaise, Piton de la",22224,2017,152837,VEI (Explosivity Index),NA,NA,NA,NA
233020,"Fournaise, Piton de la",22261,2018,152838,VEI (Explosivity Index),NA,NA,NA,NA
263300,Semeru,22218,2010,152839,VEI (Explosivity Index),NA,2010,11,18
263300,Semeru,22219,2011,152840,VEI (Explosivity Index),Dense gray-white plumes rose 600 m and preceded an explosion on 6 January 2012.,2012,1,6
263300,Semeru,22220,2013,152841,VEI (Explosivity Index),NA,NA,NA,NA
263300,Semeru,22221,2014,152842,VEI (Explosivity Index),Multiple explosions around 4 km above summit.,NA,NA,NA
352090,Sangay,22237,2016,152843,VEI (Explosivity Index),NA,2016,5,6
352090,Sangay,22236,2015,152844,VEI (Explosivity Index),NA,2015,1,25
352090,Sangay,22231,2017,152845,VEI (Explosivity Index),NA,2017,7,20
352090,Sangay,22259,2018,152846,VEI (Explosivity Index),NA,2018,2,25
352090,Sangay,22234,2011,152847,VEI (Explosivity Index),NA,2012,6,4
342110,Pacaya,22222,2014,152848,VEI (Explosivity Index),NA,NA,NA,NA
343100,San Miguel,22192,2017,152849,VEI (Explosivity Index),NA,2017,1,7
343100,San Miguel,22251,2018,152850,VEI (Explosivity Index),NA,NA,NA,NA
262000,Krakatau,22188,2017,152851,VEI (Explosivity Index),NA,2017,2,19
345040,Poas,22209,2017,152852,VEI (Explosivity Index),NA,NA,NA,NA
345020,Rincon de la Vieja,22208,2017,152853,VEI (Explosivity Index),NA,2017,10,3
263200,Dieng Volcanic Complex,22263,2018,152854,VEI (Explosivity Index),NA,2018,4,1
261140,Marapi,22226,2017,152855,VEI (Explosivity Index),NA,2017,6,4
261140,Marapi,22262,2018,152856,VEI (Explosivity Index),NA,2018,5,2
273010,Bulusan,22151,2016,152857,Phreatic activity,Weak phreatic eruption.,2017,3,2
273010,Bulusan,22151,2016,152858,Phreatic activity,Grayish ash plume rose 2 km above the vent and drifted WSW.,2016,12,29
273010,Bulusan,22229,2017,152859,VEI (Explosivity Index),NA,2017,6,5
264050,Sangeang Api,22228,2017,152860,VEI (Explosivity Index),NA,NA,NA,NA
344020,San Cristobal,22252,2017,152861,VEI (Explosivity Index),"Plume not high, but quite large, so bumped to VEI 2.",NA,NA,NA
344020,San Cristobal,22266,2018,152862,VEI (Explosivity Index),NA,NA,NA,NA
353010,Fernandina,22245,2017,152863,VEI (Explosivity Index),NA,2017,9,4
282090,Kirishimayama,22242,2017,152864,VEI (Explosivity Index),NA,2017,10,14
282090,Kirishimayama,22257,2018,152865,VEI (Explosivity Index),NA,2018,5,15
264020,Agung,22241,2017,152866,VEI (Explosivity Index),NA,NA,NA,NA
251002,Kadovar,22246,2018,152867,VEI (Explosivity Index),NA,NA,NA,NA
273030,Mayon,22250,2018,152868,VEI (Explosivity Index),NA,2018,1,22
283120,Kusatsu-Shiranesan,22258,2018,152869,VEI (Explosivity Index),NA,NA,NA,NA
267020,Karangetang,22256,2018,152870,VEI (Explosivity Index),NA,2018,2,2
344020,San Cristobal,22267,2014,152871,Explosion,NA,2014,7,20
344020,San Cristobal,22267,2014,152872,Ash,Minor ash in fumaroles,2014,8,NA
344020,San Cristobal,22267,2014,152873,Explosion,NA,2014,10,1
344020,San Cristobal,22267,2014,152874,VEI (Explosivity Index),NA,NA,NA,NA
344020,San Cristobal,22267,2014,152875,Lahar or mudflow,NA,2014,9,24
344020,San Cristobal,22268,2015,152876,Ash,NA,2015,3,5
344020,San Cristobal,22268,2015,152877,Explosion,NA,2015,3,5
344020,San Cristobal,22268,2015,152878,VEI (Explosivity Index),NA,NA,NA,NA
344020,San Cristobal,22268,2015,152879,Explosion,NA,2015,6,6
344020,San Cristobal,22268,2015,152880,Explosion,NA,2015,6,12
344020,San Cristobal,22268,2015,152881,Ash,NA,NA,NA,NA
344020,San Cristobal,22268,2015,152882,VEI (Explosivity Index),NA,2015,6,12
344020,San Cristobal,22252,2017,152883,Explosion,NA,NA,NA,NA
344020,San Cristobal,22252,2017,152884,Ash,NA,NA,NA,NA
344020,San Cristobal,22252,2017,152885,Explosion,NA,2017,11,7
344020,San Cristobal,22252,2017,152886,Explosion,NA,2017,11,11
344020,San Cristobal,22252,2017,152887,Ash,NA,NA,NA,NA
344020,San Cristobal,22252,2017,152888,VEI (Explosivity Index),5 km height based on models; 6.7 km altitude.,2017,11,11
344020,San Cristobal,22269,2017,152889,Ash,NA,NA,NA,NA
344020,San Cristobal,22269,2017,152890,Explosion,NA,NA,NA,NA
344020,San Cristobal,22269,2017,152891,VEI (Explosivity Index),All small events.,NA,NA,NA
261080,Sinabung,22270,810,152892,Pyroclastic flow,NA,NA,NA,NA
261080,Sinabung,22270,810,152893,Lava flow(s),NA,NA,NA,NA
261080,Sinabung,20818,2013,152894,Explosion,Plume to at least 16.8 km altitude (15.4 km height).,2018,2,19
261080,Sinabung,20818,2013,152895,VEI (Explosivity Index),Plume to at least 16.8 km altitude (15.4 km height).,2018,2,19
390090,Saunders,22271,2014,152896,Thermal anomaly,NA,NA,NA,NA
222120,"Lengai, Ol Doinyo",22284,2017,152897,Observation,Sentinel-2 Infrared Band 12,2017,4,9
222120,"Lengai, Ol Doinyo",22284,2017,152898,Observation,Sentinel-2 Infrared Band 12,2017,7,13
222120,"Lengai, Ol Doinyo",22284,2017,152899,Observation,Sentinel-2 Infrared Band 12,2017,7,3
222120,"Lengai, Ol Doinyo",22284,2017,152900,Observation,Sentinel-2 Infrared Band 12,2017,6,8
222120,"Lengai, Ol Doinyo",22284,2017,152901,Observation,Sentinel-2 Infrared Band 12,2017,8,12
222120,"Lengai, Ol Doinyo",22284,2017,152902,Observation,Sentinel-2 Infrared Band 12,2017,8,27
222120,"Lengai, Ol Doinyo",22284,2017,152903,Observation,Sentinel-2 Infrared Band 12,2017,9,26
222120,"Lengai, Ol Doinyo",22284,2017,152904,Observation,Sentinel-2 Infrared Band 12,2017,10,1
222120,"Lengai, Ol Doinyo",22284,2017,152905,Observation,Sentinel-2 Infrared Band 12,2017,10,6
222120,"Lengai, Ol Doinyo",22284,2017,152906,Observation,Sentinel-2 Infrared Band 12,2017,11,30
222120,"Lengai, Ol Doinyo",22284,2017,152907,Observation,Sentinel-2 Infrared Band 12,2018,1,24
222120,"Lengai, Ol Doinyo",22284,2017,152908,Observation,Sentinel-2 Infrared Band 12,2018,5,4
222120,"Lengai, Ol Doinyo",22284,2017,152909,Observation,Sentinel-2 Infrared Band 12,2018,2,23
222120,"Lengai, Ol Doinyo",22284,2017,152910,Observation,Sentinel-2 Infrared Band 12,2018,5,14
222120,"Lengai, Ol Doinyo",22284,2017,152911,Observation,Sentinel-2 Infrared Band 12,2018,5,29
222120,"Lengai, Ol Doinyo",22284,2017,152912,Observation,Sentinel-2 Infrared Band 12,2018,6,23
222120,"Lengai, Ol Doinyo",22284,2017,152913,Observation,Sentinel-2 Infrared Band 12,2018,7,18
222120,"Lengai, Ol Doinyo",22284,2017,152914,Observation,Sentinel-2 Infrared Band 12,2018,7,23
222120,"Lengai, Ol Doinyo",22284,2017,152915,Observation,Sentinel-2 Infrared Band 12,2018,7,28
222120,"Lengai, Ol Doinyo",22284,2017,152916,Observation,Sentinel-2 Infrared Band 12,2018,8,7
222120,"Lengai, Ol Doinyo",22284,2017,152917,Observation,Sentinel-2 Infrared Band 12,2018,8,12
300130,Karymsky,22265,2018,152918,VEI (Explosivity Index),NA,NA,NA,NA
290390,Alaid,22281,2018,152919,VEI (Explosivity Index),NA,NA,NA,NA
290390,Alaid,22281,2018,152920,Ash,NA,NA,NA,NA
290390,Alaid,22281,2018,152921,Explosion,NA,NA,NA,NA
