source,source_id,source_site_name,site_name,latitude,longitude,phase,phase_description,phase_code,age_start,age_end,taxon_source,n,prop,reference,taxon_detail,taxon,genus,family,category,founder_crop,edibility,grass_type,legume_type
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Astragalus sp.,1,0.01,NA,Astragalus sp.,"Astragalus spp. (incl. annularis, callichrous, tribuloides, vogelii)",Astragalus,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Bromus sp.,1,0.01,NA,Bromus sp.,"Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)",Bromus,Poaceae,Grasses,NA,NA,Small/medium-seeded,NA
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Eremopyrum sp.,2,0.03,NA,Eremopyrum sp.,Eremopyrum spp. (incl. bonaepartis),Eremopyrum,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Hordeum distichum rachis,16,0.2,NA,Hordeum distichum,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Hordeum distichum grain (hulled),2,0.03,NA,Hordeum distichum,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Hordeum sp. (wild),1,0.01,NA,Hordeum sp.,"Hordeum spp. (bulbosum, glaucum, murinum, marinum, hystrix, sphaerococcum)",Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Lolium sp.,9,0.11,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Malva sp.,1,0.01,NA,Malva sp.,"Malva spp. (incl. aegyptia, nicaeensis, parviflora, sylvestris)",Malva,Malvaceae,Wild plants,NA,NA,NA,NA
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Medicago sp.,1,0.01,NA,Medicago sp.,"Medicago spp. (incl. laciniata, minima, orbicularis, polymorpha, radiata, truncatula)",Medicago,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Phalaris sp.,3,0.04,NA,Phalaris sp.,"Phalaris spp. (incl. minor, paradoxa, tuberosa)",Phalaris,Poaceae,Grasses,NA,Edible seed/fruit,Small-seeded,NA
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Trigonella astroites - type,7,0.09,NA,Trigonella astroites,"Trigonella spp. (incl. arabica, astroites, noeana, sibthorpii)",Trigonella,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,812,Tell Bderi,Tell Bderi,36.387553,40.813687,"Early Dynastic III-II (2750-2350 BC), jars",Early Dynastic,TB-EDIIIJ,5050,4650,Triticum monococcum/dicoccum glume bases,4,0.05,NA,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,815,Tell Brak,Tell Brak,36.667327,41.057934,Early Uruk (3800 BC),Late Chalcolithic,TBR-I,6750,5750,Hordeum distichum/vulgare grain,250,0.01,NA,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,815,Tell Brak,Tell Brak,36.667327,41.057934,Early Uruk (3800 BC),Late Chalcolithic,TBR-I,6750,5750,Triticum species indeterminate glume wheat glume bases,919,0.04,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,815,Tell Brak,Tell Brak,36.667327,41.057934,Early Uruk (3800 BC),Late Chalcolithic,TBR-I,6750,5750,Triticum dicoccum grains,188,0.01,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,815,Tell Brak,Tell Brak,36.667327,41.057934,Early Uruk (3800 BC),Late Chalcolithic,TBR-I,6750,5750,Triticum species indeterminate fr thr/gl wheat grains,143,0.01,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,815,Tell Brak,Tell Brak,36.667327,41.057934,Ninevite 5 (3000 BC),Ninevite V,TBR-III,5050,4450,Hordeum distichum/vulgare grain,3.603,0.01,NA,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,815,Tell Brak,Tell Brak,36.667327,41.057934,Ninevite 5 (3000 BC),Ninevite V,TBR-III,5050,4450,Triticum species indeterminate glume wheat glume bases,4.703,0.02,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,821,Tell el Ifshar,Tell el Ifshar,32.1,34.8,Early Bronze Age,Early Bronze Age,TEIF_EBA,5150,3950,Lens sp.,2.231,0.99,NA,Lens sp.,"Lens spp. (incl. culinaris, orientalis)",Lens,Fabaceae,Pulses,lentil,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,821,Tell el Ifshar,Tell el Ifshar,32.1,34.8,Early Bronze Age,Early Bronze Age,TEIF_EBA,5150,3950,Vicia faba L.,21,0.01,NA,Vicia faba,Vicia faba,Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,822,Tell el'Abd,Tell el'Abd,36.25,38.18,Early Bronze Age,Early Bronze Age,TEA,5150,3950,Heliotropium L. sp.,308,0.01,NA,Heliotropium sp.,"Heliotropium spp. (incl. europaeum, persicum, rotundifolium, suaveolens)",Heliotropium,Boraginaceae,Wild plants,NA,NA,NA,NA
ADEMNES,822,Tell el'Abd,Tell el'Abd,36.25,38.18,Early Bronze Age,Early Bronze Age,TEA,5150,3950,Hordeum sp. rachis internodes,328,0.01,NA,Hordeum sp.,Hordeum sp. (indeter.),Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,822,Tell el'Abd,Tell el'Abd,36.25,38.18,Early Bronze Age,Early Bronze Age,TEA,5150,3950,Hordeum distichum grain (hulled),27.04,0.85,NA,Hordeum distichum,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,822,Tell el'Abd,Tell el'Abd,36.25,38.18,Early Bronze Age,Early Bronze Age,TEA,5150,3950,Rumex sp.,2.632,0.08,NA,Rumex sp.,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,822,Tell el'Abd,Tell el'Abd,36.25,38.18,Early Bronze Age,Early Bronze Age,TEA,5150,3950,Trigonella sp.,223,0.01,NA,Trigonella sp.,"Trigonella spp. (incl. arabica, astroites, noeana, sibthorpii)",Trigonella,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 0",Neolithic,TO-0,8350,6150,Hordeum sp. awns,1,0.92,NA,Hordeum sp.,Hordeum sp. (indeter.),Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 0",Neolithic,TO-0,8350,6150,Triticum monococcum/dicoccum glume bases,69,0.06,NA,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 0",Neolithic,TO-0,8350,6150,Triticum monococcum/dicoccum spikelet forks,8,0.01,NA,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 1",Neolithic,TO-1,8350,6150,Cyperus rotundus L.,1,0.01,NA,Cyperus rotundus,"Cyperus spp. (incl. articulatus, aucheri, papyrus, rotundus)",Cyperus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 1",Neolithic,TO-1,8350,6150,Hordeum sp. grains,1,0.01,NA,Hordeum sp.,Hordeum sp. (indeter.),Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 1",Neolithic,TO-1,8350,6150,Hordeum vulgare vulgare rachis,5,0.04,NA,Hordeum vulgare,Hordeum sp. (indeter.),Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 1",Neolithic,TO-1,8350,6150,Triticum monococcum/dicoccum glume bases,97,0.83,NA,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 1",Neolithic,TO-1,8350,6150,Triticum monococcum/dicoccum spikelet forks,11,0.09,NA,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 1",Neolithic,TO-1,8350,6150,Triticum monococcum grains (1/2g),2,0.02,NA,Triticum monococcum,Triticum spp. (incl. boeoticum/monococcum),Triticum,Poaceae,Grasses,einkorn wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 2",Early Chalcolithic,TO-2,7050,1950,Cyperus rotundus L.,1,0.2,NA,Cyperus rotundus,"Cyperus spp. (incl. articulatus, aucheri, papyrus, rotundus)",Cyperus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 2",Early Chalcolithic,TO-2,7050,1950,Hordeum sp. grains,1,0.2,NA,Hordeum sp.,Hordeum sp. (indeter.),Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 2",Early Chalcolithic,TO-2,7050,1950,Triticum monococcum/dicoccum glume bases,1,0.2,NA,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 2",Early Chalcolithic,TO-2,7050,1950,Triticum monococcum/dicoccum spikelet forks,1,0.2,NA,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 3",Middle Chalcolithic,TO-3,6450,5750,Hordeum sp. awns,1,0.94,NA,Hordeum sp.,Hordeum sp. (indeter.),Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 3",Middle Chalcolithic,TO-3,6450,5750,Hordeum sp. grains,12,0.01,NA,Hordeum sp.,Hordeum sp. (indeter.),Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 3",Middle Chalcolithic,TO-3,6450,5750,Lolium rigidum/persicum,13,0.01,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 3",Middle Chalcolithic,TO-3,6450,5750,Triticum monococcum/dicoccum glume bases,19,0.02,NA,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 3",Middle Chalcolithic,TO-3,6450,5750,Triticum monococcum/dicoccum spikelet forks,12,0.01,NA,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 4",Middle Chalcolithic,TO-4,6450,5750,Cyperus rotundus L.,27,0.01,NA,Cyperus rotundus,"Cyperus spp. (incl. articulatus, aucheri, papyrus, rotundus)",Cyperus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 4",Middle Chalcolithic,TO-4,6450,5750,Hordeum vulgare vulgare grain (hulled),3.121,0.98,NA,Hordeum vulgare,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,828,Tell el'Oueili,Tell el-'Oueili,31.22,45.87,"Ubaid period, level 4",Middle Chalcolithic,TO-4,6450,5750,Triticum monococcum/dicoccum glume bases,26,0.01,NA,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Chenopodium album L.,139,0.04,NA,Chenopodium album,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Chenopodium murale L.,70,0.02,NA,Chenopodium murale,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Chenopodium sp.,148,0.04,NA,Chenopodium sp.,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Cyperus sp.,63,0.02,NA,Cyperus sp.,"Cyperus spp. (incl. articulatus, aucheri, papyrus, rotundus)",Cyperus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Hordeum distichum/vulgare rachis,27,0.01,NA,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Hordeum distichum rachis,52,0.02,NA,Hordeum distichum,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Hordeum distichum/vulgare grain (hulled),26,0.01,NA,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Hordeum vulgare vulgare grain (hulled),80,0.02,NA,Hordeum vulgare,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Lolium type,252,0.08,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Malva sp.,43,0.01,NA,Malva sp.,"Malva spp. (incl. aegyptia, nicaeensis, parviflora, sylvestris)",Malva,Malvaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Phalaris sp.,107,0.03,NA,Phalaris sp.,"Phalaris spp. (incl. minor, paradoxa, tuberosa)",Phalaris,Poaceae,Grasses,NA,Edible seed/fruit,Small-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Rumex dentatus L.,69,0.02,NA,Rumex dentatus,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Rumex sp.,130,0.04,NA,Rumex sp.,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Suaeda sp.,33,0.01,NA,Suaeda sp.,"Suaeda spp. (incl. fruticosa, maritima, palaestina)",Suaeda,Amaranthaceae,Wild plants,NA,"leaves, stems",NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Trifolium type,114,0.03,NA,Trifolium sp.,Trifolium sp.,Trifolium,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Triticum species indeterminate glume wheat glume bases,559,0.17,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Triticum dicoccum grains,26,0.01,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Triticum dicoccum spikelet forks,176,0.05,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Triticum species indeterminate fr thr/gl wheat grains,34,0.01,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Triticum species indeterminate fr thr/gl wheat rachis,20,0.01,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-I,7150,4950,Vicia type,127,0.04,NA,Vicia sp.,Vicia sp. (indet.),Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Bromus sp.,52,0.01,NA,Bromus sp.,"Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)",Bromus,Poaceae,Grasses,NA,NA,Small/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Chenopodium album L.,57,0.01,NA,Chenopodium album,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Chenopodium murale L.,42,0.01,NA,Chenopodium murale,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Chenopodium sp.,75,0.02,NA,Chenopodium sp.,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Cyperus sp.,24,0.01,NA,Cyperus sp.,"Cyperus spp. (incl. articulatus, aucheri, papyrus, rotundus)",Cyperus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Hordeum distichum/vulgare grain (hulled),59,0.01,NA,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Hordeum vulgare vulgare grain (hulled),39,0.01,NA,Hordeum vulgare,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Lathyrus sativus L.,23,0.01,NA,Lathyrus sativus,"Lathryrus spp. (incl. aphaca, cicera, hirsutus, nissolia, sativus)",Lathyrus,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Lolium sp.,54,0.01,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Lolium type,335,0.08,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Malva sp.,49,0.01,NA,Malva sp.,"Malva spp. (incl. aegyptia, nicaeensis, parviflora, sylvestris)",Malva,Malvaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Phalaris sp.,88,0.02,NA,Phalaris sp.,"Phalaris spp. (incl. minor, paradoxa, tuberosa)",Phalaris,Poaceae,Grasses,NA,Edible seed/fruit,Small-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Rumex dentatus L.,90,0.02,NA,Rumex dentatus,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Rumex sp.,85,0.02,NA,Rumex sp.,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Trifolium type,55,0.01,NA,Trifolium sp.,Trifolium sp.,Trifolium,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Triticum species indeterminate glume wheat glume bases,862,0.21,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
