year,id,imdb_id,title,rating
2013,5630,2527186,All Cheerleaders Die,3
2013,4508,2312390,The Gamers: Hands of Fate,3
2013,4125,2617828,Freier Fall,1
2013,5296,1706620,Snowpiercer,3
2013,4542,1160996,The Colony,1
2013,5026,2457282,Madoka Magica: Rebellion Story,3
2013,4266,2908228,My Little Pony: Equestria Girls,3
2013,5061,1979320,Rush,1
2013,5097,2369396,Bounty Killer,3
2013,4334,1663662,Pacific Rim,1
2013,5491,2352488,Interior. Leather Bar.,1
2013,5131,1657510,Gimme Shelter,1
2013,4743,2147728,I Used to Be Darker,3
2013,4367,1602613,Only God Forgives,3
2013,5896,2576852,The Tale of The Princess Kaguya,3
2013,4025,1924429,Trance,0
2013,7400,2967286,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,3
2013,5604,2991296,Beneath,0
2013,4858,2294629,Frozen,3
2013,4477,2294189,The Fall,3
2013,5637,2235902,Geography Club,3
2013,4132,2034139,The Last Exorcism Part II,3
2013,6727,2351098,A Picture of You,3
2013,5672,2395421,Svecenikova djeca,1
2013,4168,1291580,Behind the Candelabra,1
2013,5335,2718492,Ida,3
2013,4965,2140373,Saving Mr. Banks,3
2013,8817,2464018,Minha Mae e uma Peca: O Filme,3
2013,5000,1714915,Only Lovers Left Alive,3
2013,6082,3252208,The Vivian Maier Mystery,3
2013,5105,2404461,Le Pass&eacute;,3
2013,5140,2388759,Love &amp; Air Sex,3
2013,4751,2247432,Go for Sisters,3
2013,4375,1860353,Turbo,3
2013,5903,1838520,The Truth About Emanuel,3
2013,4788,2018086,Camille Claudel 1915,3
2013,4416,2017020,The Smurfs 2,3
2013,4866,2330546,Les Reines du Ring (English: Wrestling Queens),3
2013,4142,1572315,Texas Chainsaw 3D,3
2013,6734,2042583,La jaula de oro,0
2013,7137,2379082,Monster Pies,2
2013,5376,2289538,Elle s’en va,3
2013,7204,3306776,Bayonetta: Bloody Fate,3
2013,4652,2378281,Instructions Not Included,3
2013,4281,1682180,Stoker,3
2013,4689,1211956,Escape Plan,2
2013,5845,2770480,Remember Sunday,3
2013,4759,2481198,Sunshine on Leith,3
2013,4382,0790736,R.I.P.D.,1
2013,4456,2396566,20 Feet from Stardom,3
2013,5985,2991316,Future Shift,3
2013,7452,2407574,My mad fat diary,3
2013,6709,2555268,Maidentrip,3
2013,5652,3106846,Gabrielle,3
2013,4911,1800241,American Hustle,3
2013,9170,3198652,Persona 3 the Movie: #1 Spring of Birth,3
2013,4980,2457282,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,3
2013,6437,2414766,Frequencies,3
2013,5015,1905040,Devil’s Pass,3
2013,4627,2818348,Saige Paints the Sky,3
2013,3911,1702439,Safe Haven,3
2013,5480,2429074,G.B.F.,3
2013,5119,3103576,L’amour est un crime parfait,2
2013,7694,2201548,A Teacher,3
2013,4431,1758795,The To Do List,3
2013,4055,1483013,Oblivion,3
2013,7424,2389182,Cheap Thrills,1
2013,5992,3521332,rastres de s&aacute;ndal,3
2013,5626,2981768,Patema Inverted,0
2013,5292,2263944,Dragon Ball Z: Battle of Gods,3
2013,4537,1480295,Killing Season,1
2013,4156,1462900,The Grandmaster,1
2013,4953,2944454,Riley Rewind,3
2013,7151,2796584,Lost Angel,0
2013,4189,2094762,And Now a Word from Our Sponsor,3
2013,5727,1545754,Are You Here,3
2013,5022,2315200,"Les garcons et Guillaume, a table!",1
2013,5126,2450186,V/H/S/2,3
2013,4739,3066242,RWBY,3
2013,5161,1204975,Last Vegas,1
2013,4021,2302755,Olympus Has Fallen,1
2013,4473,2188560,Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries),2
2013,4545,1433811,Disconnect,2
2013,4196,2404463,The Heat,3
2013,4609,2005374,The Frozen Ground,3
2013,4641,1392214,Prisoners,3
2013,4304,2258858,Wadjda,3
2013,4370,1457767,The Conjuring,3
2013,5526,2479800,Palo Alto,3
2013,5570,1549920,The Last Stand,1
2013,5607,1981107,The Young and Prodigious T.S. Spivet,3
2013,6006,3089388,Tim’s Vermeer,2
2013,5640,2312718,Homefront,2
2013,5273,2987732,Fack ju Gohte,3
2013,4203,2250234,Dragon Lore: Curse of the Shadow,1
2013,7585,1924396,The Best Offer,1
2013,4238,0770828,Man of Steel,3
2013,6458,2508258,First Period,3
2013,5436,1766175,Trap for Cinderella,3
2013,4419,2191701,Grown Ups 2,2
2013,5579,2013293,Kaze tachinu,3
2013,4488,2195548,Prince Avalanche,0
2013,5647,2333804,The Zero Theorem,0
2013,4145,1931435,The Big Wedding,3
2013,5011,2101473,The Physician,1
2013,4655,1454468,Gravity,0
2013,5150,2395385,+1,3
2013,5541,1464191,Decoding Annie Parker,3
2013,5190,2331143,"Soshite chichi ni naru (Like Father, Like Son)",3
2013,7765,1817081,A Case of You,3
2013,4808,2103267,Perfect Mothers,3
2013,4426,2106550,Mobius,3
2013,4051,1911644,The Call,3
2013,5587,2543508,Life Inside Out,3
2013,4461,2007360,Computer Chess,1
2013,5622,2167266,Tracks,3
2013,4880,1322269,August: Osage County,3
2013,4948,2309021,We Are What We Are,3
2013,4598,2370248,Short Term 12,3
2013,4256,1453405,Monsters University,1
2013,5085,3183630,The Boy and the World,0
2013,4701,1813609,A Haunting at Silver Falls,3
2013,7731,0469021,Alan Partridge: Alpha Papa,3
2013,4393,1821694,Red 2,3
2013,4017,1869716,The East,3
2013,4816,1509788,Ass Backwards,3
2013,4888,2431286,Philomena,3
2013,4507,1723121,We’re the Millers,3
2013,4922,0993846,The Wolf of Wall Street,3
2013,4540,2664258,UMMAH - Unter Freunden,1
2013,4192,1905041,Fast and Furious 6,3
2013,7959,2503154,The Den,3
2013,4226,1659338,The Numbers Station,1
2013,6483,1817287,Is the Man Who Is Tall Happy?,0
2013,4300,1690953,Despicable Me 2,3
2013,6892,2304426,The Selfish Giant,1
2013,6142,2992146,Young Detective Dee: Rise of the Sea Dragon,2
2013,5829,2217458,Flores Raras,3
2013,5457,2017561,Xi you xiang mo pian (Journey to the West),2
2013,5096,2429414,Hannas Reise,3
2013,3955,1351685,Jack the Giant Slayer,0
2013,5490,1767354,Odd Thomas,3
2013,5895,3321254,Barbie &amp; Her Sisters in a Pony Tale,3
2013,4024,1288558,Evil Dead,3
2013,4857,2350496,The Lunchbox,3
2013,4476,2387413,Captain Battle: Legacy War,3
2013,5269,2349460,Grace Unplugged,3
2013,4548,2309295,Hemlock Grove,3
2013,4167,1245492,This Is the End,1
2013,5400,2281159,Contracted,3
2013,5067,1937390,Nymphomaniac: Volume 1,3
2013,5464,2380331,Words and Pictures,3
2013,4522,1327773,Lee Daniels’ The Butler,3
2013,5309,1229340,Anchorman 2: The Legend Continues,3
2013,4619,2312890,Afternoon Delight,3
2013,4651,2002718,Machete Kills,3
2013,5111,2403029,The Starving Games,3
2013,5537,2289920,Justice Is Mind,3
2013,4455,2201251,The Hot Flashes,3
2013,9070,2358592,Lucia,3
2013,4910,1206543,Out of the Furnace,1
2013,4181,1951261,The Hangover part 3,2
2013,4594,2218003,Closed Circuit,2
2013,4213,2234155,The Internship,1
2013,5014,0816442,The Book Thief,3
2013,4658,1821549,Nebraska,3
2013,6130,1922679,Open Road,3
2013,3978,2101341,Dead Man Down,3
2013,4012,1814621,Admission,3
2013,6232,2230358,Curse of Chucky,3
2013,5917,0884726,Legends of Oz: Dorothy’s Return,3
2013,5193,1858481,Last Passenger,3
2013,4054,0453562,42,2
2013,6647,2325989,Teen Beach Movie,3
2013,7050,2964334,138 segons. L’enigma Girones,1
2013,7500,2306299,Vikings,3
2013,4155,2187115,Pozitia copilului,3
2013,7921,3015110,Christmas in the City,3
2013,7533,2991224,Tangerines,0
2013,7150,2795478,Wastelands,0
2013,4188,1670345,Now You See Me,1
2013,5758,1483324,At Middleton,3
2013,5389,2545118,Blackfish,3
2013,5021,1937118,Casse-tete chinois,3
2013,4261,2255372,The Sisters Plotz,3
2013,3883,2580928,Mt. Zion,1
2013,4296,2132285,The Bling Ring,3
2013,6138,2207050,Bicycling with Moli&egrave;re,2
2013,4704,2278871,Blue Is the Warmest Color,3
2013,5518,1785612,The Punk Singer,3
2013,4853,2415174,Moving Mountains,3
2013,4472,2294677,In a World...,3
2013,4891,1654523,Night Train to Lisbon,1
2013,4127,1408101,Star Trek Into Darkness,1
2013,8745,2178470,Yeh Jawaani Hai Deewani,3
2013,5298,1821641,The Congress,3
2013,4925,1894476,How I Live Now,3
2013,4163,1904996,Parker,3
2013,4195,1980209,Pain &amp; Gain,1
2013,5362,1311071,Kill Your Darlings,1
2013,4608,2375574,A Field in England,0
2013,5428,2258345,Fading Gigolo,2
2013,5460,2170299,Bad Words,2
2013,4369,1821426,Family Weekend,3
2013,5525,1951181,The Immigrant,3
2013,5167,1321511,Oldboy,2
2013,7783,1647413,Vino Veritas,3
2013,4860,1798709,Her,2
2013,5272,2113681,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,1
2013,4583,1426329,Lovelace,3
2013,3862,1588173,Warm Bodies,2
2013,4647,2364975,Vi ar bast!,3
2013,4681,1450321,Filth,1
2013,8920,1786751,CBGB,1
2013,5142,3212568,Beltracchi: The Art of Forgery,1
2013,7716,1931602,Very Good Girls,3
2013,4753,1731141,Ender’s Game,2
2013,6966,2450440,The Last of Robin Hood,3
2013,5576,2179116,The Kings of Summer,2
2013,5215,2083355,The Best Man Holiday,3
2013,4906,1854564,Percy Jackson: Sea of Monsters,3
2013,7139,3348476,Uitgesproken,1
2013,4975,1606378,A Good Day to Die Hard,1
2013,7207,2820466,Justice League: The Flashpoint Paradox,2
2013,5114,2201221,Some Girl(s),1
2013,5507,2364949,Touchy Feely,3
2013,4840,2296697,Concussion,3
2013,4460,1535108,Elysium,3
2013,5987,1714206,The Spectacular Now,2
2013,4879,2226417,Insidious: Chapter 2,2
2013,4115,1935179,Mud,1
2013,5754,2234261,The Love Punch,3
2013,6100,3074732,Hross i oss,3
2013,5787,2317225,The Machine,3
2013,4661,1171222,Baggage Claim,3
2013,3913,2053463,Side Effects,3
2013,5121,2382009,Nymphomaniac: Volume 2,3
2013,5156,2224073,Best Friends Forever,3
2013,4768,2404738,Witching and Bitching,3
2013,4433,1684233,Welcome to the Punch,1
2013,8306,2243537,A Haunted House,3
2013,4090,1300854,Iron Man 3,3
2013,6686,2866360,Coherence,3
2013,4887,1716767,The Last Keepers,3
2013,4921,1170358,The Hobbit: The Desolation of Smaug,3
2013,6750,1966566,Stalingrad,1
2013,6377,1181840,Jack and the Cuckoo-Clock Heart,3
2013,4191,1815862,After Earth,1
2013,4604,2865802,Zum Geburtstag,2
2013,4225,2184339,The Purge,3
2013,3886,2024432,Identity Thief,2
2013,4707,2194499,About Time,3
2013,5861,3122122,The Princess Twins of Legendale,3
2013,8101,2620736,Jug Face,3
2013,4365,2724064,Sharknado,3
2013,4023,1517260,The Host,3
2013,5203,2523600,Viva la liberta,1
2013,4440,1913178,The Crown and the Dragon,3
2013,6693,2084989,Upstream Color,0
2013,5268,2244901,I Give it a Year,3
2013,4514,2585078,Summer League,3
2013,5670,2166616,Wrong Cops,1
2013,4166,2651924,The Hit Girl,3
2013,4272,2209418,Before Midnight,3
2013,4677,1535109,Captain Phillips,1
2013,4306,2284766,Mary and Martha,3
2013,4715,2066133,The Wine of Summer,3
2013,3996,0790628,The Incredible Burt Wonderstone,1
2013,6592,2520512,Maron,0
2014,5942,1100089,Foxcatcher,1
2014,5642,2975578,The Purge: Anarchy,3
2014,5308,1840309,Divergent,3
2014,5340,2357291,Rio 2,3
2014,6600,3128900,Miss Meadows,3
2014,6266,2908856,My Old Lady,3
2014,5218,1418377,"I, Frankenstein",1
2014,6673,1791682,While We’re Young,3
2014,8327,2978462,Dolphin Tale 2,3
2014,5650,2872732,Lucy,3
2014,6400,2123146,Angry Video Game Nerd: The Movie,3
2014,7594,2872724,Out of the Dark,3
2014,8531,2474310,Viharsarok,1
2014,5850,2262227,The Book of Life,3
2014,7692,2027231,Perfect Sisters,3
2014,5510,1587310,Maleficent,3
2014,6607,2965412,Comet,1
2014,5192,2172934,3 Days to Kill,3
2014,6646,2505294,Ask Me Anything,3
2014,5956,3921852,Barbie and the Secret Door,3
2014,5590,2910274,Obvious Child,3
2014,5624,2103281,Dawn of the Planet of the Apes,1
2014,6341,3139086,Batman: Assault on Arkham,3
2014,7499,3749900,Gotham,3
2014,6373,3062976,Learning to Drive,3
2014,5693,2369135,Need for Speed,1
2014,6035,1361318,Good People,3
2014,5388,1702014,Hoje Eu Quero Voltar Sozinho,3
2014,6103,2436386,Project Almanac,3
2014,5791,3983072,Ein Geschenk der Gotter,3
2014,6951,2936470,Electricity,3
2014,8605,3958098,Dolares de arena (Sand Dollars),3
2014,5517,2557490,A Million Ways to Die in the West,2
2014,5159,2614684,’71,0
2014,5931,1951265,The Hunger Games: Mockingjay - Part 1,3
2014,5559,2345737,The Rover,0
2014,5598,2109248,Transformers: Age of Extinction,3
2014,5997,1109624,Paddington,3
2014,9506,3840898,The Tempest,3
2014,6348,3263614,"Kumiko, the Treasure Hunter",3
2014,5664,1086772,Blended,3
2014,5700,0435651,The Giver,3
2014,5764,2172584,Maps to the Stars,3
2014,5831,2034031,Laggies,3
2014,6551,3598222,Mercenaries,3
2014,6178,2920808,God’s Pocket,1
2014,5132,1490017,The Lego Movie,3
2014,6958,3263732,Primero De Enero,3
2014,5897,2911666,John Wick,1
2014,8316,0829150,Dracula Untold,0
2014,7898,2758904,Search Party,2
2014,6117,2937898,A Most Violent Year,3
2014,5838,1872194,The Judge,2
2014,5466,0831387,Godzilla,2
2014,6185,1726592,Before I Go to Sleep,3
2014,5499,1877832,X-Men: Days of Future Past,1
2014,6220,2396721,The Scribbler,3
2014,5214,3515892,The Pa Boys,2
2014,7408,3566726,Jane the Virgin,3
2014,6011,2321549,The Babadook,3
2014,5680,2800240,Qu’est-ce qu&#39;on a fait au Bon Dieu?,3
2014,6091,2784512,Zombeavers,3
2014,5409,2355495,Barefoot,3
2014,6499,3294200,The Falling,3
2014,6159,1126590,Big Eyes,3
2014,6642,2593224,In the Courtyard,3
2014,9415,2446042,Taken 3,1
2014,5221,0864835,Mr. Peabody and Sherman,1
2014,5620,2234003,Calvary,2
2014,8330,1929263,Heaven Is For Real,2
2014,5721,2473602,Get On Up,2
2014,5753,2141751,God Help the Girl,3
2014,5416,2388715,Oculus,3
2014,5959,1020072,Selma,3
2014,5594,3421270,Asian School Girls,3
2014,5993,4150316,Frozen in Time,0
2014,6344,1958043,The Houses October Built,0
2014,7885,2965466,Last Shift,3
2014,5696,0787474,The Boxtrolls,2
2014,6813,3529612,River of Fundament,3
2014,5423,2203939,The Other Woman,3
2014,6513,2088003,Big Game,0
2014,5826,3097204,The Inbetweeners 2,1
2014,5488,2199543,Praia do Futuro,1
2014,6208,3800012,Near Death Experience,0
2014,6000,2180411,Into the Woods,3
2014,6724,3104818,"Like Sunday, Like Rain",3
2014,5668,3307774,Alpha House,2
2014,6488,2490326,Cooties,1
2014,5801,2267998,Gone Girl,3
2014,5495,1976000,The Two Faces of January,3
2014,5135,1686821,Vampire Academy,3
2014,5900,2675914,Kraftidioten,1
2014,8162,2561546,The Town That Dreaded Sundown,3
2014,6258,3499048,Gueros,2
2014,5941,2084970,The Imitation Game,2
2014,8689,3010990,Extirpador de Idolatrias,3
2014,5608,2103254,Tammy,3
2014,7066,2199436,Sadilishteto,1
2014,6007,3612616,Mommy,3
2014,6731,3717068,Court,1
2014,5307,3528906,Our RoboCop Remake,3
2014,7937,3438514,Sora no Otoshimono Final: Eternal My Master,1
2014,6425,3149038,A Brilliant Young Mind,1
2014,6054,2808680,Ei Kiitos,2
2014,6459,3086442,"Ich seh, Ich seh",0
2014,5405,2209764,Transcendence,1
2014,6528,2535470,Wyrmwood: Road of the Dead,3
2014,6188,1638002,"Love, Rosie",3
2014,8122,3595966,Conducta,3
2014,5144,2177771,The Monuments Men,0
2014,5535,1571249,The Skeleton Twins,3
2014,7007,3283556,Land Ho!,3
2014,5217,2024469,Non-Stop,3
2014,6672,3344922,Hungry Hearts,2
2014,5982,2398231,The Homesman,1
2014,5616,1980929,Begin Again,3
2014,5649,1742044,Jersey Boys,2
2014,5282,2771372,Veronica Mars,3
2014,5717,0458481,Sin City: A Dame to Kill For,1
2014,5346,0458413,A Long Way Down,3
2014,6061,1791681,Treehouse,3
2014,5749,2231489,Saint Seiya: Legend of Sanctuary,2
2014,5782,0455944,The Equalizer,1
2014,6128,3442006,Cake,3
2014,6196,0900387,Suite francaise,3
2014,6230,2390237,Cuban Fury,1
2014,6305,0903657,Love &amp; Mercy,2
2014,8333,2183034,Earth To Echo,1
2014,5256,1253863,300: Rise of an Empire,1
2014,5692,2980648,The Hundred-Foot Journey,3
2014,6034,2398249,They Came Together,3
2014,5724,2756032,The One I Love,3
2014,5353,2287861,Lies I Told My Little Sister,3
2014,5756,3169706,Pride,3
2014,5387,1647668,Million Dollar Arm,1
2014,5790,3013588,Avis de mistral,3
2014,7633,1555440,Girltrash: All Night Long,3
2014,6885,3572132,Ju-on: Owari no hajimari,3
2014,6509,3483194,Tu Dors Nicole,3
2014,5516,2461126,"Something, Anything",3
2014,5922,1791528,Inherent Vice,1
2014,5597,3416742,What We Do in the Shadows,1
2014,7429,4211680,I Call It Love,0
2014,8340,1826590,About Last Night,2
2014,5263,3074694,Flowers in the Attic,3
2014,5663,2294449,22 Jump St,2
2014,6784,1661820,Cut Bank,3
2014,7575,2316801,La belle et la bete,3
2014,6109,3720788,The Disappearance of Eleanor Rigby: Her,3
2014,6143,3089326,Magical Girl,3
2014,5458,3457342,Nosferatu In Love,0
2014,6957,3726220,Der kleine Drache Kokosnuss,0
2014,6989,3021360,Faults,3
2014,5971,2305051,Wild,3
2014,6003,1823664,Annie,3
2014,6421,2626350,Step Up All In,2
2014,6050,3576084,Zero Motivation,3
2014,5770,0365907,A Walk Among the Tombstones,1
2014,6491,2340650,East Side Sushi,3
2014,5804,3322940,Annabelle,3
2014,5068,1043726,The Legend of Hercules,2
2014,6524,2106529,Lust for Love,3
2014,5837,1679276,"Rico, Oskar und die Tieferschatten",1
2014,5465,2463288,Walk of Shame,3
2014,5870,2955096,Happy Christmas,3
2014,6219,2844798,Feher isten,3
2014,6996,0443465,Before We Go,3
2014,7036,2933544,5 Flights Up,3
2014,6668,1724965,Innocence,3
2014,5978,2802154,Leviathan,3
2014,6010,2170593,St. Vincent,3
2014,5679,2106361,Into the Storm,3
2014,6023,4299406,A Noite da Virada,3
2014,5713,1972571,A Most Wanted Man,2
2014,5745,2800038,Atlas Shrugged: Who Is John Galt?,3
2014,5408,2536428,La cr&egrave;me de la cr&egrave;me,3
2014,6124,1684226,The Normal Heart,1
2014,5811,2870708,Wish I Was Here,3
2014,6158,2093990,El Ni&ntilde;o,1
2014,6191,1121096,Seventh Son,3
2014,5911,2562232,Birdman,3
2014,6268,2955316,Ocho apellidos vascos,1
2014,5220,1837709,Winter’s Tale,3
2014,5619,3777462,Wir sind die Neuen,3
2014,8361,2725962,What We Did on Our Holiday,3
2014,6368,2339741,The Woman in Black 2: Angel of Death,3
2014,5687,1291150,Teenage Mutant Ninja Turtles,3
2014,6773,3696086,Golden Era,2
2014,5720,1605717,Frank,1
2014,5349,3097084,Camp Takota,3
2014,5818,2582802,Whiplash,1
2014,5447,1430612,Brick Mansions,3
2014,7314,3386954,The Gabby Douglas Story,1
2014,5918,2235108,Dear White People,3
2014,5553,2412568,Ragamuffin,2
2014,5194,3504064,Barbie: The Pearl Princess,3
2014,7849,2497980,The Lookalike,3
2014,7459,3457734,Fort Tilden,1
2014,8739,2980794,Highway,0
2014,6037,1198156,You’re Not You,3
2014,6139,3479316,Parallels,3
2014,6545,2752688,Rosewater,1
2014,5487,2004420,Neighbors,3
2014,8099,2382422,Jacky in the kingdom of women,3
2014,6207,1978532,Someone Marry Barry,2
2014,5892,1971325,Automata,1
2014,7777,1921149,Trash,1
2014,5633,3560546,Dead Girls,3
2014,5702,1924435,Let’s Be Cops,0
2014,6045,2884206,I Origins,3
2014,5734,1600196,The Drop,1
2014,7578,3904770,Ventos de Agosto,3
2014,5766,2717860,The Riot Club,1
2014,5397,1441395,Under the Skin,0
2014,5429,1872181,Amazing Spider-Man 2,1
2014,6147,3184934,Une nouvelle amie,2
2014,6180,3570168,Dyke Hard,3
2014,5899,3832158,Der Kleine Medicus - Geheimnisvolle Mission im Korper,3
2014,5940,2764784,Phoenix,3
2014,7516,2567038,The Frame,3
2014,7133,3318220,Jongens,1
2014,6019,1528100,Exodus: Gods and Kings,2
2014,5709,2247476,When the Game Stands Tall,1
2014,6053,2737050,"Two Days, One NIght",3
2014,5807,2140619,Two Night Stand,3
2014,6527,3387648,The Taking of Deborah Logan,3
2014,5468,3257692,Starving in Suburbia,3
2014,8957,2751310,Sex Ed,3
2014,5874,2720680,The Salvation,1
2014,5175,3118958,Lizzie Borden Took An Ax,3
2014,6264,3007302,Boy Meets Girl,3
2014,5947,2870756,Magic in the Moonlight,3
2014,5981,1204977,Ouija,3
2014,6331,2515030,Escobar: Paradise Lost,2
2014,6013,1809398,Unbroken,0
2014,5280,3322420,Queen,3
2014,6026,2784678,Top Five,3
2014,5345,1621046,Cesar Chavez,3
2014,7208,3139072,Son of Batman,2
2014,6501,3328716,Paper Planes,1
2014,6534,3148348,Let Us Prey,3
2014,5848,3971202,Le Paradis,0
2014,8561,3717242,Out in the Night,3
2014,6195,2639344,Love Is Strange,2
2014,5508,1065073,Boyhood,3
2014,6304,3398268,Omoide no Mani (When Marnie Was There),3
2014,8702,002180411,Into the Woods,3
2014,7880,2428170,Creep,0
2014,6440,3120408,Tinker Bell and the Legend of the NeverBeast,3
2014,5755,1790864,The Maze Runner,1
2014,6845,3812402,How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,3
2014,6476,1605798,Effie Gray,3
2014,5418,3152098,Mega Shark vs. Mecha Shark,3
2014,5450,3638604,Hard Corner: Le Film,1
2014,5515,2095649,Grace of Monaco,3
2014,5157,3186838,Fields of the Dead,3
2014,8236,2692250,Night at the Museum: Secret of the Tomb,1
2014,7428,3060952,Justice League: WAR,3
2014,5327,3469518,Alles Inklusive,3
2014,7537,2929690,Margarita with a Straw,3
2014,6413,1767372,She’s Funny That Way,3
2014,6040,4056574,Agatha Raisin: The Quiche of Death,3
2014,5730,3504048,Housebound,3
2014,6108,2802144,Kingsman: The Secret Service,3
2014,8944,3428912,Happy Valley,1
2014,5862,2713180,Fury,1
2014,6583,3145220,Hits,3
2014,5164,1234721,Robocop,2
2014,6252,2474024,The Last Five Years,1
2014,5936,3630276,Turist,3
2014,5566,2545186,A coup sur,2
2014,5970,2980516,The Theory of Everything,3
2014,5671,2015381,Guardians of the Galaxy,3
2014,6385,1969062,Infinitely Polar Bear,3
2014,5705,2333784,The Expendables 3,0
2014,5737,3014666,Moms’ Night Out,3
2014,6490,3661798,Dohee-ya,3
2014,5836,3042408,Who Am I - Kein System ist sicher,2
2014,5104,1408253,Ride Along,0
2014,7713,3390572,Haider,2
2014,5902,0816692,Interstellar,3
2014,5529,1631867,Edge of Tomorrow,1
2014,5977,1371150,This Is Where I Leave You,2
2014,6009,2473794,Mr. Turner,1
2014,5643,2761578,Wicked Blood,3
2014,5678,3110960,Jimmy’s Hall,1
2014,6765,2494280,Stretch,1
2014,9162,2977090,Alex of Venice,3
2014,7974,1609479,Better Living Through Chemistry,1
2014,7203,3546114,Anatomy of a Love Seen,3
2014,6831,2645188,The Quiet Hour,3
2014,5810,3529198,My Little Pony: Equestria Girls - Rainbow Rocks,3
2014,6906,3230162,Still the Water,3
2014,6225,2788716,Welcome to Me,3
2014,5950,1911658,Penguins of Madagascar,0
2014,5219,2473682,Paranormal Activity: The Marked Ones,2
2014,5618,1646971,How to Train Your Dragon 2,1
2014,8328,2096672,Dumb and Dumber 2,3
2014,6740,2870808,Life Partners,3
2014,5719,2835536,The Quiet Roar,3
2014,5348,1959490,Noah,3
2014,6504,3713166,Unfriended,3
2014,5817,3125324,Beyond the Lights,3
2014,7280,1780798,Clown,3
2014,6198,3655522,Girlhood,3
2014,5957,3334794,About a Girl,3
2014,6307,3804984,Mike and I,1
2014,5625,1742334,Sabotage,3
2014,6747,3569356,Not Cool,3
2014,6036,2326554,A Girl Walks Home Alone at Night,3
2014,5726,3992752,Women Aren’t Funny,3
2014,5421,2707858,Yves Saint Laurent,2
2014,5453,2483260,The Pirate Fairy,3
2014,5090,1205537,Jack Ryan: Shadow Recruit,1
2014,6172,2397535,Predestination,3
2014,5486,2883512,Chef,1
2014,5924,4114744,Unutursam F&#305;s&#305;lda,2
2014,6247,3284618,Pane e burlesque,3
2014,7776,3062074,Sharknado 2: The Second One,3
2014,5965,1883180,En duva satt p&aring; en gren och funderade p&aring; tillvaron,1
2014,5599,3175038,Ek Villain,2
2014,7431,2818178,Nar dyrene drommer,1
2014,6690,3395184,Spring,0
2014,5701,1626146,Hector and the Search for Happiness,1
2014,6416,1552224,Outcast,3
2014,5733,2870612,As Above So Below,3
2014,5765,2618500,Lugen,3
2014,5396,2382396,Joe,2
2014,7226,4800178,Verden venter,3
2014,6518,3235888,It Follows,3
2014,5832,2652092,The Good Lie,3
2014,6552,2251281,Dark Was the Night,1
2014,6179,3368814,My Father Must Die,3
2014,6256,3011894,Relatos salvajes,3
2014,5207,1376213,The Adventurer: The Curse of the Midas Box,1
2014,7064,3748076,The Damned Thing,1
2014,5674,2980706,Planes: Fire &amp; Rescue,1
2014,5337,2528814,God’s Not Dead,3
2014,6423,2261331,Black Sea,0
2014,6864,2274604,Eat with Me,3
2014,6118,2179136,American Sniper,1
2014,5839,1698641,"Alexander and the Terrible, Horrible, No Good Very Bad Day",3
2014,8119,3717532,The Last: Naruto the Movie,2
2014,5906,2245084,Big Hero 6,3
2014,6263,3565264,Thegidi,2
2014,6025,2238050,White Bird in a Blizzard,3
2014,5780,3729920,The Disappearance of Eleanor Rigby: Them,3
2014,5813,2011159,No Good Deed,3
2014,5442,2223990,Draft Day,2
2014,7275,3365778,Respire,3
2014,5847,3720802,Mange tes morts,0
2014,8560,3148952,Der Kreis,1
2014,5149,2832470,Dead Snow 2,3
2014,5540,2212008,The Bag Man,1
2014,7764,3666210,H.,1
2014,5953,2465140,The Single Moms Club,3
2014,8331,2170439,Horrible Bosses 2,1
2014,6743,3003800,Amour fou,2
2014,6370,3253930,La isla minima,2
2014,5689,2751390,Life Of Riley,2
2014,6032,3077108,Appropriate Behavior,3
2014,5722,1355630,If I Stay,3
2014,5351,1843866,Captain America: The Winter Soldier,3
2014,6066,3316960,Still Alice,3
2014,5449,2404181,Belle,3
2014,5482,2281587,Muppets Most Wanted,1
2014,5887,2872718,Nightcrawler,3
2014,7730,3104930,Da Sweet Blood of Jesus,3
2014,5927,2452254,Clouds of Sils Maria,3
2014,5196,1921064,Pompeii,3
2014,5229,2278388,The Grand Budapest Hotel,1
2014,5994,2310332,The Hobbit: The Battle of the Five Armies,1
2014,7086,1384925,Ardor,0
2014,5661,1267297,Hercules,2
2014,5729,2402157,The November Man,1
2014,7254,2693664,Young Ones,1
2014,5456,2582846,The Fault in Our Stars,3
2014,5935,4044364,Citizenfour,1
2014,8650,1878942,Date and Switch,2
2014,5236,1800246,That Awkward Moment,3
2014,6001,2788710,The Interview,1
2014,8377,2377322,Deliver Us From Evil,2
2014,6860,1706598,Every Secret Thing,3
2014,5835,3138192,Mostly Ghostly: Have You Met My Ghoulfriend?,3
2014,6182,1865505,Song of the Sea,3
2014,6994,2494384,Aloft,3
2015,6632,2058673,Point Break,0
2015,6259,4000768,L’antiquaire,3
2015,6665,1870548,This changes everything,3
2015,6292,3195644,Insidious: Chapter 3,3
2015,8352,3899796,Sharknado 3: Oh Hell No!,3
