id,session,date,time,room,title,content,video_recording,keywords,speakers,co_authors
83,Lightning,2025-08-10,10:30–12:00,Penn 1,Facilitating Open-Source Transitions: Lessons Learned from a Hands-On R Training Initiative,"The increasing adoption of open-source tools like R is transforming clinical and real-world data analysis, improving visualization and reporting, reducing costs, and fostering industry-academia collaboration. However, transitioning from proprietary to open-source solutions present cultural and operational challenges for organizations, underscoring the need for proper training to overcome reproducibility problems. To address this, the Duke Clinical Research Institute, an academic research organization, developed a six-module introductory R training program tailored to varying experience levels. The curriculum begins by exploring the distinction between R and RStudio, including installation guidance, before progressing to core R fundamentals such as data structures and manipulation. Building on these fundamentals, the subsequent modules focused on practical applications by exploring table generation, functions customization, R Markdown for reproducible reporting, and advancing skills in data visualization with ggplot2 and statistical modeling. In the final module, learners consolidate their training by applying key concepts to real-world scenarios, thereby acquiring practical skills vital for clinical research. Several lessons about this training program were identified, providing a strategic foundation for practical open-source training initiatives in a work environment. One key insight was the challenge of securing in-person attendance due to the predominantly remote workforce. To overcome this, hybrid sessions consisting of online and in-person workshops with interactive exercises were implemented. During exercises, participants were divided into small breakout rooms, each led by an R expert, allowing for personalized support and creating a more engaging environment. Another key takeaway was the difficulty participants faced in understanding the distinction between R and RStudio, particularly when it came to the complexities of package management, which emerged as one of the more challenging aspects of the introductory session. In retrospect, providing overview materials beforehand could have better prepared attendees for these challenging concepts. To ensure accessibility, all sessions were recorded, enabling participants to revisit the content if they were unable to follow the live session or wished to refer back in the future. Lastly, to sustain engagement and foster continuous improvement, post-session feedback was systematically collected and used to refine future modules. Additionally, training materials were shared in advance to ensure participants were set up for success. Sustained support is vital for successful open-source adoption. We aim to foster continuous growth and drive meaningful contributions to the R community by offering Open-Source office hours, incorporating R proficiency into annual performance goals, and planning advanced training on package management, development, and container-based reproducibility.",✅,"open-source adoption, r training program, clinical research, reproducibility, continuous learning",Anna Giczewska,Brooke Alhanti; DaJuanicia Holmes (Duke Clinical Research Institute); Ronald Kamusiime (Duke Clinical Research Institute); Miloni Shah (Duke Clinical Research Institute)
63,Lightning,2025-08-10,10:30–12:00,Penn 1,Rediscovering R for Library Data Instruction with Google Colab,"As the first data literacies lead at my university, I support users with a wide range of skills and preferences, from those working with spreadsheets to those comfortable writing code. While I have used R extensively in my research, I found that most users prefer Python for coding, so I adapted my workshops and services to meet that demand. However, when a faculty member recently requested an R data visualization workshop for a data analysis course, I welcomed the opportunity to revisit R in a meaningful way. In this lightning talk, I will share insights on balancing comprehensive data services with the limitations of time and resources. I will also highlight how Google Colab’s built-in R support has transformed the delivery of hands-on sessions by removing the necessity for software installations or IT approvals. This is especially significant at our Google-centric campus, where Colab integration is seamless and readily accessible to everyone. I hope to encourage discussion on strategies for integrating R into academic settings, particularly in environments where software access and institutional preferences for other tools present challenges.",✅,"library data services, data visualization, data instruction, google colab, barriers to r adoption",Ahmad Pratama (Stony Brook University),NA
72,Lightning,2025-08-10,10:30–12:00,Penn 1,Storytelling with ggplot2: Using custom functions to sequence visualizations,"Custom functions using {ggplot2} can decrease repetition in the exploratory phase of an analysis, but they can also be incredibly useful for highlighting and telling stories when communicating final results. This session features a visualization sequence demonstrating how functions can break {ggplot2} figures into pieces for ease of interpretation in a presentation setting. Audience members will come away from the session with a broadened view of how transparency levels and color can be used as function arguments to reveal sections of visuals piece by piece.",✅,"data visualization, functions, ggplot2, data storytelling",McCall Pitcher (Duke University),NA
134,Lightning,2025-08-10,10:30–12:00,Penn 1,The Art of the Question: Building an Effective R Consultation Program in an Academic Library,"In data science consultations, the path to success often begins not with providing immediate technical solutions, but with asking the right questions. This presentation explores how the Data Science Consulting Program at North Carolina State University has developed a question-based framework for R programming consultations that transforms how researchers approach data analysis problems. We'll share our structured consultation methodology that helps patrons clarify research objectives, challenge underlying assumptions, and refine analytical approaches before writing a single line of code. Through case studies spanning multiple academic disciplines, we'll demonstrate how strategic questioning fueled by critical thinking has led researchers to revise their analytical strategies, discover more elegant solutions, and sometimes completely reframe their research questions—ultimately producing more robust and meaningful results. This talk will provide practical insights for anyone supporting R users across skill levels, including a typology of questions that promote deeper analytical thinking, strategies for training consultation staff in this approach, and assessment methods to measure success. Whether you're supporting colleagues in industry, mentoring students, teaching workshops, or building a consultation program, you'll learn skills to learn someone’s real versus stated need and communicate technical information back effectively. Join us to explore how the art of asking the right questions can transform technical consultations and position R experts as valuable contributors to the entire research process.",✅,"consulting, research, critical thinking",Abhinandra Singh (North Carolina State University),Selene Schmittling (North Carolina State University); Alp Tezbasaran (North Carolina State University); Shannon Ricci (North Carolina State University); Mara Blake (North Carolina State University)
160,Lightning,2025-08-10,10:30–12:00,Penn 1,"gfwr, an R package to access data from the Global Fishing Watch APIs","At Global Fishing Watch, we create and publicly share knowledge about human activity at sea to enable fair and sustainable use of our ocean. By processing terabytes of global vessel position data transmitted via the Automatic Identification System (AIS) and applying machine learning models, we create the most comprehensive view of vessel activities around the world. Our datasets are open to everyone and our aim is to facilitate the access to them to the general scientific community. As part of this goal, we created `gfwr`, an R package that communicates with our public APIs and retrieves our data through three main functions: - `get_vessel_info()` provides access to vessel information from hundreds of thousands of fishing and non-fishing vessels from all over the world, getting identity information based on AIS self-reported data, public registries and authorizations - `get_event()` retrieves event information calculated by our algorithms. This includes encounters at sea, loitering, port visits and fishing events by vessel. - `get_raster()` returns fishing effort based on AIS data. In the package documentation, we created vignettes that show how to concatenate these functions into comprehensive workflows that can be adapted depending on the researcher's needs. By offering access through R, we also contribute to more open, transparent and reproducible science. Since 2022, more than 400 users have used `gfwr`, mostly from institutions in North America and Europe. We are now conducting multilingual training workshops to expand this user base and help promote a culture of transparency in ocean governance.",✅,"apis, fisheries science, public data, r package, machine learning",Andrea Sánchez-Tapia (Global Fishing Watch),NA
28,Lightning,2025-08-10,10:30–12:00,Penn 1,pretestcad: An R package to calculate PreTest Probability (PTP) scores for obstructive Coronary Artery Disease (CAD),"Most clinicians in cardiology use an online portal such as [HeartScore](https://www.escardio.org/Education/Practice-Tools/CVD-prevention-toolbox/HeartScore) to calculate a risk score for a patient. However, as risk scores continue to evolve and update themselves, it can be a tedious process to recalculate the risk score of many patients as these online portal could only do so one patient at a time. As such, there has been a rise of R package dedicated to calculating a patient's risk of having cardiovascular diseases such as [CVrisk](https://cran.r-project.org/web/packages/CVrisk/index.html), [RiskScorescvd](https://cran.r-project.org/web/packages/RiskScorescvd/index.html) and [whoishRisk](https://github.com/DylanRJCollins/whoishRisk) in an automated way. Despite the progress made, pretest risk scores for obstructive CAD is lacking. Hence an R package called [pretestcad](https://github.com/JauntyJJS/pretestcad) was made to fill this gap, allowing users to calculate these scores automatically for many patients. Examples of such scores are the 2012 CAD Consortium 2 (CAD2) PTP scores, 2017 PROMISE Minimal-Risk Score and the 2020 Winther et. al. Risk-Factor-weighted Clinical Likelihood (RF-CL) and Coronary Artery Calcium Score-Weighted Clinical Likelihood (CACS-CL) PTP which was recommended to be used in the [2024 ESC Guidelines](https://academic.oup.com/eurheartj/article/45/36/3415/7743115). I hope that presenting this R package in this conference could not only raise awareness of the package in the medical field but also collaboration to make the R package more accessible and user friendly and to expand my knowledge of other pretest scores.",✅,"pretest probability, risk scores, r package, clinical/medical research",Jeremy Selva (National Heart Centre Singapore),NA
99,Lightning,2025-08-10,10:30–12:00,Penn 1,propertee: Flexible Covariance Adjustment and Improved Standard Errors in Analyses of Intact Clusters,"In studies with intact clusters, regressing outcomes on an indicator for treatment assignment along with covariates commonly provides an estimate of the intent-to-treat (ITT) effect, with robust sandwich standard errors addressing clustering and possibly heteroskedasticity. Even when treatment assignment is ignorable under the study design, the parametric structure necessary for consistent effect estimation limits the gains in precision one seeks by including covariates. In contrast, differencing estimators take the difference between treated and control individuals in their average difference between outcome and some proxy for confounding effects. The propertee package offers users the opportunity to use a prediction of the outcome under control from a flexible “first-stage” model fit as this proxy. The Neyman variance estimator, the default standard error for difference-in-means estimates, fails to account for sampling variability from the model predictions when applied to this ITT effect estimator. The propertee package addresses this issue by augmenting a novel cluster-robust jackknife estimate of the sampling variability of the difference-in-means with a heteroskedasticity-robust estimate of the variability of the model coefficient estimates. This standard error provides asymptotically valid inference for the ITT effect when the first-stage model dimension grows sufficiently slowly with the size of the fitting sample, while entirely removing downward bias in finite samples, even when the model dimension grows more quickly than the rate necessary for asymptotic unbiasedness.",✅,"cluster-randomized trials, clustered observational studies, cluster-robust standard errors, causal inference, intent-to-treat effect",Joshua Wasserman (University of Michigan - Ann Arbor),Ben Hansen (University of Michigan - Ann Arbor)
11,Lightning,2025-08-10,10:30–12:00,Penn 1,tinytable: A lightweight package to create simple and configurable tables in a wide variety of formats,"The R ecosystem offers a wide range of packages for generating tables in various formats. However, existing solutions often suffer from complexity, excessive dependencies, or rigid formatting systems. In response to these challenges, we introduce tinytable, a lightweight yet powerful R package for producing high-quality tables in multiple formats, including HTML, LaTeX, Word, PDF, PNG, Markdown, and Typst. tinytable is designed with a minimalist and intuitive interface while providing extensive customization options. Unlike many existing table-drawing packages, tinytable adheres to a strict design philosophy centered on three principles: separation of data and style, flexibility, and lightweight implementation. First, tinytable ensures that table content remains distinct from formatting instructions, enabling users to generate clean, human-readable code that is easier to edit and debug. Second, the package leverages well-established frameworks such as Bootstrap for HTML and tabularray for LaTeX, providing robust and highly customizable styling capabilities. Third, tinytable prioritizes a lightweight implementation by importing zero third-party R packages by default, reducing computational overhead and improving maintainability. The package was developed to address key limitations observed in existing table-drawing tools, specifically aiming for a simple, flexible, concise, and safe user experience. tinytable provides a streamlined API with a minimal learning curve, allowing users to generate high-quality tables with less code while ensuring strong input validation and informative error messages. Its small and maintainable codebase avoids excessive reliance on regular expressions, making it both efficient and transparent. This presentation will showcase tinytable’s capabilities through applied examples, demonstrating how users can create aesthetically pleasing tables with minimal effort while retaining complete control over their formatting. By offering a zero-dependency, highly customizable, and human-readable approach to table generation, tinytable represents a valuable addition to the R ecosystem for data analysis and reporting.",✅,"table formatting, latex, html, markdown, reproducible research",Vincent Arel-Bundock (Université de Montréal),NA
174,Modeling 2,2025-08-10,10:30–12:00,Penn 2,Bayesian Variable Selection and Model Averaging  in R using BAS,[Placeholder text],✅,NA,Merlise Clyde (Duke University),NA
122,Modeling 2,2025-08-10,10:30–12:00,Penn 2,Integrating R Models into Automated Machine Learning Pipelines with SAS,"Many data scientists rely on automated pipelines to streamline predictive modeling and machine learning workflows. But did you know how easy it is to incorporate R models into these pipelines using SAS software? Whether you're working in a mixed-language environment or want to enhance automation, integrating R with SAS Model Studio allows you to seamlessly compare, select, and deploy models within a structured framework. Join us to explore how open-source models can fit into an end-to-end machine learning process, enabling efficiency, reproducibility, and scalability.",✅,"multi-language integration, model pipelines",Rachel McLawhon,NA
147,Modeling 2,2025-08-10,10:30–12:00,Penn 2,Multimedia: An R package for multimodal mediation analysis,"Mediation analysis has emerged as a versatile tool for answering mechanistic questions in microbiome research because it provides a statistical framework for attributing treatment effects to alternative causal pathways. Using a series of linked regressions, this analysis quantifies how complementary data relate to one another and respond to treatments. Despite these advances, existing software’s rigid assumptions often result in users viewing mediation analysis as a black box. We designed the multimedia R package to make advanced mediation analysis techniques accessible, ensuring that statistical components are interpretable and adaptable. The package provides a uniform interface to direct and indirect effect estimation, synthetic null hypothesis testing, bootstrap confidence interval construction, and sensitivity analysis, enabling experimentation with various mediator and outcome models while maintaining a simple overall workflow. The software includes modules for regularized linear, compositional, random forest, hierarchical, and hurdle modeling, making it well-suited to microbiome data. We illustrate the package through two case studies. The first re-analyzes a study of Inflammatory Bowel Disease patients, uncovering potential mechanistic interactions between the microbiome and disease-associated metabolites, not found in the original study. The second analyzes new data about the influence of mindfulness practice on the microbiome. A gallery of examples and further documentation can be found at https://go.wisc.edu/830110.",✅,"causal inference, microbiome, biostatistics, r package, modularity",Kris Sankaran,NA
126,Modeling 2,2025-08-10,10:30–12:00,Penn 2,distfreereg: A New R Package for Distribution-Free Parametric Regression Testing,"Goodness-of-fit testing is a crucial step in verifying the reliability of inferences drawn from a parametric regression model. It helps avoid invalid conclusions based on false assumptions. For example, the p-value associated with a coefficient in a linear model is unreliable if the mean function being used does not agree sufficiently with the data. Until now, there has been no easy and reliable way in R to test formally whether or not the mean function of a parametric regression model agrees with the data. In my presentation, I shall discuss my new R package, distfreereg, that implements the distribution-free goodness-of-fit testing procedure for parametric regression models introduced by Estate Khmaladze in 2021. I shall outline Khmaladze's algorithm, discuss the main features of the package, and illustrate its use with examples.",❌,"goodness-of-fit testing, parametric regression, regression modeling, empirical partial sum process, r package",Jesse Miller (University of Minnesota),NA
46,R in organizations,2025-08-10,10:30–12:00,Penn Garden,Implementing Posit® Team: Lessons Learned,"We are Smithfield Premium Genetics (SPG), a small department in Smithfield Foods that analyzes and reports on a wide variety of data. Our primary tools for reporting and visualization since 2012 have been open source versions of R, R-Studio Server and Shiny Server. In the summer of 2022, we committed to installing Posit® Team in order to simplify package management, collaborative development and report publication. Initially, SPG expected all components of Posit® Team to be operational within six months. The actual time was closer to two and a half years. We struggled with strict corporate IT protocols, missed deadlines, service provider selections and legal issues. In hind sight, six months was an unreasonable expectation, but the actual waiting period could have been shortened dramatically had we prepared properly. The purpose of this presentation is to shed light on some of SPG’s roadblocks to implementation and possibly help other small data science groups implement Posit® Team.",✅,"posit team, collaboration, workflow",Lowell Gould (Smithfield Foods),NA
107,R in organizations,2025-08-10,10:30–12:00,Penn Garden,Navigating the Transition: Lessons from Adopting an Open-Source Approach,"Many organizations are looking to switch to open-source software for its cost-effectiveness, greater flexibility, and better long-term maintainability compared to other software. For our project, this transition was driven by the need for a more cost-effective software tool and to reduce dependency on proprietary software services. However, this transition can present challenges such as training for team members, balancing training with other work commitments, and quality assurance for new programs. We describe the transition to R and RStudio over a 3-month period on a public health project with a team that had varying levels of R programming experience. Included in this discussion is our approach to training and implementation, and results for the project transition as we convert programs focused on data quality checks, data manipulation and processing, and statistical estimation. We touch on lessons learned on how to train new programmers to use R, what worked and did not work in terms of converting existing code, and resource planning needed to further continue this transition across other projects.",✅,"training, implementation, public health, open-source, transititon",Carlos Petzold (RTI International),Adam Lee (RTI International)
173,R in organizations,2025-08-10,10:30–12:00,Penn Garden,"R & Python play nice, in production","Hi, I’m Claudia Peñaloza, a Data Scientist at Continental Tires, where going data-driven can be an adventure. What started as a proof of concept a few years ago, evolved into Conti’s first-ever Predictive Machine Learning Model for R&D! A wedding, two babies, three lateral moves, and four hires later, our team had also evolved… from mostly R to mostly Python developers. Rewriting 1000+ commits? No thanks. Instead, we got R and Python to play nice. With Renv, Poetry, and Docker, we keep things reproducible, portable, and deployable on various ML-Ops platforms. The takeaway? With the right tools, teams can mix and match languages, leveraging the best in each, and still build solid, scalable solutions.",✅,"multi-lingual, r, python, docker, mlops",Claudia Penaloza (Continental Tires),NA
50,R in organizations,2025-08-10,10:30–12:00,Penn Garden,Standardizing Institutional Research Operations Using R,"In this presentation, we will demonstrate how a small Institutional Research (IR) team can leverage R and Quarto to consolidate and streamline its analytics platforms and reporting tools. We will highlight the versatility of R and Quarto in institutional research by showcasing their use in producing operational manuals, presentation slide decks, BI dashboards, internal and external reports, and institution-wide parameterized reports.",✅,institutional research,Chris Kao (Flagler College),NA
26,Shiny,2025-08-10,10:30–12:00,Gross 270,AI Execution Capability Assessment: A Shiny Web App for AI Strategy and Governance,"As organizations adopt AI, assessing readiness, maturity, and governance is critical. This talk introduces a Shiny-based AI capability assessment tool that integrates R, Python (via reticulate), FAISS, and OpenAI APIs to evaluate AI execution across 15 key areas. The app enables organizations to: Conduct structured self-assessments on AI capabilities. Use FAISS-enhanced retrieval-augmented generation (RAG) to retrieve insights from NIST AI RMF and ISO/IEC 42001. Generate customized LLM-based recommendations, gap analysis reports, and automated project proposals. Visualize AI maturity through interactive radar charts and data-driven priority rankings. Built with Shiny, shinydashboard, DT, plotly, and OpenAI, this tool streamlines AI governance, helping stakeholders align strategy with regulatory and operational needs. This talk will showcase the app’s development, challenges in integrating R with LLMs, and its real-world impact on AI strategy execution.",✅,"shiny, python, ai governance, generativeai, rag (retrieval-augmented generation).",Akbar Akbari Esfahani (Central California Alliance for Health),NA
172,Shiny,2025-08-10,10:30–12:00,Gross 270,Every Eclipse Visible from Your Current Location for the Rest of Your Life (with shiny),"A shiny web app that calculates all solar and lunar eclipses for up to the next 75 years visible at your current lon/lat coordinate location ([link][1]). The shiny app leverages the swephR High Precision Swiss Ephemeris package for celestial body calculations. Anecdote ======== I witnessed the sky darken for no apparent reason in the fall of 2023. Months later I realized I was witnessing the October 2023 annular solar eclipse. So I began to wonder: How many other eclipse events have I been missing? Broad Topics Covered ==================== Julius Caesar vs Pope Gregory XIII: The Battle for Space-Time ------------------------------------------------------------ While most of the western world adopted the Gregorian calendar (365.2425 days long) by the 20th century for agricultural and cultural reasons, astronomers track time off-earth using the older Julian calendar (365.25 days long). We will briefly touch on why this is, how to convert back-and-forth between Gregorian and Julian to perform astronomical calculations, and other notable phenomena to keep in mind when using R in space. User Input: Flexibility vs Ease-of-Use ====================================== Specifically with regards to earthly longitude/latitude coordinate inputs (required for calculating the alignment of celestial bodies to a Earth-bound viewer), a decision had to be made affecting usability of the shiny app for the end-user based on their ability to easily enter an input location: The Breadth of the swephR Package ================================= The swephR package is useful for calculating not only solar and lunar eclipse events visible from earth but all kids of celestial alignments including: - Planetary positions - The crossing of planets over positions - Fixed star positions - Orbital periods for the Earth, asteroids, etc Biography --------- Tim Bender, Hobbyist Bachelor of Urban Planning from the University of Cincinnati. ~15 years local government experience as an urban planner and transit planner. Tim was part of a team that helped deploy Google Transit for his transit agency in Kentucky in 2008, being among the first 50-ish agencies worldwide to go live. Journey with R began with a desire to log transit vehicle real-time location data from an API for analysis but I had no programming experience or knowledge of how to approach the problem. I wouldn’t successfully solve this problem until after about 5 years of self-guided learning. [linkedin][2] [github][3] [1]: https://tim-bender.shinyapps.io/shiny_all_eclipses/ [2]: https://www.linkedin.com/in/tim-bender-238870171/ [3]: https://github.com/benda18",✅,"shiny, astronomy, leaflet, geocoding, communication",Timothy Bender,NA
167,Shiny,2025-08-10,10:30–12:00,Gross 270,Extending Shiny Dashboards to Mobile with Ionic and Rust: A Cross-Platform Approach,"Shiny has long been a framework of choice for interactivity dashboards on the web, but what if you need a mobile variant? This talk proposes new ways to extend existing Shiny dashboards to mobile dashboards by using Ionic and JavaScript, while making use of a Rust server for data manipulation and preparation. We'll analyze the integration of Shiny with a mobile frontend Shiny, the benefits offered by Rust in terms of backend efficiency, and the tradeoffs offered between web-based and mobile dashboard interfaces. Finally, we'll assemble everything with a live working proof of concept mobile application that streams a Shiny dashboard into a simplified and responsive user interface.",✅,ionic shiny rust react.js,Anastasiia Kostiv,NA
137,Shiny,2025-08-10,10:30–12:00,Gross 270,paleopal: a highly modular and interactive Shiny app for building reproducible data science workflows in paleontology,"The field of computational paleontology is rapidly advancing with many recently developed open-source R packages leading the charge for more standardized, reproducible, and open research. This push is a relief for many data-science-minded paleontologists who have previously toiled over writing their own scripts to download, clean, analyze, and visualize their data. Many of these steps are now covered by functions in these new packages (and those of other packages in the R universe). However, this push for more script-based research may introduce a wrench in the existing scientific workflows of less technical researchers who lack a background in coding or cause a greater learning curve for new researchers introduced to the field. Therefore, bridging the gap between visual, hands-on workflows and digital, code-based workflows is imperative to the collaborative future of computational paleontology. Here I present a new Shiny app, paleopal, that provides a user-friendly interface to build paleontological data science workflows. The app connects existing paleontological R packages such as palaeoverse and deeptime with the tidyverse suite of R package to encourage standardized scientific pipelines. Furthermore, the app uses the shinymeta R package to provide a live code and results panel and a downloadable RMarkdown script for the pipeline. Altogether, paleopal aims to spearhead the next generation of training of computational paleontologists, regardless of age, background, or technical expertise. Further, the modular nature of the app introduces an avenue for other fields to fork and adapt the project for their own needs.",✅,"shiny, workflow, earth sciences, biological sciences, reproducible research",William Gearty (Syracuse University),NA
158,Quarto,2025-08-10,13:00–14:30,Penn 1,Final Flourishes,"Quarto’s clean and simple API is one of its greatest strengths. This ease of use extends to creating Quarto extensions as well. In this talk, we will document the details and process we took to create our Quarto extension, Flourish. Flourish allows users to dynamically target text in code chunks, like functions or parameters, and apply styling (e.g. highlighting) in the rendered document. If you are familiar with the R package Flair, Flourish works similarly, but is language agnostic. We will speak in depth about how Flourish dynamically injects styling into a rendered report using Javascript, and the work it took to get to this process. This talk seeks to inform participants of our extension and its technical workings, as well as step them through our process of creating a Quarto extension, showing how simple it can be to extend Quarto’s functionality.",✅,"quarto, extension development, pedagogy, formatting, technical",Visruth Srimath Kandali (Cal Poly -- San Luis Obispo),Kelly Bodwin (California Polytechnic State University)
14,Quarto,2025-08-10,13:00–14:30,Penn 1,"From Frustration to Function: Tackling the Challenges of New Tech Adoption ""Cracking the Code: Overcoming Early Hurdles with New Open-Source Tools""","Adopting new open-source technology can be both exciting and challenging. While a tool may appear promising and seem like the perfect fit for a specific task, early-stage technologies often come with their own set of hurdles. One of the biggest challenges is the lack of comprehensive resources—such as detailed documentation, practical examples, active discussion boards, and community support—which can make it difficult to troubleshoot issues or fully understand the tool’s capabilities. This often requires additional effort, experimentation, and problem-solving to get things working as intended. At last year’s Posit Conference, I was introduced to a new tool called closeread, a Quarto extension designed for vertical scrollytelling. The concept immediately caught my interest because it seemed like an innovative way to enhance storytelling with data. Motivated by its potential, I decided to give it a try shortly after the conference. However, my initial experience was challenging. The tool was only partially functional, and when I encountered technical issues, I struggled to find enough supporting resources to resolve them. The available documentation was limited, examples were scarce, and there wasn’t much discussion happening in community forums. Frustrated by these obstacles, I eventually set the tool aside, unsure of how to move forward. Some time later, I came across a user-contribution contest that reignited my interest in closeread. This contest motivated me to tackle the tool again, but this time with a different mindset. Instead of relying solely on available resources, I approached the problem more systematically—digging into the code, experimenting with different configurations, and learning through trial and error. This hands-on approach, combined with the fresh motivation from the contest, helped me overcome the technical challenges I had faced earlier. Eventually, I was able to get the tool working successfully, and in the process, I gained a deeper understanding of how to navigate the common pitfalls associated with adopting new technology. In my talk, I will share this learning journey in detail, highlighting the strategies that helped me move from frustration to success. I’ll discuss practical approaches for overcoming deployment challenges, including how to troubleshoot effectively when documentation is limited, how to leverage community resources even when they seem sparse, and how to maintain motivation when progress feels slow. I’ll also offer insights into the mindset shifts that can make a big difference—like viewing challenges as opportunities to deepen your technical skills rather than as roadblocks.",✅,"quarto, closeread, best practices, community, scrollytelling",Dror Berel,NA
92,Quarto,2025-08-10,13:00–14:30,Penn 1,Parsing Quarto and R Markdown documents in R,"In this talk, we will share recent work on [parsermd](https://github.com/rundel/parsermd) R package and its use for the programmatic manipulation of Quarto and R Markdown documents. The talk will include a brief overview of the underlying technical details of the parser and abstract syntax tree (AST) representation of these documents in R. Additionally, we will present work to support a number of use cases for these tools to solve practical problems. Examples include building documents that have multiple output variants (e.g. assignments with or without solutions included) and utilities built to support grading and feedback for assignments based on these document formats. Finally, we will discuss our future development plans for the package and related tools.",✅,"quarto,rmarkdown,literate programming,automation",Colin Rundel (Duke University),NA
70,Quarto,2025-08-10,13:00–14:30,Penn 1,Reproducible pedagogy with R and Quarto,"Reproducible teaching materials (1) help students understand the usefulness of reproducibility, (2) facilitate pedagogy around meaningful, data-driven statistical applications, and (3) allow other instructors to iterate on course materials. In this talk, I show how a variety of R packages and Quarto work together to produce useful, simple and aesthetic reproducible course materials. I discuss how to weave R-code into lectures, embed reproducible visualizations and animations, and easily host data sets as well as downloadable R scripts on a public course website developed with Quarto. I showcase an undergraduate Bayesian statistics course taught at Duke University in Spring 2025 as an example of reproducible statistics pedagogy and provide tutorial-like instructions to adapt the methods to other courses.",✅,"teaching, statistics, website, reproducible",Alexander Fisher (Duke University),NA
55,Productivity boosters,2025-08-10,13:00–14:30,Penn 2,Air - A blazingly fast R code formatter,"In Python, Rust, Go, and many other languages, code formatters are widely loved. They run on every save, on every pull request, and in git pre-commit hooks to ensure code consistently looks its best at all times. In this talk, you'll learn about Air, a new R code formatter. Air is extremely fast, capable of formatting individual files so fast that you'll question if its even running, and of formatting entire projects in under a second. Air integrates directly with your favorite IDEs, like Positron, RStudio, and VS Code, and is available on the command line, making it easy to standardize on one tool even for teams using various IDEs. Once you start using Air, you'll never worry about code style ever again!",✅,"formatter, rust",Lionel Henry (Posit PBC); Davis Vaughan (Posit PBC),NA
3,Productivity boosters,2025-08-10,13:00–14:30,Penn 2,Getting Things Logged,"`logger` is a lightweight, modern, and flexible logging utility for R, with a clear concept and separation of log message formatter, layout render, and log record appender functions -- which makes it effortless to log messages in various formats and destinations, such as your console, files, databases, or even Slack. The package was first released 6 years ago, and it's widely used since then. The development recently spiked thanks to generous contributions from the community (over 100 pull requests), introducing improved async logger; new formatter, helper, and appender functions; documentation updates; and a hex logo!",✅,logging,Gergely Daroczi,NA
117,Productivity boosters,2025-08-10,13:00–14:30,Penn 2,R4R: Reproducibility for R,"Creating a reproducible environment for data analysis pipelines is challenging, due to the wide range of dependencies involved—from data inputs and external tools to system libraries and R packages. Although various tools exist to simplify the process, they often focus exclusively on R package dependencies and omit the system ones, rely on user-supplied metadata, or create an unnecessarily large environment. We present `r4r`, a tool that automatically traces all dependencies in a pipeline using system call interception. Based on these traces, `r4r` generates a Docker image containing precisely the dependencies needed for reproducible execution. We demonstrate its effectiveness on a collection of R Markdown notebooks from Kaggle, illustrating how `r4r` helps ensure fully reproducible workflows.",✅,"reproducibility, docker, automation",Pierre Donat-Bouillud (Czech Technical University); Filip Křikava (Czech Technical University),NA
7,Productivity boosters,2025-08-10,13:00–14:30,Penn 2,wizrd: Programming with LLMs in R,"Large Language Models (LLMs) offer new opportunities for accelerating data analysis, offering flexibility through a natural language interface. The wizrd package was born for testing the hypothesis that LLMs can be used to implement functions within larger data science tools and workflows. With wizrd, users can parameterize model inputs, implement logic that delegates to R functions, and constrain outputs to specific R data structures. Finally, configured models can be converted into actual R functions, which can in turn serve as tools for other models, forming a graph of agents. LLM-based programs can be imported from the Langsmith hub, realizing their portability across languages. We will give an overview and demo of the package.",✅,"llm, ai, programming",Michael Lawrence,NA
153,Too big to fail,2025-08-10,13:00–14:30,Penn Garden,Futureverse P2P: Peer-to-Peer Parallelization in R using Futureverse,"# TL;DR In this presentation, I will show how you can move from running your Futureverse R code in parallel on your local computer to a distributed peer-to-peer (P2P) network of computers shared among friends - all with a single change of settings. Any user with R installed can contribute their compute power when idle and harness others when needed. # Abstract The Futureverse framework revolutionized parallel computing in R by providing a simple, unified API for parallel evaluation of R code. At its core, the future package allows developers to write code once (e.g. `f <- future(lm(x, y))`), which then may be evaluated on any future-compatible parallel backend. For instance, `plan(multisession)` parallelizes on the local machine, `plan(cluster)` and `plan(mirai_cluster)` can parallelize on a set of local or remote machines, and `plan(batchtools_slurm)` distributes the computations on a Slurm high-performance compute (HPC) cluster, and so on. Regardless of backend used, getting the value of the future is always the same (e.g. `v <- value(f)`). In this presentation, I introduce a novel peer-to-peer (P2P) future backend that enables distributed parallel computing among friends and colleagues using shared storage. The shared storage can be a local file system or a cloud storage. I will illustrate this concept using the `plan(p2p_gdrive)` backend, which leverages Google Drive as a communication medium, where users can offload computational tasks to peers in a shared workspace. When a user creates a future, it ends up in the “todo” folder, where idle peers can detect it, download it, and execute it locally. Once completed, the result is uploaded to the “done” folder, making them available for retrieval by the original user. The Futureverse ecosystem has a simple API, which makes it is easy for anyone to write parallel R code. Because Futureverse is exceedingly well-tested, you can easily and safely scale up code currently running on your local computer to run on distributed P2P clusters. This approach democratizes distributed computing, allowing R users to harness the collective power of their social network without requiring dedicated HPC infrastructure. Come to my talk and learn how you and your friends can get together and share your compute resources, allowing you to run `y <- future_lapply(X, my_long_running_analysis)` across their computers, while you share your idle compute resources with them. All this is available from your local R prompt.",✅,"programming, parallel processing, performance, reproducibility",Henrik Bengtsson (University of California San Francisco (UCSF)),NA
