country,code,year,life_expectancy
Saint Vincent and the Grenadines,VCT,1990,70.139999
Saint Vincent and the Grenadines,VCT,1991,70.297997
Saint Vincent and the Grenadines,VCT,1992,70.425003
Saint Vincent and the Grenadines,VCT,1993,70.519997
Saint Vincent and the Grenadines,VCT,1994,70.584999
Saint Vincent and the Grenadines,VCT,1995,70.620003
Saint Vincent and the Grenadines,VCT,1996,70.627998
Saint Vincent and the Grenadines,VCT,1997,70.617996
Saint Vincent and the Grenadines,VCT,1998,70.599998
Saint Vincent and the Grenadines,VCT,1999,70.586998
Saint Vincent and the Grenadines,VCT,2000,70.593002
Saint Vincent and the Grenadines,VCT,2001,70.635002
Saint Vincent and the Grenadines,VCT,2002,70.719002
Saint Vincent and the Grenadines,VCT,2003,70.846001
Saint Vincent and the Grenadines,VCT,2004,71.014
Saint Vincent and the Grenadines,VCT,2005,71.218002
Saint Vincent and the Grenadines,VCT,2006,71.445999
Saint Vincent and the Grenadines,VCT,2007,71.682999
Saint Vincent and the Grenadines,VCT,2008,71.914001
Saint Vincent and the Grenadines,VCT,2009,72.129997
Saint Vincent and the Grenadines,VCT,2010,72.327003
Saint Vincent and the Grenadines,VCT,2011,72.500999
Saint Vincent and the Grenadines,VCT,2012,72.656998
Saint Vincent and the Grenadines,VCT,2013,72.802002
Saint Vincent and the Grenadines,VCT,2014,72.934998
Saint Vincent and the Grenadines,VCT,2015,73.059998
Samoa,WSM,1950,44.879002
Samoa,WSM,1951,45.141998
Samoa,WSM,1952,45.667999
Samoa,WSM,1953,46.189999
Samoa,WSM,1954,46.708
Samoa,WSM,1955,47.222
Samoa,WSM,1956,47.733002
Samoa,WSM,1957,48.240002
Samoa,WSM,1958,48.744999
Samoa,WSM,1959,49.247002
Samoa,WSM,1960,49.748001
Samoa,WSM,1961,50.249001
Samoa,WSM,1962,50.75
Samoa,WSM,1963,51.251999
Samoa,WSM,1964,51.756001
Samoa,WSM,1965,52.261002
Samoa,WSM,1966,52.765999
Samoa,WSM,1967,53.271
Samoa,WSM,1968,53.773998
Samoa,WSM,1969,54.276001
Samoa,WSM,1970,54.777
Samoa,WSM,1971,55.278
Samoa,WSM,1972,55.778
Samoa,WSM,1973,56.278
Samoa,WSM,1974,56.778999
Samoa,WSM,1975,57.280998
Samoa,WSM,1976,57.784
Samoa,WSM,1977,58.287998
Samoa,WSM,1978,58.792
Samoa,WSM,1979,59.294998
Samoa,WSM,1980,59.797001
Samoa,WSM,1981,60.296001
Samoa,WSM,1982,60.791
Samoa,WSM,1983,61.283001
Samoa,WSM,1984,61.771999
Samoa,WSM,1985,62.264999
Samoa,WSM,1986,62.764
Samoa,WSM,1987,63.272999
Samoa,WSM,1988,63.792
Samoa,WSM,1989,64.319
Samoa,WSM,1990,64.850998
Samoa,WSM,1991,65.384003
Samoa,WSM,1992,65.910004
Samoa,WSM,1993,66.424004
Samoa,WSM,1994,66.918999
Samoa,WSM,1995,67.389
Samoa,WSM,1996,67.827003
Samoa,WSM,1997,68.234001
Samoa,WSM,1998,68.612
Samoa,WSM,1999,68.967003
Samoa,WSM,2000,69.305
Samoa,WSM,2001,69.637001
Samoa,WSM,2002,69.970001
Samoa,WSM,2003,70.314003
Samoa,WSM,2004,70.672997
Samoa,WSM,2005,71.051003
Samoa,WSM,2006,71.450996
Samoa,WSM,2007,71.865997
Samoa,WSM,2008,72.288002
Samoa,WSM,2009,72.709999
Samoa,WSM,2010,73.122002
Samoa,WSM,2011,73.513
Samoa,WSM,2012,73.875
Samoa,WSM,2013,74.206001
Samoa,WSM,2014,74.503998
Samoa,WSM,2015,74.769997
Sao Tome and Principe,STP,1950,45.547001
Sao Tome and Principe,STP,1951,45.747002
Sao Tome and Principe,STP,1952,46.16
Sao Tome and Principe,STP,1953,46.599998
Sao Tome and Principe,STP,1954,47.069
Sao Tome and Principe,STP,1955,47.566002
Sao Tome and Principe,STP,1956,48.089001
Sao Tome and Principe,STP,1957,48.634998
Sao Tome and Principe,STP,1958,49.202
Sao Tome and Principe,STP,1959,49.780998
Sao Tome and Principe,STP,1960,50.363998
Sao Tome and Principe,STP,1961,50.944
Sao Tome and Principe,STP,1962,51.512001
Sao Tome and Principe,STP,1963,52.063
Sao Tome and Principe,STP,1964,52.597
Sao Tome and Principe,STP,1965,53.118
Sao Tome and Principe,STP,1966,53.638
Sao Tome and Principe,STP,1967,54.165001
Sao Tome and Principe,STP,1968,54.709
Sao Tome and Principe,STP,1969,55.271999
Sao Tome and Principe,STP,1970,55.859001
Sao Tome and Principe,STP,1971,56.476002
Sao Tome and Principe,STP,1972,57.113998
Sao Tome and Principe,STP,1973,57.757999
Sao Tome and Principe,STP,1974,58.389
Sao Tome and Principe,STP,1975,58.977001
Sao Tome and Principe,STP,1976,59.487
Sao Tome and Principe,STP,1977,59.902
Sao Tome and Principe,STP,1978,60.213001
Sao Tome and Principe,STP,1979,60.424999
Sao Tome and Principe,STP,1980,60.554001
Sao Tome and Principe,STP,1981,60.627998
Sao Tome and Principe,STP,1982,60.682999
Sao Tome and Principe,STP,1983,60.75
Sao Tome and Principe,STP,1984,60.841999
Sao Tome and Principe,STP,1985,60.969002
Sao Tome and Principe,STP,1986,61.125999
Sao Tome and Principe,STP,1987,61.297001
Sao Tome and Principe,STP,1988,61.470001
Sao Tome and Principe,STP,1989,61.640999
Sao Tome and Principe,STP,1990,61.807999
Sao Tome and Principe,STP,1991,61.972
Sao Tome and Principe,STP,1992,62.132999
Sao Tome and Principe,STP,1993,62.293999
Sao Tome and Principe,STP,1994,62.453999
Sao Tome and Principe,STP,1995,62.611
Sao Tome and Principe,STP,1996,62.759998
Sao Tome and Principe,STP,1997,62.902
Sao Tome and Principe,STP,1998,63.041
Sao Tome and Principe,STP,1999,63.181
Sao Tome and Principe,STP,2000,63.338001
Sao Tome and Principe,STP,2001,63.526001
Sao Tome and Principe,STP,2002,63.754002
Sao Tome and Principe,STP,2003,64.021004
Sao Tome and Principe,STP,2004,64.321999
Sao Tome and Principe,STP,2005,64.640999
Sao Tome and Principe,STP,2006,64.956001
Sao Tome and Principe,STP,2007,65.248001
Sao Tome and Principe,STP,2008,65.5
Sao Tome and Principe,STP,2009,65.709
Sao Tome and Principe,STP,2010,65.875
Sao Tome and Principe,STP,2011,66.008003
Sao Tome and Principe,STP,2012,66.125
Sao Tome and Principe,STP,2013,66.240997
Sao Tome and Principe,STP,2014,66.361
Sao Tome and Principe,STP,2015,66.487999
Saudi Arabia,SAU,1950,40.972
Saudi Arabia,SAU,1951,41.214001
Saudi Arabia,SAU,1952,41.699001
Saudi Arabia,SAU,1953,42.185001
Saudi Arabia,SAU,1954,42.673
Saudi Arabia,SAU,1955,43.161999
Saudi Arabia,SAU,1956,43.653
Saudi Arabia,SAU,1957,44.145
Saudi Arabia,SAU,1958,44.639999
Saudi Arabia,SAU,1959,45.137001
Saudi Arabia,SAU,1960,45.638
Saudi Arabia,SAU,1961,46.145
Saudi Arabia,SAU,1962,46.665001
Saudi Arabia,SAU,1963,47.207001
Saudi Arabia,SAU,1964,47.780998
Saudi Arabia,SAU,1965,48.407001
Saudi Arabia,SAU,1966,49.105
Saudi Arabia,SAU,1967,49.882999
Saudi Arabia,SAU,1968,50.743999
Saudi Arabia,SAU,1969,51.681999
Saudi Arabia,SAU,1970,52.693001
Saudi Arabia,SAU,1971,53.764999
Saudi Arabia,SAU,1972,54.875999
Saudi Arabia,SAU,1973,56.000999
Saudi Arabia,SAU,1974,57.119999
Saudi Arabia,SAU,1975,58.216
Saudi Arabia,SAU,1976,59.273998
Saudi Arabia,SAU,1977,60.291
Saudi Arabia,SAU,1978,61.263
Saudi Arabia,SAU,1979,62.181
Saudi Arabia,SAU,1980,63.041
Saudi Arabia,SAU,1981,63.84
Saudi Arabia,SAU,1982,64.585999
Saudi Arabia,SAU,1983,65.285004
Saudi Arabia,SAU,1984,65.938004
Saudi Arabia,SAU,1985,66.547997
Saudi Arabia,SAU,1986,67.114998
Saudi Arabia,SAU,1987,67.639999
Saudi Arabia,SAU,1988,68.128998
Saudi Arabia,SAU,1989,68.585999
Saudi Arabia,SAU,1990,69.016998
Saudi Arabia,SAU,1991,69.428001
Saudi Arabia,SAU,1992,69.821999
Saudi Arabia,SAU,1993,70.200996
Saudi Arabia,SAU,1994,70.567001
Saudi Arabia,SAU,1995,70.921997
Saudi Arabia,SAU,1996,71.265999
Saudi Arabia,SAU,1997,71.594002
Saudi Arabia,SAU,1998,71.902
Saudi Arabia,SAU,1999,72.186996
Saudi Arabia,SAU,2000,72.440002
Saudi Arabia,SAU,2001,72.651001
Saudi Arabia,SAU,2002,72.82
Saudi Arabia,SAU,2003,72.947998
Saudi Arabia,SAU,2004,73.041
Saudi Arabia,SAU,2005,73.112
Saudi Arabia,SAU,2006,73.176003
Saudi Arabia,SAU,2007,73.245003
Saudi Arabia,SAU,2008,73.331001
Saudi Arabia,SAU,2009,73.440002
Saudi Arabia,SAU,2010,73.573997
Saudi Arabia,SAU,2011,73.730003
Saudi Arabia,SAU,2012,73.896004
Saudi Arabia,SAU,2013,74.066002
Saudi Arabia,SAU,2014,74.234001
Saudi Arabia,SAU,2015,74.400002
Senegal,SEN,1927,23.9
Senegal,SEN,1937,26.4
Senegal,SEN,1945,28.799999
Senegal,SEN,1950,34.507999
Senegal,SEN,1951,34.759998
Senegal,SEN,1952,35.252998
Senegal,SEN,1953,35.723999
Senegal,SEN,1954,36.173
Senegal,SEN,1955,36.599998
Senegal,SEN,1956,37.000999
Senegal,SEN,1957,37.373001
Senegal,SEN,1958,37.709
Senegal,SEN,1959,37.995998
Senegal,SEN,1960,38.223
Senegal,SEN,1961,38.380001
Senegal,SEN,1962,38.462002
Senegal,SEN,1963,38.477001
Senegal,SEN,1964,38.449001
Senegal,SEN,1965,38.407001
Senegal,SEN,1966,38.386002
Senegal,SEN,1967,38.424
Senegal,SEN,1968,38.557999
Senegal,SEN,1969,38.816002
Senegal,SEN,1970,39.227001
Senegal,SEN,1971,39.813999
Senegal,SEN,1972,40.562
Senegal,SEN,1973,41.445
Senegal,SEN,1974,42.442001
Senegal,SEN,1975,43.521
Senegal,SEN,1976,44.640999
Senegal,SEN,1977,45.766998
Senegal,SEN,1978,46.868999
Senegal,SEN,1979,47.926998
Senegal,SEN,1980,48.944
Senegal,SEN,1981,49.939999
Senegal,SEN,1982,50.938
Senegal,SEN,1983,51.945
Senegal,SEN,1984,52.945999
Senegal,SEN,1985,53.914001
Senegal,SEN,1986,54.813
Senegal,SEN,1987,55.610001
Senegal,SEN,1988,56.283001
Senegal,SEN,1989,56.818001
Senegal,SEN,1990,57.202
Senegal,SEN,1991,57.43
Senegal,SEN,1992,57.528999
Senegal,SEN,1993,57.535
Senegal,SEN,1994,57.48
Senegal,SEN,1995,57.404999
Senegal,SEN,1996,57.344002
Senegal,SEN,1997,57.327999
Senegal,SEN,1998,57.382999
Senegal,SEN,1999,57.533001
Senegal,SEN,2000,57.796001
Senegal,SEN,2001,58.18
Senegal,SEN,2002,58.665001
Senegal,SEN,2003,59.23
Senegal,SEN,2004,59.859001
Senegal,SEN,2005,60.541
Senegal,SEN,2006,61.263
Senegal,SEN,2007,62.007999
Senegal,SEN,2008,62.755001
Senegal,SEN,2009,63.485001
Senegal,SEN,2010,64.177002
Senegal,SEN,2011,64.814003
Senegal,SEN,2012,65.392998
Senegal,SEN,2013,65.914001
Senegal,SEN,2014,66.375999
Senegal,SEN,2015,66.783997
Serbia (including Kosovo),,1950,58.174999
Serbia (including Kosovo),,1951,58.405998
Serbia (including Kosovo),,1952,58.873001
Serbia (including Kosovo),,1953,59.348999
Serbia (including Kosovo),,1954,59.834999
Serbia (including Kosovo),,1955,60.328999
Serbia (including Kosovo),,1956,60.833
Serbia (including Kosovo),,1957,61.346001
Serbia (including Kosovo),,1958,61.867001
Serbia (including Kosovo),,1959,62.395
Serbia (including Kosovo),,1960,62.928001
Serbia (including Kosovo),,1961,63.464001
Serbia (including Kosovo),,1962,63.999001
Serbia (including Kosovo),,1963,64.529999
Serbia (including Kosovo),,1964,65.050003
Serbia (including Kosovo),,1965,65.555
Serbia (including Kosovo),,1966,66.041
Serbia (including Kosovo),,1967,66.505997
Serbia (including Kosovo),,1968,66.945999
Serbia (including Kosovo),,1969,67.358002
Serbia (including Kosovo),,1970,67.737999
Serbia (including Kosovo),,1971,68.081001
Serbia (including Kosovo),,1972,68.389
Serbia (including Kosovo),,1973,68.664001
Serbia (including Kosovo),,1974,68.906998
Serbia (including Kosovo),,1975,69.120003
Serbia (including Kosovo),,1976,69.305
Serbia (including Kosovo),,1977,69.467003
Serbia (including Kosovo),,1978,69.611
Serbia (including Kosovo),,1979,69.745003
Serbia (including Kosovo),,1980,69.876999
Serbia (including Kosovo),,1981,70.016998
Serbia (including Kosovo),,1982,70.166
Serbia (including Kosovo),,1983,70.325996
Serbia (including Kosovo),,1984,70.498001
Serbia (including Kosovo),,1985,70.679001
Serbia (including Kosovo),,1986,70.863998
Serbia (including Kosovo),,1987,71.044998
Serbia (including Kosovo),,1988,71.213997
Serbia (including Kosovo),,1989,71.366997
Serbia (including Kosovo),,1990,71.499001
Serbia (including Kosovo),,1991,71.606003
Serbia (including Kosovo),,1992,71.689003
Serbia (including Kosovo),,1993,71.752998
Serbia (including Kosovo),,1994,71.801003
Serbia (including Kosovo),,1995,71.836998
Serbia (including Kosovo),,1996,71.869003
Serbia (including Kosovo),,1997,71.902
Serbia (including Kosovo),,1998,71.943001
Serbia (including Kosovo),,1999,71.999001
Serbia (including Kosovo),,2000,72.074997
Serbia (including Kosovo),,2001,72.174004
Serbia (including Kosovo),,2002,72.293999
Serbia (including Kosovo),,2003,72.434998
Serbia (including Kosovo),,2004,72.598
Serbia (including Kosovo),,2005,72.782997
Serbia (including Kosovo),,2006,72.995003
Serbia (including Kosovo),,2007,73.230003
Serbia (including Kosovo),,2008,73.483002
Serbia (including Kosovo),,2009,73.746002
Serbia (including Kosovo),,2010,74.009003
Serbia (including Kosovo),,2011,74.262001
Serbia (including Kosovo),,2012,74.497002
Serbia (including Kosovo),,2013,74.708
Serbia (including Kosovo),,2014,74.893997
Serbia (including Kosovo),,2015,75.056999
Seychelles,SYC,1950,57.993
Seychelles,SYC,1951,57.925999
Seychelles,SYC,1952,57.852001
Seychelles,SYC,1953,57.896999
Seychelles,SYC,1954,58.062
Seychelles,SYC,1955,58.345001
Seychelles,SYC,1956,58.738998
Seychelles,SYC,1957,59.236
Seychelles,SYC,1958,59.819
Seychelles,SYC,1959,60.457001
Seychelles,SYC,1960,61.117001
Seychelles,SYC,1961,61.761002
Seychelles,SYC,1962,62.355
Seychelles,SYC,1963,62.873001
Seychelles,SYC,1964,63.310001
Seychelles,SYC,1965,63.681999
Seychelles,SYC,1966,64.018997
Seychelles,SYC,1967,64.365997
Seychelles,SYC,1968,64.751999
Seychelles,SYC,1969,65.185997
Seychelles,SYC,1970,65.666
Seychelles,SYC,1971,66.179001
Seychelles,SYC,1972,66.696999
Seychelles,SYC,1973,67.196999
Seychelles,SYC,1974,67.667999
Seychelles,SYC,1975,68.102997
Seychelles,SYC,1976,68.5
Seychelles,SYC,1977,68.862999
Seychelles,SYC,1978,69.197998
Seychelles,SYC,1979,69.504997
Seychelles,SYC,1980,69.786003
Seychelles,SYC,1981,70.045998
Seychelles,SYC,1982,70.285004
Seychelles,SYC,1983,70.503998
Seychelles,SYC,1984,70.697998
Seychelles,SYC,1985,70.855003
Seychelles,SYC,1986,70.956001
Seychelles,SYC,1987,70.997002
Seychelles,SYC,1988,70.981003
Seychelles,SYC,1989,70.919998
Seychelles,SYC,1990,70.834999
Seychelles,SYC,1991,70.755997
Seychelles,SYC,1992,70.708
Seychelles,SYC,1993,70.708
Seychelles,SYC,1994,70.764999
Seychelles,SYC,1995,70.878998
Seychelles,SYC,1996,71.040001
Seychelles,SYC,1997,71.225998
Seychelles,SYC,1998,71.415001
Seychelles,SYC,1999,71.598
Seychelles,SYC,2000,71.764
Seychelles,SYC,2001,71.904999
Seychelles,SYC,2002,72.023003
Seychelles,SYC,2003,72.122002
Seychelles,SYC,2004,72.202003
Seychelles,SYC,2005,72.267998
Seychelles,SYC,2006,72.322998
Seychelles,SYC,2007,72.375999
Seychelles,SYC,2008,72.433998
Seychelles,SYC,2009,72.503998
Seychelles,SYC,2010,72.592003
Seychelles,SYC,2011,72.703003
Seychelles,SYC,2012,72.835999
Seychelles,SYC,2013,72.989998
Seychelles,SYC,2014,73.162003
Seychelles,SYC,2015,73.348999
Sierra Leone,SLE,1931,24.5
Sierra Leone,SLE,1950,28.42
Sierra Leone,SLE,1951,28.516001
Sierra Leone,SLE,1952,28.712
Sierra Leone,SLE,1953,28.910999
Sierra Leone,SLE,1954,29.114
Sierra Leone,SLE,1955,29.32
Sierra Leone,SLE,1956,29.528
Sierra Leone,SLE,1957,29.739
Sierra Leone,SLE,1958,29.951
Sierra Leone,SLE,1959,30.163
Sierra Leone,SLE,1960,30.371
Sierra Leone,SLE,1961,30.579
Sierra Leone,SLE,1962,30.789
Sierra Leone,SLE,1963,31.011999
Sierra Leone,SLE,1964,31.263
Sierra Leone,SLE,1965,31.572001
Sierra Leone,SLE,1966,31.973
Sierra Leone,SLE,1967,32.480999
Sierra Leone,SLE,1968,33.098
Sierra Leone,SLE,1969,33.812
Sierra Leone,SLE,1970,34.601002
Sierra Leone,SLE,1971,35.435001
Sierra Leone,SLE,1972,36.271999
Sierra Leone,SLE,1973,37.073002
Sierra Leone,SLE,1974,37.808998
Sierra Leone,SLE,1975,38.467999
Sierra Leone,SLE,1976,39.046001
Sierra Leone,SLE,1977,39.555
Sierra Leone,SLE,1978,39.998001
Sierra Leone,SLE,1979,40.365002
Sierra Leone,SLE,1980,40.640999
Sierra Leone,SLE,1981,40.807999
Sierra Leone,SLE,1982,40.861
Sierra Leone,SLE,1983,40.796001
Sierra Leone,SLE,1984,40.616001
Sierra Leone,SLE,1985,40.312
Sierra Leone,SLE,1986,39.873001
Sierra Leone,SLE,1987,39.318001
Sierra Leone,SLE,1988,38.682999
Sierra Leone,SLE,1989,38.009998
Sierra Leone,SLE,1990,37.348
Sierra Leone,SLE,1991,36.745998
Sierra Leone,SLE,1992,36.245998
Sierra Leone,SLE,1993,35.888
Sierra Leone,SLE,1994,35.705002
Sierra Leone,SLE,1995,35.729
Sierra Leone,SLE,1996,35.98
Sierra Leone,SLE,1997,36.431999
Sierra Leone,SLE,1998,37.055
Sierra Leone,SLE,1999,37.821999
Sierra Leone,SLE,2000,38.702
Sierra Leone,SLE,2001,39.66
Sierra Leone,SLE,2002,40.66
Sierra Leone,SLE,2003,41.668999
Sierra Leone,SLE,2004,42.66
Sierra Leone,SLE,2005,43.624001
Sierra Leone,SLE,2006,44.566002
Sierra Leone,SLE,2007,45.5
Sierra Leone,SLE,2008,46.431999
Sierra Leone,SLE,2009,47.348
Sierra Leone,SLE,2010,48.223999
Sierra Leone,SLE,2011,49.034
Sierra Leone,SLE,2012,49.762001
Sierra Leone,SLE,2013,50.401001
Sierra Leone,SLE,2014,50.951
Sierra Leone,SLE,2015,51.423
Singapore,SGP,1950,58.389
Singapore,SGP,1951,58.874001
Singapore,SGP,1952,59.818001
Singapore,SGP,1953,60.712002
Singapore,SGP,1954,61.556999
Singapore,SGP,1955,62.352001
Singapore,SGP,1956,63.095001
Singapore,SGP,1957,63.784
Singapore,SGP,1958,64.415001
Singapore,SGP,1959,64.981003
Singapore,SGP,1960,65.474998
Singapore,SGP,1961,65.891998
Singapore,SGP,1962,66.230003
Singapore,SGP,1963,66.496002
Singapore,SGP,1964,66.705002
Singapore,SGP,1965,66.883003
Singapore,SGP,1966,67.056
Singapore,SGP,1967,67.248001
Singapore,SGP,1968,67.478996
Singapore,SGP,1969,67.758003
Singapore,SGP,1970,68.087997
Singapore,SGP,1971,68.461998
Singapore,SGP,1972,68.859001
Singapore,SGP,1973,69.262001
Singapore,SGP,1974,69.664001
Singapore,SGP,1975,70.059998
Singapore,SGP,1976,70.446999
Singapore,SGP,1977,70.828003
Singapore,SGP,1978,71.205002
Singapore,SGP,1979,71.580002
Singapore,SGP,1980,71.955002
Singapore,SGP,1981,72.332001
Singapore,SGP,1982,72.712997
Singapore,SGP,1983,73.100998
Singapore,SGP,1984,73.497002
Singapore,SGP,1985,73.903999
Singapore,SGP,1986,74.325996
Singapore,SGP,1987,74.760002
Singapore,SGP,1988,75.199997
Singapore,SGP,1989,75.636002
Singapore,SGP,1990,76.049004
Singapore,SGP,1991,76.417999
Singapore,SGP,1992,76.732002
Singapore,SGP,1993,76.988998
Singapore,SGP,1994,77.193001
Singapore,SGP,1995,77.358002
Singapore,SGP,1996,77.505997
Singapore,SGP,1997,77.661003
Singapore,SGP,1998,77.845001
Singapore,SGP,1999,78.067001
Singapore,SGP,2000,78.338997
Singapore,SGP,2001,78.664001
Singapore,SGP,2002,79.028999
Singapore,SGP,2003,79.419998
Singapore,SGP,2004,79.824997
Singapore,SGP,2005,80.230003
Singapore,SGP,2006,80.619003
Singapore,SGP,2007,80.982002
Singapore,SGP,2008,81.311996
Singapore,SGP,2009,81.602997
Singapore,SGP,2010,81.856003
Singapore,SGP,2011,82.078003
Singapore,SGP,2012,82.279999
Singapore,SGP,2013,82.473
Singapore,SGP,2014,82.662003
Singapore,SGP,2015,82.848999
Slovakia,SVK,1921,44.200001
Slovakia,SVK,1930,49.900002
Slovakia,SVK,1937,53.200001
Slovakia,SVK,1950,62.237999
Slovakia,SVK,1951,62.827999
Slovakia,SVK,1952,63.967999
Slovakia,SVK,1953,65.025002
Slovakia,SVK,1954,65.998001
Slovakia,SVK,1955,66.887001
Slovakia,SVK,1956,67.691002
Slovakia,SVK,1957,68.407997
Slovakia,SVK,1958,69.035004
Slovakia,SVK,1959,69.566002
Slovakia,SVK,1960,69.995003
Slovakia,SVK,1961,70.319
Slovakia,SVK,1962,70.536003
Slovakia,SVK,1963,70.653999
Slovakia,SVK,1964,70.686996
Slovakia,SVK,1965,70.652
Slovakia,SVK,1966,70.567001
Slovakia,SVK,1967,70.454002
Slovakia,SVK,1968,70.335999
Slovakia,SVK,1969,70.228996
Slovakia,SVK,1970,70.151001
Slovakia,SVK,1971,70.112
Slovakia,SVK,1972,70.106003
Slovakia,SVK,1973,70.128998
Slovakia,SVK,1974,70.176003
Slovakia,SVK,1975,70.242996
Slovakia,SVK,1976,70.319
Slovakia,SVK,1977,70.392998
Slovakia,SVK,1978,70.459
Slovakia,SVK,1979,70.512001
Slovakia,SVK,1980,70.553001
Slovakia,SVK,1981,70.585999
Slovakia,SVK,1982,70.616997
Slovakia,SVK,1983,70.653999
Slovakia,SVK,1984,70.699997
Slovakia,SVK,1985,70.757004
Slovakia,SVK,1986,70.825996
Slovakia,SVK,1987,70.905998
Slovakia,SVK,1988,70.997002
Slovakia,SVK,1989,71.100998
Slovakia,SVK,1990,71.222
Slovakia,SVK,1991,71.363998
Slovakia,SVK,1992,71.528
Slovakia,SVK,1993,71.712997
Slovakia,SVK,1994,71.917
Slovakia,SVK,1995,72.137001
Slovakia,SVK,1996,72.366997
Slovakia,SVK,1997,72.601997
Slovakia,SVK,1998,72.836998
Slovakia,SVK,1999,73.067001
Slovakia,SVK,2000,73.288002
Slovakia,SVK,2001,73.496002
Slovakia,SVK,2002,73.692001
Slovakia,SVK,2003,73.882004
Slovakia,SVK,2004,74.069
Slovakia,SVK,2005,74.262001
Slovakia,SVK,2006,74.474998
Slovakia,SVK,2007,74.713997
Slovakia,SVK,2008,74.977997
Slovakia,SVK,2009,75.264
Slovakia,SVK,2010,75.559998
Slovakia,SVK,2011,75.848999
Slovakia,SVK,2012,76.115997
Slovakia,SVK,2013,76.350998
Slovakia,SVK,2014,76.550003
Slovakia,SVK,2015,76.713997
Slovenia,SVN,1950,64.474998
Slovenia,SVN,1951,64.775002
Slovenia,SVN,1952,65.358002
Slovenia,SVN,1953,65.906998
Slovenia,SVN,1954,66.421997
Slovenia,SVN,1955,66.901001
Slovenia,SVN,1956,67.344002
Slovenia,SVN,1957,67.749001
Slovenia,SVN,1958,68.112999
Slovenia,SVN,1959,68.43
Slovenia,SVN,1960,68.695
Slovenia,SVN,1961,68.903999
Slovenia,SVN,1962,69.055
Slovenia,SVN,1963,69.150002
Slovenia,SVN,1964,69.200996
Slovenia,SVN,1965,69.222
Slovenia,SVN,1966,69.228996
Slovenia,SVN,1967,69.238998
Slovenia,SVN,1968,69.267998
Slovenia,SVN,1969,69.325996
Slovenia,SVN,1970,69.425003
Slovenia,SVN,1971,69.570999
Slovenia,SVN,1972,69.755997
Slovenia,SVN,1973,69.967003
Slovenia,SVN,1974,70.195
Slovenia,SVN,1975,70.421997
Slovenia,SVN,1976,70.624001
Slovenia,SVN,1977,70.791
Slovenia,SVN,1978,70.917999
Slovenia,SVN,1979,71.009003
Slovenia,SVN,1980,71.081001
Slovenia,SVN,1981,71.161003
Slovenia,SVN,1982,71.272003
Slovenia,SVN,1983,71.431
Slovenia,SVN,1984,71.640999
Slovenia,SVN,1985,71.893997
Slovenia,SVN,1986,72.172997
Slovenia,SVN,1987,72.455002
Slovenia,SVN,1988,72.722
Slovenia,SVN,1989,72.971001
Slovenia,SVN,1990,73.203003
Slovenia,SVN,1991,73.429001
Slovenia,SVN,1992,73.663002
Slovenia,SVN,1993,73.915001
Slovenia,SVN,1994,74.185997
Slovenia,SVN,1995,74.473
Slovenia,SVN,1996,74.768997
Slovenia,SVN,1997,75.065002
Slovenia,SVN,1998,75.355003
Slovenia,SVN,1999,75.639999
Slovenia,SVN,2000,75.926003
Slovenia,SVN,2001,76.219002
Slovenia,SVN,2002,76.528999
Slovenia,SVN,2003,76.859001
Slovenia,SVN,2004,77.209999
Slovenia,SVN,2005,77.581001
Slovenia,SVN,2006,77.969002
Slovenia,SVN,2007,78.364998
Slovenia,SVN,2008,78.761002
Slovenia,SVN,2009,79.146004
Slovenia,SVN,2010,79.509003
Slovenia,SVN,2011,79.839996
Slovenia,SVN,2012,80.133003
Slovenia,SVN,2013,80.389999
Slovenia,SVN,2014,80.610001
Slovenia,SVN,2015,80.797997
Solomon Islands,SLB,1950,44.373001
Solomon Islands,SLB,1951,44.626999
Solomon Islands,SLB,1952,45.133999
Solomon Islands,SLB,1953,45.640999
Solomon Islands,SLB,1954,46.146999
Solomon Islands,SLB,1955,46.652
Solomon Islands,SLB,1956,47.157001
Solomon Islands,SLB,1957,47.661999
Solomon Islands,SLB,1958,48.166
Solomon Islands,SLB,1959,48.669998
Solomon Islands,SLB,1960,49.174
Solomon Islands,SLB,1961,49.679001
Solomon Islands,SLB,1962,50.182999
Solomon Islands,SLB,1963,50.688
Solomon Islands,SLB,1964,51.194
Solomon Islands,SLB,1965,51.701
Solomon Islands,SLB,1966,52.208
Solomon Islands,SLB,1967,52.716999
Solomon Islands,SLB,1968,53.227001
Solomon Islands,SLB,1969,53.737
Solomon Islands,SLB,1970,54.251999
Solomon Islands,SLB,1971,54.779999
Solomon Islands,SLB,1972,55.319
Solomon Islands,SLB,1973,55.862
Solomon Islands,SLB,1974,56.397999
Solomon Islands,SLB,1975,56.918999
Solomon Islands,SLB,1976,57.417
Solomon Islands,SLB,1977,57.875999
Solomon Islands,SLB,1978,58.276001
Solomon Islands,SLB,1979,58.594002
Solomon Islands,SLB,1980,58.778
Solomon Islands,SLB,1981,58.773998
Solomon Islands,SLB,1982,58.574001
Solomon Islands,SLB,1983,58.202999
Solomon Islands,SLB,1984,57.705002
Solomon Islands,SLB,1985,57.161999
Solomon Islands,SLB,1986,56.676998
Solomon Islands,SLB,1987,56.337002
Solomon Islands,SLB,1988,56.203999
Solomon Islands,SLB,1989,56.306
Solomon Islands,SLB,1990,56.638
Solomon Islands,SLB,1991,57.161999
