Date,Chief Sealth TRL North of Thistle Total,Ped South,Ped North,Bike South,Bike North
08/30/2015 02:00:00 PM,4,1,2,1,0
08/26/2015 02:00:00 AM,0,0,0,0,0
08/24/2015 04:00:00 PM,1,1,0,0,0
08/29/2015 07:00:00 AM,0,0,0,0,0
08/05/2015 04:00:00 PM,2,0,0,1,1
08/02/2015 06:00:00 PM,2,1,1,0,0
08/24/2015 02:00:00 AM,0,0,0,0,0
08/01/2015 04:00:00 AM,0,0,0,0,0
08/11/2015 05:00:00 PM,2,1,0,1,0
08/13/2015 06:00:00 PM,7,1,0,3,3
08/31/2015 05:00:00 AM,0,0,0,0,0
08/02/2015 08:00:00 AM,3,1,2,0,0
08/16/2015 10:00:00 PM,1,1,0,0,0
08/19/2015 06:00:00 AM,0,0,0,0,0
08/19/2015 02:00:00 PM,2,0,0,1,1
08/09/2015 07:00:00 PM,10,3,1,4,2
08/25/2015 05:00:00 AM,0,0,0,0,0
08/27/2015 03:00:00 AM,0,0,0,0,0
08/25/2015 11:00:00 AM,2,0,0,2,0
08/05/2015 12:00:00 PM,0,0,0,0,0
08/13/2015 02:00:00 AM,0,0,0,0,0
08/16/2015 02:00:00 AM,0,0,0,0,0
08/22/2015 04:00:00 AM,0,0,0,0,0
08/09/2015 09:00:00 AM,6,3,3,0,0
08/31/2015 10:00:00 AM,3,1,1,1,0
08/25/2015 06:00:00 AM,0,0,0,0,0
08/04/2015 07:00:00 PM,1,0,0,0,1
08/04/2015 03:00:00 PM,3,1,0,2,0
08/19/2015 11:00:00 PM,0,0,0,0,0
08/04/2015 02:00:00 PM,6,1,1,0,4
08/08/2015 06:00:00 PM,1,0,1,0,0
08/05/2015 06:00:00 AM,0,0,0,0,0
08/17/2015 08:00:00 AM,4,1,2,0,1
08/30/2015 12:00:00 AM,0,0,0,0,0
08/31/2015 03:00:00 AM,0,0,0,0,0
08/13/2015 11:00:00 AM,0,0,0,0,0
08/24/2015 05:00:00 AM,0,0,0,0,0
08/17/2015 12:00:00 AM,0,0,0,0,0
08/05/2015 11:00:00 AM,0,0,0,0,0
08/04/2015 12:00:00 PM,3,1,1,1,0
08/01/2015 11:00:00 PM,0,0,0,0,0
08/22/2015 01:00:00 PM,5,1,2,2,0
08/24/2015 01:00:00 AM,0,0,0,0,0
08/18/2015 10:00:00 PM,0,0,0,0,0
08/03/2015 09:00:00 PM,6,3,2,1,0
08/18/2015 07:00:00 AM,10,3,4,1,2
08/10/2015 02:00:00 AM,0,0,0,0,0
08/31/2015 05:00:00 PM,1,0,0,1,0
08/14/2015 06:00:00 AM,0,0,0,0,0
08/23/2015 06:00:00 AM,1,1,0,0,0
08/29/2015 03:00:00 AM,0,0,0,0,0
08/28/2015 09:00:00 PM,2,0,2,0,0
08/06/2015 12:00:00 PM,41,35,6,0,0
08/11/2015 06:00:00 AM,2,1,1,0,0
08/29/2015 10:00:00 AM,2,1,0,0,1
08/26/2015 01:00:00 AM,0,0,0,0,0
08/03/2015 02:00:00 PM,5,0,3,1,1
08/20/2015 02:00:00 PM,5,1,4,0,0
08/20/2015 10:00:00 PM,0,0,0,0,0
08/13/2015 04:00:00 AM,0,0,0,0,0
08/26/2015 06:00:00 AM,0,0,0,0,0
08/16/2015 03:00:00 PM,3,0,2,1,0
08/24/2015 12:00:00 PM,5,2,2,1,0
08/08/2015 01:00:00 PM,7,2,2,3,0
08/02/2015 03:00:00 PM,6,5,0,0,1
08/16/2015 11:00:00 AM,4,2,2,0,0
08/31/2015 09:00:00 PM,0,0,0,0,0
08/20/2015 06:00:00 AM,1,0,0,0,1
08/21/2015 08:00:00 AM,6,2,3,1,0
08/03/2015 01:00:00 PM,22,21,0,1,0
08/25/2015 09:00:00 PM,1,0,0,1,0
08/22/2015 11:00:00 AM,2,0,1,0,1
08/26/2015 09:00:00 AM,7,0,2,1,4
08/24/2015 08:00:00 PM,22,10,9,1,2
08/19/2015 09:00:00 AM,11,5,5,1,0
08/04/2015 07:00:00 AM,5,0,2,0,3
08/15/2015 12:00:00 PM,3,1,0,1,1
08/03/2015 08:00:00 PM,15,7,7,0,1
08/08/2015 12:00:00 AM,0,0,0,0,0
08/05/2015 08:00:00 AM,5,2,2,1,0
08/22/2015 08:00:00 AM,2,0,1,0,1
08/18/2015 11:00:00 PM,0,0,0,0,0
08/10/2015 07:00:00 AM,4,2,0,0,2
08/18/2015 04:00:00 PM,4,0,0,3,1
08/20/2015 10:00:00 AM,2,1,1,0,0
08/11/2015 09:00:00 PM,1,0,0,1,0
08/06/2015 04:00:00 AM,0,0,0,0,0
08/24/2015 09:00:00 AM,3,0,1,0,2
08/05/2015 02:00:00 PM,6,1,3,1,1
08/14/2015 08:00:00 PM,3,1,2,0,0
08/16/2015 04:00:00 AM,0,0,0,0,0
08/29/2015 01:00:00 AM,0,0,0,0,0
08/08/2015 03:00:00 AM,0,0,0,0,0
08/26/2015 03:00:00 AM,0,0,0,0,0
08/20/2015 11:00:00 AM,5,2,3,0,0
08/19/2015 04:00:00 AM,0,0,0,0,0
08/15/2015 03:00:00 AM,0,0,0,0,0
08/15/2015 02:00:00 PM,11,2,5,2,2
08/25/2015 03:00:00 AM,0,0,0,0,0
08/06/2015 06:00:00 AM,1,0,1,0,0
08/01/2015 02:00:00 PM,9,8,1,0,0
08/05/2015 03:00:00 AM,0,0,0,0,0
08/22/2015 10:00:00 AM,5,1,1,3,0
08/08/2015 11:00:00 AM,1,1,0,0,0
08/17/2015 10:00:00 PM,0,0,0,0,0
08/26/2015 07:00:00 PM,12,3,6,2,1
08/07/2015 07:00:00 PM,1,0,0,1,0
08/15/2015 10:00:00 AM,3,2,0,1,0
08/22/2015 07:00:00 AM,0,0,0,0,0
08/06/2015 05:00:00 PM,3,1,0,2,0
08/04/2015 11:00:00 AM,3,1,2,0,0
08/27/2015 12:00:00 AM,1,0,0,1,0
08/05/2015 10:00:00 AM,6,1,0,0,5
08/24/2015 07:00:00 PM,7,4,2,1,0
08/28/2015 11:00:00 PM,0,0,0,0,0
08/21/2015 04:00:00 AM,0,0,0,0,0
08/12/2015 03:00:00 PM,0,0,0,0,0
08/23/2015 10:00:00 PM,0,0,0,0,0
08/14/2015 11:00:00 PM,0,0,0,0,0
08/17/2015 03:00:00 PM,0,0,0,0,0
08/14/2015 04:00:00 PM,0,0,0,0,0
08/04/2015 10:00:00 AM,8,5,3,0,0
08/16/2015 12:00:00 PM,7,1,2,2,2
08/19/2015 03:00:00 AM,0,0,0,0,0
08/31/2015 02:00:00 PM,0,0,0,0,0
08/29/2015 02:00:00 PM,0,0,0,0,0
08/05/2015 04:00:00 AM,1,0,1,0,0
08/27/2015 09:00:00 AM,3,0,0,2,1
08/18/2015 08:00:00 PM,1,0,0,0,1
08/01/2015 01:00:00 PM,7,2,2,2,1
08/11/2015 07:00:00 PM,9,2,3,1,3
08/13/2015 01:00:00 AM,0,0,0,0,0
08/09/2015 01:00:00 AM,0,0,0,0,0
08/19/2015 06:00:00 PM,9,0,5,1,3
08/01/2015 07:00:00 AM,3,1,2,0,0
08/31/2015 11:00:00 PM,0,0,0,0,0
08/24/2015 03:00:00 PM,0,0,0,0,0
08/31/2015 07:00:00 PM,2,0,0,1,1
08/14/2015 02:00:00 AM,0,0,0,0,0
08/09/2015 08:00:00 AM,3,1,0,2,0
08/06/2015 05:00:00 AM,0,0,0,0,0
08/16/2015 04:00:00 PM,4,0,1,1,2
08/05/2015 06:00:00 PM,9,3,3,2,1
08/25/2015 08:00:00 AM,6,1,1,3,1
08/22/2015 09:00:00 PM,0,0,0,0,0
08/10/2015 01:00:00 AM,0,0,0,0,0
08/19/2015 08:00:00 PM,2,0,1,1,0
08/27/2015 11:00:00 PM,0,0,0,0,0
08/03/2015 10:00:00 AM,14,10,4,0,0
08/01/2015 10:00:00 PM,0,0,0,0,0
08/30/2015 06:00:00 PM,9,4,1,1,3
08/23/2015 08:00:00 PM,1,0,1,0,0
08/20/2015 03:00:00 PM,3,0,0,1,2
08/10/2015 04:00:00 PM,3,0,1,1,1
08/07/2015 11:00:00 AM,3,1,1,0,1
08/26/2015 10:00:00 PM,1,0,1,0,0
08/14/2015 09:00:00 AM,4,1,1,0,2
08/11/2015 01:00:00 PM,2,2,0,0,0
08/24/2015 10:00:00 AM,2,1,0,0,1
08/27/2015 12:00:00 PM,4,3,1,0,0
08/15/2015 03:00:00 PM,0,0,0,0,0
08/28/2015 06:00:00 PM,3,1,1,0,1
08/19/2015 07:00:00 AM,11,3,3,0,5
08/21/2015 12:00:00 AM,0,0,0,0,0
08/08/2015 03:00:00 PM,11,1,2,6,2
08/01/2015 03:00:00 AM,0,0,0,0,0
08/29/2015 09:00:00 PM,0,0,0,0,0
08/03/2015 11:00:00 PM,0,0,0,0,0
08/11/2015 02:00:00 PM,6,2,2,1,1
08/27/2015 11:00:00 AM,2,1,1,0,0
08/10/2015 03:00:00 AM,0,0,0,0,0
08/25/2015 07:00:00 PM,5,0,0,3,2
08/18/2015 11:00:00 AM,0,0,0,0,0
08/10/2015 02:00:00 PM,6,5,1,0,0
08/02/2015 06:00:00 AM,5,2,2,1,0
08/03/2015 03:00:00 PM,5,3,0,0,2
08/13/2015 05:00:00 PM,1,0,1,0,0
08/17/2015 08:00:00 PM,7,3,3,0,1
08/08/2015 07:00:00 PM,1,0,0,1,0
08/20/2015 05:00:00 PM,3,0,1,1,1
08/23/2015 03:00:00 PM,3,1,0,2,0
08/29/2015 02:00:00 AM,0,0,0,0,0
08/01/2015 08:00:00 AM,10,4,2,1,3
08/06/2015 01:00:00 PM,2,2,0,0,0
08/11/2015 11:00:00 AM,3,1,0,2,0
08/24/2015 12:00:00 AM,0,0,0,0,0
08/14/2015 03:00:00 PM,0,0,0,0,0
08/10/2015 06:00:00 PM,1,0,0,1,0
08/03/2015 10:00:00 PM,0,0,0,0,0
08/21/2015 10:00:00 PM,0,0,0,0,0
08/17/2015 04:00:00 AM,0,0,0,0,0
08/12/2015 07:00:00 PM,8,1,3,3,1
08/03/2015 01:00:00 AM,0,0,0,0,0
08/03/2015 06:00:00 PM,3,1,0,2,0
08/09/2015 08:00:00 PM,14,5,6,2,1
08/24/2015 09:00:00 PM,4,1,3,0,0
08/20/2015 02:00:00 AM,0,0,0,0,0
08/21/2015 05:00:00 PM,3,0,2,0,1
08/07/2015 10:00:00 PM,0,0,0,0,0
09/07/2015 06:00:00 PM,3,2,1,,
09/18/2015 04:00:00 PM,7,3,4,,
09/05/2015 07:00:00 AM,3,2,1,,
09/08/2015 05:00:00 AM,0,0,0,,
09/01/2015 02:00:00 AM,0,0,0,,
09/27/2015 06:00:00 AM,0,0,0,,
09/28/2015 03:00:00 AM,0,0,0,,
09/09/2015 05:00:00 PM,3,2,1,,
09/29/2015 08:00:00 PM,2,1,1,,
09/12/2015 07:00:00 AM,0,0,0,,
09/06/2015 07:00:00 PM,2,0,2,,
09/08/2015 09:00:00 AM,2,0,2,,
09/25/2015 12:00:00 AM,0,0,0,,
09/05/2015 07:00:00 PM,0,0,0,,
09/02/2015 08:00:00 PM,2,1,1,,
09/29/2015 08:00:00 AM,2,1,1,,
09/30/2015 04:00:00 PM,1,1,0,,
09/07/2015 12:00:00 PM,16,8,8,,
09/17/2015 06:00:00 AM,0,0,0,,
09/20/2015 09:00:00 PM,0,0,0,,
09/23/2015 06:00:00 PM,9,6,3,,
09/17/2015 11:00:00 PM,0,0,0,,
09/23/2015 10:00:00 AM,1,0,1,,
09/27/2015 04:00:00 PM,9,5,4,,
09/13/2015 09:00:00 PM,2,1,1,,
09/22/2015 12:00:00 PM,0,0,0,,
09/06/2015 04:00:00 PM,4,3,1,,
09/25/2015 02:00:00 PM,3,2,1,,
09/02/2015 12:00:00 AM,0,0,0,,
09/01/2015 10:00:00 PM,0,0,0,,
09/22/2015 03:00:00 PM,1,0,1,,
09/14/2015 05:00:00 PM,7,5,2,,
09/16/2015 07:00:00 PM,5,4,1,,
09/02/2015 09:00:00 AM,3,1,2,,
09/05/2015 03:00:00 AM,0,0,0,,
09/18/2015 07:00:00 PM,3,2,1,,
09/24/2015 08:00:00 PM,0,0,0,,
09/20/2015 08:00:00 AM,1,1,0,,
09/21/2015 04:00:00 PM,7,3,4,,
09/21/2015 05:00:00 PM,4,2,2,,
09/27/2015 08:00:00 PM,0,0,0,,
09/07/2015 09:00:00 AM,5,3,2,,
09/23/2015 12:00:00 AM,0,0,0,,
09/22/2015 09:00:00 AM,4,0,4,,
09/19/2015 01:00:00 PM,0,0,0,,
09/29/2015 02:00:00 PM,3,2,1,,
09/23/2015 03:00:00 PM,2,0,2,,
09/04/2015 02:00:00 AM,1,0,1,,
09/19/2015 05:00:00 AM,0,0,0,,
09/19/2015 07:00:00 AM,1,0,1,,
09/18/2015 08:00:00 AM,5,1,4,,
09/08/2015 05:00:00 PM,3,2,1,,
09/11/2015 07:00:00 PM,2,1,1,,
09/09/2015 08:00:00 AM,9,5,4,,
09/14/2015 02:00:00 PM,6,2,4,,
09/24/2015 02:00:00 PM,0,0,0,,
09/06/2015 08:00:00 AM,0,0,0,,
09/05/2015 01:00:00 PM,3,3,0,,
09/07/2015 04:00:00 AM,0,0,0,,
09/09/2015 08:00:00 PM,11,4,7,,
09/22/2015 04:00:00 PM,4,2,2,,
09/02/2015 03:00:00 AM,0,0,0,,
09/04/2015 09:00:00 PM,0,0,0,,
09/18/2015 11:00:00 AM,0,0,0,,
09/14/2015 03:00:00 PM,3,0,3,,
09/12/2015 11:00:00 AM,3,1,2,,
09/20/2015 04:00:00 PM,16,8,8,,
09/19/2015 01:00:00 AM,0,0,0,,
09/08/2015 02:00:00 AM,0,0,0,,
09/10/2015 10:00:00 PM,0,0,0,,
09/20/2015 01:00:00 PM,4,4,0,,
09/19/2015 08:00:00 AM,1,1,0,,
09/01/2015 12:00:00 AM,1,0,1,,
09/11/2015 11:00:00 PM,0,0,0,,
09/16/2015 03:00:00 PM,7,6,1,,
09/24/2015 03:00:00 AM,0,0,0,,
09/13/2015 11:00:00 AM,3,2,1,,
09/06/2015 07:00:00 AM,0,0,0,,
09/25/2015 06:00:00 PM,3,1,2,,
09/10/2015 03:00:00 AM,1,1,0,,
09/05/2015 08:00:00 PM,3,1,2,,
09/29/2015 06:00:00 AM,2,1,1,,
09/22/2015 06:00:00 AM,1,1,0,,
09/02/2015 06:00:00 AM,0,0,0,,
09/29/2015 09:00:00 PM,1,0,1,,
09/28/2015 06:00:00 AM,0,0,0,,
09/11/2015 06:00:00 AM,0,0,0,,
09/09/2015 11:00:00 AM,5,5,0,,
09/24/2015 09:00:00 AM,2,1,1,,
09/18/2015 09:00:00 AM,3,2,1,,
09/29/2015 02:00:00 AM,0,0,0,,
09/26/2015 01:00:00 PM,4,3,1,,
09/15/2015 05:00:00 AM,0,0,0,,
09/18/2015 01:00:00 PM,1,0,1,,
09/15/2015 08:00:00 PM,6,5,1,,
09/17/2015 10:00:00 PM,0,0,0,,
09/27/2015 01:00:00 PM,2,1,1,,
09/19/2015 09:00:00 AM,3,1,2,,
09/12/2015 02:00:00 AM,0,0,0,,
09/12/2015 09:00:00 AM,4,3,1,,
09/08/2015 04:00:00 PM,4,1,3,,
09/14/2015 02:00:00 AM,0,0,0,,
09/28/2015 04:00:00 PM,3,0,3,,
09/11/2015 08:00:00 AM,3,1,2,,
09/10/2015 08:00:00 PM,1,0,1,,
09/18/2015 08:00:00 PM,5,3,2,,
09/11/2015 05:00:00 AM,0,0,0,,
09/13/2015 07:00:00 AM,0,0,0,,
09/20/2015 06:00:00 PM,5,1,4,,
09/28/2015 08:00:00 AM,7,2,5,,
09/01/2015 07:00:00 PM,9,7,2,,
09/11/2015 07:00:00 AM,7,2,5,,
09/04/2015 01:00:00 PM,1,0,1,,
09/18/2015 01:00:00 AM,0,0,0,,
09/17/2015 11:00:00 AM,0,0,0,,
09/05/2015 12:00:00 AM,0,0,0,,
09/12/2015 03:00:00 PM,6,5,1,,
09/11/2015 01:00:00 PM,4,2,2,,
09/26/2015 11:00:00 PM,1,1,0,,
09/01/2015 12:00:00 PM,1,0,1,,
09/24/2015 05:00:00 PM,5,2,3,,
09/25/2015 07:00:00 AM,6,1,5,,
09/06/2015 02:00:00 PM,6,1,5,,
09/01/2015 01:00:00 AM,0,0,0,,
09/11/2015 09:00:00 AM,4,2,2,,
09/13/2015 05:00:00 AM,0,0,0,,
09/23/2015 01:00:00 AM,0,0,0,,
09/06/2015 03:00:00 PM,1,1,0,,
09/02/2015 12:00:00 PM,2,1,1,,
09/22/2015 11:00:00 AM,1,0,1,,
09/05/2015 11:00:00 AM,1,0,1,,
09/21/2015 11:00:00 AM,1,1,0,,
09/04/2015 03:00:00 AM,1,0,1,,
09/01/2015 03:00:00 AM,0,0,0,,
09/06/2015 01:00:00 AM,0,0,0,,
09/08/2015 06:00:00 AM,1,0,1,,
09/26/2015 11:00:00 AM,3,1,2,,
09/23/2015 03:00:00 AM,0,0,0,,
09/29/2015 07:00:00 AM,6,3,3,,
09/26/2015 03:00:00 PM,4,3,1,,
09/18/2015 04:00:00 AM,0,0,0,,
09/18/2015 05:00:00 AM,0,0,0,,
09/21/2015 05:00:00 AM,0,0,0,,
09/09/2015 01:00:00 PM,6,2,4,,
09/19/2015 10:00:00 AM,3,3,0,,
09/07/2015 04:00:00 PM,2,0,2,,
09/20/2015 01:00:00 AM,0,0,0,,
09/11/2015 10:00:00 AM,3,3,0,,
09/18/2015 12:00:00 AM,0,0,0,,
09/10/2015 03:00:00 PM,3,1,2,,
09/22/2015 01:00:00 AM,0,0,0,,
09/09/2015 10:00:00 AM,3,1,2,,
09/15/2015 11:00:00 PM,0,0,0,,
09/12/2015 11:00:00 PM,0,0,0,,
09/21/2015 04:00:00 AM,0,0,0,,
09/24/2015 11:00:00 AM,1,1,0,,
09/21/2015 12:00:00 PM,4,1,3,,
09/19/2015 02:00:00 AM,0,0,0,,
09/24/2015 06:00:00 PM,2,1,1,,
09/23/2015 01:00:00 PM,2,1,1,,
09/12/2015 06:00:00 AM,0,0,0,,
09/18/2015 07:00:00 AM,6,2,4,,
09/30/2015 03:00:00 PM,1,0,1,,
09/06/2015 01:00:00 PM,2,2,0,,
09/30/2015 12:00:00 PM,1,1,0,,
09/11/2015 09:00:00 PM,0,0,0,,
09/21/2015 03:00:00 AM,0,0,0,,
09/04/2015 02:00:00 PM,0,0,0,,
09/11/2015 12:00:00 AM,0,0,0,,
09/03/2015 10:00:00 AM,4,2,2,,
09/26/2015 02:00:00 AM,0,0,0,,
09/18/2015 03:00:00 AM,0,0,0,,
09/10/2015 12:00:00 AM,0,0,0,,
09/10/2015 02:00:00 PM,5,2,3,,
09/16/2015 01:00:00 AM,0,0,0,,
09/14/2015 04:00:00 PM,2,0,2,,
09/22/2015 08:00:00 PM,7,5,2,,
09/23/2015 05:00:00 AM,1,1,0,,
09/12/2015 02:00:00 PM,12,4,8,,
09/29/2015 11:00:00 AM,3,3,0,,
09/20/2015 02:00:00 AM,0,0,0,,
09/05/2015 03:00:00 PM,3,1,2,,
09/14/2015 05:00:00 AM,1,1,0,,
09/16/2015 02:00:00 PM,3,1,2,,
09/12/2015 08:00:00 PM,1,0,1,,
09/15/2015 08:00:00 AM,4,2,2,,
09/30/2015 09:00:00 AM,1,0,1,,
09/17/2015 12:00:00 AM,0,0,0,,
09/04/2015 05:00:00 AM,0,0,0,,
09/04/2015 07:00:00 AM,3,1,2,,
09/14/2015 06:00:00 AM,0,0,0,,
09/22/2015 10:00:00 AM,7,6,1,,
09/17/2015 10:00:00 AM,1,1,0,,
09/01/2015 02:00:00 PM,0,0,0,,
09/20/2015 03:00:00 PM,14,7,7,,
09/04/2015 08:00:00 AM,6,3,3,,
09/26/2015 10:00:00 AM,2,1,1,,
09/02/2015 07:00:00 PM,14,7,7,,
09/30/2015 02:00:00 PM,4,2,2,,
09/30/2015 06:00:00 AM,4,2,2,,
09/04/2015 08:00:00 PM,4,2,2,,
09/11/2015 02:00:00 PM,4,2,2,,
09/15/2015 10:00:00 PM,0,0,0,,
09/24/2015 06:00:00 AM,0,0,0,,
09/30/2015 08:00:00 PM,2,2,0,,
09/22/2015 02:00:00 AM,0,0,0,,
09/01/2015 05:00:00 AM,0,0,0,,
09/23/2015 09:00:00 AM,5,2,3,,
09/29/2015 11:00:00 PM,0,0,0,,
09/26/2015 05:00:00 AM,0,0,0,,
09/03/2015 11:00:00 PM,0,0,0,,
09/11/2015 04:00:00 AM,0,0,0,,
09/06/2015 08:00:00 PM,0,0,0,,
09/27/2015 02:00:00 AM,0,0,0,,
09/04/2015 01:00:00 AM,0,0,0,,
09/24/2015 12:00:00 PM,14,9,5,,
09/04/2015 06:00:00 PM,5,5,0,,
09/20/2015 06:00:00 AM,0,0,0,,
09/30/2015 10:00:00 PM,1,0,1,,
09/25/2015 11:00:00 AM,7,3,4,,
09/03/2015 04:00:00 AM,0,0,0,,
09/22/2015 09:00:00 PM,1,1,0,,
09/14/2015 01:00:00 PM,7,3,4,,
09/25/2015 10:00:00 AM,3,2,1,,
09/06/2015 06:00:00 PM,3,0,3,,
09/04/2015 12:00:00 PM,3,0,3,,
09/16/2015 05:00:00 AM,0,0,0,,
09/26/2015 01:00:00 AM,0,0,0,,
09/21/2015 08:00:00 AM,8,3,5,,
09/17/2015 08:00:00 AM,8,4,4,,
09/02/2015 04:00:00 AM,0,0,0,,
09/06/2015 04:00:00 AM,0,0,0,,
09/17/2015 02:00:00 AM,0,0,0,,
09/24/2015 01:00:00 PM,2,1,1,,
09/30/2015 07:00:00 PM,6,3,3,,
09/02/2015 04:00:00 PM,3,3,0,,
09/05/2015 09:00:00 AM,3,1,2,,
09/13/2015 02:00:00 PM,1,1,0,,
09/12/2015 05:00:00 PM,9,3,6,,
09/01/2015 04:00:00 AM,0,0,0,,
09/25/2015 09:00:00 AM,3,1,2,,
09/22/2015 02:00:00 PM,2,2,0,,
09/03/2015 06:00:00 AM,1,0,1,,
09/22/2015 01:00:00 PM,1,1,0,,
09/15/2015 10:00:00 AM,1,0,1,,
09/07/2015 05:00:00 PM,4,2,2,,
09/11/2015 05:00:00 PM,5,2,3,,
09/25/2015 05:00:00 AM,0,0,0,,
09/05/2015 12:00:00 PM,22,16,6,,
09/26/2015 04:00:00 AM,0,0,0,,
09/02/2015 02:00:00 PM,2,1,1,,
09/19/2015 07:00:00 PM,3,1,2,,
09/05/2015 04:00:00 PM,2,2,0,,
09/14/2015 12:00:00 AM,0,0,0,,
09/27/2015 06:00:00 PM,3,2,1,,
09/10/2015 12:00:00 PM,5,4,1,,
09/03/2015 09:00:00 AM,10,3,7,,
09/16/2015 04:00:00 AM,0,0,0,,
09/22/2015 11:00:00 PM,0,0,0,,
09/03/2015 01:00:00 AM,0,0,0,,
09/15/2015 01:00:00 AM,0,0,0,,
09/20/2015 10:00:00 PM,1,1,0,,
09/15/2015 03:00:00 AM,0,0,0,,
09/16/2015 07:00:00 AM,6,1,5,,
09/25/2015 08:00:00 AM,4,2,2,,
09/07/2015 11:00:00 PM,1,0,1,,
09/27/2015 07:00:00 AM,2,1,1,,
09/20/2015 05:00:00 AM,0,0,0,,
09/24/2015 12:00:00 AM,0,0,0,,
09/07/2015 01:00:00 PM,7,5,2,,
09/19/2015 11:00:00 AM,3,3,0,,
09/15/2015 09:00:00 AM,5,2,3,,
09/06/2015 10:00:00 PM,0,0,0,,
09/15/2015 02:00:00 PM,3,0,3,,
09/28/2015 10:00:00 PM,0,0,0,,
09/05/2015 08:00:00 AM,2,1,1,,
09/08/2015 10:00:00 AM,3,2,1,,
09/16/2015 12:00:00 PM,3,2,1,,
09/04/2015 07:00:00 PM,8,2,6,,
09/01/2015 03:00:00 PM,2,2,0,,
09/14/2015 10:00:00 PM,0,0,0,,
09/27/2015 09:00:00 PM,0,0,0,,
09/21/2015 02:00:00 AM,0,0,0,,
09/15/2015 09:00:00 PM,0,0,0,,
09/24/2015 04:00:00 AM,0,0,0,,
09/11/2015 10:00:00 PM,0,0,0,,
09/21/2015 08:00:00 PM,11,5,6,,
09/24/2015 08:00:00 AM,11,5,6,,
09/29/2015 01:00:00 PM,3,1,2,,
09/27/2015 04:00:00 AM,0,0,0,,
09/03/2015 05:00:00 PM,6,5,1,,
09/12/2015 04:00:00 AM,0,0,0,,
09/02/2015 09:00:00 PM,0,0,0,,
09/03/2015 02:00:00 PM,0,0,0,,
09/06/2015 11:00:00 AM,3,3,0,,
09/17/2015 06:00:00 PM,3,1,2,,
09/13/2015 11:00:00 PM,0,0,0,,
09/12/2015 10:00:00 AM,7,2,5,,
09/13/2015 07:00:00 PM,0,0,0,,
09/28/2015 11:00:00 PM,0,0,0,,
09/08/2015 11:00:00 PM,0,0,0,,
09/28/2015 01:00:00 AM,0,0,0,,
09/30/2015 02:00:00 AM,0,0,0,,
09/08/2015 10:00:00 PM,0,0,0,,
09/20/2015 08:00:00 PM,1,1,0,,
09/25/2015 12:00:00 PM,7,5,2,,
09/27/2015 10:00:00 AM,7,6,1,,
09/10/2015 01:00:00 AM,0,0,0,,
09/15/2015 02:00:00 AM,0,0,0,,
09/28/2015 09:00:00 PM,1,1,0,,
09/07/2015 06:00:00 AM,0,0,0,,
09/23/2015 07:00:00 AM,6,2,4,,
09/14/2015 09:00:00 AM,6,2,4,,
09/23/2015 02:00:00 AM,0,0,0,,
09/06/2015 03:00:00 AM,0,0,0,,
09/10/2015 05:00:00 AM,0,0,0,,
09/07/2015 03:00:00 AM,0,0,0,,
09/28/2015 09:00:00 AM,2,0,2,,
09/18/2015 10:00:00 PM,0,0,0,,
09/19/2015 03:00:00 PM,0,0,0,,
09/17/2015 07:00:00 PM,2,1,1,,
09/25/2015 03:00:00 PM,1,0,1,,
09/12/2015 12:00:00 AM,0,0,0,,
09/15/2015 07:00:00 AM,8,0,8,,
09/17/2015 01:00:00 AM,0,0,0,,
09/22/2015 05:00:00 AM,0,0,0,,
09/08/2015 12:00:00 AM,0,0,0,,
09/21/2015 10:00:00 PM,1,0,1,,
09/29/2015 12:00:00 AM,0,0,0,,
09/20/2015 11:00:00 PM,0,0,0,,
09/16/2015 10:00:00 PM,0,0,0,,
09/14/2015 06:00:00 PM,3,1,2,,
09/23/2015 08:00:00 AM,7,3,4,,
09/26/2015 02:00:00 PM,5,3,2,,
09/30/2015 04:00:00 AM,0,0,0,,
09/20/2015 12:00:00 AM,0,0,0,,
09/14/2015 10:00:00 AM,1,1,0,,
09/12/2015 01:00:00 PM,2,2,0,,
09/07/2015 07:00:00 AM,2,0,2,,
09/27/2015 07:00:00 PM,2,2,0,,
09/02/2015 05:00:00 PM,6,4,2,,
09/04/2015 04:00:00 PM,6,3,3,,
09/07/2015 02:00:00 AM,0,0,0,,
09/05/2015 04:00:00 AM,0,0,0,,
09/18/2015 09:00:00 PM,1,1,0,,
09/14/2015 03:00:00 AM,0,0,0,,
09/24/2015 07:00:00 PM,7,5,2,,
09/13/2015 06:00:00 PM,5,3,2,,
09/27/2015 10:00:00 PM,0,0,0,,
09/19/2015 06:00:00 AM,0,0,0,,
09/02/2015 10:00:00 PM,0,0,0,,
09/07/2015 10:00:00 AM,10,10,0,,
09/02/2015 11:00:00 PM,0,0,0,,
09/07/2015 12:00:00 AM,0,0,0,,
09/13/2015 01:00:00 PM,4,3,1,,
09/03/2015 02:00:00 AM,0,0,0,,
09/21/2015 07:00:00 AM,5,1,4,,
09/23/2015 08:00:00 PM,5,2,3,,
09/19/2015 04:00:00 PM,0,0,0,,
09/10/2015 11:00:00 AM,6,4,2,,
09/04/2015 10:00:00 PM,0,0,0,,
09/21/2015 09:00:00 AM,4,1,3,,
09/22/2015 06:00:00 PM,5,2,3,,
09/28/2015 05:00:00 AM,0,0,0,,
09/03/2015 06:00:00 PM,5,2,3,,
09/16/2015 04:00:00 PM,2,1,1,,
