language_iso_code,tweet,label,intended_use
pt-MZ,"@user Seu pobre mental, você se acha o único designer inteligente falando essa merda aqui, patetices 🚮 é nisto que da ter megas e não saber o que fazer, belo logo irmão, com pequenas saliências a penas.",negative,test
pt-MZ,@user @user Mas home office é q tá estragar 😂😂😂😂,negative,test
pt-MZ,"@user Estou a bazar pra lá , não podem brincar com meus sentimentos assim , eu trincar com feeling 😂😂😂",negative,test
pt-MZ,Estou a chorar por amor mas não namoro 😭,negative,test
pt-MZ,Uma 2M de 550ml tá pra 3 Pessoa. Mas a gajo que batem um box sozinho 😔,negative,test
pt-MZ,A forma como o Nott olhou para a Jee e disse que considerava ter conhecido ela no seu pior dia como um momento de sorte😭😭😭 Meus pais nem estão juntos ainda e ja me fazem sofrer #OneNightStealEP1 https://t.co/23bXdmpQIq,negative,test
pt-MZ,"Esses sentimentos que tens por mim, não podes vender e me dar em dinheiro? Tou mal pah😩",negative,test
pt-MZ,@user Que nojo esse aí! 🤢,negative,test
pt-MZ,"Ri , brinquei mas sou dona de casa e agora tenho que fazer o jantar 🥺",negative,test
pt-MZ,@user Eu tou a render 😂😂😂😂 As nanas só dizem estão a mentir,negative,test
pt-MZ,Imagina homem ser minha cabeça 😂😂😭 é pra vivermos numa casa de mal comportados?,negative,test
pt-MZ,Comichão nos dentes 😭 naquele momento tive vontade de pegar num alicate e arrancar esses sentes,negative,test
pt-MZ,Publicidade de colchões AMADO !! É super podre 🤮,negative,test
pt-MZ,Quando desejo uma pita. Depois descubro que meu primo pegou 🤦🏿‍♂️,negative,test
pt-MZ,Desnecessária é a tua vinda nesse mundo 💩😴 https://t.co/FM83BdbPqY,negative,test
pt-MZ,- Não rendo com Valter Artístico... 😐,negative,test
pt-MZ,"@user 🤤😍, ser um broke nigga dói pá 😭😭😭",negative,test
pt-MZ,"Daqui a nada vai surgir uma lei que """"proíbe bolada""""😂 este País pá https://t.co/JnrCMYt7Ad",negative,test
pt-MZ,@user 😂😂😂😂😂😂😂já cansei da minha pessoa,negative,test
pt-MZ,"@user @user Me Mencionou? Nem Vi, Apagou Porquê Então? 😭😭 Quem É?",negative,test
pt-MZ,"Assim voltar para casa porque meti drive num pc com vírus e no destino o PC estava com o antivírus em dia e apagou o documento, tudo porque quero muito o Maputo PDC 🚶🚶🚶🚶",negative,test
pt-MZ,@user @user Vc é muito cão sabe😂,negative,test
pt-MZ,@user 😂😂😂😂😂 haweeee como é possível..o niga está muito indignado...,negative,test
pt-MZ,Yooo tem pensamentos que tou a tentar remover 😕,negative,test
pt-MZ,A língua não tem ossos... Mas é capaz de cortar um coração firme 😎,negative,test
pt-MZ,Começar a partilhar carro com tua dama é um caminho sem volta 😪,negative,test
pt-MZ,"Até parece um dia calmo, mas há alguém por aí procurando 1500 pra tirar gravidez😂😂",negative,test
pt-MZ,@user Vou até apagar esse tweet pra não atrair mais negativismo. 🙅🏽‍♂️,negative,test
pt-MZ,@user @user @user @user Esquece isso 😂😂 não é bonito lembrar agressão alheia,negative,test
pt-MZ,"@user Muito triste... eu sentei um curso industrial inteiro (3 anos), no chão, sei o quanto doi, ao ver aquelas crianças na areia 😔😔😣😣",negative,test
pt-MZ,"“ só vou te avisar uma vez , deixa meu namorado em paz “🤣🤣🤣 https://t.co/XGOirHn248",negative,test
pt-MZ,"@user assim mesmo . É triste porque quando vais reclamar é um reclamar a pagares a tal fatura e vem uma ou duas meio baixas e depois tsc, sabe ! É Moz 😂",negative,test
pt-MZ,"🌴🌴Agora que estou a ter aulas, tenho tido muito sono mas durante os 6meses não conseguia dormir😭🏄🌴🌴",negative,test
pt-MZ,@user @user Dói mais por ser na sua casa🤣🤣,negative,test
pt-MZ,@user Comprei coisas a pensar que ainda estou na mesma ou que emagreci até mas tudo me aperta 😭,negative,test
pt-MZ,A caminho de 11 meses sem sentir aquela quentura quando entra😩,negative,test
pt-MZ,"Tenho que parar de dizer “coiso”, as vezes estou a falar com meu colega do job e de repente sai a palavra “coiso” 😫",negative,test
pt-MZ,"Recentemente me apaixonei por alguém, mas infelizmente a pessoa estava numa situação em que não queria ninguém na vida dela, por causa do 💔, com o time ela acabou me tirando da vida dela, e sem perceber acabou fazendo o mesmo comigo, mas sabe eu não sei, perdi moral de tudo💔😓",negative,test
pt-MZ,"Mesmo aberta, fala coisas muito edificantes ela, o que acontece é que vocês julgam pelos trechos que apanham mas se ouvires c atenção vais gostar, eu julgava pelo tom só 😂😂 https://t.co/bdUvavw0dZ",negative,test
pt-MZ,"É tudo culpa da Zaida, vinho não é pra crianças 😂😂",negative,test
pt-MZ,Queria Estar Na Fazenda. 😪😪😪,negative,test
pt-MZ,@user E a carência fazendo efeito🙈,negative,test
pt-MZ,"Outras vão ao lar sem avisar, depois aparece família procurando, a chorar até sair ranho enquanto essa hora Mariazinha está nos transpiros a gritar """" Me mata Joãozinho, essa pussy é toda tua"""" 🙄😏🥴",negative,test
pt-MZ,As pessoas da minha vida coitadas desde dezembro 😂 mas ainda vão sentir https://t.co/vGxIjJlZ1l,negative,test
pt-MZ,"@user @user 😂😂😂 não é para fazer perguntas, é para deixar foto",negative,test
pt-MZ,Problema de LinkedIn é não ter segredo. Mas assim está dizer o outro que abri perfil dele pra quê? 😭😭,negative,test
pt-MZ,"Lhe traíram, tá vir me pedir conselhos mirmã aqui também tá duro, mensagem de """"Bom dia"""" me respondem 20hr😂😂😂",negative,test
pt-MZ,@user @user Mas ovelaaaa 😆😆😆😆😆 Que calúnia é essa???,negative,test
pt-MZ,"Pronto ... Assim a vizinha foi beber e na sua volta o marido não quer abrir a porta !!! 02:02, ninguém merece este volume, até parece que está pedir pra dormir em casa dos vizinhos !!!!😩😩😩😩 ⚰️",negative,test
pt-MZ,@user não sai. Não quero sair hoje 😫,negative,test
pt-MZ,Não é fácil carregar terreno na mão broo 😹😂 https://t.co/5m8pJ3RubA,negative,test
pt-MZ,Poxa as pessoas não aprendem 🤦🏽‍♂️ holofotes fazem mal 💔,negative,test
pt-MZ,Eu realmente fui bloqueada por alguém nesse site?????😂😂😂 https://t.co/0ahKL7As4I,negative,test
pt-MZ,"Mas q raio de história é está de Setúbal??? Obrigar os refugiados a identificação e deixar copiar os documentos? E dar os detalhes das famílias na Ucrânia? Mas está tudo doido, o mundo virou do avesso ou a tola sou eu? 😳",negative,test
pt-MZ,Então hoje é terça 😎... Mas ir comprar pizza ao fim do dia é arriscado demais,negative,test
pt-MZ,"@user Vc não é de bem, o pior é que o signo também é esse. 😹✋🏾💔",negative,test
pt-MZ,Problema daqui é estar cheio de Pornografia 😏💔,negative,test
pt-MZ,Deixei cair Tako assim 😭 Deram outra pessoa eu a ver e nem me apercebi que era meu https://t.co/n5PwjHQ7sM,negative,test
pt-MZ,@user 😭😭😭😭... Afinal se começa como no twitter? ...eu nem começar outros já estão a descutir para terminar.,negative,test
pt-MZ,Essa cena de se “apaixonar” again eu não quero 😭🙌🏻,negative,test
pt-MZ,Parece que a única empresa que contrata Devs cá em Moçambique é a Vodacom. 🙆🏾‍♂️,negative,test
pt-MZ,Melhores tweets aparecem na cabeça quando estou sem Megas que sacanagem😅,negative,test
pt-MZ,@user @user Já Não Vai A Tempo 😆😆😆,negative,test
pt-MZ,Americano com o problema de usar pessoas inteligentes pra seus interesses 😁,negative,test
pt-MZ,Essa forma de não ter dinheiro já não estou a gostar Yu 🤧,negative,test
pt-MZ,"😂😂😂😂😂😂😂😂😂😂😂😂😂 eu não quero ser portador de más notícias, estou a pedir alguém lhe avisar. https://t.co/l8Mnt7EGSJ",negative,test
pt-MZ,"@user mesmo você me fazer rir no whatsapp, ja não es meu primo😂",negative,test
pt-MZ,"Por causa do meu hábito de arquivar conversas perdi dinheiro 🥺 Afinal WhatsApp não avisa quando entra mensagem dos arquivados? Heeee Apensar dos pesares, gostei. Não vão me chatear mais 🥺",negative,test
pt-MZ,Odeio pessoas com síndrome de sabe tudo😒,negative,test
pt-MZ,"@user É que essa cena para mim não faz sentido, qual é o problema de deixares tudo claro com a pessoa?😂😂",negative,test
pt-MZ,@user Djo 😭😭😂😂 nós saíamos depois de docente entrar man😭😂 malta 10 pessoas ahhh,negative,test
pt-MZ,"O freak sabe que não tem mueda e sem espectativas breves de o ter mas quando a bayb pede mueda pra """"penso"""" diz vou ver o que faço! Edjo A UNA MALE 😎",negative,test
pt-MZ,"Eu acordo cedo para fazer meu cash, depois querem que nas minhas músicas eu cante fome."""" 🙌🏽",negative,test
pt-MZ,@user As amizades não ajudam 😭 5a feira estão a me oferecer álcool,negative,test
pt-MZ,"Eu até queria ter um relacionamento sério Contigo, mas você não gosta de fofocar🥲",negative,test
pt-MZ,Minha mãe quando está em casa me faz sair cedo para a escola hiii😐💔,negative,test
pt-MZ,Imagina ter uma carro que não passa se uma semana sem parar no mecânico!😭,negative,test
pt-MZ,@user N chora. 😭se n eu tbm vou chorar,negative,test
pt-MZ,"Hiiiiiiiiiiiiiiiiiiiiiiiiiiii é verdade, mas fazer uq!? Amanhã será segunda feira 😂 https://t.co/CcNlX3wEhx",negative,test
pt-MZ,"QUEM AINDA NÃO ENXERGOU QUE O MAIOR PRESENTE DESSE ANO É ESTAR VIVO, ESTÁ VIVENDO ERRADO. ♾😑 🍃📚",negative,test
pt-MZ,E não é que ele hoje cantou para mim😭😭😭ain fiquei tímida,negative,test
pt-MZ,Carro é uma cena q da despesas 😓,negative,test
pt-MZ,-Foca na tua vida! 🇲🇿 #embaixador #digitalinfluencer #fashionlife @user Xtrova https://t.co/rFPJOTMl9R,negative,test
pt-MZ,@user 😂😂😂😂 Não estás bem. Aquele não tem nem condições de baixar o vidro do carro na via pública.,negative,test
pt-MZ,@user @user Assim ele me bloqueou porque eu pedi para desinstalar Twitter no celular dele😂,negative,test
pt-MZ,"O amor está mesmo cego, pois não me vê de jeito nenhum. 😅",negative,test
pt-MZ,". Não queres que o teu namorado tenha uma amante, mas preferes ser amante é outras relações. Mulheres pah😪😪👽",negative,test
pt-MZ,"Like, se eu apaguei é mesmo porque não é para a pessoa ver, agora você apaga e aínda deve justificar o quê apagou!🤷🏽‍♂️",negative,test
pt-MZ,@user Não gramo nada daquelas moedinhas😂😂😂💔 Te fazem pensar que há moeda enquanto podes até nem ter 20mt😂😂💔🤦🏾‍♂️,negative,test
pt-MZ,Fazem tranças ao domicílio só pra almoçarem na casa das clientes... Vocês 😔😔😔😒😔. Eu podia fazer desconto do valor 😝,negative,test
pt-MZ,👨-cozinhaste o que? 👩-Frango Estuprado😍 👨-perdi Apetite😭,negative,test
pt-MZ,@user Estou a negar essa aprovação 😌,negative,test
pt-MZ,@user 😂😂😂 eu não confio em ti. O que é ?,negative,test
pt-MZ,TRIBUTO| Não tem como manter amizades depois desse jogo🙀 https://t.co/DpXptwvWl4 via @user,negative,test
pt-MZ,Esse colono pah 😂😂😂não era melhor calar? https://t.co/j2HEKZz5nH,negative,test
pt-MZ,Não estou a conseguir aceitar isso. Trabalhar so para ter 250 na carteira 💔💔💔😭😭😭😭😭,negative,test
pt-MZ,Não consigo entender nenhum dos dois 😔 https://t.co/oOc44UeyYR,negative,test
pt-MZ,@user @user Sou muito novo eu para sofrer nas mãos dessa moça 😂😂😂😂,negative,test
pt-MZ,"@user @user Em suma, o Barcelona deverá ter uma grande 2a metade da época caso ainda pense em vencer a liga. E por outro lado, o ATM deverá cometer certos vacilos em alguns jogos (o que eu acho pouco provável que aconteça). Mas veremos até ao final da temporada ! 🔵🔴",negative,test
pt-MZ,Chorar por dentro é um dos piores choros 💔😪,negative,test
pt-MZ,Deve ser um sinal 😒😒 Vão partir meu coração... É isso? 🤔,negative,test
pt-MZ,Respostas que te dão quando não te gostam 😂 https://t.co/QSBhbcpu7i,negative,test
pt-MZ,Iiih já chorei com essa frase😂😂😂 https://t.co/V6XmrznHeP,negative,test
pt-MZ,"A nossa relação já está assim/assim ,e já não é a mesma coisa de antes daqui a pouco iremos nos separar. Dicas mundiais 🤣",negative,test
pt-MZ,Não tenho TV em casa 🙆🏽🥺 https://t.co/eeAt3pSRt0,negative,test
pt-MZ,@user Já não tenho cura 😂🤣😂🤣😂,negative,test
pt-MZ,@user @user @user É que agora tá bom d+ para ser verdade 😂🤣😂😂 esse chefe privado não estou a lhe ver bem 😂🤣😂🤣😂,negative,test
pt-MZ,@user Se actualiza nas notícias depois vem comentar maluco 😂😂,negative,test
pt-MZ,@user Mas menti bro?😂😂 Se vc tem que fazer sempre não é eterna?😂,negative,test
pt-MZ,Já chorei muito nesta vida por essas bolachas 😀😀 https://t.co/31wYf4tCH6,negative,test
pt-MZ,Chorou por um celll novo no valentins.. Deram lhe Tecno 🤣🤣🤣,negative,test
pt-MZ,Foto nova até quero públicar -mas aquelas coisas de SOCORRÔ SOCORRO 😭😭🥺,negative,test
pt-MZ,Estou numa fase da vida que tenho que escrever absolutamente tudo que devo fazer. O meu cérebro anda a mil 😰,negative,test
pt-MZ,"Já terminaram as eleições, e a cidade continua suja. 🙄🙄",negative,test
pt-MZ,Mas esse filme era para assustar alguém !? 😏😒 Bosta,negative,test
pt-MZ,@user Você não está preparado pra ser feliz sabe 😂 vamos nos organizar,negative,test
pt-MZ,"O MAL NÃO ESTÁ EM SERES UM #BOM_CORAÇÃO, MAS EM PENSARES QUE TODA GENTE É COMO TU. 🍃😌",negative,test
pt-MZ,"Quando estou com a Malta no bar 🍻 nunca falamos mal dos pastores , mas eles na igreja ⛪️",negative,test
pt-MZ,@user andam a namorar Homens brutos vocês 😭😭,negative,test
pt-MZ,"As vezes quando fazes teus pedidos, Deus está bizz num estique com anjos 👨👨",negative,test
pt-MZ,Afinal é assim com todas 😏💔,negative,test
pt-MZ,"Tens um sapo em tuas mãos, só que tens vergonha de lhe dar um beijo🤦🏽‍♂️",negative,test
pt-MZ,🌴🌴Essas taxas do Mpza estão de mais hii🏄🌴🌴,negative,test
pt-MZ,Eu sequer sei se ainda posso dizer “meu” 😭 https://t.co/NPrupwSMqR,negative,test
pt-MZ,"Ahhhh, mostrei uma cena a minha Mãe, na galeria do meu celular... Viu o que eu mostrei, curiosa, fez swipe 🙄🙄 Encontrou porn. Disse , uhmm, é oq isso? I said ,What?? Ela, mostrou me. Eu disse ya, fez swipe pq? Comecei a fingir demencia tipo n sei de onde vem. E nem sei btw🌚",negative,test
pt-MZ,@user É vergonhoso. Faz tudo férias ao mm tempo? E os diretores de serviços não sabem fazer escalas de férias? Isto é tão concertado q enjoa. 🤮,negative,test
pt-MZ,"@user @user Sabes que se fosse para contar, ia ferir ainda mais 😂😂",negative,test
pt-MZ,"@user 😂😂😂 estão a te enganar. Já bebe sim, talvez não te disse.",negative,test
pt-MZ,Juntos até que um amigo leve ela 😂😂😂😂😂😂😂😂😂😂☠☠☠☠ outras hoes https://t.co/JYFkCtFHoi,negative,test
pt-MZ,"@user 😂😂😂😂😂 eu tenho vontade de dar soco , principalmente quando começam a contar histórias",negative,test
pt-MZ,"Ainda não entendo como fui o esperma mais rápido, com a preguiça em que eu vivo 😂😂😂😂🚶🏽‍♀️🚮",negative,test
pt-MZ,@user @user Aos 15 anos😕 que tristeza,negative,test
pt-MZ,"Quando ainda não fazes testes com consulta, viajas os que tiram notas bads nos testes com consulta... Esse way é fddo😹😹",negative,test
pt-MZ,"R.I.P Virgíl Abloh, foste uma fonte de inspiração. 💔",negative,test
pt-MZ,@user Não tolero isso😂 ahhhm 50 stados hiii,negative,test
pt-MZ,@user Não estava preparado para ler isso as 7 djone 😂😂 porra.,negative,test
pt-MZ,Mas esses famosos pá 😂 quer ameaçar a mim ? Oho 😂😂😂 estragou tudo 🤣,negative,test
pt-MZ,"Perdi a batalha com meu ego, gente! Vou baixar TikTok 😒.",negative,test
pt-MZ,Esse azar que anda comigo já não é normal eeh😭😭 https://t.co/JtqRYcg05k,negative,test
pt-MZ,Sheéee os cornos dessas miúdas do Twitter estam mal chee Eles sabem que vocês falam mal deles!☹️✋💔,negative,test
pt-MZ,As pessoas mudam 😭😭😭😭😹😹 nem parece que a namorada acordava para lhe servir comida e colocar água para ele tomar banho 💔😹👌🏻 https://t.co/ymMZek6ULS,negative,test
pt-MZ,"A moça é doida está chateada comigo diz que não futuro não devo contar com ela, como ela deve contar com futuro Boss 😹?",negative,test
pt-MZ,@user Afinal é isso que vcs dizem de nós ? Êh as vezes nem é nada sabe ! Eu pelo menos mesmo já não insisto percebi que sou mto inocente nessa vida das redes 😂😫 quero apreciar estão a negar yuh fiquem lá é vossa coisa também.,negative,test
pt-MZ,Não falar com meu namorado um dia inteiro até me cria febres😿💔,negative,test
pt-MZ,Sempre gostei de inverno mas este ano tá demais 😂😂😂😂👐🏽,negative,test
pt-MZ,Moz é uma selva 🤦🏽‍♂️ não podem raptar sem matar ninguém? 🤦🏽‍♂️ não podem fazer ajustes de contas de outra forma?,negative,test
pt-MZ,@user -Estou com saudades da minha ex😥,negative,test
pt-MZ,"Obrigado Tete, já recebemos a encomenda mas não precisa ser assim, tão intenso 😭😭",negative,test
pt-MZ,Alguém sai d casa assim?? Acho q sou muito matreca xii 😯 https://t.co/3WW4P9a7tF,negative,test
pt-MZ,@user 😂😂😂😂😂 Maldita preguiça e as suas consequências,negative,test
pt-MZ,"Uns veneravam toda riqueza que estamos a ouvir, iam para casa de alguns arguidos e viviam a mesma forma, hoje aqui na internet querem fingir demência 😩. Hipo tem crisia .",negative,test
pt-MZ,Nao dificulta nosso job senhor faxavoh 🎃 https://t.co/hSu909dun6,negative,test
pt-MZ,"Eu já não choro, isso é preocupante 😰 https://t.co/jcfPJEuUrR",negative,test
pt-MZ,"😂😂😂😂😂 Se for a mesma pessoa, tens razão hee😂😂😂😂😂 https://t.co/8OM3tA6MVX",negative,test
pt-MZ,"@user Eu ponho plástico 💀🫂 Me acham maluca mas como não sou paga por fazer papel de palhaça, ignoro",negative,test
pt-MZ,"@user Não é riso.. É dor mesmo 😭😩 Quando vcs """"souberem"""" vão chorar também...",negative,test
pt-MZ,"Hey yeah, vocês que vão à cidade, não usem a portagem 🤦🏾‍♀️😂 camiões",negative,test
pt-MZ,"Estou a ficar Velho ainda não entendo porque alguns moçambicanos 🇲🇿 usam 2 operadoras e WhatsApps diferentes no mesmo Celular. Actualiza estado nas duas contas, se os contactos são os mesmo.",negative,test
pt-MZ,"@user @user @user Olha só esses megas convertí no domingo como megas mensais, era suposto levar um mês, mas nem uma semana está a levar que megas mensais são e eu ainda precisarei deles para outra transmissão. Eu só sinto que não sou roubado megas quando estou com um número mesmo acima de 1000. 😪",negative,test
pt-MZ,Fiquem cientes de que a universidade pública paga-se com a alma🔥🔥,negative,test
pt-MZ,@user É que tua cara não ajuda 😭😂😂,negative,test
pt-MZ,@user Se nem no teu perfil só consigo ver pé de ladrão 😁😁🤣🤣🤣🤣🤣🏃‍♂️🏃‍♂️🌪🌪,negative,test
pt-MZ,"Pedi uma resposta a Deus, ele deu me. Estou muito triste com ela. Mas mais tarde sei que vou entender.",negative,train
pt-MZ,"Só queria poder voltar no tempo e fazer diferente, talvez assim eu não estaria triste agora.😔 https://t.co/AJKapP4vJe",negative,train
pt-MZ,@user Este tipo é execrável! Muito pior que palhaço 🤬,negative,train
pt-MZ,"Tem gajos que só de você atravessar estrada 🛣, não estão a gramar.. 😪",negative,train
pt-MZ,Esses gajos de Yababuluko têm mng barulho nos últimos beats👎,negative,train
pt-MZ,Vão se f*der eu tenho essa merda. Mas duvido que tenha câncer. https://t.co/Edq8af4AJy,negative,train
pt-MZ,É pobreza. Mental também 🤷🏽‍♂️ https://t.co/TTHPJ4qjT1,negative,train
pt-MZ,Assim vão nos bater em casa esses txecos 💔😭,negative,train
pt-MZ,"@user @user @user @user Na verdade, não haverá outra oportunidade, principalmente para aqueles que ouviram a mensagem e não quiseram mudar. #ResurrectionOfTheSaints @user @user",negative,train
pt-MZ,@user Abusou e já vinha abusando da minha paciência E eu já havia dito ao meu Bro que minha paciência um dia chegaria ao fim e que ele só ia parar e assistir a dama a levar txaia... E foi o que aconteceu ontem. Bati e ele sequer acudiu. Os dois já estavam avisados,negative,train
pt-MZ,"@user Tsk. MAs existem pessoas sem noção aqui sabe. Botar IBR, tecto falso não sai bom crib pah. 😑",negative,train
pt-MZ,Dwight não tá Nic man 🤣,negative,train
pt-MZ,Honestidade é algo que não se compra. Infelizmente a humanidade esqueceu disso por causa das suas ambições.,negative,train
pt-MZ,Queria eu ser mais paciente,negative,train
pt-MZ,O banco abre as 9h e elas estão a tirar foto para status de WhatsApp e eu aqui fora à espera . Interessante isso .,negative,train
pt-MZ,@user @user Yah esse gajo n tá nada nice man... pelo menos ter hora,negative,train
pt-MZ,Saudades de views de Palma.😢 https://t.co/7oX3JgOe4B,negative,train
pt-MZ,"@user Estão a te trair, você a aqui mesmo a ver...",negative,train
pt-MZ,Pós é muita verdade o Senhor vai julgar memso https://t.co/aLsl2zFJfD,negative,train
pt-MZ,"Eu até tentei😔! Mas infelizmente não pude segurar tudo, acabei por ceder.",negative,train
pt-MZ,"@user Amor, tu tens que me perdoar. A nossa história não pode acabar assim, de um momento para o outro. Nós vivemos tantas coisas juntos, passamos por tantas coisas juntos... Por favor, perdoa-me se fiz algo de errado or lhe machuquei",negative,train
pt-MZ,"@user O inferno não é um lugar de alegria, é um lugar onde há choro, ranger e Clamor #ThePulpitOfHoliness",negative,train
pt-MZ,O cúmulo de viver num distrito e trabalhar noutro é que você se vê a chegar ao posto de trabalho de botas e capa de chuva numa localidade que se está a sofrer de calor. 🤣,negative,train
pt-MZ,📎O SENHOR está dizendo que as ovelhas estão com sede e fome do PÃO VERDADEIRO e ainda assim o púlpito as está alimentando com uma mensagem perecível. #TheHolyAltar,negative,train
pt-MZ,"Lixaram ainda mais qualidade da água das águas de Maputo para negócio de água mineral deles dar boom Lixaram TPM para meterem FEMATRO/FTC, assim sendo subida do preço do """"""""chapa"""""""" lhes beneficia Daqui a pouco movitel vais nos meter facas no cú, Basta terem a certeza que somos deles",negative,train
pt-MZ,@user Mas eu sei q não adiantaria. Você fez esse post com um objetivo e o conseguiste. Mesmo sabendo q nem todos gays são assim. Agora as pessoas vão usar essa imagem como munição para continuar a nos atacar e a justificativa que usarão é a de estarmos todos a desrespeitar a religião.,negative,train
pt-MZ,"Esse Fez estragos na minha playlist, merece ser sancionado https://t.co/jErwgu7X2m",negative,train
pt-MZ,@user Ainda recebes insultos por sofrer violência,negative,train
pt-MZ,Isso tudo é uma treta estão a falar do vosso relacionamento e nos aqui a vos ouvir. Triste. https://t.co/2CixzNUpKT,negative,train
pt-MZ,Mais de 30 mortos em explosão de bomba numa mesquita no Paquistão https://t.co/ZdQ2Lgls0z,negative,train
pt-MZ,E hoje sem querer juntei lhe com a pior rival Eu meto água 😞,negative,train
pt-MZ,"Ainda precisamos mandar mensagens a falar sobre pontualidade dias antes do evento acontecer e inclusive no mesmo dia, mas mesmo assim atrasam. Esse xipoko. 😭",negative,train
pt-MZ,🙎Prefiro ficar com fome do que ficar contigo Esse dia me magoaram 😩,negative,train
pt-MZ,Tua mãe não pode ir despejar lixo enquanto você está.,negative,train
pt-MZ,"Cansei de ser boa pessoa, agora quero ser má😈",negative,train
pt-MZ,"Fora disso é frescura, não sabem que tem hora da pont, que cobradores gingam que ate as vezes tem motoristas lentos você deve berrar para ele andar em outros casos. Põem te pressão, te mandam ganhar time tipo yah o chapa é teu, mas eu é que sou o peão.",negative,train
pt-MZ,@user Sim djoh... Azar de africano não custa😭,negative,train
pt-MZ,Eles tem abandonado Deus em todas as suas práticas #SaturdayLunchBread,negative,train
pt-MZ,"Pior hoje, todos homens são cães, se encontras um menos cão agradece Linda",negative,train
pt-MZ,@user A pior parte é que nem sei,negative,train
pt-MZ,"Infelizmente sou o tipo de pessoa que guarda rancor SIM!!!! Inclusive, posso estar falando contigo normalmente, mas nunca vou esquecer o que você me fez! @user",negative,train
pt-MZ,"Acho que as pessoas deviam vir com um catálogo antes de nos envolvermos com elas. Ficaria mais fácil tomar decisões em relação a relacionamentos, trabalhos e companhias. Mas ao mesmo tempo ficaria sem graça por ser muito óbvio. Deixa assim. Nós gostamos de sofrer com decepções.",negative,train
pt-MZ,@user @user N tá levar a sério 😂,negative,train
pt-MZ,@user @user O pecado realmente trás morte directa #RoadToAngola,negative,train
pt-MZ,Esse vídeo não está nada bom.😂😂😂😂😂😂,negative,train
pt-MZ,@user 🤣 diz pra gabi vir dar uma volta no belo horizonte pra ver o que são mtos buracos😭,negative,train
pt-MZ,Gente eu não lhe prometi nada e ele veio da R.S.A pra me ver e eu pus o Cell no modo ✈️ Estou a fugir do meu futuro Marido 😏🙁🙁,negative,train
pt-MZ,@user @user Quem dera se tivessem me levado e tirado de casa. Mas foi mesmo por causa da gripe que está a atacar-me desde quinta-feira 💔,negative,train
pt-MZ,"Gajos de Hulene e B. Aeroporto sentem Bass🔊 da lixeira, pior quando chove😬😬",negative,train
pt-MZ,Problema NuMetro é merda https://t.co/oaQ9tzYqZk,negative,train
pt-MZ,@user Liga Alemã também me irrita Porque eu já sei que Bayern vai ganhar,negative,train
pt-MZ,"Namorar até parece pecado, todos os dias tens que mentir que sonhaste com ela.😭😥",negative,train
pt-MZ,@user Minha dama ligou-me a pouco a chorar.. eram muito amigos😭🙏🏽,negative,train
pt-MZ,"Não é minha namorada, mas fico chateado quando fico muito tempo sem falar com ela....",negative,train
pt-MZ,"#GloriousEndtimeWord ◾️ Cristão que ainda vive imoralidade sexual Cobiça, masturbação, pornografias, orgias, vestes imorais e outras tantas perversidades *ISSO DENTRO DA IGREJA* Esse tipo de Cristão está a caminho do inferno @user",negative,train
pt-MZ,Eu sou uma pessoa muito má.,negative,train
pt-MZ,Ahh edjoo!! Eu já atrasado o chapa ainda sofre um acidente,negative,train
pt-MZ,"Muitas, reclamam por sofrer assédio no DM e, carregam tudo pra expor aqui ao público. Se fazem de inocentes enquanto andam com tios e cotas casados nesses rucas, cotas com filhos da idade delas...👇🏾",negative,train
pt-MZ,@user Broh... sofrer man.. isso é sofrimento.. só escapo nos dias que durmo piff pk n ouço nada 😂,negative,train
pt-MZ,"É muito mais fácil conquistar atenção e interesse de quem não se quer do que, da que TENHO CRUSH. Ntlha",negative,train
pt-MZ,@user @user Vc puto está a ficar uma pessoa irritante tipo Ruy😂😂,negative,train
pt-MZ,Esse moço sempre a falar coisas desnecessárias ehhhhhhhhh https://t.co/HVg2sp2wQQ,negative,train
pt-MZ,"Vai chegar um Tempo em que vais querer coisa séria, mas o teu passado não vai te permitir 🤦🏼‍♂️",negative,train
pt-MZ,Toda hora dia das mães 😭,negative,train
pt-MZ,"Não foi teu namorado que não quis ti perdoar, fomos nós amigos dele 🥵",negative,train
pt-MZ,"~●♧ sextou☺️ Estou aleijado no esôfago,e alcool é só na feridaaa🥺🥃 Entao next time tenho de ir a farmácia medicar💉",negative,train
pt-MZ,Esse negócio que todo mundo está a fazer de tirar foto de coisas nas lojas e vender a um preço absurdo acho bem off. Falta de criatividade.,negative,train
pt-MZ,@user Que cambada! E não tiveram pejo de mostrar a cara no dia seguinte 😵‍💫,negative,train
pt-MZ,"@user Há homens sem carácter! As mulheres são inteligentes, mas as vezes elas agem por emoção dando espaço a estes tipo de Aberacao",negative,train
pt-MZ,"Estragou meu dia, fiz o que mandou agora quer passos pega a máquina e faça mano estou cansado pa",negative,train
pt-MZ,"@user E ela Cara sem vergonha ainda publica isso, essa gente com essa mania de perseguir likes",negative,train
pt-MZ,"Pegar Chivale Que É Bom, Nada 👎🏿 https://t.co/ePE2RkDN3Q",negative,train
pt-MZ,"@user @user @user Infelizmente esta geração tem negado a Deus de todas as formas, colocando sobre sí, todo o tipo de destruição #AnEternalGospel",negative,train
